
[00:00:00.000 --> 00:00:02.000]  各位 親愛的主內地勇子們 平安
[00:18:42.400 --> 00:18:45.240]  並且被學校批評了
[00:18:45.240 --> 00:18:48.640]  所以這種因爲與基督的認同
[00:18:48.640 --> 00:18:52.760]  與這個信仰的認同而受到了一種語言的暴力
[00:18:52.760 --> 00:18:55.960]  在這裏面彼得說都是有福的
[00:18:55.960 --> 00:18:56.440]  爲什麼呢
[00:18:56.440 --> 00:18:57.440]  他有一個因爲
[00:18:57.440 --> 00:18:59.160]  這是第二個因爲來解釋
[00:18:59.160 --> 00:19:01.720]  爲什麼有這種反常的結果呢
[00:19:01.720 --> 00:19:04.880]  是因爲神榮耀的靈常駐在你們身上
[00:19:04.880 --> 00:19:08.920]  也可以翻譯做神的靈常安歇在你身上
[00:19:08.920 --> 00:19:10.920]  你常帶有他的靈
[00:19:10.920 --> 00:19:12.320]  這是基督的應許
[00:19:12.320 --> 00:19:16.840]  曾經基督差遣他的門徒出去的時候
[00:19:16.840 --> 00:19:19.560]  應許說你們在被人盤問的時候
[00:19:19.560 --> 00:19:21.400]  我的靈便會與你同在
[00:19:21.400 --> 00:19:23.320]  引導你怎麼說怎麼回答
[00:19:23.320 --> 00:19:28.280]  在舊約裏面神的靈會充滿慧目
[00:19:28.280 --> 00:19:29.480]  會充滿聖殿
[00:19:29.480 --> 00:19:33.560]  那是以可見的形式與人同在
[00:19:33.560 --> 00:19:36.280]  在新約裏面神的靈與我們同在
[00:19:36.280 --> 00:19:37.320]  我們可不可以
[00:19:37.320 --> 00:19:41.240]  成爲他一種可見的同在的形式
[00:19:41.240 --> 00:19:43.360]  來顯現給我們周邊的人呢
[00:19:43.360 --> 00:19:47.400]  這裏面很重要的一點就是當你受辱罵的時候
[00:19:49.000 --> 00:19:53.520]  你的回應顯現你是跟隨主教宗的人
[00:19:53.520 --> 00:19:57.520]  因爲主耶穌在前面二章裏面提到說
[00:19:57.520 --> 00:19:59.000]  他被罵不還口
[00:19:59.000 --> 00:20:01.880]  也不說口裏沒有威嚇的話
[00:20:01.880 --> 00:20:07.760]  如果你也能夠活出這樣一個非常不同一般的人的樣式的話
[00:20:07.760 --> 00:20:08.280]  我想
[00:20:08.280 --> 00:20:11.320]  只有基督的靈在你裏面
[00:20:11.320 --> 00:20:13.000]  你纔不會罵回去
[00:20:13.000 --> 00:20:15.120]  也不會死吞一隻死貓
[00:20:16.720 --> 00:20:19.040]  反而你內在柔和謙卑
[00:20:19.040 --> 00:20:24.720]  你能夠表現出來一種被罵而不怒
[00:20:24.720 --> 00:20:25.480]  並且呢
[00:20:25.480 --> 00:20:28.800]  坦然面對的這樣的一種生命狀態
[00:20:28.800 --> 00:20:29.600]  這種生命狀態
[00:20:29.600 --> 00:20:33.880]  我想無論如何都會給人一種非常大的一個印象
[00:20:33.880 --> 00:20:35.440]  一個深刻的印象
[00:20:35.440 --> 00:20:37.120]  我們可不可以呢
[00:20:37.120 --> 00:20:42.360]  因爲彼得在這裏面解釋的福氣就是當神的靈在你裏面的時候
[00:20:42.360 --> 00:20:44.680]  你被神的靈充滿
[00:20:44.680 --> 00:20:48.320]  你就會顯現出來一個非常不同一般的回應
[00:20:48.320 --> 00:20:51.520]  因爲可能對方在罵你的時候
[00:20:51.520 --> 00:20:52.560]  他知道你不舒服
[00:20:52.560 --> 00:20:53.760]  他在刺激你
[00:20:53.760 --> 00:20:55.960]  他也預期你會回罵
[00:20:55.960 --> 00:20:59.200]  他甚至等着更厲害的手段
[00:20:59.200 --> 00:21:00.400]  當你罵回來的時候
[00:21:00.400 --> 00:21:02.160]  我再回到你身上
[00:21:02.160 --> 00:21:04.080]  甚至毆打你都說不定
[00:21:04.080 --> 00:21:07.920]  但當你的回應是超出他的預期
[00:21:07.920 --> 00:21:09.880]  你想一想他會怎麼反應
[00:21:09.880 --> 00:21:12.440]  他事實上覺得這個人有點特別
[00:21:14.080 --> 00:21:19.120]  所以在這裏面彼得又舉出了第二個非常反常的狀態
[00:21:19.120 --> 00:21:22.520]  就是因爲主的靈在你的身上
[00:21:22.520 --> 00:21:25.600]  我們再看第三個15到第19節
[00:21:25.600 --> 00:21:30.440]  受苦的預示着神審判的一個開始
[00:21:30.440 --> 00:21:34.760]  在受苦的問題上的彼得特別做出了一個限定
[00:21:34.760 --> 00:21:40.720]  就是要求大家的分別那個無辜的受苦和罪有應得
[00:21:40.720 --> 00:21:42.200]  這兩個不同的受苦
[00:21:43.280 --> 00:21:47.560]  他從正面的列舉出爲基督的名受辱罵
[00:21:47.560 --> 00:21:50.480]  爲基督就是爲基督的名受辱罵
[00:21:50.480 --> 00:21:52.200]  爲做基督徒受苦
[00:21:52.200 --> 00:21:54.280]  四章16節和14節
[00:21:54.280 --> 00:21:56.040]  這裏呢
[00:21:56.040 --> 00:21:58.600]  他又從負面的告誡
[00:21:58.600 --> 00:22:00.280]  負面的角度來告誡說
[00:22:00.280 --> 00:22:05.160]  你們中間的卻不可以因爲有殺人偷竊作惡好管閒事而受苦
[00:22:05.160 --> 00:22:05.840]  15節
[00:22:05.840 --> 00:22:10.560]  你們中間卻不可
[00:22:10.560 --> 00:22:13.800]  可以直意做說你們任何人都不可以
[00:22:13.800 --> 00:22:17.000]  表示彼得那是非常的強調
[00:22:17.000 --> 00:22:24.520]  每一個跟隨主的人都應該避免這種罪有應得的這種狀況
[00:22:24.520 --> 00:22:29.280]  比較難理解的是好管閒事
[00:22:29.280 --> 00:22:31.760]  彼得呢
[00:22:31.760 --> 00:22:33.520]  在這句話的語法上呢
[00:22:33.520 --> 00:22:39.520]  他用了兩個如同把那前面那個殺人偷竊作惡歸到一堆
[00:22:39.520 --> 00:22:42.120]  這是如同是這樣的例子
[00:22:42.120 --> 00:22:42.640]  另外呢
[00:22:42.640 --> 00:22:46.240]  把好管閒事又歸到另一個如同之下
[00:22:46.240 --> 00:22:47.920]  就是這是一堆
[00:22:47.920 --> 00:22:49.680]  這是一個例子
[00:22:49.680 --> 00:22:51.720]  我們前面的例子的比較好理解
[00:22:51.720 --> 00:22:53.880]  對吧
[00:22:53.880 --> 00:22:56.280]  我們都知道殺人的偷竊呀
[00:22:56.280 --> 00:22:58.240]  作惡也都是不好的
[00:22:58.240 --> 00:23:05.880]  但爲什麼後面那個好管閒事顯得跟他前面那三個相比是比較輕微的一件事情
[00:23:05.880 --> 00:23:09.160]  爲什麼彼得在這裏面特別告誡丁子梅
[00:23:09.160 --> 00:23:11.000]  任何人都不要這樣
[00:23:11.000 --> 00:23:11.560]  爲什麼呢
[00:23:11.560 --> 00:23:14.920]  其實好管閒事的詞呢
[00:23:14.920 --> 00:23:16.560]  在新約當中就出現了一次
[00:23:16.560 --> 00:23:19.160]  我們今天的新約學者老師們呢
[00:23:19.160 --> 00:23:21.840]  也沒有找到另外早期的文獻
[00:23:21.840 --> 00:23:24.560]  就是希臘文跟新約時代差不多的時候呢
[00:23:24.560 --> 00:23:27.480]  其他的希臘文的文獻裏面有這個詞
[00:23:27.480 --> 00:23:30.840]  所以其實很難判斷他確切的意思是什麼
[00:23:30.840 --> 00:23:33.720]  那隻能從這個字形來去判斷
[00:23:33.720 --> 00:23:35.800]  這個字形是兩個詞組成的
[00:23:35.800 --> 00:23:36.440]  一個詞呢
[00:23:36.440 --> 00:23:38.000]  就是屬於他人的
[00:23:38.000 --> 00:23:40.080]  第二個呢就是監督
[00:23:40.080 --> 00:23:43.400]  就是你監管其實是別人的事
[00:23:43.400 --> 00:23:45.760]  把這倆詞合在一起理解呢
[00:23:45.760 --> 00:23:50.680]  就是大家差不多就可以理解說是干涉他人的事
[00:23:50.680 --> 00:23:53.880]  是不應該你去插手的
[00:23:53.880 --> 00:23:57.480]  所以一位早期的教父指出來說呢
[00:23:57.480 --> 00:23:58.560]  好管閒事的人呢
[00:23:58.560 --> 00:24:00.880]  是特別好留心別人的事
[00:24:00.880 --> 00:24:03.800]  就是老是盯着別人找機會呢
[00:24:03.800 --> 00:24:04.960]  看到別人的短處呢
[00:24:04.960 --> 00:24:06.080]  就去攻擊人家
[00:24:07.160 --> 00:24:08.160]  這個教父說呢
[00:24:08.160 --> 00:24:09.320]  這不忠不義的人呢
[00:24:09.320 --> 00:24:11.880]  老是這種心態這種人呢
[00:24:11.880 --> 00:24:14.280]  隨時都可能做出不好的事情來
[00:24:14.280 --> 00:24:18.960]  所以可能的推測呢
[00:24:18.960 --> 00:24:21.600]  是當時的基督徒彼得告誡說
[00:24:21.600 --> 00:24:23.000]  你不要太恣意
[00:24:23.000 --> 00:24:25.600]  不要去批評教外的人士呢
[00:24:25.600 --> 00:24:28.120]  他們的生活他們的習慣
[00:24:28.120 --> 00:24:32.440]  因爲你基督徒在一個社會上生活
[00:24:32.440 --> 00:24:35.000]  你一定是跟與衆不同的這個不同
[00:24:35.000 --> 00:24:38.160]  你把他作爲批評別人的一個理據的話
[00:24:38.160 --> 00:24:39.960]  那就會怎麼樣
[00:24:39.960 --> 00:24:43.840]  受到別人的攻擊
[00:24:43.840 --> 00:24:46.800]  因爲你想想彼得寫這封信的時候就是
[00:24:46.800 --> 00:24:49.320]  教會處在一個很不利的一個局面當中
[00:24:49.320 --> 00:24:52.160]  所以彼得在這意思說
[00:24:52.160 --> 00:24:53.560]  你就別再找事了
[00:24:53.560 --> 00:24:55.480]  這叫找打
[00:24:55.480 --> 00:24:57.640]  比如說
[00:24:57.640 --> 00:25:01.360]  保羅也有這樣的一種教訓
[00:25:01.360 --> 00:25:04.280]  就是在貼薩倫家前書的四章十一節
[00:25:04.280 --> 00:25:06.120]  他說你要做安靜的人
[00:25:06.120 --> 00:25:07.280]  辦自己的事
[00:25:07.280 --> 00:25:15.440]  其實他在保羅的題目在前十五章十三節說的更加清楚
[00:25:15.440 --> 00:25:18.920]  他說你們他們又習慣懶惰挨家嫌郵
[00:25:18.920 --> 00:25:21.280]  不但是懶惰又說長道短
[00:25:21.280 --> 00:25:22.160]  好管閒事
[00:25:22.160 --> 00:25:23.240]  說些不當的話
[00:25:23.240 --> 00:25:27.680]  在這裏面的我們都可以想象
[00:25:28.640 --> 00:25:36.000]  到底什麼是這裏面彼得不希望跟隨主的門徒出現的狀況
[00:25:36.000 --> 00:25:39.240]  就是你站在一個道德高地上
[00:25:39.240 --> 00:25:40.520]  然後你的言行呢
[00:25:40.520 --> 00:25:43.520]  其實都好像在炫耀自己
[00:25:43.520 --> 00:25:47.680]  希望博得別人的尊重
[00:25:47.680 --> 00:25:50.200]  讓別人自殘行賄
[00:25:50.200 --> 00:25:55.880]  那想當然我們會得到的一個結果就是
[00:25:55.880 --> 00:25:58.640]  人家也會折騰你
[00:25:58.640 --> 00:26:04.000]  這是好像很自然的一個結果
[00:26:04.000 --> 00:26:07.280]  這種解釋的其實就變得非常有可能
[00:26:07.280 --> 00:26:08.400]  另外的這個詞呢
[00:26:08.400 --> 00:26:15.840]  還可以更深的去引發一層不是一些人際關係上簡單的那種衝突
[00:26:15.840 --> 00:26:19.480]  而是整個擾亂人心
[00:26:19.480 --> 00:26:20.800]  擾亂社會秩序
[00:26:20.800 --> 00:26:24.480]  貼薩倫家前書那個背景呢
[00:26:24.480 --> 00:26:28.520]  就是當地的教會已經被人指責爲攪亂天下的了
[00:26:28.520 --> 00:26:34.920]  你如果再去站在道德高地上別對別人指責呢
[00:26:34.920 --> 00:26:41.120]  其實整個你就陷入到一種反擊當中
[00:26:41.120 --> 00:26:43.880]  就是人家說你攪亂這個我的社會秩序
[00:26:43.880 --> 00:26:47.680]  所以有的中文譯本呢
[00:26:47.680 --> 00:26:53.320]  在這裏說就是好管閒事啊
[00:26:53.320 --> 00:26:54.240]  翻譯成什麼呢
[00:26:54.240 --> 00:26:55.760]  比如說思高一本就是
[00:26:55.760 --> 00:26:59.840]  或作煽亂的人而受苦
[00:26:59.840 --> 00:27:02.280]  煽動叛亂的人而受苦
[00:27:02.280 --> 00:27:05.840]  呂振中的一本把這一句話翻成或騷擾社會
[00:27:05.840 --> 00:27:13.160]  馮向一本的就把它翻成煽風點火搗亂的人
[00:27:13.160 --> 00:27:14.640]  就是好管閒事
[00:27:14.640 --> 00:27:19.920]  這裏而且一般有一些英文的一本的也把它譯成那個聲勢的人
[00:27:22.280 --> 00:27:27.560]  所以這種可能的翻譯呢也是讓我們好好的要思考歷史呢
[00:27:27.560 --> 00:27:29.800]  其實留下了不少的教訓
[00:27:29.800 --> 00:27:36.800]  我們今天如何的自處如何的在這一個社會當中來去見證主呢
[00:27:36.800 --> 00:27:40.000]  到底我們的言行應該是怎樣的和度的呢
[00:27:40.000 --> 00:27:40.760]  我希望呢
[00:27:40.760 --> 00:27:43.480]  在這段經文當中的大家好好的思考
[00:27:43.480 --> 00:27:45.480]  無論如何呢
[00:27:45.480 --> 00:27:48.600]  彼得這裏的意思毫無疑問
[00:27:48.600 --> 00:27:54.240]  他是呼籲基督徒不可因爲自身的罪責而受到責罰
[00:27:54.240 --> 00:27:55.000]  這種苦呢
[00:27:55.000 --> 00:27:56.880]  是罪有應得的
[00:27:56.880 --> 00:27:59.200]  沒有什麼可假講的
[00:27:59.200 --> 00:28:00.160]  可炫耀的
[00:28:00.160 --> 00:28:02.560]  那麼第十六節
[00:28:02.560 --> 00:28:05.360]  前面其實有一個小詞
[00:28:05.360 --> 00:28:09.920]  就是然而就說明了他要講另外一個方面了
[00:28:09.920 --> 00:28:11.040]  這整個的內容呢
[00:28:11.040 --> 00:28:13.800]  他要和上面不一樣了
[00:28:13.800 --> 00:28:16.240]  這十六節的然而帶出的是什麼呢
[00:28:16.240 --> 00:28:18.720]  若作爲基督徒受苦
[00:28:18.720 --> 00:28:20.760]  卻不要羞恥
[00:28:20.760 --> 00:28:23.720]  道要因者明歸榮耀給神
[00:28:23.720 --> 00:28:28.720]  若你的受苦只是因爲你是基督徒
[00:28:28.720 --> 00:28:30.000]  你就不要羞恥
[00:28:30.000 --> 00:28:36.880]  你知道在當時的文化是一個榮辱的文化
[00:28:36.880 --> 00:28:40.000]  大家非常重視社會的名聲
[00:28:40.000 --> 00:28:40.960]  自己的聲譽
[00:28:43.280 --> 00:28:48.480]  如果被羞辱謾罵攻擊
[00:28:48.480 --> 00:28:49.040]  其實呢
[00:28:49.040 --> 00:28:50.920]  往往在那個社會文化裏面呢
[00:28:50.920 --> 00:28:54.200]  你是一個失去了信譽的
[00:28:54.200 --> 00:28:55.600]  在社會上呢
[00:28:55.600 --> 00:28:59.040]  失去了你的名聲的一個狀況
[00:28:59.040 --> 00:29:01.840]  榮辱的社會里面就覺得非常的羞恥了
[00:29:01.840 --> 00:29:04.800]  但在這裏面呢
[00:29:04.800 --> 00:29:07.320]  彼得說你們做基督徒
[00:29:07.320 --> 00:29:09.680]  如果成爲過街老鼠
[00:29:09.680 --> 00:29:12.280]  如果原因只是因爲你們是基督徒
[00:29:12.280 --> 00:29:14.760]  你們就不需要羞恥
[00:29:14.760 --> 00:29:16.560]  而且你們要認爲是一種榮耀
[00:29:16.560 --> 00:29:20.040]  只不過提醒你們要把這個榮耀歸給上帝
[00:29:20.040 --> 00:29:23.400]  使你們活得不同於一般
[00:29:23.400 --> 00:29:28.320]  這是彼得在第三個方面的舉出來一個
[00:29:28.320 --> 00:29:31.000]  你要特別做出的一個反應
[00:29:31.000 --> 00:29:34.320]  只有因爲相信基督受苦
[00:29:34.320 --> 00:29:40.480]  也就是藉着敬拜安靜的過和乎基督徒體統的生活
[00:29:40.480 --> 00:29:42.360]  卻被人攻擊呢
[00:29:42.360 --> 00:29:44.000]  被人苦待
[00:29:44.000 --> 00:29:45.600]  你就不用羞愧
[00:29:45.600 --> 00:29:47.840]  你在社會上再被人羞辱
[00:29:47.840 --> 00:29:49.000]  你都不用羞愧
[00:29:49.000 --> 00:29:52.880]  當然我們受苦了
[00:29:52.880 --> 00:29:53.840]  因着基督徒受苦
[00:29:53.840 --> 00:29:55.160]  還有另外一類
[00:29:55.160 --> 00:29:58.040]  就是我們因着別的弟兄姊妹
[00:29:58.040 --> 00:29:59.080]  他們闖的禍
[00:29:59.080 --> 00:30:03.640]  我們整個的羣體會在社會當中的被貼上標籤
[00:30:03.640 --> 00:30:07.760]  我們都會陪着一同來受苦
[00:30:09.840 --> 00:30:11.800]  這種的也不用羞愧
[00:30:11.800 --> 00:30:14.640]  也不用去跟人家劃清界限
[00:30:14.640 --> 00:30:15.880]  說那不是我們乾的事
[00:30:15.880 --> 00:30:18.920]  那波基督徒跟我們無關
[00:30:18.920 --> 00:30:19.880]  這是不應該的
[00:30:19.880 --> 00:30:21.160]  因爲耶穌基督呢
[00:30:21.160 --> 00:30:24.840]  他本身也承擔了別人的罪
[00:30:24.840 --> 00:30:28.560]  像我們看彼得前書的二章二十四節裏面
[00:30:28.560 --> 00:30:31.920]  他承擔了他擔當了別人的罪
[00:30:31.920 --> 00:30:33.600]  所以我們整個的信徒呢
[00:30:33.600 --> 00:30:36.560]  其實是榮辱與共的
[00:30:36.560 --> 00:30:38.400]  修葺相關的
[00:30:38.400 --> 00:30:44.120]  我們常常有的時候真正受的一些打擊和壓力呢
[00:30:44.120 --> 00:30:46.640]  並不是我們自己做了什麼
[00:30:46.640 --> 00:30:48.360]  而是我們這個羣體
[00:30:48.360 --> 00:30:51.000]  其他的肢體別的地方的
[00:30:51.000 --> 00:30:55.720]  甚至或者與你同城的他們的行爲
[00:30:55.720 --> 00:31:00.320]  他們的做法導致了整個社會的一個攻擊
[00:31:00.320 --> 00:31:05.120]  那時候我們也是因爲我們是基督徒而受苦
[00:31:06.840 --> 00:31:08.720]  不需要羞恥
[00:31:08.720 --> 00:31:11.440]  不需要跟別人劃清界限
[00:31:11.440 --> 00:31:14.000]  在這裏面
[00:31:14.000 --> 00:31:16.520]  彼得特別在十九節裏面提到說
[00:31:16.520 --> 00:31:19.200]  你要知道你的苦是照着神的旨意而受
[00:31:19.200 --> 00:31:24.080]  所以你爲什麼不用羞恥呢
[00:31:24.080 --> 00:31:27.720]  彼得在這裏從一個非常宏觀的歷史的視角
[00:31:27.720 --> 00:31:30.040]  來去看我們現實當中的苦難
[00:31:30.040 --> 00:31:32.600]  彼得在這裏說
[00:31:32.600 --> 00:31:33.760]  因爲時候到了
[00:31:35.280 --> 00:31:38.040]  審判要從神的家起手
[00:31:38.040 --> 00:31:40.800]  這句話的背景
[00:31:40.800 --> 00:31:42.800]  當時的猶太人信徒
[00:31:42.800 --> 00:31:45.120]  都非常清楚明白
[00:31:45.120 --> 00:31:48.400]  聖殿就是聖殿
[00:31:48.400 --> 00:31:50.720]  以西節書
[00:31:50.720 --> 00:31:51.440]  耶律米書
[00:31:51.440 --> 00:31:52.560]  阿末斯書
[00:31:52.560 --> 00:31:57.480]  瑪拉基書都提到聖殿被毀的預言
[00:31:57.480 --> 00:31:59.000]  以色列被擄
[00:31:59.000 --> 00:32:00.880]  國家破亡
[00:32:00.880 --> 00:32:02.160]  這些呢
[00:32:02.160 --> 00:32:07.120]  先知的預告都是說神要審判他自己不忠的子民
[00:32:07.120 --> 00:32:10.800]  不過呢
[00:32:10.800 --> 00:32:14.080]  所有的先知都有一個特別的信息
[00:32:14.080 --> 00:32:18.000]  就是當神修理他自己的子民的時候呢
[00:32:18.000 --> 00:32:20.640]  就預示的對半國的審判
[00:32:20.640 --> 00:32:30.440]  這是整個先知他的信息裏面特別清晰的一個傳遞
[00:32:30.440 --> 00:32:32.160]  你看到神的子民受苦
[00:32:32.160 --> 00:32:36.800]  你就知道整個萬國的審判也就開始了
[00:32:36.800 --> 00:32:40.920]  所以兩約之間的出現了這樣的一種理解
[00:32:40.920 --> 00:32:44.280]  就是神對於他子民的審判呢
[00:32:44.280 --> 00:32:47.440]  其實是一種熬煉
[00:32:47.440 --> 00:32:50.600]  煉精他的子民預備承受救恩的
[00:32:50.600 --> 00:32:54.400]  預備彌賽亞的降臨的
[00:32:54.400 --> 00:32:56.360]  所以信徒的受苦呢
[00:32:56.360 --> 00:32:58.720]  在這裏面就特別清晰的有一種
[00:33:00.560 --> 00:33:02.280]  審判的意味
[00:33:02.280 --> 00:33:04.120]  對神家的審判是其一
[00:33:04.120 --> 00:33:10.040]  其二就是對列國的審判
[00:33:10.040 --> 00:33:11.440]  所以在這裏面彼得呢
[00:33:11.440 --> 00:33:13.440]  守回這個信徒的本位說
[00:33:13.440 --> 00:33:16.400]  你們在這裏受熬煉
[00:33:16.400 --> 00:33:21.240]  其實就是在鍛鍊試驗你們的信息信心
[00:33:21.240 --> 00:33:24.240]  所以彼得在這裏從末世論的角度來呢
[00:33:24.240 --> 00:33:27.080]  去激勵當時的弟兄姊妹
[00:33:27.080 --> 00:33:30.520]  其實也對我們今天的有很大的提醒
[00:33:30.520 --> 00:33:33.720]  他由輕而重的帶出來什麼呢
[00:33:33.720 --> 00:33:35.440]  若是先從我們起手
[00:33:35.440 --> 00:33:39.520]  那不信從神福音的人將有何等的結局呢
[00:33:39.520 --> 00:33:41.120]  若是一人僅僅得救
[00:33:41.120 --> 00:33:44.400]  那不盡強犯罪的人將何地可站呢
[00:33:44.400 --> 00:33:47.800]  這兩個社問句的答案都是非常清晰的
[00:33:47.800 --> 00:33:49.200]  彼得不用再說
[00:33:49.200 --> 00:33:50.960]  都知道每一個讀者
[00:33:50.960 --> 00:33:52.800]  他心裏很清楚的答案就是
[00:33:52.800 --> 00:33:55.120]  當然沒有了
[00:33:55.120 --> 00:33:57.920]  如果神家的都這樣
[00:33:57.920 --> 00:34:00.760]  那何況那些不信的呢
[00:34:00.760 --> 00:34:03.040]  所以這兩句修辭性的反問
[00:34:03.040 --> 00:34:07.480]  我們看到就是來自於真言的十一章的三十一節說
[00:34:07.480 --> 00:34:09.920]  看哪一人在世尚且受報
[00:34:09.920 --> 00:34:11.880]  何況惡人和罪人呢
[00:34:11.880 --> 00:34:17.880]  僅僅得救並不是說有些人是不會得救了
[00:34:17.880 --> 00:34:22.480]  就是有些信徒是失去救恩的
[00:34:22.480 --> 00:34:23.840]  我的意思是
[00:34:23.840 --> 00:34:25.600]  而是說信徒在世呢
[00:34:25.600 --> 00:34:29.240]  要經歷過很多的艱辛患難
[00:34:29.240 --> 00:34:34.360]  我們才能夠真正得到在末世所顯現的救恩
[00:34:34.360 --> 00:34:37.440]  因爲你的信心經過了試驗是真的嗎
[00:34:37.440 --> 00:34:39.680]  我們是因信得救
[00:34:39.680 --> 00:34:42.640]  這個信必須是真實的信心
[00:34:42.640 --> 00:34:45.120]  那怎麼知道我們的信心是真實的呢
[00:34:45.120 --> 00:34:48.000]  上帝就常常在試驗我們
[00:34:48.000 --> 00:34:50.120]  在我們的環境當中
[00:34:50.120 --> 00:34:54.640]  擺上一些火煉這種經驗
[00:34:54.640 --> 00:34:58.000]  讓我們顯現我們的信心是真實的
[00:34:58.000 --> 00:35:02.480]  所以我看這篇信息呢
[00:35:02.480 --> 00:35:04.360]  在這個幾節經文裏面呢
[00:35:04.360 --> 00:35:07.240]  我們看到了一個受苦的價值觀呢
[00:35:07.240 --> 00:35:09.640]  所以彼得在十九節裏面
[00:35:09.640 --> 00:35:11.640]  他就最後做出了一個呼籲
[00:35:11.640 --> 00:35:15.080]  說趙神旨意受苦的人呢
[00:35:15.080 --> 00:35:18.600]  在你不友善的這個世界當中呢
[00:35:18.600 --> 00:35:21.640]  你要怎麼做一方面就是一心爲善
[00:35:21.640 --> 00:35:23.520]  就是你專注在行善上
[00:35:23.520 --> 00:35:26.880]  這是同時另一方面
[00:35:26.880 --> 00:35:32.120]  你要將自己的靈魂交與那信實的道化之主
[00:35:32.120 --> 00:35:36.560]  盡力而爲和交託
[00:35:36.560 --> 00:35:43.600]  這兩個就成爲了基督徒在世度日經歷患難的原則和智慧
[00:35:43.600 --> 00:35:47.760]  請大家一定記住彼得的這個兩個呼籲
[00:35:47.760 --> 00:35:51.280]  一個不管這個世界怎麼樣的不友善
[00:35:51.280 --> 00:35:52.880]  你只要專心爲善
[00:35:52.880 --> 00:35:54.400]  第二個
[00:35:54.400 --> 00:36:01.360]  同時你的在世亂世當中的命運如何交託給主吧
[00:36:01.360 --> 00:36:03.320]  不要太多的憂慮
[00:36:03.320 --> 00:36:04.080]  不要擔心
[00:36:04.080 --> 00:36:05.000]  也不要懼怕
[00:36:05.000 --> 00:36:12.000]  我想這個世界是越來越多的現象顯示出來
[00:36:12.000 --> 00:36:13.640]  亂世一道
[00:36:13.640 --> 00:36:15.440]  不光是香港
[00:36:15.440 --> 00:36:19.440]  整個的世界越來越覺得不穩定
[00:36:19.440 --> 00:36:22.520]  作爲一個學歷史的人呢
[00:36:22.520 --> 00:36:25.040]  你從歷史宏觀的角度來看
[00:36:25.040 --> 00:36:32.480]  平平和平有時征戰有時全世界的歷史都好像呈現出這種鐘擺的效應
[00:36:32.480 --> 00:36:40.640]  我們如何的在這樣的一個似乎亂世已至的世上度日呢
[00:36:40.640 --> 00:36:45.360]  請聽彼得的呼籲行善和交託
[00:36:45.360 --> 00:36:48.320]  上上週我在終身教那祕笈課呢
[00:36:48.320 --> 00:36:54.600]  我就帶同學一同的來去基於聖經的逼迫觀來去
[00:36:54.600 --> 00:36:58.520]  在歷史整個的長河當中去鳥看教科歷史
[00:36:58.520 --> 00:37:02.760]  在兩千年這個過程裏面經歷了什麼呢
[00:37:02.760 --> 00:37:05.800]  經歷了來來自羅馬多神教
[00:37:05.800 --> 00:37:07.720]  波斯二元的拜火教
[00:37:07.720 --> 00:37:10.960]  阿拉伯和蒙古的伊斯蘭教
[00:37:10.960 --> 00:37:13.120]  中日韓的儒教
[00:37:13.120 --> 00:37:16.360]  日本的神道教還有無神論
[00:37:16.360 --> 00:37:19.920]  這種種不同的意識形態的打壓
[00:37:19.920 --> 00:37:24.960]  我們重點就分析了這些逼迫的原因何在
[00:37:24.960 --> 00:37:29.040]  那些逼迫者用了什麼樣的手段
[00:37:29.040 --> 00:37:33.280]  而歷史上我們的弟兄姊妹們都做過怎樣的回應
[00:37:33.280 --> 00:37:39.480]  其實歷史最好的一個視角就是一覽衆山小
[00:37:39.480 --> 00:37:44.600]  你可以從一個宏大的一個時間跨度來去看這些的時候
[00:37:44.600 --> 00:37:47.200]  我們就會思考我們當下所遇到的
[00:37:47.200 --> 00:37:50.520]  不論是內地還是香港
[00:37:50.520 --> 00:37:56.560]  我們該如何的在我們自己的處境當中來持守我們的信仰
[00:37:56.560 --> 00:37:58.480]  首先我們知道這是神許可
[00:37:58.480 --> 00:38:03.880]  接受我們的環境其實是對神上帝的一種敬畏
[00:38:03.880 --> 00:38:07.720]  他讓這件事發生我們是誰
[00:38:07.720 --> 00:38:09.200]  我們可以指責他呢
[00:38:09.200 --> 00:38:11.080]  你爲什麼要讓這些事發生
[00:38:11.080 --> 00:38:15.320]  我們沒有這樣的身份
[00:38:15.320 --> 00:38:16.160]  我們只能說
[00:38:16.160 --> 00:38:18.760]  既然我們生活在這樣一個時代
[00:38:18.760 --> 00:38:23.520]  我們如何的能夠活出諸如此給我們的生命呢
[00:38:23.520 --> 00:38:26.440]  所以彼得前書
[00:38:26.440 --> 00:38:31.560]  讓我們真的得到很大的幫助
[00:38:31.560 --> 00:38:32.440]  那我們知道呢
[00:38:32.440 --> 00:38:36.120]  患難雖然有的時候是不可避免的
[00:38:36.120 --> 00:38:38.600]  儘管我們努力的去避免
[00:38:38.600 --> 00:38:40.280]  但仍然會發生
[00:38:40.280 --> 00:38:43.600]  我們仍然可以說
[00:38:43.600 --> 00:38:46.040]  他仍然掌握在歷史的主
[00:38:46.040 --> 00:38:46.800]  他的手中
[00:38:46.800 --> 00:38:50.720]  雖然好像是苦海無邊
[00:38:50.720 --> 00:38:52.280]  但在盼望當中呢
[00:38:52.280 --> 00:38:54.960]  我們已經看見彼岸
[00:38:54.960 --> 00:38:58.240]  雖然覺得惡人當道良善被欺
