
[00:00:00.000 --> 00:00:06.000]  人的年齡跟他的行為是有相連的
[00:21:06.000 --> 00:21:08.000]  還是你們察覺了就不知道
[00:21:08.000 --> 00:21:11.000]  不過我基本上是一個很懶的人
[00:21:11.000 --> 00:21:14.000]  因為我覺得自己很蒙恩
[00:21:14.000 --> 00:21:18.000]  但我可能就要更多的悔改
[00:21:18.000 --> 00:21:21.000]  或許我也不是像我老婆說的那麼懶
[00:21:21.000 --> 00:21:24.000]  她看不出我像天鵝
[00:21:24.000 --> 00:21:26.000]  外表是很平靜
[00:21:26.000 --> 00:21:31.000]  腳下兩隻腳是發得很勤力
[00:21:31.000 --> 00:21:34.000]  這是她教我的
[00:21:34.000 --> 00:21:35.000]  不過無論如何
[00:21:35.000 --> 00:21:37.000]  保羅告訴我們
[00:21:37.000 --> 00:21:39.000]  我們是要竭力保守聖靈所賜
[00:21:39.000 --> 00:21:41.000]  合而為一的心
[00:21:41.000 --> 00:21:43.000]  有時我們都很容易放棄
[00:21:43.000 --> 00:21:45.000]  你是這樣就不理你
[00:21:45.000 --> 00:21:48.000]  用不著竭力和你溝通
[00:21:48.000 --> 00:21:50.000]  用不著竭力去遷就你
[00:21:50.000 --> 00:21:52.000]  用不著竭力再學習去接納你
[00:21:52.000 --> 00:21:54.000]  重新再接納
[00:21:54.000 --> 00:21:58.000]  我覺得能夠重新抹去再起來是很重要
[00:21:58.000 --> 00:22:00.000]  如果我們不肯重新抹去
[00:22:00.000 --> 00:22:04.000]  我們繼續利答利地數算別人的惡
[00:22:04.000 --> 00:22:09.000]  我們繼續有色眼鏡越染越黑的話
[00:22:09.000 --> 00:22:12.000]  我們是很難自己會成熟
[00:22:12.000 --> 00:22:15.000]  其實成熟包括改變自己內心的態度
[00:22:15.000 --> 00:22:17.000]  和怎樣對待人
[00:22:17.000 --> 00:22:19.000]  竭力保守
[00:22:19.000 --> 00:22:23.000]  這就是第一至第六節給我們的一個提示
[00:22:23.000 --> 00:22:25.000]  是蒙恩
[00:22:25.000 --> 00:22:28.000]  與所蒙的恩照相稱
[00:22:28.000 --> 00:22:30.000]  而上主給我們的恩
[00:22:30.000 --> 00:22:32.000]  大家千萬不要忘記
[00:22:32.000 --> 00:22:37.000]  祂從來不是拯救一條一條的靈魂上天堂
[00:22:37.000 --> 00:22:39.000]  請你記得
[00:22:39.000 --> 00:22:42.000]  祂從來是將你放入祂的國度裏面
[00:22:42.000 --> 00:22:44.000]  放入祂的家庭裏面
[00:22:44.000 --> 00:22:46.000]  放入祂的身體裏面
[00:22:46.000 --> 00:22:51.000]  所以死都不要離開主給你的信仰群體
[00:22:51.000 --> 00:22:53.000]  第二點
[00:22:53.000 --> 00:22:55.000]  所以很開心
[00:22:55.000 --> 00:22:58.000]  間中久不久回來
[00:22:58.000 --> 00:23:03.000]  見到我們已經出去很久的弟兄姊妹
[00:23:03.000 --> 00:23:04.000]  回來
[00:23:04.000 --> 00:23:07.000]  見到你是開心的
[00:23:07.000 --> 00:23:10.000]  請你知道主是歡迎你的
[00:23:10.000 --> 00:23:14.000]  請你知道這裏的墓者弟兄姊妹
[00:23:14.000 --> 00:23:18.000]  是很喜歡再見到你回來的
[00:23:18.000 --> 00:23:21.000]  請你不要覺得很難過
[00:23:21.000 --> 00:23:22.000]  我已經很久沒有回來
[00:23:22.000 --> 00:23:23.000]  現在又回來了
[00:23:23.000 --> 00:23:25.000]  然後你回來的時候
[00:23:25.000 --> 00:23:26.000]  很不幸地
[00:23:26.000 --> 00:23:29.000]  你那輩人已經不見了一些
[00:23:29.000 --> 00:23:31.000]  或者剩下你自己一個回來
[00:23:31.000 --> 00:23:34.000]  不過這個仍然是你屬靈的群體
[00:23:34.000 --> 00:23:35.000]  你繼續回來
[00:23:35.000 --> 00:23:37.000]  你繼續打開自己的生命
[00:23:37.000 --> 00:23:39.000]  你就會繼續長大成熟
[00:23:39.000 --> 00:23:41.000]  第二方面我們看看
[00:23:41.000 --> 00:23:43.000]  怎樣長大成熟
[00:23:43.000 --> 00:23:46.000]  原來聖靈給每一個人
[00:23:46.000 --> 00:23:48.000]  都有一份的恩賜
[00:23:48.000 --> 00:23:50.000]  他所賜的有仕徒有先知
[00:23:50.000 --> 00:23:52.000]  有傳福音的有牧師教師
[00:23:52.000 --> 00:23:56.000]  為要裝備每一個個別的信徒
[00:23:56.000 --> 00:23:58.000]  使到每一個個別的信徒
[00:23:58.000 --> 00:24:01.000]  都能夠被裝備起來
[00:24:01.000 --> 00:24:04.000]  使到他們能夠發揮
[00:24:04.000 --> 00:24:06.000]  他那一個的恩賜
[00:24:06.000 --> 00:24:08.000]  為要成全聖徒
[00:24:08.000 --> 00:24:11.000]  各盡其職來做甚麼呢
[00:24:11.000 --> 00:24:14.000]  來到一起成長
[00:24:14.000 --> 00:24:17.000]  建立基督的身體
[00:24:17.000 --> 00:24:20.000]  你有用
[00:24:20.000 --> 00:24:23.000]  請你聽見這個訊息
[00:24:23.000 --> 00:24:27.000]  就是當我知道我在基督裡面是有用
[00:24:27.000 --> 00:24:29.000]  我對你是有用
[00:24:29.000 --> 00:24:31.000]  我對別人是有用
[00:24:31.000 --> 00:24:33.000]  我對其他的教會是有用
[00:24:33.000 --> 00:24:35.000]  我在這個世界上是有用
[00:24:35.000 --> 00:24:37.000]  聖靈給了我的恩賜
[00:24:37.000 --> 00:24:39.000]  只要我忠於祂
[00:24:39.000 --> 00:24:40.000]  我就有用
[00:24:40.000 --> 00:24:41.000]  而且這個有用
[00:24:41.000 --> 00:24:43.000]  一定能夠造就到其他的人
[00:24:43.000 --> 00:24:45.000]  建立到其他的人
[00:24:45.000 --> 00:24:47.000]  我會覺得自己的生命
[00:24:47.000 --> 00:24:50.000]  是越來越精彩
[00:24:50.000 --> 00:24:52.000]  越來越有價值
[00:24:52.000 --> 00:24:54.000]  好不好
[00:24:54.000 --> 00:24:56.000]  我是在說你
[00:24:56.000 --> 00:24:58.000]  我不是在說我
[00:24:58.000 --> 00:25:00.000]  不過我是在說我
[00:25:00.000 --> 00:25:02.000]  因為我跟你都是一樣的人
[00:25:02.000 --> 00:25:05.000]  我跟你一樣是蒙恩的人
[00:25:05.000 --> 00:25:08.000]  我很欣賞我們這裡
[00:25:08.000 --> 00:25:12.000]  昨晚我和羅師母說
[00:25:12.000 --> 00:25:14.000]  我要令你尷尬一下
[00:25:14.000 --> 00:25:16.000]  今天我令誰尷尬
[00:25:16.000 --> 00:25:19.000]  令翁啟建尷尬一下
[00:25:19.000 --> 00:25:21.000]  我覺得我們弟兄姊妹
[00:25:21.000 --> 00:25:24.000]  真是很好
[00:25:24.000 --> 00:25:27.000]  我今天在這裡敬拜主
[00:25:27.000 --> 00:25:29.000]  我真是很被祝福
[00:25:29.000 --> 00:25:30.000]  用這些話
[00:25:30.000 --> 00:25:32.000]  我真是覺得
[00:25:32.000 --> 00:25:34.000]  第一
[00:25:34.000 --> 00:25:36.000]  以我這樣的長輩來說
[00:25:36.000 --> 00:25:39.000]  不會站到腳跛
[00:25:39.000 --> 00:25:40.000]  在這裡唱歌的時候
[00:25:40.000 --> 00:25:44.000]  你是沒有反應的
[00:25:44.000 --> 00:25:46.000]  真的沒有反應
[00:25:46.000 --> 00:25:50.000]  有時真的站到腳跛
[00:25:50.000 --> 00:25:52.000]  請大家起來唱詩
[00:25:52.000 --> 00:25:58.000]  我想聽見請大家坐下
[00:25:58.000 --> 00:26:00.000]  你真的要專注
[00:26:00.000 --> 00:26:02.000]  當然你做青年工作
[00:26:02.000 --> 00:26:05.000]  他由開場到完場都要跳都要打
[00:26:05.000 --> 00:26:06.000]  沒得說
[00:26:06.000 --> 00:26:08.000]  不過請你
[00:26:08.000 --> 00:26:12.000]  我覺得翁啟建你越來越成熟
[00:26:12.000 --> 00:26:15.000]  你明白成熟的人的感受
[00:26:15.000 --> 00:26:18.000]  成長就是有一種敏銳性
[00:26:18.000 --> 00:26:20.000]  在我們的詩歌裡面
[00:26:20.000 --> 00:26:22.000]  我真的覺得很開心
[00:26:22.000 --> 00:26:24.000]  有些不知是誰的孫子
[00:26:24.000 --> 00:26:26.000]  甚麼劍醫的孫子
[00:26:26.000 --> 00:26:28.000]  姓趙的
[00:26:28.000 --> 00:26:30.000]  趙氏家族
[00:26:30.000 --> 00:26:33.000]  我也認得
[00:26:33.000 --> 00:26:34.000]  很開心
[00:26:34.000 --> 00:26:36.000]  我們的詩歌有新有舊
[00:26:36.000 --> 00:26:39.000]  一起運用他們的恩賜
[00:26:39.000 --> 00:26:42.000]  當然還有Wendy指揮
[00:26:42.000 --> 00:26:44.000]  她帶領著我們
[00:26:44.000 --> 00:26:47.000]  就是每一個人
[00:26:47.000 --> 00:26:49.000]  恰如其分
[00:26:49.000 --> 00:26:52.000]  用他所能夠有的恩賜
[00:26:52.000 --> 00:26:54.000]  來彼此服侍
[00:26:54.000 --> 00:26:55.000]  你要記得
[00:26:55.000 --> 00:26:57.000]  當一個人
[00:26:57.000 --> 00:27:01.000]  能夠貢獻自己僅有的東西
[00:27:01.000 --> 00:27:03.000]  他的自尊
[00:27:03.000 --> 00:27:06.000]  他的榮譽感
[00:27:06.000 --> 00:27:08.000]  他的自信
[00:27:08.000 --> 00:27:10.000]  是會增長的
[00:27:10.000 --> 00:27:11.000]  一個人的成熟
[00:27:11.000 --> 00:27:13.000]  是需要這些元素的
[00:27:13.000 --> 00:27:17.000]  中國人好像不是這樣想
[00:27:17.000 --> 00:27:19.000]  總之批你、罵你、打你
[00:27:19.000 --> 00:27:21.000]  然後說你沒用
[00:27:21.000 --> 00:27:23.000]  越多說你沒用
[00:27:23.000 --> 00:27:25.000]  你就會越有用
[00:27:25.000 --> 00:27:28.000]  神經病
[00:27:28.000 --> 00:27:32.000]  我們真的要學習去鼓勵去欣賞
[00:27:32.000 --> 00:27:34.000]  你不懂得欣賞人
[00:27:34.000 --> 00:27:37.000]  可能你是很少被人欣賞
[00:27:37.000 --> 00:27:39.000]  以至你裏面已經有一個
[00:27:39.000 --> 00:27:42.000]  是永遠否定他人的機制
[00:27:42.000 --> 00:27:44.000]  這樣的生命
[00:27:44.000 --> 00:27:46.000]  是一個受捆綁的生命
[00:27:46.000 --> 00:27:48.000]  我今天奉主的名
[00:27:48.000 --> 00:27:50.000]  來祝福你
[00:27:50.000 --> 00:27:53.000]  說你有用
[00:27:53.000 --> 00:27:56.000]  然後你今天開始
[00:27:56.000 --> 00:27:58.000]  多點去讚美主
[00:27:58.000 --> 00:28:00.000]  主多謝你
[00:28:00.000 --> 00:28:03.000]  是你搞成我這樣
[00:28:03.000 --> 00:28:05.000]  是你做我這樣
[00:28:05.000 --> 00:28:07.000]  我有的所有一切
[00:28:07.000 --> 00:28:09.000]  都是你給我的
[00:28:09.000 --> 00:28:10.000]  而我感謝你
[00:28:10.000 --> 00:28:12.000]  你一定會用我
[00:28:12.000 --> 00:28:15.000]  你嘗試這樣去跟主說
[00:28:15.000 --> 00:28:16.000]  然後說主
[00:28:16.000 --> 00:28:17.000]  你給我做的事
[00:28:17.000 --> 00:28:20.000]  我都謙謙卑卑地去做
[00:28:20.000 --> 00:28:23.000]  然後你打開你的眼
[00:28:23.000 --> 00:28:26.000]  去欣賞你家裏有什麼恩賜
[00:28:26.000 --> 00:28:29.000]  去欣賞你的小組裏有什麼恩賜
[00:28:29.000 --> 00:28:33.000]  去欣賞你所屬的群體裏有什麼恩賜
[00:28:33.000 --> 00:28:37.000]  今天這個世界好恐怖
[00:28:37.000 --> 00:28:41.000]  大家都是在批判大家
[00:28:41.000 --> 00:28:44.000]  大家都要求你表態
[00:28:44.000 --> 00:28:47.000]  要求你跟我一樣
[00:28:47.000 --> 00:28:48.000]  你不是跟我一樣
[00:28:48.000 --> 00:28:50.000]  你就沒硬性了
[00:28:50.000 --> 00:28:52.000]  國瑜好像沒有運行這句話
[00:28:52.000 --> 00:28:54.000]  不知道
[00:28:54.000 --> 00:28:57.000]  總之我覺得
[00:28:57.000 --> 00:28:59.000]  我很開心
[00:28:59.000 --> 00:29:01.000]  我行走於眾生名堂
[00:29:01.000 --> 00:29:03.000]  其中一個最開心的
[00:29:03.000 --> 00:29:05.000]  就是發現我們眾生名堂
[00:29:05.000 --> 00:29:08.000]  有很多獨特的恩賜
[00:29:08.000 --> 00:29:10.000]  我一見到這些東西
[00:29:10.000 --> 00:29:12.000]  我面上有光彩
[00:29:12.000 --> 00:29:14.000]  啊 誰誰
[00:29:14.000 --> 00:29:18.000]  是我的生命堂
[00:29:18.000 --> 00:29:20.000]  好開心
[00:29:20.000 --> 00:29:22.000]  最近去書展
[00:29:22.000 --> 00:29:24.000]  就有人說
[00:29:24.000 --> 00:29:27.000]  作者在那邊簽書
[00:29:27.000 --> 00:29:32.000]  他叫陳牧師過去跟他打招呼
[00:29:32.000 --> 00:29:34.000]  他想認識你
[00:29:34.000 --> 00:29:36.000]  那我當然去
[00:29:36.000 --> 00:29:38.000]  簽名的作者想認識我
[00:29:38.000 --> 00:29:40.000]  那我就去
[00:29:40.000 --> 00:29:42.000]  去到他說
[00:29:42.000 --> 00:29:47.000]  黎博士是一個靈修學的專家
[00:29:47.000 --> 00:29:50.000]  他出了一本書
[00:29:50.000 --> 00:29:54.000]  叫做靈命操練百科
[00:29:54.000 --> 00:29:56.000]  他就簽了一本
[00:29:56.000 --> 00:29:58.000]  送了給我
[00:29:58.000 --> 00:30:01.000]  我看見這對夫婦
[00:30:01.000 --> 00:30:03.000]  他們就跟我介紹自己
[00:30:03.000 --> 00:30:05.000]  太太就說
[00:30:05.000 --> 00:30:07.000]  我不久之前
[00:30:07.000 --> 00:30:09.000]  是經歷了一個
[00:30:09.000 --> 00:30:11.000]  很重很重的病
[00:30:11.000 --> 00:30:14.000]  是腦裏面有瘤
[00:30:14.000 --> 00:30:17.000]  就做了手術
[00:30:17.000 --> 00:30:19.000]  牧師你看看
[00:30:19.000 --> 00:30:23.000]  我的腦這個位置
[00:30:23.000 --> 00:30:26.000]  還是凹了下去
[00:30:26.000 --> 00:30:29.000]  那我就想起另外一位
[00:30:29.000 --> 00:30:31.000]  頭也是凹了下去
[00:30:31.000 --> 00:30:33.000]  神學家J.I.Pekka
[00:30:33.000 --> 00:30:35.000]  原來頭凹了下去
[00:30:35.000 --> 00:30:37.000]  可以很聰明
[00:30:37.000 --> 00:30:39.000]  拿走一些無謂的東西
[00:30:39.000 --> 00:30:43.000]  但其實他經歷的是很辛酸
[00:30:43.000 --> 00:30:45.000]  他教神學
[00:30:45.000 --> 00:30:47.000]  他牧過會
[00:30:47.000 --> 00:30:49.000]  做過院牧
[00:30:49.000 --> 00:30:51.000]  原來他默默的
[00:30:51.000 --> 00:30:53.000]  就是追尋
[00:30:53.000 --> 00:30:56.000]  那一種成熟的生命
[00:30:56.000 --> 00:31:01.000]  是將大公教會
[00:31:01.000 --> 00:31:04.000]  二千多年來
[00:31:04.000 --> 00:31:06.000]  東正教
[00:31:06.000 --> 00:31:08.000]  天主教
[00:31:08.000 --> 00:31:10.000]  基督新教
[00:31:10.000 --> 00:31:13.000]  教父等等
[00:31:13.000 --> 00:31:17.000]  各種的靈修的操練
[00:31:17.000 --> 00:31:20.000]  屬靈的導讀
[00:31:20.000 --> 00:31:22.000]  靈思
[00:31:22.000 --> 00:31:24.000]  歸心禱告
[00:31:24.000 --> 00:31:25.000]  默想
[00:31:25.000 --> 00:31:27.000]  怎樣讀經
[00:31:27.000 --> 00:31:29.000]  成熟的生命觀
[00:31:29.000 --> 00:31:31.000]  到底是怎樣
[00:31:31.000 --> 00:31:34.000]  一一在那裏
[00:31:34.000 --> 00:31:39.000]  用非常之可讀性極高的
[00:31:39.000 --> 00:31:41.000]  講這些說話
[00:31:41.000 --> 00:31:43.000]  講這些屬靈的東西
[00:31:43.000 --> 00:31:46.000]  但看極你都不是很明白
[00:31:46.000 --> 00:31:48.000]  又不是很喜歡看
[00:31:48.000 --> 00:31:51.000]  那些書其實留給神學院圖書館
[00:31:51.000 --> 00:31:54.000]  所以那些人入神學院是為主受苦
[00:31:54.000 --> 00:31:56.000]  他們讀的書
[00:31:56.000 --> 00:31:58.000]  有時真是很沒有味道
[00:31:58.000 --> 00:32:00.000]  有時你都不知道他寫來做什麼
[00:32:00.000 --> 00:32:02.000]  不過這本不是
[00:32:02.000 --> 00:32:04.000]  那我就覺得
[00:32:04.000 --> 00:32:07.000]  能夠認識一位
[00:32:07.000 --> 00:32:10.000]  經歷這麼沉重的生命的打擊
[00:32:10.000 --> 00:32:12.000]  仍然是滿面光彩
[00:32:12.000 --> 00:32:15.000]  這些人的說話
[00:32:15.000 --> 00:32:17.000]  我會想聽
[00:32:17.000 --> 00:32:20.000]  然後她身邊的丈夫
[00:32:20.000 --> 00:32:21.000]  我就覺得
[00:32:21.000 --> 00:32:23.000]  嘩,這個是藝術家
[00:32:23.000 --> 00:32:25.000]  有鬍子的
[00:32:25.000 --> 00:32:27.000]  而且還多過我
[00:32:27.000 --> 00:32:28.000]  又年輕過我
[00:32:28.000 --> 00:32:30.000]  但原來他是一個
[00:32:30.000 --> 00:32:32.000]  在洗神的人
[00:32:32.000 --> 00:32:35.000]  是在等著換神還是換過神
[00:32:35.000 --> 00:32:36.000]  我都不記得了
[00:32:36.000 --> 00:32:38.000]  好像換過一次
[00:32:38.000 --> 00:32:39.000]  但整個人
[00:32:39.000 --> 00:32:40.000]  很齊禮
[00:32:40.000 --> 00:32:42.000]  很精神
[00:32:42.000 --> 00:32:43.000]  兩夫妻
[00:32:43.000 --> 00:32:47.000]  背著這個肉身生命的沉重包袱
[00:32:47.000 --> 00:32:49.000]  但是滿有喜樂的
[00:32:49.000 --> 00:32:50.000]  來侍奉
[00:32:50.000 --> 00:32:52.000]  並且寫出一本
[00:32:52.000 --> 00:32:53.000]  很好的書
[00:32:53.000 --> 00:32:57.000]  他是我們荃灣生命堂的會友
[00:32:57.000 --> 00:33:00.000]  嘩,我這麼大個人
[00:33:00.000 --> 00:33:02.000]  在生命堂一輩子
[00:33:02.000 --> 00:33:06.000]  從來不知道我們荃灣生命堂
[00:33:06.000 --> 00:33:08.000]  一間在我們生命堂當中
[00:33:08.000 --> 00:33:10.000]  地址、地方
[00:33:10.000 --> 00:33:13.000]  都是比較小的群體裡面
[00:33:13.000 --> 00:33:15.000]  有一個這麼精彩的光輝
[00:33:15.000 --> 00:33:18.000]  照耀出來
[00:33:18.000 --> 00:33:20.000]  親愛的
[00:33:20.000 --> 00:33:21.000]  神給我們
[00:33:21.000 --> 00:33:24.000]  是有不同的恩賜
[00:33:24.000 --> 00:33:26.000]  是要叫我們
[00:33:26.000 --> 00:33:29.000]  建立基督的身體
[00:33:29.000 --> 00:33:31.000]  直等我們眾人在真道上
[00:33:31.000 --> 00:33:34.000]  得以同歸於一
[00:33:34.000 --> 00:33:37.000]  所以我們要有一個渴求的心
[00:33:37.000 --> 00:33:41.000]  不要以為我們所知的已經盡了
[00:33:41.000 --> 00:33:45.000]  要知道我們今天對主所知的仍然有限
[00:33:45.000 --> 00:33:48.000]  我們需要別人告訴我們
[00:33:48.000 --> 00:33:51.000]  他所認識的基督是怎樣的
[00:33:51.000 --> 00:33:54.000]  然後一起去找回
[00:33:54.000 --> 00:33:57.000]  聖經啟示那一位基督是怎樣
[00:33:57.000 --> 00:33:59.000]  而不是某人隨意
[00:33:59.000 --> 00:34:03.000]  來塑造他所喜歡的基督的面貌
[00:34:03.000 --> 00:34:07.000]  我們需要一起去認識
[00:34:07.000 --> 00:34:10.000]  這樣我們在恩賜上善用
[00:34:10.000 --> 00:34:13.000]  在知識上成長
[00:34:13.000 --> 00:34:15.000]  所以讀好的神學是重要的
[00:34:15.000 --> 00:34:18.000]  不要說不要神學
[00:34:18.000 --> 00:34:20.000]  是不要不好的神學
[00:34:20.000 --> 00:34:23.000]  不要不好的神學家
[00:34:23.000 --> 00:34:25.000]  不要沒有道德的神學家
[00:34:25.000 --> 00:34:28.000]  不要食古不化的神學家
[00:34:28.000 --> 00:34:31.000]  不要離地不掂地的神學家
[00:34:31.000 --> 00:34:34.000]  要真的能夠叫基督的教會
[00:34:34.000 --> 00:34:38.000]  彰顯基督的榮美的神學教育者
[00:34:38.000 --> 00:34:41.000]  然後我們一起來長大成熟
[00:34:41.000 --> 00:34:43.000]  能夠抗拒異端
[00:34:43.000 --> 00:34:46.000]  而且能夠在愛裡面
[00:34:46.000 --> 00:34:48.000]  來彰顯這個真理
[00:34:48.000 --> 00:34:49.000]  第十五節
[00:34:49.000 --> 00:34:51.000]  用愛心說誠實話
[00:34:51.000 --> 00:34:54.000]  其實是一句很有趣的話
[00:34:54.000 --> 00:34:57.000]  我試圖用我古怪的方法來表達一下
[00:34:57.000 --> 00:34:59.000]  看你同不同意
[00:34:59.000 --> 00:35:01.000]  其實真理在希臘文
[00:35:01.000 --> 00:35:03.000]  似乎是一個動詞
[00:35:03.000 --> 00:35:05.000]  我用英文來表達
[00:35:05.000 --> 00:35:08.000]  Truth in love
[00:35:08.000 --> 00:35:13.000]  那是什麼意思呢
[00:35:13.000 --> 00:35:17.000]  你永遠需要有愛心
[00:35:17.000 --> 00:35:21.000]  但你的愛永遠需要有真理
[00:35:21.000 --> 00:35:23.000]  你永遠不可以離開真理
[00:35:23.000 --> 00:35:25.000]  你表達真理的時候
[00:35:25.000 --> 00:35:27.000]  也不可以離開愛心
[00:35:27.000 --> 00:35:29.000]  你也沒有權利
[00:35:29.000 --> 00:35:33.000]  將真理從愛心裡面拿走
[00:35:33.000 --> 00:35:36.000]  我覺得這是我們今天追求成熟的時候
[00:35:36.000 --> 00:35:37.000]  很重要的一件事情
[00:35:37.000 --> 00:35:39.000]  昨天發生了一件事
[00:35:39.000 --> 00:35:40.000]  讓我想到
[00:35:40.000 --> 00:35:42.000]  我其實真的很不成熟
[00:35:42.000 --> 00:35:44.000]  我需要主幫助我
[00:35:44.000 --> 00:35:47.000]  繼續去到成熟
[00:35:47.000 --> 00:35:51.000]  以至我在愛中成長的生命
[00:35:51.000 --> 00:35:52.000]  說到底
[00:35:52.000 --> 00:35:57.000]  原來屬靈生命很簡單
[00:35:57.000 --> 00:36:01.000]  就是在愛心裡面要成熟
[00:36:01.000 --> 00:36:04.000]  然後要變得像耶穌基督
[00:36:04.000 --> 00:36:08.000]  我們繼續知道原來自己愛心不足
[00:36:08.000 --> 00:36:10.000]  原來我們像主不足
[00:36:10.000 --> 00:36:12.000]  原來我們可以繼續學武主
[00:36:12.000 --> 00:36:14.000]  又繼續在愛裡面成熟
[00:36:14.000 --> 00:36:16.000]  昨天發生了什麼事呢
[00:36:16.000 --> 00:36:20.000]  發生了一件關愛座的事件
[00:36:20.000 --> 00:36:24.000]  在我現在已經很隨意的坐關愛座
[00:36:24.000 --> 00:36:26.000]  也沒有被人挑戰
[00:36:26.000 --> 00:36:28.000]  有一點點失望
[00:36:28.000 --> 00:36:30.000]  昨天背著一大袋
[00:36:30.000 --> 00:36:32.000]  很大的八大個橙
[00:36:32.000 --> 00:36:33.000]  有運動的東西
[00:36:33.000 --> 00:36:36.000]  就坐在關愛座那裡
[00:36:36.000 --> 00:36:39.000]  當有一位身材肥大
[00:36:39.000 --> 00:36:42.000]  行動極度不方便的女士上車的時候
[00:36:42.000 --> 00:36:44.000]  我就自動自覺
[00:36:44.000 --> 00:36:46.000]  是退進去了
[00:36:46.000 --> 00:36:50.000]  她一坐下我就很難起來
[00:36:50.000 --> 00:36:54.000]  後來車上又有很多人上來
[00:36:54.000 --> 00:36:56.000]  我就準備要下車
[00:36:56.000 --> 00:36:59.000]  你知道你準備要站起來下車
[00:36:59.000 --> 00:37:01.000]  有一位女士在旁邊
[00:37:01.000 --> 00:37:03.000]  你站出去基本上是沒有地方站的
[00:37:03.000 --> 00:37:05.000]  是很尷尬的場面
[00:37:05.000 --> 00:37:09.000]  然後有一個瘦瘦瘦瘦
[00:37:09.000 --> 00:37:13.000]  被我旁邊那位更老的女士上了車
[00:37:13.000 --> 00:37:15.000]  那怎麼辦呢
[00:37:15.000 --> 00:37:18.000]  我當機立斷就站起來
[00:37:18.000 --> 00:37:20.000]  要站出來
[00:37:20.000 --> 00:37:22.000]  不過已經有人覺得
[00:37:22.000 --> 00:37:25.000]  要為那一位後來上車的
[00:37:25.000 --> 00:37:27.000]  細削一點的老一點的女士
[00:37:27.000 --> 00:37:30.000]  要來為她找位
[00:37:30.000 --> 00:37:33.000]  在我後面就坐了兩個人
[00:37:33.000 --> 00:37:35.000]  一個是印尼工人
[00:37:35.000 --> 00:37:38.000]  是帶著一個手推車買菜那些
[00:37:38.000 --> 00:37:40.000]  一個就是十歲左右的
[00:37:40.000 --> 00:37:43.000]  肥一點點很可愛的弟弟
[00:37:43.000 --> 00:37:45.000]  這樣的狀況
[00:37:45.000 --> 00:37:48.000]  我以為我站起來
[00:37:48.000 --> 00:37:50.000]  這樣瘦瘦的女士可以坐下
[00:37:50.000 --> 00:37:52.000]  如果我可以退位
[00:37:52.000 --> 00:37:54.000]  不過她已經走到我後面
[00:37:54.000 --> 00:37:56.000]  所以我只能夠走出來
[00:37:56.000 --> 00:37:58.000]  接著那邊有一個女士
[00:37:58.000 --> 00:38:01.000]  就對著那個印傭說
[00:38:01.000 --> 00:38:04.000]  你要站起來
[00:38:04.000 --> 00:38:06.000]  給位人
[00:38:06.000 --> 00:38:10.000]  我立刻這個正義合時上身
[00:38:10.000 --> 00:38:13.000]  我是維護弱勢的
[00:38:13.000 --> 00:38:16.000]  印傭就要讓位了
[00:38:16.000 --> 00:38:18.000]  雖然你聽到有很多菲傭
[00:38:18.000 --> 00:38:20.000]  都放在關外
[00:38:20.000 --> 00:38:22.000]  但那個情況不是這樣
[00:38:22.000 --> 00:38:24.000]  那個印傭旁邊有一個
[00:38:24.000 --> 00:38:26.000]  十歲的健康活潑的弟弟
[00:38:26.000 --> 00:38:28.000]  為什麼不是那個弟弟彈出來
[00:38:28.000 --> 00:38:29.000]  讓婆婆坐下
[00:38:29.000 --> 00:38:31.000]  然後那個印傭就彈進去
[00:38:31.000 --> 00:38:35.000]  那個印傭聽到那個女士
[00:38:35.000 --> 00:38:37.000]  很兇很權威
[00:38:37.000 --> 00:38:41.000]  你站起來, she is an old lady
[00:38:41.000 --> 00:38:43.000]  我就看著那個
[00:38:43.000 --> 00:38:45.000]  middle age not too old lady
[00:38:45.000 --> 00:38:46.000]  English speaking
[00:38:46.000 --> 00:38:49.000]  我就盯著她
[00:38:49.000 --> 00:38:52.000]  全車那麼多位
[00:38:52.000 --> 00:38:53.000]  我心想
[00:38:53.000 --> 00:38:56.000]  Why are you picking on her?
[00:38:56.000 --> 00:38:59.000]  她印尼來做工已經很辛苦
[00:38:59.000 --> 00:39:01.000]  然後那個印尼女士
[00:39:01.000 --> 00:39:03.000]  很淒涼地說
[00:39:03.000 --> 00:39:06.000]  我有這架車
[00:39:06.000 --> 00:39:10.000]  我的英雄救美的心就更強
[00:39:10.000 --> 00:39:12.000]  是不是英雄救女
[00:39:12.000 --> 00:39:14.000]  不要亂說話
[00:39:14.000 --> 00:39:16.000]  就這樣
[00:39:16.000 --> 00:39:21.000]  然後我就發意怒
[00:39:21.000 --> 00:39:24.000]  耶穌怒目看著他們
[00:39:24.000 --> 00:39:26.000]  那句是我的金句
[00:39:26.000 --> 00:39:29.000]  我就盯著那個女人
[00:39:29.000 --> 00:39:31.000]  那個女人就盯著我
[00:39:31.000 --> 00:39:37.000]  我怕今天她來了風聖聚會
[00:39:37.000 --> 00:39:39.000]  我回家想
[00:39:39.000 --> 00:39:42.000]  其實陳欣明你都不用這樣
[00:39:42.000 --> 00:39:44.000]  他不是發乎愛心
[00:39:44.000 --> 00:39:46.000]  你又發乎愛心
[00:39:46.000 --> 00:39:48.000]  不過你發乎愛心裡面
