
[00:00:00.000 --> 00:00:03.000]  比拉多問 真理是什麼
[00:16:28.180 --> 00:16:29.180]  所以我們可以參考
[00:16:29.180 --> 00:16:31.180]  那第二部分的範疇
[00:16:31.180 --> 00:16:34.180]  除了告訴我們有關得救的事情以外
[00:16:34.180 --> 00:16:36.180]  聖經還告訴我們說
[00:16:36.180 --> 00:16:37.180]  原來得救之後
[00:16:37.180 --> 00:16:39.180]  他還教導我們教導真理
[00:16:39.180 --> 00:16:40.180]  指責妙物
[00:16:40.180 --> 00:16:41.180]  糾正過錯
[00:16:41.180 --> 00:16:44.180]  直視人生的道路
[00:16:44.180 --> 00:16:47.180]  使侍奉上帝的人得到充分的準備
[00:16:47.180 --> 00:16:49.180]  能做各樣的善事
[00:16:49.180 --> 00:16:51.180]  意思說除了聖經除了教導我們
[00:16:51.180 --> 00:16:52.180]  怎麼樣可以得救以外
[00:16:52.180 --> 00:16:55.180]  他還教導我們說得救了之後
[00:16:55.180 --> 00:16:58.180]  你人生的方向應該是怎麼樣走的
[00:16:58.180 --> 00:17:00.180]  一個信神的人應該怎麼樣活出
[00:17:00.180 --> 00:17:03.180]  神在你身上的計畫
[00:17:03.180 --> 00:17:05.180]  因為神不會說拜拜
[00:17:05.180 --> 00:17:07.180]  犧牲自己救你回來
[00:17:07.180 --> 00:17:11.180]  然後覺得說在你身上沒有計畫的
[00:17:11.180 --> 00:17:12.180]  神在你身上有個計畫
[00:17:12.180 --> 00:17:14.180]  所以聖經也是幫助我們
[00:17:14.180 --> 00:17:15.180]  怎麼樣能夠活出
[00:17:15.180 --> 00:17:17.180]  越來越明白神的計畫
[00:17:17.180 --> 00:17:19.180]  在我們身上到底是怎麼樣
[00:17:19.180 --> 00:17:21.180]  那我們就能夠活出這樣的真理
[00:17:21.180 --> 00:17:25.180]  所以有很多東西不是相對的
[00:17:25.180 --> 00:17:28.180]  在物質界非物質界也一樣
[00:17:28.180 --> 00:17:30.180]  神透過聖經所啟示的
[00:17:30.180 --> 00:17:32.180]  是非物質界之間的真理
[00:17:32.180 --> 00:17:34.180]  也是很絕對的
[00:17:34.180 --> 00:17:36.180]  但是有一個問題
[00:17:36.180 --> 00:17:37.180]  你知道為什麼
[00:17:37.180 --> 00:17:39.180]  我們通常把非物質界聖經的真理
[00:17:39.180 --> 00:17:43.180]  有時候把它看得很相對不是絕對
[00:17:43.180 --> 00:17:46.180]  是因為物質界的那些真理
[00:17:46.180 --> 00:17:49.180]  你馬上能夠知道絕對還是相對
[00:17:49.180 --> 00:17:50.180]  比方說地心引力
[00:17:50.180 --> 00:17:51.180]  你很快知道
[00:17:51.180 --> 00:17:52.180]  你三頭跳下來
[00:17:52.180 --> 00:17:55.180]  馬上你就知道說這是絕對的
[00:17:55.180 --> 00:17:56.180]  但是屬靈的真理
[00:17:56.180 --> 00:17:59.180]  往往不是立刻發生那個效果
[00:17:59.180 --> 00:18:02.180]  所以非物質界的那些原理
[00:18:02.180 --> 00:18:03.180]  有時候我們會忽略它
[00:18:03.180 --> 00:18:04.180]  覺得這不重要
[00:18:04.180 --> 00:18:06.180]  這可有可無
[00:18:06.180 --> 00:18:09.180]  是因為非物質界的真理
[00:18:09.180 --> 00:18:11.180]  有時候不像物質界的真理
[00:18:11.180 --> 00:18:13.180]  這麼立刻發生
[00:18:13.180 --> 00:18:14.180]  火是會燒傷你的
[00:18:14.180 --> 00:18:15.180]  一碰你就知道
[00:18:15.180 --> 00:18:17.180]  馬上知道
[00:18:17.180 --> 00:18:20.180]  可是得罪神的那些後果
[00:18:20.180 --> 00:18:22.180]  不一定馬上
[00:18:22.180 --> 00:18:24.180]  因為我們的神是很有耐性的
[00:18:24.180 --> 00:18:25.180]  很有慈愛
[00:18:25.180 --> 00:18:26.180]  祂也不會說
[00:18:26.180 --> 00:18:27.180]  你罵我一句
[00:18:27.180 --> 00:18:28.180]  一個雷把你劈死
[00:18:28.180 --> 00:18:29.180]  也不會這樣對不對
[00:18:29.180 --> 00:18:30.180]  所以你可以說
[00:18:30.180 --> 00:18:32.180]  大聲宣揚神死了
[00:18:32.180 --> 00:18:34.180]  我不喜歡神了
[00:18:34.180 --> 00:18:36.180]  你發現沒事發生
[00:18:36.180 --> 00:18:37.180]  所以很多人就覺得
[00:18:37.180 --> 00:18:39.180]  如果沒有馬上發生
[00:18:39.180 --> 00:18:43.180]  我就覺得這個應該不存在
[00:18:43.180 --> 00:18:46.180]  這是我們最大的問題
[00:18:46.180 --> 00:18:47.180]  就是我們因為
[00:18:47.180 --> 00:18:49.180]  這些非物質的真理
[00:18:49.180 --> 00:18:50.180]  不是馬上發生
[00:18:50.180 --> 00:18:51.180]  所以我們就覺得說
[00:18:51.180 --> 00:18:54.180]  這個我們可以暫時不理它
[00:18:54.180 --> 00:18:56.180]  暫時把它當成是相對的
[00:18:56.180 --> 00:18:58.180]  可是這本身是絕對的
[00:18:58.180 --> 00:19:00.180]  有一天它還是會發生
[00:19:00.180 --> 00:19:02.180]  所以如果是真的
[00:19:02.180 --> 00:19:03.180]  我們就需要
[00:19:03.180 --> 00:19:05.180]  真的去面對這樣的事情
[00:19:05.180 --> 00:19:06.180]  如果真的只有一個方法
[00:19:06.180 --> 00:19:07.180]  能夠使你得救
[00:19:07.180 --> 00:19:10.180]  我們要很認真的面對
[00:19:10.180 --> 00:19:12.180]  第二個我需要來討論的是
[00:19:12.180 --> 00:19:15.180]  真理除了定它的範疇以外
[00:19:15.180 --> 00:19:16.180]  我們還要討論說
[00:19:16.180 --> 00:19:19.180]  那定了它範疇之外
[00:19:19.180 --> 00:19:21.180]  我們要怎麼尋找真理
[00:19:21.180 --> 00:19:23.180]  尋找真理有很多不同的方法
[00:19:23.180 --> 00:19:25.180]  那麼我大概只把它分成
[00:19:25.180 --> 00:19:27.180]  歸類成兩種方法
[00:19:27.180 --> 00:19:30.180]  一種就是你人去找神
[00:19:30.180 --> 00:19:31.180]  就是這些非物質界
[00:19:31.180 --> 00:19:33.180]  你看不到摸不到的
[00:19:33.180 --> 00:19:35.180]  要麼就你自己去找
[00:19:35.180 --> 00:19:37.180]  比方說佛教釋迦牟尼
[00:19:37.180 --> 00:19:39.180]  就是他自己去找
[00:19:39.180 --> 00:19:40.180]  他菩提樹下
[00:19:40.180 --> 00:19:42.180]  他本來是個王子
[00:19:42.180 --> 00:19:44.180]  享受了榮華富貴
[00:19:44.180 --> 00:19:46.180]  然後他沒有離開過王宮
[00:19:46.180 --> 00:19:48.180]  有一天他偷偷跑出去王宮看
[00:19:48.180 --> 00:19:50.180]  遇到了四件事情
[00:19:50.180 --> 00:19:51.180]  生老病死
[00:19:51.180 --> 00:19:52.180]  他知道說原來
[00:19:52.180 --> 00:19:53.180]  他一直以為
[00:19:53.180 --> 00:19:54.180]  全世界的人都像他一樣
[00:19:54.180 --> 00:19:56.180]  活在王宮裡面很開心
[00:19:56.180 --> 00:19:58.180]  出了王宮才發現
[00:19:58.180 --> 00:20:01.180]  這世界上有生老病死這四件事
[00:20:01.180 --> 00:20:03.180]  他沒有辦法接受
[00:20:03.180 --> 00:20:05.180]  他就覺得人生好苦啊
[00:20:05.180 --> 00:20:07.180]  於是他就離開了王宮
[00:20:07.180 --> 00:20:09.180]  自己去思想說
[00:20:09.180 --> 00:20:10.180]  那到底有什麼辦法
[00:20:10.180 --> 00:20:12.180]  能夠解決生命這種苦呢
[00:20:12.180 --> 00:20:14.180]  後來他就想啊想很久
[00:20:14.180 --> 00:20:16.180]  後來在菩提樹下他就悟道
[00:20:16.180 --> 00:20:18.180]  悟道了之後就想出一個辦法
[00:20:18.180 --> 00:20:22.180]  就是如果你不想要這些東西
[00:20:22.180 --> 00:20:23.180]  你就可以脫離了
[00:20:23.180 --> 00:20:24.180]  就很簡單
[00:20:24.180 --> 00:20:27.180]  當然佛教把它弄得很複雜了
[00:20:27.180 --> 00:20:29.180]  所以這是其中一個辦法
[00:20:29.180 --> 00:20:34.180]  就是你可以透過自己的腦袋去想
[00:20:34.180 --> 00:20:35.180]  去想說到底這個
[00:20:35.180 --> 00:20:37.180]  如果有一個真理存在
[00:20:37.180 --> 00:20:38.180]  有天堂地獄
[00:20:38.180 --> 00:20:39.180]  我怎麼可以上去
[00:20:39.180 --> 00:20:40.180]  我怎麼可以認識這位神
[00:20:40.180 --> 00:20:42.180]  你可以自己想
[00:20:42.180 --> 00:20:44.180]  另外一種方法就是基督教的方法
[00:20:44.180 --> 00:20:47.180]  就是不是你自己去想
[00:20:47.180 --> 00:20:49.180]  是神親自告訴你
[00:20:49.180 --> 00:20:54.180]  神說我透過我啟示人血的聖經告訴你
[00:20:54.180 --> 00:20:55.180]  如果有一位神
[00:20:55.180 --> 00:20:57.180]  我到底是一位怎麼樣的神
[00:20:57.180 --> 00:20:58.180]  如果有天堂
[00:20:58.180 --> 00:21:00.180]  你應該怎麼樣可以進去
[00:21:00.180 --> 00:21:01.180]  如果人生有個目的
[00:21:01.180 --> 00:21:03.180]  應該那個目的是什麼
[00:21:03.180 --> 00:21:04.180]  他告訴你
[00:21:04.180 --> 00:21:05.180]  所以只有這兩個方法
[00:21:05.180 --> 00:21:07.180]  要麼就你自己找
[00:21:07.180 --> 00:21:09.180]  要麼就說我自己找不到
[00:21:09.180 --> 00:21:10.180]  真理告訴我
[00:21:10.180 --> 00:21:13.180]  聖經的方法就是他來告訴你
[00:21:13.180 --> 00:21:16.180]  所以耶穌基督在約翰福音14章的第六節
[00:21:16.180 --> 00:21:17.180]  耶穌基督說一句話
[00:21:17.180 --> 00:21:21.180]  他說我就是道路真理生命
[00:21:21.180 --> 00:21:22.180]  要不是藉著我
[00:21:22.180 --> 00:21:25.180]  沒有人能到父親那裡去
[00:21:25.180 --> 00:21:26.180]  他講得很清楚說
[00:21:26.180 --> 00:21:29.180]  我就是道路真理生命
[00:21:29.180 --> 00:21:32.180]  他來到世上啟示他自己來告訴你說
[00:21:32.180 --> 00:21:33.180]  你所不知道的
[00:21:33.180 --> 00:21:34.180]  你看到我
[00:21:34.180 --> 00:21:36.180]  你就知道那條道路應該是怎麼走的
[00:21:36.180 --> 00:21:37.180]  人生的路應該怎麼走
[00:21:37.180 --> 00:21:39.180]  人生的真理是什麼
[00:21:39.180 --> 00:21:40.180]  你要到天國嗎
[00:21:40.180 --> 00:21:42.180]  你要藉著我才能到天堂
[00:21:42.180 --> 00:21:44.180]  才能去到父神那裡
[00:21:44.180 --> 00:21:46.180]  因為耶穌基督說了這句話
[00:21:46.180 --> 00:21:48.180]  所以我們變得沒路走
[00:21:48.180 --> 00:21:50.180]  基督徒變得沒路走
[00:21:50.180 --> 00:21:52.180]  就算別的宗教罵我們說
[00:21:52.180 --> 00:21:53.180]  你太霸道了
[00:21:53.180 --> 00:21:55.180]  為什麼不可以像佛教那麼包容
[00:21:55.180 --> 00:21:56.180]  什麼都可以
[00:21:56.180 --> 00:21:59.180]  調條道路通羅馬
[00:21:59.180 --> 00:22:02.180]  因為耶穌基督他本身說了這句話
[00:22:02.180 --> 00:22:05.180]  變得我們沒有後退的餘地
[00:22:05.180 --> 00:22:06.180]  你不能說
[00:22:06.180 --> 00:22:08.180]  你就是說耶穌基督撒謊
[00:22:08.180 --> 00:22:09.180]  他騙你
[00:22:09.180 --> 00:22:10.180]  他根本不是唯一的
[00:22:10.180 --> 00:22:12.180]  除了他還有別的道路
[00:22:12.180 --> 00:22:14.180]  如果他已經這麼說了
[00:22:14.180 --> 00:22:15.180]  我們就沒有退路
[00:22:15.180 --> 00:22:16.180]  我們只能說
[00:22:16.180 --> 00:22:17.180]  如果他這麼說
[00:22:17.180 --> 00:22:18.180]  要麼就是他騙我
[00:22:18.180 --> 00:22:20.180]  要麼他說的還是真的
[00:22:20.180 --> 00:22:21.180]  除了他以外
[00:22:21.180 --> 00:22:22.180]  沒有其他的方法
[00:22:22.180 --> 00:22:24.180]  我們可以得救
[00:22:24.180 --> 00:22:26.180]  有時候不是霸道的問題
[00:22:26.180 --> 00:22:29.180]  是真理跟霸道是不一樣的
[00:22:29.180 --> 00:22:30.180]  比方說如果跟你說
[00:22:30.180 --> 00:22:33.180]  你需要呼吸才能生存
[00:22:33.180 --> 00:22:35.180]  你覺得我是霸道嗎
[00:22:35.180 --> 00:22:36.180]  有沒有人覺得我很霸道
[00:22:36.180 --> 00:22:38.180]  就是你怎麼限制我自由
[00:22:38.180 --> 00:22:40.180]  難道我不可以不呼吸嗎
[00:22:40.180 --> 00:22:42.180]  你也可以試試看
[00:22:42.180 --> 00:22:44.180]  不呼吸也可以生存
[00:22:44.180 --> 00:22:45.180]  但是我不是霸道
[00:22:45.180 --> 00:22:47.180]  我只是把我知道的真理告訴你說
[00:22:47.180 --> 00:22:50.180]  你一定要呼吸才能夠生存
[00:22:50.180 --> 00:22:52.180]  所以當基督教告訴你說
[00:22:52.180 --> 00:22:53.180]  當耶穌基督告訴你說
[00:22:53.180 --> 00:22:55.180]  我就是道路真理生命
[00:22:55.180 --> 00:22:57.180]  這不是霸道的問題
[00:22:57.180 --> 00:23:00.180]  他是把一個事實告訴你
[00:23:00.180 --> 00:23:02.180]  你接不接受是你的事
[00:23:02.180 --> 00:23:03.180]  但是你不能說到霸道
[00:23:03.180 --> 00:23:06.180]  因為他只是把事實告訴你
[00:23:06.180 --> 00:23:09.180]  你要考SAT兩千分以上
[00:23:09.180 --> 00:23:11.180]  才能夠進Stanford
[00:23:11.180 --> 00:23:12.180]  我不是霸道
[00:23:12.180 --> 00:23:14.180]  我只是把他們的規定告訴你
[00:23:14.180 --> 00:23:16.180]  你說為什麼兩百分不行
[00:23:16.180 --> 00:23:17.180]  這不關我的事
[00:23:17.180 --> 00:23:19.180]  我只是怕他們的規定
[00:23:19.180 --> 00:23:21.180]  如實地告訴你
[00:23:21.180 --> 00:23:25.180]  就是你要SAT兩千分才可以進去
[00:23:25.180 --> 00:23:27.180]  所以這是真理的問題
[00:23:27.180 --> 00:23:28.180]  基督教的真理
[00:23:28.180 --> 00:23:30.180]  告訴我們尋找真理的方法
[00:23:30.180 --> 00:23:31.180]  一是透過耶穌基督
[00:23:31.180 --> 00:23:34.180]  他啟示給你聽什麼是真理
[00:23:34.180 --> 00:23:36.180]  第二個是透過聖靈
[00:23:36.180 --> 00:23:39.180]  在約翰福音的十六章十二到十五節
[00:23:39.180 --> 00:23:40.180]  那邊說耶穌基督說的話
[00:23:40.180 --> 00:23:44.180]  他說我還有許多事要告訴你們
[00:23:44.180 --> 00:23:46.180]  可是你們現在負擔不了
[00:23:46.180 --> 00:23:51.180]  等到是真理的聖靈來了
[00:23:51.180 --> 00:23:54.180]  他要指示你們進入一切的真理中
[00:23:54.180 --> 00:23:56.180]  他不憑著自己說話
[00:23:56.180 --> 00:23:59.180]  而是把他所聽到的告訴你們
[00:23:59.180 --> 00:24:02.180]  並且要說出將來的事
[00:24:02.180 --> 00:24:03.180]  他要榮耀我
[00:24:03.180 --> 00:24:07.180]  所以他要把我要說的告訴你們
[00:24:07.180 --> 00:24:10.180]  我父親所有的一切都是我的
[00:24:10.180 --> 00:24:11.180]  所以我說
[00:24:11.180 --> 00:24:16.180]  聖靈要把我所要說的告訴你們
[00:24:16.180 --> 00:24:18.180]  有很多人看聖經說
[00:24:18.180 --> 00:24:20.180]  怎麼看都看不懂
[00:24:20.180 --> 00:24:24.180]  特別是有些沒有信主的人說
[00:24:24.180 --> 00:24:25.180]  我先看聖經
[00:24:25.180 --> 00:24:28.180]  如果看懂了我就信
[00:24:28.180 --> 00:24:29.180]  有時候有個問題就是
[00:24:29.180 --> 00:24:31.180]  你發現基督教很奇怪
[00:24:31.180 --> 00:24:33.180]  不是說你懂了你才信
[00:24:33.180 --> 00:24:34.180]  而是你信了你才懂
[00:24:34.180 --> 00:24:36.180]  所以剛好相反
[00:24:36.180 --> 00:24:38.180]  因為這邊說聖靈
[00:24:38.180 --> 00:24:41.180]  他引導我們明白一切的真理
[00:24:41.180 --> 00:24:43.180]  所以人就是這樣
[00:24:43.180 --> 00:24:45.180]  如果你裡面沒有聖靈
[00:24:45.180 --> 00:24:46.180]  有時候你看聖經
[00:24:46.180 --> 00:24:48.180]  奇怪我怎麼看就是看不進去
[00:24:48.180 --> 00:24:51.180]  我怎麼看都沒有任何的亮光
[00:24:51.180 --> 00:24:53.180]  因為你還沒有信主
[00:24:53.180 --> 00:24:55.180]  還沒有相信主耶穌基督
[00:24:55.180 --> 00:24:56.180]  裡面如果沒有聖靈的話
[00:24:56.180 --> 00:24:59.180]  有時候你看聖經還真的是看不懂
[00:24:59.180 --> 00:25:00.180]  因為是相反的
[00:25:00.180 --> 00:25:01.180]  所以尋找真理的方法
[00:25:01.180 --> 00:25:03.180]  基督教提供兩個
[00:25:03.180 --> 00:25:04.180]  一個是耶穌基督
[00:25:04.180 --> 00:25:05.180]  祂本身代表真理
[00:25:05.180 --> 00:25:07.180]  第二個就是神的話語
[00:25:07.180 --> 00:25:08.180]  而神的話語
[00:25:08.180 --> 00:25:10.180]  又是要透過聖靈才能夠懂
[00:25:10.180 --> 00:25:13.180]  所以有時候是先接受說
[00:25:13.180 --> 00:25:15.180]  神我願意相信
[00:25:15.180 --> 00:25:18.180]  聖靈臨到你心裡面了
[00:25:18.180 --> 00:25:20.180]  你才能夠慢慢藉著聖靈的帶領
[00:25:20.180 --> 00:25:22.180]  你越來越懂什麼叫真理
[00:25:22.180 --> 00:25:25.180]  神所啟示的真理到底是什麼
[00:25:25.180 --> 00:25:27.180]  所以這個方法跟人的方法
[00:25:27.180 --> 00:25:28.180]  是很不一樣的
[00:25:28.180 --> 00:25:31.180]  所以至少聖經告訴我們說
[00:25:31.180 --> 00:25:33.180]  這種的方法
[00:25:33.180 --> 00:25:35.180]  那至於聖經為什麼可信呢
[00:25:35.180 --> 00:25:37.180]  以後有機會才跟你們分享
[00:25:37.180 --> 00:25:39.180]  我在有一個班叫215
[00:25:39.180 --> 00:25:41.180]  我在那班裡面花了很多的時間
[00:25:41.180 --> 00:25:44.180]  跟他們分析為什麼
[00:25:44.180 --> 00:25:47.180]  當你比較所有宗教的經書
[00:25:47.180 --> 00:25:50.180]  為什麼聖經無論是它的歷史性
[00:25:50.180 --> 00:25:52.180]  還是它的預言性各方面
[00:25:52.180 --> 00:25:54.180]  都是比其他可信
[00:25:54.180 --> 00:25:56.180]  第三樣我要分享的是
[00:25:56.180 --> 00:25:58.180]  為什麼這些所謂的
[00:25:58.180 --> 00:26:00.180]  非物質界的這些範疇
[00:26:00.180 --> 00:26:02.180]  這些的真理
[00:26:02.180 --> 00:26:04.180]  其實對我們真的這麼重要
[00:26:04.180 --> 00:26:06.180]  為什麼他們對我們人生
[00:26:06.180 --> 00:26:08.180]  能夠真的這麼重要
[00:26:08.180 --> 00:26:10.180]  在原福音的八章31到32節
[00:26:10.180 --> 00:26:12.180]  那邊耶穌基督講的第一個
[00:26:12.180 --> 00:26:14.180]  真理為什麼重要
[00:26:14.180 --> 00:26:17.180]  耶穌對信祂的猶太人說
[00:26:17.180 --> 00:26:20.180]  你們若常常遵守我的教導
[00:26:20.180 --> 00:26:22.180]  就真的是我的門徒了
[00:26:22.180 --> 00:26:24.180]  你們會認識真理
[00:26:24.180 --> 00:26:27.180]  真理會使你們得自由
[00:26:27.180 --> 00:26:29.180]  所以第一件事真理重要
[00:26:29.180 --> 00:26:31.180]  是因為真理使我們
[00:26:31.180 --> 00:26:33.180]  得到真正的自由
[00:26:33.180 --> 00:26:35.180]  真正的自由
[00:26:35.180 --> 00:26:36.180]  這邊講的自由只兩點
[00:26:36.180 --> 00:26:39.180]  第一個真理使我們真的
[00:26:39.180 --> 00:26:41.180]  因著信耶穌基督
[00:26:41.180 --> 00:26:44.180]  我們可以從罪裡面得自由
[00:26:44.180 --> 00:26:46.180]  沒有人可以從罪裡面得自由的
[00:26:46.180 --> 00:26:49.180]  包括最民主的美國
[00:26:49.180 --> 00:26:52.180]  很多人都是生活在最民主的國家
[00:26:52.180 --> 00:26:54.180]  可是人並不自由
[00:26:54.180 --> 00:26:57.180]  因為人從出生開始
[00:26:57.180 --> 00:26:59.180]  就懷著罪性出生
[00:26:59.180 --> 00:27:01.180]  所以小孩子
[00:27:01.180 --> 00:27:03.180]  你知道小孩子從小
[00:27:03.180 --> 00:27:05.180]  你要教他怎麼樣說謝謝
[00:27:05.180 --> 00:27:08.180]  要教很久他才懂得說謝謝
[00:27:08.180 --> 00:27:09.180]  罵人就不需要教
[00:27:09.180 --> 00:27:11.180]  他到了兩歲他自動會罵你
[00:27:11.180 --> 00:27:12.180]  所以罵人不需要
[00:27:12.180 --> 00:27:14.180]  我教你怎麼罵人不需要
[00:27:14.180 --> 00:27:15.180]  他自動就會
[00:27:15.180 --> 00:27:17.180]  所以壞的東西不需要教
[00:27:17.180 --> 00:27:18.180]  他自動就會
[00:27:18.180 --> 00:27:20.180]  不要說你從哪裡學來不用學
[00:27:20.180 --> 00:27:21.180]  他天生就會
[00:27:21.180 --> 00:27:22.180]  所以好的東西
[00:27:22.180 --> 00:27:24.180]  需要很久的時間去學
[00:27:24.180 --> 00:27:27.180]  好的習慣要很久的時間develop
[00:27:27.180 --> 00:27:29.180]  壞習慣一天就搞定
[00:27:29.180 --> 00:27:32.180]  所以人是懷著罪性出生
[00:27:32.180 --> 00:27:35.180]  我們一輩子活在罪性裡面
[00:27:35.180 --> 00:27:36.180]  你的脾氣
[00:27:36.180 --> 00:27:37.180]  你的嫉妒
[00:27:37.180 --> 00:27:38.180]  你的小氣
[00:27:38.180 --> 00:27:39.180]  你的憤怒
[00:27:39.180 --> 00:27:41.180]  很多的東西
[00:27:41.180 --> 00:27:43.180]  如果不是藉著真理
[00:27:43.180 --> 00:27:44.180]  我們沒有辦法
[00:27:44.180 --> 00:27:46.180]  從裡面得到釋放自由
[00:27:46.180 --> 00:27:49.180]  第二個當耶穌基督講這句話的時候
[00:27:49.180 --> 00:27:51.180]  如果你看上下文
[00:27:51.180 --> 00:27:53.180]  他那邊所講的自由只一點
[00:27:53.180 --> 00:27:57.180]  只說從當時猶太人的那些
[00:27:57.180 --> 00:27:59.180]  亂七八糟的規矩傳統裡面
[00:27:59.180 --> 00:28:02.180]  釋放出來的那種自由
[00:28:02.180 --> 00:28:04.180]  那種也是一種自由
[00:28:04.180 --> 00:28:06.180]  你知道因為我們是罪人
[00:28:06.180 --> 00:28:08.180]  懷著罪性出生
[00:28:08.180 --> 00:28:10.180]  一群罪人聚在一起
[00:28:10.180 --> 00:28:12.180]  我們就創造了一個
[00:28:12.180 --> 00:28:14.180]  很有罪性的文化出來
[00:28:14.180 --> 00:28:17.180]  這個文化本來是很扭曲的
[00:28:17.180 --> 00:28:19.180]  是很奇怪的一個文化
[00:28:19.180 --> 00:28:21.180]  所以如果沒有真理
[00:28:21.180 --> 00:28:22.180]  我們就一輩子
[00:28:22.180 --> 00:28:24.180]  活在這個很扭曲的價值觀
[00:28:24.180 --> 00:28:26.180]  很扭曲的文化當中
[00:28:26.180 --> 00:28:27.180]  我們就一直追求一些
[00:28:27.180 --> 00:28:29.180]  亂七八糟的名利地位
[00:28:29.180 --> 00:28:31.180]  那些都不能留住的東西
[00:28:31.180 --> 00:28:32.180]  我們以為這就是
[00:28:32.180 --> 00:28:34.180]  我們花一輩子追的
[00:28:34.180 --> 00:28:35.180]  就沒有辦法從那個裡面
[00:28:35.180 --> 00:28:37.180]  能夠跳出來說
[00:28:37.180 --> 00:28:38.180]  一跳出來你發現
[00:28:38.180 --> 00:28:40.180]  整個世界海闊天空
[00:28:40.180 --> 00:28:42.180]  完全不一樣的角度
[00:28:42.180 --> 00:28:44.180]  我前陣子跟一個人聊天
[00:28:44.180 --> 00:28:46.180]  他說他從小在家裡
[00:28:46.180 --> 00:28:48.180]  他家裡就是
[00:28:48.180 --> 00:28:50.180]  大概三個禮拜前
[00:28:50.180 --> 00:28:53.180]  因為他跟他家裡鬧得很僵
[00:28:53.180 --> 00:28:55.180]  他就後來一個人來到美國
[00:28:55.180 --> 00:28:56.180]  來到美國之後
[00:28:56.180 --> 00:28:57.180]  他就很長時間
[00:28:57.180 --> 00:28:59.180]  沒有跟家裡聯絡
[00:28:59.180 --> 00:29:01.180]  那後來他是信主了之後
[00:29:01.180 --> 00:29:02.180]  他告訴我說
[00:29:02.180 --> 00:29:03.180]  你知道信主之後
[00:29:03.180 --> 00:29:04.180]  我才發現原來
[00:29:04.180 --> 00:29:06.180]  我可以從我家裡面那些
[00:29:06.180 --> 00:29:09.180]  扭曲的價值觀觀念裡面
[00:29:09.180 --> 00:29:10.180]  真的釋放出來
[00:29:10.180 --> 00:29:11.180]  我發現原來信主之後
[00:29:11.180 --> 00:29:13.180]  有一個全新的價值觀
[00:29:13.180 --> 00:29:15.180]  原來是很釋放的事情
[00:29:15.180 --> 00:29:17.180]  因為我從小在這個家庭長大
[00:29:17.180 --> 00:29:18.180]  我一直以為說
[00:29:18.180 --> 00:29:20.180]  這個世界究竟應該是這樣的
[00:29:20.180 --> 00:29:22.180]  一天到晚比較
[00:29:22.180 --> 00:29:25.180]  一天到晚去爭吵
[00:29:25.180 --> 00:29:27.180]  什麼三姑六婆的事情
[00:29:27.180 --> 00:29:31.180]  我以為人生就應該這樣活著
[00:29:31.180 --> 00:29:32.180]  直到他來到美國
[00:29:32.180 --> 00:29:33.180]  有機會信主
[00:29:33.180 --> 00:29:34.180]  他發現原來
[00:29:34.180 --> 00:29:36.180]  有另外一種的觀念
[00:29:36.180 --> 00:29:37.180]  另外一種的價值觀
[00:29:37.180 --> 00:29:40.180]  可以讓你活得比較釋放
[00:29:40.180 --> 00:29:42.180]  比較捆綁在一些
[00:29:42.180 --> 00:29:44.180]  人認為對的事情
[00:29:44.180 --> 00:29:47.180]  人認為你應該追逐的事情裡面
[00:29:47.180 --> 00:29:49.180]  所以這是真理的重要
[00:29:49.180 --> 00:29:50.180]  如果沒有了真理
[00:29:50.180 --> 00:29:51.180]  我們沒有選擇
[00:29:51.180 --> 00:29:54.180]  你就只能夠一輩子活在
[00:29:54.180 --> 00:29:55.180]  人那些很扭曲
[00:29:55.180 --> 00:29:58.180]  已經預先為你設定那些的價值觀
[00:29:58.180 --> 00:30:00.180]  那些的方向
[00:30:00.180 --> 00:30:02.180]  你就順著這個活下去
[00:30:02.180 --> 00:30:04.180]  第二點我特別提示
[00:30:04.180 --> 00:30:07.180]  在詩篇一百一十九篇的十一節
[00:30:07.180 --> 00:30:10.180]  前面說我把你的話存在心裡
[00:30:10.180 --> 00:30:12.180]  免得我得罪你
[00:30:12.180 --> 00:30:13.180]  真理重要是因為
[00:30:13.180 --> 00:30:15.180]  如果真的有一位神創造我們
[00:30:15.180 --> 00:30:17.180]  我們跟祂的關係
[00:30:17.180 --> 00:30:20.180]  是處決於我們怎麼樣看祂的話
[00:30:20.180 --> 00:30:22.180]  有時候我們得罪了神不知道
[00:30:22.180 --> 00:30:23.180]  得罪人你很容易知道
[00:30:23.180 --> 00:30:25.180]  因為人會讓你知道
[00:30:25.180 --> 00:30:26.180]  得罪了神
[00:30:26.180 --> 00:30:28.180]  神有時候也很慈愛
[00:30:28.180 --> 00:30:30.180]  所以你是真的不知道
[00:30:30.180 --> 00:30:31.180]  這得罪了你嗎
[00:30:31.180 --> 00:30:32.180]  有時候我們做很多事情
[00:30:32.180 --> 00:30:35.180]  其實跟聖經一點都不符合
[00:30:35.180 --> 00:30:37.180]  所以聖經是告訴我們說
[00:30:37.180 --> 00:30:39.180]  給了我們有一個價值觀
[00:30:39.180 --> 00:30:41.180]  當我們離開這些價值觀之後
[00:30:41.180 --> 00:30:43.180]  我們就知道我們所走的路
[00:30:43.180 --> 00:30:46.180]  跟神要我們走的路很不一樣
[00:30:46.180 --> 00:30:48.180]  我們走一條很自私的路
