
[00:00:00.000 --> 00:00:02.000]  各位親愛的領事們你們好
[00:18:09.500 --> 00:18:11.500]  耶和華是他們的產業
[00:18:11.500 --> 00:18:14.500]  正如耶和華所應許他們的
[00:18:14.500 --> 00:18:15.500]  這個就是說
[00:18:15.500 --> 00:18:18.500]  今天他們是沒有自己的分地
[00:18:18.500 --> 00:18:20.500]  沒有自己的產業
[00:18:20.500 --> 00:18:22.500]  但是好像很缺乏
[00:18:22.500 --> 00:18:25.500]  但是原來神就是他們的產業
[00:18:25.500 --> 00:18:28.500]  他擁有神就自然擁有一切了
[00:18:28.500 --> 00:18:30.500]  這個就是神所應許
[00:18:30.500 --> 00:18:32.500]  但這個不是第一次提及的
[00:18:32.500 --> 00:18:34.500]  原來很多次都宣告了
[00:18:34.500 --> 00:18:36.500]  神是他們的產業
[00:18:36.500 --> 00:18:37.500]  這是第18章
[00:18:37.500 --> 00:18:41.500]  我們看看第10章的第8、9兩節吧
[00:18:41.500 --> 00:19:03.500]  很清楚利美人
[00:19:03.500 --> 00:19:05.500]  就是祭司
[00:19:05.500 --> 00:19:06.500]  就是服侍神的人
[00:19:06.500 --> 00:19:08.500]  他們沒有自己的產業
[00:19:08.500 --> 00:19:12.500]  他們就分散了在不同的地方裡面
[00:19:12.500 --> 00:19:15.500]  服侍不同的支派裡面自己的同胞
[00:19:15.500 --> 00:19:19.500]  所以他們的飲用
[00:19:19.500 --> 00:19:21.500]  他們的生活費
[00:19:21.500 --> 00:19:24.500]  其實就要靠子民去給他們
[00:19:24.500 --> 00:19:28.500]  我們再看《生命記》第18章的第一節
[00:19:34.500 --> 00:19:39.500]  原來他們的生活是靠子民去供應
[00:19:39.500 --> 00:19:41.500]  他們要獻祭的時候
[00:19:41.500 --> 00:19:42.500]  有些叫火祭
[00:19:42.500 --> 00:19:43.500]  火祭包括了什麼
[00:19:43.500 --> 00:19:45.500]  包括了繁祭
[00:19:45.500 --> 00:19:48.500]  包括了數祭、平安祭和屬牽祭
[00:19:48.500 --> 00:19:51.500]  還有一切所捐的
[00:19:51.500 --> 00:19:53.500]  所捐的是什麼呢
[00:19:53.500 --> 00:19:56.500]  就是他們原來每三年
[00:19:56.500 --> 00:20:00.500]  有一次是要捐十分之一出來給利美人的
[00:20:00.500 --> 00:20:05.500]  我們再看《文數記》第18章的23到24節
[00:20:31.500 --> 00:20:35.500]  如果屬罪祭是完全將那個祭生燒了
[00:20:35.500 --> 00:20:37.500]  但譬如平安祭
[00:20:37.500 --> 00:20:39.500]  就是另外一些的祭祭或者數祭
[00:20:39.500 --> 00:20:41.500]  就不是燒光的
[00:20:41.500 --> 00:20:44.500]  將最好的部分就獻給神
[00:20:44.500 --> 00:20:48.500]  而次好的部分就給祭司
[00:20:48.500 --> 00:20:50.500]  或者服侍神的人
[00:20:50.500 --> 00:20:52.500]  哇 那不就好像很好
[00:20:52.500 --> 00:20:53.500]  好著數
[00:20:53.500 --> 00:20:54.500]  你不要忘記
[00:20:54.500 --> 00:20:57.500]  是在你所擁有裡面
[00:20:57.500 --> 00:20:59.500]  是抽一隻出來的
[00:20:59.500 --> 00:21:00.500]  抽一隻在裡面
[00:21:00.500 --> 00:21:02.500]  再在這一隻裡面抽一小部分
[00:21:02.500 --> 00:21:04.500]  可能那個獻祭者
[00:21:04.500 --> 00:21:07.500]  家裡還有很多隻牛或者羊
[00:21:07.500 --> 00:21:09.500]  所以這個是很重要的
[00:21:09.500 --> 00:21:11.500]  好了 那我們還要獻什麼呢
[00:21:11.500 --> 00:21:15.500]  在《生命記》第18章裡面就有提到
[00:21:15.500 --> 00:21:18.500]  我們再看第18章的第3、第4兩節
[00:21:29.500 --> 00:21:38.500]  原來當我們獻祭的時候
[00:21:38.500 --> 00:21:40.500]  就是最好的獻給神
[00:21:40.500 --> 00:21:42.500]  所以要留意前腿
[00:21:42.500 --> 00:21:43.500]  就不是後腿
[00:21:43.500 --> 00:21:45.500]  我想問大家
[00:21:45.500 --> 00:21:47.500]  你吃燒鴨
[00:21:47.500 --> 00:21:49.500]  吃白切雞
[00:21:49.500 --> 00:21:51.500]  或者豉油雞
[00:21:51.500 --> 00:21:53.500]  那哪裡多肉一點
[00:21:53.500 --> 00:21:55.500]  腿
[00:21:55.500 --> 00:21:57.500]  後腿多肉一點
[00:21:57.500 --> 00:21:59.500]  雞肉會多肉一點
[00:21:59.500 --> 00:22:01.500]  給是不是多肉一點呢
[00:22:01.500 --> 00:22:03.500]  所以最好的獻給神
[00:22:03.500 --> 00:22:05.500]  但是把前腿
[00:22:05.500 --> 00:22:07.500]  和兩腮和脾胃就給祭司
[00:22:07.500 --> 00:22:08.500]  好了
[00:22:08.500 --> 00:22:09.500]  農作物
[00:22:09.500 --> 00:22:10.500]  五穀新酒和油
[00:22:10.500 --> 00:22:12.500]  還有初剪羊毛
[00:22:12.500 --> 00:22:14.500]  都是給祭司的
[00:22:14.500 --> 00:22:17.500]  以色列人他們捐獻給
[00:22:17.500 --> 00:22:19.500]  祭司利美人生活所需
[00:22:19.500 --> 00:22:21.500]  是一種規定
[00:22:21.500 --> 00:22:24.500]  是一種必定要遵守的法例
[00:22:24.500 --> 00:22:28.500]  並不是一種可有可無的自由奉獻
[00:22:28.500 --> 00:22:32.500]  而祭司和利美人的權益
[00:22:32.500 --> 00:22:35.500]  就是他們的當得的份
[00:22:35.500 --> 00:22:37.500]  這些就是在捐獻上的事
[00:22:37.500 --> 00:22:39.500]  如果有虧欠
[00:22:39.500 --> 00:22:41.500]  他們不去奉獻給神
[00:22:41.500 --> 00:22:44.500]  又或者他們少奉獻的時候
[00:22:44.500 --> 00:22:46.500]  祭司自然都同樣
[00:22:46.500 --> 00:22:49.500]  生活上是受著虧損的
[00:22:49.500 --> 00:22:54.500]  這時候也是剝奪了祭司應有的權利
[00:22:54.500 --> 00:22:57.500]  更加是違背了神的律法
[00:22:57.500 --> 00:22:58.500]  好了
[00:22:58.500 --> 00:23:00.500]  但是這裡我們看到了
[00:23:00.500 --> 00:23:03.500]  就出現了一些問題
[00:23:03.500 --> 00:23:05.500]  因為原來祭司
[00:23:05.500 --> 00:23:07.500]  他們的生活
[00:23:07.500 --> 00:23:11.500]  原來是靠子民去奉獻的
[00:23:11.500 --> 00:23:12.500]  某個程度
[00:23:12.500 --> 00:23:15.500]  子民就是他們的米飯班主
[00:23:15.500 --> 00:23:17.500]  如果他們沒有這個信心
[00:23:17.500 --> 00:23:20.500]  因為神多次說我就是你們的產業
[00:23:20.500 --> 00:23:22.500]  但是很現實地說不是
[00:23:22.500 --> 00:23:24.500]  我得不到什麼東西
[00:23:24.500 --> 00:23:25.500]  那怎麼辦呢
[00:23:25.500 --> 00:23:29.500]  他們就會有一些不好的行為
[00:23:29.500 --> 00:23:32.500]  那這些人就會怎麼樣
[00:23:32.500 --> 00:23:34.500]  很可能就會
[00:23:34.500 --> 00:23:37.500]  哪個家庭有錢的
[00:23:37.500 --> 00:23:40.500]  哪個家庭他們捐獻得多的
[00:23:40.500 --> 00:23:42.500]  我就會對他們好一點
[00:23:42.500 --> 00:23:44.500]  那些沒有什麼捐獻的
[00:23:44.500 --> 00:23:46.500]  可能就輕視他們
[00:23:46.500 --> 00:23:49.500]  因為不可以得失某些米飯班主
[00:23:49.500 --> 00:23:52.500]  昔日的祭司是這樣
[00:23:52.500 --> 00:23:55.500]  今天有些牧者都是這樣
[00:23:55.500 --> 00:23:58.500]  有些人竟然成為家奴
[00:23:58.500 --> 00:23:59.500]  什麼叫家奴
[00:23:59.500 --> 00:24:02.500]  家裡的奴隸
[00:24:02.500 --> 00:24:04.500]  如果你看《士思記》
[00:24:04.500 --> 00:24:07.500]  就是說當時的人都亂了
[00:24:07.500 --> 00:24:12.500]  不斷地受到外族的宗教影響
[00:24:12.500 --> 00:24:13.500]  會拜偶像
[00:24:13.500 --> 00:24:16.500]  後來《士思記》有研讀的時候
[00:24:16.500 --> 00:24:18.500]  我想會不會下次我們完了之後
[00:24:18.500 --> 00:24:19.500]  就看《士思記》
[00:24:19.500 --> 00:24:22.500]  或者中間我再隔一隔看新約
[00:24:22.500 --> 00:24:23.500]  好了
[00:24:23.500 --> 00:24:24.500]  如果你看《士思記》
[00:24:24.500 --> 00:24:27.500]  最後幾宗就抽了幾件案例
[00:24:27.500 --> 00:24:30.500]  就說到當時是怎樣混亂
[00:24:30.500 --> 00:24:32.500]  包括宗教
[00:24:32.500 --> 00:24:33.500]  有一個個案
[00:24:33.500 --> 00:24:35.500]  有一個少年的利尾人
[00:24:35.500 --> 00:24:37.500]  到處找吃的
[00:24:37.500 --> 00:24:40.500]  哪個地方可以下腳
[00:24:40.500 --> 00:24:42.500]  後來他就被一個有錢人
[00:24:42.500 --> 00:24:44.500]  就覺得很好
[00:24:44.500 --> 00:24:46.500]  你來做我的
[00:24:46.500 --> 00:24:50.500]  就是家中裡面的祭司
[00:24:50.500 --> 00:24:52.500]  只是你服侍我
[00:24:52.500 --> 00:24:53.500]  我們這個家庭
[00:24:53.500 --> 00:24:54.500]  不需要服侍其他人
[00:24:54.500 --> 00:24:57.500]  我會給你很好的酬報
[00:24:57.500 --> 00:24:59.500]  說這個人賺到錢
[00:24:59.500 --> 00:25:00.500]  這裡多好
[00:25:00.500 --> 00:25:01.500]  於是就下腳
[00:25:01.500 --> 00:25:03.500]  在這個有錢人的家裡
[00:25:03.500 --> 00:25:07.500]  就做這個家庭裡的神的僕人
[00:25:07.500 --> 00:25:09.500]  後來有另外一族的人去入侵
[00:25:09.500 --> 00:25:11.500]  那個族人跟他說
[00:25:11.500 --> 00:25:14.500]  喂 你想做一個家庭
[00:25:14.500 --> 00:25:16.500]  有錢人的祭司
[00:25:16.500 --> 00:25:18.500]  做我們一族人更厲害
[00:25:18.500 --> 00:25:20.500]  你看看那個人怎麼樣
[00:25:20.500 --> 00:25:21.500]  好 我們一起來看
[00:25:21.500 --> 00:25:24.500]  《士思記》十八章十九二十兩節
[00:25:24.500 --> 00:25:26.500]  他們回答說
[00:25:26.500 --> 00:25:27.500]  不要作聲
[00:25:27.500 --> 00:25:28.500]  用手烏口
[00:25:28.500 --> 00:25:29.500]  跟我們去吧
[00:25:29.500 --> 00:25:32.500]  我們必以你為父為祭司
[00:25:32.500 --> 00:25:34.500]  你作一家的祭司好呢
[00:25:34.500 --> 00:25:36.500]  還是作以識別一族
[00:25:36.500 --> 00:25:38.500]  一支派的祭司好呢
[00:25:38.500 --> 00:25:40.500]  祭司身為喜悅
[00:25:40.500 --> 00:25:43.500]  便拿著以弗德和家中的神像
[00:25:43.500 --> 00:25:46.500]  並雕刻的像進入他們中間
[00:25:46.500 --> 00:25:47.500]  你看到嗎
[00:25:47.500 --> 00:25:49.500]  原來他們是為了錢
[00:25:49.500 --> 00:25:52.500]  來這裡去服侍神的
[00:25:52.500 --> 00:25:53.500]  好了
[00:25:53.500 --> 00:25:55.500]  跟那個有錢的家庭
[00:25:55.500 --> 00:25:56.500]  做他們的祭司
[00:25:56.500 --> 00:25:57.500]  然後我說
[00:25:57.500 --> 00:25:59.500]  喂 你做一個家庭的祭司好
[00:25:59.500 --> 00:26:03.500]  還是做一個民族的祭司好呢
[00:26:03.500 --> 00:26:05.500]  這個祭司多開心
[00:26:05.500 --> 00:26:08.500]  可以升職
[00:26:08.500 --> 00:26:09.500]  或者賺得更多
[00:26:09.500 --> 00:26:13.500]  拿著以弗德和家中的神像
[00:26:13.500 --> 00:26:15.500]  並雕刻的偶像進入他們中間
[00:26:15.500 --> 00:26:16.500]  這個是祭司
[00:26:16.500 --> 00:26:18.500]  竟然他自己家裏面有神像
[00:26:18.500 --> 00:26:20.500]  也有雕刻的偶像
[00:26:20.500 --> 00:26:22.500]  已經完全的錯了
[00:26:22.500 --> 00:26:23.500]  大家是為了賺錢
[00:26:23.500 --> 00:26:24.500]  很可悲
[00:26:24.500 --> 00:26:26.500]  我不是高舉自己
[00:26:26.500 --> 00:26:27.500]  我自己
[00:26:27.500 --> 00:26:31.500]  第二間教會在信義會非常好的
[00:26:31.500 --> 00:26:33.500]  我兩年多就讀完碩士
[00:26:33.500 --> 00:26:35.500]  我打理兩間教會
[00:26:35.500 --> 00:26:36.500]  十四個月薪金
[00:26:36.500 --> 00:26:38.500]  租了地方給我住
[00:26:38.500 --> 00:26:39.500]  我快畢業的時候
[00:26:39.500 --> 00:26:44.500]  我看到大埔很大的屋邨
[00:26:44.500 --> 00:26:47.500]  有明雅縣三座
[00:26:47.500 --> 00:26:50.500]  當時富善邨有四棟公屋
[00:26:50.500 --> 00:26:52.500]  新興法院有七棟公屋
[00:26:52.500 --> 00:26:53.500]  還有一個安置區
[00:26:53.500 --> 00:26:54.500]  一間教會都沒有
[00:26:54.500 --> 00:26:57.500]  於是我後來決定離開
[00:26:57.500 --> 00:26:58.500]  有錢的教會
[00:26:58.500 --> 00:27:01.500]  就去做開放工作
[00:27:01.500 --> 00:27:02.500]  由七千多元的薪金
[00:27:02.500 --> 00:27:04.500]  變成三千元的薪金
[00:27:04.500 --> 00:27:06.500]  但是我離開的關係非常好
[00:27:06.500 --> 00:27:07.500]  所以你看到我出的那些書
[00:27:07.500 --> 00:27:09.500]  全部都是道聲出版社出的
[00:27:09.500 --> 00:27:10.500]  就是信義會出的
[00:27:10.500 --> 00:27:12.500]  就是信義中的
[00:27:12.500 --> 00:27:15.500]  某個程度我拿到的學位
[00:27:15.500 --> 00:27:17.500]  應該是賺過更多的錢
[00:27:17.500 --> 00:27:19.500]  更加舒服一點
[00:27:19.500 --> 00:27:20.500]  但是如果是這樣的時候
[00:27:20.500 --> 00:27:22.500]  就變成賺錢了
[00:27:22.500 --> 00:27:24.500]  我們有沒有神的異象給我們
[00:27:24.500 --> 00:27:25.500]  這個很重要
[00:27:25.500 --> 00:27:26.500]  好了
[00:27:26.500 --> 00:27:30.500]  你看到有些祭司是為了錢
[00:27:30.500 --> 00:27:31.500]  於是怎樣
[00:27:31.500 --> 00:27:34.500]  放棄了自己的使命
[00:27:34.500 --> 00:27:37.500]  而有些祭司很想得到子民
[00:27:37.500 --> 00:27:40.500]  更多的物品
[00:27:40.500 --> 00:27:41.500]  那怎樣
[00:27:41.500 --> 00:27:42.500]  他就很想我們犯罪犯多一點
[00:27:42.500 --> 00:27:44.500]  當我們犯罪犯多一點
[00:27:44.500 --> 00:27:46.500]  他心裏面又不難過的時候
[00:27:46.500 --> 00:27:47.500]  他來獻祭
[00:27:47.500 --> 00:27:48.500]  他來獻祭的時候
[00:27:48.500 --> 00:27:51.500]  他又有一些東西可以分到出來
[00:27:51.500 --> 00:27:52.500]  這樣的時候
[00:27:52.500 --> 00:27:53.500]  就是說他們犯罪越多的時候
[00:27:53.500 --> 00:27:54.500]  哇 這樣的時候
[00:27:54.500 --> 00:27:56.500]  他就得到越多
[00:27:56.500 --> 00:27:59.500]  那個心態是不是很不對呢
[00:27:59.500 --> 00:28:01.500]  但是當天就是這樣
[00:28:01.500 --> 00:28:06.500]  我們看看《荷西亞書》第四章第七到第九節
[00:28:06.500 --> 00:28:09.500]  祭司愈發憎多 就愈發得罪我
[00:28:09.500 --> 00:28:12.500]  我必視他們的榮耀變為羞辱
[00:28:12.500 --> 00:28:14.500]  他們吃我們的贖罪祭
[00:28:14.500 --> 00:28:17.500]  滿心願意我們犯罪
[00:28:17.500 --> 00:28:20.500]  將來民如何 祭司也必如何
[00:28:20.500 --> 00:28:22.500]  我必因他們所行的懲罰他們
[00:28:22.500 --> 00:28:25.500]  照他們所做的報應他們
[00:28:25.500 --> 00:28:27.500]  看到這個很可怕
[00:28:27.500 --> 00:28:30.500]  原來他吃我們的贖罪祭
[00:28:30.500 --> 00:28:34.500]  然後就滿心願意我的民犯罪
[00:28:34.500 --> 00:28:36.500]  他原來是想子民來
[00:28:36.500 --> 00:28:37.500]  但是他犯多一點罪
[00:28:37.500 --> 00:28:38.500]  不是獻祭多一點
[00:28:38.500 --> 00:28:39.500]  他是為了自己
[00:28:39.500 --> 00:28:41.500]  他應該帶子民來
[00:28:41.500 --> 00:28:43.500]  但是他更加認識神
[00:28:43.500 --> 00:28:44.500]  脫離罪惡的嘛
[00:28:44.500 --> 00:28:46.500]  但是他就會想
[00:28:46.500 --> 00:28:48.500]  哇 那我就少了收入
[00:28:48.500 --> 00:28:49.500]  但是不要忘記
[00:28:49.500 --> 00:28:51.500]  如果子民他們成熟愛主的時候
[00:28:51.500 --> 00:28:53.500]  他自然就會獻平安祭
[00:28:53.500 --> 00:28:54.500]  去感謝嘛
[00:28:54.500 --> 00:28:56.500]  那照樣是會怎麼樣
[00:28:56.500 --> 00:28:58.500]  他一樣會得到祝福的嘛
[00:28:58.500 --> 00:29:00.500]  這種情況就是什麼
[00:29:00.500 --> 00:29:02.500]  就是不怕那些子民
[00:29:02.500 --> 00:29:04.500]  因為怕得罪他們
[00:29:04.500 --> 00:29:06.500]  好了 得罪了這幫子民
[00:29:06.500 --> 00:29:08.500]  這幫子民不滿意
[00:29:08.500 --> 00:29:10.500]  不去呈獻給神的時候
[00:29:10.500 --> 00:29:12.500]  那就變成他又少了收入囉
[00:29:12.500 --> 00:29:15.500]  《馬拉基書》就是指責那些祭司
[00:29:15.500 --> 00:29:17.500]  把關不嚴
[00:29:17.500 --> 00:29:19.500]  那竟然接納子民呢
[00:29:19.500 --> 00:29:22.500]  是將那些有殘疾的祭僧
[00:29:22.500 --> 00:29:24.500]  都是去獻祭給神
[00:29:24.500 --> 00:29:26.500]  他說沒問題沒問題沒問題
[00:29:26.500 --> 00:29:28.500]  那麼他又怎樣呢
[00:29:28.500 --> 00:29:30.500]  就是怕開罪這幫子民
[00:29:30.500 --> 00:29:32.500]  結果當然被神來奏祚啦
[00:29:32.500 --> 00:29:34.500]  《馬拉基書》第二章
[00:29:34.500 --> 00:29:35.500]  第一到第二節
[00:29:35.500 --> 00:29:36.500]  用祭司啊
[00:29:36.500 --> 00:29:38.500]  這誡命是傳給你們的
[00:29:38.500 --> 00:29:40.500]  萬軍之耶和華說
[00:29:40.500 --> 00:29:42.500]  你們若不聽從
[00:29:42.500 --> 00:29:44.500]  也不放在心上
[00:29:44.500 --> 00:29:46.500]  將榮耀歸於我的名
[00:29:46.500 --> 00:29:48.500]  我就使奏祚臨到你們
[00:29:48.500 --> 00:29:53.500]  使你們的福分變為奏祚
[00:29:53.500 --> 00:29:55.500]  因你們不把誡命放在心上
[00:29:55.500 --> 00:29:58.500]  我已經奏了你們了
[00:29:58.500 --> 00:30:00.500]  《馬拉基書》就是舊約最後一卷書
[00:30:00.500 --> 00:30:01.500]  就是他們已經回歸
[00:30:01.500 --> 00:30:03.500]  沒有再拜偶像了
[00:30:03.500 --> 00:30:06.500]  不過這幫人只是外在形式
[00:30:06.500 --> 00:30:07.500]  那麼他們就想
[00:30:07.500 --> 00:30:10.500]  那些祭物都是燒了的
[00:30:10.500 --> 00:30:13.500]  不如將那些跛的殘缺的
[00:30:13.500 --> 00:30:16.500]  甚至有病的那些就獻祭囉
[00:30:16.500 --> 00:30:19.500]  就好像那些人去拜山的時候
[00:30:19.500 --> 00:30:21.500]  就買一些很瘦的雞
[00:30:21.500 --> 00:30:23.500]  因為拜完山就不要了
[00:30:23.500 --> 00:30:26.500]  但是祭司是負責把關的嘛
[00:30:26.500 --> 00:30:29.500]  是要檢驗那些祭司有沒有殘疾
[00:30:29.500 --> 00:30:31.500]  如果有殘疾就要打回頭
[00:30:31.500 --> 00:30:33.500]  是不可以獻祭的嘛
[00:30:33.500 --> 00:30:37.500]  但是他們是為了自己的收入
[00:30:37.500 --> 00:30:41.500]  不想特別得罪那些獻祭的人
[00:30:41.500 --> 00:30:42.500]  於是怎麼樣
[00:30:42.500 --> 00:30:46.500]  隻眼開隻眼閉就放行了
[00:30:46.500 --> 00:30:48.500]  所以甚至責備他們
[00:30:48.500 --> 00:30:49.500]  這個是很可悲的
[00:30:49.500 --> 00:30:51.500]  所以這一切你們看到
[00:30:51.500 --> 00:30:53.500]  剛才我們看到那些祭司的失敗
[00:30:53.500 --> 00:30:55.500]  就是他們沒有信心
[00:30:55.500 --> 00:30:57.500]  將那個焦點放在物質上面
[00:30:57.500 --> 00:31:00.500]  而不是以神為他們的份
[00:31:00.500 --> 00:31:03.500]  剛才我們看到很多段經文都是
[00:31:03.500 --> 00:31:04.500]  說我是你們的份
[00:31:04.500 --> 00:31:07.500]  你擁有我自然就不會有缺乏囉
[00:31:07.500 --> 00:31:10.500]  那麼當然子民也都以自己為老闆
[00:31:10.500 --> 00:31:11.500]  供應者自居
[00:31:11.500 --> 00:31:15.500]  輕忽了他們是神的僕人
[00:31:15.500 --> 00:31:18.500]  甚至以那些的物質
[00:31:18.500 --> 00:31:20.500]  你得罪我我就不獻祭
[00:31:20.500 --> 00:31:23.500]  來要脅他們都是不應該的
[00:31:23.500 --> 00:31:26.500]  那麼教會會不會有這些情況出現呢
[00:31:26.500 --> 00:31:30.500]  會有應該供給給牧者的需要的
[00:31:30.500 --> 00:31:32.500]  好 我們看看
[00:31:32.500 --> 00:31:36.500]  哥林多前書第9章第14節
[00:31:36.500 --> 00:31:38.500]  主也是這樣命定
[00:31:38.500 --> 00:31:42.500]  叫全福音的靠著福音養心
[00:31:42.500 --> 00:31:44.500]  牧者是需要弟兄姊妹
[00:31:44.500 --> 00:31:45.500]  抽過他們的奉獻
[00:31:45.500 --> 00:31:47.500]  然後抽一部份出來
[00:31:47.500 --> 00:31:50.500]  就成為他們的薪金維持他們的生活
[00:31:50.500 --> 00:31:52.500]  這個是很重要的
[00:31:52.500 --> 00:31:56.500]  好 我再看看加拿大書第6章第6到第7節
[00:31:56.500 --> 00:31:58.500]  在道理上受教的
[00:31:58.500 --> 00:32:01.500]  當辦一切需容的供給施教的人
[00:32:01.500 --> 00:32:04.500]  不要自欺 臣是興萬不特的
[00:32:04.500 --> 00:32:07.500]  人中的是什麼 修的也是什麼
[00:32:07.500 --> 00:32:11.500]  原來今天我們在道理上受教的時候
[00:32:11.500 --> 00:32:16.500]  就應該要供給受教者教人的需要
[00:32:16.500 --> 00:32:18.500]  所以今天我們的奉獻
[00:32:18.500 --> 00:32:20.500]  我們是欠給神
[00:32:20.500 --> 00:32:22.500]  但是教會也會差一部份
[00:32:22.500 --> 00:32:24.500]  來給那些牧者的
[00:32:24.500 --> 00:32:28.500]  我自己就很覺得
[00:32:28.500 --> 00:32:32.500]  不應該以老闆自居的
[00:32:32.500 --> 00:32:34.500]  這個是很重要的
[00:32:34.500 --> 00:32:36.500]  還有我也不是很贊同
[00:32:36.500 --> 00:32:38.500]  有些教會就說我出一半的薪金
[00:32:38.500 --> 00:32:41.500]  另一半你自己去自籌薪金
[00:32:41.500 --> 00:32:43.500]  讓弟兄姊妹支持你
[00:32:43.500 --> 00:32:46.500]  我覺得不應該 讓他們可以安安心心
[00:32:46.500 --> 00:32:49.500]  在盡力地去服侍弟兄姊妹
[00:32:49.500 --> 00:32:51.500]  就不用去籌措金錢
[00:32:51.500 --> 00:32:54.500]  又要寫信 又要這樣那樣
[00:32:54.500 --> 00:32:56.500]  甚至要來看人面色
[00:32:56.500 --> 00:32:58.500]  這個是很小心的
[00:32:58.500 --> 00:33:00.500]  所以今天很重要
[00:33:00.500 --> 00:33:02.500]  當然我經常都說相對的
[00:33:02.500 --> 00:33:04.500]  牧者自己本身
[00:33:04.500 --> 00:33:07.500]  有沒有好好的盡責
[00:33:07.500 --> 00:33:10.500]  用愛心去關心養群
[00:33:10.500 --> 00:33:13.500]  有好的屬靈牧養
[00:33:13.500 --> 00:33:17.500]  有的時候自然會得到肢體的尊重
[00:33:17.500 --> 00:33:19.500]  很簡單舉個例子
[00:33:19.500 --> 00:33:23.500]  我離開了命運堂9年
[00:33:23.500 --> 00:33:25.500]  沒有任何的薪金
[00:33:25.500 --> 00:33:27.500]  但是我已經不是命運堂的牧者
[00:33:27.500 --> 00:33:30.500]  但是我很關心命運堂的弟兄姊妹
[00:33:30.500 --> 00:33:34.500]  明晚我們就有在英國的網上聚會
[00:33:34.500 --> 00:33:37.500]  但是星期六早上清晨
[00:33:37.500 --> 00:33:39.500]  我四點多鐘要起床
[00:33:39.500 --> 00:33:40.500]  為什麼呢
[00:33:40.500 --> 00:33:42.500]  我知道這些時間是合適的
[00:33:42.500 --> 00:33:45.500]  加拿大 無論是多倫多
[00:33:45.500 --> 00:33:47.500]  或者溫哥華 或者澳洲
[00:33:47.500 --> 00:33:49.500]  或者台灣 弟兄姊妹
[00:33:49.500 --> 00:33:52.500]  那些時間是可以合適的
[00:33:52.500 --> 00:33:54.500]  我就要早點起床
[00:33:54.500 --> 00:33:56.500]  跟他們有網上的分享
[00:33:56.500 --> 00:33:57.500]  為什麼呢
[00:33:57.500 --> 00:33:59.500]  絕對不是為了錢
[00:33:59.500 --> 00:34:02.500]  但是這是一個侍奉
[00:34:02.500 --> 00:34:04.500]  是一個愛群體的生命
[00:34:04.500 --> 00:34:06.500]  這個是很重要
[00:34:06.500 --> 00:34:08.500]  所以今天
[00:34:08.500 --> 00:34:10.500]  如果一個有生命力的牧者
[00:34:10.500 --> 00:34:12.500]  也都很愛群羊
[00:34:12.500 --> 00:34:15.500]  我很深信他自然會得到
[00:34:15.500 --> 00:34:17.500]  那些的惠友
[00:34:17.500 --> 00:34:19.500]  那份的欣賞和支持
[00:34:19.500 --> 00:34:21.500]  但是他仍然有風骨
[00:34:21.500 --> 00:34:23.500]  當他們有錯的時候
[00:34:23.500 --> 00:34:25.500]  就要指出你們的錯
[00:34:25.500 --> 00:34:27.500]  當然有愛心的提醒
[00:34:27.500 --> 00:34:30.500]  甚至如果他們不聽得好的時候
[00:34:30.500 --> 00:34:31.500]  沒有更改
[00:34:31.500 --> 00:34:33.500]  你就要有嚴厲的責備
[00:34:33.500 --> 00:34:35.500]  就不要怕得罪他們
[00:34:35.500 --> 00:34:36.500]  那就禁聲
[00:34:36.500 --> 00:34:38.500]  更加不應該
[00:34:38.500 --> 00:34:40.500]  只是服侍那些
[00:34:40.500 --> 00:34:42.500]  有錢有地位的惠友
[00:34:42.500 --> 00:34:44.500]  這個是很重要的
[00:34:44.500 --> 00:34:46.500]  有時候
[00:34:46.500 --> 00:34:48.500]  有些人都會有不同的看法
[00:34:48.500 --> 00:34:50.500]  我記得很久之前
[00:34:50.500 --> 00:34:52.500]  我去女青年會
[00:34:52.500 --> 00:34:54.500]  在麥當勞道那裡
[00:34:54.500 --> 00:34:56.500]  就是冰頭花園旁邊
[00:34:56.500 --> 00:35:00.500]  去那裡講一個講座
[00:35:00.500 --> 00:35:02.500]  之前就有一個女青
[00:35:02.500 --> 00:35:04.500]  就是一副女
[00:35:04.500 --> 00:35:06.500]  我不知道她信不信主美
[00:35:06.500 --> 00:35:08.500]  就跟我喝東西
[00:35:08.500 --> 00:35:10.500]  她真的很不客氣地問我
[00:35:10.500 --> 00:35:12.500]  你這樣來講
[00:35:12.500 --> 00:35:16.500]  強盜他們不是會給你這些借卡的嗎
[00:35:16.500 --> 00:35:18.500]  有錢的吧 我說有的
[00:35:18.500 --> 00:35:20.500]  她竟然問多少錢
[00:35:20.500 --> 00:35:22.500]  我說500元
[00:35:22.500 --> 00:35:24.500]  哇 你真的很好賺
[00:35:24.500 --> 00:35:26.500]  你講半個小時至七個字
[00:35:26.500 --> 00:35:28.500]  那就收500元吧
[00:35:28.500 --> 00:35:30.500]  我說
[00:35:30.500 --> 00:35:32.500]  如果你這樣看
[00:35:32.500 --> 00:35:34.500]  你真的很好賺
[00:35:34.500 --> 00:35:36.500]  但我們知不知道
[00:35:36.500 --> 00:35:38.500]  我在大埔出來
[00:35:38.500 --> 00:35:40.500]  我大埔出來
[00:35:40.500 --> 00:35:42.500]  金鐘還要坐的士上來麥當勞道
[00:35:42.500 --> 00:35:44.500]  我一來一回
