
[00:00:00.000 --> 00:00:02.000]  向我們同心祈禱
[00:20:57.000 --> 00:20:59.000]  他帶出給他們另一種的提醒
[00:20:59.000 --> 00:21:02.000]  所以在第三和第四節
[00:21:02.000 --> 00:21:04.000]  耶穌就跟他們說
[00:21:04.000 --> 00:21:06.000]  大衛和跟他們一起的人
[00:21:06.000 --> 00:21:08.000]  在飢餓的時間所作的
[00:21:08.000 --> 00:21:09.000]  你們沒有念過嗎?
[00:21:09.000 --> 00:21:11.000]  他不是盡了神的電吃了他
[00:21:11.000 --> 00:21:14.000]  和跟他在一起的人不可吃
[00:21:14.000 --> 00:21:18.000]  只有祭司才可吃的陳設餅嗎?
[00:21:18.000 --> 00:21:22.000]  這裡就是告訴我們大衛因為走難的時間
[00:21:22.000 --> 00:21:25.000]  和一起走難的人他們去到的地方
[00:21:25.000 --> 00:21:27.000]  已經很飢餓了
[00:21:27.000 --> 00:21:29.000]  去到祭司的面前
[00:21:29.000 --> 00:21:31.000]  希望可以求助
[00:21:31.000 --> 00:21:35.000]  祭司就容許他們去吃那些陳設餅
[00:21:35.000 --> 00:21:37.000]  因為都準備換
[00:21:37.000 --> 00:21:40.000]  不過這些陳設餅應該從朝例上
[00:21:40.000 --> 00:21:42.000]  是祭司才可以吃的
[00:21:42.000 --> 00:21:44.000]  但因為憐憫的緣故
[00:21:44.000 --> 00:21:46.000]  他們吃了這個餅
[00:21:46.000 --> 00:21:48.000]  是沒有問題的
[00:21:48.000 --> 00:21:50.000]  其實耶穌是告訴他們
[00:21:50.000 --> 00:21:54.000]  這個都是相似相同的情景
[00:21:54.000 --> 00:21:56.000]  是有例外的
[00:21:56.000 --> 00:22:00.000]  而且這個例外還在聖念裏面發生
[00:22:00.000 --> 00:22:02.000]  很特別的
[00:22:02.000 --> 00:22:04.000]  既然在電裏面發生的時候
[00:22:04.000 --> 00:22:07.000]  耶穌又在第五節裏面
[00:22:07.000 --> 00:22:08.000]  跟他們說
[00:22:08.000 --> 00:22:10.000]  律法書上記載安息日
[00:22:10.000 --> 00:22:12.000]  祭司在電裏面供職
[00:22:12.000 --> 00:22:14.000]  觸犯了安息日也不算有罪
[00:22:14.000 --> 00:22:16.000]  你們也沒有念過嗎?
[00:22:16.000 --> 00:22:17.000]  意思是說
[00:22:17.000 --> 00:22:20.000]  其實在律法書裏面是說了
[00:22:20.000 --> 00:22:23.000]  祭司在安息日裏面有很多很多事做的
[00:22:23.000 --> 00:22:26.000]  分分鐘多過頭天烈那些
[00:22:26.000 --> 00:22:28.000]  很多都不一定
[00:22:28.000 --> 00:22:30.000]  可能搬很多東西
[00:22:30.000 --> 00:22:32.000]  用很多不同的動作
[00:22:32.000 --> 00:22:34.000]  如果是一個普通人就已經扮大了
[00:22:34.000 --> 00:22:35.000]  不過
[00:22:35.000 --> 00:22:37.000]  因為他在電裏面
[00:22:37.000 --> 00:22:40.000]  要進行安息日需要有的憲制
[00:22:40.000 --> 00:22:42.000]  就沒有問題
[00:22:42.000 --> 00:22:44.000]  所以在這裏
[00:22:44.000 --> 00:22:47.000]  耶穌有兩次去問
[00:22:47.000 --> 00:22:49.000]  你有沒有念過?
[00:22:49.000 --> 00:22:50.000]  有沒有讀過?
[00:22:50.000 --> 00:22:52.000]  其實突出了法理上的人
[00:22:52.000 --> 00:22:54.000]  他沒有留心到這些記載
[00:22:54.000 --> 00:22:56.000]  安息日的規範
[00:22:56.000 --> 00:22:59.000]  不單止在大衛那個時間裏面
[00:22:59.000 --> 00:23:00.000]  其實有破例
[00:23:00.000 --> 00:23:02.000]  那個已經是例外了
[00:23:02.000 --> 00:23:03.000]  還有
[00:23:03.000 --> 00:23:06.000]  如果說祭司的時間不單止是破例
[00:23:06.000 --> 00:23:07.000]  常例
[00:23:07.000 --> 00:23:10.000]  每個禮拜都是這樣
[00:23:10.000 --> 00:23:11.000]  所以就是說
[00:23:11.000 --> 00:23:13.000]  為什麼那些法理上的人
[00:23:13.000 --> 00:23:17.000]  要這樣去指控他的門徒呢?
[00:23:17.000 --> 00:23:18.000]  為什麼這樣說呢?
[00:23:18.000 --> 00:23:21.000]  他說在聖殿裏面進行剛才那兩件事
[00:23:21.000 --> 00:23:24.000]  其實就是可以超越安息日的條例
[00:23:24.000 --> 00:23:26.000]  接著他就說
[00:23:26.000 --> 00:23:28.000]  我告訴你
[00:23:28.000 --> 00:23:32.000]  在這裏有一位比聖殿更大
[00:23:32.000 --> 00:23:33.000]  他剛才說
[00:23:33.000 --> 00:23:34.000]  聖殿已經很大了
[00:23:34.000 --> 00:23:35.000]  大過安息日
[00:23:35.000 --> 00:23:36.000]  現在說
[00:23:36.000 --> 00:23:38.000]  有一位比聖殿更大
[00:23:38.000 --> 00:23:40.000]  就是耶穌祂自己
[00:23:40.000 --> 00:23:42.000]  法理上的人是不明白的
[00:23:42.000 --> 00:23:44.000]  所以耶穌也說
[00:23:44.000 --> 00:23:46.000]  很重要他們要知道
[00:23:46.000 --> 00:23:51.000]  究竟這條規定的意義在哪裏呢?
[00:23:51.000 --> 00:23:55.000]  更加去到說我們今天主題的那句話
[00:23:55.000 --> 00:23:56.000]  就是說
[00:23:56.000 --> 00:23:58.000]  如果你們明白我喜愛憐憫
[00:23:58.000 --> 00:23:59.000]  不喜愛祭祀
[00:23:59.000 --> 00:24:01.000]  這句話的意思
[00:24:01.000 --> 00:24:05.000]  就不會將無罪定為有罪
[00:24:05.000 --> 00:24:08.000]  所以即使耶穌說祂自己夠大
[00:24:08.000 --> 00:24:11.000]  所以也不是說門徒沒有罪
[00:24:11.000 --> 00:24:12.000]  是因為祂夠大
[00:24:12.000 --> 00:24:14.000]  所以你跟著祂就破例了
[00:24:14.000 --> 00:24:17.000]  所以就可以超越一切了
[00:24:17.000 --> 00:24:19.000]  不是因為他們可以豁免
[00:24:19.000 --> 00:24:21.000]  耶穌講得很清楚
[00:24:21.000 --> 00:24:22.000]  因為這件事
[00:24:22.000 --> 00:24:24.000]  因為憐憫的緣故
[00:24:24.000 --> 00:24:28.000]  不應該將無罪定為有罪
[00:24:28.000 --> 00:24:29.000]  而且在第八節說
[00:24:29.000 --> 00:24:32.000]  因為人子是安息日的主
[00:24:32.000 --> 00:24:34.000]  人子的意思在福音書裏面
[00:24:34.000 --> 00:24:36.000]  常常是耶穌稱呼自己的時候
[00:24:36.000 --> 00:24:39.000]  表達自己就是神的兒子
[00:24:39.000 --> 00:24:42.000]  所以祂就是那位創造天地萬物的神
[00:24:42.000 --> 00:24:44.000]  是祂設立安息日
[00:24:44.000 --> 00:24:46.000]  既然祂設立安息日的時候
[00:24:46.000 --> 00:24:50.000]  祂是很清楚安息日本身的意義
[00:24:50.000 --> 00:24:51.000]  所以歸納來說
[00:24:51.000 --> 00:24:54.000]  門徒其實沒有真的違反舊約的律法
[00:24:54.000 --> 00:24:57.000]  祂只是違反了法利賽人
[00:24:57.000 --> 00:24:59.000]  他們很嚴謹的條例
[00:24:59.000 --> 00:25:02.000]  人的規範
[00:25:02.000 --> 00:25:04.000]  這些規範原本很嚴謹的
[00:25:04.000 --> 00:25:06.000]  都是為了幫助人去守律法
[00:25:06.000 --> 00:25:09.000]  但是當他脫離了律法的精神的時候
[00:25:09.000 --> 00:25:12.000]  包括脫離了人的憐憫的時候
[00:25:12.000 --> 00:25:16.000]  又不能夠得到神的喜悅
[00:25:16.000 --> 00:25:19.000]  因此上帝喜愛憐憫
[00:25:19.000 --> 00:25:22.000]  不喜愛祭祀是很重要的
[00:25:22.000 --> 00:25:25.000]  當耶穌說這句話的時候
[00:25:25.000 --> 00:25:27.000]  祂兩次之前也說
[00:25:27.000 --> 00:25:29.000]  你們念過沒有
[00:25:29.000 --> 00:25:31.000]  即是表示法利賽人應該很熟悉
[00:25:31.000 --> 00:25:33.000]  很熟悉舊約
[00:25:33.000 --> 00:25:34.000]  上星期也說到
[00:25:34.000 --> 00:25:35.000]  可能也會提示我們
[00:25:35.000 --> 00:25:37.000]  當耶穌去到引用舊約的時候
[00:25:37.000 --> 00:25:40.000]  不會忘記舊約在那節經文
[00:25:40.000 --> 00:25:42.000]  是其實在說什麼
[00:25:42.000 --> 00:25:47.000]  所以當那些法利賽人說門徒有罪的時候
[00:25:47.000 --> 00:25:49.000]  引導他們想起
[00:25:49.000 --> 00:25:52.000]  荷西亞書裡面所說的
[00:25:52.000 --> 00:25:53.000]  在憲制背後
[00:25:53.000 --> 00:25:58.000]  很多的搶掠、欺凌、詭詐、纏尾
[00:25:58.000 --> 00:26:00.000]  那些才是罪
[00:26:00.000 --> 00:26:02.000]  法利賽人就因為很細節
[00:26:02.000 --> 00:26:04.000]  很細節的規範
[00:26:04.000 --> 00:26:06.000]  就定了別人的罪
[00:26:06.000 --> 00:26:07.000]  所以在這裡
[00:26:07.000 --> 00:26:09.000]  什麼是最重要呢?
[00:26:09.000 --> 00:26:10.000]  回到今天
[00:26:10.000 --> 00:26:12.000]  我們的崇拜裡面
[00:26:12.000 --> 00:26:14.000]  剛才耶穌所說的
[00:26:14.000 --> 00:26:15.000]  有憲制
[00:26:15.000 --> 00:26:17.000]  有神的憐憫
[00:26:17.000 --> 00:26:18.000]  有安息日
[00:26:18.000 --> 00:26:20.000]  這些都好像讓我們想起
[00:26:20.000 --> 00:26:21.000]  我們崇拜裡面
[00:26:21.000 --> 00:26:23.000]  都有不同的安排
[00:26:23.000 --> 00:26:24.000]  不同的精神
[00:26:24.000 --> 00:26:26.000]  我們都要去遵守
[00:26:26.000 --> 00:26:28.000]  不過我們要知道
[00:26:28.000 --> 00:26:31.000]  教會作為神的指紋
[00:26:31.000 --> 00:26:32.000]  其實在神的心目中
[00:26:32.000 --> 00:26:33.000]  是很重要的
[00:26:33.000 --> 00:26:34.000]  因為神的憐憫
[00:26:34.000 --> 00:26:36.000]  祂看我們整個人的生命很重要
[00:26:36.000 --> 00:26:38.000]  正如剛才所說的
[00:26:38.000 --> 00:26:41.000]  祂很看我們人的生命是怎樣
[00:26:41.000 --> 00:26:43.000]  多過我們的憲制
[00:26:43.000 --> 00:26:46.000]  所以祂看神的指紋本身
[00:26:46.000 --> 00:26:48.000]  看這個群體的生命本身
[00:26:48.000 --> 00:26:51.000]  比起聚會這個活動更加重要
[00:26:51.000 --> 00:26:53.000]  在聚會裡面
[00:26:53.000 --> 00:26:54.000]  聚會的效果
[00:26:54.000 --> 00:26:55.000]  屬靈的果效
[00:26:55.000 --> 00:26:58.000]  是比起人為的規條
[00:26:58.000 --> 00:27:00.000]  也是更加重要
[00:27:00.000 --> 00:27:03.000]  所以一切是在於什麼呢?
[00:27:03.000 --> 00:27:04.000]  就是神的指紋
[00:27:04.000 --> 00:27:05.000]  在神的面前
[00:27:05.000 --> 00:27:07.000]  究竟能不能夠得到益處呢?
[00:27:07.000 --> 00:27:11.000]  因為馬佩音企記在同一件事裡面
[00:27:11.000 --> 00:27:12.000]  都告訴我們
[00:27:12.000 --> 00:27:13.000]  很重要的
[00:27:13.000 --> 00:27:14.000]  祂說
[00:27:14.000 --> 00:27:17.000]  因為安息日是為人而設
[00:27:17.000 --> 00:27:20.000]  人不是為安息日而設
[00:27:20.000 --> 00:27:22.000]  神設立安息日
[00:27:22.000 --> 00:27:23.000]  都是為了人
[00:27:23.000 --> 00:27:25.000]  可以得到上帝祂的祝福
[00:27:25.000 --> 00:27:26.000]  一切的制度
[00:27:26.000 --> 00:27:28.000]  原本都是出於上帝的憐憫
[00:27:28.000 --> 00:27:30.000]  要人得到益處
[00:27:30.000 --> 00:27:32.000]  今天我們的崇拜
[00:27:32.000 --> 00:27:34.000]  我們為了能夠有好的過程
[00:27:34.000 --> 00:27:36.000]  我們會有不同的設計
[00:27:36.000 --> 00:27:39.000]  我們會有禮儀的安排
[00:27:39.000 --> 00:27:41.000]  我們有各方面的安排
[00:27:41.000 --> 00:27:45.000]  但是那些都不是最終我們追求的
[00:27:45.000 --> 00:27:46.000]  我們會說
[00:27:46.000 --> 00:27:48.000]  既然安息日不是為人而設
[00:27:48.000 --> 00:27:50.000]  人不是為安息日而設
[00:27:50.000 --> 00:27:51.000]  今天我們可以說
[00:27:51.000 --> 00:27:53.000]  禮儀是為人而設的
[00:27:53.000 --> 00:27:56.000]  人不是為禮儀而設的
[00:27:56.000 --> 00:27:59.000]  我們所追求的不是禮儀的本身
[00:27:59.000 --> 00:28:02.000]  我們追求的就是禮儀幫助我們
[00:28:02.000 --> 00:28:03.000]  要去親近神
[00:28:03.000 --> 00:28:05.000]  去聽神的說話
[00:28:05.000 --> 00:28:07.000]  這個才是真正的方向
[00:28:07.000 --> 00:28:10.000]  希伯來書十二章二十八節
[00:28:10.000 --> 00:28:11.000]  提醒我們
[00:28:11.000 --> 00:28:13.000]  所以我們既然
[00:28:13.000 --> 00:28:15.000]  在領受不能振動的國
[00:28:15.000 --> 00:28:16.000]  就應當感恩
[00:28:16.000 --> 00:28:19.000]  用虔誠敬畏的心
[00:28:19.000 --> 00:28:22.000]  獻上神所喜悅的敬拜
[00:28:22.000 --> 00:28:24.000]  新漢語譯本也很清楚
[00:28:24.000 --> 00:28:27.000]  我們的敬拜應該是神所喜悅的
[00:28:27.000 --> 00:28:29.000]  怎樣可以神喜悅呢
[00:28:29.000 --> 00:28:30.000]  前面那句說話
[00:28:30.000 --> 00:28:34.000]  用虔誠敬畏的心去敬拜的時候
[00:28:34.000 --> 00:28:36.000]  神就喜悅了
[00:28:36.000 --> 00:28:38.000]  不過這個虔誠敬畏的心
[00:28:38.000 --> 00:28:42.000]  不應該只是停在獻祭的過程那一刻
[00:28:42.000 --> 00:28:44.000]  或者是這一個多小時
[00:28:44.000 --> 00:28:45.000]  更重要的是
[00:28:45.000 --> 00:28:47.000]  敬拜前後
[00:28:47.000 --> 00:28:49.000]  我們的生命是怎樣的呢
[00:28:49.000 --> 00:28:52.000]  希伯來書十三章繼續告訴我們
[00:28:52.000 --> 00:28:56.000]  指是不可忘記行善和捐輸的善
[00:28:56.000 --> 00:28:58.000]  因為這些祭是神所喜悅的
[00:28:58.000 --> 00:29:00.000]  其實如果說獻祭的時候
[00:29:00.000 --> 00:29:01.000]  神是看我們的
[00:29:01.000 --> 00:29:03.000]  不只是這一個多小時的獻祭
[00:29:03.000 --> 00:29:06.000]  是我們整個人的生活的獻祭
[00:29:06.000 --> 00:29:09.000]  上帝是更加的體重
[00:29:09.000 --> 00:29:11.000]  所以我們崇拜的獻祭
[00:29:11.000 --> 00:29:14.000]  實際上跟我們的生活是不能夠分割的
[00:29:14.000 --> 00:29:18.000]  上帝很重視我們的生活的實踐
[00:29:18.000 --> 00:29:20.000]  所以我們北宣家很重視的
[00:29:20.000 --> 00:29:24.000]  其中一個方向就是明道行道
[00:29:24.000 --> 00:29:28.000]  不單單只是有一個好的敬拜的過程
[00:29:28.000 --> 00:29:30.000]  在這個時刻裡面
[00:29:30.000 --> 00:29:34.000]  更重要的是之後我們怎樣去行道呢
[00:29:34.000 --> 00:29:37.000]  甚至這個應該是我們崇拜很首要的取向
[00:29:37.000 --> 00:29:40.000]  因為關乎到我們整個生命的獻祭
[00:29:40.000 --> 00:29:44.000]  這個就是我們土神喜悅的敬拜關鍵所在
[00:29:44.000 --> 00:29:48.000]  當我們講到明道行道的時候
[00:29:48.000 --> 00:29:49.000]  我們可能會想起
[00:29:49.000 --> 00:29:51.000]  既然是這樣
[00:29:51.000 --> 00:29:53.000]  我就應該好好記住
[00:29:53.000 --> 00:29:55.000]  今天所講的
[00:29:55.000 --> 00:29:57.000]  講些什麼我們要記下來等等
[00:29:57.000 --> 00:29:59.000]  都是重要的
[00:29:59.000 --> 00:30:02.000]  所以之後弟兄姊妹可能會很用心的
[00:30:02.000 --> 00:30:04.000]  用筆記寫下來
[00:30:04.000 --> 00:30:07.000]  在聽道的時間裡面的說話
[00:30:07.000 --> 00:30:08.000]  裡面的教導
[00:30:08.000 --> 00:30:09.000]  裡面的經文
[00:30:09.000 --> 00:30:11.000]  這個都重要
[00:30:11.000 --> 00:30:13.000]  有另一樣東西也很重要的
[00:30:13.000 --> 00:30:15.000]  就是在整個過程當中
[00:30:15.000 --> 00:30:18.000]  聖靈對你的聲音
[00:30:18.000 --> 00:30:23.000]  可能比講願的聲音更加重要
[00:30:23.000 --> 00:30:28.000]  因為聖靈的聲音是個別跟你講的
[00:30:28.000 --> 00:30:31.000]  我們知道上帝是無所不知的
[00:30:31.000 --> 00:30:33.000]  祂知道我們生活在一起
[00:30:33.000 --> 00:30:37.000]  所以聖靈祂知道我們生活在一起
[00:30:37.000 --> 00:30:39.000]  唯有聖靈在這裡
[00:30:39.000 --> 00:30:43.000]  也唯有聖靈知道我們在座每一個人
[00:30:43.000 --> 00:30:46.000]  包括站在這裡的人的生活是怎樣
[00:30:46.000 --> 00:30:47.000]  在今天的經文
[00:30:47.000 --> 00:30:48.000]  在每一個禮拜的經文
[00:30:48.000 --> 00:30:50.000]  在每一個禮拜所唱的詩歌
[00:30:50.000 --> 00:30:52.000]  所讀的經文裡面
[00:30:52.000 --> 00:30:54.000]  聖靈知道你的狀況
[00:30:54.000 --> 00:30:58.000]  祂知道祂要跟你說什麼
[00:30:58.000 --> 00:30:59.000]  在我們敬拜的時刻
[00:30:59.000 --> 00:31:01.000]  其實就是一個很重要的
[00:31:01.000 --> 00:31:04.000]  我們能夠在神的殿中去敬拜祂
[00:31:04.000 --> 00:31:07.000]  就是出於上帝的憐憫
[00:31:07.000 --> 00:31:08.000]  在敬拜祂裡面
[00:31:08.000 --> 00:31:11.000]  其實就是我們最接近上帝的時刻
[00:31:11.000 --> 00:31:13.000]  來到祂的殿中去敬拜祂
[00:31:13.000 --> 00:31:16.000]  在這麼重要的時刻裡面
[00:31:16.000 --> 00:31:18.000]  你會想像得到
[00:31:18.000 --> 00:31:21.000]  上帝最想跟你講說話的
[00:31:21.000 --> 00:31:23.000]  透過聖靈跟你講說話的
[00:31:23.000 --> 00:31:25.000]  是在這一個多小時裡面
[00:31:25.000 --> 00:31:27.000]  在重要的時刻
[00:31:27.000 --> 00:31:28.000]  所以我鼓勵大家
[00:31:28.000 --> 00:31:30.000]  要預備好你的心靈
[00:31:30.000 --> 00:31:31.000]  在崇拜當中
[00:31:31.000 --> 00:31:34.000]  你要心裡面靜靜的禱告
[00:31:34.000 --> 00:31:37.000]  去聽上帝聖靈給你的聲音
[00:31:37.000 --> 00:31:40.000]  個別的聲音
[00:31:40.000 --> 00:31:42.000]  當講到接近的時候
[00:31:42.000 --> 00:31:45.000]  當我們講到神的憐憫的時候
[00:31:45.000 --> 00:31:48.000]  我們說既然上帝憐憫我們的時候
[00:31:48.000 --> 00:31:52.000]  我們都應該去愛護其他的人
[00:31:52.000 --> 00:31:54.000]  既然愛護其他的人
[00:31:54.000 --> 00:31:55.000]  我們要問
[00:31:55.000 --> 00:31:57.000]  最接近的是誰呢?
[00:31:57.000 --> 00:32:00.000]  在崇拜裡面最接近的是誰呢?
[00:32:00.000 --> 00:32:03.000]  就是坐在周圍的弟兄姊妹
[00:32:03.000 --> 00:32:05.000]  所以當我們去敬拜的時候
[00:32:05.000 --> 00:32:07.000]  我們不可以將敬拜
[00:32:07.000 --> 00:32:10.000]  只是看成獨自修行的活動
[00:32:10.000 --> 00:32:11.000]  好像個人靈修
[00:32:11.000 --> 00:32:13.000]  不過坐在這裡
[00:32:13.000 --> 00:32:14.000]  最重要
[00:32:14.000 --> 00:32:16.000]  好像只是尋求自己的滿足
[00:32:16.000 --> 00:32:17.000]  自己的健全
[00:32:17.000 --> 00:32:19.000]  完成自己的任務
[00:32:19.000 --> 00:32:23.000]  這個不是集體崇拜最終整全的意義
[00:32:23.000 --> 00:32:24.000]  在崇拜當中
[00:32:24.000 --> 00:32:27.000]  我們應該彼此去相顧
[00:32:27.000 --> 00:32:28.000]  我們在崇拜裡面
[00:32:28.000 --> 00:32:31.000]  我們要照顧其他的人
[00:32:31.000 --> 00:32:34.000]  我的行動有沒有影響到其他的人呢?
[00:32:34.000 --> 00:32:38.000]  我怎樣在崇拜當中實踐上帝的憐憫呢?
[00:32:38.000 --> 00:32:40.000]  既然上帝憐憫我
[00:32:40.000 --> 00:32:42.000]  我怎樣去愛護周圍的人呢?
[00:32:42.000 --> 00:32:45.000]  大家平時可能有留心我們的周刊
[00:32:45.000 --> 00:32:49.000]  間中就會刊登一句溫馨的提示
[00:32:49.000 --> 00:32:52.000]  這個提示是有名的
[00:32:52.000 --> 00:32:57.000]  名字叫做「願我們的崇拜蒙神喜悅」
[00:32:57.000 --> 00:32:59.000]  你看見這個題目
[00:32:59.000 --> 00:33:00.000]  跟今天那麼相似
[00:33:00.000 --> 00:33:01.000]  是不是一篇講道來的?
[00:33:01.000 --> 00:33:02.000]  不是
[00:33:02.000 --> 00:33:06.000]  那個是一些提示
[00:33:06.000 --> 00:33:07.000]  溫馨提示是什麼呢?
[00:33:07.000 --> 00:33:11.000]  首先我們要好好地預備我們的敬拜
[00:33:11.000 --> 00:33:12.000]  第二
[00:33:12.000 --> 00:33:13.000]  接著
[00:33:13.000 --> 00:33:14.000]  有很多點都是
[00:33:14.000 --> 00:33:18.000]  就是留心我們在敬拜的時候的行動
[00:33:18.000 --> 00:33:23.000]  怎樣去顧念其他弟兄姊妹的需要呢?
[00:33:23.000 --> 00:33:27.000]  我們希望弟兄姊妹日後都留意這一段的消息
[00:33:27.000 --> 00:33:31.000]  這一段的消息是會間中出現的
[00:33:31.000 --> 00:33:33.000]  日後就會被安排
[00:33:33.000 --> 00:33:36.000]  在崇拜周刊一個固定的位置出現
[00:33:36.000 --> 00:33:38.000]  今天沒有出現
[00:33:38.000 --> 00:33:43.000]  因為那一頁是用來刊登了我們獻奏裡面的內容
[00:33:43.000 --> 00:33:45.000]  就在長刊的第四版
[00:33:45.000 --> 00:33:47.000]  最下面的部分
[00:33:47.000 --> 00:33:50.000]  你現在看到的應該是獻奏的內容
[00:33:50.000 --> 00:33:52.000]  不過由下一個星期開始
[00:33:52.000 --> 00:33:55.000]  就會有改變了
[00:33:55.000 --> 00:33:57.000]  這個範圍裡面除了會刊登
[00:33:57.000 --> 00:34:00.000]  可能是有獻奏的內容
[00:34:00.000 --> 00:34:02.000]  可能是每個月一次左右
[00:34:02.000 --> 00:34:05.000]  也會刊登這裡所講的
[00:34:05.000 --> 00:34:06.000]  溫馨提示
[00:34:06.000 --> 00:34:08.000]  所以請大家特別留意
[00:34:08.000 --> 00:34:10.000]  除了這兩樣東西之外
[00:34:10.000 --> 00:34:15.000]  我們三樣可能會刊登崇拜項目每一個的意義
[00:34:15.000 --> 00:34:18.000]  有些時候我們在崇拜裡面
[00:34:18.000 --> 00:34:20.000]  我們不清楚意義的時候
[00:34:20.000 --> 00:34:22.000]  我們又不清楚怎樣投入
[00:34:22.000 --> 00:34:24.000]  我們也可能不太知道怎樣配合
[00:34:24.000 --> 00:34:26.000]  這裡就會幫助我們
[00:34:26.000 --> 00:34:28.000]  當我們知道那個意義的時候
[00:34:28.000 --> 00:34:30.000]  我們又知道怎樣去配合、投入
[00:34:30.000 --> 00:34:37.000]  還有去幫助、照顧我們身邊周圍的人
[00:34:37.000 --> 00:34:40.000]  這個對我們非常非常重要
[00:34:40.000 --> 00:34:42.000]  我們能夠去到自己投入
[00:34:42.000 --> 00:34:45.000]  又能夠幫助整體去到投入
[00:34:45.000 --> 00:34:48.000]  這個是一個群體的敬拜
[00:34:48.000 --> 00:34:49.000]  神所喜悅的
[00:34:49.000 --> 00:34:52.000]  不單止我們能夠很敬虔的去到敬拜
[00:34:52.000 --> 00:34:55.000]  也會好好看我們彼此相處的關係
[00:34:55.000 --> 00:34:59.000]  這種的關係都在神的面前是一個制
[00:34:59.000 --> 00:35:01.000]  我們最後一起去讀這句話好不好?
[00:35:01.000 --> 00:35:02.000]  預備起
[00:35:02.000 --> 00:35:06.000]  願我們的崇拜蒙神喜悅
