
[00:00:00.000 --> 00:00:03.640]  在很多年前歐洲發生戰事
[00:22:43.840 --> 00:22:48.480]  同樣期待弟兄姐妹同樣散發這些金路
[00:22:48.480 --> 00:22:52.200]  原來這個黑門山要下到石安山
[00:22:52.200 --> 00:22:54.320]  為什麼石安山需要金路呢?
[00:22:54.320 --> 00:22:57.200]  石安山原來是比較乾旱的地形
[00:22:57.200 --> 00:22:58.720]  柔大的地方
[00:22:58.720 --> 00:23:00.880]  是沒有北面這個地方
[00:23:00.880 --> 00:23:03.720]  黑門山這麼多的雨水
[00:23:03.720 --> 00:23:10.640]  所以石安山這些比較荒蕪的
[00:23:10.640 --> 00:23:13.280]  那些沒那麼滋潤的地方
[00:23:13.280 --> 00:23:15.960]  就需要黑門山的金路
[00:23:15.960 --> 00:23:17.600]  特別是在弟兄姐妹當中
[00:23:17.600 --> 00:23:20.720]  我們有些是初信者
[00:23:20.720 --> 00:23:22.600]  需要成長鼓勵的
[00:23:22.600 --> 00:23:24.880]  或者是一些情敵不前的人
[00:23:24.880 --> 00:23:27.840]  我們是要講一些金路的說話
[00:23:27.840 --> 00:23:30.320]  令到他們能夠繼續成長
[00:23:30.320 --> 00:23:34.560]  能夠去親近神
[00:23:34.560 --> 00:23:37.120]  但有時我們會發覺
[00:23:37.120 --> 00:23:38.800]  教會裏面
[00:23:38.800 --> 00:23:41.760]  很多時我們好像很少機會
[00:23:41.760 --> 00:23:44.560]  這樣去分享
[00:23:44.560 --> 00:23:47.480]  有時有些教會避重就輕
[00:23:47.480 --> 00:23:49.480]  弟兄姐妹也要相處
[00:23:49.480 --> 00:23:51.800]  但你有沒有留意到避重就輕
[00:23:51.800 --> 00:23:57.680]  當教會很事工化的時候
[00:23:57.680 --> 00:24:00.800]  大家的身份就稍微轉移了
[00:24:00.800 --> 00:24:04.280]  如果我們一見面就是弟兄姐妹
[00:24:04.280 --> 00:24:07.200]  當然我們是一同侍奉的
[00:24:07.200 --> 00:24:10.240]  一同侍奉的時候我們也是弟兄姐妹
[00:24:10.240 --> 00:24:11.880]  不過如果將我們的侍奉
[00:24:11.880 --> 00:24:13.680]  放為很重要
[00:24:13.680 --> 00:24:17.280]  最重要的一種工作的關係
[00:24:17.280 --> 00:24:18.760]  將我們的關係
[00:24:18.760 --> 00:24:21.560]  在侍奉的關係裏面去形成
[00:24:21.560 --> 00:24:24.760]  就好像一個機構、一個公司
[00:24:24.760 --> 00:24:26.240]  我們成為了甚麼?
[00:24:26.240 --> 00:24:27.360]  同事
[00:24:27.360 --> 00:24:31.560]  成為了一些同行等等的情況
[00:24:31.560 --> 00:24:34.720]  對同事我們總是客客氣氣
[00:24:34.720 --> 00:24:40.120]  對同事我們總是公事公辦
[00:24:40.120 --> 00:24:42.360]  所以有時家人就會說
[00:24:42.360 --> 00:24:44.880]  你說話好像跟同事說話一樣
[00:24:44.880 --> 00:24:47.640]  家人不是這樣的
[00:24:47.640 --> 00:24:49.200]  有時又反過來
[00:24:49.200 --> 00:24:50.760]  你對同事這麼好
[00:24:50.760 --> 00:24:52.760]  對家人又不是這樣的
[00:24:52.760 --> 00:24:55.040]  總是在同事裏面
[00:24:55.040 --> 00:24:58.560]  不是最真誠的一種交往
[00:24:58.560 --> 00:25:01.680]  但如果當教會在事工化
[00:25:01.680 --> 00:25:04.080]  全部弟兄姐妹都是在關係建立
[00:25:04.080 --> 00:25:06.560]  就是在工作上的關係建立
[00:25:06.560 --> 00:25:09.360]  可能我們就有更多的問題會發生
[00:25:09.360 --> 00:25:10.880]  當然公事公辦
[00:25:10.880 --> 00:25:13.560]  我們可能討論做得好不好
[00:25:13.560 --> 00:25:14.920]  一樣好、一樣不好
[00:25:14.920 --> 00:25:18.160]  不好我們怎樣去改善
[00:25:18.160 --> 00:25:22.200]  甚至會投訴等等的情況
[00:25:22.200 --> 00:25:23.720]  但我們不要忘記
[00:25:23.720 --> 00:25:26.160]  我們的關係是弟兄姐妹
[00:25:26.160 --> 00:25:27.840]  我們是弟兄姐妹的關係
[00:25:27.840 --> 00:25:31.440]  我們能夠去珍惜、去寶貴
[00:25:31.440 --> 00:25:34.880]  只要我們就像剛才聖經裏面說
[00:25:34.880 --> 00:25:37.560]  好像這些啞輪的油
[00:25:37.560 --> 00:25:40.400]  這些高立頭上的油
[00:25:40.400 --> 00:25:44.800]  這些油要留到鬍鬚、留到衣襟
[00:25:44.800 --> 00:25:46.360]  能夠去分享出來
[00:25:46.360 --> 00:25:48.480]  就好像黑門的金露
[00:25:48.480 --> 00:25:53.200]  能夠降在枯葛的石安山上
[00:25:53.200 --> 00:25:54.840]  我們能夠有行動
[00:25:54.840 --> 00:25:56.240]  能夠有愛心
[00:25:56.240 --> 00:25:58.720]  能夠滋潤人心
[00:25:58.720 --> 00:26:01.120]  最後一點就是
[00:26:01.120 --> 00:26:07.000]  和睦同住是神給我們的福氣
[00:26:07.000 --> 00:26:09.000]  最後第三節的後面這樣說
[00:26:09.000 --> 00:26:13.920]  因為在那裡有耶和華所命定的福
[00:26:13.920 --> 00:26:17.520]  就是永遠的生命
[00:26:17.520 --> 00:26:20.760]  這個經文很強調
[00:26:20.760 --> 00:26:23.160]  耶和華所命定
[00:26:23.160 --> 00:26:24.560]  剛才也說過了
[00:26:24.560 --> 00:26:26.760]  弟兄同住的必須性
[00:26:26.760 --> 00:26:28.120]  就是神所命定
[00:26:28.120 --> 00:26:30.200]  因為我們稱為神的兒女
[00:26:30.200 --> 00:26:31.960]  就要走在一起
[00:26:31.960 --> 00:26:34.080]  這裡第三節再說一次
[00:26:34.080 --> 00:26:37.360]  因為有耶和華所命定的福
[00:26:37.360 --> 00:26:38.840]  走在一起
[00:26:38.840 --> 00:26:41.080]  不是痛苦的
[00:26:41.080 --> 00:26:42.360]  是有福氣的
[00:26:42.360 --> 00:26:43.840]  因為耶和華所命定
[00:26:43.840 --> 00:26:45.960]  當我們能夠實踐的時候
[00:26:45.960 --> 00:26:47.880]  是一個有福氣
[00:26:47.880 --> 00:26:50.720]  因為我們是有永遠生命的人
[00:26:50.720 --> 00:26:53.200]  所以這裡是強調了
[00:26:53.200 --> 00:26:55.280]  是神的主動
[00:26:55.280 --> 00:26:59.120]  但是其實在第二第三節
[00:26:59.120 --> 00:27:03.360]  有一個動詞
[00:27:03.360 --> 00:27:05.680]  重複了三次
[00:27:05.680 --> 00:27:12.160]  就更加顯明了是神主動賜給我們和睦的福氣
[00:27:12.160 --> 00:27:13.840]  這個動詞是什麼字眼呢?
[00:27:13.840 --> 00:27:16.520]  就是「降下」
[00:27:16.520 --> 00:27:18.920]  但是你看第二第三節是看不到的
[00:27:18.920 --> 00:27:20.440]  翻譯出來不是這樣
[00:27:20.440 --> 00:27:22.200]  其實「降下」
[00:27:22.200 --> 00:27:25.720]  譬如我們說到流到鬍鬚
[00:27:25.720 --> 00:27:28.280]  流到衣襟
[00:27:28.280 --> 00:27:29.840]  有「降下」的意思
[00:27:29.840 --> 00:27:31.280]  接著就是
[00:27:31.280 --> 00:27:35.200]  「甘露降在石鞍山」
[00:27:35.200 --> 00:27:38.040]  這三個字都是同一個字
[00:27:38.040 --> 00:27:42.200]  「降下」
[00:27:42.200 --> 00:27:43.840]  「降下」是什麼意思呢?
[00:27:43.840 --> 00:27:46.400]  就是從神而來的意思
[00:27:46.400 --> 00:27:52.480]  是神自己親自從上頭賜給我們的
[00:27:52.480 --> 00:27:54.720]  所以是神所賜給我們的
[00:27:54.720 --> 00:27:57.280]  不是出於我們自己的努力
[00:27:57.280 --> 00:27:59.040]  是能夠做到的
[00:27:59.040 --> 00:28:02.880]  如果我們沒有神而來的身份
[00:28:02.880 --> 00:28:04.960]  如果我們沒有這種愛
[00:28:04.960 --> 00:28:07.240]  沒有這種恩典能夠經歷
[00:28:07.240 --> 00:28:10.480]  我們沒有辦法可以這樣去相處
[00:28:10.480 --> 00:28:14.120]  於是因為我們這種身份
[00:28:14.120 --> 00:28:16.560]  有永遠的生命這種福氣
[00:28:16.560 --> 00:28:18.080]  這種身份
[00:28:18.080 --> 00:28:20.240]  神就讓我們「降下」
[00:28:20.240 --> 00:28:23.200]  這種和睦的福氣賜給我們
[00:28:23.200 --> 00:28:25.400]  能夠在我們地上
[00:28:25.400 --> 00:28:27.360]  在一起的教會
[00:28:27.360 --> 00:28:29.040]  一個信仰群體
[00:28:29.040 --> 00:28:32.480]  就能夠和睦同住
[00:28:32.480 --> 00:28:34.160]  和睦的一起
[00:28:34.160 --> 00:28:37.600]  所以這不是理所當然的事情
[00:28:37.600 --> 00:28:39.160]  這是神的恩典
[00:28:39.160 --> 00:28:42.040]  所以當我們感恩有弟兄姊妹
[00:28:42.040 --> 00:28:43.240]  我們就要感恩
[00:28:43.240 --> 00:28:44.480]  有感恩的心的時候
[00:28:44.480 --> 00:28:46.480]  你會珍惜你的弟兄姊妹
[00:28:46.480 --> 00:28:50.400]  潘博華在他的《團契生活》書裡
[00:28:50.400 --> 00:28:51.160]  講得很好
[00:28:51.160 --> 00:28:55.000]  他說我們的團契能夠得以建立
[00:28:55.000 --> 00:28:57.840]  不是由於某一個信徒
[00:28:57.840 --> 00:29:02.880]  或者他沒有生活和敬虔的表現
[00:29:02.880 --> 00:29:05.600]  我們能夠成為彼此
[00:29:05.600 --> 00:29:07.640]  相稱為弟兄姊妹
[00:29:07.640 --> 00:29:09.760]  最決定性的是什麼呢?
[00:29:09.760 --> 00:29:12.560]  他說是由於我們從基督而來
[00:29:12.560 --> 00:29:16.160]  因為耶穌基督為我們成就了大的事情
[00:29:16.160 --> 00:29:18.400]  就像這裡所說
[00:29:18.400 --> 00:29:21.440]  就是一個給我們所命定的福
[00:29:21.440 --> 00:29:22.920]  永遠的生命
[00:29:22.920 --> 00:29:24.640]  我們能夠這個恩典
[00:29:24.640 --> 00:29:26.640]  這個救恩成就了
[00:29:26.640 --> 00:29:30.280]  這是我們團契的一個基礎
[00:29:30.280 --> 00:29:34.840]  所以我們不是因為我們的性情
[00:29:34.840 --> 00:29:38.760]  溫柔良善或者怎麼樣
[00:29:38.760 --> 00:29:42.480]  或者我們天生是一種愛好和平的人
[00:29:42.480 --> 00:29:43.680]  你會覺得
[00:29:43.680 --> 00:29:46.320]  但是肅靈的生命
[00:29:46.320 --> 00:29:49.680]  是一定從我們操練回來的
[00:29:49.680 --> 00:29:51.760]  有些人是比較急躁一點
[00:29:51.760 --> 00:29:54.040]  有些人是比較有耐性一點
[00:29:54.040 --> 00:29:55.360]  但最重要
[00:29:55.360 --> 00:29:59.800]  我們都是從神那裡去操練我們的生命
[00:29:59.800 --> 00:30:02.560]  但是這種就是神賜給我們的
[00:30:02.560 --> 00:30:04.920]  不是我們的能力所得著的
[00:30:04.920 --> 00:30:06.920]  所以我們要去珍惜
[00:30:06.920 --> 00:30:12.040]  所以今天和大家分享《上行之詩》第133篇
[00:30:12.040 --> 00:30:13.920]  彼此的提醒
[00:30:13.920 --> 00:30:16.240]  盼望在這個星期裡
[00:30:16.240 --> 00:30:18.120]  或者我們對一位弟兄
[00:30:18.120 --> 00:30:19.800]  或者對一位姐妹
[00:30:19.800 --> 00:30:24.200]  傳遞我們祭師的一種關係
[00:30:24.200 --> 00:30:29.160]  能夠滋潤、溫暖別人的心
[00:30:29.160 --> 00:30:31.440]  或者你可以為一個
[00:30:31.440 --> 00:30:35.240]  不是能夠和你和睦共處的人
[00:30:35.240 --> 00:30:37.360]  弟兄姐妹來祈禱
[00:30:37.360 --> 00:30:43.760]  能夠去求主幫助你們建立一個美好的關係
[00:30:43.760 --> 00:30:45.760]  更加我們需要弟兄姐妹
[00:30:45.760 --> 00:30:48.360]  為整個教會去重尋一種
[00:30:48.360 --> 00:30:53.960]  弟兄姐妹這種這麼理想的和睦共處
[00:30:53.960 --> 00:30:57.240]  何等的美、何等的善
[00:30:57.240 --> 00:31:00.040]  這個目標成為我們的禱告
[00:31:00.040 --> 00:31:01.520]  盼望我們的禱告
[00:31:01.520 --> 00:31:05.600]  每一天你為教會都能夠向著這個目標
[00:31:05.600 --> 00:31:08.200]  我們是何等的善、何等的美
[00:31:08.200 --> 00:31:13.320]  因為我們是和睦同住
[00:31:13.320 --> 00:31:15.320]  一起與基督同行
[00:31:15.320 --> 00:31:18.400]  一起與主一起作供
[00:31:18.400 --> 00:31:21.200]  同心祈禱
[00:31:21.200 --> 00:31:23.080]  親愛的天父我們感謝你
[00:31:23.080 --> 00:31:26.680]  因為你的愛能夠臨到我們的身上
[00:31:26.680 --> 00:31:29.280]  因為你的愛緣故創造我們
[00:31:29.280 --> 00:31:31.400]  讓我們有生命氣息
[00:31:31.400 --> 00:31:35.960]  讓我們能夠體會主耶穌基督
[00:31:35.960 --> 00:31:39.800]  體會聖父、聖子、聖靈
[00:31:39.800 --> 00:31:41.880]  你中間那種愛
[00:31:41.880 --> 00:31:44.680]  流露到我們人類的裏邊
[00:31:44.680 --> 00:31:47.120]  今日我們已經成為神理的兒女
[00:31:47.120 --> 00:31:49.000]  求主幫助我們
[00:31:49.000 --> 00:31:53.120]  能夠同樣將愛學習
[00:31:53.120 --> 00:31:55.080]  三位一體的真神
[00:31:55.080 --> 00:31:58.560]  能夠與弟兄姊妹分享
[00:31:58.560 --> 00:32:02.440]  讓我們能夠愛裏面沒有懼怕
[00:32:02.440 --> 00:32:07.760]  讓我們能夠愛裏面更多的源泉
[00:32:07.760 --> 00:32:08.960]  求你帶領我們
[00:32:08.960 --> 00:32:11.480]  聽我們禱告奉主耶穌名求
[00:32:11.480 --> 00:32:12.480]  阿門
