
[00:00:00.000 --> 00:00:05.000]  (主持人:大英節目早安,今次我們繼續這個敬拜的系列)
[00:19:02.000 --> 00:19:04.000]  大祭司結證好了
[00:19:04.000 --> 00:19:05.000]  預備好了
[00:19:05.000 --> 00:19:07.000]  去代表整個的以色列民
[00:19:07.000 --> 00:19:09.000]  然後他才進去
[00:19:09.000 --> 00:19:11.000]  就這麼多
[00:19:11.000 --> 00:19:13.000]  所以今天
[00:19:13.000 --> 00:19:16.000]  你和我可以進去
[00:19:16.000 --> 00:19:17.000]  裡面有什麼?
[00:19:17.000 --> 00:19:18.000]  就是約會
[00:19:18.000 --> 00:19:19.000]  就是這個
[00:19:19.000 --> 00:19:21.000]  上面有兩隻基路柏
[00:19:21.000 --> 00:19:23.000]  然後是一個空盒
[00:19:23.000 --> 00:19:26.000]  這個約會叫做私隱座
[00:19:26.000 --> 00:19:27.000]  什麼意思?
[00:19:27.000 --> 00:19:29.000]  上面叫做私隱座為什麼?
[00:19:29.000 --> 00:19:32.000]  因為其實是上帝的座駕
[00:19:32.000 --> 00:19:35.000]  是上帝的Air Force One
[00:19:35.000 --> 00:19:36.000]  他坐在
[00:19:36.000 --> 00:19:38.000]  這裡就是Oval Office
[00:19:38.000 --> 00:19:41.000]  就是華盛頓白宮裡面的辦公室
[00:19:41.000 --> 00:19:43.000]  這個是Situation Room
[00:19:43.000 --> 00:19:44.000]  這個叫Control Room
[00:19:44.000 --> 00:19:45.000]  整個的宇宙
[00:19:45.000 --> 00:19:46.000]  整個的Cosmos
[00:19:46.000 --> 00:19:48.000]  就是由這裡來控制
[00:19:48.000 --> 00:19:51.000]  因為上帝就坐在
[00:19:51.000 --> 00:19:54.000]  這個盒子裡面有什麼?
[00:19:54.000 --> 00:19:56.000]  剛剛的經文說到
[00:19:56.000 --> 00:19:58.000]  有兩塊法板
[00:19:58.000 --> 00:20:00.000]  是兩塊同樣的法板
[00:20:00.000 --> 00:20:02.000]  identical copy
[00:20:02.000 --> 00:20:03.000]  為什麼?
[00:20:03.000 --> 00:20:04.000]  因為近東的時候
[00:20:04.000 --> 00:20:06.000]  兩個國家兩個人一起
[00:20:06.000 --> 00:20:08.000]  有一個約的時候
[00:20:08.000 --> 00:20:09.000]  covenant的時候
[00:20:09.000 --> 00:20:11.000]  就說你和我現在立約
[00:20:11.000 --> 00:20:13.000]  然後立約的條文是什麼?
[00:20:13.000 --> 00:20:14.000]  我們大家一起寫
[00:20:14.000 --> 00:20:16.000]  寫完之後就make a copy
[00:20:16.000 --> 00:20:19.000]  你就拿回去你國家最大的廟
[00:20:19.000 --> 00:20:21.000]  放在你的廟的致勝所裡面
[00:20:21.000 --> 00:20:24.000]  我就放在我最大的廟的致勝所裡面
[00:20:24.000 --> 00:20:25.000]  你一個copy我一個copy
[00:20:25.000 --> 00:20:26.000]  大家就記住了
[00:20:26.000 --> 00:20:27.000]  世世代代這樣記住
[00:20:27.000 --> 00:20:29.000]  我們大家應該忠於大家
[00:20:29.000 --> 00:20:30.000]  對嗎?
[00:20:30.000 --> 00:20:33.000]  以色列人最大的
[00:20:33.000 --> 00:20:35.000]  第一個廟當然
[00:20:35.000 --> 00:20:36.000]  第一個的勝所
[00:20:36.000 --> 00:20:37.000]  就是致勝所
[00:20:37.000 --> 00:20:39.000]  就是換幕
[00:20:39.000 --> 00:20:41.000]  所以他們的copy就放在這裡
[00:20:41.000 --> 00:20:43.000]  耶和華的copy在哪裡?
[00:20:43.000 --> 00:20:45.000]  都是同一個地方
[00:20:45.000 --> 00:20:46.000]  對嗎?
[00:20:46.000 --> 00:20:47.000]  不會放在別的地方
[00:20:47.000 --> 00:20:52.000]  所以兩個copy就放在這個約櫃裡面
[00:20:52.000 --> 00:20:53.000]  這個就是
[00:20:53.000 --> 00:20:54.000]  tabernacle
[00:20:54.000 --> 00:20:56.000]  就是會幕
[00:20:56.000 --> 00:20:58.000]  會幕很奇怪
[00:20:58.000 --> 00:21:02.000]  在出一級形容會幕的建造的時候
[00:21:02.000 --> 00:21:04.000]  又是用七段的
[00:21:04.000 --> 00:21:07.000]  每一次講到做一些事情的時候
[00:21:07.000 --> 00:21:08.000]  二十五章第一節
[00:21:08.000 --> 00:21:10.000]  就一句開始叫做耶和華
[00:21:10.000 --> 00:21:12.000]  吩咐摩西或者曉完摩西
[00:21:12.000 --> 00:21:14.000]  然後第二段三十章十一節
[00:21:14.000 --> 00:21:16.000]  講到捐獻
[00:21:16.000 --> 00:21:19.000]  因為會幕的敬拜就需要有捐獻
[00:21:19.000 --> 00:21:22.000]  然後他就會說曉完摩西
[00:21:22.000 --> 00:21:24.000]  然後講到捐獻的事
[00:21:24.000 --> 00:21:25.000]  然後又講這句話
[00:21:25.000 --> 00:21:28.000]  然後又講到高由、香、技工等等
[00:21:28.000 --> 00:21:29.000]  到最後的時候
[00:21:29.000 --> 00:21:30.000]  又說曉完摩西
[00:21:30.000 --> 00:21:31.000]  你要守安息人
[00:21:31.000 --> 00:21:33.000]  你要敬拜我
[00:21:33.000 --> 00:21:37.000]  七段來形容整個會幕的設計
[00:21:37.000 --> 00:21:38.000]  整個的難度
[00:21:38.000 --> 00:21:40.000]  為什麼七段?
[00:21:40.000 --> 00:21:42.000]  創世紀第一章
[00:21:42.000 --> 00:21:45.000]  整個的宇宙就好像聖殿一樣
[00:21:45.000 --> 00:21:47.000]  是上帝同在的地方
[00:21:47.000 --> 00:21:48.000]  會幕就更加是了
[00:21:48.000 --> 00:21:55.000]  所以用七段來形容整個的敬拜
[00:21:55.000 --> 00:22:00.000]  用七段來形容整個會幕的象徵
[00:22:00.000 --> 00:22:02.000]  就是說你看到會幕的時候
[00:22:02.000 --> 00:22:05.000]  就好像看到一個小的宇宙一樣
[00:22:05.000 --> 00:22:07.000]  一個原本原創的宇宙
[00:22:07.000 --> 00:22:09.000]  那個宇宙是一個
[00:22:09.000 --> 00:22:11.000]  好像創世紀第一章
[00:22:11.000 --> 00:22:13.000]  是沒有罪的地方
[00:22:13.000 --> 00:22:15.000]  是敬拜
[00:22:15.000 --> 00:22:17.000]  是上帝同在的地方
[00:22:17.000 --> 00:22:21.000]  在那裡才找到神的面
[00:22:21.000 --> 00:22:23.000]  神的presence
[00:22:23.000 --> 00:22:25.000]  今天很簡單
[00:22:25.000 --> 00:22:27.000]  我想看一看一些經文
[00:22:27.000 --> 00:22:30.000]  講到會幕當有的敬拜
[00:22:30.000 --> 00:22:32.000]  當他們製造這個會幕的時候
[00:22:32.000 --> 00:22:34.000]  去接受這個藍圖的時候
[00:22:34.000 --> 00:22:38.000]  這群群眾當時叫做以色列民
[00:22:38.000 --> 00:22:39.000]  神的子民
[00:22:39.000 --> 00:22:44.000]  他們怎麼去面對上帝與我們同在
[00:22:44.000 --> 00:22:45.000]  住在我們中間
[00:22:45.000 --> 00:22:49.000]  祂的榮耀向我們彰顯
[00:22:49.000 --> 00:22:53.000]  我們怎麼去回應呢
[00:22:53.000 --> 00:22:54.000]  第一點
[00:22:54.000 --> 00:22:58.000]  就是他們甘心樂意地去奉獻的
[00:22:58.000 --> 00:23:01.000]  會幕落成之後
[00:23:01.000 --> 00:23:03.000]  三五章第16節
[00:23:03.000 --> 00:23:04.000]  他說凡有智慧的
[00:23:04.000 --> 00:23:05.000]  心裡面受感動的婦女
[00:23:05.000 --> 00:23:08.000]  都是將她那些紡織的生日帽
[00:23:08.000 --> 00:23:12.000]  官長就將寶石紅馬路
[00:23:12.000 --> 00:23:13.000]  就陷在以忽德
[00:23:13.000 --> 00:23:16.000]  就是大祭司前面那塊牌
[00:23:16.000 --> 00:23:17.000]  就拿來了
[00:23:17.000 --> 00:23:20.000]  然後他們各自的就做香做油
[00:23:20.000 --> 00:23:24.000]  或者點燈用的香料和油
[00:23:24.000 --> 00:23:26.000]  以色列人無論男女
[00:23:26.000 --> 00:23:29.000]  凡心裡面受感動的
[00:23:29.000 --> 00:23:32.000]  就帶著這些公民
[00:23:32.000 --> 00:23:34.000]  甘心的祭
[00:23:34.000 --> 00:23:36.000]  去獻給耶和華
[00:23:36.000 --> 00:23:39.000]  為祖耶和華藉著摩西所吩咐的
[00:23:39.000 --> 00:23:41.000]  一切回眸的功
[00:23:41.000 --> 00:23:44.000]  甘心的奉獻去獻上
[00:23:44.000 --> 00:23:46.000]  建造一個回眸
[00:23:46.000 --> 00:23:48.000]  以致上帝能夠在我們中間
[00:23:48.000 --> 00:23:50.000]  與我們同住
[00:23:50.000 --> 00:23:51.000]  第二方面
[00:23:51.000 --> 00:23:53.000]  每一個以色列人
[00:23:53.000 --> 00:23:55.000]  當然包括祭司
[00:23:55.000 --> 00:23:56.000]  祭司更加
[00:23:56.000 --> 00:23:57.000]  就要做些什麼
[00:23:57.000 --> 00:24:00.000]  就是要守住這個聖所
[00:24:00.000 --> 00:24:02.000]  你記得開始的時候
[00:24:02.000 --> 00:24:04.000]  創世紀第二章
[00:24:04.000 --> 00:24:06.000]  是不是有人要把守這個聖所
[00:24:06.000 --> 00:24:07.000]  基路伯
[00:24:07.000 --> 00:24:08.000]  亞當
[00:24:08.000 --> 00:24:11.000]  是需要去把守這個聖所
[00:24:11.000 --> 00:24:13.000]  你記得二十章第八節就吩咐以色列人
[00:24:13.000 --> 00:24:17.000]  他們要謹守上帝的律法
[00:24:17.000 --> 00:24:18.000]  遵行它
[00:24:18.000 --> 00:24:21.000]  分別為聖
[00:24:21.000 --> 00:24:22.000]  當時
[00:24:22.000 --> 00:24:23.000]  繁族的事
[00:24:23.000 --> 00:24:24.000]  不潔的事
[00:24:24.000 --> 00:24:26.000]  是不能入聖所的
[00:24:26.000 --> 00:24:28.000]  罪惡是不能夠入聖所的
[00:24:28.000 --> 00:24:30.000]  祭司的工作就是做這件事
[00:24:30.000 --> 00:24:31.000]  這裡說什麼
[00:24:31.000 --> 00:24:34.000]  會眾也有責任
[00:24:34.000 --> 00:24:35.000]  聖潔
[00:24:35.000 --> 00:24:37.000]  分別為聖的生活
[00:24:37.000 --> 00:24:40.000]  你可以發現那些的律法
[00:24:40.000 --> 00:24:41.000]  有很多東西說到
[00:24:41.000 --> 00:24:44.000]  幾乎是整個人的生命
[00:24:44.000 --> 00:24:46.000]  整個人的生活
[00:24:46.000 --> 00:24:48.000]  起居飲食
[00:24:48.000 --> 00:24:50.000]  以致他們安息日的敬拜
[00:24:50.000 --> 00:24:52.000]  都是說要
[00:24:52.000 --> 00:24:54.000]  separate
[00:24:54.000 --> 00:24:55.000]  be holy
[00:24:55.000 --> 00:24:57.000]  分別為聖
[00:24:57.000 --> 00:24:59.000]  第三樣
[00:24:59.000 --> 00:25:02.000]  他們的生命就是需要與神同行
[00:25:02.000 --> 00:25:04.000]  因為敬拜
[00:25:04.000 --> 00:25:06.000]  就是見神一面
[00:25:06.000 --> 00:25:08.000]  跟他一起同行
[00:25:08.000 --> 00:25:10.000]  二十六章十一節你還記得嗎
[00:25:10.000 --> 00:25:13.000]  我要在你們中間立我的帳幕
[00:25:13.000 --> 00:25:15.000]  我要行走在你們中間
[00:25:15.000 --> 00:25:17.000]  walking in the midst of you guys
[00:25:17.000 --> 00:25:19.000]  作你們的上帝
[00:25:19.000 --> 00:25:21.000]  你們要作我的子民
[00:25:21.000 --> 00:25:22.000]  我是耶和華
[00:25:22.000 --> 00:25:23.000]  你們的上帝
[00:25:23.000 --> 00:25:25.000]  曾經從埃及領你們出來
[00:25:25.000 --> 00:25:28.000]  你們不再作埃及的奴僕
[00:25:28.000 --> 00:25:30.000]  法祿不是你們的主人
[00:25:30.000 --> 00:25:33.000]  耶和華才是你們的主人
[00:25:33.000 --> 00:25:34.000]  說到金心奉獻
[00:25:34.000 --> 00:25:37.000]  說到守衛聖所
[00:25:37.000 --> 00:25:39.000]  與神同行
[00:25:39.000 --> 00:25:40.000]  這就是舊約的子民
[00:25:40.000 --> 00:25:42.000]  他們需要做的事
[00:25:42.000 --> 00:25:44.000]  當然你說今天已經新約了
[00:25:44.000 --> 00:25:45.000]  我們不需要有個帳幕
[00:25:45.000 --> 00:25:48.000]  你不要當這裡是帳幕
[00:25:48.000 --> 00:25:51.000]  這裡不是帳幕
[00:25:51.000 --> 00:25:53.000]  在新約裡面發生什麼事
[00:25:53.000 --> 00:25:57.000]  我們不需要再有牛羊的祭禮
[00:25:57.000 --> 00:26:00.000]  那些祭禮只不過是一個爐牌指向
[00:26:00.000 --> 00:26:03.000]  一個真實的祭禮
[00:26:03.000 --> 00:26:05.000]  就是基督
[00:26:05.000 --> 00:26:08.000]  全部都是舊約裡面的sign
[00:26:08.000 --> 00:26:10.000]  我們都不需要有祭司
[00:26:10.000 --> 00:26:12.000]  因為最大的祭司已經到了
[00:26:12.000 --> 00:26:15.000]  就是耶穌基督自己
[00:26:15.000 --> 00:26:17.000]  更加不需要一個
[00:26:17.000 --> 00:26:19.000]  physical的實物的帳幕
[00:26:19.000 --> 00:26:22.000]  因為基督已經到了
[00:26:22.000 --> 00:26:24.000]  約翰科第一章
[00:26:24.000 --> 00:26:27.000]  道成了肉身 住在我們中間
[00:26:27.000 --> 00:26:29.000]  充充滿滿 有真理
[00:26:29.000 --> 00:26:31.000]  我們也見過他的榮光
[00:26:31.000 --> 00:26:33.000]  正是負獨生子的榮光
[00:26:33.000 --> 00:26:34.000]  一章14節
[00:26:34.000 --> 00:26:35.000]  你猜一下
[00:26:35.000 --> 00:26:38.000]  到底哪個字是與帳幕有關
[00:26:38.000 --> 00:26:40.000]  道成了肉身 住在我們中間
[00:26:40.000 --> 00:26:42.000]  住這個字
[00:26:42.000 --> 00:26:44.000]  Mr. Khan
[00:26:44.000 --> 00:26:46.000]  住在我們中間
[00:26:46.000 --> 00:26:49.000]  以至我們見到
[00:26:49.000 --> 00:26:52.000]  上帝獨生子的榮光
[00:26:52.000 --> 00:26:54.000]  約翰科最後的時候
[00:26:54.000 --> 00:26:55.000]  耶穌臨上十字架
[00:26:55.000 --> 00:26:56.000]  做了一個禱告
[00:26:56.000 --> 00:26:58.000]  我們叫它大祭司禱告
[00:26:58.000 --> 00:27:00.000]  prayer of the high priest
[00:27:00.000 --> 00:27:02.000]  他說什麼
[00:27:02.000 --> 00:27:03.000]  他說
[00:27:03.000 --> 00:27:06.000]  天父你已經將榮耀賜給我
[00:27:06.000 --> 00:27:09.000]  我也將這個榮耀賜給門徒
[00:27:09.000 --> 00:27:11.000]  使他們合而為一
[00:27:11.000 --> 00:27:13.000]  像我們合而為一一樣
[00:27:13.000 --> 00:27:14.000]  大祭司的禱告
[00:27:14.000 --> 00:27:16.000]  榮耀的彰顯
[00:27:16.000 --> 00:27:18.000]  原來上帝的榮耀在哪裡找到
[00:27:18.000 --> 00:27:20.000]  在我們中間
[00:27:20.000 --> 00:27:22.000]  在跟隨他的門徒
[00:27:22.000 --> 00:27:25.000]  敬拜他的人中間
[00:27:25.000 --> 00:27:28.000]  當我們聚集一起敬拜的時候
[00:27:28.000 --> 00:27:30.000]  我們說上帝你是我們的主
[00:27:30.000 --> 00:27:33.000]  我們是跟隨你
[00:27:33.000 --> 00:27:36.000]  你豈不是會見到上帝的榮耀
[00:27:36.000 --> 00:27:38.000]  這個就是上帝榮耀彰顯
[00:27:38.000 --> 00:27:40.000]  臨到我們中間
[00:27:40.000 --> 00:27:43.000]  所以那些講到聖所的語言
[00:27:43.000 --> 00:27:44.000]  那些術語
[00:27:44.000 --> 00:27:46.000]  很多時候就應用在
[00:27:46.000 --> 00:27:48.000]  新約基督來了之後
[00:27:48.000 --> 00:27:53.000]  所有的教會基督的門徒身上
[00:27:53.000 --> 00:27:57.000]  譬如這裡有一個例子
[00:27:57.000 --> 00:27:59.000]  哥倫多前書第三章十六節
[00:27:59.000 --> 00:28:01.000]  大家知道哥倫多前書發生什麼事嗎
[00:28:01.000 --> 00:28:03.000]  這個教會有很多問題
[00:28:03.000 --> 00:28:05.000]  你說今天教會有很多問題
[00:28:05.000 --> 00:28:07.000]  怎麼都不夠哥倫多多
[00:28:07.000 --> 00:28:09.000]  哥倫多
[00:28:09.000 --> 00:28:11.000]  哥倫多有很多問題
[00:28:11.000 --> 00:28:13.000]  他就一直在批評他們
[00:28:13.000 --> 00:28:14.000]  批評他們
[00:28:14.000 --> 00:28:15.000]  你這樣都不批評
[00:28:15.000 --> 00:28:16.000]  你信了福音
[00:28:16.000 --> 00:28:17.000]  怎麼可以這樣行事為人
[00:28:17.000 --> 00:28:20.000]  怎麼可以這樣分黨等等
[00:28:20.000 --> 00:28:22.000]  第三章十六節
[00:28:22.000 --> 00:28:26.000]  難道你不知你們是
[00:28:26.000 --> 00:28:28.000]  你們就是上帝的殿
[00:28:28.000 --> 00:28:31.000]  上帝的靈住在你們中間
[00:28:31.000 --> 00:28:33.000]  凡是有人毀壞上帝的殿
[00:28:33.000 --> 00:28:36.000]  上帝一定會毀滅那人
[00:28:36.000 --> 00:28:38.000]  這裡講得很行
[00:28:38.000 --> 00:28:41.000]  他們就在毀壞上帝的殿
[00:28:41.000 --> 00:28:43.000]  毀壞上帝的教會
[00:28:43.000 --> 00:28:44.000]  毀壞上帝的殿
[00:28:44.000 --> 00:28:48.000]  保羅說上帝一定會毀滅那人
[00:28:48.000 --> 00:28:51.000]  因為上帝的殿是神聖的
[00:28:51.000 --> 00:28:57.000]  這殿就是你們
[00:28:57.000 --> 00:29:00.000]  你們教會就有如上帝的殿
[00:29:00.000 --> 00:29:03.000]  上帝的殿就是上帝住在中間
[00:29:03.000 --> 00:29:04.000]  我們能夠見上帝的面
[00:29:04.000 --> 00:29:07.000]  以及去敬拜他
[00:29:07.000 --> 00:29:08.000]  不在一個建築物
[00:29:08.000 --> 00:29:10.000]  在我們的生命裡面
[00:29:10.000 --> 00:29:12.000]  在我們這群群眾裡面
[00:29:12.000 --> 00:29:16.000]  這就是上帝的殿
[00:29:16.000 --> 00:29:19.000]  我侍奉主有二十多年
[00:29:19.000 --> 00:29:24.000]  我被呼召去牧羊的時候
[00:29:24.000 --> 00:29:27.000]  我一向我的心願都是這樣
[00:29:27.000 --> 00:29:30.000]  去建立教會
[00:29:30.000 --> 00:29:33.000]  由我二十多歲開始
[00:29:33.000 --> 00:29:35.000]  到我現在
[00:29:35.000 --> 00:29:37.000]  我從來都沒有變過
[00:29:37.000 --> 00:29:38.000]  因為我知道
[00:29:38.000 --> 00:29:42.000]  上帝一個很重要的計劃
[00:29:42.000 --> 00:29:44.000]  就是藉著教會
[00:29:44.000 --> 00:29:46.000]  去彰顯祂的榮耀
[00:29:46.000 --> 00:29:50.000]  上帝的靈住在教會當中
[00:29:50.000 --> 00:29:54.000]  因為不代表我們是完美
[00:29:54.000 --> 00:29:57.000]  但是我們需要努力
[00:29:57.000 --> 00:30:00.000]  去建造上帝的殿
[00:30:00.000 --> 00:30:02.000]  上帝的教會
[00:30:02.000 --> 00:30:04.000]  使教會能夠茁壯起來
[00:30:04.000 --> 00:30:06.000]  我去過很多不同的教會
[00:30:06.000 --> 00:30:09.000]  做過不同的教會
[00:30:09.000 --> 00:30:13.000]  我的心願都是一樣
[00:30:13.000 --> 00:30:17.000]  我發覺我們的心願都是一樣
[00:30:17.000 --> 00:30:19.000]  不是去毀壞上帝的殿
[00:30:19.000 --> 00:30:21.000]  而是去建立上帝的殿
[00:30:21.000 --> 00:30:24.000]  建立上帝的教會
[00:30:24.000 --> 00:30:26.000]  這個應該是你和我
[00:30:26.000 --> 00:30:30.000]  都應該要有的desire
[00:30:30.000 --> 00:30:31.000]  我們最近
[00:30:31.000 --> 00:30:33.000]  剛剛開始請了一個
[00:30:33.000 --> 00:30:36.000]  青年的傳道 G
[00:30:36.000 --> 00:30:37.000]  大家認識他嗎
[00:30:37.000 --> 00:30:39.000]  剛才打鼓的哥哥
[00:30:39.000 --> 00:30:43.000]  很厲害吧
[00:30:43.000 --> 00:30:47.000]  讀完神學
[00:30:47.000 --> 00:30:49.000]  因為不同事故的緣故
[00:30:49.000 --> 00:30:53.000]  之前的教會是H1D
[00:30:53.000 --> 00:30:58.000]  結果別人放過了他
[00:30:58.000 --> 00:31:00.000]  他剩下很少時間
[00:31:00.000 --> 00:31:04.000]  否則他就要回到馬來西亞
[00:31:04.000 --> 00:31:07.000]  很巧合地他就認識了我
[00:31:07.000 --> 00:31:08.000]  我們總會其中一些人
[00:31:08.000 --> 00:31:09.000]  connect(聯繫)了
[00:31:09.000 --> 00:31:11.000]  我在這裡見他
[00:31:11.000 --> 00:31:12.000]  第一次我和他
[00:31:12.000 --> 00:31:16.000]  單對單我和他聊天
[00:31:16.000 --> 00:31:18.000]  聊完之後
[00:31:18.000 --> 00:31:20.000]  你知道請人
[00:31:20.000 --> 00:31:21.000]  挺難搞的
[00:31:21.000 --> 00:31:22.000]  教會請人
[00:31:22.000 --> 00:31:24.000]  教會請人好像拍拖一樣
[00:31:24.000 --> 00:31:26.000]  有時候對有時候不對
[00:31:26.000 --> 00:31:28.000]  有時候要嘗試
[00:31:28.000 --> 00:31:30.000]  聊完之後我也有一個心願
[00:31:30.000 --> 00:31:33.000]  一個年輕人
[00:31:33.000 --> 00:31:38.000]  很有前途的年輕人
[00:31:38.000 --> 00:31:42.000]  但是他願意去侍奉
[00:31:42.000 --> 00:31:45.000]  願意去牧養教會
[00:31:45.000 --> 00:31:48.000]  不容易走的一條路
[00:31:48.000 --> 00:31:49.000]  聊完之後
[00:31:49.000 --> 00:31:51.000]  最後我跟他說什麼
[00:31:51.000 --> 00:31:55.000]  我說我和你認識不深
[00:31:55.000 --> 00:31:57.000]  拜託你對我認識都不深
[00:31:57.000 --> 00:31:58.000]  可能你認識我之後
[00:31:58.000 --> 00:32:00.000]  你會覺得我這個人很惡搞
[00:32:00.000 --> 00:32:03.000]  不意外
[00:32:03.000 --> 00:32:04.000]  最後我跟他說
[00:32:04.000 --> 00:32:07.000]  well
[00:32:07.000 --> 00:32:11.000]  I am willing to give you a shot
[00:32:11.000 --> 00:32:14.000]  我也跟他說
[00:32:14.000 --> 00:32:18.000]  我都希望你give me a shot
[00:32:18.000 --> 00:32:19.000]  我們在這裡
[00:32:19.000 --> 00:32:22.000]  如果能夠幫助到他
[00:32:22.000 --> 00:32:23.000]  去到成長
[00:32:23.000 --> 00:32:27.000]  去到成為一個新的牧者
[00:32:27.000 --> 00:32:29.000]  這個豈不是一個最美的事
[00:32:29.000 --> 00:32:32.000]  是建造教會的事
[00:32:32.000 --> 00:32:35.000]  我知道我們教會不是很多錢
[00:32:35.000 --> 00:32:38.000]  資源不是很多
[00:32:38.000 --> 00:32:40.000]  我們上次跟Colin開會
[00:32:40.000 --> 00:32:42.000]  我們都很頭痛
[00:32:42.000 --> 00:32:44.000]  我甚至跟Colin說
[00:32:44.000 --> 00:32:49.000]  如果我們能夠栽培到一個新的人
[00:32:49.000 --> 00:32:53.000]  如果我們真的沒有錢
[00:32:53.000 --> 00:32:57.000]  可以在我的薪水賺10%
[00:32:57.000 --> 00:33:00.000]  給這個人
[00:33:00.000 --> 00:33:02.000]  我兩個弟弟都長大了
[00:33:02.000 --> 00:33:04.000]  他們不賺很多
[00:33:04.000 --> 00:33:06.000]  但希望會餓死他們
[00:33:06.000 --> 00:33:08.000]  I am serious
[00:33:08.000 --> 00:33:10.000]  I am serious
[00:33:10.000 --> 00:33:13.000]  我們在這裡做什麼
[00:33:13.000 --> 00:33:16.000]  我們建立上帝的教會
[00:33:16.000 --> 00:33:19.000]  上帝的榮耀要在我們中間
[00:33:19.000 --> 00:33:22.000]  如果有人可以被栽培
[00:33:22.000 --> 00:33:25.000]  能夠去建立上帝的子民
[00:33:25.000 --> 00:33:28.000]  I want to go for it
[00:33:28.000 --> 00:33:32.000]  建立上帝的教會不應該退堂
[00:33:32.000 --> 00:33:34.000]  也不應該辭役
[00:33:34.000 --> 00:33:37.000]  我們太舒服了
[00:33:37.000 --> 00:33:39.000]  我們太自保了
[00:33:39.000 --> 00:33:43.000]  什麼叫做去敬拜上帝
[00:33:43.000 --> 00:33:45.000]  如果上帝是真的
[00:33:45.000 --> 00:33:47.000]  如果你相信耶穌基督是真的
[00:33:47.000 --> 00:33:49.000]  死而復活
[00:33:49.000 --> 00:33:50.000]  如果是真的
[00:33:50.000 --> 00:33:52.000]  為什麼不躺下
[00:33:52.000 --> 00:33:56.000]  為什麼有這麼多保留
[00:33:56.000 --> 00:33:58.000]  對嗎
[00:33:58.000 --> 00:34:00.000]  如果你有保留的話
[00:34:00.000 --> 00:34:01.000]  將來去天堂的時候
[00:34:01.000 --> 00:34:05.000]  你會不會有保留
[00:34:05.000 --> 00:34:08.000]  What I am saying is
[00:34:08.000 --> 00:34:10.000]  建立上帝的教會
[00:34:10.000 --> 00:34:15.000]  應該是我們最高最高的關鍵
[00:34:15.000 --> 00:34:18.000]  我希望大家聽清楚
[00:34:18.000 --> 00:34:20.000]  我們呼籲大家
[00:34:20.000 --> 00:34:24.000]  我們做的事情不只是建立建築
[00:34:24.000 --> 00:34:28.000]  我們建立上帝的國度
[00:34:28.000 --> 00:34:31.000]  我們不是在玩泥沙
[00:34:31.000 --> 00:34:34.000]  上帝的真理上帝的福音
[00:34:34.000 --> 00:34:37.000]  是真的東西
[00:34:37.000 --> 00:34:40.000]  不是只是讓我們玩一下玩意
[00:34:40.000 --> 00:34:42.000]  開開心心就算了
[00:34:42.000 --> 00:34:44.000]  這個真的是值得我們
[00:34:44.000 --> 00:34:50.000]  以生以死去相逢
[00:34:50.000 --> 00:34:52.000]  建立上帝的教會
[00:34:52.000 --> 00:34:54.000]  因為這個教會
[00:34:54.000 --> 00:34:55.000]  是有上帝的靈
[00:34:55.000 --> 00:34:57.000]  同在上帝的榮耀
[00:34:57.000 --> 00:34:59.000]  你想見到的話
[00:34:59.000 --> 00:35:01.000]  我們就要去盡
[00:35:01.000 --> 00:35:03.000]  不要太多保留
[00:35:03.000 --> 00:35:06.000]  因為耶穌基督對我們都沒有任何保留
[00:35:06.000 --> 00:35:08.000]  對你都沒有任何保留
[00:35:08.000 --> 00:35:12.000]  十字架的救恩對你是一個重架買回來的
[00:35:12.000 --> 00:35:14.000]  你的生命
[00:35:14.000 --> 00:35:18.000]  你有的資源是應該怎樣去用
[00:35:18.000 --> 00:35:20.000]  我們同心低留祈禱
[00:35:20.000 --> 00:35:22.000]  願上帝幫助我們
[00:35:22.000 --> 00:35:25.000]  主我們來到你面前
[00:35:25.000 --> 00:35:27.000]  我們知道你在我們中間
[00:35:27.000 --> 00:35:31.000]  因為每一個信耶穌的門徒
[00:35:31.000 --> 00:35:33.000]  去清理為我們主的教會
[00:35:33.000 --> 00:35:34.000]  去敬拜的時候
[00:35:34.000 --> 00:35:36.000]  我們用詩歌用我們去禱告
[00:35:36.000 --> 00:35:37.000]  用我們的語言
[00:35:37.000 --> 00:35:39.000]  我們說主你是萬王之王
[00:35:39.000 --> 00:35:41.000]  萬主之主
[00:35:41.000 --> 00:35:43.000]  上帝我們求你
[00:35:43.000 --> 00:35:46.000]  求你讓我們見到你的榮耀
[00:35:46.000 --> 00:35:50.000]  見到你少少的榮耀的彰顯
[00:35:50.000 --> 00:35:52.000]  主要讓我們教會同在
[00:35:52.000 --> 00:35:54.000]  以致我們建立
[00:35:54.000 --> 00:35:58.000]  一個討你喜悅的群體
[00:35:58.000 --> 00:35:59.000]  叫我們不單止行公而好憐憫
[00:35:59.000 --> 00:36:03.000]  也都是同你同行
[00:36:03.000 --> 00:36:07.000]  主赦免我們很多時候對你有保留
[00:36:07.000 --> 00:36:11.000]  我們太多東西沖濕我們的生命
[00:36:11.000 --> 00:36:13.000]  主叫我們願意奉獻
[00:36:13.000 --> 00:36:15.000]  願意去敬拜你
[00:36:15.000 --> 00:36:17.000]  願意去侍奉你
[00:36:17.000 --> 00:36:19.000]  因為你是我們真真正正
