
[00:00:00.000 --> 00:00:02.000]  親愛的主,我們感謝讚美您
[00:21:00.120 --> 00:21:03.160]  在對待他人的事上
[00:21:03.160 --> 00:21:05.280]  耶穌是溫柔的
[00:21:05.280 --> 00:21:08.680]  祂渴望我們同樣善待和我們不同
[00:21:08.680 --> 00:21:10.960]  甚至和我們為敵的人
[00:21:10.960 --> 00:21:11.800]  然而
[00:21:11.800 --> 00:21:15.640]  在面對自己天國的責任的時候
[00:21:15.640 --> 00:21:18.200]  上帝是嚴厲的
[00:21:18.200 --> 00:21:21.560]  祂渴望我們以專一剛毅的心
[00:21:21.560 --> 00:21:23.600]  進行祂的話語
[00:21:23.600 --> 00:21:25.240]  尊崇上主
[00:21:25.240 --> 00:21:29.440]  完成這個信仰的人生
[00:21:29.440 --> 00:21:31.760]  願我們彼此提醒
[00:21:31.760 --> 00:21:33.440]  一同學習
[00:21:33.440 --> 00:21:35.720]  願一切榮耀眾讚
[00:21:35.720 --> 00:21:39.880]  威比聖父、聖子、聖靈三一的上帝
