
[00:00:00.000 --> 00:00:06.100]  我們在這次題目裏頭呢 叫做"伊甸之約"
[00:22:09.900 --> 00:22:15.900]  你到底是不是能夠順服神的權柄
[00:22:15.900 --> 00:22:18.900]  結果他們怎麼樣發現
[00:22:18.900 --> 00:22:22.900]  這個事情是惡的事情呢
[00:22:22.900 --> 00:22:23.900]  喫這個樹
[00:22:23.900 --> 00:22:24.900]  喫了果子以後
[00:22:24.900 --> 00:22:26.900]  發現是惡的呢
[00:22:26.900 --> 00:22:28.900]  不是從神這裏來的
[00:22:28.900 --> 00:22:31.900]  而是他們做了這些事情以後
[00:22:31.900 --> 00:22:35.900]  才發現我所做的是不對的
[00:22:35.900 --> 00:22:38.900]  不是他喫的時候就知道這樣的事情是不對的
[00:22:38.900 --> 00:22:41.900]  所以這個地方我們看見了
[00:22:41.900 --> 00:22:43.900]  他們喫了以後
[00:22:43.900 --> 00:22:44.900]  他們知道不對了
[00:22:44.900 --> 00:22:47.900]  從什麼地方看見呢
[00:22:47.900 --> 00:22:51.900]  神到伊甸園中間來行走的時候
[00:22:51.900 --> 00:22:54.900]  他們聽見神的聲音就躲起來了
[00:22:54.900 --> 00:22:55.900]  不敢見神的面
[00:22:55.900 --> 00:22:57.900]  他知道自己錯了
[00:22:57.900 --> 00:22:59.900]  自己做了惡事了
[00:22:59.900 --> 00:23:00.900]  所以這個就是
[00:23:00.900 --> 00:23:03.900]  他們是怎麼能夠分辨三惡呢
[00:23:03.900 --> 00:23:06.900]  是用自己的不好的行爲
[00:23:06.900 --> 00:23:10.900]  惡的行爲來發覺自己是錯了
[00:23:10.900 --> 00:23:13.900]  這不是神要人這麼做的
[00:23:13.900 --> 00:23:17.900]  神的話就是我們的標準
[00:23:17.900 --> 00:23:18.900]  神說這樣不好
[00:23:18.900 --> 00:23:20.900]  那就是不好了
[00:23:20.900 --> 00:23:22.900]  不需要我們去嘗試一下
[00:23:22.900 --> 00:23:24.900]  到底好不好
[00:23:24.900 --> 00:23:30.900]  那是我們要順從神的話就行了
[00:23:30.900 --> 00:23:33.900]  所以神的話就試驗了亞當
[00:23:33.900 --> 00:23:35.900]  就要試驗亞當
[00:23:35.900 --> 00:23:41.900]  他對神的命令是不是能夠信而順服
[00:23:41.900 --> 00:23:44.900]  相信神的話是對的
[00:23:44.900 --> 00:23:48.900]  而且在行動上也來順服
[00:23:48.900 --> 00:23:53.900]  要試驗亞當究竟你是不是愛神
[00:23:53.900 --> 00:23:58.900]  愛神的人就會聽神的話
[00:23:58.900 --> 00:24:03.900]  試驗亞當是不是能討神的喜悅
[00:24:03.900 --> 00:24:07.900]  神喜歡人來相信他來順服他
[00:24:07.900 --> 00:24:10.900]  人如果能夠信而順從
[00:24:10.900 --> 00:24:14.900]  那麼對神說是神最喜歡的
[00:24:14.900 --> 00:24:16.900]  神喜歡一個人
[00:24:16.900 --> 00:24:20.900]  不是看他的能力有多強
[00:24:20.900 --> 00:24:24.900]  不是看他做的事情有多偉大
[00:24:24.900 --> 00:24:25.900]  神喜歡一個人
[00:24:25.900 --> 00:24:28.900]  是不是他能夠相信神的話
[00:24:28.900 --> 00:24:31.900]  是不是他能夠順從神的話
[00:24:31.900 --> 00:24:33.900]  如果我們一個基督徒
[00:24:33.900 --> 00:24:35.900]  我們信了主以後
[00:24:35.900 --> 00:24:39.900]  我們簡單的信心來相信神
[00:24:39.900 --> 00:24:41.900]  我們也用簡單的信心
[00:24:41.900 --> 00:24:44.900]  靠着神的力量來順服他
[00:24:44.900 --> 00:24:47.900]  不說他不要我們做的事情
[00:24:47.900 --> 00:24:50.900]  我們做神所要我們做的事情
[00:24:50.900 --> 00:24:54.900]  那神的心是最大的喜悅
[00:24:54.900 --> 00:24:58.900]  神就喜歡我們這些做兒女的
[00:24:58.900 --> 00:25:05.900]  來聽我們天上的父親的話
[00:25:05.900 --> 00:25:09.900]  其實這個惡的標準 善的標準
[00:25:09.900 --> 00:25:11.900]  神已經決定了
[00:25:11.900 --> 00:25:12.900]  但是人呢
[00:25:12.900 --> 00:25:17.900]  做了以後才發現這個不好
[00:25:17.900 --> 00:25:22.900]  這是非常可惜的
[00:25:22.900 --> 00:25:23.900]  所以這個也是
[00:25:23.900 --> 00:25:26.900]  試驗就顯出我們人的心
[00:25:26.900 --> 00:25:29.900]  到底我們對神的態度是怎麼樣
[00:25:29.900 --> 00:25:33.900]  對人的意志也是個考驗
[00:25:33.900 --> 00:25:36.900]  是你願意來順服神呢
[00:25:36.900 --> 00:25:38.900]  還是你不願意順服神
[00:25:38.900 --> 00:25:40.900]  所以這個試驗
[00:25:40.900 --> 00:25:46.900]  能夠試驗出一個人的心理情況
[00:25:46.900 --> 00:25:47.900]  這試驗的目的
[00:25:47.900 --> 00:25:50.900]  神爲什麼要試驗
[00:25:50.900 --> 00:25:53.900]  神可以不試驗亞當嗎
[00:25:53.900 --> 00:25:55.900]  但是不可以
[00:25:55.900 --> 00:25:59.900]  神必須要試驗
[00:25:59.900 --> 00:26:03.900]  因爲亞當
[00:26:03.900 --> 00:26:05.900]  神希望他呢
[00:26:05.900 --> 00:26:06.900]  他所造的人呢
[00:26:06.900 --> 00:26:10.900]  能夠達到完美的完全
[00:26:10.900 --> 00:26:11.900]  不單單是完全
[00:26:11.900 --> 00:26:15.900]  而是一個完美的完全
[00:26:15.900 --> 00:26:19.900]  因爲當時亞當跟夏娃被造的時候
[00:26:19.900 --> 00:26:21.900]  他們是沒有罪的
[00:26:21.900 --> 00:26:23.900]  他們是聖潔的
[00:26:23.900 --> 00:26:25.900]  但是呢不完全
[00:26:25.900 --> 00:26:27.900]  還不完全
[00:26:27.900 --> 00:26:31.900]  因爲這個你看到經過試驗以後
[00:26:31.900 --> 00:26:35.900]  他們的聖潔失去了
[00:26:35.900 --> 00:26:38.900]  可以說一切被造的
[00:26:38.900 --> 00:26:40.900]  這些有意志的
[00:26:40.900 --> 00:26:42.900]  這些被造的
[00:26:42.900 --> 00:26:45.900]  都要經過試驗
[00:26:45.900 --> 00:26:47.900]  所以你看見在《聖經》裏頭
[00:26:47.900 --> 00:26:49.900]  有好多試驗
[00:26:49.900 --> 00:26:52.900]  以色列人他們在曠野裏走四十年
[00:26:52.900 --> 00:26:57.900]  《聖經》說神試驗他們
[00:26:57.900 --> 00:27:01.900]  連天使都要都有試驗
[00:27:01.900 --> 00:27:03.900]  有些經過試驗
[00:27:03.900 --> 00:27:05.900]  他們順服神
[00:27:05.900 --> 00:27:09.900]  他們就成爲被神所用的天使了
[00:27:09.900 --> 00:27:12.900]  有些天使經過試驗
[00:27:12.900 --> 00:27:14.900]  他不順服神
[00:27:14.900 --> 00:27:17.900]  那結果就跟着撒旦一塊墮落了
[00:27:17.900 --> 00:27:21.900]  他們就變成墮落的天使了
[00:27:21.900 --> 00:27:22.900]  人呢
[00:27:22.900 --> 00:27:24.900]  神給人的
[00:27:24.900 --> 00:27:25.900]  不但有個身體
[00:27:25.900 --> 00:27:27.900]  神還給人呢
[00:27:27.900 --> 00:27:29.900]  有一個意志
[00:27:29.900 --> 00:27:30.900]  有感情
[00:27:30.900 --> 00:27:32.900]  有理智
[00:27:32.900 --> 00:27:36.900]  所以這個神給人的東西是很全面的
[00:27:36.900 --> 00:27:38.900]  那麼這個意志裏頭
[00:27:38.900 --> 00:27:39.900]  很重要一點
[00:27:39.900 --> 00:27:43.900]  就是你到底是不是能夠順服神
[00:27:43.900 --> 00:27:45.900]  所以這個試驗的目的呢
[00:27:45.900 --> 00:27:47.900]  就希望被造的人呢
[00:27:47.900 --> 00:27:51.900]  能夠達到一個完美的完全
[00:27:51.900 --> 00:27:55.900]  這個完全就是最終的完全
[00:27:55.900 --> 00:27:58.900]  永遠的不會改變的完全
[00:27:58.900 --> 00:28:00.900]  就好像一個嬰孩
[00:28:00.900 --> 00:28:03.900]  生下來的時候
[00:28:03.900 --> 00:28:04.900]  什麼都有
[00:28:04.900 --> 00:28:06.900]  眼睛鼻子嘴
[00:28:06.900 --> 00:28:08.900]  手腳都全了
[00:28:08.900 --> 00:28:10.900]  是個完全的
[00:28:10.900 --> 00:28:12.900]  但是他不完美
[00:28:12.900 --> 00:28:17.900]  因爲他還不能夠對自己負責
[00:28:17.900 --> 00:28:19.900]  他不能夠做事情
[00:28:19.900 --> 00:28:21.900]  所以他還不夠完全
[00:28:21.900 --> 00:28:25.900]  從某種程度說他是完全的
[00:28:25.900 --> 00:28:26.900]  他沒有缺陷
[00:28:26.900 --> 00:28:28.900]  是個正常的一個嬰孩
[00:28:28.900 --> 00:28:32.900]  但是他到底將來發展起來
[00:28:32.900 --> 00:28:34.900]  哪一部分出了問題呢
[00:28:34.900 --> 00:28:36.900]  也不知道
[00:28:36.900 --> 00:28:38.900]  可能是腦子出了問題
[00:28:38.900 --> 00:28:40.900]  可能是手腳出了問題
[00:28:40.900 --> 00:28:42.900]  都不知道
[00:28:42.900 --> 00:28:45.900]  所以慢慢長大了纔看見
[00:28:45.900 --> 00:28:48.900]  原來他有一部分是不完全的
[00:28:48.900 --> 00:28:51.900]  所以還不夠完美
[00:28:51.900 --> 00:28:53.900]  所以神對人的話呢
[00:28:53.900 --> 00:28:55.900]  也是要這樣
[00:28:55.900 --> 00:28:58.900]  要經過實驗
[00:28:58.900 --> 00:29:02.900]  叫人在各方面經過鍛鍊
[00:29:02.900 --> 00:29:03.900]  叫過實驗
[00:29:03.900 --> 00:29:07.900]  叫他意志跟思想跟情感
[00:29:07.900 --> 00:29:10.900]  都能夠完全
[00:29:10.900 --> 00:29:13.900]  所以我們看見
[00:29:13.900 --> 00:29:14.900]  這樣的話
[00:29:14.900 --> 00:29:16.900]  人才能夠起到
[00:29:16.900 --> 00:29:19.900]  一個負起責任的個體
[00:29:19.900 --> 00:29:22.900]  人可以負起責任
[00:29:22.900 --> 00:29:24.900]  如果沒有實驗
[00:29:24.900 --> 00:29:26.900]  都是在一種很平順
[00:29:26.900 --> 00:29:30.900]  很好的環境中長大了
[00:29:30.900 --> 00:29:33.900]  就像現在說的富二代
[00:29:33.900 --> 00:29:34.900]  官二代
[00:29:34.900 --> 00:29:37.900]  他們如果沒有經過實驗
[00:29:37.900 --> 00:29:39.900]  那麼有一部分的人呢
[00:29:39.900 --> 00:29:42.900]  他們就可能
[00:29:42.900 --> 00:29:44.900]  擔負不起責任
[00:29:44.900 --> 00:29:46.900]  等到應該自立
[00:29:46.900 --> 00:29:48.900]  已經是結婚了
[00:29:48.900 --> 00:29:50.900]  他還要倚靠父母
[00:29:50.900 --> 00:29:52.900]  那這樣的話
[00:29:52.900 --> 00:29:55.900]  神對人不是這麼要求的
[00:29:55.900 --> 00:29:57.900]  神對人要求就是要經過實驗
[00:29:57.900 --> 00:29:59.900]  給他一點難處
[00:29:59.900 --> 00:30:00.900]  給他一點責任
[00:30:00.900 --> 00:30:02.900]  讓他能夠聽話
[00:30:02.900 --> 00:30:04.900]  慢慢地慢慢長大的
[00:30:04.900 --> 00:30:08.900]  他能夠達到一個完美的完全
[00:30:08.900 --> 00:30:11.900]  所以這個神呢
[00:30:11.900 --> 00:30:14.900]  就是要
[00:30:14.900 --> 00:30:17.900]  要人能夠經過這些實驗
[00:30:17.900 --> 00:30:24.900]  達到一個完全
[00:30:24.900 --> 00:30:28.900]  其實神給亞當夏娃的機會
[00:30:28.900 --> 00:30:32.900]  神是要他們在實驗中間成功
[00:30:32.900 --> 00:30:34.900]  有人說神給他們的實驗
[00:30:34.900 --> 00:30:36.900]  結果他們失敗了
[00:30:36.900 --> 00:30:38.900]  好像神有責任一樣的
[00:30:38.900 --> 00:30:42.900]  神對亞當夏娃不懷好意
[00:30:42.900 --> 00:30:44.900]  其實不是這樣的
[00:30:44.900 --> 00:30:47.900]  神給他的機會
[00:30:47.900 --> 00:30:52.900]  是看到他們有很大的可能性
[00:30:52.900 --> 00:30:54.900]  是會成功的
[00:30:54.900 --> 00:30:59.900]  而不是看到他們一定會失敗的
[00:30:59.900 --> 00:31:01.900]  那麼機會是很
[00:31:01.900 --> 00:31:04.900]  成功的機會是可以說很大很大
[00:31:04.900 --> 00:31:06.900]  失敗的機會不是沒有
[00:31:06.900 --> 00:31:08.900]  可能很小
[00:31:08.900 --> 00:31:16.900]  所以神沒有對人懷有惡意的
[00:31:16.900 --> 00:31:18.900]  祂造人的時候
[00:31:18.900 --> 00:31:20.900]  祂爲什麼要造人
[00:31:20.900 --> 00:31:21.900]  祂爲了愛
[00:31:21.900 --> 00:31:24.900]  祂願意這批所造的人
[00:31:24.900 --> 00:31:28.900]  能夠跟祂中間有個愛的交流
[00:31:28.900 --> 00:31:32.900]  那麼現在實驗也是一種愛
[00:31:32.900 --> 00:31:37.900]  出於能夠讓他們達到一個完美的完全
[00:31:37.900 --> 00:31:41.900]  但是你也不可能讓他們不經過任何的實驗
[00:31:41.900 --> 00:31:43.900]  然後他們就自己可以長大
[00:31:43.900 --> 00:31:46.900]  可以負起各樣的責任
[00:31:46.900 --> 00:31:52.900]  那麼按照這樣的規律是不可以這樣的
[00:31:52.900 --> 00:31:54.900]  第一個我們看到
[00:31:54.900 --> 00:31:57.900]  爲什麼說他們有很大的成功的機會呢
[00:31:57.900 --> 00:32:03.900]  第一個是亞當夏娃被造的時候是無罪的
[00:32:03.900 --> 00:32:05.900]  他裏面沒有敗壞
[00:32:05.900 --> 00:32:09.900]  他還能夠常跟神有交通
[00:32:09.900 --> 00:32:12.900]  神能到伊甸園來
[00:32:12.900 --> 00:32:15.900]  常來的話跟他們可以說話
[00:32:15.900 --> 00:32:18.900]  這跟我們現在的情形就不一樣了
[00:32:18.900 --> 00:32:22.900]  我們今天我們生下來就有罪
[00:32:22.900 --> 00:32:23.900]  有罪性
[00:32:23.900 --> 00:32:26.900]  原罪
[00:32:26.900 --> 00:32:29.900]  生下來就有這個罪性在裏頭
[00:32:29.900 --> 00:32:32.900]  而且我們裏面是敗壞的
[00:32:32.900 --> 00:32:34.900]  罪性使得我們敗壞
[00:32:34.900 --> 00:32:38.900]  而且我們跟神
[00:32:38.900 --> 00:32:42.900]  天然的人跟神是沒有來往
[00:32:42.900 --> 00:32:44.900]  我們跟神是隔絕的
[00:32:44.900 --> 00:32:47.900]  但是亞當夏娃當時的條件
[00:32:47.900 --> 00:32:49.900]  他們被實驗的時候條件
[00:32:49.900 --> 00:32:52.900]  他們是沒有罪
[00:32:52.900 --> 00:32:55.900]  他們是裏面沒有敗壞
[00:32:55.900 --> 00:32:58.900]  他們常跟神有交通
[00:32:58.900 --> 00:33:03.900]  這是一個很好的機會
[00:33:03.900 --> 00:33:09.900]  第二個亞當有的是最多的自由
[00:33:09.900 --> 00:33:12.900]  最少的限制
[00:33:12.900 --> 00:33:14.900]  神給他們最大的自由是什麼
[00:33:14.900 --> 00:33:17.900]  園中所有各樣樹上的果子
[00:33:17.900 --> 00:33:21.900]  你都可以喫
[00:33:21.900 --> 00:33:22.900]  最少的限制
[00:33:22.900 --> 00:33:27.900]  只有一棵樹的果子不可以喫
[00:33:27.900 --> 00:33:32.900]  如果是一萬種樹的果子
[00:33:32.900 --> 00:33:36.900]  那麼9999種可以喫
[00:33:36.900 --> 00:33:39.900]  你看這麼多的東西都可以喫
[00:33:39.900 --> 00:33:44.900]  只有萬分之一的樹的果子你不可以喫
[00:33:44.900 --> 00:33:50.900]  所以神給他的機會就是成功的機會
[00:33:50.900 --> 00:33:53.900]  最多的自由
[00:33:53.900 --> 00:33:58.900]  那麼最少的限制
[00:33:58.900 --> 00:34:00.900]  所以不像現在的今天的環境
[00:34:00.900 --> 00:34:06.900]  今天我們生活在一個敗壞墮落的世界裏頭
[00:34:06.900 --> 00:34:10.900]  我們沒有最多的自由
[00:34:10.900 --> 00:34:14.900]  好多人有些人的話貪污
[00:34:14.900 --> 00:34:16.900]  怎麼我錢不夠用了
[00:34:16.900 --> 00:34:19.900]  我一家要養幾個人
[00:34:19.900 --> 00:34:21.900]  可是收入太少了
[00:34:21.900 --> 00:34:24.900]  我沒有辦法我就偷了又貪污了
[00:34:24.900 --> 00:34:28.900]  因爲他們限制自由很少
[00:34:28.900 --> 00:34:35.900]  他們都生活在一個很壞的環境裏頭
[00:34:35.900 --> 00:34:38.900]  看到周圍的人都是這樣的
[00:34:38.900 --> 00:34:41.900]  周圍的人都是在貪污
[00:34:41.900 --> 00:34:44.900]  大貪污小貪污都在貪污
[00:34:44.900 --> 00:34:48.900]  他要保持自己清白的話很難很難
[00:34:48.900 --> 00:34:55.900]  所以今天我們生活環境就不如亞當那個時候的生活的環境
[00:34:55.900 --> 00:35:00.900]  所以神知道他們成功的機會是很大的
[00:35:00.900 --> 00:35:08.900]  第三個神給亞當不是一個原則
[00:35:08.900 --> 00:35:11.900]  好像一個很籠統的一個原則
[00:35:11.900 --> 00:35:14.900]  你要做好事你不能做壞事
[00:35:14.900 --> 00:35:19.900]  那如果這樣的話亞當就有的時候就不知道哪個是好哪個是不好了
[00:35:19.900 --> 00:35:23.900]  神給他的是直接明瞭的話
[00:35:23.900 --> 00:35:26.900]  那棵樹上的果子不可喫
[00:35:26.900 --> 00:35:32.900]  非常簡單非常清楚你就不喫了吧
[00:35:32.900 --> 00:35:36.900]  神沒有給他很複雜的話
[00:35:36.900 --> 00:35:43.900]  這個是表明神給人的事業是人可以做到的
[00:35:43.900 --> 00:35:46.900]  他不是要給人出難題
[00:35:46.900 --> 00:35:50.900]  所以主耶穌在世上的時候也說
[00:35:50.900 --> 00:35:55.900]  神的命令是容易遵守的
[00:35:55.900 --> 00:35:58.900]  你們只要有個像着神的心神的話
[00:35:58.900 --> 00:36:02.900]  你們是可以遵守的很容易遵守的
[00:36:02.900 --> 00:36:07.900]  神不會出一些人做不到的命令
[00:36:07.900 --> 00:36:10.900]  這個命令非常難
[00:36:10.900 --> 00:36:15.900]  像聖經所說的你要到天上去才能夠得到
[00:36:15.900 --> 00:36:17.900]  或者你路到地裏才能得到
[00:36:17.900 --> 00:36:20.900]  聖經說這個道離你不遠
[00:36:20.900 --> 00:36:22.900]  這就在你的口裏
[00:36:22.900 --> 00:36:25.900]  你只要相信接受就可以了
[00:36:25.900 --> 00:36:32.900]  不需要你去分析去看去討論
[00:36:32.900 --> 00:36:35.900]  神的話其實很簡單
[00:36:35.900 --> 00:36:37.900]  神的命令也很簡單
[00:36:37.900 --> 00:36:43.900]  就是看我們是不是有個心願意來遵守
[00:36:43.900 --> 00:36:47.900]  所以我們看到神給人是一個成功的機會
[00:36:47.900 --> 00:36:50.900]  從剛纔的三點來看
[00:36:50.900 --> 00:36:54.900]  亞當當時的他的情形
[00:36:54.900 --> 00:36:58.900]  還有看到給他很多的自由
[00:36:58.900 --> 00:37:03.900]  也給他很簡單直見明瞭的話
[00:37:03.900 --> 00:37:07.900]  所以說明亞當要遵守神的命令
[00:37:07.900 --> 00:37:10.900]  有很大的成功的機會
[00:37:10.900 --> 00:37:13.900]  但是亞當沒有做到
[00:37:13.900 --> 00:37:17.900]  夏娃喫了以後又給亞當喫
[00:37:17.900 --> 00:37:19.900]  亞當也喫了
[00:37:19.900 --> 00:37:23.900]  這樣的話人違約的行法
[00:37:23.900 --> 00:37:26.900]  人違背了約了
[00:37:26.900 --> 00:37:30.900]  喫這個果子結果怎麼呢
[00:37:30.900 --> 00:37:31.900]  死
[00:37:31.900 --> 00:37:36.900]  因爲剛纔說的因爲你喫的日子必定死
[00:37:36.900 --> 00:37:40.900]  神說的話因爲你喫的日子必定死
[00:37:40.900 --> 00:37:45.900]  而且不是可能死而是必定死
[00:37:45.900 --> 00:37:47.900]  所以這個死什麼
[00:37:47.900 --> 00:37:49.900]  就是靈的死
[00:37:49.900 --> 00:37:51.900]  人的靈死
[00:37:51.900 --> 00:37:55.900]  還有靈的死裏頭就包括肉身的死
[00:37:55.900 --> 00:37:59.900]  包括肉身裏頭的衰敗
[00:37:59.900 --> 00:38:03.900]  包括肉身的病痛
[00:38:03.900 --> 00:38:08.900]  這些都是人墮落的一個記號
[00:38:08.900 --> 00:38:12.900]  因爲這些都是在神造人的時候
[00:38:12.900 --> 00:38:15.900]  人所沒有的
[00:38:15.900 --> 00:38:20.900]  是後來墮落以後纔開始有的
[00:38:20.900 --> 00:38:24.900]  可以說死的話是三部曲
[00:38:24.900 --> 00:38:25.900]  有三部
[00:38:25.900 --> 00:38:28.900]  第一部是靈性的死
[00:38:28.900 --> 00:38:29.900]  靈死
[00:38:29.900 --> 00:38:33.900]  第二部是身體的死
[00:38:33.900 --> 00:38:36.900]  第三部是永遠的死
[00:38:36.900 --> 00:38:38.900]  有靈的死
[00:38:38.900 --> 00:38:39.900]  有身體的死
[00:38:39.900 --> 00:38:42.900]  還有永遠的死
[00:38:42.900 --> 00:38:46.900]  如果人沒有得到救贖
[00:38:46.900 --> 00:38:51.900]  那麼人就是不但是靈性的死身體的死
[00:38:51.900 --> 00:38:53.900]  而且是永遠的死
[00:38:53.900 --> 00:38:57.900]  這是聖經說的
[00:38:57.900 --> 00:38:59.900]  有人說那他沒有死
[00:38:59.900 --> 00:39:03.900]  亞當還喫了這果子以後還活到930歲
[00:39:03.900 --> 00:39:06.900]  比我們現在的壽命都高了幾倍
[00:39:06.900 --> 00:39:07.900]  九倍了
[00:39:07.900 --> 00:39:10.900]  我們活到100歲非常難了
[00:39:10.900 --> 00:39:12.900]  他活到930歲
[00:39:12.900 --> 00:39:16.900]  他喫了果子還活930
[00:39:16.900 --> 00:39:23.900]  這是他身體沒有力氣的死
[00:39:23.900 --> 00:39:26.900]  但是死的過程已經開始了
[00:39:26.900 --> 00:39:29.900]  開始死了
[00:39:29.900 --> 00:39:33.900]  他喫的那個時候就開始死了
[00:39:33.900 --> 00:39:34.900]  因爲神說的
[00:39:34.900 --> 00:39:37.900]  因爲你喫的日子必定死
[00:39:37.900 --> 00:39:43.900]  不是99%而是100%
[00:39:43.900 --> 00:39:46.900]  一開始是靈性的死
[00:39:46.900 --> 00:39:49.900]  人的死一開始是靈性的死
[00:39:49.900 --> 00:39:53.900]  當亞當跟夏娃喫了果子以後
[00:39:53.900 --> 00:39:55.900]  他跟神的交通斷絕了
[00:39:55.900 --> 00:39:57.900]  神來到伊甸園
[00:39:57.900 --> 00:39:58.900]  他不敢見面
[00:39:58.900 --> 00:40:00.900]  不敢見神的面
[00:40:00.900 --> 00:40:03.900]  他躲在樹上樹後面
[00:40:03.900 --> 00:40:05.900]  過去不是這樣的
[00:40:05.900 --> 00:40:06.900]  當神來到伊甸園
[00:40:06.900 --> 00:40:10.900]  他們都很歡喜跟神在一起有交通
[00:40:10.900 --> 00:40:12.900]  那麼當到犯了罪以後
[00:40:12.900 --> 00:40:15.900]  他們就害怕了
[00:40:15.900 --> 00:40:19.900]  他們就靈跟神隔絕了
[00:40:19.900 --> 00:40:24.900]  這個靈性的死了
[00:40:24.900 --> 00:40:29.900]  然後身體也開始死了
[00:40:29.900 --> 00:40:31.900]  那你說這個開始的死
[00:40:31.900 --> 00:40:33.900]  怎麼表現出來呢
[00:40:33.900 --> 00:40:36.900]  從我們現在的情況
[00:40:36.900 --> 00:40:40.900]  就表現出來了
[00:40:40.900 --> 00:40:42.900]  當你一個嬰孩剛生下來的時候
[00:40:42.900 --> 00:40:44.900]  非常可愛
[00:40:44.900 --> 00:40:46.900]  你不能說這個孩子開始要死了
[00:40:46.900 --> 00:40:48.900]  那你說這個話的話
[00:40:48.900 --> 00:40:50.900]  那這個父母氣得要命
[00:40:50.900 --> 00:40:53.900]  其實人從生下來
[00:40:53.900 --> 00:40:57.900]  慢慢地慢慢地走向墳墓
[00:40:57.900 --> 00:41:00.900]  有的人是過一百年才走到墳墓
[00:41:00.900 --> 00:41:03.900]  有的人可能過七八十年就走到墳墓
[00:41:03.900 --> 00:41:07.900]  更少的可能有的嬰孩不滿月的話
[00:41:07.900 --> 00:41:09.900]  已經是夭折了
[00:41:09.900 --> 00:41:11.900]  因爲開始死亡
[00:41:11.900 --> 00:41:13.900]  這死亡不是突然之間
[00:41:13.900 --> 00:41:15.900]  一下子就臨到的
[00:41:15.900 --> 00:41:17.900]  那是一個過程
[00:41:17.900 --> 00:41:20.900]  身體的死是一個過程
[00:41:20.900 --> 00:41:22.900]  慢慢衰敗
[00:41:22.900 --> 00:41:24.900]  慢慢多了一些皺紋了
[00:41:24.900 --> 00:41:26.900]  慢慢地牙掉了
[00:41:26.900 --> 00:41:28.900]  慢慢地眼睛看不清楚
[00:41:28.900 --> 00:41:29.900]  耳朵聽不見了
[00:41:29.900 --> 00:41:34.900]  你就知道是逐漸逐漸的衰敗
[00:41:34.900 --> 00:41:40.900]  這個是我們人逐漸逐漸的一個過程
[00:41:40.900 --> 00:41:45.900]  這個是身體的死
[00:41:45.900 --> 00:41:51.900]  但是最可怕的就是永遠的死
[00:41:51.900 --> 00:41:54.900]  因爲神給我們預備一個救法
[00:41:54.900 --> 00:41:57.900]  讓我們因着信耶穌基督
[00:41:57.900 --> 00:41:59.900]  讓祂做我們的救主
[00:41:59.900 --> 00:42:02.900]  我們得到永生
[00:42:02.900 --> 00:42:05.900]  我們能夠得到永遠的生命
[00:42:05.900 --> 00:42:09.900]  這永遠的生命就是永遠地活在神的面前
[00:42:09.900 --> 00:42:14.900]  但是如果人沒有得到神的救贖
[00:42:14.900 --> 00:42:18.900]  他不肯相信接受耶穌做他的救主
[00:42:18.900 --> 00:42:23.900]  那麼最後的結果就是永遠的死
[00:42:23.900 --> 00:42:28.900]  永遠的死就是不知道有多長的時間
[00:42:28.900 --> 00:42:30.900]  是永遠到永遠
[00:42:30.900 --> 00:42:34.900]  這是非常可怕的
[00:42:34.900 --> 00:42:38.900]  我們下面要看到亞當的失敗
[00:42:38.900 --> 00:42:39.900]  人的失敗
[00:42:39.900 --> 00:42:44.900]  也要看到基督的得勝
[00:42:44.900 --> 00:42:49.900]  亞當是一個代表性的人物
[00:42:49.900 --> 00:42:51.900]  他代表全人類
[00:42:51.900 --> 00:42:53.900]  所以在羅馬書也說到
[00:42:53.900 --> 00:42:56.900]  罪從一人入了世界
[00:42:56.900 --> 00:42:59.900]  這一個人就是從亞當
[00:42:59.900 --> 00:43:02.900]  罪本身可能以前就有的
[00:43:02.900 --> 00:43:05.900]  怎麼能夠進到人類這個世界
[00:43:05.900 --> 00:43:06.900]  進到人裏頭
[00:43:06.900 --> 00:43:09.900]  罪能夠進到人類裏頭
[00:43:09.900 --> 00:43:11.900]  是從亞當開始的
[00:43:11.900 --> 00:43:14.900]  就從亞當他不聽神的話
[00:43:14.900 --> 00:43:20.900]  他違背跟神立的約
[00:43:20.900 --> 00:43:23.900]  那麼死又是從罪來的
[00:43:23.900 --> 00:43:26.900]  有人說死的話自然現象
[00:43:26.900 --> 00:43:29.900]  活得久了當然要死的
[00:43:29.900 --> 00:43:30.900]  並不是這樣
[00:43:30.900 --> 00:43:33.900]  在神的預定中間
[00:43:33.900 --> 00:43:36.900]  人並不是一定要死的
[00:43:36.900 --> 00:43:39.900]  只是因爲人墮落了犯罪了
[00:43:39.900 --> 00:43:41.900]  所以纔有死
[00:43:41.900 --> 00:43:43.900]  死又是從罪來的
[00:43:43.900 --> 00:43:45.900]  又是死就領到衆人了
[00:43:45.900 --> 00:43:48.900]  這個衆人包括所有的人
[00:43:48.900 --> 00:43:50.900]  東方的人西方的人
[00:43:50.900 --> 00:43:53.900]  古代的人現代的人
[00:43:53.900 --> 00:43:55.900]  不管地位多高的人
[00:43:55.900 --> 00:43:59.900]  皇帝國王或者多麼卑微的人
[00:43:59.900 --> 00:44:01.900]  死就領到衆人了
[00:44:01.900 --> 00:44:04.900]  這衆人把世界上所有的人
[00:44:04.900 --> 00:44:06.900]  古今中外各樣的人
[00:44:06.900 --> 00:44:09.900]  都包括在裏頭的
[00:44:09.900 --> 00:44:11.900]  因爲亞當是個代表的
