
[00:00:00.000 --> 00:00:03.160]  我們其實那個年度去到尾聲
[00:15:42.560 --> 00:15:44.400]  他說他欠缺的就是這件事
[00:15:44.400 --> 00:15:46.400]  所以要補充他這件事
[00:15:46.400 --> 00:15:47.680]  這是可能的
[00:15:47.680 --> 00:15:50.600]  因為按照文序術的脈絡
[00:15:50.600 --> 00:15:52.080]  這是其中一個可能
[00:15:52.080 --> 00:15:54.880]  另外一個可能是他欠缺什麼呢?
[00:15:54.880 --> 00:15:56.520]  就是
[00:15:56.520 --> 00:15:57.520]  剛才我說的
[00:15:57.520 --> 00:15:59.360]  「若翰」是預備性的
[00:15:59.360 --> 00:16:01.000]  「若翰」說他用水施洗
[00:16:01.000 --> 00:16:02.280]  將來那位
[00:16:02.280 --> 00:16:03.840]  是要用火和聖靈
[00:16:03.840 --> 00:16:06.440]  幫助大家去施洗的
[00:16:06.440 --> 00:16:07.840]  即是說
[00:16:07.840 --> 00:16:09.800]  這位阿波羅
[00:16:09.800 --> 00:16:11.240]  在當時
[00:16:11.240 --> 00:16:13.560]  他未經歷過
[00:16:13.560 --> 00:16:16.640]  五旬節的時候
[00:16:16.640 --> 00:16:18.200]  那個聖靈囂冠
[00:16:18.200 --> 00:16:19.520]  那個就代表著
[00:16:19.520 --> 00:16:21.120]  因為在《淺藤傳》第二章
[00:16:21.120 --> 00:16:22.000]  就已經說了這件事
[00:16:22.000 --> 00:16:23.520]  就是當聖靈囂冠的時候
[00:16:23.520 --> 00:16:24.480]  很多人
[00:16:24.480 --> 00:16:25.320]  當時的百姓
[00:16:25.320 --> 00:16:26.720]  都被聖靈充滿
[00:16:26.720 --> 00:16:27.720]  講方言
[00:16:27.720 --> 00:16:29.000]  就是那一幕
[00:16:29.000 --> 00:16:30.000]  聖靈囂冠
[00:16:30.000 --> 00:16:31.280]  他說他未經歷過
[00:16:31.280 --> 00:16:32.280]  或者他不知道
[00:16:32.280 --> 00:16:33.080]  他沒有聽聞
[00:16:33.080 --> 00:16:35.400]  他不認識這一幕
[00:16:35.400 --> 00:16:36.720]  所以他只知道
[00:16:36.720 --> 00:16:40.000]  聖靈囂冠之前的事
[00:16:40.000 --> 00:16:42.360]  有些人是這樣去理解
[00:16:42.360 --> 00:16:44.080]  他的欠缺在哪裡
[00:16:44.080 --> 00:16:46.560]  他認識耶穌
[00:16:46.560 --> 00:16:47.600]  有他個人的恩賜
[00:16:47.600 --> 00:16:48.200]  心理火熱
[00:16:48.200 --> 00:16:50.200]  但是欠缺了這一點
[00:16:50.200 --> 00:16:51.400]  聖靈的同在
[00:16:51.400 --> 00:16:53.560]  和那種聖靈囂冠之下
[00:16:53.560 --> 00:16:54.720]  帶給他的能力
[00:16:54.720 --> 00:16:57.320]  可以去見證耶穌是哪一位
[00:16:57.320 --> 00:16:58.920]  如果你問我
[00:16:58.920 --> 00:17:00.040]  他欠缺哪樣東西
[00:17:00.040 --> 00:17:01.160]  機會大一點呢?
[00:17:01.160 --> 00:17:03.160]  我覺得後者機會高一點
[00:17:03.160 --> 00:17:04.640]  因為第十九章
[00:17:04.640 --> 00:17:05.440]  接著講下去
[00:17:05.440 --> 00:17:06.880]  就講了另外一些例子
[00:17:06.880 --> 00:17:08.400]  又講了有些門徒
[00:17:08.400 --> 00:17:10.480]  就是保羅在第十九章
[00:17:10.480 --> 00:17:11.240]  可以看一點
[00:17:11.240 --> 00:17:14.840]  第十九章一至六節
[00:17:14.840 --> 00:17:15.920]  大概是說
[00:17:15.920 --> 00:17:18.720]  當阿波羅去了亞哥拉之後
[00:17:18.720 --> 00:17:20.720]  就跳回來講保羅
[00:17:20.720 --> 00:17:21.760]  另一個場景
[00:17:21.760 --> 00:17:23.160]  就經過了上面
[00:17:23.160 --> 00:17:24.400]  就是內陸的地方
[00:17:24.400 --> 00:17:25.920]  來到爾弗所
[00:17:25.920 --> 00:17:26.480]  這個地方
[00:17:26.480 --> 00:17:27.160]  同樣是爾弗所
[00:17:27.160 --> 00:17:28.200]  見到幾個門徒
[00:17:28.200 --> 00:17:28.840]  下去了
[00:17:28.840 --> 00:17:30.000]  第二節
[00:17:30.000 --> 00:17:31.000]  就說問他們
[00:17:31.000 --> 00:17:31.720]  你們信的時候
[00:17:31.720 --> 00:17:32.440]  受了聖靈沒有?
[00:17:32.440 --> 00:17:33.320]  他們說沒有
[00:17:33.320 --> 00:17:34.160]  沒有聽過
[00:17:34.160 --> 00:17:35.240]  聖靈次下來
[00:17:35.240 --> 00:17:36.120]  第三節就說
[00:17:36.120 --> 00:17:36.520]  保羅說
[00:17:36.520 --> 00:17:37.680]  那你們受的是什麼洗?
[00:17:37.680 --> 00:17:38.600]  是一向的洗
[00:17:38.600 --> 00:17:39.640]  還很相似
[00:17:39.640 --> 00:17:41.080]  第四節就說
[00:17:41.080 --> 00:17:41.880]  保羅說
[00:17:41.880 --> 00:17:43.680]  一向的洗是悔改的洗禮
[00:17:43.680 --> 00:17:44.520]  告訴百姓
[00:17:44.520 --> 00:17:47.400]  當信那在他以後要來的就是耶穌
[00:17:47.400 --> 00:17:48.360]  他們聽見這話
[00:17:48.360 --> 00:17:50.280]  就奉主耶穌的名受洗了
[00:17:50.280 --> 00:17:52.400]  然後聖靈囂冠在他們的身上
[00:17:52.400 --> 00:17:53.440]  即是說
[00:17:53.440 --> 00:17:54.040]  如果他們這樣
[00:17:54.040 --> 00:17:54.920]  把它們放在一起
[00:17:54.920 --> 00:17:55.480]  這個經文
[00:17:55.480 --> 00:17:57.280]  有一個很可能性
[00:17:57.280 --> 00:17:58.240]  可能阿波羅
[00:17:58.240 --> 00:18:00.640]  都在這個層面上有所欠缺
[00:18:00.640 --> 00:18:03.800]  有機會告那案經名的鋪排
[00:18:03.800 --> 00:18:04.800]  但無論怎樣都好
[00:18:04.800 --> 00:18:06.040]  總而言之
[00:18:06.040 --> 00:18:07.400]  這個阿波羅
[00:18:07.400 --> 00:18:09.040]  很有恩賜的人物
[00:18:09.040 --> 00:18:11.240]  很願意被神洗的人物
[00:18:11.240 --> 00:18:12.600]  神都在用他了
[00:18:12.600 --> 00:18:13.920]  很多條件很豐富的
[00:18:13.920 --> 00:18:16.560]  出自名承學府
[00:18:16.560 --> 00:18:19.720]  不過他欠缺一件事
[00:18:19.720 --> 00:18:20.640]  所以
[00:18:20.640 --> 00:18:21.320]  阿波羅
[00:18:21.320 --> 00:18:22.240]  所以
[00:18:22.240 --> 00:18:23.480]  經文下面就說
[00:18:23.480 --> 00:18:25.920]  伯基拉亞居拉聽到之後
[00:18:25.920 --> 00:18:27.760]  就有一個回應
[00:18:27.760 --> 00:18:29.320]  一個幕後的
[00:18:29.320 --> 00:18:31.400]  幫助人發揮潛質的人物
[00:18:31.400 --> 00:18:34.560]  其實有一種很特別的需要
[00:18:34.560 --> 00:18:37.040]  就是他看到人的需要
[00:18:37.040 --> 00:18:38.400]  看到
[00:18:38.400 --> 00:18:40.280]  這個在你面前的人
[00:18:40.280 --> 00:18:41.760]  他有些什麼
[00:18:41.760 --> 00:18:43.080]  如果他在這裡
[00:18:43.080 --> 00:18:45.360]  他可以滿足這個需要
[00:18:45.360 --> 00:18:46.080]  他的生命
[00:18:46.080 --> 00:18:46.640]  他的服侍
[00:18:46.640 --> 00:18:48.560]  就可以更加的圓滿
[00:18:48.560 --> 00:18:49.840]  能夠在神的國度裡面
[00:18:49.840 --> 00:18:51.880]  更加的大大的被使用
[00:18:51.880 --> 00:18:53.360]  就是他想法之
[00:18:53.360 --> 00:18:55.320]  去滿足這個東西
[00:18:55.320 --> 00:18:56.720]  這個就是他的特質
[00:18:56.720 --> 00:18:58.000]  幕後英雄
[00:18:58.000 --> 00:18:59.040]  就是這些東西
[00:18:59.040 --> 00:19:01.440]  如果訓練這些人做運動
[00:19:01.440 --> 00:19:02.720]  他做很多功夫
[00:19:02.720 --> 00:19:03.600]  背後那些
[00:19:03.600 --> 00:19:04.400]  踩單車那些
[00:19:04.400 --> 00:19:05.760]  哇 只是他
[00:19:05.760 --> 00:19:06.440]  哪個
[00:19:06.440 --> 00:19:07.560]  一成你的名字
[00:19:07.560 --> 00:19:10.240]  我們那個車神
[00:19:10.240 --> 00:19:12.720]  牛霞車
[00:19:12.720 --> 00:19:13.800]  啊
[00:19:13.800 --> 00:19:14.280]  你先過來
[00:19:14.280 --> 00:19:15.680]  OK
[00:19:15.680 --> 00:19:16.840]  OK 那他就
[00:19:16.840 --> 00:19:17.280]  OK
[00:19:17.280 --> 00:19:18.600]  我看回他教練
[00:19:18.600 --> 00:19:19.880]  怎樣訓練他
[00:19:19.880 --> 00:19:20.560]  就是說
[00:19:20.560 --> 00:19:22.320]  有量度血
[00:19:22.320 --> 00:19:24.440]  他做了多少
[00:19:24.440 --> 00:19:25.680]  多少個時間之後
[00:19:25.680 --> 00:19:27.560]  看血裡面的酸性是多少
[00:19:27.560 --> 00:19:29.440]  再看看他的爆炸力在哪裡
[00:19:29.440 --> 00:19:30.320]  給他很多不同的
[00:19:30.320 --> 00:19:31.560]  適當的訓練
[00:19:31.560 --> 00:19:32.800]  我覺得都是像這些
[00:19:32.800 --> 00:19:34.880]  就是看到他獨特的需要
[00:19:34.880 --> 00:19:35.840]  在什麼地方
[00:19:35.840 --> 00:19:36.840]  然後那裡
[00:19:36.840 --> 00:19:38.560]  能夠給他一個處理
[00:19:38.560 --> 00:19:40.320]  還有幫助
[00:19:40.320 --> 00:19:42.160]  如果我們看到這一點
[00:19:42.160 --> 00:19:42.920]  就好了
[00:19:42.920 --> 00:19:44.840]  就是
[00:19:44.840 --> 00:19:47.560]  譬如說你看到你的組長
[00:19:47.560 --> 00:19:49.560]  其實你可以成為他的幕後英雄
[00:19:49.560 --> 00:19:50.480]  哇 他真的好
[00:19:50.480 --> 00:19:51.840]  他很熱心
[00:19:51.840 --> 00:19:54.040]  對你的組員有很多關懷
[00:19:54.040 --> 00:19:56.520]  有很多的愛的表達
[00:19:56.520 --> 00:19:58.520]  哎呀 不過他欠缺一件事
[00:19:58.520 --> 00:19:59.680]  就是他
[00:19:59.680 --> 00:20:00.840]  譬如說
[00:20:00.840 --> 00:20:01.640]  譬如說他
[00:20:01.640 --> 00:20:02.480]  他說話很固執的
[00:20:02.480 --> 00:20:04.320]  譬如這樣說
[00:20:04.320 --> 00:20:05.120]  譬如這樣說
[00:20:05.120 --> 00:20:06.960]  就是我
[00:20:06.960 --> 00:20:07.160]  怎麼說
[00:20:07.160 --> 00:20:07.840]  遇到雷同
[00:20:07.840 --> 00:20:12.200]  一起嚇嚇吧
[00:20:12.200 --> 00:20:13.480]  我突然間想起而已
[00:20:13.480 --> 00:20:14.320]  不問是哪個人
[00:20:14.320 --> 00:20:15.800]  想起這件事而已
[00:20:15.800 --> 00:20:17.800]  如果他說話溫柔一點就好了
[00:20:17.800 --> 00:20:19.080]  不如跟他聊聊天
[00:20:19.080 --> 00:20:19.880]  告訴他
[00:20:19.880 --> 00:20:20.800]  你可以怎樣說
[00:20:20.800 --> 00:20:21.680]  那就好了
[00:20:21.680 --> 00:20:23.040]  這樣就知道了
[00:20:23.040 --> 00:20:24.360]  可能他的欠缺剛剛相反
[00:20:24.360 --> 00:20:25.240]  就是他明明看到
[00:20:25.240 --> 00:20:26.760]  但是他又不敢出聲
[00:20:26.760 --> 00:20:27.560]  這樣
[00:20:27.560 --> 00:20:28.240]  藏起來
[00:20:28.240 --> 00:20:29.200]  跟你說的
[00:20:29.200 --> 00:20:30.920]  不跟當事人說
[00:20:30.920 --> 00:20:31.840]  你鼓勵他
[00:20:31.840 --> 00:20:33.720]  跟當事人說吧
[00:20:33.720 --> 00:20:35.240]  找個好的空間時間
[00:20:35.240 --> 00:20:36.360]  你跟他表達吧
[00:20:36.360 --> 00:20:37.320]  或者這樣
[00:20:37.320 --> 00:20:38.840]  或者他很熟悉聖經的
[00:20:38.840 --> 00:20:39.560]  不過問題就是
[00:20:39.560 --> 00:20:40.840]  他不知道別人不熟悉聖經
[00:20:40.840 --> 00:20:41.920]  當別人都懂得
[00:20:41.920 --> 00:20:43.480]  一引述就全部引述了
[00:20:43.480 --> 00:20:44.600]  別人就不知道要說什麼
[00:20:44.600 --> 00:20:46.000]  那就是
[00:20:46.000 --> 00:20:47.160]  你看不看到
[00:20:47.160 --> 00:20:48.240]  那個需要在哪裡
[00:20:48.240 --> 00:20:49.640]  然後你可以走出
[00:20:49.640 --> 00:20:51.960]  幫助他那一步呢
[00:20:51.960 --> 00:20:53.800]  我覺得就是
[00:20:53.800 --> 00:20:55.040]  我作為一個講員
[00:20:55.040 --> 00:20:55.640]  我覺得
[00:20:55.640 --> 00:20:57.960]  很多弟兄姊妹其實都是
[00:20:57.960 --> 00:21:00.000]  可以成為我的幫助者
[00:21:00.000 --> 00:21:03.560]  我想特別在職場裡面
[00:21:03.560 --> 00:21:04.720]  我們這些
[00:21:04.720 --> 00:21:07.920]  做了這麼多年教幕堂工
[00:21:07.920 --> 00:21:08.880]  其實我們在職場裡面
[00:21:08.880 --> 00:21:10.040]  我們是不太知道的
[00:21:10.040 --> 00:21:11.760]  有很多在現實上的事情
[00:21:11.760 --> 00:21:12.360]  其實就是說
[00:21:12.360 --> 00:21:13.920]  有時候有些事情是
[00:21:13.920 --> 00:21:16.120]  有些層面可能
[00:21:16.120 --> 00:21:18.440]  那個職場的弟兄姊妹
[00:21:18.440 --> 00:21:20.080]  他可能沒有你這麼熟悉聖經
[00:21:20.080 --> 00:21:22.120]  但是他很熟悉怎樣做生意
[00:21:22.120 --> 00:21:22.960]  那你說的那些事情
[00:21:22.960 --> 00:21:25.240]  他覺得這些可以用這些不能用
[00:21:25.240 --> 00:21:26.200]  或者他會
[00:21:26.200 --> 00:21:27.880]  和你一個好的對話交流
[00:21:27.880 --> 00:21:29.560]  那我這些都不是一種
[00:21:29.560 --> 00:21:31.680]  需要互相的補充
[00:21:31.680 --> 00:21:33.040]  就是我覺得每一個人
[00:21:33.040 --> 00:21:34.520]  都有些位置
[00:21:34.520 --> 00:21:36.040]  你是可以成為一個
[00:21:36.040 --> 00:21:39.160]  別人的幕後的英雄的
[00:21:39.160 --> 00:21:40.920]  那我想舉一些例子
[00:21:40.920 --> 00:21:42.720]  就是大家不要小看自己
[00:21:42.720 --> 00:21:44.520]  每個人都有的
[00:21:44.520 --> 00:21:45.720]  OK
[00:21:45.720 --> 00:21:47.160]  那就
[00:21:47.160 --> 00:21:50.280]  我記得在我過去的
[00:21:50.280 --> 00:21:51.920]  服侍的成長裡面
[00:21:51.920 --> 00:21:53.040]  其實我很感謝王姐
[00:21:53.040 --> 00:21:55.840]  因為她在我一直這麼多年的裡面
[00:21:55.840 --> 00:21:57.800]  她特別早年
[00:21:57.800 --> 00:22:01.760]  她特別我在一直成長
[00:22:01.760 --> 00:22:03.200]  讀神學
[00:22:03.200 --> 00:22:04.320]  那些日子
[00:22:04.320 --> 00:22:06.360]  她曾經介紹過我們兩件
[00:22:06.360 --> 00:22:08.520]  我覺得是很好的事情給我的
[00:22:08.520 --> 00:22:10.240]  第一件就是在我讀神學的時候
[00:22:10.240 --> 00:22:11.480]  二年級一年我去實習
[00:22:11.480 --> 00:22:12.120]  教會實習
[00:22:12.120 --> 00:22:13.360]  那時候可以自己選的
[00:22:13.360 --> 00:22:15.680]  那她就說你去這一間吧
[00:22:15.680 --> 00:22:17.040]  結果我就
[00:22:17.040 --> 00:22:18.000]  結果她就踢了我
[00:22:18.000 --> 00:22:18.560]  不是踢了我
[00:22:18.560 --> 00:22:19.880]  就是叫了我去
[00:22:19.880 --> 00:22:21.480]  聯絡了村莊人士
[00:22:21.480 --> 00:22:23.720]  她就去了廟街那間
[00:22:23.720 --> 00:22:25.520]  福林旁
[00:22:25.520 --> 00:22:27.440]  結果就跟了Sam So
[00:22:27.440 --> 00:22:30.320]  看到她就說了很多鬼
[00:22:30.320 --> 00:22:33.360]  她真的發覺有很多東西要學
[00:22:33.360 --> 00:22:35.440]  那些是我想讀書讀不到的
[00:22:35.440 --> 00:22:38.920]  但是她又有這種的經驗
[00:22:38.920 --> 00:22:40.280]  那我不仔細說了
[00:22:40.280 --> 00:22:41.200]  其實你
[00:22:41.200 --> 00:22:43.920]  很多人都聽過她的事情
[00:22:43.920 --> 00:22:44.920]  在廟街
[00:22:44.920 --> 00:22:47.280]  在天后廟外面擺攤
[00:22:47.280 --> 00:22:48.240]  耶穌在廟街
[00:22:48.240 --> 00:22:49.640]  然後就報道傳福音
[00:22:49.640 --> 00:22:51.240]  在天后廟外面
[00:22:51.240 --> 00:22:54.320]  那些人就擺籤
[00:22:54.320 --> 00:22:55.240]  求籤的那些位置
[00:22:55.240 --> 00:22:56.680]  她另一檔擺籤
[00:22:56.680 --> 00:22:58.320]  就用聖經經文的
[00:22:58.320 --> 00:22:59.840]  就是這樣
[00:22:59.840 --> 00:23:00.760]  做這些事情
[00:23:00.760 --> 00:23:01.560]  那我覺得
[00:23:01.560 --> 00:23:03.240]  最驚訝的就是她崇拜
[00:23:03.240 --> 00:23:04.400]  星期六晚崇拜的
[00:23:04.400 --> 00:23:05.040]  崇拜之後
[00:23:05.040 --> 00:23:06.200]  10點到11點
[00:23:06.200 --> 00:23:08.080]  就回去教會開祈禱會
[00:23:08.080 --> 00:23:09.240]  半夜的祈禱會
[00:23:09.240 --> 00:23:10.680]  然後很多東西看
[00:23:10.680 --> 00:23:12.240]  我覺得街上有些人
[00:23:12.240 --> 00:23:13.560]  因為報道的緣故回來
[00:23:13.560 --> 00:23:14.440]  就上去了
[00:23:14.440 --> 00:23:15.640]  這個又神打
[00:23:15.640 --> 00:23:17.800]  那個又做什麼
[00:23:17.800 --> 00:23:19.440]  又練什麼功夫
[00:23:19.440 --> 00:23:21.160]  上去就很多東西看
[00:23:21.160 --> 00:23:23.600]  那個經驗其實是很豐富的
[00:23:23.600 --> 00:23:24.520]  對我來說
[00:23:24.520 --> 00:23:26.120]  雖然我今天還是不喜歡
[00:23:26.120 --> 00:23:27.440]  我也不是很擅長
[00:23:27.440 --> 00:23:28.240]  但我仍然覺得
[00:23:28.240 --> 00:23:30.600]  那一年的訓練是很好的
[00:23:30.600 --> 00:23:31.640]  另外有一年
[00:23:31.640 --> 00:23:32.680]  第三年
[00:23:32.680 --> 00:23:35.560]  她就叫我去
[00:23:35.560 --> 00:23:36.840]  叫我去另一間堂會
[00:23:36.840 --> 00:23:40.320]  就是以前巨星的舞會
[00:23:40.320 --> 00:23:41.480]  全國宣道會
[00:23:41.480 --> 00:23:42.520]  跟一個牧師
[00:23:42.520 --> 00:23:44.960]  他就報道很有心智
[00:23:44.960 --> 00:23:46.200]  很熱切的
[00:23:46.200 --> 00:23:48.520]  跟另一個同學一起
[00:23:48.520 --> 00:23:50.440]  每個星期都出去街上
[00:23:50.440 --> 00:23:51.760]  找人
[00:23:51.760 --> 00:23:52.440]  找大人
[00:23:52.440 --> 00:23:53.280]  找小孩
[00:23:53.280 --> 00:23:53.960]  跟他們聊天
[00:23:53.960 --> 00:23:55.360]  跟他們討論訓練
[00:23:55.360 --> 00:23:57.960]  做一些我很不擅長的事情
[00:23:57.960 --> 00:23:59.640]  今天我也是很不擅長的
[00:23:59.640 --> 00:24:02.200]  但我覺得那年的經驗是很好的
[00:24:02.200 --> 00:24:03.400]  我想起阿如
[00:24:03.400 --> 00:24:06.200]  如果我沒有這樣的經驗
[00:24:06.200 --> 00:24:08.520]  其實我有很多欠缺的
[00:24:08.520 --> 00:24:10.640]  我覺得
[00:24:10.640 --> 00:24:13.360]  如果我能夠成為一個幕後英雄
[00:24:13.360 --> 00:24:15.400]  幫助別人發展他的獨特需要
[00:24:15.400 --> 00:24:16.360]  看到他的需要
[00:24:16.360 --> 00:24:18.480]  然後能夠給他一個好的機會
[00:24:18.480 --> 00:24:20.080]  但是要看得準
[00:24:20.080 --> 00:24:21.400]  不要亂來
[00:24:21.400 --> 00:24:23.960]  這是很重要的
[00:24:23.960 --> 00:24:25.000]  第二件事
[00:24:25.000 --> 00:24:27.120]  我看到一段經文描述
[00:24:27.120 --> 00:24:29.080]  去到二十五節
[00:24:29.080 --> 00:24:33.560]  就說阿波羅在會堂裡放膽講道
[00:24:33.560 --> 00:24:36.320]  「伯羈拉 阿居拉聽見
[00:24:36.320 --> 00:24:37.080]  就接他來
[00:24:37.080 --> 00:24:40.560]  將神的道給他講解更加詳細」
[00:24:40.560 --> 00:24:41.880]  只是一節
[00:24:41.880 --> 00:24:43.200]  他聽到了
[00:24:43.200 --> 00:24:44.480]  他知道了
[00:24:44.480 --> 00:24:45.560]  然後他怎樣呢?
[00:24:45.560 --> 00:24:47.240]  喂 阿波羅先生
[00:24:47.240 --> 00:24:48.480]  你講得很厲害
[00:24:48.480 --> 00:24:49.880]  不過你有些事情不太清楚
[00:24:49.880 --> 00:24:51.280]  當然他們不是這樣
[00:24:51.280 --> 00:24:52.280]  他們是猶太人
[00:24:52.280 --> 00:24:53.360]  所以他們在會堂裡
[00:24:53.360 --> 00:24:55.640]  參加安息日的聚會
[00:24:55.640 --> 00:24:57.960]  阿波羅也是猶太人
[00:24:57.960 --> 00:24:59.600]  很自然地在會堂裡
[00:24:59.600 --> 00:25:02.200]  跟同胞宣講
[00:25:02.200 --> 00:25:04.880]  特別是講耶穌的事情
[00:25:04.880 --> 00:25:06.680]  他聽到之後
[00:25:06.680 --> 00:25:07.640]  他做了一件事
[00:25:07.640 --> 00:25:09.400]  就是接他去
[00:25:09.400 --> 00:25:10.320]  應該是去他家裡
[00:25:10.320 --> 00:25:12.920]  即是私下帶他去他家裡
[00:25:12.920 --> 00:25:14.880]  跟他更加詳細講解
[00:25:14.880 --> 00:25:15.840]  其實我們要了解一下
[00:25:15.840 --> 00:25:17.560]  這對夫婦
[00:25:17.560 --> 00:25:19.640]  有什麼厲害呢?
[00:25:19.640 --> 00:25:21.200]  可以這樣做
[00:25:21.200 --> 00:25:22.160]  所以我們先看一下
[00:25:22.160 --> 00:25:23.400]  他們的背景
[00:25:23.400 --> 00:25:24.840]  這對夫婦是怎樣的呢?
[00:25:24.840 --> 00:25:26.600]  我們看一下第十八章
[00:25:26.600 --> 00:25:27.800]  剛剛前陣子的
[00:25:27.800 --> 00:25:28.920]  第十八章的第一節
[00:25:28.920 --> 00:25:30.720]  到第四節
[00:25:30.720 --> 00:25:32.080]  我們讀一次記者經文
[00:25:32.080 --> 00:25:33.120]  介紹一下他們
[00:25:33.120 --> 00:25:34.600]  請
[00:25:34.600 --> 00:25:35.720]  「這時以後
[00:25:35.720 --> 00:25:37.440]  保羅來了雅典
[00:25:37.440 --> 00:25:39.480]  來到哥倫多
[00:25:39.480 --> 00:25:41.520]  遇見一個猶太人
[00:25:41.520 --> 00:25:43.440]  名叫阿居拉
[00:25:43.440 --> 00:25:45.240]  他生在本都
[00:25:45.240 --> 00:25:48.120]  因為甲老丁命猶太人
[00:25:48.120 --> 00:25:50.080]  都離開羅馬
[00:25:50.080 --> 00:25:53.120]  新近帶著妻伯基拉
[00:25:53.120 --> 00:25:55.000]  從意大利來
[00:25:55.000 --> 00:25:57.920]  保羅就求婚了他們
[00:25:57.920 --> 00:26:01.640]  他們本是製造帳篷為業
[00:26:01.640 --> 00:26:04.160]  保羅因與他們同業
[00:26:04.160 --> 00:26:07.200]  就和他們同住做工
[00:26:07.200 --> 00:26:08.800]  每逢安息日
[00:26:08.800 --> 00:26:11.400]  保羅在會堂裡辯論
[00:26:11.400 --> 00:26:14.360]  勸化猶太人和希臘人」
[00:26:14.360 --> 00:26:17.080]  這是一年半前的事情
[00:26:17.080 --> 00:26:19.720]  當時的場景變了
[00:26:19.720 --> 00:26:20.560]  當時在哥倫多
[00:26:20.560 --> 00:26:21.680]  不是在伊弗蘇
[00:26:21.680 --> 00:26:22.240]  在哥倫多
[00:26:22.240 --> 00:26:23.640]  大約一年半前
[00:26:23.640 --> 00:26:25.960]  當時在討論保羅
[00:26:25.960 --> 00:26:27.480]  保羅離開了雅典
[00:26:27.480 --> 00:26:28.720]  到達哥倫多
[00:26:28.720 --> 00:26:30.280]  遇到一個猶太人名叫阿居拉
[00:26:30.280 --> 00:26:32.720]  就是剛剛這對夫婦
[00:26:32.720 --> 00:26:33.840]  阿居拉是丈夫
[00:26:33.840 --> 00:26:36.040]  伯基拉是太太
[00:26:36.040 --> 00:26:41.120]  以後的夫婦通常會先說太太
[00:26:41.120 --> 00:26:44.240]  有人有揣摩原因
[00:26:44.240 --> 00:26:47.200]  但我主要不是說這件事
[00:26:47.200 --> 00:26:48.880]  為何先說太太
[00:26:48.880 --> 00:26:54.080]  這對夫婦生在本都
[00:26:54.080 --> 00:26:55.440]  是另一個地方
[00:26:55.440 --> 00:26:59.440]  因為格魯刁命猶太人都離開羅馬
[00:26:59.440 --> 00:27:01.320]  新界 即是剛剛
[00:27:01.320 --> 00:27:02.840]  不是剛剛結婚的意思
[00:27:02.840 --> 00:27:04.640]  他剛剛這段時間
[00:27:04.640 --> 00:27:08.720]  帶著太太伯基拉從意大利來
[00:27:08.720 --> 00:27:11.160]  我們要了解一下背景
[00:27:11.160 --> 00:27:14.240]  第一 他們的工作是做織帳棚業
[00:27:14.240 --> 00:27:17.560]  所以跟保羅剛好同業
[00:27:17.560 --> 00:27:21.040]  織帳棚即是用羊皮 羊毛
[00:27:21.040 --> 00:27:23.360]  或者皮革去做
[00:27:23.360 --> 00:27:25.520]  當時很多人都仍然用帳棚
[00:27:25.520 --> 00:27:27.680]  住在帳幕裏面
[00:27:27.680 --> 00:27:31.600]  所以可以說是一個頗大生意
[00:27:31.600 --> 00:27:35.080]  他們是商人
[00:27:35.080 --> 00:27:40.960]  他們由羅馬來到哥倫多
[00:27:40.960 --> 00:27:42.400]  剛好遇到保羅
[00:27:42.400 --> 00:27:44.720]  保羅是一個拉比
[00:27:44.720 --> 00:27:47.400]  但按照猶太人的傳統
[00:27:47.400 --> 00:27:49.600]  當時的拉比不只是靠講學
[00:27:49.600 --> 00:27:51.040]  通常那些是義務的
[00:27:51.040 --> 00:27:54.320]  他們有門手藝幫他們維生
[00:27:54.320 --> 00:27:55.800]  他們剛好織帳棚
[00:27:55.800 --> 00:27:57.320]  跟他們同行
[00:27:57.320 --> 00:27:59.600]  可能他們開了一間公司
[00:27:59.600 --> 00:28:00.800]  有一間社企
[00:28:00.800 --> 00:28:01.840]  有一間公司
[00:28:01.840 --> 00:28:02.600]  投奔了他
[00:28:02.600 --> 00:28:04.160]  在那裏跟他一起住
[00:28:04.160 --> 00:28:07.440]  一起開工
[00:28:07.440 --> 00:28:15.600]  這對夫婦沒有特別說
[00:28:15.600 --> 00:28:17.040]  他們信主了沒有
[00:28:17.040 --> 00:28:19.280]  不過照這樣說應該是信了
[00:28:19.280 --> 00:28:22.600]  否則應該是保羅會帶他們信主
[00:28:22.600 --> 00:28:24.600]  他們可能在羅馬
[00:28:24.600 --> 00:28:26.760]  當時已經是基督徒
[00:28:26.760 --> 00:28:29.880]  我發覺羅馬書有說這件事
[00:28:29.880 --> 00:28:37.080]  說他們在羅馬家裏有間教會
[00:28:37.080 --> 00:28:38.840]  不過這是之後的事
[00:28:38.840 --> 00:28:41.040]  相信他們在羅馬之前
[00:28:41.040 --> 00:28:41.920]  已經是有教會的
[00:28:41.920 --> 00:28:43.040]  即是相聚的
[00:28:43.040 --> 00:28:44.840]  重要的地方是
[00:28:44.840 --> 00:28:48.280]  這裏有一個人叫甲魯丟命猶太人離開羅馬
[00:28:48.280 --> 00:28:49.480]  是甚麼事呢?
[00:28:49.480 --> 00:28:51.320]  原來是在主後50年左右
[00:28:51.320 --> 00:28:52.520]  49至52年左右
[00:28:52.520 --> 00:28:53.920]  這個年份之間
[00:28:53.920 --> 00:28:56.320]  甲魯丟其實是一個羅馬王
