
[00:00:00.000 --> 00:00:04.000]  各位親愛的弟兄姊妹,願你們平安。
[00:23:30.000 --> 00:23:37.000]  並且祈求祂的旨意能夠成就在我們中間。
[00:23:37.000 --> 00:23:41.000]  我們除了有永生的保證,
[00:23:41.000 --> 00:23:46.000]  我們有禱告夢,垂聽夢,應允的保證之外,
[00:23:46.000 --> 00:23:49.000]  約翰在第十八至二十節,
[00:23:49.000 --> 00:23:52.000]  就用了三個的之道,
[00:23:52.000 --> 00:23:54.000]  來向我們指出,
[00:23:54.000 --> 00:23:58.000]  原來我們的生命是有夢神根生改變,
[00:23:58.000 --> 00:24:03.000]  還有夢神保護的保證。
[00:24:03.000 --> 00:24:06.000]  他在經文裡這樣說:
[00:24:06.000 --> 00:24:10.000]  「我們知道凡從神生的必不犯罪,
[00:24:10.000 --> 00:24:13.000]  從神生的必保守自己,
[00:24:13.000 --> 00:24:15.000]  (又或者有古卷是這樣翻譯)
[00:24:15.000 --> 00:24:20.000]  那一位從神生的必保護他,
[00:24:20.000 --> 00:24:24.000]  那惡者也無法害他。」
[00:24:24.000 --> 00:24:28.000]  第二個之道:「我們知道我們是屬神的,
[00:24:28.000 --> 00:24:32.000]  全世界都在那惡者手下。」
[00:24:32.000 --> 00:24:33.000]  第三個之道:
[00:24:33.000 --> 00:24:37.000]  「我們也知道神的兒子已經來到,
[00:24:37.000 --> 00:24:42.000]  且將智慧的悟性賜給我們,
[00:24:42.000 --> 00:24:46.000]  使我們能夠認識那位真實的,
[00:24:46.000 --> 00:24:50.000]  而我們亦都在那位真實的裡面,
[00:24:50.000 --> 00:24:57.000]  就是在那位神的兒子主耶穌基督裡面,
[00:24:57.000 --> 00:25:03.000]  他是真神,他是永生。」
[00:25:03.000 --> 00:25:08.000]  這段經文很清楚地告訴我們:
[00:25:08.000 --> 00:25:12.000]  「全世界都在那惡者手下,
[00:25:12.000 --> 00:25:18.000]  你和我都在那惡者手下。」
[00:25:18.000 --> 00:25:26.000]  雖然是這樣,但是那惡者無法去傷害我們,
[00:25:26.000 --> 00:25:31.000]  損害我們這個永遠的生命。
[00:25:31.000 --> 00:25:36.000]  因為第一,我們知道我們是從神生的,
[00:25:36.000 --> 00:25:40.000]  既然是從神生的,我們就是神的兒女,
[00:25:40.000 --> 00:25:42.000]  我們成為神的兒女,
[00:25:42.000 --> 00:25:48.000]  神就會更新改變我們的生命,
[00:25:48.000 --> 00:25:50.000]  讓我們的生命不再一樣,
[00:25:50.000 --> 00:25:53.000]  不再繼續犯罪,
[00:25:53.000 --> 00:26:01.000]  不再持續拒絕聖靈在我們生命裡面的工作。
[00:26:01.000 --> 00:26:06.000]  而那一位從神生的就是神的兒子,
[00:26:06.000 --> 00:26:10.000]  我們的主耶穌基督必定保守我們,
[00:26:10.000 --> 00:26:18.000]  必定保護我們這個祂所賞賜永遠的生命。
[00:26:18.000 --> 00:26:22.000]  除了我們知道我們是從神生的,
[00:26:22.000 --> 00:26:26.000]  第二,我們知道我們是屬於神祂自己的,
[00:26:26.000 --> 00:26:31.000]  第三,我們也知道我們不單止能夠認識那一位真實的,
[00:26:31.000 --> 00:26:33.000]  就是認識主耶穌,
[00:26:33.000 --> 00:26:37.000]  而且我們是在主耶穌基督裡面,
[00:26:37.000 --> 00:26:43.000]  就是在神的兒子祂的裡面。
[00:26:43.000 --> 00:26:49.000]  主耶穌祂不單止透過主道文教導我們祈禱地說:
[00:26:49.000 --> 00:26:56.000]  「不叫我們陷入試探,救我們脫離那惡者。」
[00:26:56.000 --> 00:27:02.000]  祂更加地已經復活,升天,
[00:27:02.000 --> 00:27:12.000]  坐在全能,赴上帝的右邊,不斷地來為你、為我來代求。
[00:27:12.000 --> 00:27:15.000]  我很深信主耶穌其中一個的代求,
[00:27:15.000 --> 00:27:20.000]  就好像當日祂臨離開世界之前,
[00:27:20.000 --> 00:27:27.000]  在約翰福音第十四章一直到十七章不斷地祈禱,
[00:27:27.000 --> 00:27:31.000]  而其中祂在十七章十五至十七節,
[00:27:31.000 --> 00:27:33.000]  祂的祈禱是這樣說:
[00:27:33.000 --> 00:27:38.000]  「我不求你叫他們離開世界,
[00:27:38.000 --> 00:27:45.000]  我只求你保守他們脫離那惡者,
[00:27:45.000 --> 00:27:48.000]  他們不屬於這個世界,
[00:27:48.000 --> 00:27:51.000]  正如我不屬於這個世界一樣,
[00:27:51.000 --> 00:27:56.000]  我求你用真理使他們成聲,
[00:27:56.000 --> 00:28:00.000]  而你的道就是真理。」
[00:28:00.000 --> 00:28:05.000]  而在約翰福音第十章二十八至二十九節,
[00:28:05.000 --> 00:28:07.000]  主耶穌當祂說道:
[00:28:07.000 --> 00:28:11.000]  「我是好牧人,我為羊寫命,
[00:28:11.000 --> 00:28:14.000]  我來是要叫羊得生命。」
[00:28:14.000 --> 00:28:17.000]  祂在二十八、二十九節這樣說:
[00:28:17.000 --> 00:28:21.000]  「我又賜給他們永生,
[00:28:21.000 --> 00:28:25.000]  他們永不滅亡,
[00:28:25.000 --> 00:28:33.000]  誰也不能從我的手裡將他們奪去。
[00:28:33.000 --> 00:28:36.000]  我的父將羊賜給我,
[00:28:36.000 --> 00:28:38.000]  當然我又將永生賜給他們,
[00:28:38.000 --> 00:28:40.000]  他們永不滅亡,
[00:28:40.000 --> 00:28:42.000]  我父將羊賜給我,
[00:28:42.000 --> 00:28:45.000]  他比萬有都大,
[00:28:45.000 --> 00:28:53.000]  誰也不能從我父的手裡將他們奪去。」
[00:28:53.000 --> 00:28:56.000]  由此可見,親愛的弟兄姊妹,
[00:28:56.000 --> 00:29:01.000]  原來你和我是有雙重的保障,
[00:29:01.000 --> 00:29:06.000]  我們不單只是在主耶穌基督的手裡,
[00:29:06.000 --> 00:29:09.000]  蒙受祂的保守和保護,
[00:29:09.000 --> 00:29:14.000]  我們同時是在天父上帝的手裡,
[00:29:14.000 --> 00:29:17.000]  沒有任何的人,
[00:29:17.000 --> 00:29:25.000]  沒有東西可以將我們從那惡者的手裡將我們奪去。
[00:29:25.000 --> 00:29:27.000]  問題是,
[00:29:27.000 --> 00:29:32.000]  我們有沒有將我們自己的生命,
[00:29:32.000 --> 00:29:34.000]  傳言的交托,
[00:29:34.000 --> 00:29:38.000]  仰望起神的手裡,
[00:29:38.000 --> 00:29:40.000]  以致我們的生命,
[00:29:40.000 --> 00:29:48.000]  是一個上再主耶穌基督裡面的生命。
[00:29:48.000 --> 00:29:53.000]  我記得有套美國電影叫做《蒸發勿令》,
[00:29:53.000 --> 00:29:55.000]  英文叫做《Eraser》,
[00:29:55.000 --> 00:30:01.000]  它有另一個戲名的翻譯叫做《魔鬼毀滅者》,
[00:30:01.000 --> 00:30:04.000]  不知道大家有沒有看過這套很舊的戲。
[00:30:04.000 --> 00:30:09.000]  故事裡面描述一位法警,
[00:30:09.000 --> 00:30:12.000]  他的名字叫做約翰·費格,
[00:30:12.000 --> 00:30:17.000]  他是幫美國聯邦證人保護計劃,
[00:30:17.000 --> 00:30:23.000]  去保護每一個要出庭作見證的證人,
[00:30:23.000 --> 00:30:29.000]  幫他製造了一個好像他死了的現象,
[00:30:29.000 --> 00:30:31.000]  然後給他一個新的身份,
[00:30:31.000 --> 00:30:36.000]  而在這個過程裡面確保他人生有安全,
[00:30:36.000 --> 00:30:43.000]  以致他能夠有生命氣息出庭作證,
[00:30:43.000 --> 00:30:47.000]  把那些魔鬼毀滅。
[00:30:47.000 --> 00:30:50.000]  這套戲的伏線就是這樣。
[00:30:50.000 --> 00:30:53.000]  約翰在這套電影裡面,
[00:30:53.000 --> 00:30:55.000]  他最新的任務,
[00:30:55.000 --> 00:31:00.000]  就是要保護一個女證人叫做艾倫,
[00:31:00.000 --> 00:31:05.000]  以致她不會被那些壞人滅口。
[00:31:05.000 --> 00:31:10.000]  不過這個女主角艾倫一開始的時候,
[00:31:10.000 --> 00:31:17.000]  一口拒絕了約翰對她人生保護的建議,
[00:31:17.000 --> 00:31:23.000]  結果差點被那些壞人滅口。
[00:31:23.000 --> 00:31:27.000]  幸好約翰及時的現身,
[00:31:27.000 --> 00:31:30.000]  營救了這個女主角。
[00:31:30.000 --> 00:31:35.000]  我講這套戲,講這個故事的目的很簡單,
[00:31:35.000 --> 00:31:40.000]  因為聖經描述我們的仇敵魔鬼,
[00:31:40.000 --> 00:31:43.000]  就好像一個咆哮的獅子,
[00:31:43.000 --> 00:31:45.000]  遍地遊行,
[00:31:45.000 --> 00:31:49.000]  要尋找可吞滅、可吞吃的人。
[00:31:49.000 --> 00:31:53.000]  所以若果我們不把自己的生命,
[00:31:53.000 --> 00:31:57.000]  去放在神祂自己的手裡面,
[00:31:57.000 --> 00:32:01.000]  我們基本上就將我們自己的生命,
[00:32:01.000 --> 00:32:05.000]  暴露在凶惡危險當中,
[00:32:05.000 --> 00:32:10.000]  會受到爛惡者隨時的威脅。
[00:32:10.000 --> 00:32:16.000]  難怪約翰在這封書信第五章,
[00:32:16.000 --> 00:32:22.000]  第21節語重心長地勸勉我們,
[00:32:22.000 --> 00:32:24.000]  他的勸勉是這樣說的,
[00:32:24.000 --> 00:32:27.000]  他說:親愛的孩子們,
[00:32:27.000 --> 00:32:29.000]  你們要自首,
[00:32:29.000 --> 00:32:33.000]  自首就不是你去警署報案,
[00:32:33.000 --> 00:32:36.000]  說我是犯罪的人,
[00:32:36.000 --> 00:32:40.000]  你要自己保守自己,
[00:32:40.000 --> 00:32:43.000]  遠避偶像,
[00:32:43.000 --> 00:32:47.000]  你要保守自己遠離那些,
[00:32:47.000 --> 00:32:50.000]  任何可以取代,
[00:32:50.000 --> 00:32:55.000]  上帝在你生命當中,應該有位置的那些東西,
[00:32:55.000 --> 00:32:59.000]  你都要保守自己遠離。
[00:32:59.000 --> 00:33:01.000]  意思是說,
[00:33:01.000 --> 00:33:06.000]  雖然神祂絕對能夠保護我們,
[00:33:06.000 --> 00:33:11.000]  祂也很想保護我們,
[00:33:11.000 --> 00:33:16.000]  就等於父母很多時都很想確保,
[00:33:16.000 --> 00:33:20.000]  自己的孩子們安全,
[00:33:20.000 --> 00:33:23.000]  小孩子們過馬路時會牽著他們,
[00:33:23.000 --> 00:33:26.000]  牽著父母,我牽著你過馬路,
[00:33:26.000 --> 00:33:28.000]  如果小孩子們拋開父母,
[00:33:28.000 --> 00:33:30.000]  就不用你牽著,我自己過馬路。
[00:33:30.000 --> 00:33:32.000]  我們會不會很多時,
[00:33:32.000 --> 00:33:35.000]  就是落在一個這樣的情況裡面,
[00:33:35.000 --> 00:33:40.000]  願意我們都接受上帝的保護,
[00:33:40.000 --> 00:33:43.000]  我們都要將我們的生命,
[00:33:43.000 --> 00:33:48.000]  時時刻刻地去交托,
[00:33:48.000 --> 00:33:51.000]  擺放在主耶穌的手裡,
[00:33:51.000 --> 00:33:54.000]  在天父上帝的手裡,
[00:33:54.000 --> 00:33:57.000]  祂比一切都大,
[00:33:57.000 --> 00:33:59.000]  祂能夠保護我們,
[00:33:59.000 --> 00:34:02.000]  若果我們不接受神祂自己的保護,
[00:34:02.000 --> 00:34:08.000]  我們就基本上是選擇,
[00:34:08.000 --> 00:34:10.000]  將自己擺起,
[00:34:10.000 --> 00:34:15.000]  暴露在危險和在凶惡當中,
[00:34:15.000 --> 00:34:18.000]  求神,施恩幫助我們,
[00:34:18.000 --> 00:34:22.000]  時時刻刻都在祂的手裡,
[00:34:22.000 --> 00:34:24.000]  住在祂的手裡,
[00:34:24.000 --> 00:34:27.000]  我們同心地低頭祈禱,
[00:34:27.000 --> 00:34:29.000]  我們有一個立志,
[00:34:29.000 --> 00:34:31.000]  將我們自己的生命,
[00:34:31.000 --> 00:34:34.000]  再一次地傳言交托,
[00:34:34.000 --> 00:34:38.000]  讓神有傳言的掌管,
[00:34:38.000 --> 00:34:47.000]  去雕琢塑造我們的生命,
[00:34:47.000 --> 00:34:49.000]  親愛的天父爸爸,
[00:34:49.000 --> 00:34:51.000]  我們多謝你,
[00:34:51.000 --> 00:34:55.000]  多謝你透過主耶穌基督,
[00:34:55.000 --> 00:34:58.000]  祂的流血捨身,
[00:34:58.000 --> 00:35:00.000]  讓我們在你的裡面,
[00:35:00.000 --> 00:35:03.000]  得著這個新生命,
[00:35:03.000 --> 00:35:07.000]  你又將這個新生命的保證,
[00:35:07.000 --> 00:35:12.000]  親自的來向我們作出保證,
[00:35:12.000 --> 00:35:14.000]  也保證,
[00:35:14.000 --> 00:35:18.000]  我們只要按照你的旨意來祈求,
[00:35:18.000 --> 00:35:25.000]  我們所向你作出的一切的祈求,
[00:35:25.000 --> 00:35:27.000]  無不得著,
[00:35:27.000 --> 00:35:29.000]  多謝你保證,
[00:35:29.000 --> 00:35:32.000]  沒有任何的東西,
[00:35:32.000 --> 00:35:34.000]  包括爛惡者,
[00:35:34.000 --> 00:35:38.000]  可以將我們從你的手裡面奪去,
[00:35:38.000 --> 00:35:42.000]  我們懇求你幫助我們,
[00:35:42.000 --> 00:35:47.000]  去認定你就是那一位愛我們的主,
[00:35:47.000 --> 00:35:49.000]  我們是你所愛,
[00:35:49.000 --> 00:35:51.000]  我們將我們的生命,
[00:35:51.000 --> 00:35:53.000]  再一次地傳言交托,
[00:35:53.000 --> 00:35:56.000]  仰望在你自己的恩壽當中,
[00:35:56.000 --> 00:35:59.000]  求你傳言的掌管,
[00:35:59.000 --> 00:36:02.000]  求你繼續的雕琢塑造,
[00:36:02.000 --> 00:36:05.000]  讓我們能夠很有把握的,
[00:36:05.000 --> 00:36:10.000]  去活出你所賞賜給我們的這個新生命,
[00:36:10.000 --> 00:36:12.000]  新生活,
[00:36:12.000 --> 00:36:13.000]  多謝恩主,
[00:36:13.000 --> 00:36:15.000]  你聽我們的祈禱,
[00:36:15.000 --> 00:36:17.000]  感恩交托,
[00:36:17.000 --> 00:36:19.000]  奉主耶穌基督的名字祈求,
[00:36:19.000 --> 00:36:20.000]  阿們
