
[00:00:00.000 --> 00:00:05.000]  合一是很難的,因為合一是違背人性的。
[00:19:40.000 --> 00:19:44.000]  將我們犯罪之後的人性,
[00:19:44.000 --> 00:19:46.000]  求主赦免並且眷有,
[00:19:46.000 --> 00:19:47.000]  以致我們在裏面,
[00:19:47.000 --> 00:19:48.000]  那份慷慨,
[00:19:48.000 --> 00:19:50.000]  那份精彩,
[00:19:50.000 --> 00:19:51.000]  那份包容,
[00:19:51.000 --> 00:19:52.000]  接納和信任,
[00:19:52.000 --> 00:19:54.000]  能夠活出來,
[00:19:54.000 --> 00:19:56.000]  讓我們不單止在教會裏面多情,
[00:19:56.000 --> 00:19:57.000]  亦都在社區裏面,
[00:19:57.000 --> 00:19:59.000]  影響這個文化,
[00:19:59.000 --> 00:20:01.000]  亦都在當中,
[00:20:01.000 --> 00:20:02.000]  彰顯上主的榮美,
[00:20:02.000 --> 00:20:06.000]  參與在三一上主的工作當中,
[00:20:06.000 --> 00:20:09.000]  學校三一上主那份的連結,
[00:20:09.000 --> 00:20:12.000]  並且最終成為上帝在地上,
[00:20:12.000 --> 00:20:14.000]  在這個社區裏面得勝的記號,
[00:20:14.000 --> 00:20:17.000]  透過我們梁發紀念禮拜堂,
[00:20:17.000 --> 00:20:19.000]  上主繼續工作,
[00:20:19.000 --> 00:20:20.000]  我們一齊圖告。
[00:20:20.000 --> 00:20:24.000]  親愛的主,
[00:20:24.000 --> 00:20:28.000]  多謝你帶領中華基督教會,
[00:20:28.000 --> 00:20:33.000]  在香港有不斷的發展,
[00:20:33.000 --> 00:20:37.000]  還有讓我們敏感於你的工作,
[00:20:37.000 --> 00:20:42.000]  讓我們在身邊就覺察到你活潑的功,
[00:20:42.000 --> 00:20:49.000]  求主讓我們社區成為一個有情的社區,
[00:20:49.000 --> 00:20:56.000]  讓我們深信主你仍然都掌管著這個社區,
[00:20:56.000 --> 00:20:59.000]  掌管著香港的社會,
[00:20:59.000 --> 00:21:01.000]  亦都掌管著我們的心,
[00:21:01.000 --> 00:21:04.000]  多謝主讓我們每年一度的區會主日,
[00:21:04.000 --> 00:21:07.000]  能夠互相來祝福,
[00:21:07.000 --> 00:21:10.000]  亦都互相來連結,亦都互相問安,
[00:21:10.000 --> 00:21:12.000]  多謝主,
[00:21:12.000 --> 00:21:15.000]  我們的祈禱是奉我主耶穌基督的名,
[00:21:15.000 --> 00:21:16.000]  誠心所願。
