
[00:00:00.000 --> 00:00:05.380]  大家見到外面雨紛紛
[00:22:30.220 --> 00:22:32.260]  他就聽得出
[00:22:32.260 --> 00:22:35.340]  耶穌那段經文有什麼意思
[00:22:35.340 --> 00:22:38.160]  那個受高者
[00:22:38.160 --> 00:22:42.000]  即是尼塞亞 就是我們今天的基督
[00:22:42.500 --> 00:22:47.120]  以防有些人不知道我在說什麼 尼塞亞就是希臘文的基督
[00:22:47.120 --> 00:22:49.420]  耶穌基督就是尼塞亞
[00:22:49.420 --> 00:22:51.980]  就是受高者的意思
[00:22:51.980 --> 00:22:57.860]  所以你想想我就要解釋那麼多 當時的人不用想那麼多東西
[00:22:57.860 --> 00:23:04.260]  尼塞亞受高者基督來報告上帝的欺憐
[00:23:04.260 --> 00:23:09.380]  或者越納人的日子 看你是怎樣翻譯
[00:23:10.400 --> 00:23:12.700]  就不是要來報復
[00:23:12.700 --> 00:23:17.060]  洗猶太人傷心悲哀的外族統治者
[00:23:17.060 --> 00:23:21.920]  如果你看看第61章 尼塞亞書第61章
[00:23:21.920 --> 00:23:25.260]  或者可能推上去會更加清楚
[00:23:25.260 --> 00:23:26.780]  61章
[00:23:26.780 --> 00:23:31.140]  你見到我們上帝報仇的日子
[00:23:31.140 --> 00:23:34.460]  是刪除了的在二路加福音那裡
[00:23:34.460 --> 00:23:38.300]  在尼塞亞書61章就說要來
[00:23:38.560 --> 00:23:43.180]  報仇的日子來到了 但是耶穌就沒有說這一節
[00:23:43.180 --> 00:23:47.520]  祂就直接說上主報告的欺憐
[00:23:47.520 --> 00:23:48.540]  就是
[00:23:48.540 --> 00:23:50.840]  鼻腦的得釋放
[00:23:50.840 --> 00:23:52.380]  核眼的得看見
[00:23:52.380 --> 00:23:54.180]  受壓的得自由
[00:23:54.180 --> 00:23:56.220]  一跳就跳到
[00:23:56.220 --> 00:24:00.060]  尼塞亞書第58章那段經文
[00:24:00.060 --> 00:24:01.340]  大家跟不跟得上
[00:24:01.340 --> 00:24:04.920]  可以吧 但是都很高質素的
[00:24:05.180 --> 00:24:08.760]  聽到的 AAA那些同學可能都睡著了
[00:24:08.760 --> 00:24:12.340]  所以呢
[00:24:12.340 --> 00:24:14.140]  上主
[00:24:14.140 --> 00:24:17.460]  受高者尼塞亞來
[00:24:17.460 --> 00:24:20.280]  去報告上主的欺憐
[00:24:20.280 --> 00:24:23.100]  不是說上主要報復那些
[00:24:23.100 --> 00:24:24.640]  外族統治者
[00:24:24.640 --> 00:24:27.960]  而是要帶來社會上的貧窮人
[00:24:27.960 --> 00:24:29.760]  受欺壓的人
[00:24:29.760 --> 00:24:31.040]  得到自由
[00:24:32.320 --> 00:24:35.380]  大家看到他怎麼跳到第58章嗎
[00:24:35.380 --> 00:24:42.060]  但是如果再仔細去看第58章 第57章的經文的話
[00:24:42.060 --> 00:24:45.120]  就是這一段
[00:24:45.120 --> 00:24:47.420]  欺壓人的人
[00:24:47.420 --> 00:24:52.540]  不一定是在說那些外國的帝國
[00:24:52.540 --> 00:24:54.580]  如果在當時
[00:24:54.580 --> 00:24:55.620]  對於
[00:24:55.620 --> 00:25:00.220]  拿撒勒那些鄉親父老 可能就是羅馬帝國
[00:25:00.980 --> 00:25:03.020]  詳細我都不說了
[00:25:03.020 --> 00:25:03.800]  拿撒勒
[00:25:03.800 --> 00:25:05.080]  一個鄉村
[00:25:05.080 --> 00:25:10.200]  究竟帝國是一個這樣的小鄉村有什麼影響力呢
[00:25:10.200 --> 00:25:11.740]  就略過啦
[00:25:11.740 --> 00:25:14.800]  但是那些鄉親父老是很感受到
[00:25:14.800 --> 00:25:17.620]  帝國那種壓迫的
[00:25:17.620 --> 00:25:20.440]  但是耶穌選用
[00:25:20.440 --> 00:25:22.740]  以塞亞書58章
[00:25:22.740 --> 00:25:23.500]  去
[00:25:23.500 --> 00:25:24.540]  註釋
[00:25:24.540 --> 00:25:26.580]  以塞亞書第61章
[00:25:26.580 --> 00:25:28.380]  的經文
[00:25:28.620 --> 00:25:30.920]  正正就是說給那些鄉親父老聽
[00:25:30.920 --> 00:25:32.980]  那些壓迫人的人
[00:25:32.980 --> 00:25:36.040]  可能就是我們
[00:25:36.040 --> 00:25:37.320]  或者大家
[00:25:37.320 --> 00:25:38.340]  或者
[00:25:38.340 --> 00:25:39.620]  直接說
[00:25:39.620 --> 00:25:41.420]  你們這班鄉親父老
[00:25:41.420 --> 00:25:46.540]  要成就上主的欺憐
[00:25:46.540 --> 00:25:51.400]  豈不是要將你把食物分給飢餓的人
[00:25:51.400 --> 00:25:54.740]  將流浪的窮人接到家中
[00:25:54.740 --> 00:25:57.800]  見赤身的給他衣服遮體
[00:25:58.060 --> 00:26:02.660]  而不隱藏自己避開你的骨肉嗎
[00:26:02.660 --> 00:26:06.260]  這一段
[00:26:06.260 --> 00:26:08.300]  就是隱藏了的
[00:26:08.300 --> 00:26:10.100]  耶穌沒有說的
[00:26:10.100 --> 00:26:11.380]  那一句
[00:26:11.380 --> 00:26:13.160]  但是呢
[00:26:13.160 --> 00:26:16.740]  所以我剛才要解釋一大輪 就是那些猶太人一聽
[00:26:16.740 --> 00:26:21.360]  他就會整串經文跳出來 因為整串經文是在說
[00:26:21.360 --> 00:26:22.640]  他們
[00:26:24.180 --> 00:26:29.040]  五十八章所說的猶太人 那時候他們齋口不齋心
[00:26:29.040 --> 00:26:31.080]  這些很難翻譯
[00:26:31.080 --> 00:26:33.900]  Pay lip service
[00:26:33.900 --> 00:26:35.440]  他們說禁食
[00:26:35.440 --> 00:26:37.240]  看回五十八章
[00:26:37.240 --> 00:26:40.040]  他們說第五節開始
[00:26:40.040 --> 00:26:41.580]  他們說要禁食
[00:26:41.580 --> 00:26:44.660]  但是上帝說這些不是我要的禁食
[00:26:44.660 --> 00:26:49.780]  你們以為好像奴隸搬低頭我就會接納你們嗎
[00:26:49.780 --> 00:26:53.100]  不是啊 上主的欺憐是什麼
[00:26:53.360 --> 00:26:55.660]  上主的釋放是什麼
[00:26:55.660 --> 00:27:01.040]  是要你那些受壓迫的人得自由 那誰在壓迫這些人
[00:27:01.040 --> 00:27:02.840]  豈不是你們嗎
[00:27:02.840 --> 00:27:05.400]  你們不是應該要照顧那些
[00:27:05.400 --> 00:27:06.680]  受傷的
[00:27:06.680 --> 00:27:10.000]  貧窮的有需要的
[00:27:10.000 --> 00:27:11.020]  而不是
[00:27:11.020 --> 00:27:12.560]  避開他們
[00:27:12.560 --> 00:27:15.640]  我回教會 遲些再和你們談
[00:27:15.640 --> 00:27:17.420]  你明不明白
[00:27:17.420 --> 00:27:21.520]  有個窮親戚過年沒有錢買新衣服給小孩
[00:27:21.780 --> 00:27:25.880]  沒有錢買新衣服給小孩 然後問你可不可以借幾百元
[00:27:25.880 --> 00:27:27.160]  或者借些錢來
[00:27:27.160 --> 00:27:29.720]  我趕著回教會不好意思
[00:27:29.720 --> 00:27:31.520]  不和你談了就走了
[00:27:31.520 --> 00:27:33.040]  避開你的骨肉
[00:27:33.040 --> 00:27:39.440]  當然大家不會是這樣 我只是打個譬如
[00:27:39.440 --> 00:27:43.540]  但是現在耶穌在用六十一章的經文
[00:27:43.540 --> 00:27:46.100]  然後他就串五十八章的經文
[00:27:46.100 --> 00:27:47.900]  其實就間接地說
[00:27:47.900 --> 00:27:49.440]  你們以為
[00:27:49.940 --> 00:27:53.000]  以尼塞亞基督要來的日子
[00:27:53.000 --> 00:27:56.340]  就是要推翻羅馬帝國
[00:27:56.340 --> 00:27:58.120]  幫你們平反嗎
[00:27:58.120 --> 00:28:01.460]  是 可能是 但是更加重要的就是
[00:28:01.460 --> 00:28:05.300]  基督的恩憐是什麼 是受壓的得自由
[00:28:05.300 --> 00:28:08.360]  貧窮的得釋放
[00:28:08.360 --> 00:28:11.180]  是不是黑眼的得罕見
[00:28:11.180 --> 00:28:14.760]  但是這些人為什麼會貧窮 這些人為什麼會受壓
[00:28:14.760 --> 00:28:17.840]  當然你可以賴帝國 都是帝國不好
[00:28:18.600 --> 00:28:21.420]  但是你們這些鄉親父老有沒有責任
[00:28:21.420 --> 00:28:25.500]  你們看看以塞亞書第五十八章是怎樣要求我們
[00:28:25.500 --> 00:28:27.560]  去照顧我們身邊的人
[00:28:27.560 --> 00:28:32.160]  你們追求 你們期望以尼塞亞要來
[00:28:32.160 --> 00:28:33.960]  你期望基督的日子
[00:28:33.960 --> 00:28:36.520]  究竟你們期望什麼
[00:28:36.520 --> 00:28:37.800]  耶穌是這樣
[00:28:37.800 --> 00:28:39.340]  挑戰他們
[00:28:46.760 --> 00:28:48.800]  那些鄉親父老
[00:28:48.800 --> 00:28:51.880]  一聽到以塞亞書第六十一章
[00:28:51.880 --> 00:28:54.440]  就很開心了 是不是
[00:28:54.440 --> 00:28:58.280]  基督要來了 基督要來推翻羅馬帝國
[00:28:58.280 --> 00:29:00.840]  基督要來報仇雪恨
[00:29:00.840 --> 00:29:03.400]  幫我們猶太人報仇雪恨
[00:29:03.400 --> 00:29:04.680]  但是耶穌
[00:29:04.680 --> 00:29:08.780]  卻一轉 轉了去以塞亞書第五十八章 就說
[00:29:08.780 --> 00:29:11.340]  基督要來的日子
[00:29:11.340 --> 00:29:13.900]  是要去關心幫助
[00:29:13.900 --> 00:29:15.440]  窮苦的大眾
[00:29:15.940 --> 00:29:18.500]  受欺壓的得釋放
[00:29:18.500 --> 00:29:22.340]  避怒的得釋放 受欺壓的得自由
[00:29:22.340 --> 00:29:28.480]  這就是為什麼路加福音是被稱為貧窮者的福音的原因
[00:29:28.480 --> 00:29:35.660]  搞不搞定
[00:29:35.660 --> 00:29:38.980]  即是你可以再重新去想想
[00:29:38.980 --> 00:29:41.020]  一班鄉親父老
[00:29:41.020 --> 00:29:45.640]  見到從小看到大的弱失的兒子
[00:29:46.660 --> 00:29:51.260]  就快過新年了 可能你見到那些小孩 我看著你長大的
[00:29:51.260 --> 00:29:55.100]  你現在讀大二了 讀大二讀什麼 你明白嗎
[00:29:55.100 --> 00:29:56.640]  看著他長大的
[00:29:56.640 --> 00:29:59.200]  起床讀一段經文
[00:29:59.200 --> 00:30:01.000]  其實就串了去
[00:30:01.000 --> 00:30:06.620]  去說你們這班鄉親父老有沒有照顧孤兒寡婦 有需要的人
[00:30:06.620 --> 00:30:07.900]  然後坐下
[00:30:07.900 --> 00:30:09.180]  大家就看著他
[00:30:09.180 --> 00:30:10.980]  想著他繼續去解釋
[00:30:10.980 --> 00:30:12.520]  但是耶穌就說
[00:30:12.520 --> 00:30:13.540]  這段經文
[00:30:14.060 --> 00:30:16.620]  今天就是應驗在你們耳中
[00:30:16.620 --> 00:30:19.700]  大家就很高興了
[00:30:19.700 --> 00:30:20.980]  啊 基督
[00:30:20.980 --> 00:30:23.780]  推翻羅馬政府的
[00:30:23.780 --> 00:30:25.060]  或者
[00:30:25.060 --> 00:30:28.400]  為猶太人報仇 最後的日子終於來了
[00:30:28.400 --> 00:30:31.720]  當然我們做基督徒很快就把
[00:30:31.720 --> 00:30:36.080]  上主的零用高高我 就把它應用在耶穌身上
[00:30:36.080 --> 00:30:36.840]  不過
[00:30:36.840 --> 00:30:38.900]  今天不是說
[00:30:38.900 --> 00:30:39.660]  這種
[00:30:39.660 --> 00:30:40.940]  的解釋
[00:30:40.940 --> 00:30:42.220]  但是呢
[00:30:42.480 --> 00:30:44.020]  耶穌說完
[00:30:44.020 --> 00:30:44.780]  坐下
[00:30:44.780 --> 00:30:45.800]  然後
[00:30:45.800 --> 00:30:48.100]  大家好像很高興的時候
[00:30:48.100 --> 00:30:48.880]  耶穌
[00:30:48.880 --> 00:30:50.920]  就會知道你們這班人
[00:30:50.920 --> 00:30:52.460]  都不明白我在說什麼
[00:30:52.460 --> 00:30:56.040]  於是乎
[00:30:56.040 --> 00:30:59.120]  才有下個禮拜的經課的內容
[00:30:59.120 --> 00:31:00.140]  那我們
[00:31:00.140 --> 00:31:01.940]  pick一下
[00:31:01.940 --> 00:31:05.780]  preview一下下個禮拜經課內容是什麼
[00:31:05.780 --> 00:31:07.820]  下個禮拜經課內容是這樣的
[00:31:07.820 --> 00:31:11.140]  眾人稱讚他並欺其他口中
[00:31:11.660 --> 00:31:14.220]  的恩賢說:這不是約瑟的兒子嗎
[00:31:14.220 --> 00:31:19.600]  簡單來說 他們基本上都不太認得這個就是基督 就是耶穌
[00:31:19.600 --> 00:31:22.660]  所說的那個欺憐的宣告者
[00:31:22.660 --> 00:31:24.460]  耶穌對他們說
[00:31:24.460 --> 00:31:26.500]  你們必引者俗語
[00:31:26.500 --> 00:31:28.040]  向我說
[00:31:28.040 --> 00:31:30.340]  醫生
[00:31:30.340 --> 00:31:31.880]  醫你自己啦
[00:31:31.880 --> 00:31:36.240]  我們聽見你在加伯隆所行的事 你都應該做在家鄉那裡呀
[00:31:36.240 --> 00:31:39.060]  就是說 你說我們
[00:31:39.060 --> 00:31:40.840]  你自己先搞定你自己啦
[00:31:41.620 --> 00:31:43.680]  又說我實在告訴你們
[00:31:43.680 --> 00:31:45.980]  沒有先知在家鄉是被人
[00:31:45.980 --> 00:31:47.260]  越納的
[00:31:47.260 --> 00:31:50.060]  我從小看到你大 你現在說什麼呀
[00:31:50.060 --> 00:31:52.880]  我是你鄉親父女 你尊重一點
[00:31:52.880 --> 00:31:54.680]  你明白這兩句話嗎
[00:31:54.680 --> 00:31:57.500]  我對你們說實話
[00:31:57.500 --> 00:32:01.600]  當以利亞的時候 天閉塞三年零六個月
[00:32:01.600 --> 00:32:03.900]  遍地有大饑荒 那時
[00:32:03.900 --> 00:32:06.200]  以色列中有很多的寡婦
[00:32:06.200 --> 00:32:07.220]  以利亞
[00:32:07.220 --> 00:32:10.560]  卻沒有奉差遣去他們任何一個人那裡
[00:32:10.820 --> 00:32:12.620]  只是奉差遣去西敦
[00:32:12.620 --> 00:32:15.940]  去撒勒發一個外邦的婦人那裡
[00:32:15.940 --> 00:32:17.220]  寡婦那裡去
[00:32:17.220 --> 00:32:19.520]  先知以利沙的時候
[00:32:19.520 --> 00:32:21.840]  以色列裡面有很多長大麻風的
[00:32:21.840 --> 00:32:26.180]  但內中除了敘利亞國的奶媽 沒有一個得潔症的
[00:32:26.180 --> 00:32:31.560]  會堂的人聽見者說就怒氣滿胸
[00:32:31.560 --> 00:32:34.120]  就起來想扔他出城
[00:32:34.120 --> 00:32:38.980]  而那個城是做在山上面 其實他們想推耶穌下山崖
[00:32:41.280 --> 00:32:45.120]  為什麼他們會由很開心很喜歡突然間
[00:32:45.120 --> 00:32:46.400]  180度
[00:32:46.400 --> 00:32:49.980]  轉為很憤怒 要把耶穌置之死地呢
[00:32:49.980 --> 00:32:53.060]  因為他們終於聽明白耶穌說什麼了
[00:32:53.060 --> 00:32:54.600]  耶穌說什麼
[00:32:54.600 --> 00:32:56.640]  利塞亞基督
[00:32:56.640 --> 00:32:58.180]  不是要來
[00:32:58.180 --> 00:33:01.260]  好像你們所想的那樣推翻羅馬政府
[00:33:01.260 --> 00:33:02.280]  基督
[00:33:02.280 --> 00:33:03.560]  不是
[00:33:03.560 --> 00:33:05.600]  要和你們報仇雪恨
[00:33:05.600 --> 00:33:10.720]  基督要來 是要幫助那些不認識上主的
[00:33:10.980 --> 00:33:13.040]  不認識上主恩典的外邦人
[00:33:13.040 --> 00:33:16.140]  讓他們明白上主的欺憐是什麼
[00:33:16.140 --> 00:33:19.980]  至於你們身邊那些孤兒寡婦
[00:33:19.980 --> 00:33:21.260]  那些有需要的人
[00:33:21.260 --> 00:33:22.540]  那些有病的人
[00:33:22.540 --> 00:33:23.820]  你們
[00:33:23.820 --> 00:33:25.860]  所謂神的子民
[00:33:25.860 --> 00:33:27.920]  是應該去照顧他們的
[00:33:27.920 --> 00:33:32.280]  為什麼要等基督來 你才去做呢
[00:33:32.280 --> 00:33:38.160]  我們這些領受上主恩典的人 是不是應該去照顧那些
[00:33:40.200 --> 00:33:41.220]  困難
[00:33:41.220 --> 00:33:43.020]  無依
[00:33:43.020 --> 00:33:46.340]  或者在壓制
[00:33:46.340 --> 00:33:48.380]  被壓制的人呢
[00:33:48.380 --> 00:33:54.540]  如果大家今天了解 做基督徒 做基督的門徒
[00:33:54.540 --> 00:33:58.380]  不是要受人服侍 而是要去服侍人
[00:33:58.380 --> 00:34:02.220]  大家可能聽到都沒有那麼爽
[00:34:02.220 --> 00:34:05.800]  基督
[00:34:05.800 --> 00:34:07.600]  對我們有要求
[00:34:09.120 --> 00:34:13.220]  下星期的經課 我就不說了 免得搶了人家
[00:34:13.220 --> 00:34:15.780]  解釋聖經的機會
[00:34:15.780 --> 00:34:19.360]  不過我懷疑 梁牧師下星期都未必會說這段經文
[00:34:19.360 --> 00:34:21.920]  他講完講什麼你們就告訴我
[00:34:21.920 --> 00:34:26.020]  但是其實今天那個經課
[00:34:26.020 --> 00:34:26.780]  我想
[00:34:26.780 --> 00:34:29.340]  還有很多地方值得大家去深思的
[00:34:29.340 --> 00:34:36.260]  有很多地方我都沒有時間或者沒有機會可以解通 因為要解通 要花很多時間
[00:34:37.020 --> 00:34:42.660]  那你聽過講道 一路聽我講道之外 我可以講很多很多很多東西
[00:34:42.660 --> 00:34:44.440]  有時會超時了
[00:34:44.440 --> 00:34:45.220]  其實
[00:34:45.220 --> 00:34:49.060]  大家對經文 對聖經的認識
[00:34:49.060 --> 00:34:52.900]  無論是我們這些在神學院教書 甚至乎
[00:34:52.900 --> 00:34:56.220]  都是很多東西不是很認識 不是很明白
[00:34:56.220 --> 00:35:01.600]  譬如這次大家見到舊約的經文 希伯來文
[00:35:01.600 --> 00:35:06.200]  和後期古希臘文的翻譯 為什麼會有些不同了呢
[00:35:06.460 --> 00:35:08.240]  為什麼被捆綁德自由在
[00:35:08.240 --> 00:35:11.320]  古希臘文的譯本變成合眼得看見的呢
[00:35:11.320 --> 00:35:14.140]  這些差異是怎麼出現的呢
[00:35:14.140 --> 00:35:18.740]  耶穌那個時候其實大家是否留意這些變化的呢
[00:35:18.740 --> 00:35:20.540]  路加福音
[00:35:20.540 --> 00:35:23.860]  為什麼刻意用古希臘文的經文呢
[00:35:23.860 --> 00:35:25.660]  是不是因為
[00:35:25.660 --> 00:35:27.960]  路加福音是寫給那些
[00:35:27.960 --> 00:35:30.520]  只認識希臘文的猶太人呢
[00:35:30.520 --> 00:35:34.100]  究竟路加福音寫給哪些人看的呢
[00:35:34.360 --> 00:35:36.660]  究竟哪些人看這段經文的呢
[00:35:36.660 --> 00:35:38.960]  他們看完之後有什麼反應呢
[00:35:38.960 --> 00:35:41.280]  他們的問題會在哪裡呢
[00:35:41.280 --> 00:35:44.600]  今天我就不可以一一解答了
[00:35:44.600 --> 00:35:46.640]  By the way 神學院
[00:35:46.640 --> 00:35:49.200]  又招生啦
[00:35:49.200 --> 00:35:51.260]  或者
[00:35:51.260 --> 00:35:54.320]  AAA的同學 本科的同學你都可以
[00:35:54.320 --> 00:35:58.940]  神學院的課程 我們有miler
[00:35:58.940 --> 00:36:02.020]  你可以讀希臘文或希伯來文的
[00:36:02.520 --> 00:36:06.100]  如果大家想知道這一切的話 就在神學院那裡
[00:36:06.100 --> 00:36:09.680]  嘗試了解多一點 讀多一點
[00:36:09.680 --> 00:36:12.000]  不過今天
[00:36:12.000 --> 00:36:13.780]  聽到讀經
[00:36:13.780 --> 00:36:16.600]  我們其實所觸及的真是很皮毛的
[00:36:16.600 --> 00:36:23.260]  或者大家每次聽到都知道 我們所知道的都是一輪半爪
[00:36:23.260 --> 00:36:25.560]  但我想我們繼續
[00:36:25.560 --> 00:36:27.860]  都要繼續去思考是什麼呢
[00:36:27.860 --> 00:36:30.680]  我們所認識的基督
[00:36:32.220 --> 00:36:34.000]  尼塞亞的身份
[00:36:34.000 --> 00:36:37.080]  顯現的目的是什麼呢
[00:36:37.080 --> 00:36:40.400]  究竟我們心中認識的耶穌基督
[00:36:40.400 --> 00:36:44.500]  是一位怎樣的耶穌基督呢
