
[00:00:00.000 --> 00:00:05.000]  請您再一次低頭,我們同心仰望神
[00:31:03.000 --> 00:31:06.000]  我知道有一位的姐妹
[00:31:06.000 --> 00:31:09.000]  當她信了主之後
[00:31:09.000 --> 00:31:12.000]  她就將自己的英文名改了
[00:31:12.000 --> 00:31:15.000]  叫做Joy
[00:31:15.000 --> 00:31:18.000]  她很希望她信主之後
[00:31:18.000 --> 00:31:24.000]  她的生命是充滿喜樂
[00:31:24.000 --> 00:31:28.000]  很快就是教會的讀書會
[00:31:28.000 --> 00:31:32.000]  這次讀書會會看一本書
[00:31:32.000 --> 00:31:37.000]  就是見到神學院一位老師所寫的
[00:31:37.000 --> 00:31:45.000]  他說寫給你心中尚未崩壞的地方
[00:31:45.000 --> 00:31:48.000]  我不知道你的心裏面
[00:31:48.000 --> 00:31:55.000]  有什麼地方已經崩壞了
[00:31:55.000 --> 00:32:01.000]  千萬不要被這種崩壞擴展
[00:32:01.000 --> 00:32:08.000]  修補你裏面一些不應該有的情緒
[00:32:08.000 --> 00:32:13.000]  一些不應該有的思想行動
[00:32:13.000 --> 00:32:17.000]  一些纏繞了你很久的罪
[00:32:17.000 --> 00:32:20.000]  原來這本書是一個對話
[00:32:20.000 --> 00:32:23.000]  因為有一位年輕的信徒
[00:32:23.000 --> 00:32:26.000]  他對現在社會發生很多的問題
[00:32:26.000 --> 00:32:28.000]  提出很多的挑戰
[00:32:28.000 --> 00:32:31.000]  他有很多不明白的地方
[00:32:31.000 --> 00:32:35.000]  這位神學院的老師就陪他同行
[00:32:35.000 --> 00:32:39.000]  跟他對話,幫助他
[00:32:39.000 --> 00:32:48.000]  讓我們的心都保持那份單純清潔
[00:32:48.000 --> 00:32:50.000]  不要被一些罪
[00:32:50.000 --> 00:32:54.000]  不要被社會上所發生的很多事
[00:32:54.000 --> 00:32:58.000]  我想以後還有很多事會發生
[00:32:58.000 --> 00:33:01.000]  影響我們,搞擾我們
[00:33:01.000 --> 00:33:10.000]  讓我們心中常常充滿從神而來的那份喜樂
[00:33:10.000 --> 00:33:13.000]  我們低頭,我們一起祈禱
[00:33:13.000 --> 00:33:16.000]  親愛的天父,我們多謝你
[00:33:16.000 --> 00:33:18.000]  因為你就是那麼愛我們
[00:33:18.000 --> 00:33:22.000]  你拆遣聖靈居住在我們裏面
[00:33:22.000 --> 00:33:24.000]  成為我們的保衛師
[00:33:24.000 --> 00:33:29.000]  提醒我們,責備我們,挑動我們
[00:33:29.000 --> 00:33:34.000]  以致我們看見自己不對的地方
[00:33:34.000 --> 00:33:38.000]  求主你再這樣引導我們
[00:33:38.000 --> 00:33:43.000]  讓我們的生命是時時在你面前
[00:33:43.000 --> 00:33:48.000]  我們有懺悔,我們有改變
[00:33:48.000 --> 00:33:51.000]  我們有新的行動
[00:33:51.000 --> 00:33:56.000]  將一些舊的作為我們除去
[00:33:56.000 --> 00:34:02.000]  讓我們能夠享受從你而來的喜樂
[00:34:02.000 --> 00:34:05.000]  求主你再這樣加力給我們
[00:34:05.000 --> 00:34:09.000]  帶領我們走每天的道路
[00:34:09.000 --> 00:34:14.000]  特別在一個那麼多變的時代
[00:34:14.000 --> 00:34:17.000]  那麼多問題的社會裏面
[00:34:17.000 --> 00:34:23.000]  讓我們上傳清潔的心來跟隨你
[00:34:23.000 --> 00:34:28.000]  聽我們祈禱奉耶穌基督的命求
[00:34:28.000 --> 00:34:29.000]  阿門
