
[00:00:00.000 --> 00:00:04.240]  剛才主席替我讀了詩篇第九十六篇
[00:18:09.000 --> 00:18:11.200]  那種敬虔是很重要的
[00:18:11.200 --> 00:18:13.480]  我們來到禮拜堂裡面
[00:18:13.480 --> 00:18:16.160]  這個莊嚴的氣氛
[00:18:16.160 --> 00:18:18.520]  培養到我們有敬虔
[00:18:18.520 --> 00:18:22.000]  培養到我們會去專注
[00:18:22.000 --> 00:18:23.240]  這個是對的
[00:18:23.240 --> 00:18:26.160]  氣氛各方面是幫助我們培養我們
[00:18:26.160 --> 00:18:27.480]  但是最重要的是
[00:18:27.480 --> 00:18:30.640]  你自己有沒有敬虔的生活
[00:18:30.640 --> 00:18:32.640]  最重要的是你自己能不能夠
[00:18:32.640 --> 00:18:34.120]  在你的生活裡面
[00:18:34.120 --> 00:18:36.760]  常常有敬拜神的心在裡面
[00:18:36.760 --> 00:18:38.680]  如果你的心都不是敬拜神
[00:18:38.680 --> 00:18:40.440]  你的人都不是常常
[00:18:40.440 --> 00:18:42.240]  以神為居首位的時候
[00:18:42.240 --> 00:18:43.320]  你來到敬拜裡面
[00:18:43.320 --> 00:18:45.120]  你說是的,沒錯,我敬拜神
[00:18:45.120 --> 00:18:46.640]  那又怎麼樣呢?
[00:18:46.640 --> 00:18:48.000]  所以我們最重要的是
[00:18:48.000 --> 00:18:50.080]  內在、外在
[00:18:50.080 --> 00:18:52.080]  我們都要平衡到我們自己
[00:18:52.080 --> 00:18:54.840]  所以今天很多時候崇拜裡面
[00:18:54.840 --> 00:18:57.680]  現在的崇拜有很多互動
[00:18:57.680 --> 00:19:00.920]  我們需要匯中很多的回應
[00:19:00.920 --> 00:19:03.240]  甚至是去自己的表達
[00:19:03.240 --> 00:19:05.120]  我們需要自己有行動
[00:19:05.120 --> 00:19:07.120]  去表達我們自己的敬拜
[00:19:07.120 --> 00:19:10.320]  待會在不同的內容裡面
[00:19:10.320 --> 00:19:12.480]  我再提及
[00:19:12.480 --> 00:19:15.360]  所以究竟這個觀念
[00:19:15.360 --> 00:19:17.680]  是要有敬拜的更新
[00:19:17.680 --> 00:19:18.880]  但是其實
[00:19:18.880 --> 00:19:25.400]  在哪些地方我們可以學習呢?
[00:19:25.400 --> 00:19:28.680]  在宗教改革之後
[00:19:28.680 --> 00:19:33.640]  大家知道如果宗教改革之前
[00:19:33.640 --> 00:19:35.760]  大概是大公教會
[00:19:35.760 --> 00:19:37.120]  或者我們說天主教
[00:19:37.120 --> 00:19:38.680]  很多的禮儀
[00:19:38.680 --> 00:19:41.640]  宗教改革之後
[00:19:41.640 --> 00:19:43.880]  就強調了神的話語
[00:19:43.880 --> 00:19:45.400]  用神的話語
[00:19:45.400 --> 00:19:53.520]  當時加上印刷術開始去盛行了
[00:19:53.520 --> 00:19:56.640]  能夠去讀到神的話語的機會多了很多
[00:19:56.640 --> 00:20:00.560]  不僅是某些人才可以讀到神的話語
[00:20:00.560 --> 00:20:02.800]  或者各個教會
[00:20:02.800 --> 00:20:05.840]  能夠去印刷、抄寫
[00:20:05.840 --> 00:20:07.200]  都多了機會
[00:20:07.200 --> 00:20:10.080]  對神的話語是加強了
[00:20:10.080 --> 00:20:12.480]  於是形成了之後
[00:20:12.480 --> 00:20:16.280]  覺得有幾個重要的範圍或者步驟
[00:20:16.280 --> 00:20:17.320]  在敬拜裡面
[00:20:17.320 --> 00:20:19.160]  第一個就是宣召
[00:20:19.160 --> 00:20:21.160]  叫大家來到
[00:20:21.160 --> 00:20:22.240]  好像剛才
[00:20:22.240 --> 00:20:23.360]  宣召的經文
[00:20:23.360 --> 00:20:24.440]  叫大家來到
[00:20:24.440 --> 00:20:29.120]  然後師班就去唱主宰聖殿鐘等等的詩歌
[00:20:29.120 --> 00:20:32.520]  讓我們知道我們已經是齊集
[00:20:32.520 --> 00:20:34.520]  所以這個宣召很重要
[00:20:34.520 --> 00:20:38.680]  這個宣召令我們整整齊齊來到神的面前
[00:20:38.680 --> 00:20:42.000]  所以在某個情況下
[00:20:42.000 --> 00:20:43.240]  提醒大家
[00:20:43.240 --> 00:20:45.280]  準時崇拜就很重要了
[00:20:45.280 --> 00:20:47.280]  因為宣召當中還有人正在來
[00:20:47.280 --> 00:20:48.040]  正在走
[00:20:48.040 --> 00:20:49.640]  或者正在進行
[00:20:49.640 --> 00:20:50.720]  才來到
[00:20:50.720 --> 00:20:52.040]  似乎不是那麼好
[00:20:52.040 --> 00:20:54.680]  準時崇拜是我們要學習的
[00:20:54.680 --> 00:20:55.200]  好了
[00:20:55.200 --> 00:20:58.120]  接著就是神的話語
[00:20:58.120 --> 00:21:00.560]  這個當時開始很重視
[00:21:00.560 --> 00:21:01.760]  神的話語
[00:21:01.760 --> 00:21:03.760]  就是講道
[00:21:03.760 --> 00:21:05.840]  然後有主餐
[00:21:05.840 --> 00:21:06.800]  主餐禮
[00:21:06.800 --> 00:21:09.640]  他們有些教會每個禮拜都會有主餐
[00:21:09.640 --> 00:21:12.200]  表示主內丁姐妹相交
[00:21:12.200 --> 00:21:14.880]  我們合而為一
[00:21:14.880 --> 00:21:17.240]  接著就是祝福
[00:21:17.240 --> 00:21:18.400]  祝福是很重要的
[00:21:18.400 --> 00:21:19.040]  大家都知道
[00:21:19.040 --> 00:21:19.600]  祝福很重要
[00:21:19.600 --> 00:21:21.320]  是啊,穆斯林要祝福
[00:21:21.320 --> 00:21:22.600]  我提了禮也不要緊
[00:21:22.600 --> 00:21:23.840]  為什麼要祝福呢?
[00:21:23.840 --> 00:21:26.640]  待會我再講為什麼重要
[00:21:26.640 --> 00:21:29.000]  不過未必你所想的那種重要
[00:21:29.000 --> 00:21:31.760]  我再講幾個內容
[00:21:31.760 --> 00:21:33.360]  詩歌
[00:21:33.360 --> 00:21:34.360]  又講回詩歌
[00:21:34.360 --> 00:21:37.520]  你們要向神唱新歌
[00:21:37.520 --> 00:21:39.480]  全地都要向耶和華歌唱
[00:21:39.480 --> 00:21:40.760]  第一節不是講到嗎?
[00:21:40.760 --> 00:21:42.280]  你聽到唱新歌的話
[00:21:42.280 --> 00:21:44.200]  當然要天天作新的歌
[00:21:44.200 --> 00:21:46.080]  好像《時代流行曲》那樣
[00:21:46.080 --> 00:21:48.080]  每個禮拜有新歌
[00:21:48.080 --> 00:21:53.360]  如果是這樣基督徒的音樂人都會很忙
[00:21:53.360 --> 00:21:55.920]  沒辦法這麼多的詩歌
[00:21:55.920 --> 00:21:57.000]  一首一首
[00:21:57.000 --> 00:21:58.200]  還沒唱熟的那一首
[00:21:58.200 --> 00:21:59.800]  第二首要流行一點
[00:21:59.800 --> 00:22:00.360]  要唱第二首
[00:22:00.360 --> 00:22:01.800]  不是這個意思
[00:22:01.800 --> 00:22:05.080]  當然我們要很快去想
[00:22:05.080 --> 00:22:05.800]  當代
[00:22:05.800 --> 00:22:06.640]  當代就是說
[00:22:06.640 --> 00:22:07.680]  現在
[00:22:07.680 --> 00:22:08.440]  時代
[00:22:08.440 --> 00:22:09.960]  現在作的這些歌
[00:22:09.960 --> 00:22:11.400]  現在的背景
[00:22:11.400 --> 00:22:14.200]  現在的音樂形式等等
[00:22:14.200 --> 00:22:16.280]  配合現在的文化
[00:22:16.280 --> 00:22:17.480]  當然了
[00:22:17.480 --> 00:22:18.720]  這裡講新歌
[00:22:18.720 --> 00:22:19.760]  大家要留意
[00:22:19.760 --> 00:22:22.520]  唱新歌不代表不唱舊歌
[00:22:22.520 --> 00:22:24.240]  大家先要明白
[00:22:24.240 --> 00:22:26.840]  唱新歌也不是代表在講
[00:22:26.840 --> 00:22:30.920]  究竟是時代曲
[00:22:30.920 --> 00:22:35.120]  還是傳統的古典音樂等等的意思
[00:22:35.120 --> 00:22:40.720]  聖經所說唱新歌是表達我們自己的心態
[00:22:40.720 --> 00:22:43.240]  我們向耶和華唱歌的時候
[00:22:43.240 --> 00:22:45.240]  我們的心態是新的
[00:22:45.240 --> 00:22:47.240]  我們是不是好像聖經所說
[00:22:47.240 --> 00:22:49.920]  神賜給我們每天都是新的一天
[00:22:49.920 --> 00:22:56.400]  以至我們每天都是用一個新的生命去迎接新的一天
[00:22:56.400 --> 00:22:59.800]  我們能夠忘記背後努力面前
[00:22:59.800 --> 00:23:01.000]  這很重要
[00:23:01.000 --> 00:23:02.440]  所以
[00:23:02.440 --> 00:23:03.240]  當然了
[00:23:03.240 --> 00:23:05.720]  在今天我們講的詩歌裡面
[00:23:05.720 --> 00:23:07.440]  實際上是會的
[00:23:07.440 --> 00:23:11.360]  剛剛所講的美國的情況
[00:23:11.360 --> 00:23:14.440]  成為了很多教會的音樂很大的衝擊
[00:23:14.440 --> 00:23:17.240]  究竟用什麼詩歌呢?
[00:23:17.240 --> 00:23:18.640]  於是就平衡了
[00:23:18.640 --> 00:23:20.080]  用傳統的詩歌
[00:23:20.080 --> 00:23:21.920]  又用現代的音樂
[00:23:21.920 --> 00:23:22.960]  我們也可以
[00:23:22.960 --> 00:23:24.080]  我們教會就說
[00:23:24.080 --> 00:23:26.600]  祖堂崇拜就會用當代的音樂
[00:23:26.600 --> 00:23:28.200]  五堂就用傳統的詩歌
[00:23:28.200 --> 00:23:29.800]  你們就選擇吧
[00:23:29.800 --> 00:23:31.040]  等等的情況
[00:23:31.040 --> 00:23:33.560]  但是我想更加最重要
[00:23:33.560 --> 00:23:35.120]  是提醒我們
[00:23:35.120 --> 00:23:37.160]  聖經所說
[00:23:37.160 --> 00:23:38.160]  耶穌說
[00:23:38.160 --> 00:23:40.080]  神是一個靈
[00:23:40.080 --> 00:23:41.840]  所以敬拜祂的
[00:23:41.840 --> 00:23:44.880]  必須用心靈和誠實去敬拜祂
[00:23:44.880 --> 00:23:50.120]  其實為什麼有傳統和現代詩歌的問題呢?
[00:23:50.120 --> 00:23:51.920]  就是當時就覺得
[00:23:51.920 --> 00:23:54.520]  一直唱傳統詩歌的人開始有些僵化
[00:23:54.520 --> 00:23:55.640]  就是
[00:23:55.640 --> 00:23:58.160]  歌詞好像唸口往那樣去唱
[00:23:58.160 --> 00:23:59.960]  歌調很熟悉
[00:23:59.960 --> 00:24:00.640]  熟悉之餘
[00:24:00.640 --> 00:24:02.160]  你已經唱到歌詞了
[00:24:02.160 --> 00:24:03.800]  就是唸口往
[00:24:03.800 --> 00:24:07.640]  但是你是不是從心裡面去發出來的詩歌呢?
[00:24:07.640 --> 00:24:09.520]  於是就
[00:24:09.520 --> 00:24:12.040]  希望我們的敬拜
[00:24:12.040 --> 00:24:13.920]  用心靈和誠實
[00:24:13.920 --> 00:24:17.360]  心靈就包括了我們的一種情感
[00:24:17.360 --> 00:24:20.280]  敬拜如果沒有那種情感是不行的
[00:24:20.280 --> 00:24:22.240]  就是如果你冷冰冰
[00:24:22.240 --> 00:24:25.240]  完全沒有對神渴慕的情感
[00:24:25.240 --> 00:24:27.640]  你的敬拜怎麼賜養呢?
[00:24:27.640 --> 00:24:30.040]  你說我很敬仰神
[00:24:30.040 --> 00:24:31.160]  我很愛慕的人
[00:24:31.160 --> 00:24:32.960]  你說話無口無言
[00:24:32.960 --> 00:24:34.360]  我很愛慕你
[00:24:34.360 --> 00:24:39.480]  你去求婚、示愛是不行的
[00:24:40.160 --> 00:24:41.840]  你告訴神你愛祂
[00:24:41.840 --> 00:24:44.960]  你告訴神你很親近祂
[00:24:44.960 --> 00:24:49.040]  你的感情一定是抒發出來的
[00:24:49.040 --> 00:24:50.400]  表達出來的
[00:24:50.400 --> 00:24:51.960]  好了
[00:24:51.960 --> 00:24:54.760]  但是同時間你用心靈、誠實
[00:24:54.760 --> 00:24:57.520]  誠實在原本的文字大家都知道了
[00:24:57.520 --> 00:24:58.600]  是什麼意思呢?
[00:24:58.600 --> 00:25:00.640]  誠實
[00:25:00.640 --> 00:25:02.240]  真理嘛
[00:25:02.240 --> 00:25:04.360]  愛心說誠實話
[00:25:04.360 --> 00:25:05.640]  愛心說什麼呢?
[00:25:05.640 --> 00:25:07.200]  真理的說話
[00:25:07.200 --> 00:25:09.280]  這個本身就是這樣的意思
[00:25:09.600 --> 00:25:10.680]  真理
[00:25:10.680 --> 00:25:11.880]  你敬拜用真理
[00:25:11.880 --> 00:25:13.880]  就是說有神的說話
[00:25:13.880 --> 00:25:18.000]  你要在敬拜當中掌握到
[00:25:18.000 --> 00:25:19.640]  得到、學習到
[00:25:19.640 --> 00:25:23.040]  所以對一首詩歌來說
[00:25:23.040 --> 00:25:25.200]  傳統的詩歌
[00:25:25.200 --> 00:25:26.480]  它的好處就是
[00:25:26.480 --> 00:25:28.120]  真理教導很強
[00:25:28.120 --> 00:25:28.880]  是不是?
[00:25:28.880 --> 00:25:31.720]  你隨時拿《眾志新歌》拿一首
[00:25:31.720 --> 00:25:33.320]  譬如《奇異因典》
[00:25:33.320 --> 00:25:34.960]  一開始就是什麼呢?
[00:25:34.960 --> 00:25:37.880]  《奇異因典》就講到我是一個罪人
[00:25:37.880 --> 00:25:40.240]  然後神的救恩臨到我的身上
[00:25:40.240 --> 00:25:40.840]  是不是?
[00:25:40.840 --> 00:25:42.240]  以前我失喪
[00:25:42.240 --> 00:25:43.720]  現在我得救了
[00:25:43.720 --> 00:25:45.680]  然後到第四節是講什麼呢?
[00:25:45.680 --> 00:25:49.080]  講到千禧年的
[00:25:49.080 --> 00:25:51.080]  講到將來的
[00:25:51.080 --> 00:25:53.680]  講到回到天家裡面
[00:25:53.680 --> 00:25:55.960]  一樣是靠著因典
[00:25:55.960 --> 00:25:57.240]  我們歡喜快樂
[00:25:57.240 --> 00:25:59.040]  永遠地唱詩歌的
[00:25:59.040 --> 00:26:02.920]  很有神學的教導
[00:26:02.920 --> 00:26:03.680]  很切合的
[00:26:03.680 --> 00:26:05.680]  然後你看其他的詩歌都是這樣的
[00:26:05.680 --> 00:26:07.040]  都有很多教導的
[00:26:07.040 --> 00:26:10.040]  甚至有很多經文裡面的配合
[00:26:10.040 --> 00:26:12.280]  是好的
[00:26:12.280 --> 00:26:13.440]  但是呢
[00:26:13.440 --> 00:26:16.560]  因為那個音很熟悉
[00:26:16.560 --> 00:26:18.160]  我們唱到念口亡
[00:26:18.160 --> 00:26:20.160]  所以現在現代的詩歌
[00:26:20.160 --> 00:26:22.880]  激發我們的感情
[00:26:22.880 --> 00:26:26.440]  激情我們能夠有更加多的樂器
[00:26:26.440 --> 00:26:30.080]  幫助我們去發揮我們的情感
[00:26:30.080 --> 00:26:32.720]  能夠不要冷冰冰
[00:26:32.720 --> 00:26:35.000]  目口目面地唱這些詩歌
[00:26:35.000 --> 00:26:35.880]  但是呢
[00:26:35.880 --> 00:26:39.680]  那些詩歌的歌詞可能因為要我們激發感情
[00:26:39.680 --> 00:26:41.360]  歌詞越來越簡單
[00:26:41.360 --> 00:26:42.640]  簡單到只有幾句
[00:26:42.640 --> 00:26:47.000]  或者是沒有很多真理的教導
[00:26:47.000 --> 00:26:50.560]  但是其實平衡到是很美好的事情
[00:26:50.560 --> 00:26:52.960]  所以我們今天
[00:26:52.960 --> 00:26:55.720]  無論你是上五堂崇拜唱全套詩歌
[00:26:55.720 --> 00:26:57.960]  你也要表達你的激情出來
[00:26:57.960 --> 00:27:00.040]  你看看詩歌裡面
[00:27:00.040 --> 00:27:01.120]  你是敬拜神
[00:27:01.120 --> 00:27:03.400]  你真的要唱出來的
[00:27:03.400 --> 00:27:04.760]  你去到祖堂那些
[00:27:04.760 --> 00:27:10.120]  你說那些詩歌是沒有那麼多真理的內容
[00:27:10.120 --> 00:27:11.880]  但是你也可以學習
[00:27:11.880 --> 00:27:14.880]  抒發你的對神的那種愛慕在裡面
[00:27:14.880 --> 00:27:16.160]  都可以幫助我們
[00:27:16.160 --> 00:27:17.440]  做到我們的敬拜
[00:27:17.440 --> 00:27:20.200]  不要因為音樂的模式形式
[00:27:20.200 --> 00:27:23.440]  讓你不隨才不自然
[00:27:23.440 --> 00:27:25.240]  影響你自己的敬拜
[00:27:25.240 --> 00:27:27.240]  釋放不了自己去敬拜神
[00:27:27.240 --> 00:27:29.320]  另一方面
[00:27:29.320 --> 00:27:32.080]  就講到神的話
[00:27:32.600 --> 00:27:35.200]  神的話語在第三節裡面說
[00:27:35.200 --> 00:27:37.480]  "在列邦中述說他的榮耀"
[00:27:37.480 --> 00:27:39.720]  "在萬民中述說他的奇事"
[00:27:39.720 --> 00:27:43.640]  這裡詩歌詩就是這樣提醒我們
[00:27:43.640 --> 00:27:46.080]  我們要去講述神的事情
[00:27:46.080 --> 00:27:48.840]  就是我們在敬拜神的面前
[00:27:48.840 --> 00:27:50.480]  我們甚至在生活裡面
[00:27:50.480 --> 00:27:52.600]  我們生命裡面也要多多去講述神的事情
[00:27:52.600 --> 00:27:54.160]  所以在崇拜裡面
[00:27:54.160 --> 00:27:55.640]  講到神的話
[00:27:55.640 --> 00:27:59.040]  是說其實將整個救恩重複一次
[00:27:59.040 --> 00:28:01.160]  你每一次來到崇拜裡面
[00:28:01.160 --> 00:28:05.320]  都很盼望將你知道的救恩
[00:28:05.320 --> 00:28:08.000]  能夠重複讓你再溫習
[00:28:08.000 --> 00:28:10.440]  重複讓你知道
[00:28:10.440 --> 00:28:13.080]  重複去講述這個救恩的故事
[00:28:13.080 --> 00:28:15.000]  來到每個人都要知道
[00:28:15.000 --> 00:28:17.040]  神是拯救了我們
[00:28:17.040 --> 00:28:20.920]  所以我們才來到禮堂裡面去敬拜神
[00:28:20.920 --> 00:28:22.400]  如果今天有新的來賓來到
[00:28:22.400 --> 00:28:23.800]  為什麼這群人來敬拜呢?
[00:28:23.800 --> 00:28:25.400]  是為了什麼呢?
[00:28:25.400 --> 00:28:26.400]  他喜歡唱歌嗎?
[00:28:26.400 --> 00:28:27.000]  他喜歡聽道理嗎?
[00:28:27.000 --> 00:28:27.800]  他喜歡怎麼樣呢?
[00:28:27.800 --> 00:28:29.560]  更加重要的就是
[00:28:29.560 --> 00:28:32.000]  我們是在述說救恩的故事
[00:28:32.000 --> 00:28:35.280]  因為我們每一個人都是在神的面前
[00:28:35.280 --> 00:28:36.800]  得蒙拯救
[00:28:36.800 --> 00:28:39.680]  我們都是過著一個得救的生活
[00:28:39.680 --> 00:28:41.640]  我們都能夠述說
[00:28:41.640 --> 00:28:44.120]  我們是因為這個恩典
[00:28:44.120 --> 00:28:45.560]  能夠有喜樂
[00:28:45.560 --> 00:28:47.680]  所以我們聚集在這個面前
[00:28:47.680 --> 00:28:50.040]  我們是要述說神的恩典
[00:28:50.040 --> 00:28:52.600]  所以這裡來講
[00:28:52.600 --> 00:28:55.000]  在正道來講
[00:28:55.000 --> 00:28:58.160]  其實也很強調神的作為
[00:28:58.160 --> 00:29:02.000]  很強調神為我們做了什麼事情
[00:29:02.000 --> 00:29:05.440]  所以有些講完講道
[00:29:05.440 --> 00:29:10.680]  講完道就一定要再講福音的內容
[00:29:10.680 --> 00:29:13.720]  就一定是述說這些情況
[00:29:13.720 --> 00:29:16.520]  所以在宗教改革之後
[00:29:16.520 --> 00:29:18.120]  學家很強調
[00:29:18.120 --> 00:29:19.960]  是一個講道
[00:29:19.960 --> 00:29:21.200]  正道的時間
[00:29:21.200 --> 00:29:23.240]  但是大家要留意一個問題
[00:29:23.240 --> 00:29:24.920]  我上次講
[00:29:25.920 --> 00:29:28.480]  如果你回到崇拜裡面
[00:29:28.480 --> 00:29:30.560]  你覺得你是觀眾的時候
[00:29:30.560 --> 00:29:34.480]  你對於聽道就有很不同的看法了
[00:29:34.480 --> 00:29:36.600]  你聽得懂我說什麼嗎?
[00:29:36.600 --> 00:29:40.280]  你就會想想
[00:29:40.280 --> 00:29:41.960]  我講完覺得好不好呢?
[00:29:41.960 --> 00:29:42.520]  是不是?
[00:29:42.520 --> 00:29:43.600]  這個問題
[00:29:43.600 --> 00:29:48.680]  究竟會不會很悶呢?
[00:29:48.680 --> 00:29:51.760]  或者用這樣的想法
[00:29:51.760 --> 00:29:55.560]  就會在評價講道如何了
[00:29:56.280 --> 00:29:58.200]  於是我們就評分了
[00:29:58.200 --> 00:30:00.400]  於是我們有種感受
[00:30:00.400 --> 00:30:04.360]  最近國內有一個很流行的綜合節目
[00:30:04.360 --> 00:30:06.040]  叫做《我是歌手》
[00:30:06.040 --> 00:30:07.840]  大家聽過了嗎?
[00:30:07.840 --> 00:30:09.280]  聽過了
[00:30:09.280 --> 00:30:13.120]  《我是歌手》為什麼香港這麼多人知道呢?
[00:30:13.120 --> 00:30:16.600]  因為香港有些年輕的歌手去參賽
[00:30:16.600 --> 00:30:19.120]  贏了幾場
[00:30:19.120 --> 00:30:20.480]  很多人很重視他
[00:30:20.480 --> 00:30:22.640]  反而香港沒有什麼人重視他
[00:30:22.640 --> 00:30:25.240]  所以就覺得很不同
[00:30:25.240 --> 00:30:26.240]  很難聽
[00:30:26.240 --> 00:30:28.560]  記得有一次我剛好在國內
[00:30:28.560 --> 00:30:30.240]  看到一個節目
[00:30:30.240 --> 00:30:31.440]  《我是歌手》
[00:30:31.440 --> 00:30:34.240]  歌手有很多編排的
[00:30:34.240 --> 00:30:35.040]  講很多話
[00:30:35.040 --> 00:30:37.400]  我不想詳細講這個節目
[00:30:37.400 --> 00:30:40.000]  當然其實跟比賽節目一樣
[00:30:40.000 --> 00:30:41.800]  最後有幾個評判
[00:30:41.800 --> 00:30:44.440]  不過評判好像是做觀眾
[00:30:44.440 --> 00:30:45.880]  不過其他人做評判的時候
[00:30:45.880 --> 00:30:47.760]  可能講一下為什麼這樣
[00:30:47.760 --> 00:30:49.160]  其他人來講解一下
[00:30:49.160 --> 00:30:51.120]  我想一下
[00:30:51.120 --> 00:30:52.080]  咦?
[00:30:52.080 --> 00:30:53.840]  如果你們是觀眾的時候
[00:30:53.840 --> 00:30:55.360]  我是牧師了
[00:30:55.360 --> 00:30:57.960]  你明白我的心態嗎?
[00:30:57.960 --> 00:30:59.640]  我是牧師了
[00:30:59.640 --> 00:31:03.120]  我是牧師的時候我就想一下
[00:31:03.120 --> 00:31:03.880]  咦?
[00:31:03.880 --> 00:31:04.680]  你們會想
[00:31:04.680 --> 00:31:08.920]  今天說完選的經文是否恰當呢?
[00:31:08.920 --> 00:31:12.640]  他的咬字是否清楚呢?
[00:31:12.640 --> 00:31:17.520]  他的表達是否順暢呢?
[00:31:17.520 --> 00:31:20.320]  再看看他的服飾是否正確
[00:31:20.320 --> 00:31:20.760]  很奇怪
[00:31:20.760 --> 00:31:21.800]  想很多事情
[00:31:22.640 --> 00:31:24.680]  但是我們當然不會有這樣的節目出現
[00:31:24.680 --> 00:31:25.600]  放心
[00:31:25.600 --> 00:31:27.240]  不會有我是牧師
[00:31:27.240 --> 00:31:28.640]  然後叫幾個牧師出來
[00:31:28.640 --> 00:31:29.480]  就講了一篇道
[00:31:29.480 --> 00:31:31.200]  然後評分大家
[00:31:31.200 --> 00:31:32.440]  不會有這樣的可能
[00:31:32.440 --> 00:31:35.480]  因為我們根本不是這樣去處理這件事情
[00:31:35.480 --> 00:31:37.400]  神的話語
[00:31:37.400 --> 00:31:39.360]  是我們一起講雅門
[00:31:39.360 --> 00:31:42.080]  我們在神的面前一起學習
[00:31:42.080 --> 00:31:44.840]  但是因為事實上當然沒錯
[00:31:44.840 --> 00:31:48.000]  在教會裡面發展下去的崇拜
[00:31:48.000 --> 00:31:51.240]  很強調講道很重要
[00:31:51.880 --> 00:31:54.400]  這是事實
[00:31:54.400 --> 00:31:55.760]  在整個崇拜
[00:31:55.760 --> 00:31:58.440]  我們一個鐘頭零三個字
[00:31:58.440 --> 00:32:00.800]  裡面可能講了半個鐘頭
[00:32:00.800 --> 00:32:01.800]  是不是?
[00:32:01.800 --> 00:32:03.120]  有些更長的時間
[00:32:03.120 --> 00:32:04.640]  但是呢
[00:32:04.640 --> 00:32:07.600]  不代表我們是觀眾
[00:32:07.600 --> 00:32:09.520]  我們在這裡平衡
[00:32:09.520 --> 00:32:12.200]  如果我的崇拜是聖學禮拜
[00:32:12.200 --> 00:32:14.080]  是詩班唱了九個字
[00:32:14.080 --> 00:32:15.120]  你就坐在那裡
[00:32:15.120 --> 00:32:16.480]  那詩班唱得怎麼樣?
[00:32:16.480 --> 00:32:17.080]  好不好?
[00:32:17.080 --> 00:32:18.400]  你又要平衡這件事情
[00:32:18.400 --> 00:32:19.800]  不是這樣的做法
[00:32:20.000 --> 00:32:22.000]  而是我們都是一起的算雅門
[00:32:22.000 --> 00:32:23.280]  所以呢
[00:32:23.280 --> 00:32:25.520]  我們就要更新的觀念
[00:32:25.520 --> 00:32:27.440]  我們不是觀眾
[00:32:27.440 --> 00:32:31.480]  神只是在觀看我們對祂的敬拜
[00:32:31.480 --> 00:32:35.560]  一個我們能夠去讀神的話語是很重要的
[00:32:35.560 --> 00:32:36.800]  為什麼呢?
[00:32:36.800 --> 00:32:38.800]  接下來的重要性就在這裡
[00:32:38.800 --> 00:32:40.280]  就是祝福
[00:32:40.280 --> 00:32:41.440]  祝福
[00:32:41.440 --> 00:32:43.680]  祝福的重要性是什麼呢?
[00:32:43.680 --> 00:32:46.640]  祝福是差遣
[00:32:46.640 --> 00:32:48.560]  差遣
[00:32:49.000 --> 00:32:50.920]  你什麼情況祝福別人呢?
[00:32:50.920 --> 00:32:51.680]  平時
[00:32:51.680 --> 00:32:54.480]  一個人去外國讀書
[00:32:54.480 --> 00:32:55.280]  去外國工作
[00:32:55.280 --> 00:32:56.200]  我祝福你
[00:32:56.200 --> 00:32:58.320]  一路順風
[00:32:58.320 --> 00:33:00.760]  我祝福你前途似錦
[00:33:00.760 --> 00:33:03.200]  我祝福你一路向前努力
[00:33:03.200 --> 00:33:05.320]  祝福你一路步步高升
[00:33:05.320 --> 00:33:07.600]  祝福你一路向前行
[00:33:07.600 --> 00:33:10.920]  崇拜裡面的祝福
[00:33:10.920 --> 00:33:13.200]  是包含了一種差遣
[00:33:13.200 --> 00:33:14.720]  差遣
[00:33:14.720 --> 00:33:16.760]  是差遣
[00:33:17.520 --> 00:33:19.520]  當差遣臨到的時候
[00:33:19.520 --> 00:33:23.640]  專注就回到我們參與者的身上
[00:33:23.640 --> 00:33:26.080]  我們崇拜是向著神的
[00:33:26.080 --> 00:33:27.920]  但是最後祝福的時候
[00:33:27.920 --> 00:33:30.800]  就轉移到我們的身上
[00:33:30.800 --> 00:33:33.240]  我曾經說過
[00:33:33.240 --> 00:33:35.080]  我們的敬拜
[00:33:35.080 --> 00:33:38.840]  是有一個意思
[00:33:38.840 --> 00:33:41.000]  歌頌、讚美
[00:33:41.000 --> 00:33:44.560]  其實本身在原本的文字意思是祝福的
[00:33:44.560 --> 00:33:47.040]  其實我們跟神是彼此祝福的
[00:33:47.360 --> 00:33:48.360]  大家明白嗎?
[00:33:48.360 --> 00:33:51.040]  我們去讚美神
[00:33:51.040 --> 00:33:52.880]  神給很多福氣臨到我們裡面
[00:33:52.880 --> 00:33:54.560]  然後輪到我們去祝福神
[00:33:54.560 --> 00:33:55.800]  就是我們去讚美神
[00:33:55.800 --> 00:33:56.840]  我們就行動
[00:33:56.840 --> 00:33:58.000]  神又給福氣我們
[00:33:58.000 --> 00:33:58.960]  差遣我們
[00:33:58.960 --> 00:34:00.640]  是彼此祝福的
[00:34:00.640 --> 00:34:06.160]  其實舊約的文字也是用祝福這個字的
[00:34:06.160 --> 00:34:08.840]  現在輪到我們了
[00:34:08.840 --> 00:34:10.360]  神差遣我們
[00:34:10.360 --> 00:34:11.760]  所以神差遣我們
[00:34:11.760 --> 00:34:13.920]  所以剛才說
[00:34:14.520 --> 00:34:17.520]  去聽道,得到神的話語
[00:34:17.520 --> 00:34:19.040]  你領受到
[00:34:19.040 --> 00:34:20.320]  接著
[00:34:20.320 --> 00:34:24.440]  道就成為你的敬拜的開始
[00:34:24.440 --> 00:34:27.480]  就是你的敬拜的行動的開始
