
[00:00:00.000 --> 00:00:05.240]  感謝神直接施加給我們的安慰、鼓勵和提醒
[00:18:54.320 --> 00:18:58.040]  最能夠表達先知即是的面向
[00:18:58.040 --> 00:19:00.200]  究竟哈巴菊再次揭問
[00:19:00.200 --> 00:19:02.360]  等到一個怎樣的回應呢?
[00:19:02.360 --> 00:19:04.080]  在二章的二到二十節
[00:19:04.080 --> 00:19:05.760]  其實記載了神後來
[00:19:05.760 --> 00:19:09.480]  要怎樣去審判惡貫滿盈的迦勒底人
[00:19:09.480 --> 00:19:10.600]  不過今天我們只會看
[00:19:10.600 --> 00:19:13.720]  二章的二到五節這部份
[00:19:13.720 --> 00:19:15.040]  在第二章的五節
[00:19:15.040 --> 00:19:15.760]  聖經這樣說
[00:19:15.760 --> 00:19:16.960]  它說財富
[00:19:16.960 --> 00:19:18.360]  或者你見到括著
[00:19:18.360 --> 00:19:21.560]  傳統是財富是說走
[00:19:21.560 --> 00:19:25.040]  是使人奸詐狂傲不得安寧
[00:19:25.040 --> 00:19:27.240]  擴張慾望如同陰間
[00:19:27.240 --> 00:19:29.440]  又像死亡永不滿足
[00:19:29.440 --> 00:19:34.160]  他們焦醉萬國集合萬民都歸自己
[00:19:34.160 --> 00:19:36.120]  在這裏這句說話
[00:19:36.120 --> 00:19:39.520]  其實和應著剛才在十四到十七節裏面
[00:19:39.520 --> 00:19:42.480]  先知它說到那些迦勒底人
[00:19:42.480 --> 00:19:44.200]  好像面對列國
[00:19:44.200 --> 00:19:45.400]  好像網語一樣
[00:19:45.400 --> 00:19:46.440]  要一抹打盡
[00:19:46.440 --> 00:19:49.680]  將列國的財富都據為己有
[00:19:49.680 --> 00:19:54.040]  在其中行了兇殘的事情
[00:19:54.040 --> 00:19:56.720]  神的回應當中包含著
[00:19:56.720 --> 00:19:58.880]  對先知的哭訴
[00:19:58.880 --> 00:20:03.520]  的揭問的內容的一種迴響
[00:20:03.520 --> 00:20:05.760]  對於這些迦勒底人
[00:20:05.760 --> 00:20:07.160]  他們張開了網
[00:20:07.160 --> 00:20:11.560]  將財富、人民去擄掠、吞嚇
[00:20:11.560 --> 00:20:13.600]  他們傲慢自大
[00:20:13.600 --> 00:20:16.640]  他們完全漠視禮節、人道
[00:20:16.640 --> 00:20:19.560]  或者各樣道德的規範
[00:20:19.560 --> 00:20:23.760]  在二到三、四節的回應裏面
[00:20:23.760 --> 00:20:24.760]  神很強調
[00:20:24.760 --> 00:20:28.840]  祂對這些人的審判很快會實現
[00:20:28.840 --> 00:20:30.560]  所以祂吩咐哈伯先知
[00:20:30.560 --> 00:20:32.320]  要將異象寫下來
[00:20:32.320 --> 00:20:34.640]  讓讀的人一眼就看得明白
[00:20:34.640 --> 00:20:37.640]  而且訊息可以很快地傳開
[00:20:37.640 --> 00:20:41.240]  祂叫先知將異象寫在一個泥板上面
[00:20:41.240 --> 00:20:45.600]  英文這個泥板翻譯為Tablet
[00:20:45.600 --> 00:20:48.880]  即是我們今天的平板電腦
[00:20:48.880 --> 00:20:51.120]  這是歷史上最重要
[00:20:51.120 --> 00:20:53.800]  最至高無上的一個平板
[00:20:53.800 --> 00:20:55.160]  在其中記載了一個
[00:20:55.160 --> 00:20:57.720]  我們必須要看得明白
[00:20:57.720 --> 00:20:59.720]  要將它傳開的訊息
[00:20:59.720 --> 00:21:02.240]  而其中有一個最關鍵的句子
[00:21:02.240 --> 00:21:03.320]  就是第四節
[00:21:03.320 --> 00:21:04.200]  聖經這樣說
[00:21:04.200 --> 00:21:07.080]  「迦勒底人自高自大,心不正直」
[00:21:07.080 --> 00:21:10.280]  「然而義人必因信得生」
[00:21:10.280 --> 00:21:13.120]  這句說話不單止
[00:21:13.120 --> 00:21:14.920]  有些猶太的拉比說
[00:21:14.920 --> 00:21:19.120]  不單止是哈伯書最核心的說話
[00:21:19.120 --> 00:21:22.200]  也是整卷舊約裡最核心的說話
[00:21:22.200 --> 00:21:25.400]  「義人必因信得生」
[00:21:25.400 --> 00:21:28.040]  或者在七十字本裡的翻譯是
[00:21:28.040 --> 00:21:32.920]  「義人必因他的信實得生」
[00:21:32.920 --> 00:21:34.920]  如何理解他的信實
[00:21:34.920 --> 00:21:37.000]  在說誰的信實
[00:21:37.000 --> 00:21:41.280]  在說信靠上帝的人的信心
[00:21:41.280 --> 00:21:44.560]  還是在說上帝的信實呢?
[00:21:44.560 --> 00:21:46.840]  聖經一方面我們可以這樣理解
[00:21:46.840 --> 00:21:48.920]  義人因著他的生命
[00:21:48.920 --> 00:21:50.400]  他不是憑著眼見的
[00:21:50.400 --> 00:21:53.440]  而是按著信心的引導去生活
[00:21:53.440 --> 00:21:56.240]  以至活出一個屬神的生命
[00:21:56.240 --> 00:21:58.120]  同時也可以說
[00:21:58.120 --> 00:22:01.760]  這個義人去依靠上帝的信實
[00:22:01.760 --> 00:22:05.160]  所以他在一個充滿著危機
[00:22:05.160 --> 00:22:07.960]  和試探的環境裡
[00:22:07.960 --> 00:22:11.520]  他仍然活出一個屬神的生命
[00:22:11.520 --> 00:22:14.960]  無論我們如何去解釋他的信實
[00:22:14.960 --> 00:22:17.520]  我們要很肯定一件事情
[00:22:17.520 --> 00:22:20.320]  聖經二章三節強調
[00:22:20.320 --> 00:22:24.240]  上帝即使會延遲他的施行公義
[00:22:24.240 --> 00:22:28.240]  但他說的話是一定會應驗
[00:22:28.240 --> 00:22:29.840]  上帝是信實的
[00:22:29.840 --> 00:22:32.680]  他是不會落空的
[00:22:32.680 --> 00:22:35.640]  聖經給我們的提醒從來都是這樣的
[00:22:35.640 --> 00:22:38.240]  我們活著是憑著信心
[00:22:38.240 --> 00:22:40.440]  而不是憑著眼見
[00:22:40.440 --> 00:22:41.760]  我們不斷去聽
[00:22:41.760 --> 00:22:43.320]  去看很多的短片
[00:22:43.320 --> 00:22:44.520]  很多新聞報導
[00:22:44.520 --> 00:22:45.880]  很多不同的文章的分析
[00:22:45.880 --> 00:22:48.480]  很多的傳言等等
[00:22:48.480 --> 00:22:50.840]  往往我們就活在那種惶恐
[00:22:50.840 --> 00:22:54.600]  憂慮 沮喪 絕望的裡面
[00:22:54.600 --> 00:22:58.040]  我們所要活著的依靠
[00:22:58.040 --> 00:23:01.720]  是那位救我們脫離恐懼的上帝
[00:23:01.720 --> 00:23:05.200]  在信心裡面去向前走
[00:23:05.200 --> 00:23:08.280]  當我們面對惡人得逞
[00:23:08.280 --> 00:23:09.680]  邪惡氾濫的時候
[00:23:09.680 --> 00:23:12.600]  二人更加要相信上帝的公義
[00:23:12.600 --> 00:23:14.440]  必然會臨到
[00:23:14.440 --> 00:23:18.840]  即使現今未見到上帝施行公義的跡象
[00:23:18.840 --> 00:23:21.640]  仍然去堅信祂
[00:23:21.640 --> 00:23:24.280]  二人所得的生命
[00:23:24.280 --> 00:23:29.680]  所強調的不是不用面對肉身的死亡
[00:23:29.680 --> 00:23:32.520]  又或者死後上天堂這件事情
[00:23:32.520 --> 00:23:35.960]  而是因著信對上帝有忠心
[00:23:35.960 --> 00:23:38.520]  依照在這個罪惡墮落的世界裡面
[00:23:38.520 --> 00:23:40.760]  活出一個屬神的生命
[00:23:40.760 --> 00:23:43.560]  最近有一個事蹟很值得我們留意的
[00:23:43.560 --> 00:23:45.760]  就是諾貝爾和平獎
[00:23:45.760 --> 00:23:48.960]  頒給一個非洲國家的總理
[00:23:48.960 --> 00:23:54.040]  這位43歲的埃塞俄比亞總理艾哈邁德
[00:23:54.040 --> 00:23:58.000]  他的名字我們以前從來沒有聽過
[00:23:58.000 --> 00:24:01.280]  但原來這位總理在上任一年半的時間裡
[00:24:01.280 --> 00:24:02.760]  他做了一件事情
[00:24:02.760 --> 00:24:04.440]  他就是結束了這個國家
[00:24:04.440 --> 00:24:08.200]  和他的鄰國二十年以來的互相的敵視
[00:24:08.200 --> 00:24:10.760]  這兩個國家由九八年開始
[00:24:10.760 --> 00:24:12.360]  已經不斷地發生衝突
[00:24:12.360 --> 00:24:13.280]  斷交
[00:24:13.280 --> 00:24:15.040]  有很多的戰爭
[00:24:15.040 --> 00:24:17.520]  在其中最少死了七萬人
[00:24:17.520 --> 00:24:19.440]  聯合國花了很長的時間
[00:24:19.440 --> 00:24:21.680]  在當中去設立維持和平部隊
[00:24:21.680 --> 00:24:24.760]  也希望他們雙方可以有和談
[00:24:24.760 --> 00:24:28.080]  但到了2008年的時候都要放棄
[00:24:28.080 --> 00:24:30.560]  維和部隊都撤離了
[00:24:30.560 --> 00:24:32.600]  但想不到在十年之後
[00:24:32.600 --> 00:24:37.720]  當這個總理就任三個月之後
[00:24:37.720 --> 00:24:41.800]  兩個國家就宣佈舉行和平的高峰會
[00:24:41.800 --> 00:24:45.320]  而後來達成了一個和平的協議
[00:24:45.320 --> 00:24:49.720]  這是一個令人震驚的政治成就
[00:24:49.720 --> 00:24:53.960]  這位總理不單止他締造了兩國之間的和平
[00:24:53.960 --> 00:24:56.880]  在國內東正教的分歧裡面
[00:24:56.880 --> 00:24:59.960]  在蘇丹的一些內戰當中
[00:24:59.960 --> 00:25:01.800]  他都參與調解
[00:25:01.800 --> 00:25:04.120]  去帶來一些益處
[00:25:04.120 --> 00:25:09.760]  這位總理是一位五秦宗的基督徒
[00:25:09.760 --> 00:25:14.480]  他高呼要打破圍牆
[00:25:14.480 --> 00:25:17.080]  築起橋樑
[00:25:17.080 --> 00:25:19.800]  他宣告比起坦克和導彈
[00:25:19.800 --> 00:25:23.840]  這些現代武器更加重要更厲害的
[00:25:23.840 --> 00:25:25.400]  是愛
[00:25:25.400 --> 00:25:28.480]  愛可以贏取人的心
[00:25:28.480 --> 00:25:32.280]  雖然他在推動要做改革的過程裡面
[00:25:32.280 --> 00:25:35.520]  遭到別人一些反對者的暗殺
[00:25:35.520 --> 00:25:37.200]  但他沒有倒下來
[00:25:37.200 --> 00:25:40.640]  他繼續去帶動和平
[00:25:40.640 --> 00:25:44.680]  他所要做的不是依靠勢力和才能
[00:25:44.680 --> 00:25:45.880]  去壓倒
[00:25:45.880 --> 00:25:49.520]  不是用武力去使人妥協
[00:25:49.520 --> 00:25:52.800]  從他身上我們見到一個屬神的生命
[00:25:52.800 --> 00:25:57.520]  走在信心的當中而展現出來
[00:25:57.520 --> 00:26:02.400]  在貧窮和戰亂的國家裡面成長的一位領袖
[00:26:02.400 --> 00:26:08.160]  做到了很多強國的領袖做不到的成就
[00:26:08.160 --> 00:26:13.680]  可能你會說這些百年一遇的屬靈鬼人和政治奇才
[00:26:13.680 --> 00:26:18.480]  我們望塵莫及對我們有什麼關係呢
[00:26:18.480 --> 00:26:21.160]  如果一個人走在信心的裡面
[00:26:21.160 --> 00:26:23.760]  在上帝所賜下的時機當中
[00:26:23.760 --> 00:26:27.240]  可以帶來這樣的成就
[00:26:27.240 --> 00:26:29.240]  我們走在信心的裡面
[00:26:29.240 --> 00:26:34.760]  起碼我們不要為這個世代添煩添亂
[00:26:34.760 --> 00:26:39.080]  讓我們憑著信而不是憑著眼見
[00:26:39.080 --> 00:26:44.640]  讓我們所聽的是從上帝而來的提醒和鼓勵
[00:26:44.640 --> 00:26:48.680]  而不是很多不同的錄音、影片的聲音
[00:26:48.680 --> 00:26:50.280]  不是說那些不可以聽
[00:26:50.280 --> 00:26:53.120]  而是我們必須要在這個根基上面
[00:26:53.120 --> 00:26:58.000]  去過濾、去判斷我們怎樣去作出回應
[00:26:58.000 --> 00:27:03.680]  以致我們在各樣事情的參與和表達當中
[00:27:03.680 --> 00:27:06.920]  是更加活出從神而來的愛
[00:27:06.920 --> 00:27:09.640]  帶來正面的益處和果效
[00:27:09.640 --> 00:27:12.880]  頂止我們從先知身上要學習
[00:27:12.880 --> 00:27:15.200]  同情共感
[00:27:15.200 --> 00:27:17.800]  在別人的痛苦當中
[00:27:17.800 --> 00:27:22.960]  你願意進入其中,作首望半行
[00:27:22.960 --> 00:27:25.160]  在上帝的回應裡面
[00:27:25.160 --> 00:27:26.560]  我們要得到鼓勵
[00:27:26.560 --> 00:27:28.880]  我們要持守忠信
[00:27:28.880 --> 00:27:31.680]  去活出一個屬神的生命
[00:27:31.680 --> 00:27:34.440]  剛才施哥、施班所獻的施哥
[00:27:34.440 --> 00:27:38.000]  不單提到脫離恐懼,不用沮喪
[00:27:38.000 --> 00:27:41.120]  也提到神使我們行路得力
[00:27:41.120 --> 00:27:44.200]  可以完成善功
[00:27:44.200 --> 00:27:45.640]  無論什麼環境
[00:27:45.640 --> 00:27:47.960]  如果我們可以這樣為主而活
[00:27:47.960 --> 00:27:50.280]  我們的生命就不枉過了
[00:27:50.280 --> 00:27:51.480]  我們一起祈禱
[00:27:51.480 --> 00:28:01.480]  天父祢知道我們的軟弱
[00:28:01.480 --> 00:28:06.840]  祢知道我們在心底的暗處
[00:28:06.840 --> 00:28:09.480]  所有的惡念
[00:28:09.480 --> 00:28:13.440]  祢又知道我們因著罪惡的衝擊
[00:28:13.440 --> 00:28:16.440]  和傷害而有的痛心
[00:28:16.440 --> 00:28:21.440]  因著人際間的紛擾而有的沮喪
[00:28:21.440 --> 00:28:26.560]  主大我們深信在祢裡面有出路
[00:28:26.560 --> 00:28:29.600]  祢的心意不是要我們被困
[00:28:29.600 --> 00:28:32.800]  而是要提升我們的生命
[00:28:32.800 --> 00:28:35.400]  更加行在信心裡面
[00:28:35.400 --> 00:28:40.080]  更加讓祢的愛透過我們去活出來
[00:28:40.080 --> 00:28:41.480]  世代黑暗
[00:28:41.480 --> 00:28:44.200]  我們更加需要主祢幫助我們
[00:28:44.200 --> 00:28:46.920]  去設定我們真的從祢領袖
[00:28:46.920 --> 00:28:50.920]  做一個在地上的燈台
[00:28:50.920 --> 00:28:55.440]  有祢所賜下的油和光在其中
[00:28:55.440 --> 00:28:59.480]  願祢的真光照遍大地
[00:28:59.480 --> 00:29:03.800]  讓人的心從黑暗而有的恐懼裡面
[00:29:03.800 --> 00:29:05.360]  得到釋放
[00:29:05.360 --> 00:29:07.120]  有真的平安
[00:29:07.120 --> 00:29:11.600]  因為知道祢是全然公義和聖潔的上主
[00:29:11.600 --> 00:29:13.920]  祢在我們中間
[00:29:13.920 --> 00:29:17.600]  祢必帶來祢的國完全的實現
[00:29:17.600 --> 00:29:19.200]  禱告奉耶穌名給
[00:29:19.200 --> 00:29:20.600]  阿門
