
[00:00:00.000 --> 00:00:02.400]  教會今年的主題是
[00:14:28.720 --> 00:14:29.920]  就要工作
[00:14:29.920 --> 00:14:31.720]  一部分人就說
[00:14:31.720 --> 00:14:32.720]  我的工作
[00:14:32.720 --> 00:14:34.920]  其實我知道是侍奉
[00:14:34.920 --> 00:14:36.520]  我的工作是有滿足感的
[00:14:36.520 --> 00:14:38.320]  工作是充實的
[00:14:38.320 --> 00:14:39.920]  人人有不同的看法
[00:14:39.920 --> 00:14:44.120]  香港牛筋新運動總幹事胡志偉牧師
[00:14:44.120 --> 00:14:47.120]  他鼓勵教導
[00:14:47.120 --> 00:14:50.920]  他引述提摩太前書五章八節
[00:14:50.920 --> 00:14:52.520]  人如果不看顧親屬
[00:14:52.520 --> 00:14:53.920]  就是背了真道
[00:14:53.920 --> 00:14:55.720]  比不信的人還不好
[00:14:55.720 --> 00:14:57.520]  他不看顧自己家裡的人
[00:14:57.520 --> 00:14:58.520]  更是如此
[00:14:58.520 --> 00:14:59.320]  這裡說什麼
[00:14:59.320 --> 00:15:00.720]  他說顧家
[00:15:00.720 --> 00:15:02.320]  也有屬靈意義
[00:15:02.320 --> 00:15:04.720]  顧家是我們基督徒的責任
[00:15:04.720 --> 00:15:05.720]  所以很屬靈
[00:15:05.720 --> 00:15:08.120]  所以如果你覺得工作只是顧家
[00:15:08.120 --> 00:15:09.120]  只是養生
[00:15:09.120 --> 00:15:10.520]  也有屬靈的意義
[00:15:10.520 --> 00:15:12.120]  不要小看
[00:15:12.120 --> 00:15:13.720]  他說我們做牧者的
[00:15:13.720 --> 00:15:15.320]  應該教導弟兄姐妹是什麼
[00:15:15.320 --> 00:15:17.520]  不是你找一份有意義的工作
[00:15:17.520 --> 00:15:19.920]  你那些以為沒意義的工作
[00:15:19.920 --> 00:15:25.520]  其實你要在那裡找意義和找照明
[00:15:25.520 --> 00:15:29.520]  在工作上找意義和找照明
[00:15:29.520 --> 00:15:30.320]  早一段時間
[00:15:30.320 --> 00:15:33.120]  名中心一個活動在大型廣場舉行
[00:15:33.120 --> 00:15:35.120]  完了我們就收拾場地
[00:15:35.120 --> 00:15:37.720]  垃圾我們就幫忙清理
[00:15:37.720 --> 00:15:39.920]  掃完之後就告訴管理員
[00:15:39.920 --> 00:15:41.720]  我們把場地交還給你
[00:15:41.720 --> 00:15:42.720]  已經清理好了
[00:15:42.720 --> 00:15:44.320]  你們做得很好
[00:15:44.320 --> 00:15:47.520]  比以前更乾淨
[00:15:47.520 --> 00:15:48.920]  我們這樣做
[00:15:48.920 --> 00:15:49.920]  原來也是一個見證
[00:15:49.920 --> 00:15:51.120]  他很放心
[00:15:51.120 --> 00:15:52.320]  凡是基督救命恩堂
[00:15:52.320 --> 00:15:53.120]  大埔堂
[00:15:53.120 --> 00:15:53.920]  或者其他教會
[00:15:53.920 --> 00:15:55.120]  我很相信
[00:15:55.120 --> 00:15:57.120]  他們借地方
[00:15:57.120 --> 00:15:57.920]  就是這樣
[00:15:57.920 --> 00:16:02.120]  在那裡忠心做好
[00:16:02.120 --> 00:16:04.720]  原來就是一個見證
[00:16:04.720 --> 00:16:06.120]  那些我們不只是為他做
[00:16:06.120 --> 00:16:08.520]  我們本身覺得應該去做
[00:16:08.520 --> 00:16:10.120]  就是這樣
[00:16:10.120 --> 00:16:11.720]  剛才提到的撒加
[00:16:11.720 --> 00:16:12.520]  Paul Stephens
[00:16:12.520 --> 00:16:14.920]  他說教會是什麼呢?
[00:16:14.920 --> 00:16:17.920]  他說其實每個星期發生的事都很動態
[00:16:17.920 --> 00:16:19.120]  我們以為很恩秦
[00:16:19.120 --> 00:16:20.120]  但其實很動態
[00:16:20.120 --> 00:16:21.120]  怎樣動態呢?
[00:16:21.120 --> 00:16:23.520]  每個星期大家回來是怎樣?
[00:16:23.520 --> 00:16:24.520]  聚集
[00:16:24.520 --> 00:16:25.920]  聚合的
[00:16:25.920 --> 00:16:27.320]  完了崇拜之後
[00:16:27.320 --> 00:16:28.120]  大家是怎樣?
[00:16:28.120 --> 00:16:29.120]  分散的
[00:16:29.120 --> 00:16:30.120]  有些人不知道回來一次
[00:16:30.120 --> 00:16:31.120]  你回到團契小組
[00:16:31.120 --> 00:16:32.320]  你回來聚合
[00:16:32.320 --> 00:16:33.320]  然後分散
[00:16:33.320 --> 00:16:35.120]  回來聚合的時候做什麼?
[00:16:35.120 --> 00:16:36.320]  我們敬拜上帝
[00:16:36.320 --> 00:16:39.120]  但同時間你也接受裝備
[00:16:39.120 --> 00:16:40.120]  就好像大家一起
[00:16:40.120 --> 00:16:41.120]  聽我說過一樣
[00:16:41.120 --> 00:16:41.920]  你接受裝備
[00:16:41.920 --> 00:16:42.920]  認識聖經
[00:16:42.920 --> 00:16:43.920]  認識上帝
[00:16:43.920 --> 00:16:44.920]  認識我們自己
[00:16:44.920 --> 00:16:46.120]  認識這個世界
[00:16:46.120 --> 00:16:48.120]  之後我們回去
[00:16:48.120 --> 00:16:49.120]  回來的時候
[00:16:49.120 --> 00:16:50.120]  你服侍上帝
[00:16:50.120 --> 00:16:51.120]  所以是什麼?
[00:16:51.120 --> 00:16:52.120]  侍奉上帝
[00:16:52.120 --> 00:16:52.920]  你有事做的
[00:16:52.920 --> 00:16:53.920]  你真的有事做的
[00:16:53.920 --> 00:16:54.720]  所以要唱詩
[00:16:54.720 --> 00:16:56.120]  你要開口唱詩
[00:16:56.120 --> 00:16:57.120]  祈禱的時候
[00:16:57.120 --> 00:16:58.320]  我們要祈禱的
[00:16:58.320 --> 00:17:00.320]  我們有些人做私事
[00:17:00.320 --> 00:17:01.520]  你是服侍
[00:17:01.520 --> 00:17:03.120]  但其實所有會眾
[00:17:03.120 --> 00:17:05.120]  都是在服侍這個工作
[00:17:05.120 --> 00:17:07.120]  但我們進入職場的時候
[00:17:07.120 --> 00:17:08.120]  是什麼呢?
[00:17:08.120 --> 00:17:09.120]  原來在工作上
[00:17:09.120 --> 00:17:11.120]  我們侍奉上帝
[00:17:11.120 --> 00:17:12.120]  每一個工作
[00:17:12.120 --> 00:17:14.120]  都是在服侍上帝
[00:17:14.120 --> 00:17:17.120]  你以為為老闆做的
[00:17:17.120 --> 00:17:19.120]  其實你是為上帝做
[00:17:19.120 --> 00:17:20.120]  在家裡
[00:17:20.120 --> 00:17:21.120]  沒有事做
[00:17:21.120 --> 00:17:22.120]  沒有公司
[00:17:22.120 --> 00:17:24.120]  你的家就是你的公司
[00:17:24.120 --> 00:17:26.120]  你以為為子女做
[00:17:26.120 --> 00:17:27.120]  煮一餐飯
[00:17:27.120 --> 00:17:28.120]  有時候真的
[00:17:28.120 --> 00:17:29.120]  不會得到好評
[00:17:29.120 --> 00:17:30.120]  又是煮這些菜
[00:17:30.120 --> 00:17:31.120]  每天都吃這些菜
[00:17:31.120 --> 00:17:32.120]  我說了好吃
[00:17:32.120 --> 00:17:33.120]  你每天都煮的
[00:17:33.120 --> 00:17:35.120]  有些爸爸媽媽真的這樣
[00:17:35.120 --> 00:17:36.120]  以前我媽媽就是這樣
[00:17:36.120 --> 00:17:37.120]  說了那樣東西好吃
[00:17:37.120 --> 00:17:39.120]  一個星期都吃她的
[00:17:39.120 --> 00:17:44.120]  我們有時候會得不到好評
[00:17:44.120 --> 00:17:46.120]  如果我們為這樣做
[00:17:46.120 --> 00:17:48.120]  真的有時候很灰心很士氣
[00:17:48.120 --> 00:17:50.120]  但有時候你想想
[00:17:50.120 --> 00:17:53.120]  做父母是上帝給我的一個崗位
[00:17:53.120 --> 00:17:55.120]  我忠心去做好
[00:17:55.120 --> 00:17:56.120]  我為誰做呢?
[00:17:56.120 --> 00:17:57.120]  不只為子女
[00:17:57.120 --> 00:17:58.120]  不只為家人
[00:17:58.120 --> 00:18:00.120]  我為上帝做
[00:18:01.120 --> 00:18:02.120]  為上帝做
[00:18:02.120 --> 00:18:04.120]  在你的工作上
[00:18:04.120 --> 00:18:05.120]  找意義
[00:18:05.120 --> 00:18:07.120]  很重要
[00:18:07.120 --> 00:18:11.120]  如果你工作遇到不如意
[00:18:11.120 --> 00:18:13.120]  被上司欺凌
[00:18:13.120 --> 00:18:14.120]  或者你做管理層
[00:18:14.120 --> 00:18:15.120]  你的下屬
[00:18:15.120 --> 00:18:17.120]  不太做到公司的期望
[00:18:17.120 --> 00:18:19.120]  或者你的要求
[00:18:19.120 --> 00:18:21.120]  你做那些工作要跑數
[00:18:21.120 --> 00:18:23.120]  追不到
[00:18:23.120 --> 00:18:24.120]  你可能做一些
[00:18:24.120 --> 00:18:26.120]  要很對人的工作
[00:18:26.120 --> 00:18:28.120]  經常都收到投訴
[00:18:28.120 --> 00:18:30.120]  或者你只是做一份平凡的工作
[00:18:30.120 --> 00:18:32.120]  趕車又遲到
[00:18:32.120 --> 00:18:34.120]  又要繳缺點
[00:18:34.120 --> 00:18:35.120]  或者扣工資
[00:18:35.120 --> 00:18:36.120]  什麼都好
[00:18:36.120 --> 00:18:38.120]  你做一個人應該要做
[00:18:38.120 --> 00:18:40.120]  我們分別出來
[00:18:40.120 --> 00:18:42.120]  是給上帝用的
[00:18:42.120 --> 00:18:45.120]  我們的言語、行為、心思、意念、態度
[00:18:45.120 --> 00:18:47.120]  是不一樣的
[00:18:47.120 --> 00:18:49.120]  我們是一個怎樣的人
[00:18:49.120 --> 00:18:51.120]  我們都感激
[00:18:51.120 --> 00:18:52.120]  這是第二個枯竭
[00:18:52.120 --> 00:18:53.120]  第三個
[00:18:53.120 --> 00:18:56.120]  夢照屬基督
[00:18:56.120 --> 00:18:58.120]  這是第三個向導
[00:19:00.120 --> 00:19:03.120]  亦都可能是我們最忽略的一個向導
[00:19:03.120 --> 00:19:04.120]  第六節
[00:19:04.120 --> 00:19:05.120]  保羅說
[00:19:05.120 --> 00:19:09.120]  其中也有你們這夢照屬基督的人
[00:19:09.120 --> 00:19:12.120]  原來一個的呼召
[00:19:12.120 --> 00:19:15.120]  是我們呼召歸耶穌
[00:19:15.120 --> 00:19:18.120]  當然在教教的信仰裏
[00:19:18.120 --> 00:19:20.120]  有聖父、聖子、聖靈
[00:19:20.120 --> 00:19:22.120]  我們經常都混合它一起說
[00:19:22.120 --> 00:19:25.120]  上帝呼召我們
[00:19:25.120 --> 00:19:28.120]  透過耶穌來歸回祂
[00:19:28.120 --> 00:19:29.120]  我們又屬基督
[00:19:29.120 --> 00:19:31.120]  其實又屬上帝
[00:19:31.120 --> 00:19:33.120]  這裏說的是所屬性
[00:19:33.120 --> 00:19:35.120]  我們是誰
[00:19:35.120 --> 00:19:37.120]  我們夢照是歸回
[00:19:37.120 --> 00:19:38.120]  英文表達
[00:19:38.120 --> 00:19:41.120]  Called to be Jesus Christ
[00:19:41.120 --> 00:19:42.120]  後面有
[00:19:42.120 --> 00:19:44.120]  Apostle we ask
[00:19:44.120 --> 00:19:46.120]  我們屬於耶穌
[00:19:46.120 --> 00:19:47.120]  所以
[00:19:47.120 --> 00:19:49.120]  Called to belong
[00:19:49.120 --> 00:19:51.120]  我們夢照屬誰呢
[00:19:51.120 --> 00:19:52.120]  我們不是屬這個世界
[00:19:52.120 --> 00:19:53.120]  我們不是屬魔鬼
[00:19:53.120 --> 00:19:54.120]  我們不是屬撒旦
[00:19:54.120 --> 00:19:55.120]  我們不是屬公司
[00:19:55.120 --> 00:19:56.120]  甚至有時我們想
[00:19:56.120 --> 00:19:57.120]  我們不是屬這個家
[00:19:57.120 --> 00:19:59.120]  我們表面上是
[00:19:59.120 --> 00:20:00.120]  我們是公司的員工
[00:20:00.120 --> 00:20:02.120]  我們是這個家的家人
[00:20:02.120 --> 00:20:03.120]  我們拿教會的信徒
[00:20:03.120 --> 00:20:04.120]  我們有代表性
[00:20:04.120 --> 00:20:06.120]  但原來我們真正所屬
[00:20:06.120 --> 00:20:08.120]  是屬誰呢
[00:20:08.120 --> 00:20:10.120]  我們夢照是屬基督
[00:20:10.120 --> 00:20:12.120]  我們夢照是屬上帝
[00:20:12.120 --> 00:20:15.120]  這是一個很重要的部份
[00:20:15.120 --> 00:20:18.120]  但往往我們很忽略的部份
[00:20:18.120 --> 00:20:21.120]  上帝每一天都呼召我們
[00:20:21.120 --> 00:20:23.120]  回歸在祂裏面
[00:20:23.120 --> 00:20:26.120]  上帝每一天都呼召我們
[00:20:26.120 --> 00:20:28.120]  回歸於祂
[00:20:28.120 --> 00:20:30.120]  屬於祂
[00:20:30.120 --> 00:20:31.120]  但不少時候
[00:20:31.120 --> 00:20:33.120]  我們被這個世界掌管著
[00:20:33.120 --> 00:20:35.120]  我們好像被這個世界
[00:20:35.120 --> 00:20:37.120]  控制我們兜兜轉轉
[00:20:37.120 --> 00:20:39.120]  打滾一路
[00:20:39.120 --> 00:20:42.120]  我們不少人被金錢控制著
[00:20:42.120 --> 00:20:44.120]  我們好像只是為金錢而活
[00:20:44.120 --> 00:20:47.120]  我們被名利地位這些東西
[00:20:47.120 --> 00:20:49.120]  管轄著我們
[00:20:49.120 --> 00:20:51.120]  我們忘記了
[00:20:51.120 --> 00:20:52.120]  我們屬誰呢
[00:20:52.120 --> 00:20:54.120]  我們是屬上帝
[00:20:54.120 --> 00:20:56.120]  是耶穌基督
[00:20:56.120 --> 00:20:58.120]  透過祂整個的生命
[00:20:58.120 --> 00:21:01.120]  將我們從罪裏賣熟回來
[00:21:01.120 --> 00:21:02.120]  是贖回
[00:21:02.120 --> 00:21:04.120]  然後是贖祂
[00:21:04.120 --> 00:21:06.120]  不再是贖罪
[00:21:06.120 --> 00:21:08.120]  不再是贖這個世界
[00:21:08.120 --> 00:21:10.120]  也不再是贖我們自己
[00:21:10.120 --> 00:21:12.120]  主權在耶穌那裏
[00:21:12.120 --> 00:21:15.120]  已故的靈修導師
[00:21:15.120 --> 00:21:17.120]  譚佩泉博士
[00:21:17.120 --> 00:21:19.120]  告訴我們靈修是甚麼呢
[00:21:19.120 --> 00:21:21.120]  很多時候我們就想靈修
[00:21:21.120 --> 00:21:23.120]  打開一本聖經
[00:21:23.120 --> 00:21:25.120]  讀完之後我們默想
[00:21:25.120 --> 00:21:27.120]  我們祈禱
[00:21:27.120 --> 00:21:29.120]  我們回應
[00:21:29.120 --> 00:21:31.120]  這個是怎樣做靈修
[00:21:31.120 --> 00:21:33.120]  但靈修其實是甚麼呢
[00:21:33.120 --> 00:21:35.120]  他說
[00:21:35.120 --> 00:21:39.120]  靈修就是踏上歸家之路
[00:21:39.120 --> 00:21:42.120]  靈修就是踏上歸家之路
[00:21:42.120 --> 00:21:43.120]  因為上帝
[00:21:43.120 --> 00:21:45.120]  祂透過耶穌基督
[00:21:45.120 --> 00:21:47.120]  告訴我們
[00:21:47.120 --> 00:21:49.120]  怎樣成為人
[00:21:49.120 --> 00:21:51.120]  每一天就是這樣呼召我們
[00:21:51.120 --> 00:21:55.120]  呼召我們回到家裏
[00:21:55.120 --> 00:21:58.120]  回到上帝那裏
[00:21:58.120 --> 00:22:01.120]  回到耶穌那裏
[00:22:01.120 --> 00:22:06.120]  另一位靈修的大師梅頓
[00:22:06.120 --> 00:22:08.120]  Thomas Merton
[00:22:08.120 --> 00:22:09.120]  他說
[00:22:09.120 --> 00:22:14.120]  祈禱是始於回歸心田
[00:22:14.120 --> 00:22:18.120]  找到人內心深處的中心
[00:22:18.120 --> 00:22:23.120]  叫喚整個人存在在上帝的臨在之中
[00:22:23.120 --> 00:22:25.120]  祈禱是甚麼呢
[00:22:25.120 --> 00:22:27.120]  我們有時不是祈禱
[00:22:27.120 --> 00:22:29.120]  說說說說說
[00:22:29.120 --> 00:22:33.120]  但祈禱不一定只是說說說說
[00:22:33.120 --> 00:22:35.120]  祈禱可以靜默
[00:22:35.120 --> 00:22:37.120]  體會上帝的臨在
[00:22:37.120 --> 00:22:39.120]  每次我們知道要祈禱的時候
[00:22:39.120 --> 00:22:40.120]  你發現
[00:22:40.120 --> 00:22:42.120]  每天
[00:22:42.120 --> 00:22:45.120]  可能早午晚餐你祈禱
[00:22:45.120 --> 00:22:47.120]  不只是為食物感恩
[00:22:47.120 --> 00:22:50.120]  祈禱那一刻靜一靜
[00:22:50.120 --> 00:22:53.120]  天主教的靈修傳統很好
[00:22:53.120 --> 00:22:56.120]  每一天他們有蛇三尺有蛇五尺靜下來
[00:22:56.120 --> 00:22:58.120]  提示我們
[00:22:58.120 --> 00:23:01.120]  承托著我們每一天生活的
[00:23:01.120 --> 00:23:02.120]  不是我們自己
[00:23:02.120 --> 00:23:03.120]  是上帝
[00:23:03.120 --> 00:23:05.120]  所以每一餐你停下來的時候
[00:23:05.120 --> 00:23:07.120]  不只是為食物感恩
[00:23:07.120 --> 00:23:08.120]  停一停下來
[00:23:08.120 --> 00:23:09.120]  上帝有感謝你
[00:23:09.120 --> 00:23:12.120]  讓我度過了一個上午
[00:23:12.120 --> 00:23:13.120]  一個下午
[00:23:13.120 --> 00:23:14.120]  一個晚上
[00:23:14.120 --> 00:23:17.120]  提醒我們靜下來體會
[00:23:17.120 --> 00:23:19.120]  我們屬上帝
[00:23:19.120 --> 00:23:21.120]  剛才說的靈修也是
[00:23:21.120 --> 00:23:23.120]  不只是打開聖經可以靈修
[00:23:23.120 --> 00:23:25.120]  我們在做事的時候
[00:23:25.120 --> 00:23:27.120]  可以很多機會
[00:23:27.120 --> 00:23:29.120]  召喚上帝
[00:23:29.120 --> 00:23:30.120]  提醒我們
[00:23:30.120 --> 00:23:32.120]  上帝是怎樣的
[00:23:32.120 --> 00:23:34.120]  26號我和一班姐妹去行山
[00:23:34.120 --> 00:23:36.120]  有位姐妹介紹我們欣賞
[00:23:36.120 --> 00:23:38.120]  花草
[00:23:38.120 --> 00:23:40.120]  特別一種草
[00:23:40.120 --> 00:23:41.120]  你搓搓它
[00:23:41.120 --> 00:23:42.120]  知不知道有什麼呢
[00:23:42.120 --> 00:23:47.120]  有萬金油的味道
[00:23:47.120 --> 00:23:48.120]  很奇妙
[00:23:48.120 --> 00:23:50.120]  上帝做萬物
[00:23:50.120 --> 00:23:52.120]  多奇妙
[00:23:52.120 --> 00:23:55.120]  在這裡靈修
[00:23:55.120 --> 00:23:57.120]  煮飯也可以靈修
[00:23:57.120 --> 00:23:59.120]  煮飯怎樣靈修
[00:23:59.120 --> 00:24:00.120]  欣賞一下
[00:24:00.120 --> 00:24:01.120]  你炒不同的菜
[00:24:01.120 --> 00:24:02.120]  很佩服主婦
[00:24:02.120 --> 00:24:03.120]  經常這樣說
[00:24:03.120 --> 00:24:05.120]  一個禮拜要煮多少餐
[00:24:05.120 --> 00:24:06.120]  不用預備早餐
[00:24:06.120 --> 00:24:08.120]  你預備下午夜晚那些
[00:24:08.120 --> 00:24:09.120]  14餐
[00:24:09.120 --> 00:24:11.120]  有一個姐妹
[00:24:11.120 --> 00:24:13.120]  剛剛和她吃完飯
[00:24:13.120 --> 00:24:14.120]  她喝的時候告訴她
[00:24:14.120 --> 00:24:16.120]  她一個禮拜
[00:24:16.120 --> 00:24:17.120]  還是兩個禮拜
[00:24:17.120 --> 00:24:19.120]  不知道有沒有記錄
[00:24:19.120 --> 00:24:22.120]  每餐都不同的菜
[00:24:22.120 --> 00:24:24.120]  一個姐妹就問她
[00:24:24.120 --> 00:24:26.120]  把菜譜傳過來
[00:24:26.120 --> 00:24:28.120]  旁邊那個投訴了很久
[00:24:28.120 --> 00:24:30.120]  經常都一樣
[00:24:30.120 --> 00:24:32.120]  上帝做的事
[00:24:32.120 --> 00:24:34.120]  也是這麼奇妙
[00:24:34.120 --> 00:24:36.120]  有很多種菜
[00:24:36.120 --> 00:24:37.120]  你試一下
[00:24:37.120 --> 00:24:38.120]  這個禮拜你要煮飯回去
[00:24:38.120 --> 00:24:40.120]  每一個禮拜買不同的菜
[00:24:40.120 --> 00:24:42.120]  菜有什麼不同
[00:24:42.120 --> 00:24:45.120]  那些纖維可以很不同
[00:24:45.120 --> 00:24:46.120]  我很清楚
[00:24:46.120 --> 00:24:48.120]  我的牙齒經常藏菜
[00:24:48.120 --> 00:24:49.120]  所以很強纖維的
[00:24:49.120 --> 00:24:52.120]  在街上盡量不吃
[00:24:52.120 --> 00:24:55.120]  因為很難處理牙齒的問題
[00:24:55.120 --> 00:24:56.120]  上帝啊
[00:24:56.120 --> 00:24:59.120]  祢做的萬物多奇妙
[00:24:59.120 --> 00:25:02.120]  我們的心回歸在祂裡面
[00:25:02.120 --> 00:25:04.120]  摩西的祈禱
[00:25:04.120 --> 00:25:06.120]  詩篇90篇第一節
[00:25:06.120 --> 00:25:12.120]  「祢世世代代作我們的居所」
[00:25:12.120 --> 00:25:13.120]  摩西發現
[00:25:13.120 --> 00:25:15.120]  是上帝作我們的居所
[00:25:15.120 --> 00:25:17.120]  不是我們地上的家
[00:25:17.120 --> 00:25:18.120]  是上帝
[00:25:18.120 --> 00:25:20.120]  所以祂祈禱的時候
[00:25:20.120 --> 00:25:24.120]  「你世世代代都做我的居所」
[00:25:24.120 --> 00:25:26.120]  「我回歸在你裡面」
[00:25:26.120 --> 00:25:29.120]  其實耶穌也有類似的說話
[00:25:29.120 --> 00:25:32.120]  耶穌知道自己將要離世的時候
[00:25:32.120 --> 00:25:33.120]  告訴門徒
[00:25:33.120 --> 00:25:37.120]  「在我父的家裡有很多住處」
[00:25:37.120 --> 00:25:39.120]  「我去完為你們預備地方去」
[00:25:39.120 --> 00:25:41.120]  「我若去為你們預備了地方」
[00:25:41.120 --> 00:25:44.120]  「就必再來接你們到我那裡去」
[00:25:44.120 --> 00:25:47.120]  「我在那裡,叫你們也在那裡」
[00:25:47.120 --> 00:25:49.120]  這裡說的是我們想起天堂
[00:25:49.120 --> 00:25:50.120]  因為耶穌星天坐在
[00:25:50.120 --> 00:25:52.120]  全能父上帝的右邊
[00:25:52.120 --> 00:25:54.120]  將來會來接我們回去
[00:25:54.120 --> 00:25:56.120]  父的家裡就是天堂
[00:25:56.120 --> 00:25:57.120]  但你記得
[00:25:57.120 --> 00:26:00.120]  這個天堂不是只有我們死後才去的
[00:26:00.120 --> 00:26:03.120]  其實每一天我們都可以去
[00:26:03.120 --> 00:26:05.120]  在父的裡面
[00:26:05.120 --> 00:26:07.120]  在耶穌的裡面
[00:26:07.120 --> 00:26:08.120]  耶穌在哪裡
[00:26:08.120 --> 00:26:09.120]  我們就在哪裡
[00:26:09.120 --> 00:26:11.120]  上帝就是這樣呼喚我們
[00:26:11.120 --> 00:26:15.120]  每一天我們都回去祂裡面
[00:26:15.120 --> 00:26:17.120]  記得我今天和大家說
[00:26:17.120 --> 00:26:21.120]  三個向導的呼召
[00:26:21.120 --> 00:26:24.120]  或者是召命
[00:26:24.120 --> 00:26:25.120]  上帝呼召我們
[00:26:25.120 --> 00:26:27.120]  有些事要做
[00:26:27.120 --> 00:26:29.120]  上帝呼召我們成為一個聖徒
[00:26:29.120 --> 00:26:31.120]  上帝呼召我們屬於祂
[00:26:31.120 --> 00:26:33.120]  回歸於祂
[00:26:33.120 --> 00:26:35.120]  結束的時候說一個人
[00:26:35.120 --> 00:26:37.120]  可能大家都記得他
[00:26:37.120 --> 00:26:40.120]  他叫勞倫斯弟兄
[00:26:40.120 --> 00:26:42.120]  17世紀
[00:26:42.120 --> 00:26:44.120]  生長在法國一個小鎮
[00:26:44.120 --> 00:26:45.120]  從小家裡很窮
[00:26:45.120 --> 00:26:47.120]  沒有接受教育
[00:26:47.120 --> 00:26:49.120]  但他是信耶穌的
[00:26:49.120 --> 00:26:51.120]  並且有很虔誠的信仰
[00:26:51.120 --> 00:26:53.120]  他18歲當兵
[00:26:53.120 --> 00:26:55.120]  但是受傷
[00:26:55.120 --> 00:26:57.120]  所以腳跛了
[00:26:57.120 --> 00:26:58.120]  走路拐下拐下
[00:26:58.120 --> 00:27:00.120]  他不能做到什麼
[00:27:00.120 --> 00:27:02.120]  所以他很慚愧很自卑
[00:27:02.120 --> 00:27:04.120]  他只是做一個地方官的侍從
[00:27:04.120 --> 00:27:06.120]  但甚至他覺得自己力不能勝
[00:27:06.120 --> 00:27:08.120]  因為拐下拐下
[00:27:08.120 --> 00:27:09.120]  做不到什麼
[00:27:09.120 --> 00:27:12.120]  他描寫自己是笨手笨腳
[00:27:12.120 --> 00:27:13.120]  經常都打爛東西
[00:27:13.120 --> 00:27:15.120]  大概37歲的時候
[00:27:15.120 --> 00:27:16.120]  他進了修院
[00:27:16.120 --> 00:27:18.120]  但他不是做修士
[00:27:18.120 --> 00:27:19.120]  不是做神父
[00:27:19.120 --> 00:27:20.120]  不是做這些角色
[00:27:20.120 --> 00:27:22.120]  他只是做一個工人
[00:27:22.120 --> 00:27:25.120]  在廚房裡面工作
[00:27:25.120 --> 00:27:29.120]  他一開始依然自責很內疚
[00:27:29.120 --> 00:27:31.120]  千篇一律的工作
[00:27:31.120 --> 00:27:33.120]  他不單覺得很苦悶
[00:27:33.120 --> 00:27:34.120]  一覺得苦悶的時候
[00:27:34.120 --> 00:27:36.120]  又覺得自己不應該這樣
[00:27:36.120 --> 00:27:38.120]  但有一天上帝光照他
[00:27:38.120 --> 00:27:40.120]  不再自責
[00:27:40.120 --> 00:27:42.120]  因為自責只是自我中心
[00:27:42.120 --> 00:27:45.120]  其實自高自大是自我中心
[00:27:45.120 --> 00:27:46.120]  自卑自憐
[00:27:46.120 --> 00:27:48.120]  頂尖都是自我中心
[00:27:48.120 --> 00:27:50.120]  他要從自我中心走出來
[00:27:50.120 --> 00:27:51.120]  以上帝為中心
[00:27:51.120 --> 00:27:52.120]  所以他開始看
[00:27:52.120 --> 00:27:53.120]  我每一天的工作
[00:27:53.120 --> 00:27:54.120]  應該是為神而做
[00:27:54.120 --> 00:27:55.120]  我每一天的工作
[00:27:55.120 --> 00:27:57.120]  應該是為愛神的緣故而做
[00:27:57.120 --> 00:27:58.120]  不再想自己的問題
[00:27:58.120 --> 00:28:00.120]  將焦點放在上帝那裡
[00:28:00.120 --> 00:28:01.120]  放在耶穌那裡
[00:28:01.120 --> 00:28:03.120]  所以他凡是煮飯的時候
[00:28:03.120 --> 00:28:04.120]  他就想耶穌
[00:28:04.120 --> 00:28:06.120]  他炒菜的時候就想耶穌
[00:28:06.120 --> 00:28:07.120]  他洗碗的時候就想耶穌
[00:28:07.120 --> 00:28:09.120]  他要去撿柴的時候
[00:28:09.120 --> 00:28:12.120]  他都會和耶穌來聊天
[00:28:12.120 --> 00:28:16.120]  他有廚房聖徒之心
[00:28:16.120 --> 00:28:17.120]  他不是修士
[00:28:17.120 --> 00:28:19.120]  他不是什麼神學家
[00:28:19.120 --> 00:28:21.120]  他不是什麼屬靈的偉人
[00:28:21.120 --> 00:28:23.120]  他只是一個很普通的人
[00:28:23.120 --> 00:28:24.120]  就是你和我
[00:28:24.120 --> 00:28:25.120]  我們都很謙卑
[00:28:25.120 --> 00:28:27.120]  我們都是一個平凡人
[00:28:27.120 --> 00:28:28.120]  一個平凡人
[00:28:28.120 --> 00:28:32.120]  可以活出上帝給我們的特質
[00:28:32.120 --> 00:28:33.120]  人人有照明
[00:28:33.120 --> 00:28:35.120]  個個做回應
[00:28:35.120 --> 00:28:37.120]  彭嫂,今天你聽了之後
[00:28:37.120 --> 00:28:38.120]  你相信
[00:28:38.120 --> 00:28:40.120]  在這三個向導裡面
[00:28:40.120 --> 00:28:43.120]  你都一定可以做回應
[00:28:43.120 --> 00:28:45.120]  我們一起低頭祈禱
[00:28:45.120 --> 00:28:48.120]  親愛的聖靈
[00:28:48.120 --> 00:28:49.120]  你是真理的聖靈
[00:28:49.120 --> 00:28:52.120]  求你引導我們明白真理
[00:28:52.120 --> 00:28:53.120]  光照我們
[00:28:53.120 --> 00:28:56.120]  看到你說話的寶貴
[00:28:56.120 --> 00:28:59.120]  看到眾多聖賢
[00:28:59.120 --> 00:29:00.120]  和我們說的話
