
[00:00:00.000 --> 00:00:03.740]  如果大家記得我們在講立位祭的時候
[00:20:55.540 --> 00:20:57.900]  你不可以自殘
[00:20:57.900 --> 00:21:02.620]  你不可以行營去敬拜其他的偶像
[00:21:02.620 --> 00:21:07.140]  無論如何這個故事不能被傷害
[00:21:07.140 --> 00:21:10.220]  不能被勝過的以色列人這個故事
[00:21:10.220 --> 00:21:14.580]  讓我想起在《諸位聖經》裏面另外一本書
[00:21:14.580 --> 00:21:16.180]  那本書是什麼呢
[00:21:16.180 --> 00:21:18.900]  《以色列記》
[00:21:18.900 --> 00:21:21.420]  我相信大家對這本書也不陌生
[00:21:21.420 --> 00:21:23.820]  《以色列記》發生的時候
[00:21:23.820 --> 00:21:27.900]  其實以色列人已經盲國了
[00:21:27.900 --> 00:21:33.580]  他們是被波斯人所統治着
[00:21:33.580 --> 00:21:36.260]  從某一個角度來說
[00:21:36.260 --> 00:21:44.340]  他們的光景比起初在民族記還沒有成爲一個國之前可能更糟
[00:21:44.340 --> 00:21:48.300]  但是雖然他們有很多的叛逆在當中
[00:21:48.300 --> 00:21:50.540]  以致他們的國家滅亡了
[00:21:50.540 --> 00:21:56.180]  但是上帝的那個英雄好像還在以色列人身上
[00:21:56.180 --> 00:21:58.700]  在整本以色列書裏面
[00:21:58.700 --> 00:22:04.420]  以色列人將面對這個滅門的一個威脅
[00:22:04.420 --> 00:22:07.900]  有人要把他們整個族滅掉
[00:22:07.900 --> 00:22:10.980]  但是缺不能
[00:22:10.980 --> 00:22:13.020]  這本書很特別的地方
[00:22:13.020 --> 00:22:14.220]  另外一個特別的地方
[00:22:14.220 --> 00:22:17.700]  整本書裏面上帝這個名字沒有出現過
[00:22:17.700 --> 00:22:19.580]  上帝沒有出現過
[00:22:19.580 --> 00:22:25.340]  但是上帝的保守很明顯在整個故事裏面運行
[00:22:25.340 --> 00:22:31.740]  以色列人的上帝還是紀念着亞伯拉罕以撒雅各的約
[00:22:31.740 --> 00:22:33.740]  我想給你看兩節聖經
[00:22:33.740 --> 00:22:36.780]  以色列記裏面這裏第四章
[00:22:36.780 --> 00:22:38.980]  我想大家很熟的一段聖經
[00:22:38.980 --> 00:22:42.060]  尤其我們有一節聖經到最後
[00:22:42.060 --> 00:22:43.460]  很多人都很喜歡
[00:22:43.460 --> 00:22:45.940]  但是我沒有加入這一節
[00:22:45.940 --> 00:22:48.980]  因爲我覺得這一節就是錯誤
[00:22:48.980 --> 00:22:50.420]  大家理解錯誤
[00:22:50.420 --> 00:22:55.420]  那一節就是說燕支女今天得到皇后的位分
[00:22:55.420 --> 00:22:57.420]  不就是爲了現在的機會
[00:22:57.420 --> 00:23:00.980]  很多人家都會用這樣的一個應用
[00:23:00.980 --> 00:23:06.740]  就把它應用在我們現在一些宣教的機會還是等等
[00:23:06.740 --> 00:23:08.660]  那不對的
[00:23:08.660 --> 00:23:09.980]  其實重點不在那邊
[00:23:09.980 --> 00:23:11.020]  重點在前面
[00:23:11.020 --> 00:23:14.380]  我想跟你讀這兩節聖經
[00:23:14.380 --> 00:23:17.420]  莫迪改託人回覆以色列說
[00:23:17.420 --> 00:23:23.900]  你不要自己以爲在皇宮裏強過任何猶太人
[00:23:23.900 --> 00:23:25.820]  得以倖免
[00:23:25.820 --> 00:23:29.260]  此時你若閉口不言
[00:23:29.260 --> 00:23:35.140]  猶太人必從別處得解脫蒙拯救
[00:23:35.140 --> 00:23:39.420]  你和你父家必知滅亡
[00:23:39.420 --> 00:23:43.260]  那你說這個莫迪改到底在講什麼東西
[00:23:43.260 --> 00:23:45.100]  首先你可能要問
[00:23:45.100 --> 00:23:48.620]  這個莫迪改講這個故事講這個話是
[00:23:48.620 --> 00:23:54.980]  爲了要以色列真的去見皇上求救
[00:23:54.980 --> 00:23:59.700]  還是他真的相信
[00:23:59.700 --> 00:24:04.580]  這個以色列不一定是唯一的拯救方法
[00:24:04.580 --> 00:24:09.100]  那我相信莫迪改不是故意這樣說
[00:24:09.100 --> 00:24:12.140]  去引以色列去做這個事情
[00:24:12.140 --> 00:24:13.460]  他真的相信
[00:24:13.460 --> 00:24:16.060]  就算以色列作爲王后
[00:24:16.060 --> 00:24:21.340]  不願意去爲這個猶太人說話
[00:24:21.340 --> 00:24:24.020]  對於從上帝的角度來說
[00:24:24.020 --> 00:24:28.340]  猶太人必從別處得到解脫蒙拯救
[00:24:28.340 --> 00:24:29.020]  爲什麼
[00:24:29.020 --> 00:24:37.660]  因爲上帝對亞伯拉罕以撒雅各的諾言是不會空的
[00:24:37.660 --> 00:24:40.220]  所以以色列人在整個故事裏面
[00:24:40.220 --> 00:24:41.500]  他們是無可奈何
[00:24:41.500 --> 00:24:45.020]  他們不能被人家所勝過
[00:24:45.020 --> 00:24:47.660]  他們一定會贏的
[00:24:47.660 --> 00:24:52.140]  所以以色列人的上帝一定會通過
[00:24:52.140 --> 00:24:54.780]  ABCD其中一個方法來拯救他們
[00:24:54.780 --> 00:24:58.260]  只是問題是不是通過以色列
[00:24:58.260 --> 00:24:59.380]  簡單的說
[00:24:59.380 --> 00:25:01.500]  莫迪改跟以色列來說
[00:25:01.500 --> 00:25:03.700]  以色列人一定會得救
[00:25:03.700 --> 00:25:05.500]  一定會得勝
[00:25:05.500 --> 00:25:07.380]  一定會大勝
[00:25:07.380 --> 00:25:10.620]  問題你和你家有沒有份
[00:25:10.620 --> 00:25:12.580]  那你怎麼會有份呢
[00:25:12.580 --> 00:25:17.700]  那就是你忠心的去扮演你自己的角色
[00:25:17.700 --> 00:25:22.580]  你不會在這個時候
[00:25:22.580 --> 00:25:25.860]  就是當自己沒有知道這個事情
[00:25:25.860 --> 00:25:33.260]  你不會變成一個軟弱去把它自己隱藏
[00:25:33.260 --> 00:25:39.340]  而是你真的在當中走向上帝要你做的事情
[00:25:39.340 --> 00:25:42.820]  那你就是
[00:25:42.820 --> 00:25:44.740]  你就在這個事情上面
[00:25:44.740 --> 00:25:47.620]  在最後的勝利上面有份
[00:25:47.620 --> 00:25:49.460]  那這是舊約的故事
[00:25:49.460 --> 00:25:52.620]  當你從舊約進去新約的時候
[00:25:52.620 --> 00:25:54.580]  很多東西在改變
[00:25:54.580 --> 00:25:57.060]  舊約是你應該聽過我說
[00:25:57.060 --> 00:25:58.820]  是那個樹的根
[00:25:58.820 --> 00:26:01.420]  但是新約是樹的枝幹
[00:26:01.420 --> 00:26:03.740]  這個東西有continuity
[00:26:03.740 --> 00:26:04.540]  有連貫性
[00:26:04.540 --> 00:26:05.780]  也有discontinuity
[00:26:05.780 --> 00:26:07.340]  不連貫性
[00:26:07.340 --> 00:26:10.500]  如果你單單從舊約讀的話
[00:26:10.500 --> 00:26:13.100]  你的這個假設會是
[00:26:13.100 --> 00:26:17.140]  如果以色列人真的是守着上帝的律法
[00:26:17.140 --> 00:26:17.900]  不是完美
[00:26:17.900 --> 00:26:20.580]  而是他們忠心的敬拜上帝
[00:26:20.580 --> 00:26:23.900]  在當中上帝已經爲他們預備很多的獻祭
[00:26:23.900 --> 00:26:26.380]  可以除他們的罪等等
[00:26:26.380 --> 00:26:30.980]  以色列人會得到上帝很大很大的祝福
[00:26:30.980 --> 00:26:33.580]  以色列人會飛黃騰達
[00:26:33.580 --> 00:26:37.140]  以色列人會成爲地上最強的國家
[00:26:37.140 --> 00:26:40.820]  以色列人會得到榮華富貴
[00:26:40.820 --> 00:26:42.380]  如果你這樣講的話
[00:26:42.380 --> 00:26:43.820]  這樣走的話
[00:26:43.820 --> 00:26:46.020]  你就變成一個成功 成學 富貴 富裕
[00:26:46.020 --> 00:26:50.140]  一定是從舊約裏面你這樣走就是這樣
[00:26:50.140 --> 00:26:52.060]  但是我們知道這個是錯誤的
[00:26:52.060 --> 00:26:52.500]  爲什麼
[00:26:52.500 --> 00:26:54.140]  因爲我們是基督徒不是猶太人
[00:26:54.140 --> 00:26:55.060]  如果你是猶太人
[00:26:55.060 --> 00:26:56.660]  你要相信成功 成學
[00:26:56.660 --> 00:26:58.580]  可能你是很有理由的
[00:26:58.580 --> 00:27:00.740]  但是如果你是基督徒就不會
[00:27:00.740 --> 00:27:01.420]  爲什麼
[00:27:01.420 --> 00:27:04.220]  因爲當我們從舊約進入新約的時候
[00:27:04.220 --> 00:27:06.020]  我們看見我們的君王
[00:27:06.020 --> 00:27:09.540]  他不是那樣的一個君王
[00:27:09.540 --> 00:27:12.100]  他是一個窮光蛋
[00:27:12.100 --> 00:27:16.580]  他是一個背十字架 十字架上的君王
[00:27:16.580 --> 00:27:19.980]  舊約的那一套只是一個影子
[00:27:19.980 --> 00:27:21.900]  指向耶穌
[00:27:21.900 --> 00:27:24.500]  但是當耶穌真的出現的時候
[00:27:24.500 --> 00:27:27.940]  跟舊約裏面所想的
[00:27:27.940 --> 00:27:32.100]  還沒有看清楚的那個圖像是很不一樣的
[00:27:32.100 --> 00:27:35.140]  那我們也從保羅 彼得 約翰的生命裏面
[00:27:35.140 --> 00:27:37.060]  看到那個不一樣
[00:27:37.060 --> 00:27:41.180]  因爲如果舊約的那些成就
[00:27:41.180 --> 00:27:44.180]  是很字面上的成就的話
[00:27:44.180 --> 00:27:49.500]  那彼得 保羅 約翰一定是地上的有錢人
[00:27:49.500 --> 00:27:51.260]  但是他們不是
[00:27:51.260 --> 00:27:56.020]  相反 他們爲基督受苦奉上自己的生命
[00:27:56.020 --> 00:27:59.980]  所以當你去應用舊約到新約的時候
[00:27:59.980 --> 00:28:01.180]  有一點不一樣
[00:28:01.180 --> 00:28:03.740]  所以我最後想帶你看看啓示錄
[00:28:03.740 --> 00:28:06.940]  我想帶你看看啓示錄是怎麼樣去
[00:28:06.940 --> 00:28:11.700]  爲我們彰顯這個基督徒的人生
[00:28:11.700 --> 00:28:14.860]  這個人生是一個蒙附的人生
[00:28:14.860 --> 00:28:15.780]  但是我們也知道
[00:28:15.780 --> 00:28:20.540]  啓示錄是在教會受很大逼迫的當時所寫
[00:28:20.540 --> 00:28:21.940]  所以這個福氣
[00:28:21.940 --> 00:28:24.180]  再不是眼睛可以看見的福氣
[00:28:24.180 --> 00:28:27.580]  這個福氣可能要到耶穌再回來的時候
[00:28:27.580 --> 00:28:29.380]  眼睛纔可以看見
[00:28:29.380 --> 00:28:36.300]  現在只可以通過信心仰望到將來天上的福氣
[00:28:36.300 --> 00:28:38.980]  啓述第一章第二節第三節這樣說
[00:28:38.980 --> 00:28:44.340]  約翰就將上帝的道和耶穌基督的見證都見證出來
[00:28:44.340 --> 00:28:46.860]  誦讀這書上預言的
[00:28:46.860 --> 00:28:50.980]  和那些聽見又遵守其中所記載的
[00:28:50.980 --> 00:28:52.540]  都是有福的
[00:28:52.540 --> 00:28:53.780]  因爲時候近了
[00:28:53.780 --> 00:28:55.020]  有福的你看見嗎
[00:28:55.020 --> 00:28:56.700]  有福的
[00:28:56.700 --> 00:28:59.100]  那我想你看跟我再看多一節
[00:28:59.100 --> 00:29:03.540]  最後一節就是啓示錄第二十二章第七節
[00:29:03.540 --> 00:29:07.540]  前面的一個有福的是在開始的時候
[00:29:07.540 --> 00:29:11.820]  後來還有另外一個有福的是前後對應
[00:29:11.820 --> 00:29:15.780]  兩個有福都講到要遵守上帝的誡命
[00:29:15.780 --> 00:29:18.300]  第二十二章第七節這樣說
[00:29:18.300 --> 00:29:20.020]  看到我必快來
[00:29:20.020 --> 00:29:24.460]  凡遵守這書上所說的預言就有福了
[00:29:24.460 --> 00:29:31.460]  簡單來說上帝對亞布拉罕雅各以撒雅各的應許還是一樣
[00:29:31.460 --> 00:29:33.220]  上帝有一個指明
[00:29:33.220 --> 00:29:36.580]  這個指明不能被世界所勝過
[00:29:36.580 --> 00:29:43.700]  上帝一定會完成他對這個指明的應許
[00:29:43.700 --> 00:29:46.380]  他所答應他們的一切
[00:29:46.380 --> 00:29:50.380]  那個指明會享受天國的榮華富貴
[00:29:50.380 --> 00:29:55.060]  那個指明會與上帝作王直到永永遠遠
[00:29:55.060 --> 00:29:57.220]  但是這個問題就在這裏了
[00:29:57.220 --> 00:30:01.940]  那個有福的指明有沒有你憤有沒有我恨
[00:30:01.940 --> 00:30:07.940]  這是看我們會不會遵守上帝的誡命
[00:30:07.940 --> 00:30:08.700]  這什麼意思
[00:30:08.700 --> 00:30:11.460]  不是叫你靠你的好行爲去得救
[00:30:11.460 --> 00:30:13.860]  而是看你會不會忠心耿耿
[00:30:13.860 --> 00:30:17.060]  單單去敬畏耶和華
[00:30:17.060 --> 00:30:21.100]  敬拜他還是好像以色列人在皮奧那邊
[00:30:21.100 --> 00:30:25.260]  他自殘去敬拜其他的偶像
[00:30:25.260 --> 00:30:29.180]  於是與上帝的約所分開
[00:30:29.180 --> 00:30:31.380]  我們今天要成爲蒙附的人
[00:30:31.380 --> 00:30:35.820]  要在這個恩約裏面去忠心
[00:30:35.820 --> 00:30:40.020]  怎樣不要追求地上的國度
[00:30:40.020 --> 00:30:42.500]  不要追求地上的榮華富貴
[00:30:42.500 --> 00:30:44.740]  要追求天上的事情
[00:30:44.740 --> 00:30:48.180]  天上的財寶
[00:30:48.180 --> 00:30:49.100]  上帝的國
[00:30:49.100 --> 00:30:49.980]  上帝的義
[00:30:49.980 --> 00:30:51.700]  願大家努力
[00:30:51.700 --> 00:30:55.580]  讓上帝的福氣真正在我們生命裏面
[00:30:55.580 --> 00:30:59.260]  送我們帶到最後永恆的國度
[00:30:59.260 --> 00:31:01.300]  我們彼此帶到
[00:31:01.300 --> 00:31:02.460]  大家努力
