
[00:00:00.000 --> 00:00:02.700]  各位朋友、各位弟兄姊妹平安
[00:20:30.760 --> 00:20:32.760]  這句聖經說
[00:20:32.760 --> 00:20:33.760]  有人靠車
[00:20:33.760 --> 00:20:35.760]  有人靠馬
[00:20:35.760 --> 00:20:39.760]  但我們要提到我們耶和華的名
[00:20:39.760 --> 00:20:41.760]  耶和華的名
[00:20:41.760 --> 00:20:45.760]  是我們應當去提到的
[00:20:45.760 --> 00:20:48.760]  我不知道今天你靠些什麼呢?
[00:20:48.760 --> 00:20:51.760]  有很多人都有不同的倚靠
[00:20:51.760 --> 00:20:53.760]  我靠我自己的本事
[00:20:53.760 --> 00:20:56.760]  我靠我家人的支持
[00:20:56.760 --> 00:21:00.760]  我靠我有很多的財富
[00:21:00.760 --> 00:21:03.760]  我靠一些人際關係
[00:21:03.760 --> 00:21:06.760]  但這一切原來都不可靠的
[00:21:06.760 --> 00:21:09.760]  最可靠就是我們的神
[00:21:09.760 --> 00:21:11.760]  起你一無所有
[00:21:11.760 --> 00:21:13.760]  起你走投無路
[00:21:13.760 --> 00:21:17.760]  起你人生落入最大的困境裏面
[00:21:17.760 --> 00:21:18.760]  你靠誰呢?
[00:21:18.760 --> 00:21:24.760]  譬如這次是全球的瘟疫疫情
[00:21:24.760 --> 00:21:26.760]  所以有很多人說
[00:21:26.760 --> 00:21:29.760]  耶穌回來的日子很快到
[00:21:29.760 --> 00:21:32.760]  世界末日很多的徵兆都出現了
[00:21:32.760 --> 00:21:35.760]  地震越來越頻繁
[00:21:35.760 --> 00:21:37.760]  天災越來越厲害
[00:21:37.760 --> 00:21:39.760]  有蝗蟲之災
[00:21:39.760 --> 00:21:44.760]  有這樣人類不能控制的一個疫情
[00:21:44.760 --> 00:21:47.760]  而且死亡的人數是很多的
[00:21:47.760 --> 00:21:49.760]  在啟示錄裏面
[00:21:49.760 --> 00:21:54.760]  那四匹馬就象徵有不同的東西
[00:21:54.760 --> 00:21:56.760]  會臨到這個世界
[00:21:56.760 --> 00:21:58.760]  亦都有人說
[00:21:58.760 --> 00:22:02.760]  現在世界仍然是烽烈
[00:22:02.760 --> 00:22:05.760]  但很快會進入方年
[00:22:05.760 --> 00:22:09.760]  我們是不是應該要為方年有預備呢?
[00:22:09.760 --> 00:22:12.760]  所以求神都賜我們一個敏銳的靈
[00:22:12.760 --> 00:22:15.760]  我們為這個時候去守望
[00:22:15.760 --> 00:22:16.760]  去祈禱
[00:22:16.760 --> 00:22:17.760]  你靠什麼呢?
[00:22:17.760 --> 00:22:19.760]  靠車靠馬
[00:22:19.760 --> 00:22:21.760]  我們要提到耶和華
[00:22:21.760 --> 00:22:23.760]  我們神的名
[00:22:23.760 --> 00:22:25.760]  最後第八、第九節
[00:22:25.760 --> 00:22:27.760]  那裏是怎樣說呢?
[00:22:27.760 --> 00:22:29.760]  第八節說
[00:22:29.760 --> 00:22:32.760]  他們都屈身撲倒
[00:22:32.760 --> 00:22:35.760]  我們卻起來立得正直
[00:22:35.760 --> 00:22:37.760]  人人都跌低
[00:22:37.760 --> 00:22:40.760]  我們站起來我們立得正直
[00:22:40.760 --> 00:22:41.760]  最後第九節
[00:22:41.760 --> 00:22:44.760]  求耶和華施行拯救
[00:22:44.760 --> 00:22:46.760]  我們呼求的時候
[00:22:46.760 --> 00:22:50.760]  你應運我們
[00:22:50.760 --> 00:22:53.760]  大家記不記得二十篇的第一節
[00:22:53.760 --> 00:22:56.760]  第一節是用應運開始的
[00:22:56.760 --> 00:22:58.760]  最後第九節結束的時候
[00:22:58.760 --> 00:23:02.760]  亦都是用應運結束的
[00:23:02.760 --> 00:23:04.760]  在《舊約聖經》裏面
[00:23:04.760 --> 00:23:09.760]  很多的經文都是前後呼應的
[00:23:09.760 --> 00:23:13.760]  這是一個很美的文學的編排
[00:23:13.760 --> 00:23:16.760]  前面第一節提到應運
[00:23:16.760 --> 00:23:18.760]  最後一節的時候
[00:23:18.760 --> 00:23:23.760]  同樣說這位神應運我們所求
[00:23:23.760 --> 00:23:27.760]  所以我想送這篇二十篇給各位
[00:23:27.760 --> 00:23:31.760]  讓我們在面對各樣的艱難
[00:23:31.760 --> 00:23:33.760]  我們心裏面很多擔憂
[00:23:33.760 --> 00:23:35.760]  很多焦慮的時候
[00:23:35.760 --> 00:23:41.760]  你知道神聽你每一次的祈禱
[00:23:41.760 --> 00:23:43.760]  每一個的呼求
[00:23:43.760 --> 00:23:47.760]  都能夠達到祂私恩報助面前
[00:23:47.760 --> 00:23:52.760]  願天父賜福給你和你的家庭
