
[00:00:00.000 --> 00:00:03.000]  我們先一齊同心祈禱
[00:24:39.000 --> 00:24:42.000]  當然以為自己比別人厲害
[00:24:42.000 --> 00:24:44.000]  但如果有人提醒他
[00:24:44.000 --> 00:24:47.000]  他就應該自我反省
[00:24:47.000 --> 00:24:51.000]  自我反省是一個覺悟的途徑
[00:24:51.000 --> 00:24:53.000]  阿古爾一開始就說
[00:24:53.000 --> 00:24:56.000]  上帝不與我同在,我得不到幫助
[00:24:56.000 --> 00:24:58.000]  我像畜類,不像人
[00:24:58.000 --> 00:25:01.000]  這是一種自謙
[00:25:01.000 --> 00:25:04.000]  一個自我反省的示範
[00:25:04.000 --> 00:25:06.000]  智慧人教導別人
[00:25:06.000 --> 00:25:10.000]  他自己都立了一個榜樣給別人看
[00:25:10.000 --> 00:25:13.000]  如果我們想自我反省
[00:25:13.000 --> 00:25:17.000]  他立了一個榜樣給別人看
[00:25:17.000 --> 00:25:20.000]  如果我們想成為一個聰明人
[00:25:20.000 --> 00:25:26.000]  就要經常求上帝幫助我們去自我反省
[00:25:26.000 --> 00:25:28.000]  最後一段,也只有一節的經文
[00:25:28.000 --> 00:25:30.000]  就是三十三節
[00:25:30.000 --> 00:25:35.000]  教導我們要和人家和睦相處
[00:25:35.000 --> 00:25:37.000]  如果我們時常惹事生非
[00:25:37.000 --> 00:25:40.000]  就一定會引起爭端
[00:25:40.000 --> 00:25:45.000]  不僅鼻子出血,頭破血流也有份
[00:25:45.000 --> 00:25:49.000]  十段的教導可能有很多
[00:25:49.000 --> 00:25:53.000]  可能大家都記不住
[00:25:53.000 --> 00:25:56.000]  很簡單的歸納一些主要的內容
[00:25:56.000 --> 00:26:02.000]  幫助大家容易記得和實踐
[00:26:02.000 --> 00:26:06.000]  第一,我們要敬畏上帝
[00:26:06.000 --> 00:26:08.000]  對上帝的說話
[00:26:08.000 --> 00:26:12.000]  千萬不要畫蛇添足,加加減減
[00:26:12.000 --> 00:26:18.000]  並且我們要學習完全信靠上帝而活
[00:26:18.000 --> 00:26:21.000]  不要為明天憂慮
[00:26:21.000 --> 00:26:23.000]  第二,對人方面
[00:26:23.000 --> 00:26:25.000]  我們要孝敬父母
[00:26:25.000 --> 00:26:28.000]  不要貪戀別人的東西
[00:26:28.000 --> 00:26:31.000]  更加不要貪戀別人的妻子
[00:26:31.000 --> 00:26:34.000]  不要隨便批評別人或惹事生非
[00:26:34.000 --> 00:26:40.000]  盡量和別人和睦相處
[00:26:40.000 --> 00:26:42.000]  第三,有關自己
[00:26:42.000 --> 00:26:45.000]  我們要學會如何自處
[00:26:45.000 --> 00:26:48.000]  學會接納自己
[00:26:48.000 --> 00:26:50.000]  羅馬書十二章三字說
[00:26:50.000 --> 00:26:52.000]  不要把自己看得太高
[00:26:52.000 --> 00:26:54.000]  都要謙恭自守
[00:26:54.000 --> 00:27:00.000]  各人按照上帝所賜給他的信心來衡量自己
[00:27:00.000 --> 00:27:04.000]  閒來無事的時候多做一些自我反省
[00:27:04.000 --> 00:27:10.000]  不要只顧著玩手機、看電視
[00:27:10.000 --> 00:27:14.000]  最後,要知道如何處理錢財和物質
[00:27:14.000 --> 00:27:21.000]  我們最重要的是要學會自足
[00:27:21.000 --> 00:27:25.000]  這張經文提醒我們人生在世
[00:27:25.000 --> 00:27:29.000]  最重要的是處理好這四方面的關係
[00:27:29.000 --> 00:27:31.000]  我們如何敬畏上帝
[00:27:31.000 --> 00:27:33.000]  如何和別人相處
[00:27:33.000 --> 00:27:35.000]  如何和自己相處
[00:27:35.000 --> 00:27:39.000]  如何對待物質
[00:27:39.000 --> 00:27:41.000]  能夠完全處理得好的人
[00:27:41.000 --> 00:27:45.000]  一定是智慧人、聰明人
[00:27:45.000 --> 00:27:46.000]  不過不要緊
[00:27:46.000 --> 00:27:48.000]  如果有人自覺愚蠢也無所謂
[00:27:48.000 --> 00:27:50.000]  繼續努力學習吧
[00:27:50.000 --> 00:27:53.000]  我們還未達到很聰明的地步
[00:27:53.000 --> 00:27:58.000]  但如果我們努力學習和實踐聖經的教導
[00:27:58.000 --> 00:28:02.000]  我們遲早都會變得更有智慧
[00:28:02.000 --> 00:28:04.000]  求聖靈幫助我們
[00:28:04.000 --> 00:28:06.000]  我們一起祈禱
[00:28:06.000 --> 00:28:11.000]  參加天父求你賜給我們有智慧的心
[00:28:11.000 --> 00:28:13.000]  懂得敬畏祢
[00:28:13.000 --> 00:28:15.000]  幫助我們接納自己
[00:28:15.000 --> 00:28:18.000]  也能夠和別人和睦相處
[00:28:18.000 --> 00:28:22.000]  更不要受物質的誘惑而傷害自己
[00:28:22.000 --> 00:28:24.000]  奉耶穌基督的名祈禱
[00:28:24.000 --> 00:28:25.000]  阿們
