
[00:00:00.000 --> 00:00:02.880]  慈詩記的第八章
[00:20:01.280 --> 00:20:04.360]  他絕對是不會放過
[00:20:04.360 --> 00:20:08.720]  古時的人都希望死得轟轟烈烈
[00:20:08.720 --> 00:20:11.160]  在中國都有一句話
[00:20:11.160 --> 00:20:14.240]  死有輕於鴻毛又怎樣?
[00:20:14.240 --> 00:20:16.440]  重於泰山
[00:20:16.440 --> 00:20:19.080]  都是要死得轟轟烈烈
[00:20:19.080 --> 00:20:21.600]  最怕就是死在誰的手上?
[00:20:21.600 --> 00:20:22.760]  以色列人
[00:20:22.760 --> 00:20:25.440]  死在婦孺的手上
[00:20:25.440 --> 00:20:29.720]  手無渣雞之力的人居然殺死一個大男人
[00:20:29.720 --> 00:20:33.280]  這個對他們來說是一個恥辱
[00:20:33.280 --> 00:20:36.240]  遲些我們就會見到
[00:20:36.240 --> 00:20:38.480]  基甸的兒子阿比米勒
[00:20:38.480 --> 00:20:41.200]  他就是死在一個婦孺的手上
[00:20:41.200 --> 00:20:44.800]  這個下一次我會跟大家說
[00:20:44.800 --> 00:20:46.400]  蘇萊王呢
[00:20:46.400 --> 00:20:50.120]  他被菲利士人追趕追殺
[00:20:50.120 --> 00:20:52.720]  他當時已經身受重傷
[00:20:52.720 --> 00:20:55.360]  就快被菲利士人抓到的時候
[00:20:55.360 --> 00:20:58.360]  他跟拿武器的士兵說
[00:20:58.360 --> 00:20:59.600]  你殺死我吧
[00:20:59.600 --> 00:21:03.680]  我不要死在菲利士人的手上
[00:21:03.680 --> 00:21:07.960]  他那個拿武器的士兵不敢殺他
[00:21:07.960 --> 00:21:11.040]  終於蘇萊王自殺
[00:21:11.040 --> 00:21:14.080]  在薩姆以上的三十一章
[00:21:14.080 --> 00:21:18.320]  基甸於是怎樣處置這兩個王?
[00:21:18.320 --> 00:21:21.080]  他是想叫他的長子
[00:21:21.080 --> 00:21:24.000]  益鐵來殺死這兩個王
[00:21:24.000 --> 00:21:26.800]  益鐵只不過是一個小孩過來
[00:21:26.800 --> 00:21:29.600]  如果益鐵真的殺死這兩個王
[00:21:29.600 --> 00:21:31.800]  他就會成為民族英雄
[00:21:31.800 --> 00:21:33.320]  會很出名的
[00:21:33.320 --> 00:21:38.080]  大家都知道這個小孩就是殺死兩個米甸王
[00:21:38.080 --> 00:21:39.640]  以色列人敵人的
[00:21:39.640 --> 00:21:41.360]  他主持公義
[00:21:41.360 --> 00:21:44.400]  他是為以色列人出氣
[00:21:44.400 --> 00:21:47.080]  但是益鐵是一個小孩
[00:21:47.080 --> 00:21:50.560]  他不敢來殺死這兩個王
[00:21:50.560 --> 00:21:52.080]  於是這兩個王
[00:21:52.080 --> 00:21:55.880]  我剛才說他們非常狡猾
[00:21:55.880 --> 00:21:57.440]  馬上就怎樣說?
[00:21:57.440 --> 00:21:59.840]  跟基甸說
[00:21:59.840 --> 00:22:01.240]  你來殺死我們吧
[00:22:01.240 --> 00:22:03.280]  為什麼要假手於人?
[00:22:03.280 --> 00:22:05.760]  找個小孩來殺我們
[00:22:05.760 --> 00:22:07.240]  因為人如何
[00:22:07.240 --> 00:22:10.160]  他的力量也是如何
[00:22:10.160 --> 00:22:12.880]  基甸你很有力量的
[00:22:12.880 --> 00:22:14.840]  為什麼你自己不來殺我們
[00:22:14.840 --> 00:22:18.040]  是要叫你的兒子來殺我們?
[00:22:18.040 --> 00:22:21.000]  其實他們這樣說是有原因的
[00:22:21.000 --> 00:22:22.600]  剛才說過
[00:22:22.600 --> 00:22:26.720]  他們很怕死在婦孺的手上
[00:22:26.720 --> 00:22:27.880]  是一個羞愧
[00:22:27.880 --> 00:22:28.800]  是一個羞辱
[00:22:28.800 --> 00:22:32.040]  所以他不想被這個小孩殺死
[00:22:32.040 --> 00:22:33.960]  還有一個原因
[00:22:33.960 --> 00:22:36.600]  找個小孩來刺死我們
[00:22:36.600 --> 00:22:39.040]  他不懂得用劍
[00:22:39.040 --> 00:22:41.960]  要殺死我們要刺很多刀
[00:22:41.960 --> 00:22:44.000]  很痛苦的
[00:22:44.000 --> 00:22:45.880]  基甸你懂得用刀的人
[00:22:45.880 --> 00:22:47.200]  一刀就了斷
[00:22:47.200 --> 00:22:49.520]  給我們一個痛快
[00:22:49.520 --> 00:22:51.480]  找這麼多事情來搞
[00:22:51.480 --> 00:22:57.600]  最後基甸真的殺死了這兩個王
[00:22:57.600 --> 00:23:01.360]  我們見到基甸已經處理了很多事
[00:23:01.360 --> 00:23:05.120]  到目前為止他做的全部都正確
[00:23:05.120 --> 00:23:07.600]  他平息了人對他的批評
[00:23:07.600 --> 00:23:10.280]  他是懲罰了那些反叛者
[00:23:10.280 --> 00:23:13.080]  他是處決了他的敵人
[00:23:13.080 --> 00:23:15.120]  但是在《士司記》的八章
[00:23:15.120 --> 00:23:17.800]  二十二節至三十二節
[00:23:17.800 --> 00:23:20.640]  其實是有兩個請求
[00:23:20.640 --> 00:23:22.160]  在這兩個請求當中
[00:23:22.160 --> 00:23:24.720]  一個請求他是做得對
[00:23:24.720 --> 00:23:27.560]  一個請求他是做得不對
[00:23:27.560 --> 00:23:30.320]  一個請求是人民請求他
[00:23:30.320 --> 00:23:33.600]  另一個請求是他請求人民
[00:23:33.600 --> 00:23:36.360]  我們先看人民請求他
[00:23:36.360 --> 00:23:38.760]  他做得對的事
[00:23:38.760 --> 00:23:42.480]  這些人民是非常愛戴基甸
[00:23:42.480 --> 00:23:45.680]  希望基甸能夠成為他們的王
[00:23:45.680 --> 00:23:50.200]  甚至希望基甸建立一個王朝
[00:23:50.200 --> 00:23:53.120]  不單止要基甸來統治他們
[00:23:53.120 --> 00:23:56.720]  還要基甸的子孫來管理他們
[00:23:56.720 --> 00:23:59.320]  這個真是史無前例
[00:23:59.320 --> 00:24:04.280]  以色列人一直都是由神自己來統領
[00:24:04.280 --> 00:24:09.000]  到目前為止從來沒有說要有一個王來統治他們
[00:24:09.000 --> 00:24:10.600]  他們希望有一個人
[00:24:10.600 --> 00:24:12.920]  見得到的王來統治
[00:24:12.920 --> 00:24:15.400]  以致他們能夠合一
[00:24:15.400 --> 00:24:17.120]  能夠團結
[00:24:17.120 --> 00:24:19.280]  其實問題不是說
[00:24:19.280 --> 00:24:22.720]  需要有一個看得見的王來統治他們
[00:24:22.720 --> 00:24:25.600]  問題是他們根本不服從神
[00:24:25.600 --> 00:24:27.680]  如果他們服從神的話
[00:24:27.680 --> 00:24:29.680]  他們一定能夠團結
[00:24:29.680 --> 00:24:31.880]  國家一定能夠興旺
[00:24:31.880 --> 00:24:34.600]  他們是搞錯了
[00:24:34.600 --> 00:24:36.840]  在這裡我們見到
[00:24:36.840 --> 00:24:41.800]  證明了以色列人是離棄神不信神
[00:24:41.800 --> 00:24:44.040]  所以基甸提醒他們
[00:24:44.040 --> 00:24:46.560]  基甸說:我不管理你們
[00:24:46.560 --> 00:24:49.240]  我的兒子也不管理你們
[00:24:49.240 --> 00:24:53.400]  唯有耶和華管理你們
[00:24:53.400 --> 00:24:58.360]  每一個猶太人都知道真正管理他們的
[00:24:58.360 --> 00:25:01.320]  應該就在致聖所裡
[00:25:01.320 --> 00:25:05.480]  坐在私恩寶座上的那位神
[00:25:05.480 --> 00:25:08.400]  在書詩篇的八十篇第一節
[00:25:08.400 --> 00:25:13.800]  說耶和華坐在異基路柏上發出光來
[00:25:13.800 --> 00:25:16.840]  我們知道藥櫃上有一個蓋
[00:25:16.840 --> 00:25:19.160]  這個蓋就是私恩寶座
[00:25:19.160 --> 00:25:23.200]  上有異基路柏
[00:25:23.200 --> 00:25:26.200]  書詩篇的九十九篇第一節也說
[00:25:26.200 --> 00:25:30.280]  耶和華作王,萬民當戰斗
[00:25:30.280 --> 00:25:35.080]  他坐在異基路柏上,地方動搖
[00:25:35.080 --> 00:25:41.520]  當以色列人要重建一個寶座給人坐上去
[00:25:41.520 --> 00:25:43.240]  其實證明什麼?
[00:25:43.240 --> 00:25:44.800]  他們要將耶和華
[00:25:44.800 --> 00:25:48.000]  要將神從寶座上拉下來
[00:25:48.000 --> 00:25:52.360]  這是極大的反叛
[00:25:52.360 --> 00:25:57.840]  其實摩西一早已經警告以色列人
[00:25:57.840 --> 00:26:00.640]  有一天他們將會厭棄神
[00:26:00.640 --> 00:26:05.240]  要為自己立一個國王來帶領他們
[00:26:05.240 --> 00:26:06.840]  他們其實忘記了
[00:26:06.840 --> 00:26:10.360]  以色列是一個很獨特的國家
[00:26:10.360 --> 00:26:13.120]  外邦人他們鄰近的國家
[00:26:13.120 --> 00:26:16.200]  都是以人來帶領他們
[00:26:16.200 --> 00:26:18.600]  但是以色列人是由這位
[00:26:18.600 --> 00:26:23.400]  創造宇宙萬物的真神自己來帶領他們
[00:26:23.400 --> 00:26:26.960]  這個對以色列人其實是一個莫大的恩典
[00:26:26.960 --> 00:26:29.800]  但是他們很可惜,他們不要
[00:26:29.800 --> 00:26:33.080]  他們反而要一個人來帶領
[00:26:33.080 --> 00:26:37.120]  基建的回答是值得我們來讚賞
[00:26:37.120 --> 00:26:39.240]  但是問題是什麼?
[00:26:39.240 --> 00:26:41.160]  他日後的生活
[00:26:41.160 --> 00:26:44.160]  跟黃金本是沒有什麼分別
[00:26:44.160 --> 00:26:47.280]  他跟黃金的生活是一模一樣
[00:26:47.280 --> 00:26:48.880]  他不要做王
[00:26:48.880 --> 00:26:54.640]  但是他的生活就好像一個王一樣
[00:26:54.640 --> 00:27:00.400]  我們說這段經文有兩個請求
[00:27:00.400 --> 00:27:05.440]  第一個是人民請求基建成為他們的王
[00:27:05.440 --> 00:27:12.320]  第二個請求是基建要求人民將他們的金給了自己
[00:27:12.320 --> 00:27:15.840]  如果經文停了在二十三節
[00:27:15.840 --> 00:27:20.440]  我們就會對基建有一個很好的印象
[00:27:20.440 --> 00:27:23.400]  但是聖經就是這麼坦白的
[00:27:23.400 --> 00:27:26.880]  無論是好是壞都會告訴我們
[00:27:26.880 --> 00:27:30.160]  聖經不會隱瞞,不會遮掩
[00:27:30.160 --> 00:27:33.040]  基建退休的生活
[00:27:33.040 --> 00:27:36.040]  不像一個士師,不像一個將軍
[00:27:36.040 --> 00:27:38.520]  而是好像王一樣
[00:27:38.520 --> 00:27:41.600]  一個為神作戰的士師
[00:27:41.600 --> 00:27:46.000]  一個將軍神當然會保守給他有好的生活
[00:27:46.000 --> 00:27:48.040]  但是基建的生活
[00:27:48.040 --> 00:27:50.080]  就是跟王的生活一樣
[00:27:50.080 --> 00:27:53.080]  非常非常奢侈
[00:27:53.080 --> 00:27:55.360]  有人會覺得奇怪
[00:27:55.360 --> 00:27:57.840]  基建為什麼會這麼有錢?
[00:27:57.840 --> 00:28:01.360]  其實就是由敵人的身上拿回來有部份
[00:28:01.360 --> 00:28:03.680]  就是戰利品
[00:28:03.680 --> 00:28:05.120]  其餘的呢
[00:28:05.120 --> 00:28:08.560]  就是從人民那裡得回來的金
[00:28:08.560 --> 00:28:13.040]  士師記的八章二十四至二十八節
[00:28:13.040 --> 00:28:20.760]  人民其實很希望能夠跟基建一起來分享他們的財富
[00:28:20.760 --> 00:28:21.600]  為什麼?
[00:28:21.600 --> 00:28:25.040]  因為他們真的非常崇拜基建
[00:28:25.040 --> 00:28:27.480]  非常愛戴基建
[00:28:27.480 --> 00:28:30.920]  經文剛才我們讀的時候也看到
[00:28:30.920 --> 00:28:34.800]  原來這些米田人的鼻環、耳環上高
[00:28:34.800 --> 00:28:42.040]  都有月亮形狀的、鵝眉月形狀的金色
[00:28:42.040 --> 00:28:44.560]  米田王更加不用說
[00:28:44.560 --> 00:28:48.840]  他也有耳環也有金鏈
[00:28:48.840 --> 00:28:52.720]  連他的駱駝也有金鏈戴
[00:28:52.720 --> 00:28:54.800]  所以你想想一隻這麼大的駱駝
[00:28:54.800 --> 00:28:58.240]  金鏈當然是不少的
[00:28:58.240 --> 00:29:04.240]  其實我們看到早在創世紀的二十四章四十七節
[00:29:04.240 --> 00:29:07.520]  阿伯拉罕在他的故鄉的時候
[00:29:07.520 --> 00:29:10.320]  那些人就有戴這些金飾
[00:29:10.320 --> 00:29:14.160]  原來在那個時候已經有拜這些偶像
[00:29:14.160 --> 00:29:16.240]  等一下我們會回來看
[00:29:16.240 --> 00:29:19.440]  以色列人收集了這些金器
[00:29:19.440 --> 00:29:21.400]  一共有多少?
[00:29:21.400 --> 00:29:24.960]  根據現在的重量計算
[00:29:24.960 --> 00:29:27.200]  就是有四十磅
[00:29:27.200 --> 00:29:29.440]  四十磅的金有多少?
[00:29:29.440 --> 00:29:33.880]  照今時今日的價格就是一百萬美金
[00:29:33.880 --> 00:29:38.880]  原來古時已經有八萬富翁就是基甸
[00:29:38.880 --> 00:29:42.080]  拿了人民的金就變成八萬富翁
[00:29:42.080 --> 00:29:45.080]  所以他的生活好像黃一樣
[00:29:45.080 --> 00:29:47.920]  但是人民完全覺得是好的
[00:29:47.920 --> 00:29:52.880]  因為他們是想和基甸一起來分享他們的財富
[00:29:52.880 --> 00:29:58.280]  要說一下的就是月亮形狀的金色
[00:29:58.280 --> 00:30:01.640]  為什麼他們會拜月亮形狀的金色?
[00:30:01.640 --> 00:30:04.720]  因為他們拜的是月亮之神
[00:30:04.720 --> 00:30:08.480]  經文剛才讀到以撒馬利人
[00:30:08.480 --> 00:30:11.240]  其實我們知道說的是米甸人
[00:30:11.240 --> 00:30:14.040]  在聖經裡面以撒馬利人和米甸人
[00:30:14.040 --> 00:30:17.160]  時時都是通用的這兩個名字
[00:30:17.160 --> 00:30:20.920]  以撒馬利人就是以撒馬利的後人
[00:30:20.920 --> 00:30:26.200]  我們知道就是阿拉伯人那些回教徒
[00:30:26.200 --> 00:30:31.720]  如果我們現在看到回教的寺宇、廟宇
[00:30:31.720 --> 00:30:38.760]  在樹頂上大家會看到有娥媚月的裝飾的標誌
[00:30:38.760 --> 00:30:40.160]  原因是什麼?
[00:30:40.160 --> 00:30:44.280]  因為他們很早的時候就是拜月亮之神
[00:30:44.280 --> 00:30:46.440]  在阿伯拉罕的時候
[00:30:46.440 --> 00:30:50.040]  在吳爾他們已經是拜月亮之神
[00:30:50.040 --> 00:30:52.640]  這個神叫做聖納徹洛
[00:30:52.640 --> 00:30:56.000]  是他們拜的月亮之神
[00:30:56.000 --> 00:30:59.160]  阿拉伯人就是阿拉
[00:30:59.160 --> 00:31:05.400]  所以其實阿拉在穆罕默德之前已經有阿拉神
[00:31:05.400 --> 00:31:10.040]  只不過是穆罕默德將這位阿拉神重新包裝
[00:31:10.040 --> 00:31:13.360]  成為回教徒獨一的神
[00:31:13.360 --> 00:31:17.000]  以前回教徒是有很多其他的神
[00:31:17.000 --> 00:31:24.320]  穆罕默德將阿拉神重新包裝成為回教徒的唯一的神
[00:31:24.320 --> 00:31:26.360]  這就是不同的地方
[00:31:26.360 --> 00:31:27.840]  有很多人都說
[00:31:27.840 --> 00:31:31.560]  你們基督教所拜舊約的神
[00:31:31.560 --> 00:31:33.480]  就是阿拉神
[00:31:33.480 --> 00:31:35.240]  其實是錯的
[00:31:35.240 --> 00:31:38.520]  阿拉神的前身是月亮之神
[00:31:38.520 --> 00:31:39.480]  是偶像
[00:31:39.480 --> 00:31:41.600]  我們千萬要小心
[00:31:41.600 --> 00:31:44.200]  兩者是完全不同的
[00:31:44.200 --> 00:31:47.880]  基甸除了是很富有
[00:31:47.880 --> 00:31:50.560]  她還有很多老婆
[00:31:50.560 --> 00:31:52.400]  還有一個妾侍
[00:31:52.400 --> 00:31:53.920]  她有多少老婆?
[00:31:53.920 --> 00:31:57.280]  總而言之幫她生了七十個兒子
[00:31:57.280 --> 00:32:00.760]  她有一個妾侍幫她生了一個很出名的兒子
[00:32:00.760 --> 00:32:03.400]  就是阿比米勒
[00:32:03.400 --> 00:32:06.560]  阿比米勒這個名字的意思
[00:32:06.560 --> 00:32:09.640]  就是她的爸爸就是王
[00:32:09.640 --> 00:32:11.680]  你說搞什麼?
[00:32:11.680 --> 00:32:12.840]  基甸不做王
[00:32:12.840 --> 00:32:15.120]  但是幫她的兒子改了這樣的名字?
[00:32:15.120 --> 00:32:17.360]  她的爸爸就是王?
[00:32:17.360 --> 00:32:20.120]  居心叵測
[00:32:20.120 --> 00:32:22.760]  這個兒子沒有辜負她的爸爸
[00:32:22.760 --> 00:32:27.760]  她日後真是成為以色列的一個領袖
[00:32:27.760 --> 00:32:29.480]  基甸最大的失敗
[00:32:29.480 --> 00:32:32.440]  就是她帶領以色列人去拜偶像
[00:32:32.440 --> 00:32:34.040]  去拜爾弗德
[00:32:34.040 --> 00:32:36.080]  恨鳥邪淫
[00:32:36.080 --> 00:32:38.680]  在《士司機》的八章二十七節
[00:32:38.680 --> 00:32:40.080]  告訴我們
[00:32:40.080 --> 00:32:44.240]  你說為什麼會拜偶像變成恨邪淫?
[00:32:44.240 --> 00:32:48.360]  在聖經裡面時時是用夫妻的關係
[00:32:48.360 --> 00:32:52.040]  來描述以色列人和神的關係
[00:32:52.040 --> 00:32:53.680]  當以色列人拜偶像
[00:32:53.680 --> 00:32:55.320]  就好像一個妻子
[00:32:55.320 --> 00:32:57.840]  是對丈夫不忠
[00:32:57.840 --> 00:33:00.240]  就是成為了奸淫
[00:33:00.240 --> 00:33:03.600]  成為了邪淫
[00:33:03.600 --> 00:33:06.600]  相信這個以弗德
[00:33:06.600 --> 00:33:10.560]  不是大祭司身上的裝飾
[00:33:10.560 --> 00:33:14.160]  因為基甸不是利美人
[00:33:14.160 --> 00:33:16.960]  但是在《士司機》的八章二十七節
[00:33:16.960 --> 00:33:19.160]  就說基甸將得到的金
[00:33:19.160 --> 00:33:21.600]  拿來做了一個以弗德
[00:33:21.600 --> 00:33:25.840]  相信這個是一個耶和華的象
[00:33:25.840 --> 00:33:27.800]  是一個象
[00:33:27.800 --> 00:33:29.640]  來代表耶和華
[00:33:29.640 --> 00:33:35.720]  以致她的心是能夠帶領以色列人來拜耶和華
[00:33:35.720 --> 00:33:43.400]  這其實和亞倫在《出埃及記》三十二章所做的很相似
[00:33:43.400 --> 00:33:45.240]  在山上
[00:33:45.240 --> 00:33:47.800]  摩西是領袖十界
[00:33:47.800 --> 00:33:52.440]  在山下 亞倫是領袖帶領以色列人來拜金牛
[00:33:52.440 --> 00:33:56.560]  亞倫不是帶領以色列人來拜其他的神
[00:33:56.560 --> 00:33:59.560]  她是想替耶和華做一個象出來
[00:33:59.560 --> 00:34:03.880]  以致人民能夠更加虔誠來拜
[00:34:03.880 --> 00:34:07.880]  其實她所做的相信和基甸是很相似
[00:34:07.880 --> 00:34:10.800]  出發點用意都是好的
[00:34:10.800 --> 00:34:14.600]  但是就是違背了神的律法
[00:34:14.600 --> 00:34:17.880]  記不記得十界當中的第二界
[00:34:17.880 --> 00:34:20.560]  不可為自己雕刻偶像
[00:34:20.560 --> 00:34:23.880]  出埃及記的二十章四節到六節
[00:34:23.880 --> 00:34:27.480]  現在我們的主日學就是在說十界
[00:34:27.480 --> 00:34:31.560]  非常精彩是周長老來帶領
[00:34:31.560 --> 00:34:35.160]  大家一定要來參加這個主日學
[00:34:35.160 --> 00:34:37.720]  學習這個十界
[00:34:37.720 --> 00:34:40.360]  這個也讓我想起
[00:34:40.360 --> 00:34:42.160]  有很多基督徒說
[00:34:42.160 --> 00:34:45.360]  白色的謊言不怕說
[00:34:45.360 --> 00:34:48.080]  就是用意是正確的
[00:34:48.080 --> 00:34:49.920]  或者出發點是好的
[00:34:49.920 --> 00:34:52.400]  甚至能夠幫到人
[00:34:52.400 --> 00:34:54.880]  但是有沒有見到基甸的故事?
[00:34:54.880 --> 00:34:56.800]  你出發點甚至是好
[00:34:56.800 --> 00:34:59.240]  或者你是用意是好
[00:34:59.240 --> 00:35:00.680]  你的動機是好
[00:35:00.680 --> 00:35:04.520]  但是如果是違背神的話語的時候
[00:35:04.520 --> 00:35:05.960]  千萬不要去做
[00:35:05.960 --> 00:35:08.160]  是犯了罪
[00:35:08.160 --> 00:35:10.800]  基甸帶領以色列人
[00:35:10.800 --> 00:35:15.840]  脫離了她爸爸所做的偶像的壇拜巴力
[00:35:15.840 --> 00:35:20.720]  但是最後她自己帶領以色列人來拜偶像
[00:35:20.720 --> 00:35:24.000]  這一個就是基甸的問題
[00:35:24.000 --> 00:35:26.840]  基甸是被她的成功
[00:35:26.840 --> 00:35:30.280]  來迷惑了她的心智
[00:35:30.280 --> 00:35:32.280]  我們一起來看看
[00:35:32.280 --> 00:35:35.560]  基甸失敗的原因有什麼
[00:35:35.560 --> 00:35:38.960]  第一,她就是對自己不老實
[00:35:38.960 --> 00:35:41.680]  她拒絕要成為皇
[00:35:41.680 --> 00:35:44.080]  說出來的話冠冕堂皇
[00:35:44.080 --> 00:35:46.040]  非常虔誠
[00:35:46.040 --> 00:35:49.640]  讓耶和華來統治你們吧
[00:35:49.640 --> 00:35:52.680]  我們見到以色列人是非常服從基甸的
[00:35:52.680 --> 00:35:55.360]  甚至要基甸來帶領他們
[00:35:55.360 --> 00:35:58.880]  所以其實就算基甸不做皇
[00:35:58.880 --> 00:36:01.440]  最好應該做什麼?
[00:36:01.440 --> 00:36:05.840]  她應該帶領以色列人有個寧命的復興
[00:36:05.840 --> 00:36:08.680]  帶領他們脫離偶像
[00:36:08.680 --> 00:36:14.120]  雖然她剷除了她父親的巴力的像
[00:36:14.120 --> 00:36:17.520]  但是以色列人的家裡還有很多巴力的偶像
[00:36:17.520 --> 00:36:19.960]  她很應該帶領以色列人
[00:36:19.960 --> 00:36:23.680]  用這個機會來有個寧命的復興
[00:36:23.680 --> 00:36:24.800]  但是很可惜
[00:36:24.800 --> 00:36:27.120]  她只顧著她自己的利益
[00:36:27.120 --> 00:36:31.880]  她沒有帶領以色列人有寧命的復興
[00:36:31.880 --> 00:36:33.800]  這是很可惜的
[00:36:33.800 --> 00:36:40.480]  最後她帶領了以色列人陷入敗偶像的罪
[00:36:40.480 --> 00:36:44.560]  雖然基甸拒絕做皇
[00:36:44.560 --> 00:36:49.120]  但是她犯了兩條給皇的誡命
[00:36:49.120 --> 00:36:50.320]  哪兩條?
[00:36:50.320 --> 00:36:52.960]  《生命記》十七章十七節
[00:36:52.960 --> 00:36:56.720]  說皇不可以為自己多立飛奔
[00:36:56.720 --> 00:36:58.800]  恐怕他心偏邪
[00:36:58.800 --> 00:37:03.400]  也不可為自己多積金銀
[00:37:03.400 --> 00:37:07.440]  基甸不單止是累積金銀
[00:37:07.440 --> 00:37:10.960]  也取了很多很多的飛奔
[00:37:10.960 --> 00:37:12.360]  她不想做皇
[00:37:12.360 --> 00:37:13.880]  不願意做皇
[00:37:13.880 --> 00:37:16.480]  但是她就替自己的兒子改了個名字
[00:37:16.480 --> 00:37:18.240]  叫做阿比米勒
[00:37:18.240 --> 00:37:20.360]  她的父親就是皇
[00:37:20.360 --> 00:37:24.600]  每個人都知道阿比米勒就是基甸的兒子
[00:37:24.600 --> 00:37:26.640]  就是說給所有人聽
[00:37:26.640 --> 00:37:29.920]  我就是皇
[00:37:29.920 --> 00:37:31.200]  你看基甸
[00:37:31.200 --> 00:37:34.280]  她不想有做皇的責任
[00:37:34.280 --> 00:37:36.760]  但是她想有皇的生活
[00:37:36.760 --> 00:37:38.640]  有皇的尊貴
[00:37:38.640 --> 00:37:41.200]  甚至是有皇的名分
[00:37:41.200 --> 00:37:42.880]  那名分從何而來?
[00:37:42.880 --> 00:37:46.040]  每個人叫她的兒子的名字阿比米勒
[00:37:46.040 --> 00:37:49.200]  就是在叫她自己是皇
[00:37:49.200 --> 00:37:54.240]  所以她是希望有皇的生活尊貴名分
[00:37:54.240 --> 00:37:56.760]  但是不要皇的責任
[00:37:56.760 --> 00:38:00.560]  不單止她是累積金銀
[00:38:00.560 --> 00:38:02.280]  還有很多的飛奔
[00:38:02.280 --> 00:38:04.200]  不單止她拜偶像
[00:38:04.200 --> 00:38:07.440]  她還娶了外方人的妻子
[00:38:07.440 --> 00:38:11.880]  阿比米勒的媽媽就是一個外邦的女人
[00:38:11.880 --> 00:38:16.920]  我相信這就是造成基甸最大的遺憾
[00:38:16.920 --> 00:38:21.360]  遲些我們會說為什麼
[00:38:21.360 --> 00:38:24.680]  除了基甸對自己不老實
[00:38:24.680 --> 00:38:26.000]  第二個問題
[00:38:26.000 --> 00:38:29.160]  她是忘記了她身邊的人
[00:38:29.160 --> 00:38:32.960]  她拿到這些戰利品
[00:38:32.960 --> 00:38:34.400]  她的士兵分了
[00:38:34.400 --> 00:38:37.960]  她居然問士兵拿這些金回來
[00:38:37.960 --> 00:38:42.000]  這一個作為和阿伯拉罕
[00:38:42.000 --> 00:38:46.040]  在《創世紀》的十四章有很大的對比
[00:38:46.040 --> 00:38:49.040]  阿伯拉罕在《創世紀》的十四章
[00:38:49.040 --> 00:38:54.000]  曾經攻打五個王救回羅德
[00:38:54.000 --> 00:38:56.840]  這五個王去攻打所多瑪
[00:38:56.840 --> 00:38:59.040]  把所多瑪所有的財富
[00:38:59.040 --> 00:39:02.240]  包括羅德的家人
[00:39:02.240 --> 00:39:04.200]  全部拿走了
[00:39:04.200 --> 00:39:06.280]  所以阿伯拉罕就出兵
[00:39:06.280 --> 00:39:08.520]  來攻打這五個王
[00:39:08.520 --> 00:39:10.240]  他戰勝了
[00:39:10.240 --> 00:39:13.520]  把羅德的家人和羅德救回來
[00:39:13.520 --> 00:39:16.560]  還把所多瑪的財富拿回來
[00:39:16.560 --> 00:39:19.360]  他還給了所多瑪王
[00:39:19.360 --> 00:39:20.880]  所多瑪王說
[00:39:20.880 --> 00:39:22.280]  人我要
[00:39:22.280 --> 00:39:24.720]  這些財富你拿走
[00:39:24.720 --> 00:39:27.160]  阿伯拉罕的回答是怎樣
[00:39:27.160 --> 00:39:29.560]  他一分一民都不要
[00:39:29.560 --> 00:39:35.080]  有可能是因為這些都是異教的國家的財富
[00:39:35.080 --> 00:39:36.880]  他是不想要
[00:39:36.880 --> 00:39:40.080]  雖然是神的律例典章
[00:39:40.080 --> 00:39:43.000]  說他可以拿到這些戰利品
[00:39:43.000 --> 00:39:44.720]  但是最後他
[00:39:44.720 --> 00:39:46.800]  是叫人民把金給他
[00:39:46.800 --> 00:39:49.200]  這就出現問題
[00:39:49.200 --> 00:39:53.640]  和阿伯拉罕所做的是成為很大的對比
[00:39:53.640 --> 00:39:56.640]  成為了很大的差別
[00:39:56.640 --> 00:40:01.480]  阿伯拉罕不單止不肯要所多瑪王給他的財富
[00:40:01.480 --> 00:40:04.120]  他還把他自己的十分之一
[00:40:04.120 --> 00:40:07.640]  獻給撒冷王麥基西德
[00:40:07.640 --> 00:40:09.960]  這個麥基西德很有趣
[00:40:09.960 --> 00:40:13.760]  在希伯來書的七章至八章告訴我們
[00:40:13.760 --> 00:40:16.800]  麥基西德是無始無終
[00:40:16.800 --> 00:40:17.960]  他是有王
[00:40:17.960 --> 00:40:19.840]  是有祭司的身份
[00:40:19.840 --> 00:40:21.600]  沒有人知道他從哪裡來
[00:40:21.600 --> 00:40:23.560]  沒有人知道他去了哪裡
[00:40:23.560 --> 00:40:24.760]  但是有王
[00:40:24.760 --> 00:40:26.400]  有祭司的身份
[00:40:26.400 --> 00:40:28.520]  就好像耶穌基督
[00:40:28.520 --> 00:40:31.320]  其實麥基西德在聖經裡面
[00:40:31.320 --> 00:40:36.400]  是耶穌基督的一個寓表
[00:40:36.400 --> 00:40:39.360]  基甸不單止對自己不老實
[00:40:39.360 --> 00:40:41.920]  不單止忘記了身邊的人
[00:40:41.920 --> 00:40:44.960]  他也忘記了耶和華
[00:40:44.960 --> 00:40:47.080]  我時時都說我們和人的關係
[00:40:47.080 --> 00:40:49.840]  是代表我們和神的關係
[00:40:49.840 --> 00:40:51.680]  當他忘記了身邊的人
[00:40:51.680 --> 00:40:55.320]  很明顯他已經忘記了他自己的神
