
[00:00:00.000 --> 00:00:06.000]  在教穆書信裏面有一些主題經常出現
[00:26:17.320 --> 00:26:26.800]  這是和修本,和修本是謹守,刻記是自律
[00:26:26.800 --> 00:26:32.040]  在這一段裏面要顯出作為一個教導者
[00:26:32.040 --> 00:26:35.960]  又或者對年輕人是一個導師的時候
[00:26:35.960 --> 00:26:41.920]  就需要顯出一種好行為的榜樣
[00:26:41.920 --> 00:26:44.560]  所以你要顯出自己是好行為的榜樣
[00:26:44.560 --> 00:26:51.080]  教導上要正直、莊重、原意、健全、無可指責
[00:26:51.080 --> 00:26:56.040]  令到反對的人說不出你有什麼不好,自覺羞愧
[00:26:56.040 --> 00:27:03.360]  仍然是面對著一些好辯論的人對他們的挑戰
[00:27:03.360 --> 00:27:06.120]  年輕人有什麼特質?
[00:27:06.120 --> 00:27:10.560]  年輕人多少歲以下為之年輕人?
[00:27:10.560 --> 00:27:14.840]  60歲?過分了一點
[00:27:14.840 --> 00:27:20.720]  40歲以下我覺得仍然是年輕人
[00:27:20.720 --> 00:27:27.080]  年輕人看我們頭,如果我們是導師,我們是教導年輕人
[00:27:27.080 --> 00:27:31.480]  我們要他們服的是什麼呢?不單止我們講
[00:27:31.480 --> 00:27:35.400]  今天林牧師在講道,你在聽道
[00:27:35.400 --> 00:27:37.320]  我們一齊都要行道
[00:27:37.320 --> 00:27:43.880]  即是我們所講的,你所聽的,我們一齊去行
[00:27:43.880 --> 00:27:48.360]  意思是在我們的信仰裏,一個健全的教導
[00:27:48.360 --> 00:27:53.080]  除了是真理的準繩,除了是教義上之外
[00:27:53.080 --> 00:27:57.000]  更加重要的作為教導者
[00:27:57.000 --> 00:28:04.400]  我們需要成為青少年的榜樣
[00:28:04.400 --> 00:28:10.280]  弟兄姊妹,我們當中有一大堆青少年
[00:28:10.280 --> 00:28:15.040]  青少年舉一舉手,你覺得你年輕都舉一舉手
[00:28:15.040 --> 00:28:19.960]  很多,年輕,那你看什麼呢?
[00:28:19.960 --> 00:28:25.520]  我們去教導的時候,你不單止看林牧師怎樣講
[00:28:25.520 --> 00:28:28.480]  你要看我怎樣行出來,對不對?
[00:28:28.480 --> 00:28:31.600]  這個就是很大挑戰
[00:28:31.600 --> 00:28:38.680]  其實人都有我們一間,這裏在二章七節
[00:28:38.680 --> 00:28:42.720]  它說是好行為的榜樣,Type
[00:28:42.720 --> 00:28:49.200]  表面的意思是好像一個帽子打印出來
[00:28:49.200 --> 00:28:53.520]  你是怎樣?他是怎樣?
[00:28:53.520 --> 00:28:56.040]  這個我們做父母就很清楚
[00:28:56.040 --> 00:29:00.480]  父母,我們有帶小朋友成長的時候
[00:29:00.480 --> 00:29:04.800]  明明叫你不要這樣那樣,他也是這樣的
[00:29:04.800 --> 00:29:07.600]  是因為什麼原因?因為父母是這樣
[00:29:07.600 --> 00:29:12.720]  因為父母是這樣,所以小朋友他就跟
[00:29:12.720 --> 00:29:16.800]  在這裏特別是面對青少年的時候
[00:29:16.800 --> 00:29:22.880]  他的教導叫作為老師的、導師的教導者無可指責
[00:29:22.880 --> 00:29:28.160]  原來青少年都看我們頭,看我們怎樣做
[00:29:28.160 --> 00:29:36.760]  對不對?你是不是看我們怎樣做?一定是
[00:29:36.760 --> 00:29:42.200]  原來現在這些小朋友是這樣,一路在打機
[00:29:42.200 --> 00:29:48.000]  然後在聽你說話,我們那次有一個青少年的聚會
[00:29:48.000 --> 00:29:52.200]  有個年輕人就是這樣,你不要以為我在房裏打機
[00:29:52.200 --> 00:29:55.160]  你不知道我在聽你做什麼,我全都知道
[00:29:55.160 --> 00:30:00.840]  你在說什麼我都知道,很奇怪,打機的時候很嘈吵
[00:30:00.840 --> 00:30:03.320]  很嘈吵為什麼會聽到?但你不要理
[00:30:03.320 --> 00:30:05.920]  他就是在觀察你做什麼,在說什麼
[00:30:05.920 --> 00:30:19.120]  等於姐妹,當時假教師那種教導是在沾污那種訊息
[00:30:19.120 --> 00:30:25.880]  所以在這裏就要提,教導上你要正直和莊重
[00:30:25.880 --> 00:30:30.840]  在這個健全教導上的無可指責
[00:30:30.840 --> 00:30:33.880]  如果要全面和平衡的時候
[00:30:33.880 --> 00:30:38.840]  我們那種榜樣、模範就很重要
[00:30:38.840 --> 00:30:45.320]  以致反對的人就無處可以說我們的不是
[00:30:45.320 --> 00:30:53.880]  等於姐妹,意思就是說不會留下一些合法的理由可以去攻擊我們
[00:30:53.880 --> 00:31:00.640]  原來在這裏所表達的,我們的行為都是關乎道德的
[00:31:00.640 --> 00:31:04.840]  我們今天我們講之外,我們的行為是要關乎道德的
[00:31:04.840 --> 00:31:08.680]  以致年輕人可以跟隨
[00:31:08.680 --> 00:31:15.520]  等於姐妹,原來今天我們作為主的門徒
[00:31:15.520 --> 00:31:20.080]  John Stott就講得很清楚
[00:31:20.080 --> 00:31:27.840]  他在2009年的時候,一本書叫《Radical Disciple》
[00:31:27.840 --> 00:31:33.640]  就說今天我們做基督徒不是被這個社會所同化的時候
[00:31:33.640 --> 00:31:36.440]  我們所面對的很大的挑戰
[00:31:36.440 --> 00:31:39.680]  一個挑戰就是物質主義,正如我剛才提及
[00:31:39.680 --> 00:31:43.280]  因著我們追求物質,我們要賺很多錢
[00:31:43.280 --> 00:31:48.960]  第二就是多元,我們要尊重不同人有不同的聲音
[00:31:48.960 --> 00:31:51.520]  所以是多元主義的文化
[00:31:51.520 --> 00:31:58.200]  而道德是一種相對的道德主義
[00:31:58.200 --> 00:32:02.480]  今天拍拖不結婚沒有問題的
[00:32:02.480 --> 00:32:05.680]  又或者未結婚住在一起也可以的
[00:32:05.680 --> 00:32:09.320]  只要是自由就可以了,他們自己的選擇就可以了
[00:32:09.320 --> 00:32:12.440]  你是不是這樣想?
[00:32:12.440 --> 00:32:19.640]  道德的相對主義對我們今天基督徒就成為一個衝擊
[00:32:19.640 --> 00:32:25.400]  然後自戀自我,就將我們自我放在上帝之上
[00:32:25.400 --> 00:32:28.760]  多過上帝
[00:32:28.760 --> 00:32:34.080]  等於姐妹,真實的門徒,今天你和我都會要我去學
[00:32:34.080 --> 00:32:39.760]  我們對主耶穌基督有紮實的認識
[00:32:39.760 --> 00:32:42.840]  我們可以有一個角度的視野
[00:32:42.840 --> 00:32:45.720]  我們內心願意更新而變化
[00:32:45.720 --> 00:32:52.400]  我們要慢慢地學習我們的宿命生命怎樣成長
[00:32:52.400 --> 00:32:57.120]  過去半年培育信徒
[00:32:57.120 --> 00:33:02.960]  我們生命更新,牧師也要學
[00:33:02.960 --> 00:33:06.120]  所以九月我會去讀書
[00:33:06.120 --> 00:33:12.960]  有些地方生了瘦,我要磨一磨把刀,磨一磨把劍
[00:33:12.960 --> 00:33:15.240]  所以要安靜的時間
[00:33:15.240 --> 00:33:20.920]  本來有一段時間我都在掙扎,好不好過去呢?
[00:33:20.920 --> 00:33:27.280]  那個神學院那麼久都不回覆我,好不好在香港讀呢?
[00:33:27.280 --> 00:33:34.720]  現在OK了,所以九月會過去,但讀書都不是最重要
[00:33:34.720 --> 00:33:37.680]  最重要的是生命有改變
[00:33:37.680 --> 00:33:40.000]  牧師都學了一些東西
[00:33:40.000 --> 00:33:46.560]  你會不會喜歡和一些你不喜歡的人吃飯?
[00:33:46.560 --> 00:33:48.840]  不喜歡,其他呢?
[00:33:48.840 --> 00:33:52.040]  我只見到一個領頭,每個人都喜歡嗎?
[00:33:52.040 --> 00:33:56.600]  你們真好,很包容
[00:33:56.600 --> 00:34:04.760]  不會的,和一些不喜歡的人吃飯,我會背脊骨落的
[00:34:04.760 --> 00:34:08.280]  你不是嗎?
[00:34:08.280 --> 00:34:11.720]  但我學了一樣東西
[00:34:11.720 --> 00:34:16.120]  最近我主動做一些事情
[00:34:16.120 --> 00:34:22.080]  很坦白說,我作為牧師的確有一些人是不喜歡的
[00:34:22.080 --> 00:34:26.480]  不喜歡當然有原因,不詳細多說
[00:34:26.480 --> 00:34:29.440]  但他和我都是基督徒,主所愛
[00:34:29.440 --> 00:34:34.360]  不喜歡我們都要坐下來,就一些事情去解決一些問題
[00:34:34.360 --> 00:34:37.360]  要澄清一些東西
[00:34:37.360 --> 00:34:41.360]  打電話給他,約他喝茶
[00:34:41.360 --> 00:34:48.200]  很難得,最近都約了一個,跟著約第二個
[00:34:48.200 --> 00:34:52.800]  約第二個,約人喝茶當然要你付錢,又付錢
[00:34:52.800 --> 00:34:59.960]  很坦白說,我喜歡和老婆多點吃飯,對不對?
[00:34:59.960 --> 00:35:07.480]  喜歡和大家一起吃飯,然後你付錢,對不對?
[00:35:07.480 --> 00:35:11.000]  我主動去做一些事情,去解決一些問題
[00:35:11.000 --> 00:35:16.120]  因為我們知道在生命裡面,我們要更新
[00:35:16.120 --> 00:35:19.680]  在諸葛裡面,他和我都是屬於神的時候
[00:35:19.680 --> 00:35:22.280]  我們就要學習去彼此祝福
[00:35:22.280 --> 00:35:27.440]  但是我真的有些位置不喜歡他
[00:35:27.440 --> 00:35:30.480]  就要學習祈禱,都不容易的
[00:35:30.480 --> 00:35:32.760]  今年做了這件事
[00:35:32.760 --> 00:35:38.360]  弟兄姊妹,牧師講道,你聽道,我們一起行道
[00:35:38.360 --> 00:35:42.840]  盡你自己可以做的能力
[00:35:42.840 --> 00:35:47.720]  你和我都有軟弱不足的地方,求主幫助
[00:35:47.720 --> 00:35:51.520]  我們要無可指責,我又會記起一句說話
[00:35:51.520 --> 00:35:57.720]  我們豈能盡如人意,但求無愧於心
[00:35:57.720 --> 00:36:01.400]  人總有限制,有缺點,我們總是要謹慎和小心
[00:36:01.400 --> 00:36:07.840]  你知道你自己最大的軟弱在哪裡,就不要踩下去
[00:36:07.840 --> 00:36:13.000]  你受不了物質的引誘,你就不要上網去圖什麼圖
[00:36:13.000 --> 00:36:19.320]  那裡很多假的東西
[00:36:19.320 --> 00:36:24.080]  我們要在主裡面,最簡單的就是
[00:36:24.080 --> 00:36:31.400]  每天和主都有親近的時刻,讀經、祈禱、靈修
[00:36:31.400 --> 00:36:35.320]  在我們品格性情裡面的弱點,未必所有人都能夠接納
[00:36:35.320 --> 00:36:40.000]  但是作為一個人,你是主所愛的
[00:36:40.000 --> 00:36:47.840]  我們知道,你和我都可以成長、進步、改變
[00:36:47.840 --> 00:36:52.480]  無可指責,在行事上面,聖經的翻譯
[00:36:52.480 --> 00:37:02.600]  free from reproach,你行事上不可以被人責備
[00:37:02.600 --> 00:37:08.000]  人家不可以罵你,你為人blameless,沒有人可以怨你
[00:37:08.000 --> 00:37:16.560]  還有一個含義,就是你說話找不到什麼地方過測,滴水不漏
[00:37:16.560 --> 00:37:19.320]  這個我覺得是最難的
[00:37:19.320 --> 00:37:27.160]  等於姐妹,聖經在菲律賓書二章十四節、十六節有提
[00:37:27.160 --> 00:37:32.680]  在三章六節有提,提摩太前書三章二節
[00:37:32.680 --> 00:37:40.680]  提摩太前五章七節、六章十四節都有提,無可指責
[00:37:40.680 --> 00:37:50.440]  保羅的確是要求高,但是為願聖靈幫你和我去面對
[00:37:50.440 --> 00:37:57.720]  在我們生命裏面的那種長進,可以在神面前、在人面前無愧
[00:37:57.720 --> 00:38:04.160]  願主賜福我們每一個屬神的人,我們祈禱
[00:38:04.160 --> 00:38:12.040]  天后上帝當我們敬虔表達我們和你的那份關係的時候
[00:38:12.040 --> 00:38:16.760]  主求你就去幫助我們,幫助我們恰當去表達
[00:38:16.760 --> 00:38:22.440]  我們和你這份關係,以至我們願意去付出一份愛
[00:38:22.440 --> 00:38:26.080]  主也懇求你施恩典和憐憫
[00:38:26.080 --> 00:38:32.760]  叫我們在很多事情上得蒙主你自己的賜福
[00:38:32.760 --> 00:38:39.440]  主也為願,你對我們的愛,我們願意付出
[00:38:39.440 --> 00:38:45.440]  願意我們每一個屬你的人,亦都曉得恰當去回應
[00:38:45.440 --> 00:38:51.800]  多謝我們恩主,你聽我們的祈禱,奉主名求,阿門
