
[00:00:00.000 --> 00:00:07.600]  好 我們開始的時候我們先禱告
[00:19:21.100 --> 00:19:24.200]  還是更加重要的
[00:19:24.200 --> 00:19:25.100]  而且呢
[00:19:25.100 --> 00:19:27.500]  在這些知識的裡面呢
[00:19:27.500 --> 00:19:30.000]  其實還有一個主內的群體
[00:19:30.000 --> 00:19:35.100]  我們要重視這個群體多於我們所知道的知識
[00:19:35.100 --> 00:19:36.700]  所以但是呢
[00:19:36.700 --> 00:19:39.400]  可能大家就是我有一個疑問
[00:19:39.400 --> 00:19:40.900]  我就想啊
[00:19:40.900 --> 00:19:42.800]  主內的群體很重要
[00:19:42.800 --> 00:19:48.300]  但是不知道大家在教會裡面的參與程度是怎麼樣
[00:19:48.300 --> 00:19:52.100]  你在教會裡面有沒有一個你認識的群體呢
[00:19:52.100 --> 00:19:54.000]  雖然這裡人比較少啊
[00:19:54.000 --> 00:19:57.200]  但是你是不是自己來又自己走呢
[00:19:57.200 --> 00:19:59.300]  我找到一個圖啊
[00:19:59.300 --> 00:20:01.800]  就是獨行俠
[00:20:01.800 --> 00:20:04.000]  你是不是來一來
[00:20:04.000 --> 00:20:06.300]  然後敬拜完上帝就走了呢
[00:20:06.300 --> 00:20:08.000]  跟任何人沒有關係
[00:20:08.000 --> 00:20:10.100]  如果你跟任何人沒有關係
[00:20:10.100 --> 00:20:12.900]  可能你不會有任何的衝突
[00:20:12.900 --> 00:20:14.600]  你的愛心和知識呢
[00:20:14.600 --> 00:20:16.400]  都可以分開來處理
[00:20:16.400 --> 00:20:17.700]  對不對
[00:20:17.700 --> 00:20:20.300]  如果你是一個獨來獨往的人呢
[00:20:20.300 --> 00:20:26.100]  我很鼓勵大家可以就是在教會裡面多就是完了
[00:20:26.100 --> 00:20:27.100]  不要馬上走
[00:20:27.100 --> 00:20:33.900]  可能要多參與一些跟弟兄姐妹姐妹可以有交流
[00:20:33.900 --> 00:20:37.400]  或者是建立關係的一個機會
[00:20:37.400 --> 00:20:40.900]  讓你自己在這個教會裡面可以生根
[00:20:40.900 --> 00:20:42.300]  可以成長
[00:20:42.300 --> 00:20:42.900]  還有呢
[00:20:42.900 --> 00:20:44.700]  就可以進一步呢
[00:20:44.700 --> 00:20:48.600]  就是去服侍教會把這個福音呢
[00:20:48.600 --> 00:20:55.400]  透過教會的一些活動來帶給沒有信耶穌的人
[00:20:55.400 --> 00:20:56.800]  第三點呢
[00:20:56.800 --> 00:21:00.200]  就是當我們知道知識很重要
[00:21:00.200 --> 00:21:02.000]  群體也很重要的時候呢
[00:21:02.000 --> 00:21:07.500]  我們知道群體裡面有一些軟弱的弟兄姐妹
[00:21:07.500 --> 00:21:11.000]  保羅就說
[00:21:11.000 --> 00:21:12.700]  我們知道上帝只有一位
[00:21:12.700 --> 00:21:14.800]  但是保羅說這個知識呢
[00:21:14.800 --> 00:21:16.300]  不一定人人都有
[00:21:16.300 --> 00:21:21.300]  或者是每一個人都可以信得那麼堅固的
[00:21:21.300 --> 00:21:24.700]  可能你比較堅固
[00:21:24.700 --> 00:21:29.300]  你是屬於保羅稱他們為堅固的人
[00:21:29.300 --> 00:21:31.100]  但是有一些人呢
[00:21:31.100 --> 00:21:34.400]  他們因為以前是拜偶像的
[00:21:34.400 --> 00:21:36.700]  是剛剛性的
[00:21:36.700 --> 00:21:40.500]  所以在他們的認知裡面還主觀的認為
[00:21:40.500 --> 00:21:43.200]  那些可能也是神
[00:21:43.200 --> 00:21:46.100]  比如說我教會裡面有一些弟兄姐妹
[00:21:46.100 --> 00:21:48.900]  他們以前是家裡有很多偶像
[00:21:48.900 --> 00:21:49.500]  然後呢
[00:21:49.500 --> 00:21:54.800]  他就是在邀請牧師在他家裡拆了以後呢
[00:21:54.800 --> 00:21:58.100]  可能他對那些還是有點害怕的
[00:21:58.100 --> 00:22:01.900]  就覺得我放哪裡好呢
[00:22:01.900 --> 00:22:03.800]  或者是怎麼處理好呢
[00:22:03.800 --> 00:22:05.500]  他們有一些這些顧慮
[00:22:05.500 --> 00:22:06.300]  所以我們呢
[00:22:06.300 --> 00:22:08.100]  體貼他們的軟弱呢
[00:22:08.100 --> 00:22:09.500]  就會找人幫他們
[00:22:09.500 --> 00:22:11.300]  然後他說你不用理
[00:22:11.300 --> 00:22:12.500]  我們放到哪裡
[00:22:12.500 --> 00:22:14.100]  我們幫你處理
[00:22:14.100 --> 00:22:18.800]  這是一個體貼他們的一個行為
[00:22:18.800 --> 00:22:19.300]  所以呢
[00:22:19.300 --> 00:22:23.500]  保羅就提醒我們在教會的這個群體裡面
[00:22:23.500 --> 00:22:25.200]  有堅固的人
[00:22:25.200 --> 00:22:26.900]  就信得比較久的人
[00:22:26.900 --> 00:22:28.700]  比如說你是有知識
[00:22:28.700 --> 00:22:30.300]  你認識的比較久的
[00:22:30.300 --> 00:22:34.300]  但是你不要覺得所有人都跟你一樣堅強
[00:22:34.300 --> 00:22:37.400]  可能有一些人是良心軟弱的
[00:22:37.400 --> 00:22:40.500]  他們如果呢
[00:22:40.500 --> 00:22:43.100]  看到你吃了
[00:22:43.100 --> 00:22:43.600]  這裡呢
[00:22:43.600 --> 00:22:46.100]  第十節他說
[00:22:46.100 --> 00:22:47.100]  你呢
[00:22:47.100 --> 00:22:49.200]  第八節就說
[00:22:49.200 --> 00:22:51.300]  其實我們吃也無所謂
[00:22:51.300 --> 00:22:52.800]  不吃也無所謂
[00:22:52.800 --> 00:22:53.600]  但是呢
[00:22:53.600 --> 00:22:55.700]  你有這個自由可以吃
[00:22:55.700 --> 00:22:57.700]  但是小心你這個自由呢
[00:22:57.700 --> 00:23:02.200]  成為軟弱的弟兄姐妹的一個絆腳石
[00:23:02.200 --> 00:23:03.800]  因為呢
[00:23:03.800 --> 00:23:05.300]  剛來教會的人
[00:23:05.300 --> 00:23:09.000]  他們可能會看到有一些人是靈命比較好的
[00:23:09.000 --> 00:23:11.400]  就是屬靈上比較堅固的
[00:23:11.400 --> 00:23:12.500]  他可能就覺得
[00:23:12.500 --> 00:23:15.800]  哎這個弟兄姐妹
[00:23:15.800 --> 00:23:17.500]  他在教會裡很久了
[00:23:17.500 --> 00:23:20.500]  他信仰信得很好
[00:23:20.500 --> 00:23:21.600]  他也在教會
[00:23:21.600 --> 00:23:23.100]  他也在廟裡
[00:23:23.100 --> 00:23:25.600]  廟會他經過他也去買東西啊
[00:23:25.600 --> 00:23:26.900]  他也去吃啊
[00:23:26.900 --> 00:23:28.700]  那為什麼我不敢不可以呢
[00:23:28.700 --> 00:23:31.000]  所以他就放膽去吃了
[00:23:31.000 --> 00:23:34.700]  那可能他良心上還有軟弱的
[00:23:34.700 --> 00:23:37.100]  所以他就你就這樣做呢
[00:23:37.100 --> 00:23:38.500]  你的自由呢
[00:23:38.500 --> 00:23:42.300]  就讓他成為就絆倒他了
[00:23:42.300 --> 00:23:44.900]  行為是很會影響的
[00:23:44.900 --> 00:23:46.200]  所以呢
[00:23:46.200 --> 00:23:48.100]  保羅他就說
[00:23:48.100 --> 00:23:52.800]  因此基督已經為他而死的那軟弱的弟兄
[00:23:52.800 --> 00:23:56.700]  他保羅這個形容詞有點長是不是
[00:23:56.700 --> 00:23:59.300]  但是他是特地是說
[00:23:59.300 --> 00:24:01.100]  他已經信了耶穌了
[00:24:01.100 --> 00:24:02.800]  但基督為他死了
[00:24:02.800 --> 00:24:04.500]  但是他還是很軟弱
[00:24:04.500 --> 00:24:07.400]  生命還沒有很堅固的時候
[00:24:07.400 --> 00:24:10.900]  你因為知道你有這個知識
[00:24:10.900 --> 00:24:13.400]  但是因為你的行為卻絆倒了他
[00:24:13.400 --> 00:24:17.000]  你這樣就讓這個弟兄得罪了上帝
[00:24:17.000 --> 00:24:19.200]  傷了他們軟弱的良心
[00:24:19.200 --> 00:24:21.700]  得罪了基督
[00:24:21.700 --> 00:24:26.800]  這個好像希望我能講得很清楚
[00:24:26.800 --> 00:24:28.000]  所以呢保羅呢
[00:24:28.000 --> 00:24:30.900]  他就說如果是這樣
[00:24:30.900 --> 00:24:34.400]  我甘心的就是放下自己吃肉的自由
[00:24:34.400 --> 00:24:36.500]  因為考慮到他的軟弱
[00:24:36.500 --> 00:24:39.700]  所以吃我就
[00:24:39.700 --> 00:24:41.900]  如果食物令我的弟兄跌倒
[00:24:41.900 --> 00:24:44.200]  我就永遠不吃
[00:24:44.200 --> 00:24:45.900]  所以他就放下這自由
[00:24:45.900 --> 00:24:50.000]  保羅他是大家知道他
[00:24:50.000 --> 00:24:53.300]  他的學識淵博對不對
[00:24:53.300 --> 00:24:55.400]  在屬靈上他也很好
[00:24:55.400 --> 00:24:58.200]  但是他也為我們做了這個榜樣
[00:24:58.200 --> 00:25:02.300]  就是寧願為了軟弱的弟兄姐妹的緣故
[00:25:02.300 --> 00:25:04.600]  為了愛他們為了榮耀神
[00:25:04.600 --> 00:25:06.300]  他可以放下
[00:25:06.300 --> 00:25:08.600]  所以我們需要呢
[00:25:08.600 --> 00:25:09.700]  就是學保羅
[00:25:09.700 --> 00:25:13.100]  或者像這樣呢
[00:25:13.100 --> 00:25:15.200]  就是放下這個自由呢
[00:25:15.200 --> 00:25:18.200]  為了要榮耀神
[00:25:18.200 --> 00:25:21.200]  在我們的群體裡面最需要的是愛
[00:25:21.200 --> 00:25:22.400]  不是知識
[00:25:22.400 --> 00:25:25.400]  愛才能造就人榮耀神
[00:25:25.400 --> 00:25:28.000]  所以我們要愛上帝的教會的話呢
[00:25:28.000 --> 00:25:31.800]  就是要愛我們當中軟弱的弟兄姐妹
[00:25:31.800 --> 00:25:33.700]  你願不願意為了愛呢
[00:25:33.700 --> 00:25:36.200]  就是放下這個自由呢
[00:25:36.200 --> 00:25:37.300]  我們的教會呢
[00:25:37.300 --> 00:25:39.200]  需要以愛為先
[00:25:39.200 --> 00:25:42.100]  所以在這個聖誕節的時候呢
[00:25:42.100 --> 00:25:44.700]  希望主耶穌的降生
[00:25:44.700 --> 00:25:46.800]  還有他在我們當中
[00:25:46.800 --> 00:25:49.100]  或者那個十字架犧牲的愛呢
[00:25:49.100 --> 00:25:50.200]  提醒我們
[00:25:50.200 --> 00:25:54.800]  我們的教會需要是以愛呢
[00:25:54.800 --> 00:25:57.500]  就是為最重要的
[00:25:57.500 --> 00:25:58.700]  好最後呢
[00:25:58.700 --> 00:26:01.100]  有一個很簡單的講
[00:26:01.100 --> 00:26:03.700]  有一套電影很久很久以前的了
[00:26:03.700 --> 00:26:07.000]  他就題目叫第五元素
[00:26:07.000 --> 00:26:08.900]  他是一個科幻動作片
[00:26:08.900 --> 00:26:13.200]  但是他的就是他們要救這個地球啊
[00:26:13.200 --> 00:26:14.500]  地球快要毀滅了
[00:26:14.500 --> 00:26:15.300]  那怎麼辦呢
[00:26:15.300 --> 00:26:16.700]  有一個救的方法
[00:26:16.700 --> 00:26:19.500]  就是要找五樣東西
[00:26:19.500 --> 00:26:20.900]  而第五個呢
[00:26:20.900 --> 00:26:22.300]  原來就是愛
[00:26:22.300 --> 00:26:24.900]  就是他們找到了四樣
[00:26:24.900 --> 00:26:27.200]  但是差了最後一樣
[00:26:27.200 --> 00:26:28.200]  最後呢
[00:26:28.200 --> 00:26:31.700]  就是透過主角男女主角的找到的愛
[00:26:31.700 --> 00:26:34.300]  然後就救了這個地球
[00:26:34.300 --> 00:26:37.800]  好那感謝感謝主
[00:26:37.800 --> 00:26:40.200]  願主親自幫助我們
[00:26:40.200 --> 00:26:42.100]  可以有這樣的愛
[00:26:42.100 --> 00:26:43.500]  去愛我們弟兄姐妹
