
[00:00:00.000 --> 00:00:02.000]  丁姐妹平安 早安
[00:22:00.000 --> 00:22:03.000]  這樣也好
[00:22:03.000 --> 00:22:04.000]  早點死
[00:22:04.000 --> 00:22:06.000]  但是原來一個實況
[00:22:06.000 --> 00:22:08.000]  我們面對酷刑
[00:22:08.000 --> 00:22:09.000]  我們會抵受不住
[00:22:09.000 --> 00:22:11.000]  特別是我們的心理壓力
[00:22:11.000 --> 00:22:15.000]  地上掌權者
[00:22:15.000 --> 00:22:18.000]  當他覺得自己的政權
[00:22:18.000 --> 00:22:20.000]  不穩固不安全的時候
[00:22:20.000 --> 00:22:22.000]  就會抓你去迫害
[00:22:22.000 --> 00:22:25.000]  因為你對抗他
[00:22:25.000 --> 00:22:27.000]  弟兄姊妹
[00:22:27.000 --> 00:22:30.000]  這個就是一個實況
[00:22:30.000 --> 00:22:33.000]  實況是這樣又怎樣呢?
[00:22:33.000 --> 00:22:34.000]  但是主耶穌很好
[00:22:34.000 --> 00:22:36.000]  祂給我們安慰
[00:22:36.000 --> 00:22:39.000]  第二十二節
[00:22:39.000 --> 00:22:43.000]  除了聖靈教導我們怎樣說話
[00:22:43.000 --> 00:22:44.000]  的時候
[00:22:44.000 --> 00:22:46.000]  二十二節
[00:22:46.000 --> 00:22:47.000]  祂說
[00:22:47.000 --> 00:22:51.000]  你們要為吾名被眾人憎恨
[00:22:51.000 --> 00:22:55.000]  但堅忍到底的終必得救
[00:22:55.000 --> 00:23:00.000]  堅忍到底的終必得救
[00:23:00.000 --> 00:23:04.000]  然後有人在這個城迫害你們
[00:23:04.000 --> 00:23:07.000]  你們就逃到另一個城去
[00:23:07.000 --> 00:23:08.000]  我實在告訴你們
[00:23:08.000 --> 00:23:10.000]  以色列的城鎮
[00:23:10.000 --> 00:23:15.000]  你們還沒有走遍人子就要來了
[00:23:15.000 --> 00:23:16.000]  有兩個盼望
[00:23:16.000 --> 00:23:17.000]  第一
[00:23:17.000 --> 00:23:19.000]  我們要堅忍
[00:23:19.000 --> 00:23:22.000]  終必得救
[00:23:22.000 --> 00:23:25.000]  得救是什麼意思?
[00:23:25.000 --> 00:23:27.000]  在我們的生命裡得贖
[00:23:27.000 --> 00:23:30.000]  最終的勝利
[00:23:30.000 --> 00:23:31.000]  很重要
[00:23:31.000 --> 00:23:35.000]  然後人子來的時候
[00:23:35.000 --> 00:23:38.000]  人子來的時候代表什麼?
[00:23:38.000 --> 00:23:39.000]  這個世界如果沒有公平
[00:23:39.000 --> 00:23:43.000]  人子來的時候一定有公平和公義
[00:23:43.000 --> 00:23:44.000]  你以為你輸了
[00:23:44.000 --> 00:23:45.000]  在地上輸了
[00:23:45.000 --> 00:23:47.000]  其實我們不是
[00:23:47.000 --> 00:23:48.000]  我們得救了
[00:23:48.000 --> 00:23:51.000]  終於勝利
[00:23:51.000 --> 00:23:56.000]  那是在什麼狀況呢?
[00:23:56.000 --> 00:23:57.000]  贏了
[00:23:57.000 --> 00:23:59.000]  榮耀了
[00:23:59.000 --> 00:24:05.000]  公義最終臨到
[00:24:05.000 --> 00:24:08.000]  你什麼時候會開心?
[00:24:08.000 --> 00:24:11.000]  打贏了
[00:24:11.000 --> 00:24:17.000]  現在我們男孩子最喜歡打架
[00:24:17.000 --> 00:24:18.000]  小時候打架
[00:24:18.000 --> 00:24:19.000]  因為我們是戰士
[00:24:19.000 --> 00:24:25.000]  本來我們的DNA裡面
[00:24:25.000 --> 00:24:27.000]  我們要保護家裡
[00:24:27.000 --> 00:24:30.000]  所以我們就成了戰士
[00:24:30.000 --> 00:24:32.000]  我們現在進化了
[00:24:32.000 --> 00:24:35.000]  我們不會去打了
[00:24:35.000 --> 00:24:37.000]  我們當然有機會打仗
[00:24:37.000 --> 00:24:38.000]  但是我們不打了
[00:24:38.000 --> 00:24:40.000]  我們就打球
[00:24:40.000 --> 00:24:42.000]  打球
[00:24:42.000 --> 00:24:48.000]  有不同的運動
[00:24:48.000 --> 00:24:49.000]  阿俊
[00:24:49.000 --> 00:24:51.000]  這群人都打球的
[00:24:51.000 --> 00:24:53.000]  你入球會怎樣?
[00:24:53.000 --> 00:24:54.000]  入球
[00:24:54.000 --> 00:24:55.000]  入球那一刻
[00:24:55.000 --> 00:24:56.000]  不是籃球
[00:24:56.000 --> 00:24:57.000]  是麻木了
[00:24:57.000 --> 00:24:58.000]  你入球
[00:24:58.000 --> 00:25:00.000]  足球
[00:25:00.000 --> 00:25:01.000]  你入一球是不是功夫?
[00:25:01.000 --> 00:25:03.000]  贏啊
[00:25:03.000 --> 00:25:05.000]  最終人子來
[00:25:05.000 --> 00:25:06.000]  就是贏啊
[00:25:06.000 --> 00:25:07.000]  有榮耀啊
[00:25:07.000 --> 00:25:10.000]  贏球多威風啊
[00:25:10.000 --> 00:25:11.000]  輸了
[00:25:11.000 --> 00:25:13.000]  站下一級的
[00:25:13.000 --> 00:25:16.000]  贏了站高一級的
[00:25:16.000 --> 00:25:19.000]  李斯特城2016年拿了英超冠軍
[00:25:19.000 --> 00:25:23.000]  在李斯特城巡遊多威風啊
[00:25:23.000 --> 00:25:27.000]  我想像不到香港隊再贏大陸的時候是怎樣
[00:25:27.000 --> 00:25:29.000]  贏我們的國家
[00:25:29.000 --> 00:25:30.000]  一國兩制不要緊
[00:25:30.000 --> 00:25:31.000]  只有兄弟
[00:25:31.000 --> 00:25:33.000]  但是我們在說
[00:25:33.000 --> 00:25:36.000]  沒記錯應該是86年
[00:25:36.000 --> 00:25:38.000]  在北京贏2比1
[00:25:38.000 --> 00:25:40.000]  那時候多威風啊
[00:25:40.000 --> 00:25:41.000]  全盛轟動
[00:25:41.000 --> 00:25:42.000]  因為贏啊
[00:25:42.000 --> 00:25:44.000]  弟兄姊妹
[00:25:44.000 --> 00:25:46.000]  人子來
[00:25:46.000 --> 00:25:48.000]  就是贏啊
[00:25:48.000 --> 00:25:50.000]  審判了罪惡
[00:25:50.000 --> 00:25:52.000]  最終得勝
[00:25:52.000 --> 00:25:56.000]  那殺身體的不能殺靈魂的
[00:25:56.000 --> 00:25:59.000]  我們得著最終的榮耀
[00:25:59.000 --> 00:26:03.000]  大家不想像到怎樣贏啊
[00:26:03.000 --> 00:26:08.000]  我最近有一樣覺得很開心
[00:26:08.000 --> 00:26:09.000]  就是贏啊
[00:26:09.000 --> 00:26:10.000]  贏什麼呢
[00:26:10.000 --> 00:26:12.000]  原來呢
[00:26:12.000 --> 00:26:15.000]  被人查真的很煩啊
[00:26:15.000 --> 00:26:19.000]  我一月被私隱專員查我揭露別人私隱
[00:26:22.000 --> 00:26:24.000]  私什麼隱啊
[00:26:24.000 --> 00:26:25.000]  我們都是家裡的事
[00:26:25.000 --> 00:26:27.000]  被人查我揭露別人私隱
[00:26:27.000 --> 00:26:29.000]  一月叫我解釋
[00:26:29.000 --> 00:26:31.000]  去封信解釋
[00:26:31.000 --> 00:26:32.000]  成板了
[00:26:32.000 --> 00:26:34.000]  我們自己作的
[00:26:34.000 --> 00:26:35.000]  不是自己作的意思
[00:26:35.000 --> 00:26:36.000]  是自己鬥的
[00:26:36.000 --> 00:26:37.000]  沒有律師幫的
[00:26:37.000 --> 00:26:38.000]  別人不同的
[00:26:38.000 --> 00:26:40.000]  有律師幫的
[00:26:40.000 --> 00:26:41.000]  我自己寫了
[00:26:41.000 --> 00:26:42.000]  去了
[00:26:42.000 --> 00:26:43.000]  好
[00:26:43.000 --> 00:26:44.000]  一月
[00:26:44.000 --> 00:26:45.000]  給完了
[00:26:45.000 --> 00:26:46.000]  三月又來
[00:26:46.000 --> 00:26:47.000]  你再答吧
[00:26:47.000 --> 00:26:48.000]  你有些事情不清楚
[00:26:48.000 --> 00:26:49.000]  又再答
[00:26:49.000 --> 00:26:50.000]  真的很煩啊
[00:26:50.000 --> 00:26:52.000]  然後我生氣了
[00:26:52.000 --> 00:26:53.000]  我再回答一次
[00:26:53.000 --> 00:26:54.000]  我好忙啊
[00:26:54.000 --> 00:26:55.000]  我沒時間了
[00:26:55.000 --> 00:26:57.000]  我不再回答了
[00:26:57.000 --> 00:26:58.000]  三月
[00:26:58.000 --> 00:27:00.000]  真的三月就不再
[00:27:00.000 --> 00:27:03.000]  之後私隱專員就不再找我了
[00:27:03.000 --> 00:27:04.000]  然後去到九月
[00:27:04.000 --> 00:27:05.000]  告訴他
[00:27:05.000 --> 00:27:10.000]  林先生你的調查已經停止了
[00:27:10.000 --> 00:27:12.000]  什麼意思啊
[00:27:12.000 --> 00:27:14.000]  告你那個沒料到
[00:27:14.000 --> 00:27:15.000]  我贏了
[00:27:15.000 --> 00:27:16.000]  不用再查了
[00:27:16.000 --> 00:27:17.000]  你明白嗎
[00:27:17.000 --> 00:27:20.000]  那個下午都不知道多開心
[00:27:20.000 --> 00:27:22.000]  贏了
[00:27:22.000 --> 00:27:26.000]  最終的審判
[00:27:26.000 --> 00:27:29.000]  人子尼就是他要審我們的時候
[00:27:29.000 --> 00:27:31.000]  無論我們是惡人
[00:27:31.000 --> 00:27:32.000]  無論我們是善人
[00:27:32.000 --> 00:27:33.000]  總之
[00:27:33.000 --> 00:27:34.000]  在一個過程裡面
[00:27:34.000 --> 00:27:35.000]  這個就是勝利
[00:27:35.000 --> 00:27:37.000]  這是我們的盼望
[00:27:37.000 --> 00:27:38.000]  這個盼望
[00:27:38.000 --> 00:27:40.000]  叫我們作為主的門徒
[00:27:40.000 --> 00:27:42.000]  我們能夠堅忍到底
[00:27:42.000 --> 00:27:44.000]  終必得救
[00:27:44.000 --> 00:27:46.000]  人子尼臨的時候
[00:27:46.000 --> 00:27:48.000]  公義的審判
[00:27:48.000 --> 00:27:49.000]  彰顯
[00:27:49.000 --> 00:27:51.000]  弟子們
[00:27:51.000 --> 00:27:55.000]  我們與主同在
[00:27:55.000 --> 00:27:57.000]  得著
[00:27:57.000 --> 00:27:59.000]  最終的榮耀
[00:27:59.000 --> 00:28:02.000]  今天
[00:28:02.000 --> 00:28:04.000]  我們怎樣去面對將來呢
[00:28:04.000 --> 00:28:09.000]  話說回來
[00:28:09.000 --> 00:28:10.000]  無論你
[00:28:10.000 --> 00:28:11.000]  又或者我
[00:28:11.000 --> 00:28:12.000]  面對將來
[00:28:12.000 --> 00:28:14.000]  我們都有焦慮
[00:28:14.000 --> 00:28:15.000]  為什麼
[00:28:16.000 --> 00:28:17.000]  因為過去的
[00:28:17.000 --> 00:28:18.000]  我們知道
[00:28:18.000 --> 00:28:19.000]  我們過了的日子
[00:28:19.000 --> 00:28:20.000]  已經過了
[00:28:20.000 --> 00:28:21.000]  我們都認知了
[00:28:21.000 --> 00:28:23.000]  但是面對將來的時候
[00:28:23.000 --> 00:28:24.000]  就不可知
[00:28:24.000 --> 00:28:26.000]  面對任何不可知的事
[00:28:26.000 --> 00:28:28.000]  我們都會有焦慮
[00:28:28.000 --> 00:28:32.000]  小妹
[00:28:32.000 --> 00:28:33.000]  你有沒有焦慮
[00:28:33.000 --> 00:28:34.000]  有啊
[00:28:34.000 --> 00:28:36.000]  如果你不知道將來
[00:28:36.000 --> 00:28:37.000]  誰是你的魚郎君
[00:28:37.000 --> 00:28:39.000]  那你就有焦慮了
[00:28:39.000 --> 00:28:41.000]  總之
[00:28:41.000 --> 00:28:42.000]  你知不知道
[00:28:42.000 --> 00:28:44.000]  你兩個兒子之外
[00:28:44.000 --> 00:28:45.000]  你會有兩個女兒
[00:28:47.000 --> 00:28:49.000]  開玩笑的
[00:28:49.000 --> 00:28:51.000]  馬上焦慮了
[00:28:51.000 --> 00:28:52.000]  你告訴他
[00:28:52.000 --> 00:28:53.000]  原來如此
[00:28:53.000 --> 00:29:02.000]  弟子們
[00:29:02.000 --> 00:29:03.000]  面對將來
[00:29:03.000 --> 00:29:05.000]  如果是不可知的
[00:29:05.000 --> 00:29:07.000]  我們都會焦慮
[00:29:07.000 --> 00:29:10.000]  但是聖經告訴他們
[00:29:10.000 --> 00:29:11.000]  這位主
[00:29:11.000 --> 00:29:13.000]  當我們熟悉他的時候
[00:29:13.000 --> 00:29:14.000]  他與我們同在
[00:29:14.000 --> 00:29:15.000]  與我們同行
[00:29:15.000 --> 00:29:18.000]  我們就不需要懼怕
[00:29:18.000 --> 00:29:22.000]  所以主耶穌說
[00:29:22.000 --> 00:29:23.000]  你受差遣的時候
[00:29:23.000 --> 00:29:25.000]  要機警有機智
[00:29:25.000 --> 00:29:26.000]  你要純真
[00:29:26.000 --> 00:29:27.000]  你要純良
[00:29:27.000 --> 00:29:28.000]  你要防備
[00:29:28.000 --> 00:29:31.000]  有些人會陷於利於不義
[00:29:31.000 --> 00:29:32.000]  所以你要防備
[00:29:32.000 --> 00:29:33.000]  要有警覺
[00:29:33.000 --> 00:29:35.000]  那個實況是什麼呢?
[00:29:35.000 --> 00:29:36.000]  做基督徒
[00:29:36.000 --> 00:29:37.000]  如果你沒有困難
[00:29:37.000 --> 00:29:39.000]  這個信仰不是真的
[00:29:39.000 --> 00:29:42.000]  因為你認真的去實踐主的道
[00:29:42.000 --> 00:29:45.000]  你一定會面對困難
[00:29:45.000 --> 00:29:51.000]  但是聖靈會給你智慧和能力
[00:29:51.000 --> 00:29:55.000]  最終主耶穌告訴我們
[00:29:55.000 --> 00:29:57.000]  人子來的時候
[00:29:57.000 --> 00:30:03.000]  你和我會得著當德的榮耀
[00:30:03.000 --> 00:30:08.000]  所以今天我們有什麼立志呢?
[00:30:10.000 --> 00:30:12.000]  如果我們都是主的門徒
[00:30:12.000 --> 00:30:16.000]  我們成為主的兒女
[00:30:16.000 --> 00:30:19.000]  要宣揚主的福音的時候
[00:30:19.000 --> 00:30:21.000]  今天我們也要學
[00:30:21.000 --> 00:30:23.000]  學什麼呢?
[00:30:23.000 --> 00:30:28.000]  你不要看自己是家庭主婦
[00:30:28.000 --> 00:30:30.000]  其實表面上你是家庭主婦
[00:30:30.000 --> 00:30:33.000]  實際上你是一個傳道人
[00:30:33.000 --> 00:30:35.000]  你明白嗎?
[00:30:35.000 --> 00:30:38.000]  你不要以為表面上你是賣菠蘿包
[00:30:38.000 --> 00:30:41.000]  其實你也是一個傳道人
[00:30:41.000 --> 00:30:46.000]  不要以為你是審判案件的
[00:30:46.000 --> 00:30:47.000]  表面上我是審案
[00:30:47.000 --> 00:30:50.000]  其實我也是一個傳道人
[00:30:50.000 --> 00:30:53.000]  吳先生
[00:30:53.000 --> 00:30:57.000]  表面上你是住東方院舍
[00:30:57.000 --> 00:31:00.000]  實際上你也是西區的傳道人
[00:31:00.000 --> 00:31:02.000]  明白我的意思嗎?
[00:31:02.000 --> 00:31:04.000]  那我們今天就開心了
[00:31:04.000 --> 00:31:06.000]  縱然面對這個世界
[00:31:06.000 --> 00:31:08.000]  是一個什麼樣的世界
[00:31:08.000 --> 00:31:09.000]  如果你是主的門徒
[00:31:09.000 --> 00:31:10.000]  你在不同的崗位
[00:31:10.000 --> 00:31:13.000]  你要做好神要你做的工作
[00:31:13.000 --> 00:31:15.000]  告訴大家
[00:31:15.000 --> 00:31:19.000]  表面上我是一個退休牧師
[00:31:19.000 --> 00:31:20.000]  以為不用做
[00:31:20.000 --> 00:31:22.000]  實際上我仍然是一個傳道人
[00:31:22.000 --> 00:31:24.000]  願主賜福我們
[00:31:24.000 --> 00:31:26.000]  在未來日子
[00:31:26.000 --> 00:31:28.000]  我們能夠堅擔他的使命
[00:31:28.000 --> 00:31:30.000]  日子是否艱難?
[00:31:30.000 --> 00:31:32.000]  我猜也會
[00:31:34.000 --> 00:31:37.000]  但我們有沒有主賜給我們喜樂?
[00:31:37.000 --> 00:31:40.000]  我想我們也會很開心
[00:31:40.000 --> 00:31:45.000]  因為那份盼望是屬天的盼望
[00:31:45.000 --> 00:31:50.000]  所以最近有兩位同工是傳道人
[00:31:50.000 --> 00:31:53.000]  他們說我要織帳棚
[00:31:53.000 --> 00:31:56.000]  不是吧?這麼快?
[00:31:56.000 --> 00:31:57.000]  真的
[00:31:57.000 --> 00:32:00.000]  有一個傳道人跟他們喝茶
[00:32:00.000 --> 00:32:04.000]  牧師,他最近是一個全職的傳道人
[00:32:04.000 --> 00:32:08.000]  總之他大部份時間都是傳道人
[00:32:08.000 --> 00:32:09.000]  在教會裡修行
[00:32:09.000 --> 00:32:10.000]  他跟我說
[00:32:10.000 --> 00:32:13.000]  我最近參加了什麼聯會
[00:32:13.000 --> 00:32:16.000]  去學如何護理老人家
[00:32:16.000 --> 00:32:19.000]  現在護理老人家沒有人做
[00:32:19.000 --> 00:32:20.000]  沒有人做那我就學了
[00:32:20.000 --> 00:32:22.000]  我不知道到時
[00:32:22.000 --> 00:32:25.000]  接下來我有沒有機會再做傳道人
[00:32:25.000 --> 00:32:29.000]  教會沒什麼年輕人
[00:32:29.000 --> 00:32:30.000]  還用做?不用做
[00:32:30.000 --> 00:32:37.000]  就去做一個所謂Ten Maker織帳棚
[00:32:37.000 --> 00:32:40.000]  然後有一個傳道人
[00:32:40.000 --> 00:32:42.000]  我也不知道將來怎樣
[00:32:42.000 --> 00:32:46.000]  我要學做這個做那個
[00:32:46.000 --> 00:32:48.000]  有另一個傳道人也是這樣說
[00:32:48.000 --> 00:32:51.000]  所以弟兄姊妹
[00:32:51.000 --> 00:32:53.000]  這個處境
[00:32:53.000 --> 00:32:57.000]  回到我的女兒一樣這樣說
[00:32:58.000 --> 00:33:02.000]  爸爸我不會去讀聖經
[00:33:02.000 --> 00:33:04.000]  我不會專職去讀實學
[00:33:04.000 --> 00:33:06.000]  我要做一個Ten Maker
[00:33:06.000 --> 00:33:10.000]  所以弟兄姊妹
[00:33:10.000 --> 00:33:11.000]  Ten Maker即是織帳棚
[00:33:11.000 --> 00:33:12.000]  保羅
[00:33:12.000 --> 00:33:13.000]  去傳福音之餘
[00:33:13.000 --> 00:33:16.000]  他有織帳棚去維持自己的生活
[00:33:16.000 --> 00:33:18.000]  所以年輕人
[00:33:18.000 --> 00:33:21.000]  不要以為他是一個鍵盤的戰士
[00:33:21.000 --> 00:33:24.000]  實際他仍然是一個網絡的傳道人
[00:33:24.000 --> 00:33:26.000]  這樣就好了
[00:33:26.000 --> 00:33:29.000]  所以我們還懼怕什麼呢?
[00:33:29.000 --> 00:33:36.000]  我想如果我們每一個人都有生命氣息的時候
[00:33:36.000 --> 00:33:40.000]  就為主好好作供
[00:33:40.000 --> 00:33:44.000]  我們靈巧將邪
[00:33:44.000 --> 00:33:47.000]  純良將甲
[00:33:47.000 --> 00:33:51.000]  我們這一班人好像羊入到狼群裡
[00:33:51.000 --> 00:33:53.000]  我們也要警醒
[00:33:53.000 --> 00:33:54.000]  是一個實況
[00:33:54.000 --> 00:33:56.000]  記得不要靠自己
[00:33:56.000 --> 00:34:00.000]  一定要知道神的靈與我們同在
[00:34:00.000 --> 00:34:04.000]  我們的盼望就在永恆裡面
[00:34:04.000 --> 00:34:09.000]  主降臨的時候
[00:34:09.000 --> 00:34:14.000]  你和我都得著應該有的榮耀
[00:34:14.000 --> 00:34:17.000]  願主保守和賜福
[00:34:17.000 --> 00:34:18.000]  我們祈禱
[00:34:19.000 --> 00:34:25.000]  主你愛我們 當我們面對將來的時候
[00:34:25.000 --> 00:34:29.000]  一些不可知的將來
[00:34:29.000 --> 00:34:32.000]  我們都會有焦慮
[00:34:32.000 --> 00:34:35.000]  但是你告訴我們
[00:34:35.000 --> 00:34:37.000]  你有實在的告訴我們
[00:34:37.000 --> 00:34:41.000]  其實你很快就會回來
[00:34:41.000 --> 00:34:43.000]  你的公義會臨到
[00:34:43.000 --> 00:34:47.000]  你的恩典給我們每一個人都有
[00:34:47.000 --> 00:34:49.000]  可以的救贖
[00:34:49.000 --> 00:34:51.000]  主要求你幫助我們
[00:34:51.000 --> 00:34:55.000]  任何處境我們知道我們是屬於你的
[00:34:55.000 --> 00:34:59.000]  我們要承擔主你自己給我們的使命
[00:34:59.000 --> 00:35:01.000]  我們成為主你自己的門徒
[00:35:01.000 --> 00:35:04.000]  我們就為主你忠心打仗
[00:35:04.000 --> 00:35:05.000]  多謝恩主
[00:35:05.000 --> 00:35:07.000]  你聽我們祈禱
[00:35:07.000 --> 00:35:08.000]  奉主命求
[00:35:08.000 --> 00:35:09.000]  阿門
