
[00:00:00.000 --> 00:00:02.600]  我們今天會開一個新的系列
[00:24:14.920 --> 00:24:16.920]  係咪,咁
[00:24:16.920 --> 00:24:18.920]  有感到榮譽啦
[00:24:18.920 --> 00:24:20.920]  感到羞恥啦,感到憤怒啦
[00:24:20.920 --> 00:24:22.920]  或者係冇感覺
[00:24:22.920 --> 00:24:24.920]  等等嘅狀況都會有
[00:24:24.920 --> 00:24:26.920]  咁喺唔同嘅感覺裏面
[00:24:26.920 --> 00:24:28.920]  我再講今日我哋呢個系列呢叫做
[00:24:28.920 --> 00:24:30.920]  同你有關係呀
[00:24:30.920 --> 00:24:32.920]  父母呢係一個必定呢
[00:24:32.920 --> 00:24:34.920]  同你有關係嘅人與事
[00:24:34.920 --> 00:24:36.920]  因為人一出世呢
[00:24:36.920 --> 00:24:38.920]  就面對兩大巨人
[00:24:38.920 --> 00:24:40.920]  咁呀,嗰個就係
[00:24:40.920 --> 00:24:42.920]  生你嘅爸爸或者媽媽
[00:24:42.920 --> 00:24:44.920]  但有一啲人呢,生出嚟
[00:24:44.920 --> 00:24:46.920]  嗰兩大巨人係不存在嘅
[00:24:46.920 --> 00:24:48.920]  生咗,阿爸
[00:24:48.920 --> 00:24:50.920]  唔知去咗邊,媽媽
[00:24:50.920 --> 00:24:52.920]  好想將你扔咗畀佢阿媽
[00:24:52.920 --> 00:24:54.920]  就算啦,所以
[00:24:54.920 --> 00:24:56.920]  喺好多嘅經歷裏面,我哋
[00:24:56.920 --> 00:24:58.920]  每一個人嘅背景唔相同
[00:24:58.920 --> 00:25:00.920]  喺唔同嘅背景裏面,當
[00:25:00.920 --> 00:25:02.920]  掂到父母呢個話題呢
[00:25:02.920 --> 00:25:04.920]  難免有
[00:25:04.920 --> 00:25:06.920]  好多複雜嘅情感同感受
[00:25:06.920 --> 00:25:08.920]  我今日呢特別去講
[00:25:08.920 --> 00:25:10.920]  一段經文,其實
[00:25:10.920 --> 00:25:12.920]  好抱歉呀,我都唔係做啲咩
[00:25:12.920 --> 00:25:14.920]  識經講道,因為呢個
[00:25:14.920 --> 00:25:16.920]  比較實際嘅關乎我哋
[00:25:16.920 --> 00:25:18.920]  人際上面呢,我比較
[00:25:18.920 --> 00:25:20.920]  多呢就去唔係解經
[00:25:20.920 --> 00:25:22.920]  因為我就揀咗一段好難解嘅
[00:25:22.920 --> 00:25:24.920]  經文,其實呢就都係
[00:25:24.920 --> 00:25:26.920]  好多
[00:25:26.920 --> 00:25:28.920]  講法,但我諗
[00:25:28.920 --> 00:25:30.920]  我唔係想要解嗰段經文
[00:25:30.920 --> 00:25:32.920]  因為我想重視嘅係
[00:25:32.920 --> 00:25:34.920]  經文裏面呢,其中有兩個
[00:25:34.920 --> 00:25:36.920]  仔點樣或者三個仔
[00:25:36.920 --> 00:25:38.920]  裏面點樣去對住佢
[00:25:38.920 --> 00:25:40.920]  爸爸做過一件事
[00:25:40.920 --> 00:25:42.920]  創世紀九章十八到
[00:25:42.920 --> 00:25:44.920]  廿三節,其實去到呢就
[00:25:44.920 --> 00:25:46.920]  廿七節,一個好
[00:25:46.920 --> 00:25:48.920]  熟悉嘅人物叫做
[00:25:48.920 --> 00:25:50.920]  羅亞,所以聖經話呢出
[00:25:50.920 --> 00:25:52.920]  埃及嘅時候呢,呢位
[00:25:52.920 --> 00:25:54.920]  羅亞,出方舟
[00:25:54.920 --> 00:25:56.920]  嘅時候嘅羅亞
[00:25:56.920 --> 00:25:58.920]  羅亞帶住三個仔
[00:25:58.920 --> 00:26:00.920]  閃含雅忽,咁佢特別
[00:26:00.920 --> 00:26:02.920]  強調閃含
[00:26:02.920 --> 00:26:04.920]  係迦南嘅父親
[00:26:04.920 --> 00:26:06.920]  呢個係羅亞三個兒子,佢們
[00:26:06.920 --> 00:26:08.920]  分散,佢後裔分散喺
[00:26:08.920 --> 00:26:10.920]  全地,三個
[00:26:10.920 --> 00:26:12.920]  仔,唔知點解
[00:26:12.920 --> 00:26:14.920]  含,係特別講到
[00:26:14.920 --> 00:26:16.920]  係迦南嘅父親
[00:26:16.920 --> 00:26:18.920]  咁亦都呢引起好多神學家嘅
[00:26:18.920 --> 00:26:20.920]  討論,咁呀歷世歷代都
[00:26:20.920 --> 00:26:22.920]  有人去討論點解呢
[00:26:22.920 --> 00:26:24.920]  咁所以喺解呢段經文呢,好多
[00:26:24.920 --> 00:26:26.920]  時候都會問幾個問題嘅
[00:26:26.920 --> 00:26:28.920]  究竟,究竟羅亞做咗啲
[00:26:28.920 --> 00:26:30.920]  乜嘢大錯事,或者羅亞
[00:26:30.920 --> 00:26:32.920]  嗰個嘅仔
[00:26:32.920 --> 00:26:34.920]  含,做咗啲咩大錯事
[00:26:34.920 --> 00:26:36.920]  令到佢要後來喺24節
[00:26:36.920 --> 00:26:38.920]  至到27節,被咒咗呢
[00:26:38.920 --> 00:26:40.920]  又點解咒咗嗰個人
[00:26:40.920 --> 00:26:42.920]  係咒咗含個仔
[00:26:42.920 --> 00:26:44.920]  迦南呢,而唔係咒咗含呢
[00:26:44.920 --> 00:26:46.920]  咁又點解件事
[00:26:46.920 --> 00:26:48.920]  咁嚴肅,或者飲醉酒啫
[00:26:48.920 --> 00:26:50.920]  喺個帳棚裏面冇咗衫啫
[00:26:50.920 --> 00:26:52.920]  點解又會咁呢
[00:26:52.920 --> 00:26:54.920]  咁所以當中呢,都有好多人去分析
[00:26:54.920 --> 00:26:56.920]  到裏面呢,就比較複雜
[00:26:56.920 --> 00:26:58.920]  就係含,可能係
[00:26:58.920 --> 00:27:00.920]  帶住佢好想去奪去
[00:27:00.920 --> 00:27:02.920]  佢爸爸嗰個,即係
[00:27:02.920 --> 00:27:04.920]  有獎嘅尊榮,所以當中呢
[00:27:04.920 --> 00:27:06.920]  就有佢有唔同嘅
[00:27:06.920 --> 00:27:08.920]  事會發生嘅,其中有
[00:27:08.920 --> 00:27:10.920]  發生呢,就好多解經家嘅
[00:27:10.920 --> 00:27:12.920]  講解啦
[00:27:12.920 --> 00:27:14.920]  有直觀嘅,直觀經文就係直觀就係
[00:27:14.920 --> 00:27:16.920]  哦,就係咁囉,佢飲醉酒
[00:27:16.920 --> 00:27:18.920]  你咪走去裝下佢,攞開佢個
[00:27:18.920 --> 00:27:20.920]  帳棚,嘩,乜你咁呀
[00:27:20.920 --> 00:27:22.920]  咁樣,但當中
[00:27:22.920 --> 00:27:24.920]  指責又咁啦,亦都有當中
[00:27:24.920 --> 00:27:26.920]  佢話佢同佢做咗一啲嘅事
[00:27:26.920 --> 00:27:28.920]  包括喺性嘅方面嘅事
[00:27:28.920 --> 00:27:30.920]  然後令到呢個爸爸蒙羞
[00:27:30.920 --> 00:27:32.920]  或者要搶奪咗佢
[00:27:32.920 --> 00:27:34.920]  族長嘅身份,以至
[00:27:34.920 --> 00:27:36.920]  佢,阿含呢
[00:27:36.920 --> 00:27:38.920]  就走去話比佢嘅兄弟
[00:27:38.920 --> 00:27:40.920]  啞忽同埋閃聽
[00:27:40.920 --> 00:27:42.920]  咁呢個動作係咁
[00:27:42.920 --> 00:27:44.920]  而當中亦都提到嘉楠喎
[00:27:44.920 --> 00:27:46.920]  嘉楠就係阿含個仔
[00:27:46.920 --> 00:27:48.920]  第四個仔,第十章
[00:27:48.920 --> 00:27:50.920]  《創世紀》有講,阿含個仔
[00:27:50.920 --> 00:27:52.920]  係邊個,咁而嘉楠呢
[00:27:52.920 --> 00:27:54.920]  亦都有解經家佢講到
[00:27:54.920 --> 00:27:56.920]  唔係,做錯事嗰個係
[00:27:56.920 --> 00:27:58.920]  嘉楠嚟㗎,咁亦都有人
[00:27:58.920 --> 00:28:00.920]  講到呢,含
[00:28:00.920 --> 00:28:02.920]  做錯嘅事
[00:28:02.920 --> 00:28:04.920]  其中一樣,可能係佢帳棚
[00:28:04.920 --> 00:28:06.920]  裏面,因為佢講到呢
[00:28:06.920 --> 00:28:08.920]  見到爸爸赤身
[00:28:08.920 --> 00:28:10.920]  露體,嗰個赤身露體
[00:28:10.920 --> 00:28:12.920]  喺《利未記》十八二十章
[00:28:12.920 --> 00:28:14.920]  講到性嗰個罪嘅時候呢
[00:28:14.920 --> 00:28:16.920]  就用到呢,係講到
[00:28:16.920 --> 00:28:18.920]  可能佢喺個帳棚裏面呢
[00:28:18.920 --> 00:28:20.920]  同佢媽媽發生咗關係
[00:28:20.920 --> 00:28:22.920]  以至佢媽媽生咗嘉楠
[00:28:22.920 --> 00:28:24.920]  出嚟,咁所以呢,好多
[00:28:24.920 --> 00:28:26.920]  解經法,不過,返轉頭講
[00:28:26.920 --> 00:28:28.920]  都唔係今日嘅重點
[00:28:28.920 --> 00:28:30.920]  我想大家一齊去睇
[00:28:30.920 --> 00:28:32.920]  呢段嘅經文
[00:28:32.920 --> 00:28:34.920]  我哋睇最尾嗰句
[00:28:34.920 --> 00:28:36.920]  一齊讀吓嘛,請讀
[00:28:36.920 --> 00:28:38.920]  於是,閃黃雅忽
[00:28:38.920 --> 00:28:40.920]  那件衣服搭在
[00:28:40.920 --> 00:28:42.920]  肩上,倒退著進去
[00:28:42.920 --> 00:28:44.920]  給他父親蓋上
[00:28:44.920 --> 00:28:46.920]  他們背著臉
[00:28:46.920 --> 00:28:48.920]  就看不見父親的
[00:28:48.920 --> 00:28:50.920]  赤身了
[00:28:50.920 --> 00:28:52.920]  呢幾個
[00:28:52.920 --> 00:28:54.920]  禮拜呢,我自己都
[00:28:54.920 --> 00:28:56.920]  同,唔知點解
[00:28:56.920 --> 00:28:58.920]  咁啱,有好多
[00:28:58.920 --> 00:29:00.920]  家庭嘅問題,咁啱
[00:29:00.920 --> 00:29:02.920]  我都同佢哋傾開計
[00:29:02.920 --> 00:29:04.920]  唔知點解咁啱傾計嘅時候
[00:29:04.920 --> 00:29:06.920]  我都想起呢字嘅經文
[00:29:06.920 --> 00:29:08.920]  就係
[00:29:08.920 --> 00:29:10.920]  我鼓勵嗰個
[00:29:10.920 --> 00:29:12.920]  嘅兒子,係你
[00:29:12.920 --> 00:29:14.920]  爸爸好多做錯
[00:29:14.920 --> 00:29:16.920]  你投訴好大
[00:29:16.920 --> 00:29:18.920]  佢對你有好深遠嘅
[00:29:18.920 --> 00:29:20.920]  影響,亦都影響咗你
[00:29:20.920 --> 00:29:22.920]  今日面對嘅困難
[00:29:22.920 --> 00:29:24.920]  但我同佢講,呢段嘅經文
[00:29:24.920 --> 00:29:26.920]  我話,不如諗下
[00:29:26.920 --> 00:29:28.920]  可以比一件咩嘅
[00:29:28.920 --> 00:29:30.920]  衫你爸爸著
[00:29:30.920 --> 00:29:32.920]  嗰位弟兄
[00:29:32.920 --> 00:29:34.920]  好認真去諗
[00:29:34.920 --> 00:29:36.920]  然後
[00:29:36.920 --> 00:29:38.920]  佢轉變咗一啲嘅態度
[00:29:38.920 --> 00:29:40.920]  雖然未到一個位
[00:29:40.920 --> 00:29:42.920]  彼此和解,彼此
[00:29:42.920 --> 00:29:44.920]  能夠去寬恕,或者
[00:29:44.920 --> 00:29:46.920]  去到一個好似
[00:29:46.920 --> 00:29:48.920]  大團圓,即係公子
[00:29:48.920 --> 00:29:50.920]  王子結婚嗰啲
[00:29:50.920 --> 00:29:52.920]  大團圓嘅結局,不過
[00:29:52.920 --> 00:29:54.920]  呢句說話帶嚟有好大
[00:29:54.920 --> 00:29:56.920]  震撼性
[00:29:56.920 --> 00:29:58.920]  另一句
[00:29:58.920 --> 00:30:00.920]  另一啲嘅
[00:30:00.920 --> 00:30:02.920]  人都係咁
[00:30:02.920 --> 00:30:04.920]  而我自己有一日
[00:30:04.920 --> 00:30:06.920]  都對住我個女
[00:30:06.920 --> 00:30:08.920]  我話好多謝你
[00:30:08.920 --> 00:30:10.920]  你好似羅亞
[00:30:10.920 --> 00:30:12.920]  嗰兩個仔咁樣對我
[00:30:12.920 --> 00:30:14.920]  將件衫著咗
[00:30:14.920 --> 00:30:16.920]  喺我身上面
[00:30:16.920 --> 00:30:18.920]  你見到媽媽發脾氣
[00:30:18.920 --> 00:30:20.920]  唔應該,或者唔係做緊
[00:30:20.920 --> 00:30:22.920]  態度唔啱嘅時候
[00:30:22.920 --> 00:30:24.920]  你拉住我兩隻手話
[00:30:24.920 --> 00:30:26.920]  媽咪唔舒服都可以
[00:30:26.920 --> 00:30:28.920]  唔用
[00:30:28.920 --> 00:30:30.920]  敏感嘅方法嘅
[00:30:30.920 --> 00:30:32.920]  我好多謝佢,後尾我話
[00:30:32.920 --> 00:30:34.920]  比佢聽,多謝你好似
[00:30:34.920 --> 00:30:36.920]  啞忽咁樣待我
[00:30:36.920 --> 00:30:40.920]  羅亞無論做錯
[00:30:40.920 --> 00:30:42.920]  啲乜嘢都好,或者
[00:30:42.920 --> 00:30:44.920]  含
[00:30:44.920 --> 00:30:46.920]  喺當中所表達
[00:30:46.920 --> 00:30:48.920]  當佢爸爸飲醉酒喺佢
[00:30:48.920 --> 00:30:50.920]  意識唔係清晰嘅時候
[00:30:50.920 --> 00:30:52.920]  或者見到
[00:30:52.920 --> 00:30:54.920]  可能真係直觀嘅解答就係
[00:30:54.920 --> 00:30:56.920]  佢飲醉酒,然後
[00:30:56.920 --> 00:30:58.920]  赤身露體等等等等嘅事
[00:30:58.920 --> 00:31:02.920]  比對閃同埋啞忽
[00:31:02.920 --> 00:31:04.920]  有好大嘅分別
[00:31:04.920 --> 00:31:06.920]  而閃同啞忽
[00:31:06.920 --> 00:31:08.920]  面對父母親
[00:31:08.920 --> 00:31:10.920]  或者面對爸爸嗰個
[00:31:10.920 --> 00:31:12.920]  嘅事情,佢話
[00:31:12.920 --> 00:31:14.920]  佢推住
[00:31:14.920 --> 00:31:16.920]  唔想睇到佢赤身露體
[00:31:16.920 --> 00:31:18.920]  唔想令到佢覺得
[00:31:18.920 --> 00:31:20.920]  佢知道佢嗰種嘅
[00:31:20.920 --> 00:31:22.920]  羞恥嘅狀況,然後
[00:31:22.920 --> 00:31:24.920]  推住咁樣,攞住
[00:31:24.920 --> 00:31:26.920]  件衫,到到佢爸爸
[00:31:26.920 --> 00:31:28.920]  身上面搭上去
[00:31:28.920 --> 00:31:30.920]  佢遮蓋佢
[00:31:30.920 --> 00:31:32.920]  Cover me
[00:31:32.920 --> 00:31:34.920]  呢個題目就係由咁樣出嚟
[00:31:34.920 --> 00:31:36.920]  講到父母關係
[00:31:36.920 --> 00:31:38.920]  剛才我哋
[00:31:38.920 --> 00:31:40.920]  用Manty玩咗一輪
[00:31:40.920 --> 00:31:42.920]  可能有更真實,更
[00:31:42.920 --> 00:31:44.920]  深層,你冇講出嚟
[00:31:44.920 --> 00:31:46.920]  父母對你嘅影響
[00:31:46.920 --> 00:31:48.920]  或者你唔鍾意你父母
[00:31:48.920 --> 00:31:50.920]  嗰啲嘅嘢,寫唔得曬
[00:31:50.920 --> 00:31:52.920]  寫唔到
[00:31:52.920 --> 00:31:54.920]  或者你嘅家庭
[00:31:54.920 --> 00:31:56.920]  老實講
[00:31:56.920 --> 00:31:58.920]  我爸爸由我出世已經走咗
[00:31:58.920 --> 00:32:00.920]  我唔知道我點樣
[00:32:00.920 --> 00:32:02.920]  形容佢喜歡我,佢賜我
[00:32:02.920 --> 00:32:04.920]  係點樣,可能
[00:32:04.920 --> 00:32:06.920]  係咁
[00:32:06.920 --> 00:32:08.920]  父母同你嘅關係
[00:32:08.920 --> 00:32:10.920]  千絲萬縷,所以
[00:32:10.920 --> 00:32:12.920]  剛才我講到
[00:32:12.920 --> 00:32:14.920]  有一個嘅心理學
[00:32:14.920 --> 00:32:16.920]  大師,呢個大師級
[00:32:16.920 --> 00:32:18.920]  有好多
[00:32:18.920 --> 00:32:20.920]  佢嘅大理論,其中一樣
[00:32:20.920 --> 00:32:22.920]  佢話人一出生下嚟就要面對
[00:32:22.920 --> 00:32:24.920]  兩大巨人,一個係母親
[00:32:24.920 --> 00:32:26.920]  一個係父親,而呢兩個
[00:32:26.920 --> 00:32:28.920]  巨人就帶動咗佢嘅人生
[00:32:28.920 --> 00:32:30.920]  嘅起始
[00:32:30.920 --> 00:32:32.920]  以致佢帶嚟有好多
[00:32:32.920 --> 00:32:34.920]  唔同嘅影響
[00:32:34.920 --> 00:32:36.920]  有好多嘅心理學
[00:32:36.920 --> 00:32:38.920]  佢講到嗰個依附理論
[00:32:38.920 --> 00:32:40.920]  大家有冇聽過
[00:32:40.920 --> 00:32:42.920]  我諗你哋其實讀好多呢啲書
[00:32:42.920 --> 00:32:46.920]  佢講到孩子出生
[00:32:46.920 --> 00:32:48.920]  因為佢係要
[00:32:48.920 --> 00:32:50.920]  靠外面另一個嘅個體
[00:32:50.920 --> 00:32:52.920]  去餵養佢
[00:32:52.920 --> 00:32:54.920]  當個個媽媽定時定後
[00:32:54.920 --> 00:32:56.920]  喺佢需要嘅時候餵養佢
[00:32:56.920 --> 00:32:58.920]  佢慢慢長大,佢知道呢一個個體
[00:32:58.920 --> 00:33:00.920]  對佢嚟講
[00:33:00.920 --> 00:33:02.920]  佢重視佢
[00:33:02.920 --> 00:33:04.920]  或者喺我需要嘅時候
[00:33:04.920 --> 00:33:06.920]  佢餵養我,所以我愛
[00:33:06.920 --> 00:33:08.920]  媽媽
[00:33:08.920 --> 00:33:10.920]  然後因為媽媽定時定後
[00:33:10.920 --> 00:33:12.920]  餵養我,佢生出一種
[00:33:12.920 --> 00:33:14.920]  自覺性,佢知道我是
[00:33:14.920 --> 00:33:16.920]  好的,因為媽媽
[00:33:16.920 --> 00:33:18.920]  供養我,愛我,照顧我
[00:33:18.920 --> 00:33:20.920]  所以我呢個我係好
[00:33:20.920 --> 00:33:22.920]  然後講到呢個
[00:33:22.920 --> 00:33:24.920]  個體自我,同埋
[00:33:24.920 --> 00:33:26.920]  外面嗰個最親密
[00:33:26.920 --> 00:33:28.920]  或者第一個
[00:33:28.920 --> 00:33:30.920]  接觸嘅一個關係
[00:33:30.920 --> 00:33:32.920]  或者人類,媽媽
[00:33:32.920 --> 00:33:34.920]  佢會覺得我愛我媽媽
[00:33:34.920 --> 00:33:36.920]  媽媽也愛我
[00:33:36.920 --> 00:33:38.920]  呢個係我哋
[00:33:38.920 --> 00:33:40.920]  好期望每個家庭
[00:33:40.920 --> 00:33:42.920]  都出現,但係
[00:33:42.920 --> 00:33:44.920]  好不幸就係,喺呢個
[00:33:44.920 --> 00:33:46.920]  世上面好多
[00:33:46.920 --> 00:33:48.920]  額外嘅故事生出嚟
[00:33:48.920 --> 00:33:50.920]  媽媽
[00:33:50.920 --> 00:33:52.920]  好想做好一個媽媽
[00:33:52.920 --> 00:33:54.920]  不過...
[00:33:54.920 --> 00:33:56.920]  爸爸
[00:33:56.920 --> 00:33:58.920]  好想做一個爸爸
[00:33:58.920 --> 00:34:00.920]  不過佢冇諗過
[00:34:00.920 --> 00:34:02.920]  做爸爸係咁
[00:34:02.920 --> 00:34:04.920]  或者爸爸媽媽
[00:34:04.920 --> 00:34:06.920]  因著愛,因著愛情
[00:34:06.920 --> 00:34:08.920]  而結婚
[00:34:08.920 --> 00:34:10.920]  結合
[00:34:10.920 --> 00:34:12.920]  或者發生關係,生咗嗰個我
[00:34:12.920 --> 00:34:14.920]  但嗰個我
[00:34:14.920 --> 00:34:16.920]  竟然一路出身
[00:34:16.920 --> 00:34:18.920]  唔喺個愛情嘅關係
[00:34:18.920 --> 00:34:20.920]  之下,反而看見佢哋
[00:34:20.920 --> 00:34:22.920]  好多嘅嘈吵
[00:34:22.920 --> 00:34:24.920]  好多嘅撕裂
[00:34:24.920 --> 00:34:26.920]  而至我
[00:34:26.920 --> 00:34:28.920]  帶住一個,係咪我錯呢?
[00:34:28.920 --> 00:34:30.920]  我呢個人
[00:34:30.920 --> 00:34:32.920]  應該唔係幾好
[00:34:32.920 --> 00:34:34.920]  以至
[00:34:34.920 --> 00:34:36.920]  去影響佢哋父母,係唔係呢?
[00:34:36.920 --> 00:34:38.920]  我得唔到愛
[00:34:38.920 --> 00:34:40.920]  同樣
[00:34:40.920 --> 00:34:42.920]  可能係因為我自己有問題
[00:34:42.920 --> 00:34:44.920]  所以裏面產生好多焦慮
[00:34:44.920 --> 00:34:46.920]  好多嘅不安
[00:34:46.920 --> 00:34:48.920]  亦都影響到我哋今日
[00:34:48.920 --> 00:34:50.920]  同其他人嘅關係
[00:34:50.920 --> 00:34:52.920]  所以父母
[00:34:52.920 --> 00:34:54.920]  同我哋千絲萬縷
[00:34:54.920 --> 00:34:56.920]  其中一條問題就係
[00:34:56.920 --> 00:34:58.920]  你鍾唔鍾意你自己似父母
[00:34:58.920 --> 00:35:00.920]  亦都係千絲萬縷
[00:35:00.920 --> 00:35:02.920]  係咪?
[00:35:02.920 --> 00:35:04.920]  我都幾鍾意嘅,似佢而家銀行
[00:35:04.920 --> 00:35:06.920]  都有返啲錢
[00:35:06.920 --> 00:35:08.920]  好過我而家乜都冇
[00:35:08.920 --> 00:35:10.920]  或者,我都想似佢嘅
[00:35:10.920 --> 00:35:12.920]  似佢咁叻,咁醒
[00:35:12.920 --> 00:35:14.920]  不過,我真係冇佢讀書咁叻
[00:35:14.920 --> 00:35:16.920]  咁,可以點呀?
[00:35:16.920 --> 00:35:18.920]  咪一路都係畀佢睇死?
[00:35:18.920 --> 00:35:20.920]  咪一路我都追唔到佢?
[00:35:20.920 --> 00:35:22.920]  我都好想似佢
[00:35:22.920 --> 00:35:24.920]  我都好想鍾意佢
[00:35:24.920 --> 00:35:26.920]  不過,兄弟姐妹間
[00:35:26.920 --> 00:35:28.920]  我表現得最差
[00:35:28.920 --> 00:35:30.920]  讀書唔叻,頭先頭先有講
[00:35:30.920 --> 00:35:32.920]  或者讀書叻,所以
[00:35:32.920 --> 00:35:34.920]  喺條件下,我比不上
[00:35:34.920 --> 00:35:36.920]  或者比得更好
[00:35:36.920 --> 00:35:38.920]  我嘅兄弟姐妹,所以佢愛我
[00:35:38.920 --> 00:35:40.920]  咁愛,家庭嘅愛
[00:35:40.920 --> 00:35:42.920]  係咪條件式嘅愛呢?
[00:35:42.920 --> 00:35:44.920]  要講呢個題目呢
[00:35:44.920 --> 00:35:46.920]  呢個課題係好多
[00:35:46.920 --> 00:35:48.920]  所以cover me
[00:35:48.920 --> 00:35:50.920]  第一日
[00:35:50.920 --> 00:35:52.920]  我想今日提出喺關係上面
[00:35:52.920 --> 00:35:54.920]  你要去
[00:35:54.920 --> 00:35:56.920]  去遮蓋你嘅父母
[00:35:56.920 --> 00:35:58.920]  我想同大家睇下呢一個
[00:35:58.920 --> 00:36:00.920]  David Banner,佢講到
[00:36:00.920 --> 00:36:02.920]  去尋找我
[00:36:02.920 --> 00:36:04.920]  我唔記得印佢個本書
[00:36:04.920 --> 00:36:06.920]  唔緊要,佢個本書我唔記得攞
[00:36:06.920 --> 00:36:08.920]  The gift of being yourself
[00:36:08.920 --> 00:36:10.920]  好薄嘅,佢有啲碟
[00:36:10.920 --> 00:36:12.920]  好古老,David Banner其實都係一個
[00:36:12.920 --> 00:36:14.920]  心理學家
[00:36:14.920 --> 00:36:16.920]  實用嘅神學家
[00:36:16.920 --> 00:36:18.920]  Lev Crack,等等,呢一啲
[00:36:18.920 --> 00:36:20.920]  都係一啲對我自己
[00:36:20.920 --> 00:36:22.920]  有好多影響嘅一啲嘅
[00:36:22.920 --> 00:36:24.920]  即係神學家
[00:36:24.920 --> 00:36:26.920]  或者心理學家
[00:36:26.920 --> 00:36:28.920]  佢提出有三個self
[00:36:28.920 --> 00:36:30.920]  Public self, false self
[00:36:30.920 --> 00:36:32.920]  and true self
[00:36:32.920 --> 00:36:34.920]  Public self就係一個
[00:36:34.920 --> 00:36:36.920]  公關嘅我
[00:36:36.920 --> 00:36:38.920]  即係咩意思?頭先你哋講話自己其實呢
[00:36:38.920 --> 00:36:40.920]  都好寧靜嘅,係咪?
[00:36:40.920 --> 00:36:42.920]  可能係
[00:36:42.920 --> 00:36:44.920]  最鍾意好自由就係咩?
[00:36:44.920 --> 00:36:46.920]  唔洗梳頭,面都唔洗洗
[00:36:46.920 --> 00:36:48.920]  牙都唔拆,頭期塞啲嘢落肚
[00:36:48.920 --> 00:36:50.920]  或者我唔食嘢,或者我著啲乜嘢
[00:36:50.920 --> 00:36:52.920]  唔著乜嘢,嗰個自由度
[00:36:52.920 --> 00:36:54.920]  但Public
[00:36:54.920 --> 00:36:56.920]  你行出去面對公眾嘅時候,你會見到一個
[00:36:56.920 --> 00:36:58.920]  形象
[00:36:58.920 --> 00:37:00.920]  係咪?你做嘅工作,你做嘅職業
[00:37:00.920 --> 00:37:02.920]  某程度你要個樣似
[00:37:02.920 --> 00:37:04.920]  嗰個職業
[00:37:04.920 --> 00:37:06.920]  呢個就叫做Public self,你要製造一個呢
[00:37:06.920 --> 00:37:08.920]  讓公眾去接納
[00:37:08.920 --> 00:37:10.920]  你嘅self,咁當然唔單只係
[00:37:10.920 --> 00:37:12.920]  外表形象,著咩衫啦
[00:37:12.920 --> 00:37:14.920]  更加可能你言語
[00:37:14.920 --> 00:37:16.920]  對話,或者你自己
[00:37:16.920 --> 00:37:18.920]  要製作一啲能夠
[00:37:18.920 --> 00:37:20.920]  令人去溝通到嘅
[00:37:20.920 --> 00:37:22.920]  一個說話,所以叫Public self
[00:37:22.920 --> 00:37:24.920]  但人呢仲有一種叫
[00:37:24.920 --> 00:37:26.920]  false self,偽裝
[00:37:26.920 --> 00:37:28.920]  出嚟一個超凡嘅我,即係你裏面
[00:37:28.920 --> 00:37:30.920]  有一個理想,我應該
[00:37:30.920 --> 00:37:32.920]  係咁,我好想係咁,但你
[00:37:32.920 --> 00:37:34.920]  裏面呢,就喺當中
[00:37:34.920 --> 00:37:36.920]  一路去製作
[00:37:36.920 --> 00:37:38.920]  因為嗰個唔係真實嘅你
[00:37:38.920 --> 00:37:40.920]  而係裏面,無論你
[00:37:40.920 --> 00:37:42.920]  自我的膨脹
[00:37:42.920 --> 00:37:44.920]  或者因為,頭先我講過
[00:37:44.920 --> 00:37:46.920]  父母同你嘅關係
[00:37:46.920 --> 00:37:48.920]  可能佢唔能夠接納同埋
[00:37:48.920 --> 00:37:50.920]  愛護你子女,產生
[00:37:50.920 --> 00:37:52.920]  好多嘅焦慮,喺你成長裏面呢
[00:37:52.920 --> 00:37:54.920]  你有好多嘅懷疑,對人
[00:37:54.920 --> 00:37:56.920]  唔係好安樂,所以你嗰個
[00:37:56.920 --> 00:37:58.920]  false self,係
[00:37:58.920 --> 00:38:00.920]  不斷都出現,喺我裏面
[00:38:00.920 --> 00:38:02.920]  我覺得我係好好嘅
[00:38:02.920 --> 00:38:04.920]  所以啲心理狀態呢,有啲人就係
[00:38:04.920 --> 00:38:06.920]  睇人呢,唔得嘅
[00:38:06.920 --> 00:38:08.920]  佢自細呢,都係一個焦慮嘅裏面
[00:38:08.920 --> 00:38:10.920]  嗰啲人唔得,不過我
[00:38:10.920 --> 00:38:12.920]  自己要增強,我得嘅
[00:38:12.920 --> 00:38:14.920]  我得嘅,我自我膨脹,我
[00:38:14.920 --> 00:38:16.920]  鼓勵自己,然後做咗一個
[00:38:16.920 --> 00:38:18.920]  超煩嘅我,去meet一個
[00:38:18.920 --> 00:38:20.920]  自己覺得我可以達到嘅影像
[00:38:20.920 --> 00:38:22.920]  True self 係咩呢
[00:38:22.920 --> 00:38:24.920]  True self 其實
[00:38:24.920 --> 00:38:26.920]  某程度係一個過程嚟嘅
[00:38:26.920 --> 00:38:28.920]  係 David Benner
[00:38:28.920 --> 00:38:30.920]  所講嘅,嗰個
[00:38:30.920 --> 00:38:32.920]  係一個過程嚟,係能夠
[00:38:32.920 --> 00:38:34.920]  一步步與神相遇
[00:38:34.920 --> 00:38:36.920]  嗰個authentic
[00:38:36.920 --> 00:38:38.920]  嗰個我
