
[00:00:00.000 --> 00:00:03.000]  在開始時我們先有一個祈禱
[00:19:22.000 --> 00:19:26.000]  正如耶和華對以色列文的那一種
[00:19:26.000 --> 00:19:30.000]  「我不會放棄你的愛」的那一種的愛
[00:19:30.000 --> 00:19:34.000]  在尼加書第七章十八至二十節
[00:19:34.000 --> 00:19:38.000]  尼加先知就以這段經文作結
[00:19:38.000 --> 00:19:41.000]  去表達上帝對他的子民的愛
[00:19:41.000 --> 00:19:43.000]  他當中這樣說
[00:19:43.000 --> 00:19:47.000]  「有那一個神明將你赦免罪孽
[00:19:47.000 --> 00:19:50.000]  饒恕他產業中愚民的罪過
[00:19:50.000 --> 00:19:53.000]  他不永遠懷怒,喜愛私恩
[00:19:53.000 --> 00:19:55.000]  他必轉回憐憫我們
[00:19:55.000 --> 00:19:58.000]  把我們的罪孽踏在腳下
[00:19:58.000 --> 00:20:02.000]  你必將他們一切的罪投於深海
[00:20:02.000 --> 00:20:06.000]  你必按管事向我們列祖起誓的話
[00:20:06.000 --> 00:20:11.000]  以信實代雅各向阿伯拉罕施慈愛」
[00:20:11.000 --> 00:20:13.000]  上帝要求他的選民
[00:20:13.000 --> 00:20:18.000]  以神人之間這種不離不棄的慈愛
[00:20:18.000 --> 00:20:22.000]  延伸到群體之間的關愛
[00:20:22.000 --> 00:20:24.000]  最近可能大家都知道
[00:20:24.000 --> 00:20:28.000]  口罩成為了很多香港人關心的事
[00:20:28.000 --> 00:20:30.000]  到底在哪裏買口罩呢?
[00:20:30.000 --> 00:20:33.000]  有很多人不惜排幾個小時去買口罩
[00:20:33.000 --> 00:20:35.000]  因為口罩難求
[00:20:35.000 --> 00:20:37.000]  也因此有很多不法的商人
[00:20:37.000 --> 00:20:41.000]  趁機以黑心口罩、二手口罩
[00:20:41.000 --> 00:20:43.000]  或者天價口罩去發財
[00:20:43.000 --> 00:20:45.000]  看到這些報道
[00:20:45.000 --> 00:20:47.000]  我們不禁都會問
[00:20:47.000 --> 00:20:51.000]  人心崩壞到一個甚麼程度呢?
[00:20:51.000 --> 00:20:56.000]  但我們也同樣看到很多很感人的報道
[00:20:56.000 --> 00:20:57.000]  包括有年青人
[00:20:57.000 --> 00:20:59.000]  他拿到第20號籌
[00:20:59.000 --> 00:21:02.000]  買到最後一盒的口罩
[00:21:02.000 --> 00:21:04.000]  但卻二話不說
[00:21:04.000 --> 00:21:07.000]  主動分給一些放在他後面
[00:21:07.000 --> 00:21:10.000]  第21個買不到口罩的街坊
[00:21:10.000 --> 00:21:12.000]  雖然他一邊分的時候
[00:21:12.000 --> 00:21:13.000]  他一邊說
[00:21:13.000 --> 00:21:15.000]  我只可以給你這麼多
[00:21:15.000 --> 00:21:18.000]  因為我家裏也有很多人
[00:21:18.000 --> 00:21:21.000]  可見他也有他自己的需要
[00:21:21.000 --> 00:21:23.000]  但他仍然願意分享
[00:21:23.000 --> 00:21:27.000]  又有長者在旺角排隊買口罩的時候
[00:21:27.000 --> 00:21:30.000]  剛剛截龍截到他
[00:21:30.000 --> 00:21:32.000]  他即場哭了下來
[00:21:32.000 --> 00:21:36.000]  有好心的市民就把這個籌給了他
[00:21:36.000 --> 00:21:40.000]  又有機構收集不同的人所捐贈的口罩
[00:21:40.000 --> 00:21:44.000]  派給基層的家庭和露宿者
[00:21:44.000 --> 00:21:45.000]  弟兄姊妹
[00:21:45.000 --> 00:21:47.000]  原來公義
[00:21:47.000 --> 00:21:52.000]  有時在不義之中顯露出憐憫的時候
[00:21:52.000 --> 00:21:57.000]  做一些不義的人相反的事情的時候
[00:21:57.000 --> 00:22:00.000]  我們就能夠顯明他的不義
[00:22:00.000 --> 00:22:01.000]  就是說
[00:22:01.000 --> 00:22:03.000]  當你顯露你的憐憫
[00:22:03.000 --> 00:22:05.000]  顯露你的愛心的時候
[00:22:05.000 --> 00:22:07.000]  其實不義的事情
[00:22:07.000 --> 00:22:09.000]  同樣被顯露
[00:22:09.000 --> 00:22:10.000]  其實那一刻
[00:22:10.000 --> 00:22:13.000]  你就在顯露公義
[00:22:13.000 --> 00:22:15.000]  所以
[00:22:15.000 --> 00:22:17.000]  公義和憐憫
[00:22:17.000 --> 00:22:19.000]  就好像兩隻腳一樣
[00:22:19.000 --> 00:22:21.000]  缺一不可
[00:22:21.000 --> 00:22:22.000]  而在逆境之中
[00:22:22.000 --> 00:22:27.000]  上帝正正呼召人行公義好憐憫
[00:22:27.000 --> 00:22:29.000]  關切身邊軟弱孤單的人
[00:22:29.000 --> 00:22:32.000]  讓人看得見盼望
[00:22:32.000 --> 00:22:33.000]  好了
[00:22:33.000 --> 00:22:34.000]  去到這裡
[00:22:34.000 --> 00:22:36.000]  我們不禁都會問
[00:22:36.000 --> 00:22:39.000]  這樣照尼加先知這樣說
[00:22:39.000 --> 00:22:42.000]  我們只要履行社會責任
[00:22:42.000 --> 00:22:44.000]  就可以以社會的倫理
[00:22:44.000 --> 00:22:47.000]  或者責任取代信仰
[00:22:47.000 --> 00:22:48.000]  的確
[00:22:48.000 --> 00:22:50.000]  如果我們就這樣停留到這裡
[00:22:50.000 --> 00:22:53.000]  我們很容易有這個聯想
[00:22:53.000 --> 00:22:54.000]  但是
[00:22:54.000 --> 00:22:57.000]  先知的提醒不是就這樣停止
[00:22:57.000 --> 00:22:58.000]  他說
[00:22:58.000 --> 00:23:01.000]  在公義好憐憫的同時
[00:23:01.000 --> 00:23:02.000]  先知繼續說
[00:23:02.000 --> 00:23:04.000]  全謙卑的心
[00:23:04.000 --> 00:23:07.000]  與你的上帝同行
[00:23:07.000 --> 00:23:08.000]  的確
[00:23:08.000 --> 00:23:09.000]  行公義好憐憫
[00:23:09.000 --> 00:23:12.000]  這兩項道德倫理
[00:23:12.000 --> 00:23:13.000]  是很重要
[00:23:13.000 --> 00:23:15.000]  但是背後的動力
[00:23:15.000 --> 00:23:17.000]  是在於全謙卑的心
[00:23:17.000 --> 00:23:19.000]  與你的上帝同行
[00:23:19.000 --> 00:23:23.000]  先知將以色列民和上帝這個夥伴的關係
[00:23:23.000 --> 00:23:26.000]  用與上帝同行來描述
[00:23:26.000 --> 00:23:28.000]  這是非常有意思的
[00:23:28.000 --> 00:23:30.000]  首先
[00:23:30.000 --> 00:23:32.000]  公義和憐憫
[00:23:32.000 --> 00:23:34.000]  不是一些抽象的事情
[00:23:34.000 --> 00:23:36.000]  因為事實上
[00:23:36.000 --> 00:23:39.000]  上帝的子民和上帝同行的時候
[00:23:39.000 --> 00:23:41.000]  他們親身去經歷
[00:23:41.000 --> 00:23:44.000]  上帝怎樣向他們施公義
[00:23:44.000 --> 00:23:46.000]  施公義和憐憫
[00:23:46.000 --> 00:23:50.000]  正如第六章四至五節
[00:23:50.000 --> 00:23:51.000]  剛才上帝說過
[00:23:51.000 --> 00:23:54.000]  他怎樣帶領以色列民一樣
[00:23:54.000 --> 00:23:55.000]  所以你越是
[00:23:55.000 --> 00:23:57.000]  在上帝那裡去體驗
[00:23:57.000 --> 00:24:00.000]  從上帝而來的公義和憐憫
[00:24:00.000 --> 00:24:02.000]  你就越知道
[00:24:02.000 --> 00:24:05.000]  公義和憐憫是什麼一回事
[00:24:05.000 --> 00:24:07.000]  並且我們對上帝
[00:24:07.000 --> 00:24:09.000]  是要全謙卑的心
[00:24:09.000 --> 00:24:10.000]  意思就是
[00:24:10.000 --> 00:24:11.000]  我們要知道
[00:24:11.000 --> 00:24:13.000]  這位與我們同行的上帝
[00:24:13.000 --> 00:24:16.000]  的確與我們不同
[00:24:16.000 --> 00:24:18.000]  一方面我們要知道
[00:24:18.000 --> 00:24:20.000]  上帝是創造主
[00:24:20.000 --> 00:24:22.000]  是救贖主
[00:24:22.000 --> 00:24:24.000]  是轉化者
[00:24:24.000 --> 00:24:26.000]  真正的謙卑
[00:24:26.000 --> 00:24:29.000]  是容讓神的公義
[00:24:29.000 --> 00:24:32.000]  深深地進入我們的心裡面
[00:24:32.000 --> 00:24:36.000]  讓我們的公義服在神的公義之下
[00:24:36.000 --> 00:24:38.000]  我再說一次
[00:24:38.000 --> 00:24:40.000]  真正的謙卑
[00:24:40.000 --> 00:24:43.000]  是容讓神的公義
[00:24:43.000 --> 00:24:46.000]  深深地進入我們的心裡面
[00:24:46.000 --> 00:24:49.000]  而至於我們的公義
[00:24:49.000 --> 00:24:52.000]  服在神的公義之下
[00:24:52.000 --> 00:24:54.000]  讓祂的恩惠幫助我們
[00:24:54.000 --> 00:24:57.000]  超越我們自己有限的邊界
[00:24:57.000 --> 00:24:58.000]  讓我們承認
[00:24:58.000 --> 00:25:00.000]  其實我們自己都是無限公義
[00:25:00.000 --> 00:25:04.000]  承認我們忽略周圍的人的需要
[00:25:04.000 --> 00:25:06.000]  承認我們在這個破碎的世界裡
[00:25:06.000 --> 00:25:09.000]  同樣需要上帝的拯救
[00:25:09.000 --> 00:25:11.000]  因此我們願意
[00:25:11.000 --> 00:25:13.000]  我們有動力
[00:25:13.000 --> 00:25:16.000]  與身邊的人一同經歷神的寬恕
[00:25:16.000 --> 00:25:18.000]  與他們一同經歷
[00:25:18.000 --> 00:25:21.000]  如何在罪的捆綁裡得釋放
[00:25:21.000 --> 00:25:23.000]  另一方面
[00:25:23.000 --> 00:25:25.000]  上帝的確與我們不同
[00:25:25.000 --> 00:25:28.000]  上帝可以在暗中與我們同行
[00:25:28.000 --> 00:25:30.000]  可以在不同的歷程上
[00:25:30.000 --> 00:25:32.000]  上帝以寡婦和孤兒
[00:25:32.000 --> 00:25:34.000]  以稅吏和罪人
[00:25:34.000 --> 00:25:38.000]  還有窮窮的長大萬封的人出現
[00:25:38.000 --> 00:25:42.000]  而當我們紀念這群微小的人的時候
[00:25:42.000 --> 00:25:44.000]  我們就與上帝同行
[00:25:44.000 --> 00:25:46.000]  正如耶穌基督這樣說
[00:25:46.000 --> 00:25:51.000]  這些事你們做在我弟兄中一個最小的身上
[00:25:51.000 --> 00:25:54.000]  就是做在我身上了
[00:25:54.000 --> 00:25:57.000]  原來在我們人生的旅程裡
[00:25:57.000 --> 00:25:59.000]  我們會遇到不同的同行者
[00:25:59.000 --> 00:26:02.000]  而當中可能有一些是微小的他者
[00:26:02.000 --> 00:26:05.000]  當我們以憐憫的心向他們施行公義
[00:26:05.000 --> 00:26:08.000]  我們就是與上帝同行
[00:26:08.000 --> 00:26:10.000]  所以弟兄姊妹
[00:26:10.000 --> 00:26:12.000]  在逆境之中
[00:26:12.000 --> 00:26:15.000]  應該說在任何的境況裡
[00:26:15.000 --> 00:26:18.000]  上帝是必與我們同行的
[00:26:18.000 --> 00:26:22.000]  這是上帝對他子民所納的約和認許
[00:26:22.000 --> 00:26:27.000]  然而他同樣呼喚他的子民
[00:26:27.000 --> 00:26:32.000]  行公義,好憐憫,全謙卑的心與他同行
[00:26:32.000 --> 00:26:35.000]  這個問題就是
[00:26:35.000 --> 00:26:40.000]  從逆境到順境最短的路是什麼呢?
[00:26:40.000 --> 00:26:44.000]  就是能與上帝,你的上帝同行
[00:26:44.000 --> 00:26:46.000]  不過很多時候
[00:26:46.000 --> 00:26:49.000]  我們都是從逆境去到另一個逆境
[00:26:49.000 --> 00:26:52.000]  但是我們知道
[00:26:52.000 --> 00:26:55.000]  當我們與上帝同行的時候
[00:26:55.000 --> 00:26:57.000]  上帝的平安喜樂
[00:26:57.000 --> 00:26:59.000]  會成為我們生命的動力
[00:26:59.000 --> 00:27:02.000]  而至於即使在憂慮之中
[00:27:02.000 --> 00:27:05.000]  我們仍然有追求平安的能力
[00:27:05.000 --> 00:27:07.000]  仍然有力量去愛
[00:27:07.000 --> 00:27:11.000]  令到懸浮的人同樣找到前進的動力
[00:27:11.000 --> 00:27:14.000]  願今日的宣講
[00:27:14.000 --> 00:27:16.000]  能夠成為我們生命的力量
[00:27:16.000 --> 00:27:19.000]  願榮耀歸於聖父、聖子
[00:27:19.000 --> 00:27:22.000]  聖靈三為一體的上帝
[00:27:22.000 --> 00:27:23.000]  阿門
