
[00:00:00.000 --> 00:00:08.000]  各位平安 感謝臣讓我有機會向新徵投和對應節目見面
[00:15:51.000 --> 00:15:52.000]  一路走的時候
[00:15:52.000 --> 00:15:54.000]  那些水有沉澱物
[00:15:54.000 --> 00:15:56.000]  所以去到路地加的時候
[00:15:56.000 --> 00:15:57.000]  開始不難不厭
[00:15:57.000 --> 00:15:59.000]  而且很多沙石
[00:15:59.000 --> 00:16:01.000]  你根本喝不到
[00:16:01.000 --> 00:16:03.000]  所以耶穌說
[00:16:03.000 --> 00:16:04.000]  要從口中吐出來
[00:16:04.000 --> 00:16:05.000]  你明白嗎
[00:16:05.000 --> 00:16:06.000]  要吐出來
[00:16:06.000 --> 00:16:08.000]  因為你喝不到
[00:16:08.000 --> 00:16:09.000]  其實這個情況
[00:16:09.000 --> 00:16:11.000]  連道人都跟我說
[00:16:11.000 --> 00:16:13.000]  道人都知道這個故事
[00:16:13.000 --> 00:16:17.000]  我想很多的弟兄姊妹不知道
[00:16:17.000 --> 00:16:18.000]  所以路地加的問題
[00:16:18.000 --> 00:16:21.000]  Good for nothing
[00:16:21.000 --> 00:16:23.000]  好像那些不能喝的水
[00:16:23.000 --> 00:16:25.000]  吐到吐不完
[00:16:25.000 --> 00:16:27.000]  大家明白我的意思嗎
[00:16:27.000 --> 00:16:28.000]  你走過那個地方
[00:16:28.000 --> 00:16:29.000]  你經過那個地方的時候
[00:16:29.000 --> 00:16:31.000]  你明白那個道理的時候
[00:16:31.000 --> 00:16:33.000]  我教書都教得這麼立體
[00:16:33.000 --> 00:16:37.000]  所以我今天跟大家說
[00:16:37.000 --> 00:16:38.000]  所以現在的釋經書
[00:16:38.000 --> 00:16:39.000]  解釋路地加
[00:16:39.000 --> 00:16:40.000]  都是用這個解法
[00:16:40.000 --> 00:16:47.000]  用考古的解法
[00:16:47.000 --> 00:16:49.000]  不斷地學習
[00:16:49.000 --> 00:16:52.000]  好好地讀通你的聖經
[00:16:52.000 --> 00:16:54.000]  我們的聖經
[00:16:54.000 --> 00:16:58.000]  好好地努力地想辦法讀萬卷書
[00:16:58.000 --> 00:17:00.000]  我每晚都看書
[00:17:00.000 --> 00:17:03.000]  我現在好像不看書不睡覺
[00:17:03.000 --> 00:17:04.000]  習慣了
[00:17:04.000 --> 00:17:05.000]  你明白嗎
[00:17:05.000 --> 00:17:06.000]  習以為常
[00:17:06.000 --> 00:17:07.000]  已經成為我的常態
[00:17:07.000 --> 00:17:09.000]  我的習慣
[00:17:09.000 --> 00:17:11.000]  不斷地看
[00:17:11.000 --> 00:17:13.000]  行萬里路
[00:17:13.000 --> 00:17:14.000]  弟兄姊妹
[00:17:14.000 --> 00:17:15.000]  我們不斷地套念
[00:17:15.000 --> 00:17:17.000]  每一個人都很努力
[00:17:17.000 --> 00:17:22.000]  努力定一些目標
[00:17:22.000 --> 00:17:24.000]  不斷地學習
[00:17:24.000 --> 00:17:26.000]  生命就會
[00:17:26.000 --> 00:17:27.000]  很有趣
[00:17:27.000 --> 00:17:31.000]  原來會成長
[00:17:31.000 --> 00:17:34.000]  當你豐富你的思維
[00:17:34.000 --> 00:17:37.000]  當你越來越見多識講的時候
[00:17:37.000 --> 00:17:38.000]  就像保羅話說的
[00:17:38.000 --> 00:17:42.000]  見識和知識多而又多
[00:17:42.000 --> 00:17:43.000]  你就會發現
[00:17:43.000 --> 00:17:45.000]  很有趣
[00:17:45.000 --> 00:17:47.000]  原來你是在變的
[00:17:47.000 --> 00:17:49.000]  好像保羅話說的
[00:17:49.000 --> 00:17:50.000]  心意更新變化
[00:17:50.000 --> 00:17:51.000]  變化那一節就是
[00:17:51.000 --> 00:17:53.000]  英文的metamorphosis
[00:17:53.000 --> 00:17:54.000]  蛻變
[00:17:54.000 --> 00:17:56.000]  很有趣
[00:17:56.000 --> 00:17:57.000]  當你發現
[00:17:57.000 --> 00:17:58.000]  你內在的生命越來越豐富
[00:17:58.000 --> 00:17:59.000]  充實
[00:17:59.000 --> 00:18:00.000]  靠近主的時候
[00:18:00.000 --> 00:18:01.000]  懂得多一點
[00:18:01.000 --> 00:18:02.000]  尤其是你發現
[00:18:02.000 --> 00:18:03.000]  你成長了
[00:18:03.000 --> 00:18:05.000]  你變了
[00:18:05.000 --> 00:18:06.000]  你周邊的人
[00:18:06.000 --> 00:18:07.000]  你的太太
[00:18:07.000 --> 00:18:08.000]  你的兒女
[00:18:08.000 --> 00:18:09.000]  感受到
[00:18:09.000 --> 00:18:10.000]  爸爸你變了
[00:18:10.000 --> 00:18:11.000]  我太太和我一樣
[00:18:11.000 --> 00:18:12.000]  我的子女都和我一樣
[00:18:12.000 --> 00:18:15.000]  所有的人都看著我
[00:18:15.000 --> 00:18:16.000]  終於變了
[00:18:16.000 --> 00:18:17.000]  這個不用做的
[00:18:17.000 --> 00:18:18.000]  你明白嗎
[00:18:18.000 --> 00:18:20.000]  當你一直這樣做的時候
[00:18:20.000 --> 00:18:21.000]  你會發現
[00:18:21.000 --> 00:18:25.000]  生命不斷的變化
[00:18:25.000 --> 00:18:27.000]  我要你明白
[00:18:27.000 --> 00:18:29.000]  保羅想臨後地說一句
[00:18:29.000 --> 00:18:31.000]  外體雖然扭壞
[00:18:31.000 --> 00:18:33.000]  內心卻一天
[00:18:33.000 --> 00:18:35.000]  身似一天
[00:18:35.000 --> 00:18:36.000]  當然原來是一個
[00:18:36.000 --> 00:18:41.000]  ultimate和inner man
[00:18:41.000 --> 00:18:44.000]  外體雖然扭壞
[00:18:44.000 --> 00:18:47.000]  你和我都是這樣
[00:18:47.000 --> 00:18:48.000]  我過了這麼多歲
[00:18:48.000 --> 00:18:50.000]  就發現自己的身體
[00:18:50.000 --> 00:18:53.000]  真的不太好
[00:18:53.000 --> 00:18:54.000]  非蚊症
[00:18:54.000 --> 00:18:58.000]  非蚊越來越厲害
[00:18:58.000 --> 00:18:59.000]  耳鳴
[00:18:59.000 --> 00:19:00.000]  現在耳鳴是
[00:19:00.000 --> 00:19:01.000]  這隻耳朵
[00:19:01.000 --> 00:19:03.000]  24小時耳鳴
[00:19:03.000 --> 00:19:04.000]  看醫生
[00:19:04.000 --> 00:19:05.000]  醫生說沒得救
[00:19:05.000 --> 00:19:06.000]  age
[00:19:06.000 --> 00:19:07.000]  老化
[00:19:07.000 --> 00:19:08.000]  你明白嗎
[00:19:08.000 --> 00:19:09.000]  你和我都是這樣
[00:19:09.000 --> 00:19:11.000]  肉體就變成一條不歸路
[00:19:11.000 --> 00:19:12.000]  是扭壞的
[00:19:12.000 --> 00:19:14.000]  這是一個物理定律
[00:19:14.000 --> 00:19:15.000]  這是神造
[00:19:15.000 --> 00:19:16.000]  這是物質界
[00:19:16.000 --> 00:19:19.000]  我們作為被造之物
[00:19:19.000 --> 00:19:20.000]  我們自然是這樣
[00:19:20.000 --> 00:19:21.000]  但是原來
[00:19:21.000 --> 00:19:22.000]  內心的世界
[00:19:22.000 --> 00:19:25.000]  可以反其道而行
[00:19:25.000 --> 00:19:26.000]  原來內心可以
[00:19:26.000 --> 00:19:27.000]  一天身似一天
[00:19:27.000 --> 00:19:28.000]  這麼奇怪
[00:19:28.000 --> 00:19:29.000]  你就開始明白
[00:19:29.000 --> 00:19:32.000]  為什麼保羅坐牢
[00:19:32.000 --> 00:19:33.000]  寫《菲律賓書》
[00:19:33.000 --> 00:19:34.000]  他也可以跟你說
[00:19:34.000 --> 00:19:35.000]  要起落
[00:19:35.000 --> 00:19:36.000]  起落
[00:19:36.000 --> 00:19:37.000]  保羅你坐牢
[00:19:37.000 --> 00:19:38.000]  叫人起落
[00:19:38.000 --> 00:19:39.000]  坐牢的時候
[00:19:39.000 --> 00:19:40.000]  他還說
[00:19:40.000 --> 00:19:41.000]  我要向誰跑
[00:19:41.000 --> 00:19:42.000]  你跑什麼
[00:19:42.000 --> 00:19:43.000]  保羅
[00:19:43.000 --> 00:19:44.000]  你現在坐牢
[00:19:44.000 --> 00:19:45.000]  你明白嗎
[00:19:45.000 --> 00:19:46.000]  你還跑
[00:19:46.000 --> 00:19:47.000]  心靈跑
[00:19:47.000 --> 00:19:48.000]  《大紀元傳媒》
[00:19:48.000 --> 00:19:49.000]  你開始明白
[00:19:49.000 --> 00:19:50.000]  原來多少圖
[00:19:50.000 --> 00:19:53.000]  順境 逆境都無所謂
[00:19:53.000 --> 00:19:54.000]  順境
[00:19:54.000 --> 00:19:55.000]  你展翅高飛
[00:19:55.000 --> 00:19:56.000]  逆境
[00:19:56.000 --> 00:19:57.000]  你就逆境自強
[00:19:57.000 --> 00:19:58.000]  你的身體被擴脫
[00:19:58.000 --> 00:19:59.000]  但是心靈不會被擴脫
[00:19:59.000 --> 00:20:00.000]  原來這就是
[00:20:00.000 --> 00:20:03.000]  保羅生命強大的套路
[00:20:03.000 --> 00:20:04.000]  外體
[00:20:04.000 --> 00:20:06.000]  雖然扭壞
[00:20:06.000 --> 00:20:07.000]  內心強
[00:20:07.000 --> 00:20:08.000]  一天
[00:20:08.000 --> 00:20:09.000]  甚至一天
[00:20:09.000 --> 00:20:19.000]  但仍然是現在的時態
[00:20:19.000 --> 00:20:22.000]  在這節目我鼓勵大家
[00:20:22.000 --> 00:20:27.000]  好好活你的餘生
[00:20:27.000 --> 00:20:29.000]  讓你的生命不斷成長
[00:20:29.000 --> 00:20:31.000]  你就會化得很奇妙
[00:20:31.000 --> 00:20:35.000]  你會變成一個更好的自己
[00:20:35.000 --> 00:20:38.000]  你會生命成長
[00:20:38.000 --> 00:20:39.000]  然後怎麼樣呢
[00:20:39.000 --> 00:20:40.000]  都挺好的
[00:20:40.000 --> 00:20:41.000]  說到最後一點
[00:20:41.000 --> 00:20:44.000]  我們就會生命影響生命
[00:20:44.000 --> 00:20:45.000]  我覺得這是
[00:20:45.000 --> 00:20:48.000]  是逢一個最高的境界
[00:20:48.000 --> 00:20:49.000]  坦白說
[00:20:49.000 --> 00:20:50.000]  我在哪裡能夠影響你
[00:20:50.000 --> 00:20:51.000]  感動你
[00:20:51.000 --> 00:20:52.000]  我都很感人
[00:20:52.000 --> 00:20:53.000]  但是最重要就是
[00:20:53.000 --> 00:20:55.000]  假如我又說不出道路的話
[00:20:55.000 --> 00:20:56.000]  那又怎麼樣呢
[00:20:56.000 --> 00:20:57.000]  生命影響人
[00:20:57.000 --> 00:20:58.000]  人家和你的生活
[00:20:58.000 --> 00:20:59.000]  和你的
[00:20:59.000 --> 00:21:00.000]  大家知道
[00:21:00.000 --> 00:21:01.000]  穆斯林的宣教士
[00:21:01.000 --> 00:21:02.000]  個個都是這樣
[00:21:02.000 --> 00:21:04.000]  哪裡給你派彈匠
[00:21:04.000 --> 00:21:05.000]  教堂可以這樣說
[00:21:05.000 --> 00:21:06.000]  你明白嗎
[00:21:06.000 --> 00:21:07.000]  穆斯林的宣教士
[00:21:07.000 --> 00:21:10.000]  個個都是生命影響生命
[00:21:10.000 --> 00:21:18.000]  內地的教會都是這樣
[00:21:18.000 --> 00:21:22.000]  生命影響生命
[00:21:22.000 --> 00:21:23.000]  所以我就說
[00:21:23.000 --> 00:21:24.000]  傳福音兩個P
[00:21:24.000 --> 00:21:25.000]  一個叫Proclamation
[00:21:25.000 --> 00:21:28.000]  一個叫Presence
[00:21:28.000 --> 00:21:29.000]  我們要 proclaim
[00:21:29.000 --> 00:21:30.000]  傳揚
[00:21:30.000 --> 00:21:32.000]  這個當然要
[00:21:32.000 --> 00:21:34.000]  特別香港有機會我們傳
[00:21:34.000 --> 00:21:35.000]  當然要傳
[00:21:35.000 --> 00:21:37.000]  但是你的presence
[00:21:37.000 --> 00:21:38.000]  你的出現
[00:21:38.000 --> 00:21:43.000]  其實都是在傳福音
[00:21:43.000 --> 00:21:45.000]  當你和我這樣明白的時候
[00:21:45.000 --> 00:21:46.000]  你知道
[00:21:46.000 --> 00:21:47.000]  有什麼所謂
[00:21:47.000 --> 00:21:49.000]  順境逆境
[00:21:49.000 --> 00:21:50.000]  一樣的
[00:21:50.000 --> 00:21:52.000]  當你生命好的時候
[00:21:52.000 --> 00:21:54.000]  當你生命不斷地成長的時候
[00:21:54.000 --> 00:21:59.000]  反而你可以學習逆境扣主治
[00:21:59.000 --> 00:22:01.000]  原來是這樣的
[00:22:01.000 --> 00:22:03.000]  所以那個疫症
[00:22:03.000 --> 00:22:04.000]  我最近都
[00:22:04.000 --> 00:22:07.000]  暑假都得到一個大病
[00:22:07.000 --> 00:22:09.000]  肝生了一個腫
[00:22:09.000 --> 00:22:10.000]  叫籠腫
[00:22:10.000 --> 00:22:11.000]  十個C
[00:22:11.000 --> 00:22:13.000]  五個CM這麼大
[00:22:13.000 --> 00:22:15.000]  接著最近就COVID
[00:22:15.000 --> 00:22:16.000]  中了一招
[00:22:16.000 --> 00:22:19.000]  其實都很多考驗
[00:22:19.000 --> 00:22:20.000]  所以感恩
[00:22:20.000 --> 00:22:22.000]  我今天都叫做生龍活虎
[00:22:22.000 --> 00:22:25.000]  是神帶我經過人生的困境
[00:22:25.000 --> 00:22:27.000]  讓我深深感受到
[00:22:27.000 --> 00:22:29.000]  什麼叫肉體的煎熬
[00:22:29.000 --> 00:22:30.000]  你明白嗎
[00:22:30.000 --> 00:22:31.000]  我在醫院裡面
[00:22:31.000 --> 00:22:32.000]  我住了三個禮拜醫院
[00:22:32.000 --> 00:22:33.000]  吃了六個禮拜抗生素
[00:22:33.000 --> 00:22:35.000]  都不死
[00:22:35.000 --> 00:22:37.000]  後來姐妹說
[00:22:37.000 --> 00:22:38.000]  穆斯林回來了
[00:22:38.000 --> 00:22:39.000]  我說是
[00:22:39.000 --> 00:22:40.000]  我說大難不死
[00:22:40.000 --> 00:22:41.000]  哪有後福
[00:22:41.000 --> 00:22:44.000]  她說穆斯林不要這樣說
[00:22:44.000 --> 00:22:46.000]  你人生經歷的死法
[00:22:46.000 --> 00:22:48.000]  原來這樣叫做肉體的煎熬
[00:22:48.000 --> 00:22:50.000]  我沒試過
[00:22:50.000 --> 00:22:56.000]  原來困在醫院三個禮拜
[00:22:56.000 --> 00:22:59.000]  是這麼難受
[00:22:59.000 --> 00:23:03.000]  不過我也試過隔離十四天
[00:23:03.000 --> 00:23:05.000]  在當中學習
[00:23:05.000 --> 00:23:08.000]  心靈活躍
[00:23:08.000 --> 00:23:09.000]  自由被擴絕
[00:23:09.000 --> 00:23:15.000]  但是心靈可以不斷地更生
[00:23:15.000 --> 00:23:17.000]  生命養生
[00:23:17.000 --> 00:23:19.000]  前天有一個年輕的傳道
[00:23:19.000 --> 00:23:20.000]  跟我很好感情
[00:23:20.000 --> 00:23:24.000]  從見到一直維持感情到現在
[00:23:24.000 --> 00:23:25.000]  我當他是熟能的兒子
[00:23:25.000 --> 00:23:27.000]  他帶著兒子來
[00:23:27.000 --> 00:23:30.000]  有兩個伯伯一起吃午飯
[00:23:30.000 --> 00:23:34.000]  兒子跟我好像爺孫似的
[00:23:34.000 --> 00:23:35.000]  大家一起吃午飯
[00:23:35.000 --> 00:23:39.000]  我當然和年輕傳道聊天
[00:23:39.000 --> 00:23:42.000]  接著我送了一本書給他
[00:23:42.000 --> 00:23:45.000]  接著這個兒子
[00:23:45.000 --> 00:23:47.000]  他自己拿出一本書來看
[00:23:47.000 --> 00:23:49.000]  他這麼乖
[00:23:49.000 --> 00:23:50.000]  他自己拿出一本書來看
[00:23:50.000 --> 00:23:53.000]  不死爹地叫他
[00:23:53.000 --> 00:23:55.000]  那天晚上
[00:23:55.000 --> 00:23:57.000]  爹地發訊息給我
[00:23:57.000 --> 00:23:59.000]  他說我看完你那本書了
[00:23:59.000 --> 00:24:03.000]  於是給我一個書評
[00:24:03.000 --> 00:24:05.000]  我說我爸爸很厲害
[00:24:05.000 --> 00:24:06.000]  一晚上就看完我那本書
[00:24:06.000 --> 00:24:08.000]  他說不是的
[00:24:08.000 --> 00:24:09.000]  我就開始明白
[00:24:09.000 --> 00:24:12.000]  有其父必有其子
[00:24:12.000 --> 00:24:14.000]  為什麼我兒子這麼喜歡讀書
[00:24:14.000 --> 00:24:16.000]  因為我爸爸讀書
[00:24:16.000 --> 00:24:17.000]  你明白嗎
[00:24:17.000 --> 00:24:20.000]  這個就叫做生命影響生
[00:24:20.000 --> 00:24:22.000]  我兒子安哥說
[00:24:22.000 --> 00:24:24.000]  結婚沒多久之後
[00:24:24.000 --> 00:24:25.000]  因為工作的需要
[00:24:25.000 --> 00:24:26.000]  就由溫哥華去一個地方
[00:24:26.000 --> 00:24:28.000]  叫做Edmonton
[00:24:28.000 --> 00:24:30.000]  愛明頓
[00:24:30.000 --> 00:24:32.000]  我到加拿大也去過很多地方
[00:24:32.000 --> 00:24:34.000]  愛明頓很冷
[00:24:34.000 --> 00:24:36.000]  零下二十度的冷天
[00:24:36.000 --> 00:24:38.000]  城市又小
[00:24:38.000 --> 00:24:39.000]  幾目無親
[00:24:39.000 --> 00:24:40.000]  我有點擔心
[00:24:40.000 --> 00:24:41.000]  他就通電話說
[00:24:41.000 --> 00:24:44.000]  兒子你去Edmonton你行不行
[00:24:44.000 --> 00:24:48.000]  要不要爹地介紹教會牧師給你
[00:24:48.000 --> 00:24:50.000]  他說爹地不用了
[00:24:50.000 --> 00:24:51.000]  你不要擔心
[00:24:51.000 --> 00:24:53.000]  以前你和媽媽
[00:24:53.000 --> 00:24:55.000]  兩個人去南美洲都是這樣
[00:24:55.000 --> 00:24:58.000]  我這些小兒科
[00:24:58.000 --> 00:25:00.000]  那一刻我才覺得
[00:25:00.000 --> 00:25:03.000]  原來我兒子學到這東西
[00:25:03.000 --> 00:25:05.000]  他看到我們的宣教精神
[00:25:05.000 --> 00:25:06.000]  他不就當宣教
[00:25:06.000 --> 00:25:07.000]  他說他是小兒科
[00:25:07.000 --> 00:25:10.000]  我才突然發現
[00:25:10.000 --> 00:25:14.000]  原來我的子女在看我們
[00:25:14.000 --> 00:25:15.000]  在禮儀會當牧師的時候
[00:25:15.000 --> 00:25:16.000]  有幼稚園
[00:25:16.000 --> 00:25:18.000]  我自然當後監
[00:25:18.000 --> 00:25:19.000]  自動波
[00:25:19.000 --> 00:25:20.000]  然後行花村
[00:25:20.000 --> 00:25:23.000]  有一個中英文上書房幼稚園
[00:25:23.000 --> 00:25:25.000]  我又當校監
[00:25:25.000 --> 00:25:26.000]  所以我前後當校監
[00:25:26.000 --> 00:25:27.000]  當了校監十年
[00:25:27.000 --> 00:25:28.000]  你明白嗎
[00:25:28.000 --> 00:25:30.000]  要教畢業禮
[00:25:30.000 --> 00:25:32.000]  大家知道父母很緊張的小孩
[00:25:32.000 --> 00:25:34.000]  所以畢業禮搞得很乖
[00:25:34.000 --> 00:25:36.000]  每一次都找我說話
[00:25:36.000 --> 00:25:38.000]  校監嘛
[00:25:38.000 --> 00:25:40.000]  每一次說親
[00:25:40.000 --> 00:25:41.000]  我都是這樣說
[00:25:41.000 --> 00:25:45.000]  我是在座的父母
[00:25:45.000 --> 00:25:49.000]  不要想著把小孩扔來幼稚園就搞定
[00:25:49.000 --> 00:25:54.000]  不要想著把小孩扔來主一學就搞定
[00:25:54.000 --> 00:25:57.000]  不要想著找補習老師幫你搞定
[00:25:57.000 --> 00:26:00.000]  我說最重要的是你的見證
[00:26:00.000 --> 00:26:02.000]  你把小孩扔來教會
[00:26:02.000 --> 00:26:04.000]  兩個小時主一學
[00:26:04.000 --> 00:26:07.000]  你每天二十四小時新聞仔看著你
[00:26:07.000 --> 00:26:08.000]  你想想
[00:26:08.000 --> 00:26:11.000]  你把小孩扔去幼稚園上班行班
[00:26:11.000 --> 00:26:14.000]  他回到家裡每天都看著你
[00:26:14.000 --> 00:26:15.000]  你說誰影響他大
[00:26:15.000 --> 00:26:16.000]  你想想
[00:26:16.000 --> 00:26:19.000]  如果你想讓小孩好好地讀書
[00:26:19.000 --> 00:26:20.000]  你自己在玩手機
[00:26:20.000 --> 00:26:22.000]  又在看電視
[00:26:22.000 --> 00:26:23.000]  他會回覆嗎
[00:26:23.000 --> 00:26:25.000]  很簡單的
[00:26:25.000 --> 00:26:27.000]  你要言教身教
[00:26:27.000 --> 00:26:28.000]  你明白嗎
[00:26:28.000 --> 00:26:30.000]  你要以身作則
[00:26:30.000 --> 00:26:33.000]  我想那些父母被我嚇壞了
[00:26:33.000 --> 00:26:38.000]  生命
[00:26:38.000 --> 00:26:39.000]  影響
[00:26:39.000 --> 00:26:43.000]  這個是為什麼要
[00:26:43.000 --> 00:26:45.000]  為什麼要凌女貧窮
[00:26:45.000 --> 00:26:46.000]  為什麼要虛心求教
[00:26:46.000 --> 00:26:47.000]  這麼重要
[00:26:47.000 --> 00:26:48.000]  是伯父的第一擊
[00:26:48.000 --> 00:26:49.000]  是因為
[00:26:49.000 --> 00:26:52.000]  這是一個人的生命成長的開始
[00:26:52.000 --> 00:26:53.000]  你連這個都沒有的話
[00:26:53.000 --> 00:26:55.000]  不知道怎麼辦
[00:26:55.000 --> 00:27:06.000]  一個人能夠活得更
[00:27:06.000 --> 00:27:08.000]  活出一個更好的自己
[00:27:08.000 --> 00:27:10.000]  不斷成長
[00:27:10.000 --> 00:27:13.000]  就達到榮神益人的
[00:27:13.000 --> 00:27:16.000]  我認為是你和我的
[00:27:16.000 --> 00:27:18.000]  屬靈生命成長的
[00:27:18.000 --> 00:27:20.000]  最高境界
[00:27:20.000 --> 00:27:21.000]  生命
[00:27:21.000 --> 00:27:22.000]  影響
[00:27:22.000 --> 00:27:25.000]  對於普羅的信口來說
[00:27:25.000 --> 00:27:27.000]  活著的不再是我
[00:27:27.000 --> 00:27:28.000]  乃是基督
[00:27:28.000 --> 00:27:30.000]  活在我裡面
[00:27:30.000 --> 00:27:33.000]  讓耶穌基督這位智慧的花生
[00:27:33.000 --> 00:27:35.000]  活在我們裡面
[00:27:35.000 --> 00:27:36.000]  你和我都是整體
[00:27:36.000 --> 00:27:37.000]  你的對策就是
[00:27:37.000 --> 00:27:39.000]  請你深度認識耶穌基督
[00:27:39.000 --> 00:27:41.000]  請你讀萬卷書
[00:27:41.000 --> 00:27:42.000]  行萬里路
[00:27:42.000 --> 00:27:44.000]  必無他法
[00:27:44.000 --> 00:27:48.000]  所以最後
[00:27:48.000 --> 00:27:53.000]  祝各位徒年蒙福
[00:27:53.000 --> 00:27:57.000]  祝各位能夠虛心求教
[00:27:57.000 --> 00:27:59.000]  好合不倦
[00:27:59.000 --> 00:28:00.000]  動若徒徒
[00:28:00.000 --> 00:28:02.000]  我們祈禱
[00:28:02.000 --> 00:28:11.000]  主耶穌你看到有很多人
[00:28:11.000 --> 00:28:16.000]  你就教導他們心靈貧窮
[00:28:16.000 --> 00:28:19.000]  做一個虛心的人
[00:28:19.000 --> 00:28:21.000]  好好地在你面前學習
[00:28:21.000 --> 00:28:24.000]  成為你的親門徒
[00:28:24.000 --> 00:28:27.000]  至今信耶穌的人都不少
[00:28:27.000 --> 00:28:29.000]  所以你同樣
[00:28:29.000 --> 00:28:32.000]  用這句話來提醒我們
[00:28:32.000 --> 00:28:33.000]  好好地學習
[00:28:33.000 --> 00:28:35.000]  生命成長
[00:28:35.000 --> 00:28:38.000]  不要叫我們原地踏步
[00:28:38.000 --> 00:28:41.000]  活在一個回到原點
[00:28:41.000 --> 00:28:45.000]  活在一個沒有意義循環的生命裡面
[00:28:45.000 --> 00:28:46.000]  求主幫助我們
[00:28:46.000 --> 00:28:49.000]  讓我們好合不倦
[00:28:49.000 --> 00:28:51.000]  因為學海無涯
[00:28:51.000 --> 00:28:53.000]  縮寧的大海更加無涯
[00:28:53.000 --> 00:28:54.000]  求主幫助我們
[00:28:54.000 --> 00:28:55.000]  聽我們祈禱的風
[00:28:55.000 --> 00:28:56.000]  耶穌的名
