
[00:00:00.000 --> 00:00:07.280]  如果我們要去形容我們三位一體獨一的真誠的時候
[00:25:24.200 --> 00:25:29.200]  另一種文化是關於
[00:25:29.200 --> 00:25:34.200]  懼怕又或者我叫恐懼能力的文化
[00:25:34.200 --> 00:25:39.200]  恐懼是指人很怕一些鬼神看不見的東西
[00:25:39.200 --> 00:25:47.200]  又或者很怕未來那種不可預期而帶來的不安
[00:25:47.200 --> 00:25:51.200]  對於我們華人文化其實都很常見
[00:25:51.200 --> 00:25:54.200]  所以以至於有些人為何要去看風水
[00:25:54.200 --> 00:25:58.200]  去拜黃大仙等等這些虛無的偶像
[00:25:58.200 --> 00:26:02.200]  但唯獨是我們那位掌管歷史
[00:26:02.200 --> 00:26:05.200]  是首先也是幕後的上主
[00:26:05.200 --> 00:26:09.200]  才能夠為我們帶來那種真正的平安
[00:26:09.200 --> 00:26:15.200]  世界上的人其實仍然沉淪於種種的虛無之中
[00:26:15.200 --> 00:26:19.200]  對於他們來說他們不是不需要神
[00:26:19.200 --> 00:26:24.200]  而是他們被自身的文化和社會結構等等去蒙蔽
[00:26:24.200 --> 00:26:27.200]  去用虛無去取代真實
[00:26:27.200 --> 00:26:32.200]  這個其實就是我們仍然需要去推動
[00:26:32.200 --> 00:26:36.200]  大家要去往普天下去的原因
[00:26:36.200 --> 00:26:40.200]  如果上主只是香港人的上主
[00:26:40.200 --> 00:26:43.200]  我們只是關心自己人就夠了
[00:26:43.200 --> 00:26:48.200]  但上主說除我以外再無神
[00:26:48.200 --> 00:26:53.200]  世上的人仍然沉淪於種種虛無之中
[00:26:53.200 --> 00:26:56.200]  仍未找到那個真實的依靠
[00:26:56.200 --> 00:27:00.200]  所以在第八節 四十四章第八節經文裏面提到
[00:27:00.200 --> 00:27:03.200]  你們不要恐懼也不要害怕
[00:27:03.200 --> 00:27:06.200]  我豈不是從上古就告訴你們
[00:27:06.200 --> 00:27:08.200]  並指示你們不了嗎
[00:27:08.200 --> 00:27:11.200]  你們是我的見證人
[00:27:11.200 --> 00:27:14.200]  除我以外再沒有神
[00:27:14.200 --> 00:27:16.200]  誠然沒有盆石
[00:27:16.200 --> 00:27:20.200]  就我所知一個也沒有
[00:27:20.200 --> 00:27:24.200]  首先要解釋一下第八節下半節裏面說到
[00:27:24.200 --> 00:27:26.200]  仍然沒有盆石
[00:27:26.200 --> 00:27:29.200]  就我所知一個也沒有
[00:27:29.200 --> 00:27:33.200]  這番說話其實所要表達的意思就是
[00:27:33.200 --> 00:27:39.200]  世上還有哪一個可以自稱為盆石
[00:27:39.200 --> 00:27:42.200]  我實在不知道
[00:27:42.200 --> 00:27:48.200]  這番說話是上主的自問自答
[00:27:48.200 --> 00:27:57.200]  他問題的核心就是作為整個宇宙以及歷史的開始和終結的上主
[00:27:57.200 --> 00:28:00.200]  以他的全知全能
[00:28:00.200 --> 00:28:03.200]  他都不知道除了他自己之外
[00:28:03.200 --> 00:28:05.200]  還有哪一個是盆石
[00:28:05.200 --> 00:28:11.200]  盆石的意思是可以依靠和給予保護的意思
[00:28:11.200 --> 00:28:16.200]  連這個獨一主宰他都不知道的說話
[00:28:16.200 --> 00:28:21.200]  世界上還有哪一個神明可以說有另一個神明
[00:28:21.200 --> 00:28:28.200]  可以比上主更能被人依靠和提供保護呢
[00:28:28.200 --> 00:28:33.200]  作為上主的自問除了要認識上主是歷史的主宰
[00:28:33.200 --> 00:28:35.200]  真正的救贖主之外
[00:28:35.200 --> 00:28:38.200]  同時經歷上主救贖之後
[00:28:38.200 --> 00:28:42.200]  我們卻是要成為上主的見證人
[00:28:42.200 --> 00:28:48.200]  成為見證人不是因為我們有什麼特別的恩賜和才能
[00:28:48.200 --> 00:28:51.200]  而是來自上主的獨特揀選
[00:28:51.200 --> 00:28:53.200]  是上主給我們的恩典
[00:28:53.200 --> 00:28:56.200]  一切都是來自上主的主權
[00:28:56.200 --> 00:29:00.200]  所以當我們經歷上主的拯救之恩
[00:29:00.200 --> 00:29:07.200]  我們被賦予成為他的見證人
[00:29:07.200 --> 00:29:14.200]  然而我們不是只向香港人做見證
[00:29:14.200 --> 00:29:18.200]  而是向世界未得之民做見證
[00:29:18.200 --> 00:29:22.200]  上主不只是屬於以色列的主
[00:29:22.200 --> 00:29:27.200]  也不是單單屬於香港人的主
[00:29:27.200 --> 00:29:30.200]  上主是全世界的主
[00:29:30.200 --> 00:29:37.200]  這個世上所有人都是由他創造而來
[00:29:37.200 --> 00:29:39.200]  都是他所愛
[00:29:39.200 --> 00:29:45.200]  所以我們要見證上主不只是向香港人做見證
[00:29:45.200 --> 00:29:49.200]  而是向普天下的人做見證
[00:29:49.200 --> 00:29:56.200]  上主並不只是向以色列人傳得救的訊息
[00:29:56.200 --> 00:30:01.200]  也不只是優待我們香港人
[00:30:01.200 --> 00:30:04.200]  只是讓香港人得救
[00:30:04.200 --> 00:30:08.200]  世上還有很多人仍然被罪捆綁
[00:30:08.200 --> 00:30:12.200]  仍然未被上主贖回
[00:30:12.200 --> 00:30:16.200]  在《士徒人傳》17章30至保羅這麼說
[00:30:16.200 --> 00:30:18.200]  世人愚昧無知的時候
[00:30:18.200 --> 00:30:20.200]  上帝並不追求
[00:30:20.200 --> 00:30:24.200]  如今卻吩咐各處的人都要悔改
[00:30:24.200 --> 00:30:27.200]  弟兄姊妹
[00:30:27.200 --> 00:30:31.200]  今天《義創下書》44章8節
[00:30:31.200 --> 00:30:32.200]  上主對我們說
[00:30:32.200 --> 00:30:34.200]  你們不要恐懼不要害怕
[00:30:34.200 --> 00:30:37.200]  你們是我的見證人
[00:30:37.200 --> 00:30:41.200]  世上仍然還有很多福音眼土
[00:30:41.200 --> 00:30:43.200]  但是上主提醒我們
[00:30:43.200 --> 00:30:46.200]  他是那位首先是幕後的歷史之主
[00:30:46.200 --> 00:30:49.200]  每一個地方國家的文化枷鎖
[00:30:49.200 --> 00:30:52.200]  其實他都有能力去打破
[00:30:52.200 --> 00:30:59.200]  然而他是邀請我們去參與其中
[00:30:59.200 --> 00:31:03.200]  就是要我們成為他的見證人
[00:31:03.200 --> 00:31:08.200]  差傳不只是宣教士被賦予的召命
[00:31:08.200 --> 00:31:15.200]  而是每一個被上主贖回的人的使命
[00:31:15.200 --> 00:31:25.200]  鼓勵大家可以先從禱告開始去紀念世界未聞福音的國家地方去禱告
[00:31:25.200 --> 00:31:29.200]  同樣大家不知道要從哪個國家去入手
[00:31:29.200 --> 00:31:30.200]  哪個地方去入手
[00:31:30.200 --> 00:31:32.200]  鼓勵弟兄姊妹這個星期
[00:31:32.200 --> 00:31:35.200]  可以嘗試在網上
[00:31:35.200 --> 00:31:39.200]  按進各大差會的網頁去瀏覽
[00:31:39.200 --> 00:31:43.200]  裏面當中會簡介到不同的地方國家的需要
[00:31:43.200 --> 00:31:45.200]  嘗試按進去看看
[00:31:45.200 --> 00:31:47.200]  開一下自己的眼界
[00:31:47.200 --> 00:31:51.200]  開一下這個世界其實不是只有香港
[00:31:51.200 --> 00:31:56.200]  這個世界仍然有很多人未得聞福音
[00:31:56.200 --> 00:31:57.200]  面對困境
[00:31:57.200 --> 00:32:02.200]  嘗試去為這些國家地方人民去祈禱
[00:32:02.200 --> 00:32:08.200]  嘗試去以禱告作為關心差傳的開始
[00:32:08.200 --> 00:32:13.200]  踏出見證世上唯一的盤石
[00:32:13.200 --> 00:32:15.200]  讓我們痛心低頭禱告
[00:32:15.200 --> 00:32:24.200]  上主我們都求祢
[00:32:24.200 --> 00:32:28.200]  祢是那位守仙門後的主
[00:32:28.200 --> 00:32:30.200]  祢是那位歷史的主
[00:32:30.200 --> 00:32:34.200]  同時祢也是這個全宇宙的主
[00:32:35.200 --> 00:32:41.200]  求祢叫我們去不單單只是關心我們所居住的地方
[00:32:41.200 --> 00:32:45.200]  世界上仍然有很多人都未得聞福音
[00:32:45.200 --> 00:32:49.200]  他們都是屬於祢所愛
[00:32:49.200 --> 00:32:53.200]  我們不單單只是關心我們自己的地方
[00:32:53.200 --> 00:32:55.200]  求主祢開我們的眼界
[00:32:55.200 --> 00:33:02.200]  讓我們有祢的視覺去騙測整個地方
[00:33:02.200 --> 00:33:05.200]  整個地球
[00:33:05.200 --> 00:33:07.200]  我們不單單只顧自己的事
[00:33:07.200 --> 00:33:09.200]  也要顧世界
[00:33:09.200 --> 00:33:13.200]  顧很多仍然未得聞福音的國家地方人民
[00:33:13.200 --> 00:33:16.200]  他們仍然需要被上主贖回
[00:33:16.200 --> 00:33:19.200]  回到真正的愛裡
[00:33:19.200 --> 00:33:23.200]  求祢讓我們開這個眼界
[00:33:23.200 --> 00:33:25.200]  去關心這個世界的需要
[00:33:25.200 --> 00:33:29.200]  去關心這個世界很多未聞福音的地方和國家
[00:33:29.200 --> 00:33:31.200]  求祢幫助我們
[00:33:31.200 --> 00:33:34.800]  我們要向祂禱告,奉主耶穌基督,聖名祈求,阿們。
