
[00:00:00.000 --> 00:00:03.160]  好,我們在神的面前先有一個禱告
[00:20:50.360 --> 00:20:52.360]  遍滿地面的要人類
[00:20:52.360 --> 00:20:55.360]  是不是很豐富
[00:20:55.360 --> 00:20:59.360]  最初上帝創造之前空虛
[00:20:59.360 --> 00:21:02.360]  現在是忠實的
[00:21:02.360 --> 00:21:04.360]  我們再看一看
[00:21:04.360 --> 00:21:07.360]  他的創造原則很有趣
[00:21:07.360 --> 00:21:11.360]  是什麼呢?是分開
[00:21:11.360 --> 00:21:13.360]  就是將一些含含糊糊的
[00:21:13.360 --> 00:21:15.360]  畫出界線
[00:21:15.360 --> 00:21:17.360]  分清分楚分門別類
[00:21:17.360 --> 00:21:20.360]  令它有條有理
[00:21:20.360 --> 00:21:22.360]  第一天做光的時候
[00:21:22.360 --> 00:21:26.360]  光和原本的黑夜分開
[00:21:26.360 --> 00:21:28.360]  創造窮倉的時候
[00:21:28.360 --> 00:21:30.360]  將水分開
[00:21:30.360 --> 00:21:34.360]  闢出大氣的空間
[00:21:34.360 --> 00:21:36.360]  創造第三日的時候
[00:21:36.360 --> 00:21:39.360]  將水和綠分開
[00:21:39.360 --> 00:21:42.360]  闢出陸上的空間
[00:21:42.360 --> 00:21:44.360]  到四五六天
[00:21:44.360 --> 00:21:46.360]  都是分的
[00:21:46.360 --> 00:21:49.360]  列擺列天上的光體
[00:21:49.360 --> 00:21:52.360]  分晝夜各就各位
[00:21:52.360 --> 00:21:54.360]  有條理
[00:21:54.360 --> 00:21:56.360]  第五天
[00:21:56.360 --> 00:21:59.360]  做動物的時候
[00:21:59.360 --> 00:22:01.360]  各從其類
[00:22:01.360 --> 00:22:02.360]  什麼意思?
[00:22:02.360 --> 00:22:04.360]  分門別類
[00:22:04.360 --> 00:22:06.360]  不會搞亂類別
[00:22:06.360 --> 00:22:08.360]  第六天也是一樣
[00:22:08.360 --> 00:22:10.360]  做人也是分清楚
[00:22:10.360 --> 00:22:11.360]  男男女女
[00:22:11.360 --> 00:22:13.360]  不可以混淆
[00:22:13.360 --> 00:22:15.360]  這是什麼?
[00:22:15.360 --> 00:22:20.360]  就是從混沌到秩序
[00:22:20.360 --> 00:22:22.360]  我們再看
[00:22:22.360 --> 00:22:25.360]  上帝創造陸地
[00:22:25.360 --> 00:22:26.360]  這個很重要
[00:22:26.360 --> 00:22:29.360]  今天我們人是生活在哪裡?
[00:22:29.360 --> 00:22:32.360]  水中生物還是陸上生物?
[00:22:32.360 --> 00:22:35.360]  上帝劈出陸地
[00:22:35.360 --> 00:22:36.360]  為我們人
[00:22:36.360 --> 00:22:40.360]  預備一個生活的空間
[00:22:40.360 --> 00:22:41.360]  所以
[00:22:41.360 --> 00:22:44.360]  冤面被大水覆蓋的地
[00:22:44.360 --> 00:22:45.360]  現在變成
[00:22:45.360 --> 00:22:47.360]  我們可以腳踏實地的
[00:22:47.360 --> 00:22:50.360]  生存的地球
[00:22:50.360 --> 00:22:51.360]  還有
[00:22:51.360 --> 00:22:54.360]  神創造光和天上光體
[00:22:54.360 --> 00:22:58.360]  將黑暗變成光明
[00:22:58.360 --> 00:22:59.360]  空虛
[00:22:59.360 --> 00:23:00.360]  混沌
[00:23:00.360 --> 00:23:02.360]  冤面
[00:23:02.360 --> 00:23:03.360]  黑暗
[00:23:03.360 --> 00:23:07.360]  上帝全部都解決了
[00:23:07.360 --> 00:23:09.360]  創造的豐富
[00:23:09.360 --> 00:23:12.360]  在這六天的創造裡面
[00:23:12.360 --> 00:23:15.360]  我們可以看到
[00:23:15.360 --> 00:23:18.360]  這個不是給你逐句去看的
[00:23:18.360 --> 00:23:21.360]  是給你看到大的圖畫
[00:23:21.360 --> 00:23:24.360]  在整個六天創造記載當中
[00:23:24.360 --> 00:23:25.360]  我們留意到有些地方
[00:23:25.360 --> 00:23:26.360]  值得留意
[00:23:26.360 --> 00:23:28.360]  稍後我們會再講
[00:23:28.360 --> 00:23:30.360]  很多都是神說要有
[00:23:30.360 --> 00:23:31.360]  神說要有
[00:23:31.360 --> 00:23:33.360]  什麼都是神說要有
[00:23:33.360 --> 00:23:35.360]  這是什麼?
[00:23:35.360 --> 00:23:37.360]  所有它出現的東西
[00:23:37.360 --> 00:23:40.360]  是上帝的意志要它出現的
[00:23:40.360 --> 00:23:43.360]  它不是突然間偶然爆出來的
[00:23:43.360 --> 00:23:44.360]  上帝的主權
[00:23:44.360 --> 00:23:47.360]  我們在當中可以看到
[00:23:47.360 --> 00:23:49.360]  我們還可以看到
[00:23:49.360 --> 00:23:50.360]  很有趣的
[00:23:50.360 --> 00:23:52.360]  有晚上有早晨是第幾天
[00:23:52.360 --> 00:23:54.360]  剛才大家讀的都讀到
[00:23:54.360 --> 00:23:57.360]  稍後我們會講是什麼意思
[00:23:57.360 --> 00:23:59.360]  還有一樣我們不可以忽略的
[00:23:59.360 --> 00:24:00.360]  就是什麼呢?
[00:24:00.360 --> 00:24:02.360]  神看是好的
[00:24:02.360 --> 00:24:04.360]  什麼意思?
[00:24:04.360 --> 00:24:06.360]  稍後我們都要留意一下
[00:24:06.360 --> 00:24:08.360]  這個重點
[00:24:08.360 --> 00:24:11.360]  還有就是各從其類
[00:24:11.360 --> 00:24:12.360]  不斷出現
[00:24:12.360 --> 00:24:14.360]  是不是很沉?
[00:24:14.360 --> 00:24:16.360]  為什麼這麼沉?
[00:24:16.360 --> 00:24:19.360]  上帝不斷提醒我們
[00:24:19.360 --> 00:24:22.360]  不要漏了這個point
[00:24:22.360 --> 00:24:23.360]  好了
[00:24:23.360 --> 00:24:28.360]  我們進入經文每天的創造
[00:24:28.360 --> 00:24:30.360]  在第三節開始
[00:24:30.360 --> 00:24:33.360]  神說要有光就有了光
[00:24:33.360 --> 00:24:35.360]  這是第一天
[00:24:35.360 --> 00:24:38.360]  光是最獨特的創造
[00:24:38.360 --> 00:24:43.360]  光是第一樣東西出現
[00:24:43.360 --> 00:24:46.360]  光是最能夠體現
[00:24:46.360 --> 00:24:49.360]  上帝奇妙和大能的東西
[00:24:49.360 --> 00:24:51.360]  在整個宇宙當中
[00:24:51.360 --> 00:24:55.360]  沒有一樣物質可以比光快
[00:24:55.360 --> 00:24:56.360]  是不是?
[00:24:56.360 --> 00:24:59.360]  光速是最快
[00:24:59.360 --> 00:25:03.360]  光也是上帝臨在的標記
[00:25:03.360 --> 00:25:06.360]  楊福音怎麼描寫耶穌?
[00:25:06.360 --> 00:25:09.360]  世界的光
[00:25:09.360 --> 00:25:12.360]  光就是神臨在的標記
[00:25:12.360 --> 00:25:16.360]  神的靈狐臨在在大地的時候
[00:25:16.360 --> 00:25:18.360]  第一出現的就是光
[00:25:18.360 --> 00:25:21.360]  神看光是好的
[00:25:21.360 --> 00:25:24.360]  上帝有沒有說黑暗是好的?
[00:25:24.360 --> 00:25:25.360]  沒有
[00:25:25.360 --> 00:25:26.360]  我就問
[00:25:26.360 --> 00:25:29.360]  上帝有沒有消滅黑暗?
[00:25:29.360 --> 00:25:33.360]  沒有
[00:25:33.360 --> 00:25:37.360]  上帝只是把光和暗分開
[00:25:37.360 --> 00:25:40.360]  上帝是逼黑暗繼續存在
[00:25:40.360 --> 00:25:42.360]  我們認為不好的東西
[00:25:42.360 --> 00:25:49.360]  其實上帝也可以用它成為一個好的結果
[00:25:49.360 --> 00:25:52.360]  當光和暗配合
[00:25:52.360 --> 00:25:56.360]  產生了晝夜輪替的時候
[00:25:56.360 --> 00:25:59.360]  這就是好
[00:25:59.360 --> 00:26:01.360]  晝夜輪替
[00:26:01.360 --> 00:26:03.360]  這就是什麼?
[00:26:03.360 --> 00:26:06.360]  時間開始運作
[00:26:06.360 --> 00:26:09.360]  這是地球的時間開始運作
[00:26:09.360 --> 00:26:10.360]  有光出現
[00:26:10.360 --> 00:26:12.360]  我們中國人都說得挺好的
[00:26:12.360 --> 00:26:13.360]  這是光陰
[00:26:13.360 --> 00:26:14.360]  有沒有聽過?
[00:26:14.360 --> 00:26:15.360]  光陰是什麼?
[00:26:15.360 --> 00:26:18.360]  時間
[00:26:18.360 --> 00:26:21.360]  所以有晚上有早晨
[00:26:21.360 --> 00:26:23.360]  還有神清光為晝
[00:26:23.360 --> 00:26:25.360]  清暗為夜
[00:26:25.360 --> 00:26:26.360]  神清
[00:26:26.360 --> 00:26:28.360]  你會發現很多時候出現這件事
[00:26:28.360 --> 00:26:29.360]  什麼是神清?
[00:26:29.360 --> 00:26:34.360]  神是叫他做白晝
[00:26:34.360 --> 00:26:38.360]  日的意思是同一個字
[00:26:38.360 --> 00:26:39.360]  清暗為夜
[00:26:39.360 --> 00:26:45.360]  上帝賦予晝和夜一個位置
[00:26:45.360 --> 00:26:47.360]  上帝認可的位置
[00:26:47.360 --> 00:26:50.360]  上帝要它這樣存在
[00:26:50.360 --> 00:26:54.360]  所以上帝不是因為有光而消滅黑暗
[00:26:54.360 --> 00:26:56.360]  而是上帝保留黑暗
[00:26:56.360 --> 00:26:58.360]  和光產生一種互動
[00:26:58.360 --> 00:26:59.360]  令到什麼呢?
[00:26:59.360 --> 00:27:01.360]  令到時間的運轉
[00:27:01.360 --> 00:27:03.360]  晚上早晨的出現
[00:27:03.360 --> 00:27:06.360]  所以你會發現每一天都會有晚上早晨
[00:27:06.360 --> 00:27:07.360]  晚上早晨
[00:27:07.360 --> 00:27:09.360]  第幾天
[00:27:09.360 --> 00:27:11.360]  告訴我們
[00:27:11.360 --> 00:27:14.360]  時間的規律
[00:27:14.360 --> 00:27:19.360]  在上帝創造光的時候已經形成了
[00:27:19.360 --> 00:27:22.360]  這個規律一路運轉
[00:27:22.360 --> 00:27:25.360]  在上帝創造整個過程當中
[00:27:25.360 --> 00:27:27.360]  是沒有停止過的
[00:27:27.360 --> 00:27:28.360]  到今天
[00:27:28.360 --> 00:27:32.360]  時間都沒有停止過
[00:27:32.360 --> 00:27:36.360]  我們不需要太在意
[00:27:36.360 --> 00:27:39.360]  早晨一天是否24小時
[00:27:39.360 --> 00:27:42.360]  其實神的時間和我們是很不同的
[00:27:42.360 --> 00:27:47.360]  我們很難用我們現在有限的知識
[00:27:47.360 --> 00:27:50.360]  去看千年如一日的上帝
[00:27:50.360 --> 00:27:52.360]  其實在整個宇宙裡面
[00:27:52.360 --> 00:27:54.360]  時間是不統一的
[00:27:54.360 --> 00:27:56.360]  你知道嗎?
[00:27:56.360 --> 00:27:58.360]  月球的時間和地球都不同
[00:27:58.360 --> 00:28:00.360]  近距離來說
[00:28:00.360 --> 00:28:01.360]  月球的一天
[00:28:01.360 --> 00:28:04.360]  是我們的29.5天
[00:28:04.360 --> 00:28:07.360]  你說什麼是一天?
[00:28:07.360 --> 00:28:08.360]  所以
[00:28:08.360 --> 00:28:10.360]  我們不需要糾纏在一天的概念
[00:28:10.360 --> 00:28:13.360]  神不是和人交代數字
[00:28:13.360 --> 00:28:15.360]  神要告訴我們
[00:28:15.360 --> 00:28:17.360]  祂設計的心意
[00:28:17.360 --> 00:28:20.360]  我們的焦點是放在上帝設計的心意上
[00:28:20.360 --> 00:28:21.360]  第二天
[00:28:21.360 --> 00:28:23.360]  上帝創造穹倉
[00:28:23.360 --> 00:28:26.360]  又是分開
[00:28:26.360 --> 00:28:29.360]  以上書的描述
[00:28:29.360 --> 00:28:30.360]  很精彩
[00:28:30.360 --> 00:28:34.360]  他說神坐在地球的大圈之上
[00:28:34.360 --> 00:28:36.360]  是不是很厲害的聖經?
[00:28:36.360 --> 00:28:39.360]  神坐在地球大圈之上
[00:28:39.360 --> 00:28:41.360]  祂鋪裝穹倉
[00:28:41.360 --> 00:28:43.360]  如同萬子
[00:28:43.360 --> 00:28:45.360]  展開諸天
[00:28:45.360 --> 00:28:47.360]  成為我們可以住的帳棚
[00:28:47.360 --> 00:28:49.360]  事實上是
[00:28:49.360 --> 00:28:53.360]  上帝把水分開
[00:28:53.360 --> 00:28:56.360]  成為大氣的空間
[00:28:56.360 --> 00:29:00.360]  有空間就可以容納到
[00:29:00.360 --> 00:29:03.360]  事物的存在
[00:29:03.360 --> 00:29:05.360]  是不是?
[00:29:05.360 --> 00:29:08.360]  這是最基本的
[00:29:08.360 --> 00:29:12.360]  神稱穹倉就叫天
[00:29:12.360 --> 00:29:15.360]  上帝命名祂為天
[00:29:15.360 --> 00:29:18.360]  就是說上帝定義要祂存在
[00:29:18.360 --> 00:29:20.360]  給祂的功能
[00:29:20.360 --> 00:29:21.360]  不是偶然性的
[00:29:21.360 --> 00:29:23.360]  所以蔡亞
[00:29:23.360 --> 00:29:24.360]  她說得很清楚
[00:29:24.360 --> 00:29:26.360]  是我們居住的空間
[00:29:26.360 --> 00:29:28.360]  我們在大氣層裡面
[00:29:28.360 --> 00:29:30.360]  我們不能夠跳出去
[00:29:30.360 --> 00:29:32.360]  帳棚一樣
[00:29:32.360 --> 00:29:34.360]  保護著我們
[00:29:34.360 --> 00:29:35.360]  大家知道
[00:29:35.360 --> 00:29:38.360]  其實大氣層是保護著我們
[00:29:38.360 --> 00:29:41.360]  第三天的創造是怎樣的?
[00:29:41.360 --> 00:29:44.360]  全部都是神話
[00:29:44.360 --> 00:29:47.360]  大氣下面的水要聚在一起
[00:29:47.360 --> 00:29:52.360]  使漢地露出
[00:29:52.360 --> 00:29:54.360]  你會發覺上帝的創造
[00:29:54.360 --> 00:29:56.360]  非常有步驟有條理
[00:29:56.360 --> 00:30:01.360]  什麼意思?
[00:30:01.360 --> 00:30:03.360]  現在有陸地露出
[00:30:03.360 --> 00:30:05.360]  陸地是怎樣形成的?
[00:30:05.360 --> 00:30:07.360]  本來包著的就是水
[00:30:07.360 --> 00:30:10.360]  最後一處陸地露出來
[00:30:10.360 --> 00:30:11.360]  那就是說
[00:30:11.360 --> 00:30:14.360]  應該水多還是陸地多?
[00:30:14.360 --> 00:30:16.360]  水多
[00:30:16.360 --> 00:30:19.360]  今天海洋的面積是多少?
[00:30:19.360 --> 00:30:21.360]  70%
[00:30:21.360 --> 00:30:24.360]  陸地是30%
[00:30:24.360 --> 00:30:26.360]  上帝就是這樣露出陸地
[00:30:26.360 --> 00:30:29.360]  成為一個生存空間
[00:30:29.360 --> 00:30:31.360]  上帝創造的步驟
[00:30:31.360 --> 00:30:34.360]  已經有光有空氣
[00:30:34.360 --> 00:30:36.360]  水早就有了
[00:30:36.360 --> 00:30:37.360]  現在出了陸地
[00:30:37.360 --> 00:30:40.360]  土壤開始浮現
[00:30:40.360 --> 00:30:41.360]  於是怎樣呢?
[00:30:41.360 --> 00:30:43.360]  有條件
[00:30:43.360 --> 00:30:50.360]  成為了植物出現的環境
[00:30:50.360 --> 00:30:53.360]  上帝的創造是有條有理
[00:30:53.360 --> 00:30:55.360]  有層次和邏輯
[00:30:55.360 --> 00:30:56.360]  不是亂來的
[00:30:56.360 --> 00:30:58.360]  在這裡要留意一件事
[00:30:58.360 --> 00:30:59.360]  就是什麼呢?
[00:30:59.360 --> 00:31:00.360]  很沉
[00:31:00.360 --> 00:31:02.360]  怎樣沉呢?
[00:31:02.360 --> 00:31:03.360]  你試試讀
[00:31:03.360 --> 00:31:05.360]  地要長出植物
[00:31:05.360 --> 00:31:07.360]  就是含種子的五穀蔬菜
[00:31:07.360 --> 00:31:09.360]  和會結果子
[00:31:09.360 --> 00:31:11.360]  果子裏面有種子的樹
[00:31:11.360 --> 00:31:13.360]  在地上各叢其類
[00:31:13.360 --> 00:31:14.360]  事就這樣成了
[00:31:14.360 --> 00:31:16.360]  於是地長出了植物
[00:31:16.360 --> 00:31:18.360]  含種子的五穀蔬菜
[00:31:18.360 --> 00:31:20.360]  各叢其類
[00:31:20.360 --> 00:31:21.360]  會結果子
[00:31:21.360 --> 00:31:23.360]  果子裏有種子的樹
[00:31:23.360 --> 00:31:24.360]  各叢其類
[00:31:24.360 --> 00:31:25.360]  事開為好
[00:31:25.360 --> 00:31:28.360]  是不是很唾棄?
[00:31:28.360 --> 00:31:34.360]  如果中文老師要改的時候
[00:31:34.360 --> 00:31:36.360]  會變差很多
[00:31:36.360 --> 00:31:39.360]  但為什麼上帝這麼沉氣?
[00:31:39.360 --> 00:31:43.360]  叫我們不要忽略一個很重要的位置
[00:31:43.360 --> 00:31:46.360]  為什麼不斷提種子?
[00:31:46.360 --> 00:31:49.360]  這就是生命的開始
[00:31:49.360 --> 00:31:51.360]  生命的延續
[00:31:51.360 --> 00:31:52.360]  它有植物
[00:31:52.360 --> 00:31:54.360]  所以到第三日的時候
[00:31:54.360 --> 00:31:55.360]  是生命的開始
[00:31:55.360 --> 00:31:57.360]  生命的神創造
[00:31:57.360 --> 00:31:59.360]  我們很多時候
[00:31:59.360 --> 00:32:00.360]  人們就說
[00:32:00.360 --> 00:32:02.360]  這個世界是爆出來的
[00:32:02.360 --> 00:32:05.360]  撞來撞去的東西
[00:32:05.360 --> 00:32:06.360]  OK
[00:32:06.360 --> 00:32:07.360]  撞來撞去
[00:32:07.360 --> 00:32:08.360]  就算你說得對也好
[00:32:08.360 --> 00:32:09.360]  但是種子呢?
[00:32:09.360 --> 00:32:11.360]  什麼叫種子?
[00:32:11.360 --> 00:32:14.360]  種子裏面有什麼?
[00:32:14.360 --> 00:32:19.360]  種子內藏了什麼?
[00:32:19.360 --> 00:32:22.360]  是一個抽象的生命程式
[00:32:22.360 --> 00:32:24.360]  是不是?
[00:32:24.360 --> 00:32:27.360]  種子當適合的土壤
[00:32:27.360 --> 00:32:28.360]  空氣
[00:32:28.360 --> 00:32:29.360]  陽光
[00:32:29.360 --> 00:32:30.360]  環境
[00:32:30.360 --> 00:32:31.360]  適合它的時候
[00:32:31.360 --> 00:32:35.360]  它就會啪著生命的程式
[00:32:35.360 --> 00:32:38.360]  蘋果的種子不會變成橙
[00:32:38.360 --> 00:32:40.360]  是不是?
[00:32:40.360 --> 00:32:43.360]  番茄的種子不會變成芒果
[00:32:43.360 --> 00:32:45.360]  為什麼?
[00:32:45.360 --> 00:32:48.360]  有了程序設計
[00:32:48.360 --> 00:32:50.360]  這是一個生命程式
[00:32:50.360 --> 00:32:53.360]  是一個program
[00:32:53.360 --> 00:32:55.360]  你說種子可以撞來撞去
[00:32:55.360 --> 00:32:57.360]  但是我們說
[00:32:57.360 --> 00:32:59.360]  程式呢?
[00:32:59.360 --> 00:33:03.360]  一定是一個設計
[00:33:03.360 --> 00:33:04.360]  這個世界
[00:33:04.360 --> 00:33:06.360]  神是設計出來的
[00:33:06.360 --> 00:33:10.360]  不是偶然撞出來的
[00:33:10.360 --> 00:33:13.360]  上帝不只是造物主
[00:33:13.360 --> 00:33:15.360]  上帝還是抽象的
[00:33:15.360 --> 00:33:19.360]  一個生命規律的創造主
[00:33:19.360 --> 00:33:21.360]  是不是很厲害?
[00:33:21.360 --> 00:33:22.360]  還有
[00:33:22.360 --> 00:33:24.360]  生命不只是這顆東西
[00:33:24.360 --> 00:33:27.360]  它還可以延續下去
[00:33:27.360 --> 00:33:28.360]  好了
[00:33:28.360 --> 00:33:29.360]  除了這樣之外
[00:33:29.360 --> 00:33:30.360]  它還不斷強調一件事
[00:33:30.360 --> 00:33:31.360]  就是什麼呢?
[00:33:31.360 --> 00:33:32.360]  各從其類
[00:33:32.360 --> 00:33:35.360]  什麼叫各從其類?
[00:33:35.360 --> 00:33:37.360]  分門別類
[00:33:37.360 --> 00:33:40.360]  清清楚楚不會混淆
[00:33:40.360 --> 00:33:42.360]  你不會買一棵玫瑰花種子出來
[00:33:42.360 --> 00:33:43.360]  突然飆出來
[00:33:43.360 --> 00:33:46.360]  變成一棵水仙
[00:33:46.360 --> 00:33:48.360]  不會的
[00:33:48.360 --> 00:33:51.360]  各從其類是什麼呢?
[00:33:51.360 --> 00:33:53.360]  所有的
[00:33:53.360 --> 00:33:54.360]  不會過界
[00:33:54.360 --> 00:33:55.360]  一會兒說到第五天的時候
[00:33:55.360 --> 00:33:57.360]  我會再清楚一點去說
[00:33:57.360 --> 00:33:58.360]  其實
[00:33:58.360 --> 00:34:01.360]  上帝已經創造了一個
[00:34:01.360 --> 00:34:05.360]  豐富的生態系統
[00:34:05.360 --> 00:34:07.360]  這個就是什麼呢?
[00:34:07.360 --> 00:34:08.360]  將虛空成為豐富
[00:34:08.360 --> 00:34:11.360]  第四天
[00:34:11.360 --> 00:34:14.360]  第四天是什麼呢?
[00:34:14.360 --> 00:34:16.360]  上帝分
[00:34:16.360 --> 00:34:18.360]  造光體
[00:34:18.360 --> 00:34:21.360]  其實天上要有光體
[00:34:21.360 --> 00:34:22.360]  第一句已經說了
[00:34:22.360 --> 00:34:24.360]  已經有了
[00:34:24.360 --> 00:34:26.360]  但是第四天
[00:34:26.360 --> 00:34:28.360]  它是擺列
[00:34:28.360 --> 00:34:29.360]  將這些光體
[00:34:29.360 --> 00:34:31.360]  已有的光體
[00:34:31.360 --> 00:34:33.360]  把它各歸各位
[00:34:33.360 --> 00:34:35.360]  所以第四天是一個
[00:34:35.360 --> 00:34:36.360]  功能性的創造
[00:34:36.360 --> 00:34:38.360]  創造什麼呢?
[00:34:38.360 --> 00:34:39.360]  這些功能
[00:34:39.360 --> 00:34:41.360]  令它們分晝夜作記號
[00:34:41.360 --> 00:34:43.360]  定日子年份
[00:34:43.360 --> 00:34:44.360]  我們覺不覺得
[00:34:44.360 --> 00:34:47.360]  這個世界的曆法很準確?
[00:34:47.360 --> 00:34:49.360]  其實是不是人很厲害?
[00:34:49.360 --> 00:34:50.360]  一點都不是
[00:34:50.360 --> 00:34:52.360]  為什麼曆法這麼準確?
[00:34:52.360 --> 00:34:54.360]  是因為
[00:34:54.360 --> 00:34:57.360]  所有的身體運作
[00:34:57.360 --> 00:34:58.360]  有它的規律
[00:34:58.360 --> 00:35:00.360]  要照人觀察得到
[00:35:00.360 --> 00:35:02.360]  就可以定出曆法
[00:35:02.360 --> 00:35:05.360]  上帝的設計是擺列的
[00:35:05.360 --> 00:35:06.360]  是有規律的
[00:35:06.360 --> 00:35:07.360]  有軌跡的
[00:35:07.360 --> 00:35:09.360]  是很準確的
[00:35:09.360 --> 00:35:15.360]  上帝是造兩個大光體
[00:35:15.360 --> 00:35:16.360]  一個管制一個管東西
[00:35:16.360 --> 00:35:17.360]  大家明白是什麼嗎?
[00:35:17.360 --> 00:35:18.360]  太陽月亮
[00:35:18.360 --> 00:35:20.360]  這個造字
[00:35:20.360 --> 00:35:22.360]  它不是用"bara"這個字
[00:35:22.360 --> 00:35:24.360]  它用"aza"這個字
[00:35:24.360 --> 00:35:27.360]  它不是那時候才造出來
[00:35:27.360 --> 00:35:29.360]  沒有衝生有
[00:35:29.360 --> 00:35:30.360]  它是將有的
[00:35:30.360 --> 00:35:32.360]  它做什麼意思?
[00:35:32.360 --> 00:35:33.360]  它將有的
[00:35:33.360 --> 00:35:35.360]  將它擺好位置
[00:35:35.360 --> 00:35:41.360]  去管理晝夜和星辰
[00:35:41.360 --> 00:35:42.360]  今天
[00:35:42.360 --> 00:35:45.360]  很多民族是拜太陽
[00:35:45.360 --> 00:35:46.360]  我們中國人都有很多
[00:35:46.360 --> 00:35:47.360]  台灣有太陽廟
[00:35:47.360 --> 00:35:48.360]  你知道嗎?
[00:35:48.360 --> 00:35:50.360]  中國
[00:35:50.360 --> 00:35:51.360]  商朝的時候
[00:35:51.360 --> 00:35:55.360]  已經拜太陽了
[00:35:55.360 --> 00:35:57.360]  太陽月亮星辰
[00:35:57.360 --> 00:36:01.360]  是很多民族崇拜的對象
[00:36:01.360 --> 00:36:03.360]  第四天告訴我們
[00:36:03.360 --> 00:36:05.360]  這些是上帝安置的
[00:36:05.360 --> 00:36:07.360]  誰才值得拜?
[00:36:07.360 --> 00:36:08.360]  誰才是神?
[00:36:08.360 --> 00:36:11.360]  他們不是神
[00:36:11.360 --> 00:36:13.360]  提醒我們
[00:36:13.360 --> 00:36:14.360]  敬拜對象
[00:36:14.360 --> 00:36:16.360]  我們不要搞錯
[00:36:16.360 --> 00:36:17.360]  我們看到
[00:36:17.360 --> 00:36:19.360]  曆法這麼準確
[00:36:19.360 --> 00:36:20.360]  是因為上帝
[00:36:20.360 --> 00:36:23.360]  令他們有固定的速度
[00:36:23.360 --> 00:36:24.360]  固定的軌跡
[00:36:24.360 --> 00:36:26.360]  有秩序的運作
[00:36:26.360 --> 00:36:28.360]  可以掌握到
[00:36:28.360 --> 00:36:31.360]  定日子年份曆法
[00:36:31.360 --> 00:36:32.360]  事實上
[00:36:32.360 --> 00:36:33.360]  我們今天日子怎麼定?
[00:36:33.360 --> 00:36:34.360]  我們說
[00:36:34.360 --> 00:36:35.360]  多少年多少月
[00:36:35.360 --> 00:36:37.360]  年是什麼?
[00:36:37.360 --> 00:36:40.360]  地球環繞太陽一周
[00:36:40.360 --> 00:36:41.360]  我們一日一日
[00:36:41.360 --> 00:36:42.360]  日頭
[00:36:42.360 --> 00:36:43.360]  太陽
[00:36:43.360 --> 00:36:44.360]  一個月一個月
[00:36:44.360 --> 00:36:45.360]  月亮的月
[00:36:45.360 --> 00:36:46.360]  一個月
[00:36:46.360 --> 00:36:48.360]  是不是?
[00:36:48.360 --> 00:36:49.360]  所以月球的一日
[00:36:49.360 --> 00:36:54.360]  就是我們的一個月
[00:36:54.360 --> 00:36:55.360]  很有趣
[00:36:55.360 --> 00:36:57.360]  還有定季節
[00:36:57.360 --> 00:36:59.360]  上帝擺列所有的東西
[00:36:59.360 --> 00:37:00.360]  井印郵條
[00:37:00.360 --> 00:37:04.360]  微調整個宇宙的星空
[00:37:04.360 --> 00:37:05.360]  包括地球
[00:37:05.360 --> 00:37:08.360]  將地球擺在23.5度
[00:37:08.360 --> 00:37:11.360]  出現了四季
[00:37:11.360 --> 00:37:13.360]  第四天的創造
[00:37:13.360 --> 00:37:16.360]  一切的歸位
[00:37:16.360 --> 00:37:18.360]  有了秩序
[00:37:18.360 --> 00:37:21.360]  這就是從混亂到秩序
[00:37:21.360 --> 00:37:23.360]  第五天
[00:37:23.360 --> 00:37:25.360]  在海空中間
[00:37:25.360 --> 00:37:29.360]  安置了很多的生命
[00:37:29.360 --> 00:37:31.360]  是分門別類的
[00:37:31.360 --> 00:37:35.360]  各從其類很重要
[00:37:35.360 --> 00:37:42.360]  各從其類
[00:37:42.360 --> 00:37:44.360]  神說水裏面要有生物
[00:37:44.360 --> 00:37:46.360]  種多的生命之物
[00:37:46.360 --> 00:37:48.360]  飛鳥在空中
[00:37:48.360 --> 00:37:50.360]  各從其類
[00:37:50.360 --> 00:37:52.360]  這是第五天
[00:37:52.360 --> 00:37:54.360]  第五天大家知道
[00:37:54.360 --> 00:37:57.360]  是回應第二天
[00:37:57.360 --> 00:37:59.360]  都是空中的空間
[00:37:59.360 --> 00:38:01.360]  海裏面的空間
[00:38:01.360 --> 00:38:02.360]  特別提一件事
[00:38:02.360 --> 00:38:04.360]  就是大魚
[00:38:04.360 --> 00:38:06.360]  創造大魚
[00:38:06.360 --> 00:38:08.360]  你是不是覺得很有趣
[00:38:08.360 --> 00:38:10.360]  有大魚
[00:38:10.360 --> 00:38:12.360]  我們釣了五斤的魚
[00:38:12.360 --> 00:38:14.360]  感謝神
[00:38:14.360 --> 00:38:15.360]  什麼是大魚?
[00:38:15.360 --> 00:38:23.360]  大魚就是古代巨型海洋生物
[00:38:23.360 --> 00:38:25.360]  是海中的巨獸
[00:38:25.360 --> 00:38:27.360]  可以譯為Sea Monster
[00:38:27.360 --> 00:38:30.360]  是近東古代文化當中
[00:38:30.360 --> 00:38:33.360]  象徵了邪惡的海怪
[00:38:33.360 --> 00:38:36.360]  神要告訴我們
[00:38:36.360 --> 00:38:39.360]  即使有這麼厲害
[00:38:39.360 --> 00:38:41.360]  這麼可怕
[00:38:41.360 --> 00:38:43.360]  這麼有大能的巨獸
[00:38:43.360 --> 00:38:45.360]  都是秘造之物
