
[00:00:00.000 --> 00:00:02.520]  恭喜大家新年快樂
[00:29:00.520 --> 00:29:04.520]  專一為你
[00:29:04.520 --> 00:29:15.520]  第一個重點是
[00:29:15.520 --> 00:29:18.520]  避免自我忠心的意向
[00:29:18.520 --> 00:29:20.520]  這首歌說
[00:29:20.520 --> 00:29:24.520]  我要滿足主的心意
[00:29:25.520 --> 00:29:29.520]  避免自我忠心的意向
[00:29:29.520 --> 00:29:31.520]  第二點
[00:29:31.520 --> 00:29:36.520]  達成有意義的目的
[00:29:36.520 --> 00:29:38.520]  這首歌說
[00:29:38.520 --> 00:29:43.520]  真義 真正的意義
[00:29:43.520 --> 00:29:46.520]  有意義的目的
[00:29:46.520 --> 00:29:48.520]  第三點
[00:29:48.520 --> 00:29:51.520]  回應神的呼召
[00:29:53.520 --> 00:29:55.520]  什麼是最好的
[00:29:55.520 --> 00:29:59.520]  就是獻身心給你
[00:29:59.520 --> 00:30:09.520]  保羅確定了他人生的目標
[00:30:09.520 --> 00:30:11.520]  也教導了我們
[00:30:11.520 --> 00:30:12.520]  他說
[00:30:12.520 --> 00:30:15.520]  忘記背後努力面前
[00:30:15.520 --> 00:30:16.520]  向著標竿直跑
[00:30:16.520 --> 00:30:19.520]  要得神在基督耶穌裡
[00:30:19.520 --> 00:30:21.520]  從上面召我來的
[00:30:22.520 --> 00:30:26.520]  召我來得的上掌上
[00:30:26.520 --> 00:30:29.520]  因為這樣
[00:30:29.520 --> 00:30:31.520]  保羅就寫信給提摩泰
[00:30:31.520 --> 00:30:32.520]  他說
[00:30:32.520 --> 00:30:35.520]  那美好的仗我已經打過了
[00:30:35.520 --> 00:30:38.520]  當跑的路我已經跑盡了
[00:30:38.520 --> 00:30:42.520]  所持的信仰我已經守住了
[00:30:42.520 --> 00:30:49.520]  求聖靈藉著保羅的教導
[00:30:50.520 --> 00:30:54.520]  幫助我們記住今天信息的三點
[00:30:54.520 --> 00:31:00.520]  螢幕上寫著
[00:31:00.520 --> 00:31:06.520]  因為我活著就是基督
[00:31:06.520 --> 00:31:11.520]  我死了就有益處
[00:31:11.520 --> 00:31:18.520]  保羅給我們一個有意義的人生的目標
[00:31:21.520 --> 00:31:24.520]  因為我活著就是基督
[00:31:24.520 --> 00:31:28.520]  我死了就有益處
[00:31:28.520 --> 00:31:33.520]  請大家低頭祈禱
[00:31:33.520 --> 00:31:34.520]  我們祈禱之後
[00:31:34.520 --> 00:31:36.520]  我會作一個祝福
[00:31:36.520 --> 00:31:40.520]  趁聖靈來
[00:31:40.520 --> 00:31:46.520]  我感謝你讓我們聚集在一起
[00:31:46.520 --> 00:31:50.520]  聽你的話語
[00:31:50.520 --> 00:31:52.520]  是一年的第一天
[00:31:52.520 --> 00:31:56.520]  好像我們第一天決定
[00:31:56.520 --> 00:32:03.520]  我們要有一個有意義的生活目標
[00:32:03.520 --> 00:32:05.520]  一樣
[00:32:05.520 --> 00:32:10.520]  讓我們新年不但許新年的願
[00:32:10.520 --> 00:32:14.520]  而且許我們一生的願
[00:32:17.520 --> 00:32:20.520]  感謝你讓我們大兄姐妹
[00:32:20.520 --> 00:32:23.520]  能夠在這個災難的日子裡
[00:32:23.520 --> 00:32:25.520]  我們都能夠有平安
[00:32:25.520 --> 00:32:31.520]  身心靈魂得著你的保守
[00:32:31.520 --> 00:32:33.520]  得著你的賜福
[00:32:33.520 --> 00:32:37.520]  但願我們一齊愛你
[00:32:37.520 --> 00:32:39.520]  一齊敬畏你
[00:32:42.520 --> 00:32:46.520]  願主耶穌的恩惠天父的慈愛
[00:32:46.520 --> 00:32:48.520]  聖靈的感動
[00:32:48.520 --> 00:32:52.520]  時時與眾弟兄姐妹同在
[00:32:52.520 --> 00:32:57.520]  從一月一日二零一二三年開始
[00:32:57.520 --> 00:33:01.520]  一直到我們見主的面
[00:33:01.520 --> 00:33:04.520]  一直到永遠都與我們同在
[00:33:04.520 --> 00:33:07.520]  阿們
