
[00:00:00.000 --> 00:00:02.400]  過去這個禮拜三
[00:18:23.720 --> 00:18:27.560]  他知道人生命中的弱點在哪裏
[00:18:27.560 --> 00:18:31.240]  因爲他自己也在這個軟弱中
[00:18:31.240 --> 00:18:36.040]  失去了原本神造他的尊貴
[00:18:36.040 --> 00:18:38.560]  所以神
[00:18:38.560 --> 00:18:40.880]  而且弟兄姐妹你要知道
[00:18:40.880 --> 00:18:46.880]  神允許蛇撒旦來誘惑人
[00:18:46.880 --> 00:18:48.760]  爲什麼
[00:18:48.760 --> 00:18:52.040]  因爲其實在一開始的時候
[00:18:52.040 --> 00:18:56.040]  上帝就已經告訴丁寧亞當
[00:18:56.040 --> 00:18:57.800]  什麼事情可以做
[00:18:57.800 --> 00:18:59.680]  什麼東西可以喫
[00:18:59.680 --> 00:19:01.320]  什麼事情不要做
[00:19:01.320 --> 00:19:03.040]  什麼東西不要喫
[00:19:03.040 --> 00:19:05.040]  一開始就講了
[00:19:05.040 --> 00:19:09.120]  所以他並沒有因爲撒旦會做壞事
[00:19:09.120 --> 00:19:13.560]  他就直接把蛇從伊甸園中拿去
[00:19:13.560 --> 00:19:15.720]  他沒有
[00:19:15.720 --> 00:19:18.960]  他也沒有爲了防止亞當跟夏娃犯罪
[00:19:18.960 --> 00:19:20.560]  爲了要保護他們
[00:19:20.560 --> 00:19:23.040]  就不把兩棵樹
[00:19:23.040 --> 00:19:25.280]  種在園中的兩棵樹放在那裏
[00:19:25.280 --> 00:19:25.840]  他沒有
[00:19:25.840 --> 00:19:27.720]  他樹還是在那裏的
[00:19:27.720 --> 00:19:28.560]  爲什麼
[00:19:28.560 --> 00:19:32.800]  因爲神給亞當和夏娃有自由意志
[00:19:32.800 --> 00:19:34.800]  自己去做要選擇
[00:19:34.800 --> 00:19:36.000]  你要選擇
[00:19:36.000 --> 00:19:37.200]  就像今天
[00:19:37.200 --> 00:19:38.440]  一直到今天
[00:19:38.440 --> 00:19:41.160]  神給人自由意志
[00:19:41.160 --> 00:19:46.240]  自己做選擇到如今
[00:19:46.240 --> 00:19:49.160]  從亞當夏娃直到如今
[00:19:49.160 --> 00:19:52.160]  神不斷地
[00:19:52.160 --> 00:19:55.160]  我們是不斷地在面對各樣的試探
[00:19:55.160 --> 00:19:55.920]  試煉
[00:19:55.920 --> 00:19:59.360]  不斷地在掙扎中與撒旦征戰
[00:19:59.360 --> 00:20:00.560]  我們的天父
[00:20:00.560 --> 00:20:02.680]  他管教我們的方式
[00:20:02.680 --> 00:20:06.040]  就是要我們能夠在各樣的試煉中
[00:20:06.040 --> 00:20:08.400]  走出一條康壯的大道
[00:20:08.400 --> 00:20:10.600]  你要自己做決定
[00:20:10.600 --> 00:20:12.200]  當然
[00:20:12.200 --> 00:20:14.160]  因着亞當跟夏娃的失敗
[00:20:14.160 --> 00:20:18.120]  我們落在罪的捆綁和壓迫裏面
[00:20:18.120 --> 00:20:19.440]  但是親愛的兄弟姐妹
[00:20:19.440 --> 00:20:21.480]  我們的主耶穌基督
[00:20:21.480 --> 00:20:24.480]  是我們的天父爸爸
[00:20:24.480 --> 00:20:26.520]  爲我們預備的最好的
[00:20:26.520 --> 00:20:29.360]  最重要的禮物
[00:20:29.360 --> 00:20:33.240]  他來是把我們所有的罪
[00:20:33.240 --> 00:20:36.040]  這些罪都跟他一起
[00:20:36.040 --> 00:20:37.000]  一併地
[00:20:37.000 --> 00:20:38.520]  定在十字架上
[00:20:38.520 --> 00:20:40.400]  一筆勾銷了
[00:20:40.400 --> 00:20:41.960]  這樣的恩典
[00:20:41.960 --> 00:20:43.080]  天父爸爸
[00:20:43.080 --> 00:20:45.320]  照樣給你自由意志
[00:20:45.320 --> 00:20:46.400]  照樣給你自由意志
[00:20:46.400 --> 00:20:48.040]  你願意接受
[00:20:48.040 --> 00:20:49.280]  罪德赦免
[00:20:49.280 --> 00:20:50.560]  他的同在
[00:20:50.560 --> 00:20:51.360]  平安
[00:20:51.360 --> 00:20:52.280]  喜樂
[00:20:52.280 --> 00:20:52.960]  供應
[00:20:52.960 --> 00:20:53.720]  保護
[00:20:53.720 --> 00:20:54.440]  引導
[00:20:54.440 --> 00:20:55.200]  醫治
[00:20:55.200 --> 00:20:56.240]  安慰
[00:20:56.240 --> 00:20:57.640]  你可以想得到的
[00:20:57.640 --> 00:20:58.480]  他都給你
[00:20:58.480 --> 00:21:00.320]  他都要賜給你
[00:21:00.320 --> 00:21:01.360]  那
[00:21:01.360 --> 00:21:04.840]  這也是剛纔我們在讀的經文的
[00:21:04.840 --> 00:21:08.040]  當耶穌遇到試探他的撒旦的時候
[00:21:08.040 --> 00:21:10.080]  他用話來抵擋他
[00:21:10.080 --> 00:21:12.800]  我們剛纔也讀生命記的時候
[00:21:12.800 --> 00:21:15.840]  後來在生命記第三章的時候
[00:21:15.840 --> 00:21:17.720]  耶穌的話就是擴
[00:21:17.720 --> 00:21:20.400]  生命記八章第三節裏面講的
[00:21:20.400 --> 00:21:23.080]  就是
[00:21:23.080 --> 00:21:24.960]  不是靠食物
[00:21:24.960 --> 00:21:27.680]  乃是靠神口裏的話
[00:21:27.680 --> 00:21:30.880]  我們如何來抵擋這世上的誘惑
[00:21:30.880 --> 00:21:35.040]  乃是靠神口裏的話
[00:21:35.040 --> 00:21:37.240]  在
[00:21:37.240 --> 00:21:40.080]  約翰一書二章十六節裏面講說
[00:21:40.080 --> 00:21:43.040]  因爲凡世界上的事
[00:21:43.040 --> 00:21:44.640]  就像肉體的情慾
[00:21:44.640 --> 00:21:48.840]  眼目的情慾跟今生的驕傲
[00:21:48.840 --> 00:21:50.240]  都不是重複來的
[00:21:50.240 --> 00:21:52.480]  都是世界上來的
[00:21:52.480 --> 00:21:55.960]  所以當我們剛剛開始出來侍奉的時候
[00:21:55.960 --> 00:22:00.520]  這屬靈的長輩就最大的提醒三個
[00:22:00.520 --> 00:22:04.560]  金錢 美色跟權勢
[00:22:04.560 --> 00:22:07.160]  是我們一定要很注意的
[00:22:07.160 --> 00:22:09.200]  我們誰敢保證
[00:22:09.200 --> 00:22:12.080]  我們自己一定能夠勝得過呢
[00:22:12.080 --> 00:22:13.840]  我們誰敢保證
[00:22:13.840 --> 00:22:17.400]  所以喬阿姨常常地就爲我跟大氣禱告
[00:22:17.400 --> 00:22:19.480]  她真是爲我們禱告說
[00:22:19.480 --> 00:22:21.160]  叫我們不遇見試探
[00:22:21.160 --> 00:22:24.080]  救我們脫離兇惡
[00:22:24.080 --> 00:22:28.880]  以前我們常常禱告的時候就看重世界的和平
[00:22:28.880 --> 00:22:30.120]  教會的事工
[00:22:30.120 --> 00:22:31.480]  弟兄姐妹的福祉
[00:22:31.480 --> 00:22:34.160]  我們就是集中在這些事上
[00:22:34.160 --> 00:22:37.040]  但最近我們這個小小的禱告團隊
[00:22:37.040 --> 00:22:39.800]  我們開始爲所有神的僕人
[00:22:39.800 --> 00:22:41.240]  牧者來禱告
[00:22:41.240 --> 00:22:42.800]  哈雷路亞 感謝主
[00:22:42.800 --> 00:22:44.760]  你們也可以爲我們禱告
[00:22:44.760 --> 00:22:47.280]  爲所有的神的僕人跟牧者禱告
[00:22:47.280 --> 00:22:49.840]  因爲神的僕人跟牧者
[00:22:49.840 --> 00:22:54.680]  其實是撒旦最大的對象
[00:22:54.680 --> 00:22:57.320]  有一次有人傳一個小故事說
[00:22:57.320 --> 00:22:59.360]  在坐飛機的時候
[00:22:59.360 --> 00:23:01.440]  就碰到有一羣人
[00:23:01.440 --> 00:23:02.880]  他們也在那邊禱告
[00:23:02.880 --> 00:23:03.920]  那人家說
[00:23:03.920 --> 00:23:04.600]  你們在禱告
[00:23:04.600 --> 00:23:05.560]  你們禱告什麼
[00:23:05.560 --> 00:23:07.400]  他說我們是撒旦教的
[00:23:07.400 --> 00:23:08.320]  我們禱告什麼
[00:23:08.320 --> 00:23:10.840]  我們就專門禱告要破壞牧者的家庭
[00:23:10.840 --> 00:23:12.440]  破壞牧者
[00:23:12.440 --> 00:23:13.640]  所以是有的
[00:23:13.640 --> 00:23:15.680]  弟兄姐妹是有的
[00:23:15.680 --> 00:23:20.960]  所以我們真的請大家也常常地爲牧者們來禱告
[00:23:20.960 --> 00:23:25.440]  那在許多基督徒在大災期的期間
[00:23:25.440 --> 00:23:31.520]  他就會做一些個人控制禁慾的一些許願
[00:23:31.520 --> 00:23:34.240]  比方說禁食
[00:23:34.240 --> 00:23:36.560]  有人是禁電視
[00:23:36.560 --> 00:23:38.880]  有人是禁網路
[00:23:38.880 --> 00:23:41.440]  禁你平常最喜歡喫的巧克力
[00:23:41.440 --> 00:23:42.600]  肉
[00:23:42.600 --> 00:23:45.240]  你平常最愛打橋牌
[00:23:45.240 --> 00:23:47.440]  打球
[00:23:47.440 --> 00:23:49.160]  你就少打一點
[00:23:49.160 --> 00:23:51.600]  少控制自己一點
[00:23:51.600 --> 00:23:53.920]  而且不要以自我爲中心
[00:23:53.920 --> 00:23:54.920]  在這段時間裏面
[00:23:54.920 --> 00:23:57.200]  你就改變你的生活方式
[00:23:57.200 --> 00:23:58.960]  早睡早起
[00:23:58.960 --> 00:24:01.640]  多讀書代替看電視
[00:24:01.640 --> 00:24:02.960]  多關心別人
[00:24:02.960 --> 00:24:04.880]  調整人際關係
[00:24:04.880 --> 00:24:08.720]  有的人也常常會去做一些社會福利工作
[00:24:08.720 --> 00:24:11.120]  會在這段時間去特別的去做
[00:24:11.120 --> 00:24:14.040]  所以我們期望我們自己也在這段時間裏面
[00:24:14.040 --> 00:24:17.120]  多禱告 多親近神
[00:24:17.120 --> 00:24:21.400]  然後來更新我們跟神的關係
[00:24:21.400 --> 00:24:26.960]  剛纔鄧銘在開始宣召的經文裏面講到約爾書裏面
[00:24:26.960 --> 00:24:28.960]  約爾書裏面講到禁食
[00:24:28.960 --> 00:24:29.920]  制節
[00:24:29.920 --> 00:24:31.000]  召聚會衆
[00:24:31.000 --> 00:24:33.000]  辦嚴肅會
[00:24:33.000 --> 00:24:35.680]  好像我們記不記得我們以前最早的時候
[00:24:35.680 --> 00:24:37.840]  我們是用那個Shepherd Hill那個教會
[00:24:37.840 --> 00:24:40.040]  他們其實是信義中的一個教會
[00:24:40.040 --> 00:24:42.880]  所以他們在那段節期當中
[00:24:42.880 --> 00:24:45.560]  他們每個禮拜三晚上他們就有聚會
[00:24:45.560 --> 00:24:47.520]  他們就每個禮拜三晚上聚會
[00:24:47.520 --> 00:24:52.400]  然後他們鼓勵他們的弟兄姊妹要禁食到太陽下山
[00:24:52.400 --> 00:24:54.320]  那剛纔我講過我們真的不是湊
[00:24:54.320 --> 00:24:55.520]  我們在辦這個
[00:24:55.520 --> 00:24:57.160]  我們在做這個大災期的期間
[00:24:57.160 --> 00:24:58.800]  我們不是爲了要湊熱鬧
[00:24:58.800 --> 00:25:02.760]  我們也不要落入宗教小學的這些教條裏面
[00:25:02.760 --> 00:25:04.800]  我們乃是說真的願意看到
[00:25:04.800 --> 00:25:07.680]  我們每一個人在這個大災期的中間
[00:25:07.680 --> 00:25:09.720]  我們的靈命被更新
[00:25:09.720 --> 00:25:11.320]  是一個轉捩點
[00:25:11.320 --> 00:25:14.320]  因爲弟兄姊妹 我跟你講我們太容易退後
[00:25:14.320 --> 00:25:17.440]  我們靈命是走一步退兩步的
[00:25:17.440 --> 00:25:18.880]  這常常都是這樣子的
[00:25:18.880 --> 00:25:22.240]  但是藉着這個特別的大災期間的時候
[00:25:22.240 --> 00:25:24.000]  我們就警醒我們自己
[00:25:24.000 --> 00:25:26.000]  常常地到神面前來
[00:25:26.000 --> 00:25:27.720]  那我們非常的感恩
[00:25:27.720 --> 00:25:29.200]  這個禮拜五開始
[00:25:29.200 --> 00:25:33.680]  就是在下禮拜十三號開始
[00:25:33.680 --> 00:25:35.800]  我們有三天的步道會
[00:25:35.800 --> 00:25:37.960]  三天的步道會是要把我們
[00:25:37.960 --> 00:25:41.600]  要藉着這個步道會把我們的靈命
[00:25:41.600 --> 00:25:44.200]  大到一個更新的高潮裏面去
[00:25:44.200 --> 00:25:49.000]  剛纔我們宣昭的經文也講到說
[00:25:49.000 --> 00:25:53.000]  要淨時哭泣悲哀禱告一心歸向神
[00:25:53.000 --> 00:25:57.000]  所以有人會勉勵我們自己
[00:25:57.000 --> 00:26:01.480]  用大災期來更新我們在生命裏面
[00:26:01.480 --> 00:26:05.720]  一些攔阻我們生命進入神豐富的
[00:26:05.720 --> 00:26:09.000]  其實我們的神非常的豐富
[00:26:09.000 --> 00:26:13.200]  而且祂很樂意要把祂的豐富來祝福我們
[00:26:13.200 --> 00:26:15.000]  爲什麼我們得不到
[00:26:15.000 --> 00:26:17.720]  因爲我們生命中有一些攔阻
[00:26:17.720 --> 00:26:20.160]  所以讓我們來跟神立約
[00:26:20.160 --> 00:26:20.800]  弟兄姐妹
[00:26:20.800 --> 00:26:23.560]  讓我們跟神立約常常地省察自己
[00:26:23.560 --> 00:26:28.040]  求神幫助我們看到我們生命中缺乏什麼東西
[00:26:28.040 --> 00:26:29.920]  什麼是攔阻你的
[00:26:29.920 --> 00:26:34.160]  讓我們真的常常地省察自己認罪悔改
[00:26:34.160 --> 00:26:36.960]  在這個四十天裏面我們來親近神
[00:26:36.960 --> 00:26:42.720]  求神幫助我們恢復起初神造我們的容美
[00:26:42.720 --> 00:26:44.640]  Hallelujah
[00:26:44.640 --> 00:26:46.800]  這一次大災期間
[00:26:46.800 --> 00:26:51.360]  大災期的這些正好發生在大災期的中間
[00:26:51.360 --> 00:26:53.640]  我們有三天的顧道會
[00:26:53.640 --> 00:26:55.120]  請你想一想
[00:26:55.120 --> 00:26:57.440]  請你想一想你的周圍
[00:26:57.440 --> 00:27:01.360]  你的周圍有沒有還沒有信主的家人跟朋友
[00:27:01.360 --> 00:27:05.920]  你是不是欠他們福音的債
[00:27:05.920 --> 00:27:08.120]  我常常聽喬阿姨講說
[00:27:08.120 --> 00:27:11.800]  喬叔叔在追他的時候就會說
[00:27:11.800 --> 00:27:13.360]  我愛你
[00:27:13.360 --> 00:27:17.880]  我怎麼能夠忍心看見將來我在天上
[00:27:17.880 --> 00:27:21.440]  你在下面沒有得救呢
[00:27:21.440 --> 00:27:23.360]  所以我跟你講你不要覺得說
[00:27:23.360 --> 00:27:25.520]  哎呀我那個先生他
[00:27:25.520 --> 00:27:26.640]  不要跟他傳福音了
[00:27:26.640 --> 00:27:31.520]  他更不會聽的啦
[00:27:31.520 --> 00:27:32.360]  不要
[00:27:32.360 --> 00:27:34.360]  我牧師每次都講
[00:27:34.360 --> 00:27:36.400]  他說他很感謝神
[00:27:36.400 --> 00:27:38.760]  在我信主的時候我沒有等他
[00:27:38.760 --> 00:27:40.720]  我繼續努力地往前走
[00:27:40.720 --> 00:27:43.520]  而且我天天爲他禱告
[00:27:43.520 --> 00:27:44.120]  感謝主
[00:27:44.120 --> 00:27:49.320]  所以我們要把我們的家人帶到神面前來
[00:27:49.320 --> 00:27:51.480]  而且
[00:27:51.480 --> 00:27:52.920]  已經信主的弟兄姐妹
[00:27:52.920 --> 00:27:54.280]  你說我已經信主了
[00:27:54.280 --> 00:27:55.840]  不必去聽了啦
[00:27:55.840 --> 00:27:56.600]  不是的
[00:27:56.600 --> 00:27:58.280]  你要給你自己一個機會
[00:27:58.280 --> 00:28:00.080]  在這大災期的期間
[00:28:00.080 --> 00:28:03.160]  你來參加範大林長老的佈道會
[00:28:03.160 --> 00:28:06.840]  複習你與基督愛的約定
[00:28:06.840 --> 00:28:08.440]  你當初信主的時候
[00:28:08.440 --> 00:28:10.920]  你的內心是怎麼樣的興奮的
[00:28:10.920 --> 00:28:14.440]  現在你那個起初的愛都已經冷掉了
[00:28:14.440 --> 00:28:17.040]  你來到佈道會聽範長老
[00:28:17.040 --> 00:28:21.320]  把你那個當初愛的約定再激勵起來
[00:28:21.320 --> 00:28:22.960]  而且弟兄姐妹
[00:28:22.960 --> 00:28:26.800]  準時地來專心地聽
[00:28:26.800 --> 00:28:30.280]  把你自己完完全全地獻給神
[00:28:30.280 --> 00:28:34.680]  也讓神完完全全地得到你
[00:28:34.680 --> 00:28:37.080]  所以我們不要遲到
[00:28:37.080 --> 00:28:40.040]  沒有人會因爲你遲到來責備你的
[00:28:40.040 --> 00:28:41.120]  但是
[00:28:41.120 --> 00:28:43.040]  這是我們個人的習慣
[00:28:43.040 --> 00:28:44.920]  我不太相信說一個人
[00:28:44.920 --> 00:28:47.560]  到每個主日他都遲到的人
[00:28:47.560 --> 00:28:49.000]  他上班會有多準時
[00:28:49.000 --> 00:28:50.400]  我其實不太相信的
[00:28:50.400 --> 00:28:51.640]  如果你主日會遲到
[00:28:51.640 --> 00:28:52.920]  你上班一定會遲到的
[00:28:52.920 --> 00:28:55.320]  所以好習慣要養成
[00:28:55.320 --> 00:28:56.560]  親愛的弟兄姐妹
[00:28:56.560 --> 00:28:57.080]  真的是
[00:28:57.080 --> 00:28:58.160]  你有沒有覺得
[00:28:58.160 --> 00:28:59.280]  一天一天地過
[00:28:59.280 --> 00:29:00.040]  一天一天地過
[00:29:00.040 --> 00:29:01.280]  日復一日
[00:29:01.280 --> 00:29:02.560]  你什麼時候
[00:29:02.560 --> 00:29:03.760]  你自己都不知道
[00:29:03.760 --> 00:29:05.520]  你已經被忙碌的工作
[00:29:05.520 --> 00:29:07.040]  被你老闆的逼迫
[00:29:07.040 --> 00:29:09.160]  還有緊張的夫妻關係
[00:29:09.160 --> 00:29:11.720]  你丈夫有時候就變得很冷漠
[00:29:11.720 --> 00:29:13.960]  那妻子就變得更囉嗦
[00:29:13.960 --> 00:29:15.360]  然後兒女就吵得要死
[00:29:15.360 --> 00:29:16.480]  天天嘰譁在家裏面
[00:29:16.480 --> 00:29:18.760]  就都聽到小孩子在鬧的聲音
[00:29:18.760 --> 00:29:22.080]  然後每天掙掙扎扎地趕上班趕下班
[00:29:22.080 --> 00:29:24.360]  那晚上回到家裏面
[00:29:24.360 --> 00:29:25.600]  看電視
[00:29:25.600 --> 00:29:27.880]  被網路捆綁
[00:29:27.880 --> 00:29:29.120]  身體不好
[00:29:29.120 --> 00:29:31.440]  身體很軟弱
[00:29:31.440 --> 00:29:35.080]  然後很無奈
[00:29:35.080 --> 00:29:37.080]  生活的壓力又大
[00:29:37.080 --> 00:29:38.280]  很無奈很軟弱
[00:29:38.280 --> 00:29:39.520]  你的靈命怎麼樣
[00:29:39.520 --> 00:29:40.600]  你都睡着了
[00:29:40.600 --> 00:29:44.920]  你的命都死掉了
[00:29:44.920 --> 00:29:47.240]  但是兄弟妹你知道嗎
[00:29:47.240 --> 00:29:48.880]  那爲你受鞭傷
[00:29:48.880 --> 00:29:51.760]  爲你受刑罰的耶穌
[00:29:51.760 --> 00:29:54.600]  祂對你是永不放棄的
[00:29:54.600 --> 00:29:56.680]  祂對你是永不放棄的
[00:29:56.680 --> 00:29:58.680]  祂對你有無限的愛
[00:29:58.680 --> 00:30:00.680]  祂說孩子
[00:30:00.680 --> 00:30:02.240]  我是爲你死
[00:30:02.240 --> 00:30:07.200]  我也要爲你活的神
[00:30:07.200 --> 00:30:09.800]  祂來經歷我復活的能力
[00:30:09.800 --> 00:30:12.160]  經歷我復活的能力
[00:30:12.160 --> 00:30:14.840]  謙卑地在窄路上跟我一起走
[00:30:14.840 --> 00:30:16.520]  與我同行
[00:30:16.520 --> 00:30:18.280]  讓我所流的血
[00:30:18.280 --> 00:30:20.840]  能夠爲你來征戰
[00:30:20.840 --> 00:30:22.160]  讓我保守你
[00:30:22.160 --> 00:30:24.640]  脫去你的捆綁
[00:30:24.640 --> 00:30:26.280]  讓我爲你受鞭傷
[00:30:26.280 --> 00:30:27.800]  你可以得醫治
[00:30:27.800 --> 00:30:29.560]  讓我爲你受刑罰
[00:30:29.560 --> 00:30:31.760]  你能得平安
[00:30:31.760 --> 00:30:35.120]  來經歷我復活的能力
[00:30:35.120 --> 00:30:37.200]  被聖靈充滿
[00:30:37.200 --> 00:30:40.200]  你的敬拜就要充滿恩高
[00:30:40.200 --> 00:30:43.200]  你的福祉就會充滿果孝
[00:30:43.200 --> 00:30:46.640]  你每天的生活就越來越豐盛
[00:30:46.640 --> 00:30:49.560]  你軟弱就要變爲剛強
[00:30:49.560 --> 00:30:52.240]  你的失敗就要變爲得勝
[00:30:52.240 --> 00:30:53.360]  哈雷路亞
[00:30:53.360 --> 00:30:56.280]  讓我們知道我們的神
[00:30:56.280 --> 00:31:00.680]  祂樂意要賜給你豐盛
[00:31:00.680 --> 00:31:04.000]  祂的豐盛乃是一生之久的
[00:31:04.000 --> 00:31:07.160]  讓我們低頭禱告
[00:31:07.160 --> 00:31:10.200]  天父我們再一次用感恩的心來到你面前
[00:31:10.200 --> 00:31:11.000]  親愛的主
[00:31:11.000 --> 00:31:14.200]  我們知道你是那又真又活的神
[00:31:14.200 --> 00:31:16.360]  主啊我們就求主你幫助我們
[00:31:16.360 --> 00:31:20.920]  主啊讓我們能夠在我們的軟弱上面能夠得剛強
[00:31:20.920 --> 00:31:25.200]  讓我們能夠在十字架的道路上認真的來跟隨你
[00:31:25.200 --> 00:31:28.480]  主啊真的是我們特別的再一次的
[00:31:28.480 --> 00:31:33.400]  爲今天在我們中間的弟兄姊妹都來獻上感恩的心
[00:31:33.400 --> 00:31:38.240]  幫助我們主脫去我們身上的殘累
[00:31:38.240 --> 00:31:45.200]  好讓我們能夠輕而易舉的來奔向主你十字架的道路
[00:31:45.200 --> 00:31:47.840]  所以說我們再一次的向主你感恩
[00:31:47.840 --> 00:31:52.080]  求主你的豐盛你的恩典與我們同在
[00:31:52.080 --> 00:31:54.080]  禱告感恩奉耶穌的名
[00:31:54.080 --> 00:31:55.680]  Amen
