
[00:00:00.000 --> 00:00:04.200]  宣道之前我們也有一個禱告
[00:22:34.800 --> 00:22:36.800]  不是消極的
[00:22:36.800 --> 00:22:38.800]  是剛強的,不是軟弱的
[00:22:38.800 --> 00:22:41.800]  信服是一種呈獻
[00:22:41.800 --> 00:22:44.800]  而不是一種放棄自己
[00:22:44.800 --> 00:22:46.800]  上帝理想我怎樣就怎樣
[00:22:46.800 --> 00:22:49.800]  帶著苦澀,帶著憂愁去信服
[00:22:49.800 --> 00:22:55.800]  從來都不是這樣
[00:22:55.800 --> 00:22:57.800]  耶穌呼召那些門徒的時候
[00:22:57.800 --> 00:22:58.800]  聖經說
[00:22:58.800 --> 00:23:01.800]  祂就寫了網跟從他們
[00:23:01.800 --> 00:23:04.800]  這個跟從是主動的
[00:23:04.800 --> 00:23:09.800]  寫了網跟從他們
[00:23:09.800 --> 00:23:11.800]  有沒有讀過一本小的詩歌集
[00:23:11.800 --> 00:23:16.800]  叫做《獻給無名的傳道者》
[00:23:16.800 --> 00:23:20.800]  你一讀就知道是哪個年代的基督徒
[00:23:20.800 --> 00:23:21.800]  沒有讀過嗎?
[00:23:21.800 --> 00:23:24.800]  那本小雜誌在八十年代之前
[00:23:24.800 --> 00:23:26.800]  是很出名的
[00:23:26.800 --> 00:23:28.800]  薄薄的一本
[00:23:28.800 --> 00:23:29.800]  你儘管去基督教書室
[00:23:29.800 --> 00:23:31.800]  就找不找得到
[00:23:31.800 --> 00:23:32.800]  一個長篇的詩
[00:23:32.800 --> 00:23:33.800]  是編雲波寫的
[00:23:33.800 --> 00:23:39.800]  就說傳道者走遍不同的地方去傳道
[00:23:39.800 --> 00:23:41.800]  他有一句就這樣寫的
[00:23:41.800 --> 00:23:43.800]  「是自己抵手」
[00:23:43.800 --> 00:23:44.800]  又不是「的手」
[00:23:44.800 --> 00:23:45.800]  是用「抵」字的
[00:23:45.800 --> 00:23:47.800]  「是自己抵手」
[00:23:47.800 --> 00:23:50.800]  「甘心放下世上的享受」
[00:23:50.800 --> 00:23:52.800]  「是自己抵腳」
[00:23:52.800 --> 00:23:56.800]  「甘心到苦難的道路上來奔走」
[00:23:56.800 --> 00:23:57.800]  我放下了已經幾十年
[00:23:57.800 --> 00:24:00.800]  我都還會背這幾句
[00:24:00.800 --> 00:24:03.800]  「是自己的手放下世上的享受」
[00:24:03.800 --> 00:24:04.800]  「是自己的腳」
[00:24:04.800 --> 00:24:09.800]  「甘心到苦難的道路上來奔走」
[00:24:09.800 --> 00:24:11.800]  這個是信服
[00:24:11.800 --> 00:24:18.800]  這個也是信心
[00:24:18.800 --> 00:24:22.800]  它是呈獻而不是放棄
[00:24:22.800 --> 00:24:23.800]  如果一個人說
[00:24:23.800 --> 00:24:25.800]  我信服神了
[00:24:25.800 --> 00:24:27.800]  我的前途好像沒有希望了
[00:24:27.800 --> 00:24:30.800]  我今生都不會有快樂了
[00:24:30.800 --> 00:24:31.800]  我告訴你
[00:24:31.800 --> 00:24:41.800]  上帝不要這些信服
[00:24:41.800 --> 00:24:44.800]  信服是積極的
[00:24:44.800 --> 00:24:46.800]  當瑪利亞和伊麗莎白那裡
[00:24:46.800 --> 00:24:47.800]  得了一個確證
[00:24:47.800 --> 00:24:52.800]  就是在前面第39至45節
[00:24:52.800 --> 00:24:55.800]  因為天使說你去找伊麗莎白
[00:24:55.800 --> 00:24:56.800]  去找伊麗莎白
[00:24:56.800 --> 00:24:57.800]  伊麗莎白就告訴他
[00:24:57.800 --> 00:24:59.800]  你是有福的
[00:24:59.800 --> 00:25:00.800]  得到這個確證
[00:25:00.800 --> 00:25:03.800]  其實困難仍然在這裡
[00:25:03.800 --> 00:25:06.800]  聖經接下來就是這個瑪利亞頌
[00:25:06.800 --> 00:25:07.800]  很著名的瑪利亞頌
[00:25:07.800 --> 00:25:10.800]  第46至55節
[00:25:10.800 --> 00:25:13.800]  我們今天讀的是50節
[00:25:13.800 --> 00:25:14.800]  瑪利亞說
[00:25:14.800 --> 00:25:18.800]  我的心尊主為大,我的靈以上帝,我的救主為樂
[00:25:18.800 --> 00:25:20.800]  因為祂顧念祂使禮的卑微
[00:25:20.800 --> 00:25:23.800]  從今以後萬代要稱我有福
[00:25:23.800 --> 00:25:27.800]  因為那有權能的為我做了大事
[00:25:27.800 --> 00:25:28.800]  祂的名是盛的
[00:25:28.800 --> 00:25:31.800]  祂憐憫敬畏祂的人
[00:25:31.800 --> 00:25:36.800]  直到世世代代
[00:25:36.800 --> 00:25:43.800]  他就因為信服而充滿了感恩
[00:25:43.800 --> 00:25:47.800]  因為祂顧念使禮的卑微
[00:25:47.800 --> 00:25:48.800]  承認自己的卑微
[00:25:48.800 --> 00:25:51.800]  又願意信服的人
[00:25:51.800 --> 00:25:56.800]  就能夠尊主為大
[00:25:56.800 --> 00:26:00.800]  承認自己的卑微
[00:26:00.800 --> 00:26:02.800]  又願意信服的人
[00:26:02.800 --> 00:26:05.800]  就能夠尊主為大
[00:26:05.800 --> 00:26:08.800]  不需要先成為一個大人物
[00:26:08.800 --> 00:26:11.800]  或者有一個有成就的人
[00:26:11.800 --> 00:26:15.800]  因為神尋找卑微的人
[00:26:15.800 --> 00:26:21.800]  也不需要有很大的信心
[00:26:21.800 --> 00:26:23.800]  願意信服
[00:26:23.800 --> 00:26:27.800]  其實信服本身也是一種信心的呈現
[00:26:27.800 --> 00:26:29.800]  二千年前神尋找卑微的人
[00:26:29.800 --> 00:26:31.800]  使卑微的人升高
[00:26:31.800 --> 00:26:35.800]  今天神仍然都是尋找卑微的人
[00:26:35.800 --> 00:26:37.800]  並且要升高他們
[00:26:37.800 --> 00:26:42.800]  我們願不願意這樣回應上主呢?
