
[00:00:00.000 --> 00:00:02.000]  各位聽聽節目的各位朋友 早安
[00:16:49.400 --> 00:16:51.400]  當對方
[00:16:51.400 --> 00:16:53.400]  不能夠按著我的要求
[00:16:53.400 --> 00:16:55.400]  或者我的期望做出來的時候
[00:16:55.400 --> 00:16:57.400]  我就想盡辦法要改變她
[00:16:57.400 --> 00:16:59.400]  改變不到她的時候
[00:16:59.400 --> 00:17:01.400]  我就會開始
[00:17:01.400 --> 00:17:03.400]  減少了我的大愛
[00:17:03.400 --> 00:17:05.400]  開始減少了我對她的包容
[00:17:05.400 --> 00:17:07.400]  開始減少了
[00:17:07.400 --> 00:17:09.400]  甚至我會增加了什麼呢?
[00:17:09.400 --> 00:17:11.400]  就是我企圖用不同的方法
[00:17:11.400 --> 00:17:13.400]  用她的方法或者用她的方式
[00:17:13.400 --> 00:17:15.400]  用她的說話
[00:17:15.400 --> 00:17:17.400]  回報她
[00:17:17.400 --> 00:17:19.400]  報復她
[00:17:19.400 --> 00:17:21.400]  那段時間我告訴你
[00:17:21.400 --> 00:17:23.400]  家庭裡
[00:17:23.400 --> 00:17:25.400]  很不和諧
[00:17:25.400 --> 00:17:27.400]  不能夠享受家庭的生活
[00:17:27.400 --> 00:17:29.400]  感謝主
[00:17:29.400 --> 00:17:31.400]  其實人生裡
[00:17:31.400 --> 00:17:33.400]  神透過這些環境
[00:17:33.400 --> 00:17:35.400]  要琢磨我自己
[00:17:35.400 --> 00:17:37.400]  透過歲月的磨練
[00:17:37.400 --> 00:17:39.400]  我覺得
[00:17:39.400 --> 00:17:41.400]  是神的恩典
[00:17:41.400 --> 00:17:43.400]  兩夫婦能夠
[00:17:43.400 --> 00:17:45.400]  繼續在神的愛裡走下去
[00:17:45.400 --> 00:17:47.400]  我也記得
[00:17:47.400 --> 00:17:49.400]  是很好參加恩愛夫婦營裡
[00:17:49.400 --> 00:17:51.400]  提到我們的婚姻
[00:17:51.400 --> 00:17:53.400]  是沒有後門的
[00:17:53.400 --> 00:17:55.400]  我們只有天梯
[00:17:55.400 --> 00:17:57.400]  我們不會想怎樣在後面
[00:17:57.400 --> 00:17:59.400]  大家要分開
[00:17:59.400 --> 00:18:01.400]  之後有困難向上帝討告和祈求
[00:18:01.400 --> 00:18:03.400]  正如師母她也訓練到一樣東西
[00:18:03.400 --> 00:18:05.400]  她覺得改變不到我
[00:18:05.400 --> 00:18:07.400]  唯有求神親自憐憫她
[00:18:07.400 --> 00:18:09.400]  和神出手
[00:18:09.400 --> 00:18:11.400]  在我們的婚姻裡
[00:18:11.400 --> 00:18:13.400]  我覺得我們不是一對
[00:18:13.400 --> 00:18:15.400]  非常完美的夫妻
[00:18:15.400 --> 00:18:17.400]  但我們覺得在神裡
[00:18:17.400 --> 00:18:19.400]  我們是不斷去突破
[00:18:19.400 --> 00:18:21.400]  怎樣放下自己
[00:18:21.400 --> 00:18:23.400]  甚至我自己覺得
[00:18:23.400 --> 00:18:25.400]  我以前很多的自大
[00:18:25.400 --> 00:18:27.400]  很多的自我
[00:18:27.400 --> 00:18:29.400]  甚至我對身邊的人的傷害
[00:18:29.400 --> 00:18:31.400]  透過在這個關係裡
[00:18:31.400 --> 00:18:33.400]  發現原來我也是一個
[00:18:33.400 --> 00:18:35.400]  很平凡的人
[00:18:35.400 --> 00:18:37.400]  我完全不是那些
[00:18:37.400 --> 00:18:39.400]  理想那些
[00:18:39.400 --> 00:18:41.400]  原來我不是一個理想的男人
[00:18:41.400 --> 00:18:43.400]  我也有很多地方很悽慘
[00:18:43.400 --> 00:18:45.400]  很多地方有很多靈覺
[00:18:45.400 --> 00:18:47.400]  但神透過
[00:18:47.400 --> 00:18:49.400]  在這些關係裡
[00:18:49.400 --> 00:18:51.400]  不斷讓我去經歷
[00:18:51.400 --> 00:18:53.400]  靠著神 透過很多的錯誤
[00:18:53.400 --> 00:18:55.400]  去面對
[00:18:55.400 --> 00:18:57.400]  我覺得甚至
[00:18:57.400 --> 00:18:59.400]  在這個婚姻關係裡
[00:18:59.400 --> 00:19:01.400]  幫助我怎樣去和身邊其他人
[00:19:01.400 --> 00:19:03.400]  更加成熟的去面對身邊其他的人
[00:19:03.400 --> 00:19:05.400]  去面對著
[00:19:05.400 --> 00:19:07.400]  和不同的人一起去相處
[00:19:07.400 --> 00:19:09.400]  我感謝神
[00:19:09.400 --> 00:19:11.400]  不是因為我現在做得很好
[00:19:11.400 --> 00:19:13.400]  我認清自己原來不是那麼好
[00:19:13.400 --> 00:19:15.400]  但是因為有神
[00:19:15.400 --> 00:19:17.400]  神的愛
[00:19:17.400 --> 00:19:19.400]  在聖經剛才哥林多
[00:19:19.400 --> 00:19:21.400]  前書裡說
[00:19:21.400 --> 00:19:23.400]  我們再讀一句
[00:19:23.400 --> 00:19:25.400]  愛是恆久忍耐
[00:19:25.400 --> 00:19:27.400]  猶有因此
[00:19:27.400 --> 00:19:29.400]  愛是不疾度
[00:19:29.400 --> 00:19:31.400]  愛是不自誇
[00:19:31.400 --> 00:19:33.400]  不張狂 不作害羞的事
[00:19:33.400 --> 00:19:35.400]  不求自己的益處
[00:19:35.400 --> 00:19:37.400]  不輕易發怒
[00:19:37.400 --> 00:19:39.400]  不計算人的惡
[00:19:39.400 --> 00:19:41.400]  不喜歡不義
[00:19:41.400 --> 00:19:43.400]  不喜歡真理
[00:19:43.400 --> 00:19:45.400]  後面就凡是包容
[00:19:45.400 --> 00:19:47.400]  凡是相信
[00:19:47.400 --> 00:19:49.400]  凡是盼望
[00:19:49.400 --> 00:19:51.400]  愛是永不止息
[00:19:51.400 --> 00:19:53.400]  弟兄姊妹
[00:19:53.400 --> 00:19:55.400]  各位朋友 我們回來教會
[00:19:55.400 --> 00:19:57.400]  不是因為我們是一個超人
[00:19:57.400 --> 00:19:59.400]  或者一個很好的人
[00:19:59.400 --> 00:20:01.400]  就是因為我們不好 我們才需要神的愛
[00:20:01.400 --> 00:20:03.400]  耶穌的愛來充滿我們的心
[00:20:03.400 --> 00:20:05.400]  是耶穌改變我們
[00:20:05.400 --> 00:20:07.400]  有時候我們說
[00:20:07.400 --> 00:20:09.400]  那個人不能改變
[00:20:09.400 --> 00:20:11.400]  不能改變不是我們的能力
[00:20:11.400 --> 00:20:13.400]  是耶穌親自
[00:20:13.400 --> 00:20:15.400]  臨到那個人身上改變他
[00:20:15.400 --> 00:20:17.400]  是耶穌
[00:20:17.400 --> 00:20:19.400]  的能力
[00:20:19.400 --> 00:20:21.400]  去做得到
[00:20:21.400 --> 00:20:23.400]  在聖經裡
[00:20:23.400 --> 00:20:25.400]  也提醒我們 如果我們要去認識神的時候
[00:20:25.400 --> 00:20:27.400]  有一個方法
[00:20:27.400 --> 00:20:29.400]  就是走出
[00:20:29.400 --> 00:20:31.400]  我們對愛
[00:20:31.400 --> 00:20:33.400]  和對
[00:20:33.400 --> 00:20:35.400]  舒適的地帶
[00:20:35.400 --> 00:20:37.400]  對愛的定義
[00:20:37.400 --> 00:20:39.400]  很多時候我們愛是因為
[00:20:39.400 --> 00:20:41.400]  別人愛我們
[00:20:41.400 --> 00:20:43.400]  或者我們得到別人的愛
[00:20:43.400 --> 00:20:45.400]  那個人可愛
[00:20:45.400 --> 00:20:47.400]  或者我們有時間的時候
[00:20:47.400 --> 00:20:49.400]  就去愛
[00:20:49.400 --> 00:20:51.400]  我們去愛他的時候
[00:20:51.400 --> 00:20:53.400]  他有多一些回應
[00:20:53.400 --> 00:20:55.400]  我們就更加去愛他們
[00:20:55.400 --> 00:20:57.400]  但是聖經裡
[00:20:57.400 --> 00:20:59.400]  耶穌教導我們不是這樣
[00:20:59.400 --> 00:21:01.400]  耶穌教導我們
[00:21:01.400 --> 00:21:03.400]  是要打破這些框框
[00:21:03.400 --> 00:21:05.400]  甚至那個人不可愛
[00:21:05.400 --> 00:21:07.400]  甚至那個人不是
[00:21:07.400 --> 00:21:09.400]  一個很親愛的人
[00:21:09.400 --> 00:21:11.400]  你能不能夠
[00:21:11.400 --> 00:21:13.400]  突破一些框框
[00:21:13.400 --> 00:21:15.400]  去接納他
[00:21:15.400 --> 00:21:17.400]  去愛他
[00:21:17.400 --> 00:21:19.400]  上帝的愛和這個世界上的愛
[00:21:19.400 --> 00:21:21.400]  是非常不同
[00:21:21.400 --> 00:21:23.400]  甚至神呼召我們
[00:21:23.400 --> 00:21:25.400]  去愛我們的敵人
[00:21:25.400 --> 00:21:27.400]  你願意嗎
[00:21:29.400 --> 00:21:31.400]  是有難度
[00:21:31.400 --> 00:21:33.400]  但是你願不願意
[00:21:33.400 --> 00:21:35.400]  走出這一步呢
[00:21:35.400 --> 00:21:39.400]  第三點
[00:21:39.400 --> 00:21:41.400]  也是最後一點
[00:21:41.400 --> 00:21:43.400]  當神這樣呼召我們
[00:21:43.400 --> 00:21:45.400]  要去愛我們身邊不可愛的人的時候
[00:21:45.400 --> 00:21:47.400]  耶穌基督他自己就成為我們的榜樣
[00:21:47.400 --> 00:21:51.400]  我們一起讀
[00:21:51.400 --> 00:21:53.400]  以弗所書二章十四至十八節
[00:21:53.400 --> 00:21:55.400]  因為基督自己
[00:21:55.400 --> 00:21:57.400]  是我們的和平
[00:21:57.400 --> 00:21:59.400]  使雙方合二為一
[00:21:59.400 --> 00:22:01.400]  拆毀在中間左隔的牆
[00:22:01.400 --> 00:22:03.400]  以自己的身體
[00:22:03.400 --> 00:22:05.400]  除掉冤仇
[00:22:05.400 --> 00:22:07.400]  除掉了律法上的誡命
[00:22:07.400 --> 00:22:09.400]  以及其中種種的規條
[00:22:09.400 --> 00:22:13.400]  為要使雙方在他裏面
[00:22:13.400 --> 00:22:15.400]  成為一個新人
[00:22:15.400 --> 00:22:17.400]  締造和平
[00:22:17.400 --> 00:22:19.400]  他藉著十字架
[00:22:19.400 --> 00:22:21.400]  滅掉冤仇
[00:22:21.400 --> 00:22:23.400]  又藉著十字架
[00:22:23.400 --> 00:22:25.400]  使雙方成為一個身體
[00:22:25.400 --> 00:22:27.400]  他來把和平的福音
[00:22:27.400 --> 00:22:29.400]  傳給你們
[00:22:29.400 --> 00:22:31.400]  這些在遠處的人
[00:22:31.400 --> 00:22:33.400]  又傳給在近處的人
[00:22:33.400 --> 00:22:35.400]  因為我們
[00:22:35.400 --> 00:22:37.400]  雙方藉著
[00:22:37.400 --> 00:22:39.400]  同一個聖靈
[00:22:39.400 --> 00:22:41.400]  都可以來到父面前
[00:22:41.400 --> 00:22:43.400]  各位電影姐妹
[00:22:43.400 --> 00:22:45.400]  今天我們講團聚講和諧講共融
[00:22:45.400 --> 00:22:47.400]  我們不會期望
[00:22:47.400 --> 00:22:49.400]  我們的家庭
[00:22:49.400 --> 00:22:51.400]  只有一把聲音
[00:22:51.400 --> 00:22:53.400]  我們不會期望
[00:22:53.400 --> 00:22:55.400]  教會講和諧只有一把聲音
[00:22:55.400 --> 00:22:57.400]  我們不會期望這個世界
[00:22:57.400 --> 00:22:59.400]  是人人有一個相同的想法
[00:22:59.400 --> 00:23:03.400]  因為這個是不現實的
[00:23:03.400 --> 00:23:05.400]  也是一個獨裁
[00:23:05.400 --> 00:23:07.400]  這個不是團聚
[00:23:07.400 --> 00:23:09.400]  不是團圓
[00:23:09.400 --> 00:23:11.400]  真正的團圓
[00:23:11.400 --> 00:23:13.400]  是我們靠著神的愛
[00:23:13.400 --> 00:23:15.400]  我們能夠在包容
[00:23:15.400 --> 00:23:17.400]  在尊重之下
[00:23:17.400 --> 00:23:19.400]  彼此很好的溝通
[00:23:19.400 --> 00:23:21.400]  我們仍然
[00:23:21.400 --> 00:23:23.400]  雖然大家有很多不同
[00:23:23.400 --> 00:23:25.400]  但我們仍然是可以
[00:23:25.400 --> 00:23:27.400]  團聚共融
[00:23:27.400 --> 00:23:29.400]  相親相愛
[00:23:29.400 --> 00:23:31.400]  這是神給我們的福音
[00:23:31.400 --> 00:23:33.400]  好像很難
[00:23:33.400 --> 00:23:35.400]  在這個世界我們要做到這件事很難
[00:23:35.400 --> 00:23:39.400]  但就是耶穌
[00:23:39.400 --> 00:23:41.400]  叫我們要去做這件事
[00:23:41.400 --> 00:23:43.400]  突破這件事
[00:23:43.400 --> 00:23:45.400]  因為基督
[00:23:45.400 --> 00:23:47.400]  已經救了我們
[00:23:47.400 --> 00:23:49.400]  當我們仍然是罪人的時候
[00:23:49.400 --> 00:23:51.400]  在犯罪的時候
[00:23:51.400 --> 00:23:53.400]  耶穌基督就是為你死在十字架上
[00:23:53.400 --> 00:23:55.400]  代替你
[00:23:55.400 --> 00:23:57.400]  去受苦受死
[00:23:57.400 --> 00:23:59.400]  祂用祂的血洗淨你的罪
[00:23:59.400 --> 00:24:01.400]  所以
[00:24:01.400 --> 00:24:03.400]  我們靠著祂
[00:24:03.400 --> 00:24:05.400]  不再需要被罪捆綁住
[00:24:05.400 --> 00:24:07.400]  我們信耶穌不是說
[00:24:07.400 --> 00:24:09.400]  我們未來不會再犯罪
[00:24:09.400 --> 00:24:11.400]  而是告訴我們
[00:24:11.400 --> 00:24:13.400]  我們不再需要被罪
[00:24:13.400 --> 00:24:15.400]  去綁住我們
[00:24:15.400 --> 00:24:17.400]  我們有自由去選擇
[00:24:17.400 --> 00:24:19.400]  不再犯罪
[00:24:19.400 --> 00:24:21.400]  我們可以去到神面前
[00:24:21.400 --> 00:24:23.400]  求神
[00:24:23.400 --> 00:24:25.400]  神就赦免我們的罪
[00:24:25.400 --> 00:24:27.400]  甚至剛才我們說
[00:24:27.400 --> 00:24:29.400]  要愛身邊一些不可愛的人很難
[00:24:29.400 --> 00:24:31.400]  但神就是這樣給我們有力量
[00:24:31.400 --> 00:24:33.400]  去慢慢
[00:24:33.400 --> 00:24:35.400]  一步一步埋他們身
[00:24:35.400 --> 00:24:37.400]  一步一步
[00:24:37.400 --> 00:24:39.400]  去了解
[00:24:39.400 --> 00:24:41.400]  接納
[00:24:41.400 --> 00:24:43.400]  原諒
[00:24:43.400 --> 00:24:45.400]  那些曾經傷害過我們的人
[00:24:45.400 --> 00:24:47.400]  甚至我們之前覺得
[00:24:47.400 --> 00:24:49.400]  那些罪無可恕的人
[00:24:49.400 --> 00:24:51.400]  耶穌都是這樣
[00:24:51.400 --> 00:24:53.400]  帶領我們一步一步這樣
[00:24:53.400 --> 00:24:55.400]  其實
[00:24:55.400 --> 00:24:57.400]  當我們願意放下的時候
[00:24:57.400 --> 00:24:59.400]  不單止是放下
[00:24:59.400 --> 00:25:01.400]  原諒了其他人
[00:25:01.400 --> 00:25:03.400]  更加是釋放了自己
[00:25:03.400 --> 00:25:05.400]  弟兄姊妹
[00:25:05.400 --> 00:25:07.400]  網上有一個例子
[00:25:07.400 --> 00:25:09.400]  我看了之後覺得很感動
[00:25:09.400 --> 00:25:11.400]  這個例子是什麼呢
[00:25:11.400 --> 00:25:13.400]  就是一件真實的綁架案
[00:25:13.400 --> 00:25:15.400]  有一個女士叫王太
[00:25:15.400 --> 00:25:17.400]  有一天
[00:25:17.400 --> 00:25:19.400]  她去幼稚園接女兒放學
[00:25:19.400 --> 00:25:21.400]  但當她接放學的時候
[00:25:21.400 --> 00:25:23.400]  就被一個劫匪
[00:25:23.400 --> 00:25:25.400]  衝到車上
[00:25:25.400 --> 00:25:27.400]  就拿著一支槍
[00:25:27.400 --> 00:25:29.400]  威嚇他們
[00:25:29.400 --> 00:25:31.400]  於是
[00:25:31.400 --> 00:25:33.400]  王太這個姊妹
[00:25:33.400 --> 00:25:35.400]  基督徒來的
[00:25:35.400 --> 00:25:37.400]  她就拿著車去到一個山邊
[00:25:37.400 --> 00:25:39.400]  很靜的山邊
[00:25:39.400 --> 00:25:41.400]  然後就停下來
[00:25:43.400 --> 00:25:45.400]  然後你知道做什麼嗎
[00:25:45.400 --> 00:25:49.400]  這個王太這位姊妹
[00:25:49.400 --> 00:25:51.400]  當她停下車的時候
[00:25:51.400 --> 00:25:53.400]  她問這個劫匪
[00:25:53.400 --> 00:25:55.400]  你有什麼困難
[00:25:55.400 --> 00:25:59.400]  了解一下
[00:25:59.400 --> 00:26:01.400]  雖然這個姊妹說
[00:26:01.400 --> 00:26:03.400]  當時她的心是很害怕的
[00:26:03.400 --> 00:26:05.400]  但她就祈禱求神幫助
[00:26:05.400 --> 00:26:07.400]  然後她靜下來的時候
[00:26:07.400 --> 00:26:09.400]  她就問這個
[00:26:09.400 --> 00:26:11.400]  了解這個匪徒
[00:26:11.400 --> 00:26:13.400]  究竟她的困難是什麼
[00:26:13.400 --> 00:26:15.400]  這個劫匪就告訴她
[00:26:15.400 --> 00:26:17.400]  因為最近自己生意失敗
[00:26:17.400 --> 00:26:19.400]  很需要一筆錢
[00:26:19.400 --> 00:26:21.400]  所以呢
[00:26:21.400 --> 00:26:23.400]  她就叫這個王太
[00:26:23.400 --> 00:26:25.400]  要叫她老公
[00:26:25.400 --> 00:26:27.400]  要過數去銀行戶口
[00:26:27.400 --> 00:26:29.400]  然後銀行提現金出來
[00:26:29.400 --> 00:26:31.400]  給這個劫匪
[00:26:31.400 --> 00:26:33.400]  然後這個王太和這個劫匪
[00:26:33.400 --> 00:26:35.400]  在這段時間
[00:26:35.400 --> 00:26:37.400]  和他傳福音
[00:26:37.400 --> 00:26:39.400]  講耶穌
[00:26:39.400 --> 00:26:41.400]  在那段時間
[00:26:41.400 --> 00:26:43.400]  劫匪沒有信耶穌
[00:26:43.400 --> 00:26:45.400]  繼續做他綁架的工作
[00:26:45.400 --> 00:26:47.400]  拿贖款
[00:26:47.400 --> 00:26:51.400]  在當時
[00:26:51.400 --> 00:26:53.400]  她的丈夫王山
[00:26:53.400 --> 00:26:55.400]  在教會團契中
[00:26:55.400 --> 00:26:57.400]  接到這個電話的時候
[00:26:57.400 --> 00:26:59.400]  他也不知道怎麼辦
[00:26:59.400 --> 00:27:01.400]  報警嗎
[00:27:01.400 --> 00:27:03.400]  但他就祈禱求主幫助
[00:27:03.400 --> 00:27:05.400]  就是當這個王太
[00:27:05.400 --> 00:27:07.400]  去銀行禁錢的時候
[00:27:07.400 --> 00:27:09.400]  拿錢的時候
[00:27:09.400 --> 00:27:11.400]  劫匪就在車上等候
[00:27:11.400 --> 00:27:13.400]  你知不知道這個劫匪
[00:27:13.400 --> 00:27:15.400]  還和他女兒在車上玩
[00:27:15.400 --> 00:27:17.400]  後來呢
[00:27:17.400 --> 00:27:19.400]  警察呢
[00:27:19.400 --> 00:27:21.400]  就抓了這個劫匪
[00:27:21.400 --> 00:27:23.400]  他們母女是平安的
[00:27:23.400 --> 00:27:25.400]  但這件事情呢
[00:27:25.400 --> 00:27:27.400]  最特別
[00:27:27.400 --> 00:27:29.400]  最精彩的不是這裡
[00:27:29.400 --> 00:27:31.400]  而是這個劫匪呢
[00:27:31.400 --> 00:27:33.400]  綁架
[00:27:33.400 --> 00:27:35.400]  雖然失敗了
[00:27:35.400 --> 00:27:37.400]  但他被判了14年監禁
[00:27:37.400 --> 00:27:39.400]  王太她覺得
[00:27:39.400 --> 00:27:41.400]  聽完這個新聞
[00:27:41.400 --> 00:27:43.400]  這個判決之後
[00:27:43.400 --> 00:27:45.400]  她覺得對這個劫匪來說
[00:27:45.400 --> 00:27:47.400]  刑罰實在太重了
[00:27:47.400 --> 00:27:49.400]  她和先生祈禱和商量
[00:27:49.400 --> 00:27:51.400]  這個王太說了什麼呢
[00:27:51.400 --> 00:27:53.400]  她覺得其實我們每個人都會犯錯
[00:27:53.400 --> 00:27:55.400]  可能犯的錯
[00:27:55.400 --> 00:27:57.400]  只是不同的
[00:27:57.400 --> 00:27:59.400]  有些人以為自己很厲害
[00:27:59.400 --> 00:28:01.400]  以為自己很厲害
[00:28:01.400 --> 00:28:03.400]  這些都是錯
[00:28:03.400 --> 00:28:05.400]  原諒自己
[00:28:05.400 --> 00:28:07.400]  所以自己要先學習
[00:28:07.400 --> 00:28:09.400]  怎樣去寬恕其他人
[00:28:09.400 --> 00:28:11.400]  因為我們都不是最終的審判者
[00:28:11.400 --> 00:28:13.400]  於是
[00:28:13.400 --> 00:28:15.400]  這個王太就很平安的
[00:28:15.400 --> 00:28:17.400]  她就寫信給法官
[00:28:17.400 --> 00:28:21.400]  而這個法官就是第一次
[00:28:21.400 --> 00:28:23.400]  收到這封信
[00:28:23.400 --> 00:28:25.400]  接納了這個受害人
[00:28:25.400 --> 00:28:27.400]  向犯案的人求情
[00:28:27.400 --> 00:28:29.400]  所以當上訴的時候
[00:28:29.400 --> 00:28:31.400]  刑期由14年改為7年
[00:28:31.400 --> 00:28:33.400]  而這個劫匪
[00:28:33.400 --> 00:28:35.400]  亦都在監獄裏悔改
[00:28:35.400 --> 00:28:37.400]  甚至她寫信
[00:28:37.400 --> 00:28:39.400]  向王太道歉和多謝
[00:28:39.400 --> 00:28:43.400]  弟兄姊妹
[00:28:43.400 --> 00:28:45.400]  有時我們會想這些好像很不尋常的事情
[00:28:45.400 --> 00:28:47.400]  很難理解的事情
[00:28:47.400 --> 00:28:49.400]  為何幫劫匪
[00:28:49.400 --> 00:28:51.400]  去求情
[00:28:51.400 --> 00:28:55.400]  但是這位姊妹
[00:28:55.400 --> 00:28:57.400]  就是她和先生祈禱求神
[00:28:57.400 --> 00:28:59.400]  給他們一個合意
[00:28:59.400 --> 00:29:01.400]  求神給他們有智慧
[00:29:01.400 --> 00:29:03.400]  去做這個判斷
[00:29:03.400 --> 00:29:05.400]  於是他們最後就寫了這封求情信
[00:29:05.400 --> 00:29:09.400]  弟兄姊妹
[00:29:09.400 --> 00:29:11.400]  其實我和你
[00:29:11.400 --> 00:29:13.400]  都是一個平凡的人
[00:29:13.400 --> 00:29:15.400]  但亦都是一個罪人
[00:29:15.400 --> 00:29:17.400]  一個不斷犯罪的人
[00:29:17.400 --> 00:29:19.400]  但耶穌都是這樣來拯救我們
[00:29:19.400 --> 00:29:23.400]  我們怎樣面對身邊的人呢
[00:29:23.400 --> 00:29:25.400]  今天在座有很多不同的
[00:29:25.400 --> 00:29:27.400]  弟兄姊妹不同的朋友
[00:29:27.400 --> 00:29:29.400]  我們一起讀一段聖經
[00:29:29.400 --> 00:29:31.400]  啟示錄三章二十節
[00:29:31.400 --> 00:29:33.400]  看呀
[00:29:33.400 --> 00:29:35.400]  我站在門外叩門
[00:29:35.400 --> 00:29:37.400]  若有聽見我聲音就開門的
[00:29:37.400 --> 00:29:39.400]  我要進到他那裏去
[00:29:39.400 --> 00:29:41.400]  我與他
[00:29:41.400 --> 00:29:43.400]  他與我一同坐直
[00:29:43.400 --> 00:29:45.400]  這句經文就是
[00:29:45.400 --> 00:29:47.400]  耶穌告訴我們
[00:29:47.400 --> 00:29:49.400]  我現在就在你的心門外
[00:29:49.400 --> 00:29:51.400]  敲緊你的心
[00:29:51.400 --> 00:29:55.400]  就好像耶穌叫我們
[00:29:55.400 --> 00:29:57.400]  相信耶穌是正的
[00:29:57.400 --> 00:29:59.400]  是好的
[00:29:59.400 --> 00:30:01.400]  有耶穌在生命當中是很重要
[00:30:01.400 --> 00:30:03.400]  耶穌是救我們
[00:30:03.400 --> 00:30:05.400]  為我們死在十字架上那一位
[00:30:05.400 --> 00:30:07.400]  真實的救主
[00:30:07.400 --> 00:30:09.400]  我們願不願意承認自己過去
[00:30:09.400 --> 00:30:11.400]  自己做得不好自己有罪
[00:30:11.400 --> 00:30:13.400]  我們願不願意
[00:30:13.400 --> 00:30:15.400]  告訴神我相信你是真的
[00:30:15.400 --> 00:30:17.400]  接下來我願意
[00:30:17.400 --> 00:30:19.400]  接受你成為我自己的主
[00:30:19.400 --> 00:30:21.400]  成為我人生的主
[00:30:21.400 --> 00:30:23.400]  以後我就跟著你去走
[00:30:23.400 --> 00:30:25.400]  幫助我
[00:30:25.400 --> 00:30:27.400]  你願不願意呢?
[00:30:27.400 --> 00:30:29.400]  我很想邀請大家一同低頭去祈禱
