
[00:00:00.000 --> 00:00:05.040]  今天黃曉輝傳到給我的閱題
[00:19:01.560 --> 00:19:07.400]  痛恨遍地佔據那不屬自己的住處
[00:19:07.400 --> 00:19:08.760]  即是惡霸
[00:19:08.760 --> 00:19:12.660]  又好打 又惡霸 又大隻 又有軍事力量
[00:19:12.660 --> 00:19:13.640]  我說神你理不理
[00:19:13.640 --> 00:19:14.840]  神就說我就是
[00:19:14.840 --> 00:19:17.140]  我明明叫你信我你不信
[00:19:17.140 --> 00:19:23.080]  我就叫迦勒底人去打你
[00:19:23.080 --> 00:19:24.740]  然後他就投訴
[00:19:24.740 --> 00:19:30.120]  耶利米就跟上帝說
[00:19:30.120 --> 00:19:32.520]  他說這些人
[00:19:32.520 --> 00:19:38.860]  怎可以用一些更加不義的人去懲罰
[00:19:38.860 --> 00:19:40.760]  少少不義的人
[00:19:40.760 --> 00:19:41.760]  你明不明
[00:19:41.760 --> 00:19:45.000]  猶太人和哈巴谷的邏輯
[00:19:45.000 --> 00:19:46.000]  是迦勒底人
[00:19:46.000 --> 00:19:48.140]  我看到 我就是看到
[00:19:48.140 --> 00:19:51.700]  上帝我就是不知道你在搞甚麼
[00:19:51.700 --> 00:19:57.220]  但你怎可以要一些這麼不義的人
[00:19:57.220 --> 00:20:01.580]  去教導一些少少不義的人
[00:20:01.580 --> 00:20:04.080]  怎可如此
[00:20:04.080 --> 00:20:07.120]  然後上帝就在回應他
[00:20:07.120 --> 00:20:10.660]  他說我的公義是真實的
[00:20:10.660 --> 00:20:12.460]  我的拯救是快到的
[00:20:12.460 --> 00:20:15.300]  然後跟著就說這一句
[00:20:15.300 --> 00:20:18.940]  義人必因信特生
[00:20:18.940 --> 00:20:22.140]  你是不明白上帝所說的話
[00:20:22.140 --> 00:20:25.080]  但當時說的義人就是敬虔上帝的人
[00:20:25.080 --> 00:20:26.640]  屬於上帝的人
[00:20:26.640 --> 00:20:27.540]  倚靠他
[00:20:27.540 --> 00:20:29.140]  所以在這個羅馬書
[00:20:29.140 --> 00:20:34.980]  就借用了這個上帝的處事待人的權威
[00:20:34.980 --> 00:20:36.820]  就寫在這裏
[00:20:36.820 --> 00:20:39.620]  神沒變的
[00:20:39.620 --> 00:20:43.900]  我們今天要靠他 要信靠他
[00:20:43.900 --> 00:20:46.000]  做好
[00:20:46.000 --> 00:20:49.200]  神的方法很奇妙
[00:20:49.200 --> 00:20:50.200]  都要信他
[00:20:50.200 --> 00:20:52.500]  在這麼困難的時候信他就特生
[00:20:52.500 --> 00:20:54.200]  這個生
[00:20:54.200 --> 00:20:57.880]  很明顯是說到今生的幸福
[00:20:57.880 --> 00:21:00.200]  今生的得救
[00:21:00.200 --> 00:21:02.140]  今生的出路
[00:21:02.140 --> 00:21:04.780]  亦都很明顯不停止在這一點
[00:21:04.780 --> 00:21:06.920]  一定是說到來生的永生
[00:21:06.920 --> 00:21:09.080]  特別在羅馬書這裏說
[00:21:09.080 --> 00:21:13.520]  這個福音赦罪以至得到永生
[00:21:13.520 --> 00:21:17.860]  所以我猜耶穌會對我們今天說
[00:21:17.860 --> 00:21:19.260]  如果有困難
[00:21:19.260 --> 00:21:21.960]  心裏面有怒氣
[00:21:21.960 --> 00:21:25.760]  或者有冤屈的感覺的時候
[00:21:25.760 --> 00:21:27.960]  耶穌會對我們說
[00:21:27.960 --> 00:21:29.840]  信教啦
[00:21:29.840 --> 00:21:31.940]  信教耶穌啦
[00:21:31.940 --> 00:21:33.240]  你既然都信了
[00:21:33.240 --> 00:21:35.240]  又洗了進了會
[00:21:35.240 --> 00:21:36.840]  又說自己信了耶穌
[00:21:36.840 --> 00:21:38.380]  甚至說信了很久
[00:21:38.380 --> 00:21:39.140]  很多經歷
[00:21:39.140 --> 00:21:41.380]  就今次困難的情況裏面
[00:21:41.380 --> 00:21:44.260]  就再信一下他
[00:21:44.260 --> 00:21:50.200]  在經歷裏面得到拯救的答案
[00:21:50.200 --> 00:21:52.120]  下一章
[00:21:52.120 --> 00:21:54.360]  或者我這張片是
[00:21:54.360 --> 00:21:58.300]  不知道昨天還是前天在Facebook有人給我的
[00:21:58.300 --> 00:21:59.400]  我覺得很有意思
[00:21:59.400 --> 00:22:00.500]  他寫了一句
[00:22:00.500 --> 00:22:04.440]  我們很多時候用了很多有對的工具
[00:22:04.440 --> 00:22:08.180]  但是用了錯的方法
[00:22:08.180 --> 00:22:12.180]  有對的人生相信了耶穌
[00:22:12.180 --> 00:22:15.320]  但是沒有好好照用耶穌的方法
[00:22:15.320 --> 00:22:18.220]  去倚靠耶穌
[00:22:18.220 --> 00:22:20.960]  耶穌說我是主我帶領你
[00:22:20.960 --> 00:22:24.220]  你就踩著耶穌上位
[00:22:24.220 --> 00:22:29.060]  很多條樓梯都是幫助他跳過這棵困難的牆
[00:22:29.060 --> 00:22:31.100]  跳越這棵
[00:22:31.100 --> 00:22:33.900]  誰知道這個人用了很多條樓梯都過不了
[00:22:33.900 --> 00:22:36.440]  不是樓梯的問題
[00:22:36.440 --> 00:22:37.300]  他用錯了問題
[00:22:37.300 --> 00:22:39.300]  我覺得也是很有意思
[00:22:39.300 --> 00:22:40.440]  今天信了耶穌
[00:22:40.440 --> 00:22:42.940]  是不是用耶穌的方法
[00:22:42.940 --> 00:22:45.420]  去尋求人生的出路呢
[00:22:45.420 --> 00:22:46.480]  如果不是的話
[00:22:46.480 --> 00:22:48.280]  不斷祈禱都不行
[00:22:48.280 --> 00:22:50.220]  不斷來禮拜堂都不行
[00:22:50.220 --> 00:22:51.380]  不斷吃聖餐餅
[00:22:51.380 --> 00:22:56.260]  不斷吃都不行 今天又吃了
[00:22:56.260 --> 00:22:59.860]  不斷喝都是這樣
[00:22:59.860 --> 00:23:03.600]  是不是你正在利用耶穌
[00:23:03.600 --> 00:23:05.340]  當耶穌去踏腳石
[00:23:05.340 --> 00:23:08.600]  成就我認為我是上帝
[00:23:08.600 --> 00:23:11.500]  我做主宰的人生
[00:23:11.500 --> 00:23:13.300]  還是說耶穌我真的來敬拜倚靠你
[00:23:13.300 --> 00:23:15.780]  一生敬拜倚靠你
[00:23:15.780 --> 00:23:17.580]  你說了算
[00:23:17.580 --> 00:23:21.480]  然後讓我今生得拯救
[00:23:21.480 --> 00:23:24.820]  來生得拯救
[00:23:24.820 --> 00:23:31.020]  上帝對我猜耶穌和屈原說的話
[00:23:31.020 --> 00:23:35.460]  同樣地耶穌會對我們今天說的話
[00:23:35.460 --> 00:23:37.600]  開懷放心
[00:23:37.600 --> 00:23:40.400]  我辦事你放心
[00:23:40.400 --> 00:23:44.440]  先做好自己
[00:23:44.440 --> 00:23:46.740]  然後信靠耶穌
[00:23:46.740 --> 00:23:48.920]  我們一起祈禱
[00:23:48.920 --> 00:23:53.340]  天父上帝我們藉著這段經文得到鼓勵
[00:23:53.340 --> 00:23:55.220]  知識就是這樣
[00:23:55.220 --> 00:23:58.720]  我們就當你今天對我們說話
[00:23:58.720 --> 00:24:01.120]  成為我們的鼓勵
[00:24:01.120 --> 00:24:03.220]  但我們實際在心裡面消化
[00:24:03.220 --> 00:24:04.700]  又復的
[00:24:04.700 --> 00:24:06.800]  又應用在我們生活當中
[00:24:06.800 --> 00:24:09.740]  又特別在困難的處境應用的時候
[00:24:09.740 --> 00:24:14.040]  就聖靈求你幫助我們明白一切的真理
[00:24:14.040 --> 00:24:17.000]  這個真理就在聖經裡面說耶穌的說話
[00:24:17.000 --> 00:24:19.480]  說耶穌的啟示
[00:24:19.480 --> 00:24:23.240]  聖靈的感動不只在乎一時的激情
[00:24:23.240 --> 00:24:27.620]  是帶領我們明白耶穌所啟示的真理
[00:24:27.620 --> 00:24:28.580]  所以幫助我們
[00:24:28.580 --> 00:24:30.260]  建立我們
[00:24:30.260 --> 00:24:31.320]  奉耶穌名祈禱
[00:24:31.320 --> 00:24:32.320]  阿們
