
[00:00:00.000 --> 00:00:03.540]  這個月是我們教會的家庭月
[00:18:51.520 --> 00:18:54.840]  每當神帶領我們要走上一個新的道路的時候
[00:18:54.840 --> 00:18:59.040]  我們看見今天我們就需要一種新的信心
[00:18:59.040 --> 00:19:01.240]  就像約蘇亞紀
[00:19:01.240 --> 00:19:04.760]  當年約蘇亞帶領以色列過約旦河的時候
[00:19:04.760 --> 00:19:06.920]  那是一個新的道路
[00:19:06.920 --> 00:19:10.280]  以色列人需要一種新的信心
[00:19:10.280 --> 00:19:14.240]  在過去神帶領以色列人過紅海的時候
[00:19:14.240 --> 00:19:17.160]  只需要摩西一個人的信心
[00:19:17.160 --> 00:19:20.600]  我們看見當摩西帶領以色列人到紅海邊緣的時候
[00:19:20.600 --> 00:19:21.880]  前面是紅海
[00:19:21.880 --> 00:19:23.560]  後面是追兵
[00:19:23.560 --> 00:19:27.000]  以色列人在兩旁觀看摩西
[00:19:27.000 --> 00:19:30.640]  摩西一個人拿着杖向水一指
[00:19:30.640 --> 00:19:32.960]  紅海分成兩半
[00:19:32.960 --> 00:19:36.560]  以色列人在乾地上走過去
[00:19:36.560 --> 00:19:38.120]  可現在不一樣了
[00:19:38.120 --> 00:19:39.600]  現在在約旦河的時候
[00:19:39.600 --> 00:19:43.080]  神沒有叫約蘇亞用杖向水一指
[00:19:43.080 --> 00:19:50.040]  神乃是吩咐扛臺約貴的祭司要一同先下水
[00:19:50.040 --> 00:19:52.960]  我們看見這不但需要一個領袖的信心
[00:19:52.960 --> 00:19:56.720]  這個時候需要一個整個團隊的信心
[00:19:56.720 --> 00:19:58.600]  團隊是不一樣的
[00:19:58.600 --> 00:20:02.440]  團隊只要有一個人稍微遲疑不肯向前
[00:20:02.440 --> 00:20:05.240]  其他人就很難往前
[00:20:05.240 --> 00:20:08.240]  我們看見當這個時候以色列人向前進的時候
[00:20:08.240 --> 00:20:10.480]  不但只是需要領袖一個人信心
[00:20:10.480 --> 00:20:14.560]  需要整個團隊的信心來向前走
[00:20:14.560 --> 00:20:16.360]  不但需要團隊的信心
[00:20:16.360 --> 00:20:19.600]  更需要整個會衆的信心
[00:20:19.600 --> 00:20:21.880]  當年以色列人過紅海的時候
[00:20:21.880 --> 00:20:25.480]  我們看見以色列人是看着乾地向前走
[00:20:25.480 --> 00:20:27.760]  我請問你看着乾地向前走
[00:20:27.760 --> 00:20:30.160]  你需不需要信心啊?
[00:20:30.160 --> 00:20:32.160]  你需要信心啊?
[00:20:32.160 --> 00:20:34.240]  乾地啦!
[00:20:34.240 --> 00:20:35.560]  不要信心啦!
[00:20:35.560 --> 00:20:38.120]  看着乾地走就是了
[00:20:38.120 --> 00:20:40.160]  但中國信徒還是真的嗎?
[00:20:40.160 --> 00:20:41.000]  真的嗎?
[00:20:41.000 --> 00:20:44.960]  是乾的嗎?
[00:20:44.960 --> 00:20:47.800]  我們看見當你現在過紅海的時候
[00:20:47.800 --> 00:20:49.200]  那是乾地
[00:20:49.200 --> 00:20:51.800]  會衆就走過去就是了
[00:20:51.800 --> 00:20:54.040]  可是在過約旦河是不一樣的
[00:20:54.040 --> 00:20:55.560]  在過約旦河的時候
[00:20:55.560 --> 00:20:57.600]  我們看見會衆要開始走的時候
[00:20:57.600 --> 00:21:01.480]  那個時候河水還是漲過兩岸的
[00:21:01.480 --> 00:21:04.680]  當你看見河水還漲過兩岸的時候
[00:21:04.680 --> 00:21:06.760]  那時候對會衆有一個很大的挑戰
[00:21:06.760 --> 00:21:09.640]  你到底跟是不跟啊?
[00:21:09.640 --> 00:21:12.120]  你是跟還是不跟啊?
[00:21:12.120 --> 00:21:16.960]  我們看見那需要會衆整體的信心來向前走的
[00:21:16.960 --> 00:21:20.040]  當神帶領教會向前的時候
[00:21:20.040 --> 00:21:23.560]  我們需要會衆每一個人都預備好自己
[00:21:23.560 --> 00:21:25.440]  要走上新的道路
[00:21:25.440 --> 00:21:29.080]  而且擺上自己來跟隨
[00:21:29.080 --> 00:21:31.080]  弟兄姐妹這些年我真的看見
[00:21:31.080 --> 00:21:33.200]  在生命河裏面的弟兄姐妹
[00:21:33.200 --> 00:21:35.720]  真的是一個懂擺上
[00:21:35.720 --> 00:21:39.920]  而且這個教會是個懂得給予的教會
[00:21:39.920 --> 00:21:42.880]  因爲我們真的看見你越多給神
[00:21:42.880 --> 00:21:46.280]  神就必越多給你的
[00:21:46.280 --> 00:21:47.160]  這爲什麼聖經上說
[00:21:47.160 --> 00:21:50.240]  施比受怎麼樣更爲有福
[00:21:50.240 --> 00:21:51.800]  一方面你越多的撒種
[00:21:51.800 --> 00:21:54.400]  自然而然你會有更多的收成
[00:21:54.400 --> 00:21:56.120]  越多的給出去
[00:21:56.120 --> 00:21:58.800]  越多上帝會給你
[00:21:58.800 --> 00:22:01.920]  另一方面也只有當你不斷的給予出去的時候
[00:22:01.920 --> 00:22:07.680]  你才能夠找到你自己存在的意義與價值在哪裏
[00:22:07.680 --> 00:22:11.720]  事實上回想生命河過去二十年的成長
[00:22:11.720 --> 00:22:15.120]  我們也是透過慷慨的給予
[00:22:15.120 --> 00:22:19.880]  才找到神在這個教會的命定跟託付
[00:22:19.880 --> 00:22:23.880]  二十年前生命河只是個概念而已
[00:22:23.880 --> 00:22:25.240]  但這二十年
[00:22:25.240 --> 00:22:28.760]  在我們不斷的給予付出的過程當中
[00:22:28.760 --> 00:22:35.680]  神就帶領我們進入到神所託付給我們的地界跟位分的上面
[00:22:35.680 --> 00:22:36.680]  Amen
[00:22:36.680 --> 00:22:38.000]  最後第六
[00:22:38.000 --> 00:22:40.560]  要不斷創新追求卓越
[00:22:40.560 --> 00:22:41.680]  跟我們一同來說來
[00:22:41.680 --> 00:22:44.640]  不斷創新追求卓越
[00:22:44.640 --> 00:22:45.280]  換句話說
[00:22:45.280 --> 00:22:49.320]  福祉神必須有不斷創新的精神
[00:22:49.320 --> 00:22:53.960]  而不是被傳統束縛跟捆綁之中
[00:22:53.960 --> 00:22:54.400]  第二點
[00:22:54.400 --> 00:22:58.280]  今天我們所信的神是爲做新事的神
[00:22:58.280 --> 00:22:59.160]  Amen
[00:22:59.160 --> 00:23:01.320]  以色列書四十三章十八詩九節
[00:23:01.320 --> 00:23:02.480]  這裏怎麼說呢
[00:23:02.480 --> 00:23:03.760]  我們跟耶化如此說
[00:23:03.760 --> 00:23:05.680]  你們不要紀念從前的事
[00:23:05.680 --> 00:23:07.480]  也不要思想古時的事
[00:23:07.480 --> 00:23:07.920]  看啊
[00:23:07.920 --> 00:23:09.600]  我要做一件什麼
[00:23:09.600 --> 00:23:11.280]  新事
[00:23:11.280 --> 00:23:11.800]  換句話說
[00:23:11.800 --> 00:23:15.080]  無論你從前有多好
[00:23:15.080 --> 00:23:18.200]  無論你從前有多糟糕
[00:23:18.200 --> 00:23:19.480]  無論如何
[00:23:19.480 --> 00:23:24.160]  我們的神都是會翻轉我們生命的神
[00:23:24.160 --> 00:23:24.480]  Amen
[00:23:24.480 --> 00:23:26.160]  我們的神是翻轉我們生命的神
[00:23:26.160 --> 00:23:29.360]  跟他說
[00:23:29.360 --> 00:23:33.680]  而他所做的永遠是超乎我們所求所想
[00:23:33.680 --> 00:23:37.680]  所以永遠不要被你過去的經驗所限制
[00:23:37.680 --> 00:23:41.800]  我們的神永遠是大過你所經驗過的
[00:23:41.800 --> 00:23:44.640]  不要被神過去的經驗所限制
[00:23:44.640 --> 00:23:47.480]  或神過去的工作所限制
[00:23:47.480 --> 00:23:51.520]  多少時候我們常常只是會着重於我們過去的工作
[00:23:51.520 --> 00:23:54.240]  過去成功的一些經驗
[00:23:54.240 --> 00:23:58.720]  卻忽略了神現在要做的工作
[00:23:58.720 --> 00:24:00.160]  所以我們一定要求神幫助
[00:24:00.160 --> 00:24:04.480]  我們不斷在生命跟侍奉上被神所更新
[00:24:04.480 --> 00:24:07.400]  這也包括生命何在其中
[00:24:07.400 --> 00:24:09.600]  今天無論我們過去
[00:24:09.600 --> 00:24:12.840]  爲神過去的工作多麼的感恩
[00:24:12.840 --> 00:24:16.760]  讓我們都不要被過去的工作所限制
[00:24:16.760 --> 00:24:21.760]  因爲神的確要帶領我們走上一條新的道路
[00:24:21.760 --> 00:24:23.600]  不但是要突破
[00:24:23.600 --> 00:24:26.760]  而且要竭力的追求卓越
[00:24:26.760 --> 00:24:28.360]  什麼叫卓越
[00:24:28.360 --> 00:24:31.600]  卓越不是叫你一天到晚跟別人來比較
[00:24:31.600 --> 00:24:35.640]  卓越也不是要你跟別人一樣去追求別人的成功
[00:24:35.640 --> 00:24:37.520]  永遠不是這樣
[00:24:37.520 --> 00:24:38.640]  卓越
[00:24:38.640 --> 00:24:41.680]  那是要看見神在你我身上的心意
[00:24:41.680 --> 00:24:46.040]  能夠看見神所爲我們預備的成功
[00:24:46.040 --> 00:24:49.320]  然後我們竭力往前奔跑
[00:24:49.320 --> 00:24:51.960]  能夠直向標杆奔跑
[00:24:51.960 --> 00:24:54.440]  得到神的獎賞爲止
[00:24:54.440 --> 00:24:55.400]  Amen
[00:24:55.400 --> 00:24:56.680]  所以六個核心價值
[00:24:56.680 --> 00:24:58.600]  讓我們一同來複習一遍好不好
[00:24:58.600 --> 00:25:00.280]  第一我們一同來唸
[00:25:00.280 --> 00:25:02.760]  效法基督 做主僕人
[00:25:02.760 --> 00:25:06.280]  第二 熱愛耶穌 關愛世人
[00:25:06.280 --> 00:25:09.640]  第三 成全聖徒 團隊侍奉
[00:25:09.640 --> 00:25:12.960]  第四 互相尊重 保守合一
[00:25:12.960 --> 00:25:16.480]  第五 信心跨越 慷慨樂施
[00:25:16.480 --> 00:25:20.400]  第六 不斷創新 追求卓越
[00:25:20.400 --> 00:25:22.600]  第二點這六個核心價值
[00:25:22.600 --> 00:25:25.600]  不只是一套很好聽的標語而已
[00:25:25.600 --> 00:25:29.800]  這六個核心價值是要我們一同活出來的
[00:25:29.800 --> 00:25:31.920]  事實上這六個核心價值
[00:25:31.920 --> 00:25:36.720]  是一個我們需要在教會里面所營造的一個環境
[00:25:36.720 --> 00:25:39.400]  好讓每一個來到這個教會里的人
[00:25:39.400 --> 00:25:41.400]  他們不需要看到這個標語
[00:25:41.400 --> 00:25:45.000]  他們自然會明白而且照着去做
[00:25:45.000 --> 00:25:47.440]  這就好像臺北的捷運一樣
[00:25:47.440 --> 00:25:49.880]  每一次我們回到臺北最impressed
[00:25:49.880 --> 00:25:52.280]  就是捷運大家都在排隊
[00:25:52.280 --> 00:25:55.520]  你從來沒看見中國人這麼喜歡排隊的
[00:25:55.520 --> 00:25:57.120]  到捷運一定排隊
[00:25:57.120 --> 00:25:59.440]  你只要不排隊大家會看你一眼
[00:25:59.440 --> 00:26:01.880]  你馬上乖乖就去排
[00:26:01.880 --> 00:26:05.040]  你不需要什麼標語的
[00:26:05.040 --> 00:26:07.680]  你自然會照着去做
[00:26:07.680 --> 00:26:09.680]  這就是我所說的環境
[00:26:09.680 --> 00:26:14.520]  第二點今天你不需要一天到晚去勸別人要效法基督
[00:26:14.520 --> 00:26:17.040]  只要你我活出僕人的樣式
[00:26:17.040 --> 00:26:22.600]  新人來到教會自然會跟着一同做主的僕人的
[00:26:22.600 --> 00:26:26.080]  今天你不需要一天到晚強調熱愛耶穌
[00:26:26.080 --> 00:26:29.040]  只要你我活出信仰的熱情
[00:26:29.040 --> 00:26:32.480]  不要一天到晚半死不活的樣子
[00:26:32.480 --> 00:26:36.080]  那麼新人來到教會他自然爲主大發熱心
[00:26:36.080 --> 00:26:39.440]  因爲這是唯一他所看見的榜樣
[00:26:39.440 --> 00:26:42.200]  你也不需要一天到晚講奉獻的真理
[00:26:42.200 --> 00:26:45.800]  只要你我活出信心的生活慷慨樂施
[00:26:45.800 --> 00:26:49.600]  新人來到教會他自然會慷慨奉獻
[00:26:49.600 --> 00:26:53.960]  因爲他看見這的確是一條蒙福的道路
[00:26:53.960 --> 00:26:55.400]  求神幫助我們
[00:26:55.400 --> 00:26:59.200]  讓我們從心爲身來跟隨神
[00:26:59.200 --> 00:27:03.760]  從我們開始活出這樣一種價值觀
[00:27:03.760 --> 00:27:09.760]  我們才能真正在這樣世代創造文化來影響世代
[00:27:09.760 --> 00:27:11.600]  我們一起禱告
[00:27:11.600 --> 00:27:13.040]  親愛的主我們再次來到你面前
[00:27:13.040 --> 00:27:14.440]  獻上我們的感謝與讚美
[00:27:14.440 --> 00:27:16.400]  謝謝你在過去二十年
[00:27:16.400 --> 00:27:19.240]  主你真的是何等的祝福這個教會
[00:27:19.240 --> 00:27:23.600]  也讓我們看見這二十年是這六個核心價值
[00:27:23.600 --> 00:27:25.280]  一直在帶領我們
[00:27:25.280 --> 00:27:28.920]  從每一個決定每一個策略的根基
[00:27:28.920 --> 00:27:31.680]  就求你幫助我們能夠站立在這樣
[00:27:31.680 --> 00:27:33.760]  已經有的根基上
[00:27:33.760 --> 00:27:35.720]  我們繼續向前
[00:27:35.720 --> 00:27:37.560]  幫助每一位弟兄姐妹
[00:27:37.560 --> 00:27:41.320]  讓我們期待你在我們中心做更大更奇妙的工作
[00:27:41.320 --> 00:27:44.960]  但是要更讓我們尾聲擺上在你面前
[00:27:44.960 --> 00:27:48.800]  好讓你使用我們成爲這樣一個神機的器皿
[00:27:48.800 --> 00:27:49.680]  我們謝謝你
[00:27:49.680 --> 00:27:51.960]  再次求你的聖靈來激勵我們
[00:27:51.960 --> 00:27:53.520]  讓我們同心合意
[00:27:53.520 --> 00:27:54.920]  來尋求你的面
[00:27:54.920 --> 00:27:56.840]  來真的在這個世代裏面
[00:27:56.840 --> 00:27:58.520]  活出不一樣的見證
[00:27:58.520 --> 00:28:01.760]  感謝禱告奉耶穌得聖的名祈求
[00:28:01.760 --> 00:28:02.400]  Amen
