
[00:00:00.000 --> 00:00:07.000]  在領受神的話的開始 我們同心而禱告耀望主
[00:18:25.000 --> 00:18:27.000]  而一章四節提醒了我們
[00:18:27.000 --> 00:18:31.000]  聖潔是不能夠玷污
[00:18:31.000 --> 00:18:33.000]  聖潔和污穢
[00:18:33.000 --> 00:18:35.000]  是完全的相反
[00:18:35.000 --> 00:18:38.000]  但是他在說一章第四節
[00:18:38.000 --> 00:18:40.000]  是將不能玷污
[00:18:40.000 --> 00:18:43.000]  不能弄壞 不能摧殘
[00:18:43.000 --> 00:18:46.000]  這兩種的質素放在一起
[00:18:46.000 --> 00:18:48.000]  是告訴我們
[00:18:48.000 --> 00:18:51.000]  其實如果玷污了
[00:18:51.000 --> 00:18:53.000]  不聖潔的話
[00:18:53.000 --> 00:18:56.000]  就不能夠永遠的存留
[00:18:56.000 --> 00:18:58.000]  不能夠進入永恆
[00:18:58.000 --> 00:18:59.000]  因為聖潔是一個
[00:18:59.000 --> 00:19:02.000]  進入永恆的條件
[00:19:02.000 --> 00:19:05.000]  不能夠有任何的污穢
[00:19:05.000 --> 00:19:07.000]  我相信今個星期
[00:19:07.000 --> 00:19:09.000]  你聽見新聞報道裡面說
[00:19:09.000 --> 00:19:11.000]  會報告一個
[00:19:11.000 --> 00:19:13.000]  我們都可能會很留心的
[00:19:13.000 --> 00:19:15.000]  就是有一種的沐浴露
[00:19:15.000 --> 00:19:16.000]  它有很多的牌子
[00:19:16.000 --> 00:19:18.000]  其中一個牌子
[00:19:18.000 --> 00:19:22.000]  它的含菌量是超標169倍
[00:19:22.000 --> 00:19:23.000]  一聽見之後
[00:19:23.000 --> 00:19:25.000]  你的反應是怎樣呢?
[00:19:25.000 --> 00:19:26.000]  你家裡有沒有?
[00:19:26.000 --> 00:19:27.000]  你朋友家裡有沒有?
[00:19:27.000 --> 00:19:29.000]  如果有就提醒他
[00:19:29.000 --> 00:19:30.000]  如果有的話你會怎樣?
[00:19:30.000 --> 00:19:33.000]  我猜你一定會扔掉
[00:19:33.000 --> 00:19:36.000]  污穢 不潔
[00:19:36.000 --> 00:19:38.000]  不能夠永遠的殘留
[00:19:38.000 --> 00:19:39.000]  我猜你一定會扔掉
[00:19:39.000 --> 00:19:41.000]  同樣永恆也一樣
[00:19:41.000 --> 00:19:43.000]  不容許半點的污穢
[00:19:43.000 --> 00:19:45.000]  任何一點的污穢
[00:19:45.000 --> 00:19:46.000]  在永恆當中
[00:19:46.000 --> 00:19:48.000]  都是一個嚴重的超標
[00:19:48.000 --> 00:19:50.000]  聖潔就是存留到
[00:19:50.000 --> 00:19:52.000]  永恆必須有的質素
[00:19:52.000 --> 00:19:54.000]  而且這個質素
[00:19:54.000 --> 00:19:56.000]  只有靠著耶穌基督
[00:19:56.000 --> 00:19:59.000]  我們才可以得著
[00:19:59.000 --> 00:20:02.000]  怎樣去得著這個聖潔呢?
[00:20:02.000 --> 00:20:03.000]  很重要的就是
[00:20:03.000 --> 00:20:06.000]  我們要專心的去倚靠神
[00:20:06.000 --> 00:20:08.000]  我們學的就是很重要的
[00:20:08.000 --> 00:20:11.000]  一個聖潔的標記和途徑
[00:20:11.000 --> 00:20:13.000]  我們怎樣可以得著聖潔呢?
[00:20:13.000 --> 00:20:14.000]  不是靠我們自己
[00:20:14.000 --> 00:20:16.000]  好像打坐那樣去修練自己
[00:20:16.000 --> 00:20:18.000]  然後自己會發光
[00:20:18.000 --> 00:20:20.000]  而是信服耶穌基督
[00:20:20.000 --> 00:20:22.000]  將祂幫助我們
[00:20:22.000 --> 00:20:24.000]  我最近在Facebook裡面
[00:20:24.000 --> 00:20:27.000]  看見一個很簡單的短片
[00:20:27.000 --> 00:20:29.000]  就是那些圖像
[00:20:29.000 --> 00:20:34.000]  怎樣去圖造一些慈禧呢?
[00:20:34.000 --> 00:20:38.000]  那些泥是在一個鑽盤裡面
[00:20:38.000 --> 00:20:40.000]  然後那個鑽盤一直在轉
[00:20:40.000 --> 00:20:44.000]  變成一個圓筒形、花瓶等等
[00:20:44.000 --> 00:20:46.000]  那個圖像的手
[00:20:46.000 --> 00:20:48.000]  你只需要用手指
[00:20:48.000 --> 00:20:49.000]  碰一碰一個位置
[00:20:49.000 --> 00:20:51.000]  然後轉一轉之後
[00:20:51.000 --> 00:20:52.000]  形狀就改變了
[00:20:52.000 --> 00:20:56.000]  圖像將手指一直在那裡畫的時候
[00:20:56.000 --> 00:21:00.000]  整個很精美的慈禧就出來了
[00:21:00.000 --> 00:21:03.000]  跟著那個圖像的手
[00:21:03.000 --> 00:21:05.000]  不斷地去改變
[00:21:05.000 --> 00:21:06.000]  很美很美
[00:21:06.000 --> 00:21:08.000]  不斷地有變化
[00:21:08.000 --> 00:21:11.000]  是跟著這個圖像的指引
[00:21:11.000 --> 00:21:13.000]  其實信服上帝就是
[00:21:13.000 --> 00:21:15.000]  讓祂塑造我們的生命
[00:21:15.000 --> 00:21:19.000]  讓我們的生命成為祂工作的印記
[00:21:19.000 --> 00:21:21.000]  以至於當我們信靠祂的時候
[00:21:21.000 --> 00:21:25.000]  我們就可以分享到祂給我們的聖潔
[00:21:25.000 --> 00:21:28.000]  以至於我們在生活當中
[00:21:28.000 --> 00:21:31.000]  能夠去實踐上帝的心意
[00:21:31.000 --> 00:21:32.000]  無論在我們的家庭
[00:21:32.000 --> 00:21:34.000]  在我們的教會
[00:21:34.000 --> 00:21:35.000]  在社會當中
[00:21:35.000 --> 00:21:38.000]  正如彼得前主後半的部分裡面
[00:21:38.000 --> 00:21:41.000]  提醒我們在生活當中具體的
[00:21:41.000 --> 00:21:44.000]  怎樣去透過愛弟兄、愛家人
[00:21:44.000 --> 00:21:47.000]  怎樣在社會當中作美好的見證
[00:21:47.000 --> 00:21:50.000]  能夠成為一個聖潔的標記
[00:21:50.000 --> 00:21:51.000]  求主幫助我們
[00:21:51.000 --> 00:21:53.000]  我們重新再一次禱告
[00:21:53.000 --> 00:21:55.000]  天父我們感謝祢
[00:21:55.000 --> 00:21:58.000]  今天祢讓我們能夠有祢的形象
[00:21:58.000 --> 00:22:02.000]  可以賜祢、可以效法主祢自己的聖潔
[00:22:02.000 --> 00:22:04.000]  我們深知道我們追求聖潔
[00:22:04.000 --> 00:22:06.000]  不能夠靠我們自己
[00:22:06.000 --> 00:22:09.000]  而是靠祢的聖靈成為我們的幫助
[00:22:09.000 --> 00:22:11.000]  求祢幫助我們
[00:22:11.000 --> 00:22:15.000]  幫助我們能夠專心地去仰望祢
[00:22:15.000 --> 00:22:18.000]  幫助我們能夠專心在祢自己的話語上面
[00:22:18.000 --> 00:22:21.000]  以致我們常常去記得祢的旨意
[00:22:21.000 --> 00:22:24.000]  常常也都是留心聖靈給我們的帶領
[00:22:24.000 --> 00:22:27.000]  以致我們不會行差走錯
[00:22:27.000 --> 00:22:30.000]  求天父去到知恩引導我們
[00:22:30.000 --> 00:22:31.000]  幫助我們信服祢
[00:22:31.000 --> 00:22:34.000]  以致我們的生命能夠無祢的塑造
[00:22:34.000 --> 00:22:37.000]  更加賜祢、更加合乎主祢的旨意
[00:22:37.000 --> 00:22:38.000]  討祢的喜悅
[00:22:38.000 --> 00:22:41.000]  我們禱告、仰望奉耶穌基督的名字
[00:22:41.000 --> 00:22:42.000]  阿門
