
[00:00:00.000 --> 00:00:03.580]  他是饒和華的化身
[00:18:46.120 --> 00:18:48.320]  「他的身體為我們粉碎」
[00:18:48.320 --> 00:18:51.620]  「耶穌接過餅來捉借了說」
[00:18:51.620 --> 00:18:54.620]  「你們拿這杯分著喝」
[00:18:54.620 --> 00:18:59.720]  「這杯是我的血所納的新藥」
[00:18:59.720 --> 00:19:02.320]  「為你們流出來」
[00:19:02.320 --> 00:19:04.120]  「他的身體為我們粉碎」
[00:19:04.120 --> 00:19:05.920]  「他的寶血為我們流」
[00:19:05.920 --> 00:19:09.120]  耶穌邀請罪人悔改歸家
[00:19:09.120 --> 00:19:12.020]  耶穌邀請罪人來到天國的延寂
[00:19:12.020 --> 00:19:14.320]  最後的天國延寂是什麼
[00:19:14.320 --> 00:19:18.220]  是祂自己
[00:19:18.220 --> 00:19:21.320]  唯有主耶穌基督可以令我們出死入生
[00:19:21.320 --> 00:19:24.020]  唯有主耶穌基督的血
[00:19:24.020 --> 00:19:25.920]  唯有主耶穌基督的身體
[00:19:25.920 --> 00:19:31.320]  可以令我們有新的屬天的生命
[00:19:31.320 --> 00:19:32.820]  祂為我們釘十字架
[00:19:32.820 --> 00:19:33.820]  祂為我們捨身
[00:19:33.820 --> 00:19:35.620]  祂為我們流血
[00:19:35.620 --> 00:19:38.020]  以致你和我可以得救
[00:19:38.020 --> 00:19:41.420]  以致你和我再不為我們自己而活
[00:19:41.420 --> 00:19:45.160]  而為我們受死的基督而活
