
[00:00:00.000 --> 00:00:03.880]  今天是教會鎖定的感恩節禮拜
[00:18:31.640 --> 00:18:33.800]  我們有一種叫精要輔導
[00:18:33.800 --> 00:18:36.240]  精要輔導是什麼呢?
[00:18:36.240 --> 00:18:37.760]  因為時間關係
[00:18:37.760 --> 00:18:39.640]  我們不能夠放很多時間
[00:18:39.640 --> 00:18:42.120]  放一個人做一個很長期的輔導
[00:18:42.120 --> 00:18:45.680]  有一種技巧叫精要輔導
[00:18:45.680 --> 00:18:50.000]  很集中問這些受助者幾個的問題
[00:18:50.000 --> 00:18:53.080]  以致能夠馬上看到他最需要的是什麼
[00:18:53.080 --> 00:18:54.840]  能夠看看會不會幫到他
[00:18:54.840 --> 00:18:57.000]  其中一個問題就是這樣問的
[00:18:57.000 --> 00:19:04.720]  他說如果經過了一晚睡覺
[00:19:04.720 --> 00:19:06.520]  一覺醒來之後
[00:19:06.520 --> 00:19:13.320]  你最希望你現在有什麼改變
[00:19:13.320 --> 00:19:18.520]  當然如果一個身體患了疾病的人
[00:19:18.520 --> 00:19:20.760]  他就說我希望我起床
[00:19:20.760 --> 00:19:22.040]  好像平時一樣
[00:19:22.040 --> 00:19:23.560]  可以健健康康
[00:19:23.560 --> 00:19:25.520]  可以歡喜快樂
[00:19:25.520 --> 00:19:29.880]  或者一個婚姻已經破碎了的太太
[00:19:29.880 --> 00:19:31.680]  來到輔導員面前
[00:19:31.680 --> 00:19:33.720]  她說我希望一覺醒來
[00:19:33.720 --> 00:19:36.480]  我發覺我丈夫在我身邊
[00:19:36.480 --> 00:19:39.480]  但是我丈夫已經很久不在我身邊了
[00:19:39.480 --> 00:19:43.360]  沒有跟我一起睡同一張床
[00:19:43.360 --> 00:19:45.920]  或者是一個生意失敗的一個人
[00:19:45.920 --> 00:19:48.720]  她說我希望一覺醒來
[00:19:48.720 --> 00:19:52.560]  我虧的錢都回來了
[00:19:52.560 --> 00:19:55.280]  這個就是她最期望的目的
[00:19:55.280 --> 00:19:56.600]  如果這樣的情況
[00:19:56.600 --> 00:19:59.520]  她就會解決到現在的困難
[00:19:59.520 --> 00:20:03.960]  或者這種情緒的壓力等等的事情
[00:20:03.960 --> 00:20:07.920]  當然說完這些通常會說
[00:20:07.920 --> 00:20:09.520]  都不會這樣說的
[00:20:09.520 --> 00:20:11.120]  可能都沒有什麼希望了
[00:20:11.120 --> 00:20:12.760]  但是知道他最需要什麼
[00:20:12.760 --> 00:20:15.520]  最困難什麼
[00:20:15.520 --> 00:20:19.680]  但是其實一個的共通點是什麼呢
[00:20:19.680 --> 00:20:21.160]  其實這些人的相反
[00:20:21.160 --> 00:20:23.360]  一同的共通點是什麼呢
[00:20:23.360 --> 00:20:25.800]  我希望好像以前一樣
[00:20:25.800 --> 00:20:29.120]  我希望好像回復之前一樣
[00:20:29.120 --> 00:20:30.440]  是沒有什麼大的期望
[00:20:30.440 --> 00:20:33.400]  我不是希望有什麼更加好的事情
[00:20:33.400 --> 00:20:36.160]  只不過好像以前曾經發生過
[00:20:36.160 --> 00:20:37.560]  我以前有健康的身體
[00:20:37.560 --> 00:20:39.080]  我希望有一個健康的身體
[00:20:39.080 --> 00:20:42.360]  我以前的婚姻關係是很快樂美滿
[00:20:42.360 --> 00:20:45.360]  我只不過是希望我們的婚姻繼續維持
[00:20:45.360 --> 00:20:48.000]  我以前的生意都是OK
[00:20:48.000 --> 00:20:50.920]  希望繼續OK下去
[00:20:50.920 --> 00:20:53.800]  沒有什麼很多的奢望在裡面
[00:20:53.800 --> 00:20:59.360]  只不過是期望以前發生過
[00:20:59.360 --> 00:21:02.360]  這個問題就讓我們思想一件事
[00:21:02.360 --> 00:21:05.240]  原來我們沒有珍惜
[00:21:05.240 --> 00:21:08.160]  原來我們沒有珍惜我們所擁有的東西
[00:21:08.160 --> 00:21:09.680]  沒有珍惜現在我們每一天
[00:21:09.680 --> 00:21:11.840]  每一刻我們這一刻裡面
[00:21:11.840 --> 00:21:13.240]  已經擁有的東西
[00:21:13.240 --> 00:21:14.920]  我們沒有珍惜到
[00:21:14.920 --> 00:21:17.800]  有時候我們好像奉旨得到的
[00:21:17.800 --> 00:21:20.480]  所以當我們覺得有困難的時候
[00:21:20.480 --> 00:21:21.320]  我們發覺
[00:21:21.320 --> 00:21:23.960]  或者我們身體有軟弱的時候才知道
[00:21:23.960 --> 00:21:26.560]  原來呼吸一個新鮮的空氣
[00:21:26.560 --> 00:21:28.200]  都不是必然的事情
[00:21:28.200 --> 00:21:31.200]  能夠可以走路
[00:21:31.200 --> 00:21:32.520]  起來走走
[00:21:32.520 --> 00:21:34.800]  都不是一件必然的事情
[00:21:34.800 --> 00:21:37.280]  或者我們有其他的情況
[00:21:37.280 --> 00:21:39.520]  不是必然的事情
[00:21:39.520 --> 00:21:42.080]  話說有一個少女
[00:21:42.080 --> 00:21:45.320]  有一次跟家人頂撞
[00:21:45.320 --> 00:21:47.840]  跟媽媽頂撞吵架
[00:21:47.840 --> 00:21:49.760]  吵架之後大家都很生氣
[00:21:49.760 --> 00:21:51.400]  通常父母都會說
[00:21:51.400 --> 00:21:53.600]  你走了不要回來了
[00:21:53.600 --> 00:21:58.560]  這個少女於是一下子衝了出門口
[00:21:58.560 --> 00:22:00.720]  關上門走了
[00:22:00.720 --> 00:22:01.720]  下了街
[00:22:01.720 --> 00:22:03.040]  下了街之後
[00:22:03.040 --> 00:22:05.120]  那時候已經發覺天又冷
[00:22:05.120 --> 00:22:06.720]  然後又沒吃飯
[00:22:06.720 --> 00:22:07.560]  又肚子餓
[00:22:07.560 --> 00:22:09.560]  一路走了很遠的地方
[00:22:09.560 --> 00:22:11.680]  到了一個麵攤裡面
[00:22:11.680 --> 00:22:14.520]  看著那些雲吞麵流口水
[00:22:14.520 --> 00:22:15.960]  於是就站在那裡
[00:22:15.960 --> 00:22:17.360]  看著看著
[00:22:17.360 --> 00:22:18.240]  老闆就問她
[00:22:18.240 --> 00:22:20.200]  你是不是想吃麵
[00:22:20.200 --> 00:22:21.400]  那個女生說
[00:22:21.400 --> 00:22:22.080]  是的我想吃
[00:22:22.080 --> 00:22:23.880]  不過我沒有帶錢
[00:22:23.880 --> 00:22:25.120]  因為剛才走出來
[00:22:25.120 --> 00:22:26.600]  錢又沒有什麼都沒有
[00:22:26.600 --> 00:22:29.480]  就這樣
[00:22:29.480 --> 00:22:31.080]  想吃不過沒有帶錢
[00:22:31.080 --> 00:22:32.160]  但是那個老闆好人
[00:22:32.160 --> 00:22:32.760]  那個老闆就說
[00:22:32.760 --> 00:22:34.320]  不要緊
[00:22:34.320 --> 00:22:35.240]  天氣這麼冷
[00:22:35.240 --> 00:22:35.920]  你坐下來
[00:22:35.920 --> 00:22:38.120]  我請你吃一碗麵
[00:22:38.120 --> 00:22:41.480]  於是就給了她一碗雲吞麵
[00:22:41.480 --> 00:22:45.440]  當這個女生吃了兩口之後
[00:22:45.440 --> 00:22:47.960]  就流眼淚
[00:22:47.960 --> 00:22:48.800]  哭了
[00:22:48.800 --> 00:22:49.640]  老闆就看到
[00:22:49.640 --> 00:22:50.360]  怎麼回事
[00:22:50.360 --> 00:22:51.600]  為什麼要哭
[00:22:51.600 --> 00:22:53.480]  發生什麼事情
[00:22:53.480 --> 00:22:55.200]  這個女生又說
[00:22:55.200 --> 00:23:00.560]  因為剛才我走了出來
[00:23:00.560 --> 00:23:01.480]  沒有帶錢
[00:23:01.480 --> 00:23:04.200]  來到這個地方
[00:23:04.200 --> 00:23:06.760]  竟然我跟你不相識
[00:23:06.760 --> 00:23:09.720]  竟然你也送了一碗麵給我
[00:23:09.720 --> 00:23:11.760]  我很感動
[00:23:11.760 --> 00:23:13.880]  但是我媽媽和她吵架
[00:23:13.880 --> 00:23:17.040]  她反而趕我走
[00:23:17.040 --> 00:23:20.280]  但是這個老闆聽了之後
[00:23:20.280 --> 00:23:21.600]  就跟這個女生說
[00:23:21.600 --> 00:23:24.040]  你為什麼會這樣想
[00:23:24.040 --> 00:23:24.760]  你有沒有想過
[00:23:24.760 --> 00:23:27.480]  一個不相識的人給你一碗麵
[00:23:27.480 --> 00:23:30.360]  你都感激到流眼淚
[00:23:30.360 --> 00:23:33.640]  但是你媽媽十幾二十年
[00:23:33.640 --> 00:23:36.040]  一直不停地煮飯給你吃
[00:23:36.040 --> 00:23:37.680]  煮麵給你吃
[00:23:37.680 --> 00:23:39.560]  你有沒有感激一下
[00:23:39.560 --> 00:23:40.880]  這個女生聽完之後
[00:23:40.880 --> 00:23:41.840]  很慚愧
[00:23:41.840 --> 00:23:43.160]  立刻恍然大悟
[00:23:43.160 --> 00:23:44.080]  不是的
[00:23:44.080 --> 00:23:46.440]  以為這是奉旨的事情
[00:23:46.440 --> 00:23:49.440]  所以剛才又冷又冷
[00:23:49.440 --> 00:23:51.000]  又想肚子餓的時候
[00:23:51.000 --> 00:23:51.720]  一碗麵
[00:23:51.720 --> 00:23:53.720]  覺得很感激
[00:23:53.720 --> 00:23:57.120]  但是其實家裡日日如常
[00:23:57.120 --> 00:23:59.880]  媽媽已經預備好晚餐
[00:23:59.880 --> 00:24:05.640]  預備好菜給她們無憂地享用
[00:24:05.640 --> 00:24:09.120]  她從來沒有一個感激的心在裡面
[00:24:09.120 --> 00:24:10.960]  這個女生就決定
[00:24:10.960 --> 00:24:13.080]  要鼓起勇氣回家
[00:24:13.080 --> 00:24:14.560]  跟媽媽說對不起
[00:24:14.560 --> 00:24:17.200]  謝謝媽媽
[00:24:17.200 --> 00:24:19.000]  有時候我們是這樣的情況
[00:24:19.000 --> 00:24:21.320]  很多時候我們在日常生活裡面
[00:24:21.320 --> 00:24:22.600]  很瑣碎的事情
[00:24:22.600 --> 00:24:24.520]  我們都以為是奉旨的
[00:24:24.520 --> 00:24:26.880]  我們以為這些都是應有的
[00:24:26.880 --> 00:24:27.880]  但是當我們失去
[00:24:27.880 --> 00:24:29.440]  當我們缺乏的時候
[00:24:29.440 --> 00:24:30.640]  我們就覺得
[00:24:30.640 --> 00:24:33.560]  這些東西是我們很需要的
[00:24:33.560 --> 00:24:34.840]  但是我們有的時候
[00:24:34.840 --> 00:24:37.040]  我們沒有很珍惜在裡面
[00:24:37.040 --> 00:24:38.960]  所以第四節裡面說
[00:24:38.960 --> 00:24:42.800]  我是很期望這些人回歸
[00:24:42.800 --> 00:24:45.280]  回到以前的地方生活
[00:24:45.280 --> 00:24:47.440]  回到以色列的地方生活
[00:24:47.440 --> 00:24:50.640]  好像南方的河流
[00:24:50.640 --> 00:24:52.400]  有這些水一樣
[00:24:52.400 --> 00:24:54.520]  原來在本身聖經裡面說
[00:24:54.520 --> 00:24:56.760]  我們就好像做夢一樣
[00:24:56.760 --> 00:24:59.040]  這個夢境是不是成真
[00:24:59.040 --> 00:25:00.120]  這個做夢
[00:25:00.120 --> 00:25:01.320]  原來有一個意思
[00:25:01.320 --> 00:25:02.200]  在當時的黑暗
[00:25:02.200 --> 00:25:03.000]  就是說
[00:25:03.000 --> 00:25:08.600]  好像健康得到痊癒一樣
[00:25:08.600 --> 00:25:10.520]  都是那個詞的意思
[00:25:10.520 --> 00:25:11.320]  就是說
[00:25:11.320 --> 00:25:15.800]  原來我們今天回歸故土
[00:25:15.800 --> 00:25:20.120]  就好像我們從一個病患的身體
[00:25:20.120 --> 00:25:22.440]  得到一個健康的身體
[00:25:22.440 --> 00:25:25.520]  其實恢復回以前一樣
[00:25:25.520 --> 00:25:27.680]  所以看到
[00:25:27.680 --> 00:25:30.400]  我們今天在感恩節的禮拜裡面
[00:25:30.400 --> 00:25:32.040]  我們就要去學習
[00:25:32.040 --> 00:25:34.440]  能夠凡事都要感恩
[00:25:34.440 --> 00:25:36.680]  讓我們在生活裡面
[00:25:36.680 --> 00:25:38.760]  常常帶著感恩的心
[00:25:38.760 --> 00:25:40.080]  所以在生活裡面
[00:25:40.080 --> 00:25:41.880]  即使你說現在
[00:25:41.880 --> 00:25:43.240]  我們每一天
[00:25:43.240 --> 00:25:44.760]  都不是好像剛才所說
[00:25:44.760 --> 00:25:46.560]  突然間有一些神蹟的事情
[00:25:46.560 --> 00:25:48.960]  令到你滿心歡喜快樂
[00:25:48.960 --> 00:25:50.720]  真的很開心
[00:25:50.720 --> 00:25:52.360]  不是這樣的情況
[00:25:52.360 --> 00:25:53.400]  但是
[00:25:53.400 --> 00:25:55.080]  是不是代表我們沒有歡樂呢?
[00:25:55.080 --> 00:25:56.480]  是不是代表我們
[00:25:56.480 --> 00:25:58.960]  是不可以感恩呢?
[00:25:58.960 --> 00:26:00.800]  即使我們是流淚
[00:26:00.800 --> 00:26:02.840]  好像這裡第五第六節說
[00:26:02.840 --> 00:26:06.920]  流淚殺腫的必歡呼收割
[00:26:06.920 --> 00:26:09.040]  帶腫流淚出去的
[00:26:09.040 --> 00:26:11.640]  必歡呼地帶禍菌回來
[00:26:11.640 --> 00:26:13.360]  這句話
[00:26:13.360 --> 00:26:15.720]  流淚殺腫歡呼收割
[00:26:15.720 --> 00:26:17.760]  我們都很熟悉這句經文
[00:26:17.760 --> 00:26:19.520]  但是這是一個過程
[00:26:19.520 --> 00:26:20.880]  這是連著
[00:26:20.880 --> 00:26:24.320]  這不是一個必然的
[00:26:24.320 --> 00:26:26.320]  兩個是相關的
[00:26:26.320 --> 00:26:29.600]  不是一定有歡呼收割
[00:26:29.600 --> 00:26:33.280]  但是我們其實是從流淚殺腫裡面開始的
[00:26:33.280 --> 00:26:34.600]  你有這種感恩的心
[00:26:34.600 --> 00:26:37.160]  你不是由歡呼收割的時候才感恩
[00:26:37.160 --> 00:26:38.800]  而是你流淚殺腫的時候
[00:26:38.800 --> 00:26:39.680]  都懂得感恩
[00:26:39.680 --> 00:26:40.880]  因為你要知道
[00:26:40.880 --> 00:26:42.560]  你殺的腫
[00:26:42.560 --> 00:26:43.600]  神要保守
[00:26:43.600 --> 00:26:46.760]  可能有一天會開花結果
[00:26:46.760 --> 00:26:48.960]  如果你是這樣的心智
[00:26:48.960 --> 00:26:50.040]  有這樣的信心
[00:26:50.040 --> 00:26:51.280]  你所做的事情
[00:26:51.280 --> 00:26:53.560]  神會看著的時候
[00:26:53.560 --> 00:26:57.320]  你就已經有帶著感恩的心
[00:26:57.320 --> 00:26:59.000]  去參與這件事情
[00:26:59.000 --> 00:27:01.720]  帶著感恩的心去殺這些腫
[00:27:01.720 --> 00:27:02.720]  如果不是的話
[00:27:02.720 --> 00:27:04.400]  一個人沒有感恩的心
[00:27:04.400 --> 00:27:06.160]  很難生活下去
[00:27:06.160 --> 00:27:08.840]  在德文裡面
[00:27:08.840 --> 00:27:12.360]  感恩和思想
[00:27:12.360 --> 00:27:15.200]  是同一個字根
[00:27:15.200 --> 00:27:17.560]  他們說感恩
[00:27:17.560 --> 00:27:18.840]  其實英文也是
[00:27:18.840 --> 00:27:22.560]  Friends和Thinker都很接近
[00:27:22.560 --> 00:27:24.280]  都是差不多
[00:27:24.280 --> 00:27:26.600]  所以德國人就說
[00:27:26.600 --> 00:27:31.880]  有思想的人才懂得感恩
[00:27:31.880 --> 00:27:34.800]  就是他會有的心思知道
[00:27:34.800 --> 00:27:38.120]  原來每一件事情都不是偶然的
[00:27:38.120 --> 00:27:41.280]  每一件事情也不是必然的事情
[00:27:41.280 --> 00:27:43.360]  他們會用心去思考
[00:27:43.360 --> 00:27:46.280]  會察覺到每一天所得到的東西
[00:27:46.280 --> 00:27:49.080]  都是一個恩典
[00:27:49.080 --> 00:27:51.640]  所以他們覺得這種感恩
[00:27:51.640 --> 00:27:53.320]  慢慢地他們就會覺得
[00:27:53.320 --> 00:27:55.120]  這種感恩
[00:27:55.120 --> 00:27:56.280]  有人就說了
[00:27:56.280 --> 00:27:58.600]  是一種回憶
[00:27:58.600 --> 00:28:00.440]  感恩是一種記憶
[00:28:00.440 --> 00:28:01.520]  就是說
[00:28:01.520 --> 00:28:03.400]  如果我們日常生活裡面
[00:28:03.400 --> 00:28:06.480]  我們不同的瑣碎的事情也好
[00:28:06.480 --> 00:28:09.480]  我們都騰著一種感恩的心
[00:28:09.480 --> 00:28:12.920]  我們去記載在心裡面
[00:28:12.920 --> 00:28:15.440]  這個是將我們的心靈會豐富
[00:28:15.440 --> 00:28:17.280]  即使那件是很艱難
[00:28:17.280 --> 00:28:19.880]  流著淚做每一天的事情
[00:28:19.880 --> 00:28:24.120]  但是你都能夠帶著感恩的心去實踐
[00:28:24.120 --> 00:28:27.440]  你都能夠經歷
[00:28:27.440 --> 00:28:30.640]  可以去度過一些艱難的時候
[00:28:30.640 --> 00:28:32.480]  當然不是說
[00:28:32.480 --> 00:28:34.360]  一定你一段時間很艱難
[00:28:34.360 --> 00:28:37.640]  然後你就慢慢一帆風順
[00:28:37.640 --> 00:28:39.760]  人生都是喜喜樂樂的
[00:28:39.760 --> 00:28:42.680]  所以不斷有感恩的事情發生
[00:28:42.680 --> 00:28:44.960]  不是到最後一天才感恩的
[00:28:44.960 --> 00:28:47.000]  但是在過程裡面
[00:28:47.000 --> 00:28:49.440]  有艱難的時候你又會去感恩
[00:28:49.440 --> 00:28:52.600]  我自己個人都有這樣的體會
[00:28:52.600 --> 00:28:54.440]  經常在那個侍奉裡面
[00:28:54.440 --> 00:28:55.840]  我都會想
[00:28:55.840 --> 00:28:57.200]  有時也有很多的壓力
[00:28:57.200 --> 00:28:58.720]  有時也有很多的艱難
[00:28:58.720 --> 00:29:00.200]  有時也會流淚
[00:29:00.200 --> 00:29:02.120]  但是其實
[00:29:02.120 --> 00:29:04.680]  怎樣能夠在教會裡面繼續去侍奉
[00:29:04.680 --> 00:29:08.120]  或者在神給我的崗位裡面繼續侍奉
[00:29:08.120 --> 00:29:09.360]  因為我經常在想
[00:29:09.360 --> 00:29:12.600]  我開始在教會裡面成長
[00:29:12.600 --> 00:29:14.840]  神在我生命裡面的那個恩典
[00:29:14.840 --> 00:29:17.320]  我會想起教會裡面很多的長輩
[00:29:17.320 --> 00:29:19.000]  很多的哥哥姐姐
[00:29:19.000 --> 00:29:21.880]  在我年少的時候給我很多的教導
[00:29:21.880 --> 00:29:23.480]  給我很多的關心
[00:29:23.480 --> 00:29:25.680]  這些一直記憶在我心裡面
[00:29:25.680 --> 00:29:27.080]  有一種感恩的心
[00:29:27.080 --> 00:29:29.000]  這種感恩的心帶到我今天
[00:29:29.000 --> 00:29:32.320]  能夠繼續感恩的心去服侍教會
[00:29:32.320 --> 00:29:33.680]  能夠去侍奉神
[00:29:33.680 --> 00:29:35.600]  這個是我的動力在裡面
[00:29:35.600 --> 00:29:37.920]  有時即使是艱難的時候
[00:29:37.920 --> 00:29:39.760]  就靠著這些感恩的心
[00:29:39.760 --> 00:29:42.080]  靠著這個對神報恩的心
[00:29:42.080 --> 00:29:43.320]  能夠繼續去做
[00:29:43.320 --> 00:29:44.880]  即使是流淚
[00:29:44.880 --> 00:29:46.200]  是殺種也好
[00:29:46.200 --> 00:29:48.080]  官夫收割也好
[00:29:48.080 --> 00:29:54.080]  這個同樣是一個感恩的過程裡面
[00:29:54.080 --> 00:29:56.720]  所以我們希望能夠去明白
[00:29:56.720 --> 00:30:01.000]  今天我們不是遇到一件
[00:30:01.000 --> 00:30:03.640]  突然間扭轉局面的一件事情
[00:30:03.640 --> 00:30:06.960]  一件好像我們所謂神跡的事情
[00:30:06.960 --> 00:30:09.120]  我們才是感恩
[00:30:09.120 --> 00:30:11.800]  但是每一天我們去平淡的生活
[00:30:11.800 --> 00:30:14.240]  每一天我們運用
[00:30:14.240 --> 00:30:15.840]  把握我們每一天
[00:30:15.840 --> 00:30:17.880]  我們過我們每一天的生活
[00:30:17.880 --> 00:30:20.920]  帶著一種這樣的心態
[00:30:20.920 --> 00:30:24.040]  你慢慢累積了很多感恩的元素
[00:30:24.040 --> 00:30:25.600]  在你的生命裡面
[00:30:25.600 --> 00:30:28.720]  即使在艱難的日子裡面
[00:30:28.720 --> 00:30:30.800]  即使在困局裡面
[00:30:30.800 --> 00:30:33.400]  你都能夠去度過
[00:30:33.400 --> 00:30:35.120]  說回一些的輔導裡面
[00:30:35.120 --> 00:30:36.800]  很多人都有這樣的情況
[00:30:36.800 --> 00:30:38.440]  就是因為他們過往以來
[00:30:38.440 --> 00:30:41.960]  一直以來是很埋怨自己所遭遇的
[00:30:41.960 --> 00:30:45.360]  很埋怨自己所的際遇
[00:30:45.360 --> 00:30:47.200]  全部是一種埋怨的心
[00:30:47.200 --> 00:30:48.760]  從來沒有一種感恩的心
[00:30:48.760 --> 00:30:51.040]  當遇到更困難的時候
[00:30:51.040 --> 00:30:52.360]  是很難去面對
[00:30:52.360 --> 00:30:53.560]  很難去接受
[00:30:53.560 --> 00:30:55.000]  過不了這一關的
[00:30:55.000 --> 00:30:56.200]  但是相反一些人
[00:30:56.200 --> 00:30:57.800]  一直以來他一直成長
[00:30:57.800 --> 00:30:59.480]  一直都有感恩的心
[00:30:59.480 --> 00:31:02.640]  一直覺得很多人去幫助他、扶持他
[00:31:02.640 --> 00:31:05.280]  即使遇到一個真的大的困難
[00:31:05.280 --> 00:31:06.960]  他都有能力去度過
[00:31:06.960 --> 00:31:10.560]  因為他都是帶著感恩的心面對每一天
[00:31:10.560 --> 00:31:13.480]  所以今天在感恩節禮拜裡面
[00:31:13.480 --> 00:31:15.560]  我們用一首詩歌
[00:31:15.560 --> 00:31:17.280]  這首詩歌是愛歌
[00:31:17.280 --> 00:31:20.960]  但是都成為了一個讚美的詩歌
[00:31:20.960 --> 00:31:22.360]  感恩的詩歌
[00:31:22.360 --> 00:31:24.840]  因為一班的以色列人
[00:31:24.840 --> 00:31:27.120]  他們明白神的恩典
[00:31:27.120 --> 00:31:30.640]  不是在他們看到
[00:31:30.640 --> 00:31:32.280]  他們以前沒有看到
[00:31:32.280 --> 00:31:34.760]  古列王的改變
[00:31:34.760 --> 00:31:36.440]  而是昔日
[00:31:36.440 --> 00:31:39.200]  一直神都是在帶領著以色列人
[00:31:39.200 --> 00:31:41.640]  不過他們現在想好像以前那樣
[00:31:41.640 --> 00:31:44.560]  當然他們都知道自己有走錯了路
[00:31:44.560 --> 00:31:47.000]  走錯了一些地方
[00:31:47.000 --> 00:31:49.080]  但是仍然要感恩
[00:31:49.080 --> 00:31:51.120]  仍然在神面前帶著感恩
[00:31:51.120 --> 00:31:54.120]  就相信流淚殺腫
[00:31:54.120 --> 00:31:56.400]  必然會歡呼收割
[00:31:56.400 --> 00:31:58.640]  是同心祈禱
[00:31:58.640 --> 00:32:00.760]  秋天父我們感謝祢
[00:32:00.760 --> 00:32:02.480]  因為祢是次恩的神
[00:32:02.480 --> 00:32:04.080]  祢又讓我們在生命裡面
[00:32:04.080 --> 00:32:06.480]  能夠看到很多的恩典
[00:32:06.480 --> 00:32:08.560]  或者我們生命裡面有很多的恩人
[00:32:08.560 --> 00:32:09.960]  來幫助我們
[00:32:09.960 --> 00:32:13.520]  以致我們能夠有豐富的心靈
[00:32:13.520 --> 00:32:15.040]  我們去過每一天
[00:32:15.040 --> 00:32:17.480]  或者我們有時會遇到艱難的日子
[00:32:17.480 --> 00:32:18.760]  流淚的日子
[00:32:18.760 --> 00:32:22.160]  但我們都會能夠借著祢給我們的恩典
[00:32:22.160 --> 00:32:25.000]  我們能夠去靠恩經過
[00:32:25.000 --> 00:32:27.320]  以致我們更加帶著感恩的心
[00:32:27.320 --> 00:32:29.640]  成為我們一個回憶
[00:32:29.640 --> 00:32:31.840]  以致我們能夠獻給你自己
[00:32:31.840 --> 00:32:33.800]  我們教會七十五年
[00:32:33.800 --> 00:32:35.840]  是充滿很多感恩的事情
[00:32:35.840 --> 00:32:38.560]  我們就願意能夠在這個時候裡
[00:32:38.560 --> 00:32:40.960]  將我們的感恩帶給你自己
[00:32:40.960 --> 00:32:43.640]  能夠去讚美你
[00:32:43.640 --> 00:32:46.960]  能夠去成為一個讚美的詩歌
[00:32:46.960 --> 00:32:48.640]  能夠去榮耀你自己
[00:32:48.640 --> 00:32:50.080]  求主幫助我們
[00:32:50.080 --> 00:32:52.200]  讓我們每一個基督徒的生命
[00:32:52.200 --> 00:32:53.960]  都成為一個感恩的生命
[00:32:53.960 --> 00:32:55.960]  都成為一個讚美的詩歌
[00:32:55.960 --> 00:32:58.040]  能夠去呈獻給神祢自己
[00:32:58.040 --> 00:33:00.960]  又讓人去思想
[00:33:00.960 --> 00:33:02.160]  讓人去看到
[00:33:02.160 --> 00:33:03.680]  能夠歸榮耀給你
[00:33:03.680 --> 00:33:06.360]  我們禱告感恩奉耶穌命求
[00:33:06.360 --> 00:33:07.040]  阿們
