
[00:00:00.000 --> 00:00:03.360]  上星期我們講到當我們信耶穌之後
[00:23:10.720 --> 00:23:12.400]  能夠成為一個更好的基督徒
[00:23:12.400 --> 00:23:13.760]  只有一個途徑
[00:23:13.760 --> 00:23:16.800]  就是唯獨聖靈
[00:23:16.800 --> 00:23:21.600]  我們唯有依靠在我們生命裏面的聖靈
[00:23:21.600 --> 00:23:25.200]  讓祂來引導我們的生命
[00:23:25.200 --> 00:23:28.880]  按著神在聖靈裏面的光照
[00:23:28.880 --> 00:23:33.680]  讓我們去成為一個神所喜悅的基督徒
[00:23:33.680 --> 00:23:35.200]  這個就是唯一的途徑
[00:23:35.200 --> 00:23:38.960]  如果我們按著這個途徑來做的時候
[00:23:38.960 --> 00:23:40.400]  聖經的應許就是說
[00:23:40.400 --> 00:23:42.720]  我們所結的果子
[00:23:42.720 --> 00:23:46.720]  是滿滿的屬靈果子
[00:23:46.720 --> 00:23:54.480]  這個就是順從聖靈所得到的福氣
[00:23:54.480 --> 00:23:59.600]  希望大家都能夠在經文裏面
[00:23:59.600 --> 00:24:02.160]  更加明白神的心意
[00:24:02.160 --> 00:24:06.000]  不要再依靠自己一些的方式
[00:24:06.000 --> 00:24:09.840]  來成為一個合神心意的基督徒
[00:24:09.840 --> 00:24:12.400]  要成為合神心意的基督徒
[00:24:12.400 --> 00:24:15.360]  只有順從聖靈
[00:24:15.360 --> 00:24:19.280]  讓我們一同低頭祈禱
[00:24:19.280 --> 00:24:22.160]  主耶穌基督,我們再一次地向祢感恩
[00:24:22.160 --> 00:24:24.560]  因為祢讓我們明白
[00:24:24.560 --> 00:24:26.320]  祢升天以後
[00:24:26.320 --> 00:24:28.240]  進入我們生命的
[00:24:28.240 --> 00:24:31.760]  是祢所差派的保衛師聖靈
[00:24:31.760 --> 00:24:34.080]  讓聖靈在我們心裏面
[00:24:34.080 --> 00:24:37.200]  成為我們生命裏面的方向
[00:24:37.200 --> 00:24:38.880]  我們的力量
[00:24:38.880 --> 00:24:41.440]  我們的心思
[00:24:41.440 --> 00:24:42.720]  我們的意念
[00:24:42.720 --> 00:24:46.720]  以致我們一言一行合乎祢的生意
[00:24:46.720 --> 00:24:49.280]  當我們面對困難的時候
[00:24:49.280 --> 00:24:55.680]  聖靈給我們有力量克服我們所面對的困難
[00:24:55.680 --> 00:24:56.720]  我們求祢幫助
[00:24:56.720 --> 00:25:01.120]  讓我們在祢面前成為一個合祢心意的基督徒
[00:25:01.120 --> 00:25:04.000]  這樣的祈禱、交託、仰望
[00:25:04.000 --> 00:25:07.360]  奉耶穌基督得聖名字而求
[00:25:07.360 --> 00:25:08.400]  阿門
