
[00:00:00.000 --> 00:00:05.000]  在開始的時候我想先問一下大英姊妹
[00:25:44.040 --> 00:26:13.040]  他这边分享有个题目叫做神在浴室的地板上,God on the Bathroom Floor,他原本是英文的,我就给他原本的版本给大家看看,原因就是我觉得无论我怎么翻译都翻译得不是很好,翻译不出他的神髓,我尽力试一下,大概是这样的。
[00:26:13.040 --> 00:26:37.040]  我在浴室里面,就度过了很多个不眠之夜,呕吐,哭泣和尖叫,有时我甚至在那里睡着了,我的头靠在马桶上,你可以说我是被咒咒,我迷途被鄙视。
[00:26:37.040 --> 00:26:53.040]  但是这些不是全部来的,因为我都是被拣选的,蒙祝福的,被受追捧的,请清呼我为一个神向他轻声细语的人。
[00:26:53.040 --> 00:27:12.040]  在我的吐福之中,装满了神特意为我留下的慈悲怜悯,在我病得没那么厉害的时候,有时我都会在午后的光线底下,躺在地毡上听他说话。
[00:27:12.040 --> 00:27:26.040]  我知道有些人听起来会觉得很疯狂,我没办法真正解释,但即使现在,我猜他是在说他很辛苦的时候,上帝也在这里。
[00:27:26.040 --> 00:27:42.040]  我听说有些人说看不到神,因为他们没有垂低头看,是真的,如果你看不到他,请你向下望,神就在浴室的地板上。
[00:27:42.040 --> 00:27:59.040]  在他真实的经历里面,当他呕吐,躺在地板上,他体会到神就在那里。在这个分享里面,还有另外一段是这样说的。
[00:27:59.040 --> 00:28:17.040]  有一件我很肯定知道的事是,他永远都不能够说他不认识我。我是神留下的邻居来的,我会用我的扫把棍敲天花板。
[00:28:17.040 --> 00:28:36.040]  我每天都会出现在他门口,有时哼着一些歌,有时戴着奏作,有时会向他道歉,有时会送礼物给他,也会对他有诉求。
[00:28:36.040 --> 00:28:53.040]  有时我会用放在地毯底下的钥匙,自己开门进去,有时我又会站在门口,站在外边,闷闷不落,直到他自己为我开门为止。
[00:28:53.040 --> 00:29:09.040]  我刚才问大家,什么叫做「认识我主基督耶稣」?认识是一份关系,Neibert,Jane,说他很肯定神认识他。
[00:29:09.040 --> 00:29:22.040]  不单止是这样,透过他和神去表述这份情深的关系,我也很肯定他是深深地认识他的主耶稣基督。
[00:29:22.040 --> 00:29:33.040]  保罗在这个段落的分享未完,还有两节,第十和第十一节。请大家听我读完。
[00:29:33.040 --> 00:29:45.040]  使我认识基督,晓得他復活的大能,并且晓得和他一同受苦,效法他的死,或者我也得以从死里復活。
[00:29:45.040 --> 00:29:56.040]  保罗在上文解释他生命的改变原因和目标,都是源于和耶稣基督的关系之后,
[00:29:56.040 --> 00:30:05.040]  来到这里,他就进一步去解释,去讲到认识基督究竟有什么意义。
[00:30:05.040 --> 00:30:18.040]  第十节的时候一开始说,使我认识基督,并且晓得他復活的大能。保罗提醒我们不要忽略,
[00:30:18.040 --> 00:30:37.040]  他的能力正正就在他胜过死亡的时候表露目遗,以致我们可以透过和他一同受苦,效法他的死,来到体现这个联合究竟是一回什么事。
[00:30:37.040 --> 00:30:43.040]  让这个復活的大能可以活现在我们的生活当中。
[00:30:43.040 --> 00:30:54.040]  当我们能够晓得和他一同受苦,效法他的死,或者我也得以从死里復活。
[00:30:54.040 --> 00:31:04.040]  保罗说"或者",不是代表他怀疑,他不确定,而是他认定这是神的恩典之余,
[00:31:04.040 --> 00:31:15.040]  亦都视乎人,视乎我们如何去回应肉身的死亡,你和我也没试过。
[00:31:15.040 --> 00:31:25.040]  不过从逻辑来说很简单,一定要经过死亡才能够復活,这是一个很容易明白的道理。
[00:31:25.040 --> 00:31:35.040]  所以如果我们说我们今天没办法捉得实,没办法体验得到復活的大能,其实原因很简单,
[00:31:35.040 --> 00:31:39.040]  因为我们没有真正死过。
[00:31:39.040 --> 00:31:51.040]  体验復活的基督最深刻的时候,就是在极度的痛苦,觉得自己差不多死了。
[00:31:51.040 --> 00:31:59.040]  当我们很需要上帝的时候,我们就体会得到这一个復活的大能。
[00:31:59.040 --> 00:32:10.040]  刚才我提过那个叫做Nightbird Jane,这位姐妹,在她的理解里面,神是这样的,
[00:32:10.040 --> 00:32:28.040]  她更加是一个赐予者,而不是一个索取者,不是,她带走我的黑暗,她是增加了我的光明。
[00:32:28.040 --> 00:32:34.040]  应该说她没有带走我的黑暗,而是她增加了我的光明。
[00:32:34.040 --> 00:32:43.040]  她没有让我不口渴,但是她为我带来了水。
[00:32:43.040 --> 00:32:51.040]  她没有治愈了我的孤独,但是她却是来到我的跟前。
[00:32:51.040 --> 00:33:00.040]  德医治的神迹,最终没有,是没有,发生在她的身上。
[00:33:00.040 --> 00:33:05.040]  在今年的2月19日,她就回了天家。
[00:33:05.040 --> 00:33:13.040]  她这个一早被医生视为必死的生命,只有2%,
[00:33:13.040 --> 00:33:26.040]  无论仍然在在世的日子,抑或回了天家之后,已经有千千万万的生命,是被她所感动。
[00:33:26.040 --> 00:33:33.040]  所以她最终都因为癌症而离开世界,回了天家。
[00:33:33.040 --> 00:33:42.040]  但是这个美丽的生命就告诉我们,让我们认识到什么叫做復活的大能。
[00:33:42.040 --> 00:33:51.040]  即使在人仍然在世的日子,这个復活的大能,都可以是很真实的。
[00:33:51.040 --> 00:33:56.040]  最后做一个很简单的总结。
[00:33:56.040 --> 00:34:03.040]  在今天,当我们说復活的大能的时候,我们很容易只有一个"港"字。
[00:34:03.040 --> 00:34:14.040]  到底我们有没有真正体验得到,因为从保罗回顾她自己过去的生命,
[00:34:14.040 --> 00:34:21.040]  她见到,其实以前她所依靠的东西,错了。
[00:34:21.040 --> 00:34:31.040]  她透过逐步尽心去认识耶稣基督,和祂一起去经历生命每一个的路程,困苦。
[00:34:31.040 --> 00:34:44.040]  耶稣这个復活的大能,就是被彰显出来的。愿意今天这个復活节崇拜的信息能够激励我们,
[00:34:44.040 --> 00:34:55.040]  昔日保罗可以体验得到復活的大能,Nybert可以,今天你和我都一样可以。
[00:34:55.040 --> 00:35:01.040]  让我们低头,有一个祷告。
[00:35:01.040 --> 00:35:07.040]  恩主,我们多谢你,因为你是那位从死里面复活的主。
[00:35:07.040 --> 00:35:17.040]  这个復活,不单止是一个概念,不单止是在2000年前,你真实的復活。
[00:35:17.040 --> 00:35:28.040]  在今天,这个復活的大能,仍然要彰显在我们每一个相信你的弟兄姊妹的生命当中。
[00:35:28.040 --> 00:35:34.040]  求你帮助我们,真的能够抓紧你復活的大能。
[00:35:34.040 --> 00:35:43.040]  我们知道,若然我们不是在你面前降服谦卑,甚至在我们的生命里面遇到很大很大的难处,
[00:35:43.040 --> 00:35:55.040]  好像差不多死的时候,我们真是很容易很轻忽你復活的大能,在我们的生命当中所彰显的能力。
[00:35:55.040 --> 00:36:07.040]  所以我们求你帮助我们,能够在我们每一天的生活里面,仍然可以看得到,经历得到,你是那位復活的主。
[00:36:07.040 --> 00:36:11.040]  多谢你,因为你已经从死里面复活。
[00:36:11.040 --> 00:36:15.040]  我们这样的感恩图告,是奉爱我们主耶稣基督的命求。
