
[00:00:00.000 --> 00:00:04.360]  (主席)很開心也很感恩今天可以在復活節第七個主日
[00:21:01.800 --> 00:21:04.840]  或者你那邊怎麼樣?你那邊冷不冷?
[00:21:04.840 --> 00:21:06.040]  熱不熱?
[00:21:06.040 --> 00:21:07.800]  我很不捨得你
[00:21:07.800 --> 00:21:09.960]  然後你期望著你的兒子
[00:21:09.960 --> 00:21:11.960]  問完這一堆問題之後
[00:21:11.960 --> 00:21:15.400]  就跑過來抱著你來哭
[00:21:15.400 --> 00:21:18.600]  不過如果你的兒子不是問那堆問題
[00:21:18.600 --> 00:21:19.800]  他是在問
[00:21:19.800 --> 00:21:22.600]  爸爸,你現在走了嗎?
[00:21:22.600 --> 00:21:24.120]  沒多久之前
[00:21:24.120 --> 00:21:27.000]  你不是說要買一層樓給我的嗎?
[00:21:27.000 --> 00:21:29.240]  是不是現在買?
[00:21:29.240 --> 00:21:30.440]  你的反應會是怎樣呢?
[00:21:30.440 --> 00:21:32.440]  如果在機場入閘門口
[00:21:32.440 --> 00:21:35.000]  問到這樣的問題
[00:21:35.000 --> 00:21:37.640]  你肯定會很傷心
[00:21:37.640 --> 00:21:42.360]  你心裡面可能有一大堆疑問出現
[00:21:42.360 --> 00:21:45.160]  你一直在問到底這段父子關係
[00:21:45.160 --> 00:21:47.400]  是什麼一回事呢?
[00:21:47.400 --> 00:21:49.160]  我和他的關係
[00:21:49.160 --> 00:21:52.360]  到底是不是真的只是一種
[00:21:52.360 --> 00:21:55.480]  吸和取的一種關係
[00:21:55.480 --> 00:21:58.520]  是一種交換的關係呢?
[00:21:58.520 --> 00:22:00.120]  在他心目中
[00:22:00.120 --> 00:22:01.800]  我的存在
[00:22:01.800 --> 00:22:05.480]  是不是真的只是一個工具性的存在呢?
[00:22:05.480 --> 00:22:10.280]  然後可能你心裡面會很慨嘆
[00:22:10.280 --> 00:22:15.320]  然後很痛苦地入閘也說不定
[00:22:15.320 --> 00:22:17.480]  如果我是耶穌
[00:22:17.480 --> 00:22:18.520]  我當然不是
[00:22:18.520 --> 00:22:21.160]  不過我們跳進去他的心情去看
[00:22:21.160 --> 00:22:22.360]  如果我是耶穌
[00:22:22.360 --> 00:22:23.640]  如果你是耶穌
[00:22:23.640 --> 00:22:26.760]  聽到門徒這個美腸的詬問
[00:22:26.760 --> 00:22:29.640]  主啊,你現在離開了嗎?
[00:22:29.640 --> 00:22:33.880]  是不是現在就要給我們你答應的東西?
[00:22:33.880 --> 00:22:37.720]  我想,最低限度我會馬上想起
[00:22:37.720 --> 00:22:39.640]  「茉達拉的瑪利亞」
[00:22:39.640 --> 00:22:43.720]  尤其是在當我復活的時候
[00:22:43.720 --> 00:22:46.280]  第一場,第一幕的時候
[00:22:46.280 --> 00:22:47.640]  就是七天的第一天
[00:22:47.640 --> 00:22:50.760]  「茉達拉的瑪利亞」哭了
[00:22:50.760 --> 00:22:53.720]  「茉達拉的瑪利亞」哭什麼呢?
[00:22:53.720 --> 00:22:55.480]  聖經說
[00:22:55.480 --> 00:22:56.920]  當日大清早
[00:22:56.920 --> 00:23:01.160]  茉達拉的瑪利亞來找我的屍首
[00:23:01.160 --> 00:23:03.320]  她知道我已經死了
[00:23:03.320 --> 00:23:07.000]  死了的人是不會給她什麼
[00:23:07.000 --> 00:23:09.880]  雖然我在生的時候是滿有大能
[00:23:09.880 --> 00:23:11.240]  幫她趕走七隻鬼
[00:23:11.240 --> 00:23:13.480]  令她很重的病
[00:23:13.480 --> 00:23:16.520]  很重的被鬼附的情況得到痊癒
[00:23:16.520 --> 00:23:21.400]  不過「茉達拉的瑪利亞」當日在開場的時候
[00:23:21.400 --> 00:23:23.080]  百分百了解到
[00:23:23.080 --> 00:23:25.640]  事到如今我已經死了
[00:23:25.640 --> 00:23:29.800]  我的屍體再沒有能力幫她做任何事
[00:23:29.800 --> 00:23:33.400]  答應過她的事都不可以再做了
[00:23:33.400 --> 00:23:35.560]  不過她竟然肯冒險
[00:23:35.560 --> 00:23:38.680]  冒著被羅馬政府逮捕的險
[00:23:38.680 --> 00:23:40.120]  來找我
[00:23:40.120 --> 00:23:41.960]  找我這個屍體
[00:23:41.960 --> 00:23:43.560]  然後她找不到我的屍體
[00:23:43.560 --> 00:23:45.400]  我的屍體不見了
[00:23:45.400 --> 00:23:48.600]  兩個門徒都跑來冷冷靜靜地
[00:23:48.600 --> 00:23:50.680]  仔細研究了空墳一番
[00:23:50.680 --> 00:23:53.000]  確定了「茉達拉的瑪利亞」
[00:23:53.000 --> 00:23:55.160]  是沒有亂說
[00:23:55.160 --> 00:23:56.120]  就離開了
[00:23:56.120 --> 00:24:00.040]  唯有是「茉達拉的瑪利亞」不肯離開
[00:24:00.040 --> 00:24:02.920]  留在墳墓外哭泣
[00:24:02.920 --> 00:24:05.080]  然後偶然遇到人的時候
[00:24:05.080 --> 00:24:08.040]  就像瘋婦一樣很焦急地問
[00:24:08.040 --> 00:24:12.920]  「先生,如果你是你拿了我耶穌的屍體請你告訴我」
[00:24:12.920 --> 00:24:16.360]  「我會將祂安放回原處」
[00:24:16.360 --> 00:24:18.200]  然後她看到我復活
[00:24:18.200 --> 00:24:19.240]  確定了
[00:24:19.240 --> 00:24:22.920]  她就馬上撲過來抱著我
[00:24:22.920 --> 00:24:27.720]  這才是真真正正不離不棄的關係
[00:24:27.720 --> 00:24:30.600]  這才是真真正正的關係
[00:24:30.600 --> 00:24:36.200]  真正的心口和志成的一種關係
[00:24:36.200 --> 00:24:38.680]  deep and authentic relationship
[00:24:38.680 --> 00:24:41.240]  真是一種這樣的關係
[00:24:41.240 --> 00:24:43.720]  這個復活開場的時候
[00:24:43.720 --> 00:24:45.880]  「茉達拉的瑪利亞」的哭泣
[00:24:45.880 --> 00:24:49.160]  對比起復活尾場的時候
[00:24:49.160 --> 00:24:54.440]  門徒的詬問看來是高下立見
[00:24:54.440 --> 00:24:55.720]  就是這樣
[00:24:55.720 --> 00:24:57.880]  按照教會的傳統
[00:24:57.880 --> 00:25:01.480]  歷史上第一個傳遞復活福音的
[00:25:01.480 --> 00:25:04.280]  不是彼得、不是雅各、不是約翰
[00:25:04.280 --> 00:25:06.280]  而是「茉達拉的瑪利亞」
[00:25:06.280 --> 00:25:08.520]  因此瑪利亞在教會傳統裡面
[00:25:08.520 --> 00:25:10.520]  被稱為第一個使徒
[00:25:10.520 --> 00:25:13.480]  並且被稱為「Apostle of the Apostles」
[00:25:13.480 --> 00:25:16.920]  是使徒之中的使徒
[00:25:16.920 --> 00:25:18.920]  很厲害的
[00:25:18.920 --> 00:25:21.800]  大家如果看這個復活開場的哭泣
[00:25:21.800 --> 00:25:25.480]  和復活尾場的詬問
[00:25:25.480 --> 00:25:27.480]  高下立見
[00:25:27.480 --> 00:25:30.600]  前者是一種不離不棄的關係
[00:25:30.600 --> 00:25:34.120]  是一種心口和志成的一種關係
[00:25:34.120 --> 00:25:41.000]  後者是一種你給我就取的交易關係
[00:25:41.000 --> 00:25:44.760]  等待會盼望的源頭當然就是復活
[00:25:44.760 --> 00:25:54.040]  不過只有與上帝的心口和志成的一種關係
[00:25:54.040 --> 00:25:58.120]  才可以確保我們在一無所有的時候
[00:25:58.120 --> 00:26:00.440]  在美夢不圓的時候
[00:26:00.440 --> 00:26:02.920]  在柳暗花不明的時候
[00:26:02.920 --> 00:26:06.600]  仍然都不會丟失我們的盼望
[00:26:06.600 --> 00:26:07.800]  剛才我們還有一個問題
[00:26:07.800 --> 00:26:09.960]  我們未回答的就是
[00:26:09.960 --> 00:26:12.760]  這批門徒為什麼會在日後的時候
[00:26:12.760 --> 00:26:14.440]  死不見復國
[00:26:14.440 --> 00:26:16.440]  然後死在強權刀下
[00:26:16.440 --> 00:26:18.040]  死得一無所有
[00:26:18.040 --> 00:26:19.400]  但是在這樣的狀態下
[00:26:19.400 --> 00:26:21.720]  仍然能夠生活得異常有能力
[00:26:21.720 --> 00:26:23.480]  還是燃點著盼望
[00:26:23.480 --> 00:26:27.080]  並且傳遞盼望的訊息呢?
[00:26:27.080 --> 00:26:29.480]  這段聖經告訴我們
[00:26:29.480 --> 00:26:32.360]  就是因為十天之後
[00:26:32.360 --> 00:26:35.400]  聖靈降臨在這班人身上
[00:26:35.400 --> 00:26:38.760]  使他們得著能力
[00:26:38.760 --> 00:26:41.000]  得著什麼能力呢?
[00:26:41.000 --> 00:26:43.080]  這些是什麼能力呢?
[00:26:43.080 --> 00:26:46.920]  是一種令他們能夠節節勝利的
[00:26:46.920 --> 00:26:49.080]  得勝的能力嗎?
[00:26:49.080 --> 00:26:50.760]  還是不是呢?
[00:26:50.760 --> 00:26:52.120]  肯定不是
[00:26:52.120 --> 00:26:53.160]  因為他們之後
[00:26:53.160 --> 00:26:53.720]  正如我們所說
[00:26:53.720 --> 00:26:56.920]  他們又被拉、被鎖、被殺
[00:26:56.920 --> 00:26:58.280]  敵不過強權
[00:26:58.280 --> 00:26:59.320]  這班人是失敗的
[00:26:59.320 --> 00:27:00.120]  到最後
[00:27:00.120 --> 00:27:02.840]  從世界的眼光來看
[00:27:02.840 --> 00:27:05.240]  他們是不是真的得著一種能力
[00:27:05.240 --> 00:27:08.040]  以致他們可以夢想成真呢?
[00:27:08.040 --> 00:27:09.800]  也不是
[00:27:09.800 --> 00:27:14.920]  至死十八眾土以色列復國第十四條
[00:27:14.920 --> 00:27:16.920]  都沒有發生
[00:27:16.920 --> 00:27:19.880]  《第五次末案》上的說法
[00:27:19.880 --> 00:27:22.840]  這種能力其實是什麼能力呢?
[00:27:22.840 --> 00:27:25.000]  這種能力其實是跟上帝
[00:27:25.000 --> 00:27:26.840]  跟三一的上帝
[00:27:26.840 --> 00:27:31.160]  發生最深厚和至誠的關係
[00:27:31.160 --> 00:27:33.320]  而產生出來的能力
[00:27:33.320 --> 00:27:38.600]  是聖靈內注於信徒而來的一種能力
[00:27:38.600 --> 00:27:40.840]  於是日後的聖經
[00:27:40.840 --> 00:27:41.960]  給我們看到
[00:27:41.960 --> 00:27:43.080]  《羅馬書》第八章說
[00:27:43.080 --> 00:27:45.640]  因為凡被上帝的靈引導的
[00:27:45.640 --> 00:27:48.200]  都是上帝的兒子或女兒
[00:27:48.200 --> 00:27:50.680]  你們所受的不是奴僕的心
[00:27:50.680 --> 00:27:51.640]  仍舊害怕
[00:27:51.640 --> 00:27:53.800]  所受的乃是兒子的心
[00:27:53.800 --> 00:27:56.040]  因此我們呼叫阿爸父
[00:27:56.040 --> 00:27:58.040]  聖靈與我們的心同正
[00:27:58.040 --> 00:28:00.680]  我們是上帝的兒女
[00:28:00.680 --> 00:28:01.800]  既是兒女
[00:28:01.800 --> 00:28:03.080]  便是後製
[00:28:03.080 --> 00:28:04.920]  就是上帝的後製
[00:28:04.920 --> 00:28:07.720]  和基督同作後製
[00:28:07.720 --> 00:28:09.640]  如我們和他同受苦
[00:28:09.640 --> 00:28:11.880]  也必和他同得榮耀
[00:28:11.880 --> 00:28:13.720]  我想現在的苦楚
[00:28:13.720 --> 00:28:16.920]  若比起將來要顯於我們的榮耀
[00:28:16.920 --> 00:28:19.640]  就不足介意了
[00:28:19.640 --> 00:28:22.600]  在整個聖經的歷史裏面
[00:28:22.600 --> 00:28:25.640]  天父是搖搖在天的
[00:28:25.640 --> 00:28:29.480]  道成的肉身基督是住在人間的
[00:28:29.480 --> 00:28:32.920]  聖靈在我們每一個人
[00:28:32.920 --> 00:28:35.400]  信祂的人的心裏面
[00:28:35.400 --> 00:28:37.960]  以至上帝是活在我們裏面
[00:28:37.960 --> 00:28:41.320]  而我們又是活在上帝裏面
[00:28:41.320 --> 00:28:42.680]  聖靈在我們裏面
[00:28:42.680 --> 00:28:44.520]  是每時每刻提醒我們
[00:28:44.520 --> 00:28:48.680]  尤其當我們事事不如意的時候
[00:28:48.680 --> 00:28:51.640]  美夢不能夠圓的時候
[00:28:51.640 --> 00:28:55.080]  提醒我們基督已經復活
[00:28:55.080 --> 00:28:56.840]  讓這個復活的盼望
[00:28:56.840 --> 00:29:01.240]  永遠都不會在我們心裏面凋失
[00:29:01.240 --> 00:29:03.400]  聖靈在我們心裏面
[00:29:03.400 --> 00:29:06.680]  以致我們才能夠和三一的上帝
[00:29:06.680 --> 00:29:10.840]  建立一個深厚和至誠的一種關係
[00:29:10.840 --> 00:29:16.200]  以致我們盼望再是不假外求
[00:29:16.200 --> 00:29:18.760]  我們的盼望再不需要
[00:29:18.760 --> 00:29:21.240]  連繫於外在的成敗得失
[00:29:21.240 --> 00:29:24.520]  不需要再連繫所盼望的心願
[00:29:24.520 --> 00:29:26.600]  到底何時可以實現
[00:29:26.600 --> 00:29:28.920]  就是失敗也不會失望
[00:29:28.920 --> 00:29:36.040]  失去也不會持續無尾地哀傷
[00:29:36.040 --> 00:29:38.680]  或者就算我們美夢不能夠圓的時候
[00:29:38.680 --> 00:29:41.000]  我們仍然有動力有能力
[00:29:41.000 --> 00:29:43.000]  並且繼續不問成敗地
[00:29:43.000 --> 00:29:46.360]  簡簡單單去做一些應該做的事情
[00:29:46.360 --> 00:29:49.080]  活一個應該活的生命
[00:29:49.080 --> 00:29:53.080]  或者甚至是知其不可為而為之
[00:29:53.080 --> 00:29:56.280]  接著基督教所說的盼望
[00:29:56.280 --> 00:29:59.800]  說到這一點的時候其實是非常之重要的
[00:29:59.800 --> 00:30:01.400]  因為基督信仰的盼望
[00:30:01.400 --> 00:30:05.720]  並不是一種打勝仗復國類型的盼望
[00:30:05.720 --> 00:30:07.960]  基督信仰的盼望
[00:30:07.960 --> 00:30:11.080]  相反是十字架上面死得
[00:30:11.080 --> 00:30:13.400]  看來好像一無所有
[00:30:13.400 --> 00:30:18.600]  但是竟然產生盼望的一種盼望
[00:30:18.600 --> 00:30:22.760]  盼望當然是盼望著某些事情會出現
[00:30:22.760 --> 00:30:26.760]  不過盼望感是維持
[00:30:26.760 --> 00:30:28.360]  被什麼維持呢
[00:30:28.360 --> 00:30:30.600]  是被一種不離不棄
[00:30:30.600 --> 00:30:33.800]  充滿著連繫感的一種深層
[00:30:33.800 --> 00:30:37.320]  和自成的關係所維持的
[00:30:37.320 --> 00:30:41.960]  這個其實在很多的
[00:30:41.960 --> 00:30:44.680]  俗世學問的研究裡面
[00:30:44.680 --> 00:30:47.800]  都是有提到到底什麼是維持盼望
[00:30:47.800 --> 00:30:51.400]  原來其中一個很重要的維持盼望的東西
[00:30:51.400 --> 00:30:55.320]  是一種很緊密的一種關聯的一種關係
[00:30:55.320 --> 00:31:00.760]  而並不是盼望的東西可不可以實踐
[00:31:00.760 --> 00:31:04.440]  盼望感可以被一種充滿聯繫的一種
[00:31:04.440 --> 00:31:08.680]  深層和自身的關係所維持著
[00:31:08.680 --> 00:31:12.600]  聽起來好像是有一些抽象
[00:31:12.600 --> 00:31:13.480]  所以在結束的時候
[00:31:13.480 --> 00:31:16.040]  我想用一個我曾經牧養的個案
[00:31:16.040 --> 00:31:18.840]  做一個類比
[00:31:18.840 --> 00:31:22.920]  我記得當年我牧養單親家庭的時候
[00:31:22.920 --> 00:31:26.280]  媽媽很年輕只有三十多歲
[00:31:26.280 --> 00:31:29.240]  爸爸很不幸在他們的兒子出世之後
[00:31:29.240 --> 00:31:33.400]  沒多久就患了癌症而去世
[00:31:33.400 --> 00:31:37.560]  兩夫婦在丈夫生前的時候
[00:31:37.560 --> 00:31:41.560]  人人都覺得他們是恩愛到不得了
[00:31:41.560 --> 00:31:43.800]  因為他們其實是青梅竹馬
[00:31:43.800 --> 00:31:45.800]  愛得非常之深
[00:31:45.800 --> 00:31:47.480]  當時我牧養他們的時候
[00:31:47.480 --> 00:31:50.040]  他們的兒子只有兩歲
[00:31:50.040 --> 00:31:51.480]  經常都生病
[00:31:51.480 --> 00:31:55.480]  然後媽媽經常要為自己的兒子
[00:31:55.480 --> 00:31:59.560]  為生計等等奔波勞碌得很厲害
[00:31:59.560 --> 00:32:02.520]  不過這個媽媽很奇怪
[00:32:02.520 --> 00:32:03.960]  很有生命動力
[00:32:03.960 --> 00:32:05.720]  生活得非常之艱難
[00:32:05.720 --> 00:32:07.960]  但是非常之有動力
[00:32:07.960 --> 00:32:09.960]  生活裡面很多事都不如意
[00:32:09.960 --> 00:32:13.080]  但是生活得很有盼望
[00:32:13.080 --> 00:32:14.840]  有一次我記得我跟她聊天的時候
[00:32:14.840 --> 00:32:20.280]  我問她「為什麼你會這麼充滿著盼望呢?」
[00:32:20.280 --> 00:32:23.000]  然後她就沒有開聲回答我
[00:32:23.000 --> 00:32:25.000]  她就拿出手機
[00:32:25.000 --> 00:32:28.840]  然後就給了在牆上這一幅
[00:32:28.840 --> 00:32:36.440]  Winnie the Pooh的圖畫來給我看
[00:32:36.440 --> 00:32:37.640]  不知道大家看不看得到這些字
[00:32:37.640 --> 00:32:39.080]  我讀給大家聽
[00:32:39.080 --> 00:32:40.280]  上面是這樣寫的
[00:32:40.280 --> 00:32:45.880]  「If there ever comes a day when we can't be together,
[00:32:45.880 --> 00:32:50.600]  keep me in your heart, I'll stay there forever」
[00:32:50.600 --> 00:32:55.000]  原來這一張的Winnie the Pooh
[00:32:55.000 --> 00:32:59.640]  這一張的圖片是她丈夫生前的時候
[00:32:59.640 --> 00:33:01.880]  有一次他們行山的時候
[00:33:01.880 --> 00:33:03.800]  之後送給她的
[00:33:03.800 --> 00:33:06.520]  這個婦女當時跟我這樣說
[00:33:06.520 --> 00:33:07.800]  她給我一張圖片之後
[00:33:07.800 --> 00:33:08.920]  她這樣跟我說
[00:33:08.920 --> 00:33:13.160]  她說「我丈夫活在我的心裡面
[00:33:13.160 --> 00:33:14.840]  時時提醒我
[00:33:14.840 --> 00:33:18.360]  無論如何鼓起勇氣做人
[00:33:18.360 --> 00:33:21.640]  我是在你的心裡面的
[00:33:21.640 --> 00:33:24.120]  千萬不要氣餒」
[00:33:24.120 --> 00:33:26.600]  弟妹這段聖經到最後說
[00:33:26.600 --> 00:33:29.800]  「但聖靈降臨在你們身上
[00:33:29.800 --> 00:33:32.040]  你們就必得著能力
[00:33:32.040 --> 00:33:33.960]  並要在耶路撒冷
[00:33:33.960 --> 00:33:37.080]  猶太泉地和撒瑪利亞
[00:33:37.080 --> 00:33:39.960]  直到地極作我的見證
[00:33:39.960 --> 00:33:40.960]  阿們
