
[00:00:00.000 --> 00:00:05.620]  有人說 目前這個社會是一個失落的社會
[00:19:08.660 --> 00:19:10.660]  有些人找不到你
[00:19:10.660 --> 00:19:17.660]  在不到的地方傳福音
[00:19:17.660 --> 00:19:20.660]  我經歷過那次跟耶穌的相遇
[00:19:20.660 --> 00:19:22.660]  生命是到一個新的階段
[00:19:22.660 --> 00:19:24.660]  但好像彼得一樣
[00:19:24.660 --> 00:19:26.660]  都不是完美的
[00:19:26.660 --> 00:19:31.660]  彼得跟隨耶穌三年半
[00:19:31.660 --> 00:19:33.660]  頭一年半是漸進式
[00:19:33.660 --> 00:19:35.660]  他撇下所有跟隨耶穌之後
[00:19:35.660 --> 00:19:37.660]  都仍然是漸進式
[00:19:37.660 --> 00:19:41.660]  耶穌都帶領他的生命一步一步去不同的階段
[00:19:41.660 --> 00:19:43.660]  去踏出安書區
[00:19:43.660 --> 00:19:45.660]  去開到水深之處
[00:19:45.660 --> 00:19:50.660]  到了最後耶穌復陽的顯現之後
[00:19:50.660 --> 00:19:53.660]  那裡就到了一個高峰
[00:19:53.660 --> 00:19:56.660]  我自己其實都是這樣的經歷
[00:19:56.660 --> 00:19:58.660]  我撇下所有跟隨耶穌之後
[00:19:58.660 --> 00:20:01.660]  都有不同的階段
[00:20:01.660 --> 00:20:09.660]  最後這個階段可能就是
[00:20:09.660 --> 00:20:14.660]  現在我去接受差遣
[00:20:14.660 --> 00:20:17.660]  去做宣教士
[00:20:17.660 --> 00:20:19.660]  我今年71歲
[00:20:19.660 --> 00:20:21.660]  10月就72歲
[00:20:21.660 --> 00:20:24.660]  我跟我太太去台灣
[00:20:24.660 --> 00:20:26.660]  可以說是老兵出征
[00:20:26.660 --> 00:20:27.660]  在報導會上
[00:20:27.660 --> 00:20:31.660]  一個這麼大的人第一次出去宣教
[00:20:31.660 --> 00:20:35.660]  最近有一位姊妹問我
[00:20:35.660 --> 00:20:37.660]  一位年輕姊妹
[00:20:37.660 --> 00:20:39.660]  她說Kent那裡很危險
[00:20:39.660 --> 00:20:42.660]  現在那裡風雲變幻
[00:20:42.660 --> 00:20:45.660]  那你有沒有什麼困境計劃
[00:20:45.660 --> 00:20:49.660]  我的困境計劃就是天堂
[00:20:49.660 --> 00:20:51.660]  那你真的要撇下所有
[00:20:51.660 --> 00:20:54.660]  你都要跟隨耶穌
[00:20:54.660 --> 00:20:56.660]  那究竟有什麼推動力
[00:20:56.660 --> 00:21:02.660]  有什麼力量令我願意撇下所有跟隨耶穌
[00:21:02.660 --> 00:21:04.660]  其實我的人生裡面
[00:21:04.660 --> 00:21:08.660]  我數算有七次是上帝很明顯的
[00:21:08.660 --> 00:21:11.660]  帶領我去踏出一個新計
[00:21:11.660 --> 00:21:14.660]  去台灣是第七次
[00:21:14.660 --> 00:21:17.660]  不知道會不會有第八次
[00:21:17.660 --> 00:21:18.660]  很難說
[00:21:18.660 --> 00:21:21.660]  我記得今早跟邵芳 康牧師祈禱
[00:21:21.660 --> 00:21:23.660]  會不會考慮台灣
[00:21:23.660 --> 00:21:26.660]  最後幾年之後去印尼呢
[00:21:26.660 --> 00:21:29.660]  我想可能他叫你去印尼
[00:21:29.660 --> 00:21:31.660]  還是叫我去印尼
[00:21:31.660 --> 00:21:35.660]  那我覺得推動我
[00:21:35.660 --> 00:21:37.660]  我要跟大家分享的經歷
[00:21:37.660 --> 00:21:39.660]  如果不是只有我自己
[00:21:39.660 --> 00:21:41.660]  有什麼推動我去撇下所有呢
[00:21:41.660 --> 00:21:45.660]  第一就是神的愛
[00:21:45.660 --> 00:21:49.660]  神的愛真的很奇妙
[00:21:49.660 --> 00:21:51.660]  有一次經文很感動
[00:21:51.660 --> 00:21:52.660]  跟大家分享
[00:21:52.660 --> 00:21:55.660]  就是希伯來書十章五到七節
[00:21:55.660 --> 00:21:57.660]  這個經文奇妙的地方
[00:21:57.660 --> 00:22:00.660]  就是三位一體的對話
[00:22:00.660 --> 00:22:03.660]  是耶穌基督來世的時候
[00:22:03.660 --> 00:22:05.660]  祂對父神的說話
[00:22:05.660 --> 00:22:07.660]  基督到世上來的時候就說
[00:22:07.660 --> 00:22:10.660]  祭物和禮物不是你
[00:22:10.660 --> 00:22:12.660]  這個父神不是你所要的
[00:22:12.660 --> 00:22:15.660]  你卻為我預備了身體
[00:22:15.660 --> 00:22:18.660]  犯罪和贖罪罪不是你所起而的
[00:22:18.660 --> 00:22:22.660]  打時我說看我來了
[00:22:22.660 --> 00:22:24.660]  經卷上已經記載了的事
[00:22:24.660 --> 00:22:27.660]  如果你看到經文的背景
[00:22:27.660 --> 00:22:29.660]  這裡講到憲制
[00:22:29.660 --> 00:22:30.660]  咎若的憲制
[00:22:30.660 --> 00:22:32.660]  樊制成罪制
[00:22:32.660 --> 00:22:33.660]  不是上帝所言
[00:22:33.660 --> 00:22:35.660]  因為他們是無功效
[00:22:35.660 --> 00:22:37.660]  他們只不過是一個預表
[00:22:37.660 --> 00:22:38.660]  一個預表
[00:22:38.660 --> 00:22:41.660]  預表耶穌基督那個
[00:22:41.660 --> 00:22:43.660]  the ultimate sacrifice
[00:22:43.660 --> 00:22:45.660]  終極的滯生的出現
[00:22:45.660 --> 00:22:50.660]  預表耶穌基督成為我們的贖罪制
[00:22:50.660 --> 00:22:52.660]  耶穌基督要釘十字架
[00:22:52.660 --> 00:22:53.660]  為我們贖罪
[00:22:53.660 --> 00:22:54.660]  祂要我的身體
[00:22:54.660 --> 00:22:57.660]  所以上帝為祂預備了身體
[00:22:57.660 --> 00:22:59.660]  這段經文的執行
[00:22:59.660 --> 00:23:01.660]  我對耶穌基督說
[00:23:01.660 --> 00:23:05.660]  你為我預備了身體上十字架
[00:23:05.660 --> 00:23:08.660]  今天我為你預備我的身體
[00:23:08.660 --> 00:23:10.660]  一生一世似乎
[00:23:10.660 --> 00:23:11.660]  沒有保留
[00:23:11.660 --> 00:23:16.660]  這段經文對我有很深切的影響
[00:23:16.660 --> 00:23:17.660]  大家記得
[00:23:17.660 --> 00:23:20.660]  保羅也是這樣提醒
[00:23:20.660 --> 00:23:21.660]  大英姊妹
[00:23:21.660 --> 00:23:24.660]  我以神的仁慈勸你們
[00:23:24.660 --> 00:23:27.660]  將身體獻上當作活祭
[00:23:27.660 --> 00:23:29.660]  這個活祭
[00:23:29.660 --> 00:23:32.660]  就跟咎若的祭生有點不同
[00:23:32.660 --> 00:23:33.660]  咎若的憲制
[00:23:33.660 --> 00:23:35.660]  就殺了那隻羊那隻牛
[00:23:35.660 --> 00:23:37.660]  然後那些動物死了放在壇上
[00:23:37.660 --> 00:23:40.660]  活祭就不死的
[00:23:40.660 --> 00:23:42.660]  活祭在我們的生活裡面
[00:23:42.660 --> 00:23:44.660]  侍奉神
[00:23:44.660 --> 00:23:45.660]  而且這個活祭
[00:23:45.660 --> 00:23:47.660]  是我們每天都可以奉獻給神
[00:23:47.660 --> 00:23:50.660]  每天都是讓神帶領
[00:23:50.660 --> 00:23:51.660]  好像彼得
[00:23:51.660 --> 00:23:54.660]  就算他撇下所有跟隨耶穌之後
[00:23:54.660 --> 00:23:56.660]  都一步一步的奉獻自己
[00:23:56.660 --> 00:24:00.660]  直到神可以好好的使用他
[00:24:00.660 --> 00:24:02.660]  我自己經歷過
[00:24:02.660 --> 00:24:05.660]  當我奉獻給神做傳道人之後
[00:24:05.660 --> 00:24:13.660]  那時候是差不多20年前
[00:24:13.660 --> 00:24:18.660]  但是到現在
[00:24:18.660 --> 00:24:20.660]  都經歷過幾個階段
[00:24:20.660 --> 00:24:22.660]  直到我跟太太
[00:24:22.660 --> 00:24:28.660]  今年9月底就搬去巡邏
[00:24:28.660 --> 00:24:31.660]  這個神的愛激勵我們
[00:24:31.660 --> 00:24:32.660]  另一樣東西
[00:24:32.660 --> 00:24:34.660]  另一個激勵我們的動力
[00:24:34.660 --> 00:24:36.660]  就是基督的賞賜
[00:24:36.660 --> 00:24:39.660]  這個賞賜其實是一個動力
[00:24:39.660 --> 00:24:42.660]  彼得曾經對耶穌說
[00:24:42.660 --> 00:24:44.660]  你看我已經撇下一切跟隨你
[00:24:44.660 --> 00:24:45.660]  我得到什麼呢
[00:24:45.660 --> 00:24:48.660]  耶穌說我實在告訴你們
[00:24:48.660 --> 00:24:50.660]  到了萬物根生
[00:24:50.660 --> 00:24:51.660]  人子在在偷榮
[00:24:51.660 --> 00:24:53.660]  搖的寶座上的時候
[00:24:53.660 --> 00:24:55.660]  你們這些跟隨我的人
[00:24:55.660 --> 00:24:58.660]  又會在在十二個支派
[00:24:58.660 --> 00:25:00.660]  十二個寶座上
[00:25:00.660 --> 00:25:02.660]  審判以釋熱的十二個支派
[00:25:02.660 --> 00:25:04.660]  凡為我的名撇下
[00:25:04.660 --> 00:25:06.660]  房屋、兄弟、姊妹、父母
[00:25:06.660 --> 00:25:08.660]  兒女或田地的
[00:25:08.660 --> 00:25:10.660]  他必得著百倍
[00:25:10.660 --> 00:25:18.660]  並且承受永生
[00:25:18.660 --> 00:25:20.660]  啟示錄
[00:25:20.660 --> 00:25:23.660]  第三章21節
[00:25:23.660 --> 00:25:25.660]  耶穌說得勝的
[00:25:25.660 --> 00:25:27.660]  我必定賜他
[00:25:27.660 --> 00:25:29.660]  和我一同在在我的寶座上
[00:25:29.660 --> 00:25:32.660]  正如我得了勝
[00:25:32.660 --> 00:25:35.660]  和我父一同在在他的寶座上
[00:25:35.660 --> 00:25:37.660]  你沒有想過將來在天上
[00:25:37.660 --> 00:25:39.660]  你和耶穌在寶座上
[00:25:39.660 --> 00:25:42.660]  那個情景是怎樣的
[00:25:42.660 --> 00:25:44.660]  是不可思議的
[00:25:44.660 --> 00:25:45.660]  第二節
[00:25:45.660 --> 00:25:47.660]  這就是耶穌基督的應許
[00:25:47.660 --> 00:25:48.660]  祂的愛的勵你
[00:25:48.660 --> 00:25:49.660]  推動你
[00:25:49.660 --> 00:25:51.660]  祂的賞賜等候你
[00:25:51.660 --> 00:25:54.660]  你願不願意撇下所有
[00:25:54.660 --> 00:25:55.660]  跟隨耶穌
[00:25:55.660 --> 00:25:56.660]  你生命裡面
[00:25:56.660 --> 00:25:58.660]  有沒有一些東西你保留
[00:25:58.660 --> 00:26:01.660]  是不想交給耶穌基督
[00:26:01.660 --> 00:26:05.660]  如果你聽從神的話
[00:26:05.660 --> 00:26:09.660]  第一,信服上帝的旨意
[00:26:09.660 --> 00:26:11.660]  第二,撇下所有的話
[00:26:11.660 --> 00:26:15.660]  你就與耶穌真正的相連
[00:26:15.660 --> 00:26:17.660]  等於人生短短幾十年
[00:26:17.660 --> 00:26:20.660]  我記得我1971年
[00:26:20.660 --> 00:26:21.660]  一個人漂洋過海
[00:26:21.660 --> 00:26:24.660]  去加拿大讀書
[00:26:24.660 --> 00:26:26.660]  1971年他們現在
[00:26:26.660 --> 00:26:28.660]  五十多年斬眼間就過去
[00:26:28.660 --> 00:26:31.660]  我想到我時仙山年輕的時候
[00:26:31.660 --> 00:26:33.660]  大聖經入大陸
[00:26:33.660 --> 00:26:37.660]  幾十年斬眼間就過去
[00:26:37.660 --> 00:26:39.660]  很多基督徒信了主幾十年
[00:26:39.660 --> 00:26:41.660]  都是烏呀烏呀
[00:26:41.660 --> 00:26:43.660]  沒有真正與耶穌相認
[00:26:43.660 --> 00:26:44.660]  甚至自己信了耶穌
[00:26:44.660 --> 00:26:47.660]  味道都不是很清楚
[00:26:47.660 --> 00:26:49.660]  其實與耶穌相遇
[00:26:49.660 --> 00:26:52.660]  不是難的
[00:26:52.660 --> 00:26:53.660]  不是抽象的
[00:26:53.660 --> 00:26:54.660]  不是理論的
[00:26:54.660 --> 00:26:55.660]  是實際的
[00:26:55.660 --> 00:26:57.660]  你只要回到聖經那裡
[00:26:57.660 --> 00:26:59.660]  聖經叫你做什麼就做什麼
[00:26:59.660 --> 00:27:00.660]  讀經祈禱
[00:27:00.660 --> 00:27:01.660]  每天對耶穌說
[00:27:01.660 --> 00:27:03.660]  我將我的生命交給你
[00:27:03.660 --> 00:27:04.660]  年青時日
[00:27:04.660 --> 00:27:06.660]  完全無論生命怎麼交
[00:27:06.660 --> 00:27:07.660]  由你使用
[00:27:07.660 --> 00:27:09.660]  你這樣的時候
[00:27:09.660 --> 00:27:11.660]  你就與耶穌基督相連
[00:27:11.660 --> 00:27:13.660]  你就會得著豐盛的生命
[00:27:13.660 --> 00:27:16.660]  得著將來為你預備的賞賜
[00:27:16.660 --> 00:27:18.660]  我們一起低頭祈禱
[00:27:18.660 --> 00:27:20.660]  三位主我們多謝你
[00:27:20.660 --> 00:27:22.660]  從彼得的生命裡面
[00:27:22.660 --> 00:27:23.660]  我們看到
[00:27:23.660 --> 00:27:25.660]  彼得有很多缺點
[00:27:25.660 --> 00:27:26.660]  有很多軟弱
[00:27:26.660 --> 00:27:28.660]  但你竟然使用他
[00:27:28.660 --> 00:27:31.660]  叫他得著豐盛的生命
[00:27:31.660 --> 00:27:33.660]  不再是那兩條小船
[00:27:33.660 --> 00:27:36.660]  而是成為我們的榜樣
[00:27:36.660 --> 00:27:38.660]  成為使徒的第一位
[00:27:38.660 --> 00:27:42.660]  主要我們實在是要效法他
[00:27:42.660 --> 00:27:44.660]  我們願意在你面前
[00:27:44.660 --> 00:27:45.660]  我將在座
[00:27:45.660 --> 00:27:47.660]  將網上所有的弟兄姊妹
[00:27:47.660 --> 00:27:49.660]  每一位都交代
[00:27:49.660 --> 00:27:52.660]  求你尋找他
[00:27:52.660 --> 00:27:54.660]  求你呼召他
[00:27:54.660 --> 00:27:56.660]  你賜成愛索
[00:27:56.660 --> 00:27:58.660]  引領他歸向你
[00:27:58.660 --> 00:28:01.660]  以致他能夠放下心裡面的偶像
[00:28:01.660 --> 00:28:04.660]  放下他所愛的東西
[00:28:04.660 --> 00:28:05.660]  跟隨你
[00:28:05.660 --> 00:28:07.660]  以致他得著豐盛的生命
[00:28:07.660 --> 00:28:10.660]  以致他能夠成為你的器命
[00:28:10.660 --> 00:28:13.660]  叫多人因著他而得福
[00:28:13.660 --> 00:28:14.660]  我們感恩禱告
[00:28:14.660 --> 00:28:16.660]  奉耶穌基督的名
