
[00:00:00.000 --> 00:00:02.260]  大家有無留意到個題目?
[00:14:17.340 --> 00:14:19.900]  喺適當嘅時候神就會
[00:14:19.900 --> 00:14:21.180]  提醒你
[00:14:21.180 --> 00:14:24.260]  記得一樣嘢記得一句說話
[00:14:24.260 --> 00:14:25.540]  嗰個
[00:14:25.540 --> 00:14:26.560]  就係神嘅提醒
[00:14:26.560 --> 00:14:27.840]  所以如果你唔讀
[00:14:27.840 --> 00:14:29.380]  聖經入去你
[00:14:29.380 --> 00:14:30.400]  嘅裏面呢
[00:14:30.660 --> 00:14:32.960]  聖靈嘅工作就冇辦法工作㗎啦
[00:14:32.960 --> 00:14:34.000]  有啲人
[00:14:34.000 --> 00:14:35.020]  好得意㗎
[00:14:35.020 --> 00:14:37.060]  你同個多信徒傾計呢
[00:14:37.060 --> 00:14:39.120]  有啲人透過嗰個分享呢你會
[00:14:39.120 --> 00:14:41.160]  知道佢呢佢好看重祈禱嘅
[00:14:41.160 --> 00:14:44.240]  成日都話祈禱呀祈禱呀咁
[00:14:44.240 --> 00:14:45.260]  好看重祈禱
[00:14:45.260 --> 00:14:47.040]  有啲人好看重敬拜
[00:14:47.040 --> 00:14:48.840]  成日都話要敬拜
[00:14:48.840 --> 00:14:50.380]  唱詩歌
[00:14:50.380 --> 00:14:52.160]  或者有啲人呢
[00:14:52.160 --> 00:14:54.720]  去傳福音好努力去傳福音
[00:14:54.720 --> 00:14:57.540]  但係再講落去佢唔多讀聖經
[00:14:57.540 --> 00:14:59.840]  有好多啲信徒
[00:15:00.620 --> 00:15:01.900]  佢好著重呢一啲
[00:15:01.900 --> 00:15:04.980]  祈禱呀敬拜呀唱詩歌傳福音呀
[00:15:04.980 --> 00:15:06.500]  去外宣教呀
[00:15:06.500 --> 00:15:08.040]  甚至奉獻金錢呀
[00:15:08.040 --> 00:15:09.060]  佢都做得好好㗎
[00:15:09.060 --> 00:15:09.840]  不過
[00:15:09.840 --> 00:15:11.120]  佢唔多讀聖經
[00:15:11.120 --> 00:15:13.160]  有喎
[00:15:13.160 --> 00:15:15.220]  咁呢啲唔多讀聖經嘅人
[00:15:15.220 --> 00:15:16.240]  信咗諸好多年呀
[00:15:16.240 --> 00:15:18.540]  有啲連本聖經
[00:15:18.540 --> 00:15:20.580]  睇曬一次都未睇曬㗎喎
[00:15:20.580 --> 00:15:23.660]  咁有咩結果呢
[00:15:23.660 --> 00:15:26.220]  神嘅話語點解要留
[00:15:26.220 --> 00:15:28.780]  畀我哋有成本聖經舊約去到新約呢
[00:15:28.780 --> 00:15:30.320]  梗係有佢意思吖嘛
[00:15:31.600 --> 00:15:34.160]  你唔精讀曬佢裏面你都起碼
[00:15:34.160 --> 00:15:36.720]  由頭到尾讀一次有個泡沫
[00:15:36.720 --> 00:15:39.020]  特別鍾意中間邊一啲嘅讀熟啲
[00:15:39.020 --> 00:15:41.840]  跟住由頭到尾又讀一次
[00:15:41.840 --> 00:15:45.160]  即係重複嗰個嘅記憶記住嗰個嘅大概
[00:15:45.160 --> 00:15:48.740]  然後中間鍾意邊一啲要去研究嘅咁你就
[00:15:48.740 --> 00:15:52.580]  買多幾本書返嚟專係講嗰卷聖經嘅去拼命研究
[00:15:52.580 --> 00:15:53.620]  真係要咁先得㗎
[00:15:53.620 --> 00:15:57.460]  如果你唔係咁樣全面讀聖經
[00:15:57.700 --> 00:16:00.780]  如果你唔係咁經常讀聖經出現嘅事情係咩呢
[00:16:00.780 --> 00:16:01.800]  就係
[00:16:01.800 --> 00:16:03.600]  你所信嘅
[00:16:03.600 --> 00:16:04.880]  片面
[00:16:04.880 --> 00:16:06.660]  一部分
[00:16:06.660 --> 00:16:08.720]  唔完整
[00:16:08.720 --> 00:16:10.500]  譬如話
[00:16:10.500 --> 00:16:11.280]  有啲人
[00:16:11.280 --> 00:16:13.840]  淨係知道神有恩典嘅
[00:16:13.840 --> 00:16:16.140]  神有恩典嘅
[00:16:16.140 --> 00:16:17.420]  你係唔知道呢
[00:16:17.420 --> 00:16:18.960]  就係喺另一面呢
[00:16:18.960 --> 00:16:21.260]  你嘅生命要回饋畀神
[00:16:21.260 --> 00:16:25.360]  你要將你嘅時間將你嘅精力
[00:16:25.360 --> 00:16:26.640]  去奉獻畀神
[00:16:27.400 --> 00:16:29.440]  你只係知道恩典恩典拼命收恩典
[00:16:29.440 --> 00:16:32.020]  你係唔知道呢要回饋神去奉獻
[00:16:32.020 --> 00:16:33.300]  為佢作供
[00:16:33.300 --> 00:16:36.620]  你知道呢神呢會好看顧你嘅
[00:16:36.620 --> 00:16:38.420]  甚至乎呢
[00:16:38.420 --> 00:16:42.260]  病嘅時候神係醫生最偉大嘅醫生神會醫好我嘅
[00:16:42.260 --> 00:16:43.020]  看顧我嘅
[00:16:43.020 --> 00:16:45.320]  你係唔知道呢呢個信徒呢
[00:16:45.320 --> 00:16:47.120]  會係要受苦㗎
[00:16:47.120 --> 00:16:51.220]  甚至乎死亡係必然㗎喎一定會死㗎喎
[00:16:51.220 --> 00:16:54.540]  咁你過份看重一邊
[00:16:54.540 --> 00:16:55.300]  另一邊
[00:16:55.300 --> 00:16:56.580]  唔知道
[00:16:56.840 --> 00:16:57.860]  唔清楚嘅時候
[00:16:57.860 --> 00:17:00.680]  好似我好多時批評呢個
[00:17:00.680 --> 00:17:02.980]  靈恩嘅信仰呢就係
[00:17:02.980 --> 00:17:04.000]  佢哋到
[00:17:04.000 --> 00:17:05.800]  人嗰個嘅
[00:17:05.800 --> 00:17:07.340]  生命去到嗰個
[00:17:07.340 --> 00:17:10.660]  考驗重病絕症必然要死
[00:17:10.660 --> 00:17:12.720]  或者死於意外非命嘅時候
[00:17:12.720 --> 00:17:15.520]  佢哋嗰個信心就好難
[00:17:15.520 --> 00:17:17.840]  根據佢哋所傳嘅維持到
[00:17:17.840 --> 00:17:20.140]  神有恩典畀我嘛
[00:17:20.140 --> 00:17:21.680]  神愛我嘛
[00:17:21.680 --> 00:17:23.980]  神係顯神蹟嘛
[00:17:23.980 --> 00:17:26.800]  神呢一定會醫好我嘛佢哋永遠係呢邊
[00:17:27.560 --> 00:17:29.600]  而唔知道喺另一邊嘅現實
[00:17:29.600 --> 00:17:32.420]  咁你嘅信心係有需要去支持
[00:17:32.420 --> 00:17:33.960]  你渡過苦困嘅時候
[00:17:33.960 --> 00:17:36.260]  就失敗
[00:17:36.260 --> 00:17:39.800]  有啲人搏命呼求啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
[00:17:39.800 --> 00:17:41.900]  咁你又唔知道聖靈已經住咗喺你裏面
[00:17:43.180 --> 00:17:57.000]  呢個呢就亦都係我經常去去提出一個唔好嘅嘅意見呢對佢哋呢就搏命叫聖靈呀你嚟呀你嚟呀你嚟呀你嚟咩喺你裏面仲嚟
[00:17:57.000 --> 00:18:01.860]  個名做下實驗先邊個願意個名拎出嚟做實驗呀
[00:18:01.860 --> 00:18:03.920]  邊個邊個邊個
[00:18:03.920 --> 00:18:05.960]  新歌
[00:18:07.240 --> 00:18:13.380]  新歌入嚟啦入嚟啦入嚟啦咁即係呢個港台呢一船出面新歌入嚟啦入嚟啦
[00:18:13.380 --> 00:18:14.160]  入嚟啦咁
[00:18:14.160 --> 00:18:16.200]  新歌我入咗嚟啦喺度啦
[00:18:16.200 --> 00:18:18.000]  新歌入嚟啦入嚟啦咁
[00:18:18.000 --> 00:18:21.580]  搏命叫我入嚟做咩即係我喺度喇嘛
[00:18:21.580 --> 00:18:22.600]  明唔明呀
[00:18:22.600 --> 00:18:24.140]  有啲嘅
[00:18:24.140 --> 00:18:27.460]  聖經話畀我哋聽嘅事實
[00:18:27.460 --> 00:18:28.740]  我哋係咪真係相信
[00:18:28.740 --> 00:18:32.080]  你真係相信真係知道新歌入咗嚟
[00:18:32.080 --> 00:18:36.420]  仲喺度搏命呀新歌入嚟啦我哋歡迎你呀新歌我哋歡迎你你嚟啦咁
[00:18:37.200 --> 00:18:38.740]  係咪有點奇怪
[00:18:38.740 --> 00:18:41.040]  咁呢個就係聖經你睇得
[00:18:41.040 --> 00:18:42.060]  唔完整嘅時候呢
[00:18:42.060 --> 00:18:43.080]  你個信仰
[00:18:43.080 --> 00:18:43.860]  偏差
[00:18:43.860 --> 00:18:49.240]  亦都有啲呢好勤力嘅呢就只知道事工啦搏命做事
[00:18:49.240 --> 00:18:51.280]  教會要點樣大事發展
[00:18:51.280 --> 00:18:52.560]  咁就唔知道呢
[00:18:52.560 --> 00:18:54.100]  呢個末世嘅方向呢
[00:18:54.100 --> 00:18:55.380]  喺呢個信仰
[00:18:55.380 --> 00:18:57.680]  係會朝一個咩方向度走
[00:18:57.680 --> 00:19:00.760]  真正信主嘅人
[00:19:00.760 --> 00:19:04.080]  真係會按聖經講越嚟越少
[00:19:04.080 --> 00:19:05.620]  信主嘅人
[00:19:05.620 --> 00:19:06.900]  越嚟越變成
[00:19:07.160 --> 00:19:08.180]  一個小眾
[00:19:08.180 --> 00:19:11.760]  你呢會畀人覺得你下信耶穌
[00:19:11.760 --> 00:19:13.300]  咁樣
[00:19:13.300 --> 00:19:14.060]  嘅信念
[00:19:14.060 --> 00:19:16.620]  咩咁㗎你成為咗小眾
[00:19:16.620 --> 00:19:17.900]  畀人批評
[00:19:17.900 --> 00:19:19.700]  畀人孤立
[00:19:19.700 --> 00:19:20.460]  等等
[00:19:20.460 --> 00:19:23.280]  咁所以呢我哋要
[00:19:23.280 --> 00:19:26.360]  全面認識呢個信仰係好緊要
[00:19:26.360 --> 00:19:29.680]  啱打完世界盃啦好多唔睇足球嘅
[00:19:29.680 --> 00:19:31.220]  人呢都睇下世界盃
[00:19:31.220 --> 00:19:34.540]  咁呢個世界盃呢嗰啲足球呢叻咗好多呀
[00:19:35.580 --> 00:19:37.120]  全部好多呢都識得講
[00:19:37.120 --> 00:19:40.700]  又攻又守每一個位置呢都有啲好
[00:19:40.700 --> 00:19:43.260]  最好嘅人呢嚟到負責
[00:19:43.260 --> 00:19:46.340]  射門嗰個前鋒呢要叻
[00:19:46.340 --> 00:19:49.660]  中間嗰啲呢要叻佢點樣樣
[00:19:49.660 --> 00:19:51.200]  攻守配合
[00:19:51.200 --> 00:19:52.220]  嚟到支持
[00:19:52.220 --> 00:19:53.760]  上邊又補足後面
[00:19:53.760 --> 00:19:56.580]  後衛嗰啲呢要堅守嗰個嘅
[00:19:56.580 --> 00:19:58.100]  防衛嘅功夫
[00:19:58.100 --> 00:19:59.380]  做龍門嗰個呢就
[00:19:59.380 --> 00:20:01.700]  瞓曬身真係瞓曬身㗎嘛
[00:20:01.700 --> 00:20:04.000]  飛身撲地咁樣嚟到
[00:20:04.000 --> 00:20:05.020]  唔畀個波入
[00:20:06.040 --> 00:20:09.620]  每一個位置都要有人去發揮
[00:20:09.620 --> 00:20:11.420]  留守佢個位置
[00:20:11.420 --> 00:20:13.980]  小學生踢波點㗎
[00:20:13.980 --> 00:20:15.260]  十個對十個呢就
[00:20:15.260 --> 00:20:17.320]  二十個人一齊追住個波通牆走
[00:20:17.320 --> 00:20:20.120]  咁即係點呀
[00:20:20.120 --> 00:20:21.660]  即係唔得囉
[00:20:21.660 --> 00:20:27.800]  即係唔識得分工唔識得合作唔知道每一個位置呢應該要有個人
[00:20:27.800 --> 00:20:29.840]  發揮得最好冇陣法
[00:20:29.840 --> 00:20:31.640]  有進攻就冇防守
[00:20:31.640 --> 00:20:33.940]  咁即係
[00:20:34.200 --> 00:20:35.740]  佢哋對足球嘅認知
[00:20:35.740 --> 00:20:37.540]  片面不完整
[00:20:37.540 --> 00:20:40.860]  我哋嘅信仰都係㗎
[00:20:40.860 --> 00:20:43.680]  一定要完整成本聖經講乜呢
[00:20:43.680 --> 00:20:44.960]  神嗰個聖情
[00:20:44.960 --> 00:20:46.500]  由創世至今
[00:20:46.500 --> 00:20:50.080]  去到將來神嗰個心意係要點樣行呢
[00:20:50.080 --> 00:20:53.400]  我哋要知道明白呢先至能夠將我哋嘅
[00:20:53.400 --> 00:20:55.200]  生活呢調整到去
[00:20:55.200 --> 00:20:56.480]  合神嗰個嘅心意
[00:20:56.480 --> 00:21:00.320]  咁所以如果信咗主你又常讀聖經
[00:21:00.320 --> 00:21:02.100]  咁你咪好囉你會明白
[00:21:02.360 --> 00:21:05.940]  合神越嚟越多將你嘅信仰呢一路行喺神嘅
[00:21:05.940 --> 00:21:07.740]  話嘅中間囉
[00:21:07.740 --> 00:21:11.320]  我經常呢提一個好尊敬嘅老人家啦
[00:21:11.320 --> 00:21:13.880]  咁今天佢都仲在世嘅佢讀聖經
[00:21:13.880 --> 00:21:15.920]  十幾歲聽㗎
[00:21:15.920 --> 00:21:16.960]  十幾歲嗰啲聽住
[00:21:16.960 --> 00:21:18.240]  讀聖經
[00:21:18.240 --> 00:21:19.260]  有秘訣
[00:21:19.260 --> 00:21:20.020]  三個字
[00:21:20.020 --> 00:21:23.860]  讀
[00:21:23.860 --> 00:21:25.400]  讀
[00:21:25.400 --> 00:21:28.720]  總之你讀就得㗎啦
[00:21:31.540 --> 00:21:32.560]  呢啲好悶喎
[00:21:32.560 --> 00:21:35.120]  讀快啲囉
[00:21:35.120 --> 00:21:35.900]  讀過佢囉
[00:21:35.900 --> 00:21:38.460]  讀到啲好精彩喎
[00:21:38.460 --> 00:21:40.000]  好精彩呀讀多幾次囉
[00:21:40.000 --> 00:21:43.060]  今日好想讀多啲讀多啲囉
[00:21:43.060 --> 00:21:45.880]  今日唔想讀都讀啦
[00:21:45.880 --> 00:21:46.640]  迫自己讀
[00:21:46.640 --> 00:21:50.240]  將讀聖經養成一個習慣
[00:21:50.240 --> 00:21:55.100]  咁我呢就係一個如果認識我呢我係唔鍾意一啲嘢變成律法主義嘅人
[00:21:55.100 --> 00:22:01.240]  咁你喺好早年呢我都成日虧人哋零修㗎
[00:22:01.760 --> 00:22:03.020]  邊度有話規定啫
[00:22:03.020 --> 00:22:05.080]  冇講過呀真係
[00:22:05.080 --> 00:22:08.160]  後來呢有個目者呢講咗句說話呢
[00:22:08.160 --> 00:22:09.680]  我覺得好有意思
[00:22:09.680 --> 00:22:11.220]  咁佢就話
[00:22:11.220 --> 00:22:13.520]  依家我哋文明人呀多數
[00:22:13.520 --> 00:22:15.060]  都刷下瞓覺㗎係咪
[00:22:15.060 --> 00:22:19.660]  咁律法㗎呀一定要刷下瞓覺㗎咩咁
[00:22:19.660 --> 00:22:20.700]  唔刷得唔得
[00:22:20.700 --> 00:22:21.720]  其實係得㗎係咪
[00:22:21.720 --> 00:22:23.260]  一晚半晚
[00:22:23.260 --> 00:22:24.780]  嘩真係攰到
[00:22:24.780 --> 00:22:25.560]  瞓咗啦
[00:22:25.560 --> 00:22:28.880]  咁就唔使叫人起身刷下嗰啲嘅
[00:22:28.880 --> 00:22:30.420]  唔刷囉
[00:22:30.680 --> 00:22:34.520]  但係如果能夠養成一個習慣係對你嘅生命好呀係咪
[00:22:34.520 --> 00:22:39.900]  唔係因為律法嘅主義必定要刷咗牙先至批准你瞓覺唔係咁
[00:22:39.900 --> 00:22:44.500]  養成咗呢個習慣呢對你嘅生命好對你嘅健康好
[00:22:44.500 --> 00:22:46.040]  養成呢個習慣囉
[00:22:46.040 --> 00:22:49.620]  讀聖經去親近神都係
[00:22:49.620 --> 00:22:51.940]  你養成咗呢個習慣
[00:22:51.940 --> 00:22:54.500]  係對你嘅生命好嘅
[00:22:54.500 --> 00:22:57.560]  所以點解我哋成日要提醒大家
[00:22:57.560 --> 00:22:59.100]  講讀聖經
[00:23:01.140 --> 00:23:02.680]  勉勵大家呢要真係讀
[00:23:02.680 --> 00:23:04.980]  如果你有一成嘅生命
[00:23:04.980 --> 00:23:06.260]  而唔多點讀
[00:23:06.260 --> 00:23:08.060]  咁呢就好多問題
[00:23:08.060 --> 00:23:10.860]  因為呢有啲嘅信徒話
[00:23:10.860 --> 00:23:12.920]  我好想讀㗎
[00:23:12.920 --> 00:23:14.700]  但係
[00:23:14.700 --> 00:23:15.740]  冇乜時間
[00:23:15.740 --> 00:23:18.800]  但係我冇精神
[00:23:18.800 --> 00:23:21.620]  打開聖經就會眼瞓
[00:23:21.620 --> 00:23:23.420]  讀又讀唔明
[00:23:23.420 --> 00:23:27.000]  其實我都冇乜興趣讀聖經我有興趣祈禱
[00:23:27.260 --> 00:23:31.600]  有興趣去做嘢侍奉係讀呢個聖經我都冇興趣
[00:23:31.600 --> 00:23:34.680]  係咪好多呢啲原因我哋聽過
[00:23:34.680 --> 00:23:37.500]  呢啲全部都係
[00:23:37.500 --> 00:23:39.040]  唔應該有嘅原因
[00:23:39.040 --> 00:23:41.840]  應該要養成個習慣你要讀經
[00:23:41.840 --> 00:23:44.400]  因為如果你唔常讀聖經呢
[00:23:44.400 --> 00:23:46.960]  剛才咪講咗話你有神嘅生命嘅
[00:23:46.960 --> 00:23:48.760]  我喺度思考緊呢
[00:23:48.760 --> 00:23:51.060]  啲嘢點樣去解釋得
[00:23:51.060 --> 00:23:52.340]  圓滿明白呢
[00:23:52.340 --> 00:23:54.900]  就係話呢個生命呢個屬神嘅生命呢
[00:23:55.420 --> 00:23:57.720]  神畀咗你就係一個生命嚟㗎嘛
[00:23:57.720 --> 00:23:59.760]  係唔會死㗎
[00:23:59.760 --> 00:24:04.120]  你真係信住得我曾經有篇道講過呢叫一次得救
[00:24:04.120 --> 00:24:06.680]  總會得救留意嗰個詞呀
[00:24:06.680 --> 00:24:08.720]  唔係就咁話一次得救永遠得救
[00:24:08.720 --> 00:24:11.280]  而係一次得救你總會得救嘅
[00:24:11.280 --> 00:24:14.880]  咁但係你嗰個神嘅生命呢如果你信咗主之後
[00:24:14.880 --> 00:24:17.680]  你肯定有神嘅生命但係你呢
[00:24:17.680 --> 00:24:21.280]  游離朗蕩即係信到亂七八糟
[00:24:21.280 --> 00:24:23.320]  你嗰個生命呢就好幼嫩
[00:24:23.320 --> 00:24:24.860]  唔能夠成長
[00:24:26.140 --> 00:24:26.640]  明唔明呀
[00:24:26.640 --> 00:24:28.700]  仲係好似嗰個BB咁樣呢
[00:24:28.700 --> 00:24:29.980]  唔能夠成長
[00:24:29.980 --> 00:24:33.060]  咁講到BB呢聖經有一個好好嘅
[00:24:33.060 --> 00:24:35.360]  章節呢我哋
[00:24:35.360 --> 00:24:36.900]  睇睇就彼得潛書
[00:24:36.900 --> 00:24:40.480]  大家都識呢一節同埋好多時啲人都會用㗎
[00:24:40.480 --> 00:24:45.080]  彼得提嗰啲信徒呢要佢哋愛慕神嘅話呀
[00:24:45.080 --> 00:24:50.460]  係點樣勉勵佢呢佢話你要愛慕那純淨嘅靈奶
[00:24:50.460 --> 00:24:53.280]  像財生嘅嬰孩
[00:24:53.280 --> 00:24:55.080]  愛慕那一樣
[00:24:55.580 --> 00:24:56.640]  叫你哋因此
[00:24:56.640 --> 00:24:58.180]  漸長而至得救
[00:24:58.180 --> 00:25:02.040]  彼得提醒信徒呢叫佢哋要愛慕神嘅話呢
[00:25:02.040 --> 00:25:05.880]  好似啲BB愛慕奶咁樣樣就形容神嘅話呢
[00:25:05.880 --> 00:25:07.160]  係屬靈
[00:25:07.160 --> 00:25:07.920]  嘅奶
[00:25:07.920 --> 00:25:09.960]  純淨嘅屬靈嘅奶
[00:25:09.960 --> 00:25:11.000]  愛慕
[00:25:11.000 --> 00:25:14.580]  如果你咁樣愛慕嚟到去吸收呢你就會
[00:25:14.580 --> 00:25:15.600]  漸長啦
[00:25:15.600 --> 00:25:17.640]  你嘅生命成長啦
[00:25:17.640 --> 00:25:19.180]  一路成長呢
[00:25:19.180 --> 00:25:20.200]  就會得救
[00:25:20.200 --> 00:25:24.300]  咁你有冇見過啲BB仔
[00:25:24.300 --> 00:25:25.320]  唔多食奶㗎
[00:25:25.840 --> 00:25:28.380]  個BB話冇時間食啦唔得閒啦咁樣
[00:25:28.380 --> 00:25:31.460]  嘩搶咗嚟食㗎嘛係咪
[00:25:31.460 --> 00:25:33.000]  冇精神食
[00:25:33.000 --> 00:25:37.100]  唔食住呀一見到個奶樽
[00:25:37.100 --> 00:25:38.640]  想瞓覺唔食啦咁
[00:25:38.640 --> 00:25:39.920]  冇㗎
[00:25:39.920 --> 00:25:41.980]  BB嗰啲真係好
[00:25:41.980 --> 00:25:43.760]  誠實好真性情
[00:25:43.760 --> 00:25:45.800]  總之要搏命食奶
[00:25:45.800 --> 00:25:47.340]  你畀佢佢就食
[00:25:47.340 --> 00:25:50.420]  咁你話如果我見到個BB
[00:25:50.420 --> 00:25:52.220]  我真係唔多食奶喎
[00:25:52.220 --> 00:25:53.220]  有我有見過
[00:25:55.020 --> 00:25:56.300]  乜嘢BB唔多食奶
[00:25:56.300 --> 00:25:59.880]  有病囉
[00:25:59.880 --> 00:26:02.960]  有病嗰個BB佢就唔多食奶啦
[00:26:02.960 --> 00:26:06.280]  咁你即刻帶佢去看醫生
[00:26:06.280 --> 00:26:07.560]  你會好擔心呀
[00:26:07.560 --> 00:26:09.100]  呢個唔正常
[00:26:09.100 --> 00:26:12.680]  係BB應該要好愛慕食奶但佢唔肯食
[00:26:12.680 --> 00:26:13.700]  呢個唔正常
[00:26:13.700 --> 00:26:17.800]  我哋成年人
[00:26:17.800 --> 00:26:19.340]  我哋信徒
[00:26:19.340 --> 00:26:21.380]  信咗主有神嘅生命
[00:26:21.380 --> 00:26:23.700]  唔肯讀聖經唔肯去
[00:26:23.940 --> 00:26:25.220]  不斷吸收呢啲嘅
[00:26:25.220 --> 00:26:26.760]  靈奶
[00:26:26.760 --> 00:26:29.060]  屬靈上面畀我哋嘅養分
[00:26:29.060 --> 00:26:30.100]  咁我哋點呀
[00:26:30.100 --> 00:26:33.680]  我哋嘅生命唔成長囉係咪呀
[00:26:33.680 --> 00:26:35.220]  唔成長囉
[00:26:35.220 --> 00:26:38.020]  停留不前
[00:26:38.020 --> 00:26:39.820]  咁所以呢如果你
[00:26:39.820 --> 00:26:41.860]  我都真係好想
[00:26:41.860 --> 00:26:43.660]  不過又真係
[00:26:43.660 --> 00:26:46.480]  好多啲問題我都真係唔係幾得
[00:26:46.480 --> 00:26:48.020]  咁我教你一個方法
[00:26:48.020 --> 00:26:49.800]  你如果肯聽嘅呢
[00:26:49.800 --> 00:26:51.600]  係一定得嘅
[00:26:54.400 --> 00:26:54.900]  你一日
[00:26:54.900 --> 00:26:55.940]  食幾多餐嘢
[00:26:55.940 --> 00:26:57.480]  早餐啦
[00:26:57.480 --> 00:26:59.020]  午餐啦晚餐
[00:26:59.020 --> 00:27:00.820]  有啲人唔食早餐咁㗎嘛
[00:27:00.820 --> 00:27:03.880]  有啲人skip lunch嘅我唔食午餐都會㗎嘛
[00:27:03.880 --> 00:27:06.180]  起碼都食一餐呀
[00:27:06.180 --> 00:27:07.980]  你試下
[00:27:07.980 --> 00:27:10.020]  你自己立個字喺神面前
[00:27:10.020 --> 00:27:11.560]  嗰日你唔
[00:27:11.560 --> 00:27:12.580]  讀經
[00:27:12.580 --> 00:27:14.620]  我就唔食嘢
[00:27:14.620 --> 00:27:16.940]  好簡單㗎咋
[00:27:16.940 --> 00:27:20.000]  你嗰日有讀聖經
[00:27:20.000 --> 00:27:22.820]  咁梗係唔係佢哋吞卜打開一節咁就算啦
[00:27:23.080 --> 00:27:24.100]  起碼一張啦
[00:27:24.100 --> 00:27:26.400]  做一個成年人咁樣讀聖經
[00:27:26.400 --> 00:27:27.680]  起碼讀一張
[00:27:27.680 --> 00:27:29.740]  我嗰日有讀聖經
[00:27:29.740 --> 00:27:30.760]  我嗰日就食嘢
[00:27:30.760 --> 00:27:32.800]  我嗰日真係冇讀聖經喎
[00:27:32.800 --> 00:27:33.820]  我唔食嘢住
[00:27:33.820 --> 00:27:35.100]  我讀咗
[00:27:35.100 --> 00:27:36.140]  一張聖經先
[00:27:36.140 --> 00:27:38.700]  養成呢個習慣
[00:27:38.700 --> 00:27:41.260]  唔困難㗎係嘛
[00:27:41.260 --> 00:27:44.580]  咁你就能夠養成一個習慣
[00:27:44.580 --> 00:27:48.940]  有咁律法識呢個為你好嘛
[00:27:48.940 --> 00:27:52.260]  用一啲方法去令到自己養成一個習慣
[00:27:52.260 --> 00:27:53.020]  讀聖經
[00:27:53.280 --> 00:27:54.320]  跟住你就
[00:27:54.320 --> 00:27:55.320]  越讀
[00:27:55.320 --> 00:27:56.360]  越有趣味
[00:27:56.360 --> 00:27:59.180]  唔讀經嗰日就唔食飯
[00:27:59.180 --> 00:27:59.940]  咁就好啦
[00:27:59.940 --> 00:28:02.500]  如果一個人
[00:28:02.500 --> 00:28:04.800]  一個信徒有咗成日生命喺你嘅裏面
[00:28:04.800 --> 00:28:07.360]  你又真係話我係咁㗎啦
[00:28:07.360 --> 00:28:09.920]  我又好難改變㗎啦好多理由咁樣呢
[00:28:09.920 --> 00:28:11.200]  真係
[00:28:11.200 --> 00:28:12.240]  你係有病
[00:28:12.240 --> 00:28:14.540]  一個好嚴重嘅病
[00:28:14.540 --> 00:28:15.820]  呢個叫做屬靈嘅
[00:28:15.820 --> 00:28:17.100]  厭食症
[00:28:17.100 --> 00:28:18.880]  你見到啲厭食症嘅人呀
[00:28:18.880 --> 00:28:22.220]  患咗呢個屬靈嘅厭食症呢就會令到你嘅生命呢
[00:28:22.220 --> 00:28:23.140]  呢個屬靈嘅生命呢
[00:28:23.140 --> 00:28:24.160]  停滯不前
[00:28:24.160 --> 00:28:28.280]  咁我就形容呢你嗰個生命呢可能進入咗個冬眠嘅狀態呀
[00:28:28.280 --> 00:28:29.800]  未死嘅
[00:28:29.800 --> 00:28:31.080]  冬眠咗
[00:28:31.080 --> 00:28:33.400]  冬眠咗嘅生命係點呀
[00:28:33.400 --> 00:28:36.200]  冇一個生命嘅表現囉
[00:28:36.200 --> 00:28:37.740]  要行嘅又唔識行
[00:28:37.740 --> 00:28:39.280]  要講嘢嘅又唔識講
[00:28:39.280 --> 00:28:41.580]  要食嘢嘅又唔識食
[00:28:41.580 --> 00:28:42.340]  總之
[00:28:42.340 --> 00:28:43.100]  冬眠
[00:28:43.100 --> 00:28:44.140]  停滯不前
[00:28:44.140 --> 00:28:46.700]  唔會唔會嚟到去再繼續成長
[00:28:46.700 --> 00:28:48.500]  咁我哋嘅屬靈嘅生命呢
[00:28:48.500 --> 00:28:50.020]  係可以咁樣㗎
[00:28:50.800 --> 00:28:52.880]  你又唔讀聖經冇神嘅話
[00:28:52.880 --> 00:28:54.640]  嚟到入去你嘅裏面
[00:28:54.640 --> 00:28:58.240]  聖靈亦都搵唔到材料嚟提醒你
[00:28:58.240 --> 00:29:00.540]  你嘅生命就停滯不前
[00:29:00.540 --> 00:29:01.820]  咁呢個呢
[00:29:01.820 --> 00:29:03.860]  係剛才1234裏面呢
[00:29:03.860 --> 00:29:05.140]  係第二種人
[00:29:05.140 --> 00:29:08.220]  咁呢好可惜呢應該都包括好多人
[00:29:08.220 --> 00:29:10.000]  咁我哋要自己反省
[00:29:10.000 --> 00:29:11.800]  唔好好似咁樣
[00:29:11.800 --> 00:29:13.340]  我哋要醒悟過嚟
[00:29:13.340 --> 00:29:16.920]  咁呢就第三種人呢就係話
[00:29:16.920 --> 00:29:18.720]  未信嘅冇神嘅生命
[00:29:18.960 --> 00:29:21.520]  但係佢哋又會讀經喎呢啲人好得意喎
