
[00:00:00.000 --> 00:00:03.200]  我們的大題目是《鳥瞰新視野》
[00:17:26.080 --> 00:17:31.280]  其實這些故事不是跟你說令你害怕
[00:17:31.280 --> 00:17:33.680]  而是令你害怕的句子裏面
[00:17:33.680 --> 00:17:35.440]  是有悔改
[00:17:35.440 --> 00:17:36.400]  有相信
[00:17:36.400 --> 00:17:38.720]  以致你可以得救
[00:17:38.720 --> 00:17:42.000]  我給你一個正面的例子
[00:17:42.000 --> 00:17:43.360]  你就會明白
[00:17:43.360 --> 00:17:46.080]  自從你創出了民生之後
[00:17:46.080 --> 00:17:48.240]  去到約書亞記
[00:17:48.240 --> 00:17:51.040]  你會遇到有一個人
[00:17:51.040 --> 00:17:54.640]  是因為這些出埃及的神蹟
[00:17:54.640 --> 00:17:57.360]  那些十災等等
[00:17:57.360 --> 00:17:58.800]  是順了主的
[00:17:58.800 --> 00:18:00.080]  那個人叫拉合
[00:18:00.080 --> 00:18:01.040]  有沒有聽過
[00:18:01.040 --> 00:18:02.800]  那個妓女
[00:18:02.800 --> 00:18:04.240]  拉合很有趣
[00:18:04.240 --> 00:18:08.720]  她為什麼要救兩個以色列人的使者
[00:18:08.720 --> 00:18:09.600]  你看她說
[00:18:09.600 --> 00:18:12.240]  我們聽過你的故事
[00:18:12.240 --> 00:18:13.520]  雖然她不是很特別
[00:18:13.520 --> 00:18:14.800]  如果你回去看約書亞記
[00:18:14.800 --> 00:18:18.000]  她就說我聽過上帝怎麼帶你出過紅海
[00:18:18.000 --> 00:18:19.200]  她是沒有說十災的
[00:18:19.200 --> 00:18:20.720]  但是相信可能
[00:18:20.720 --> 00:18:22.320]  十災的故事
[00:18:22.320 --> 00:18:26.080]  耶和華的名全遍全地
[00:18:26.080 --> 00:18:28.160]  我不知道她怎麼搜索
[00:18:28.160 --> 00:18:29.680]  她沒有網絡
[00:18:29.680 --> 00:18:31.520]  我不知道為什麼她會聽到
[00:18:31.520 --> 00:18:32.800]  收到消息說
[00:18:32.800 --> 00:18:35.120]  原來40年之前
[00:18:35.120 --> 00:18:37.360]  耶和華是帶他們出埃及
[00:18:37.360 --> 00:18:38.960]  而是出埃及的時候
[00:18:38.960 --> 00:18:39.920]  做了十災
[00:18:39.920 --> 00:18:42.560]  然後帶他們過紅海
[00:18:42.560 --> 00:18:46.000]  然後她說在抗野裏面
[00:18:46.000 --> 00:18:47.840]  她為他們打了什麼仗
[00:18:47.840 --> 00:18:48.720]  贏了什麼什麼人
[00:18:48.720 --> 00:18:49.680]  所以她說
[00:18:49.680 --> 00:18:51.280]  我們聽到
[00:18:51.280 --> 00:18:53.280]  我們的心都彈彈跳跳
[00:18:53.280 --> 00:18:54.080]  她說
[00:18:54.080 --> 00:18:55.440]  feel our heart melt
[00:18:55.440 --> 00:18:57.040]  我們的心都軟化了
[00:18:57.040 --> 00:19:00.080]  或者我們的心是完全的軟化
[00:19:00.080 --> 00:19:01.280]  這個很有趣
[00:19:01.280 --> 00:19:02.320]  其實
[00:19:02.320 --> 00:19:04.400]  你說是不是每個人的心都軟化
[00:19:04.400 --> 00:19:06.480]  很明顯不是
[00:19:06.480 --> 00:19:09.600]  只是拉合的心軟化了
[00:19:09.600 --> 00:19:12.240]  她說我們每個人都害怕到死
[00:19:12.240 --> 00:19:14.720]  但是最後變節的有誰
[00:19:14.720 --> 00:19:16.320]  只有她一個
[00:19:16.320 --> 00:19:17.120]  OK
[00:19:17.120 --> 00:19:18.320]  但是對於她來說
[00:19:18.320 --> 00:19:19.760]  對於這個拉合來說
[00:19:19.760 --> 00:19:22.480]  她聽到耶和華的審判
[00:19:22.480 --> 00:19:24.800]  她的反應是什麼
[00:19:24.800 --> 00:19:25.600]  不行了
[00:19:25.600 --> 00:19:27.920]  她的審判會淋到我
[00:19:27.920 --> 00:19:31.200]  於是這個拉合竟然斗膽
[00:19:31.200 --> 00:19:34.720]  和耶和華談生意
[00:19:34.720 --> 00:19:37.040]  說我救你這兩個
[00:19:37.040 --> 00:19:39.120]  其實她不肯定的
[00:19:39.120 --> 00:19:41.840]  不過她賭一賭
[00:19:41.840 --> 00:19:42.960]  她賭一賭
[00:19:42.960 --> 00:19:44.240]  她說
[00:19:44.240 --> 00:19:45.920]  如果我放你走
[00:19:45.920 --> 00:19:47.200]  可不可以你攻進來
[00:19:47.200 --> 00:19:49.920]  她很肯定他們一定能攻進來
[00:19:49.920 --> 00:19:53.200]  她很肯定審判一定淋到耶利哥
[00:19:53.200 --> 00:19:55.920]  然後她說你可不可以救一救我家人
[00:19:55.920 --> 00:19:57.120]  真是不可思議
[00:19:57.120 --> 00:19:59.040]  但是整個故事是說到什麼
[00:19:59.040 --> 00:20:04.400]  因懼怕而投靠耶和華
[00:20:04.400 --> 00:20:06.720]  所以我們今天傳福音的時候
[00:20:06.720 --> 00:20:08.960]  你傳不傳地獄的火呢
[00:20:08.960 --> 00:20:11.440]  當然現在越來越少人說這些
[00:20:11.440 --> 00:20:13.120]  你想想香港你去報道會
[00:20:13.120 --> 00:20:14.560]  哪有人說地獄的
[00:20:14.560 --> 00:20:16.240]  說地獄還得了
[00:20:16.240 --> 00:20:17.440]  誰來呢
[00:20:17.440 --> 00:20:18.880]  當然要和他愛愛愛
[00:20:18.880 --> 00:20:20.320]  不斷唱歌唱歌
[00:20:20.320 --> 00:20:21.200]  唱到他瘋了
[00:20:21.200 --> 00:20:23.760]  然後說你信不信主
[00:20:23.760 --> 00:20:25.200]  好像給他很多酒喝
[00:20:25.200 --> 00:20:27.760]  然後說信了簽了他
[00:20:27.760 --> 00:20:29.200]  但不是的
[00:20:29.200 --> 00:20:31.840]  你會發現你去聽拉合的見證
[00:20:31.840 --> 00:20:33.840]  她是很清醒的
[00:20:33.840 --> 00:20:34.960]  在她很清醒
[00:20:34.960 --> 00:20:36.720]  她做了資料搜集之下
[00:20:36.720 --> 00:20:41.200]  她開始心裡面完全軟化了
[00:20:41.200 --> 00:20:42.480]  然後她說
[00:20:42.480 --> 00:20:44.160]  我有什麼好路走
[00:20:44.160 --> 00:20:45.760]  我沒有任何的路可以走
[00:20:45.760 --> 00:20:47.600]  我唯有可以投靠耶和華
[00:20:47.600 --> 00:20:49.680]  今天我們需要一個這樣的福音
[00:20:49.680 --> 00:20:52.560]  我們需要一個驚懼的福音
[00:20:52.560 --> 00:20:53.600]  我不知道你知不知道
[00:20:53.600 --> 00:20:56.880]  我們那時候說創世紀要告訴你
[00:20:56.880 --> 00:20:59.040]  現在大部份的聖經學者
[00:20:59.040 --> 00:21:00.880]  是不信這些東西的
[00:21:00.880 --> 00:21:05.440]  不信出埃及真是出現過的
[00:21:05.440 --> 00:21:06.560]  不信過鴻海
[00:21:06.560 --> 00:21:07.360]  不信十災
[00:21:07.360 --> 00:21:08.480]  不信什麼都不信的
[00:21:08.480 --> 00:21:09.440]  你明白嗎
[00:21:09.440 --> 00:21:11.520]  所以你想想你現在做一個學者
[00:21:11.520 --> 00:21:13.120]  你要研究這些東西
[00:21:13.120 --> 00:21:14.800]  完全不怕的
[00:21:14.800 --> 00:21:17.600]  但其實我們讀出埃及的
[00:21:17.600 --> 00:21:20.160]  我們應該有什麼正確的反應
[00:21:20.160 --> 00:21:22.400]  我們應該害怕的
[00:21:22.400 --> 00:21:26.400]  害怕這些東西有一天會發生在地球上
[00:21:26.400 --> 00:21:27.600]  會發生在這個世界上
[00:21:27.600 --> 00:21:29.120]  你去到新約聖經
[00:21:29.120 --> 00:21:29.760]  一樣的
[00:21:29.760 --> 00:21:31.040]  彼得跟你說的
[00:21:31.040 --> 00:21:33.680]  有一天正如羅亞洪水那天
[00:21:33.680 --> 00:21:36.160]  大家在那裡飲飲食食
[00:21:36.160 --> 00:21:38.160]  然後又嫁娶
[00:21:38.160 --> 00:21:39.600]  覺得沒有這個世界
[00:21:39.600 --> 00:21:41.120]  傳到永遠的時候
[00:21:41.120 --> 00:21:43.200]  上帝「砰」
[00:21:43.200 --> 00:21:45.840]  上帝用祂的火烈露來了
[00:21:45.840 --> 00:21:47.280]  是不是火我們不知道
[00:21:47.280 --> 00:21:48.560]  會怎樣
[00:21:48.560 --> 00:21:50.320]  但上帝的審判一定會來
[00:21:50.320 --> 00:21:52.880]  而我們需要聽到這些審判
[00:21:52.880 --> 00:21:54.240]  有一種驚懼
[00:21:54.240 --> 00:21:58.720]  我們真的捉到埃及的心意了
[00:21:58.720 --> 00:22:02.000]  「法老的神僕中
[00:22:02.000 --> 00:22:04.000]  懼怕耶和華者說的
[00:22:04.000 --> 00:22:08.880]  就讓他的奴僕和生畜逃進屋裡
[00:22:08.880 --> 00:22:12.240]  但那不把耶和華者說放在心中的
[00:22:12.240 --> 00:22:17.200]  心上的就把他的奴僕和生畜留在田裡
[00:22:17.200 --> 00:22:19.360]  摩西向天伸杖
[00:22:19.360 --> 00:22:21.360]  耶和華就打雷
[00:22:21.360 --> 00:22:24.880]  下駁在火降到地上
[00:22:24.880 --> 00:22:27.360]  耶和華下駁在埃及地上
[00:22:27.360 --> 00:22:30.320]  那時有火在駁中
[00:22:30.320 --> 00:22:32.320]  閃爍極其嚴重
[00:22:32.320 --> 00:22:34.560]  自從埃及立國以來
[00:22:34.560 --> 00:22:36.560]  全地沒有這樣的」
[00:22:36.560 --> 00:22:40.800]  上帝從天而降的一個神蹟
[00:22:40.800 --> 00:22:44.480]  上帝繼續在審判埃及
[00:22:44.480 --> 00:22:48.960]  「在埃及全地兵搏擊打田間所有的人
[00:22:48.960 --> 00:22:53.120]  和生畜擊打一切的菜蔬
[00:22:53.120 --> 00:22:55.680]  也打壞了田間一切的樹木」
[00:22:55.680 --> 00:22:58.400]  其實這個有一點在預備第八災
[00:22:58.400 --> 00:22:59.680]  第八災就是
[00:22:59.680 --> 00:23:03.440]  這裡第七災菜蔬樹木已經倒塌了
[00:23:03.440 --> 00:23:05.120]  第八災就是蝗蟲來了
[00:23:05.120 --> 00:23:06.160]  吃掉它
[00:23:06.160 --> 00:23:07.920]  渣都沒得剩
[00:23:07.920 --> 00:23:12.720]  「唯獨以色列人所住的歌山也沒有冰雹
[00:23:12.720 --> 00:23:14.000]  摩西離開了
[00:23:14.000 --> 00:23:15.120]  法老出城
[00:23:15.120 --> 00:23:16.960]  香瑤說舉起雙手
[00:23:16.960 --> 00:23:19.440]  這是法老悔改了
[00:23:19.440 --> 00:23:20.960]  不要搞我了
[00:23:20.960 --> 00:23:24.560]  雷和冰雹就止了
[00:23:24.560 --> 00:23:26.880]  雨也不再在地上了
[00:23:26.880 --> 00:23:31.440]  法老見雨駁雷止住
[00:23:31.440 --> 00:23:32.640]  又再犯罪
[00:23:32.640 --> 00:23:35.200]  他和他的神僕都硬著心
[00:23:35.200 --> 00:23:36.960]  法老的心剛硬
[00:23:36.960 --> 00:23:38.720]  不放以色列人走
[00:23:38.720 --> 00:23:41.920]  正如耶和華藉著摩西所說的
[00:23:41.920 --> 00:23:45.680]  讓我們進入第八個災難」
[00:23:45.680 --> 00:23:48.480]  你記得最後最重要的是第十災
[00:23:48.480 --> 00:23:51.040]  所以很多東西都是朝著第十災去的
[00:23:51.040 --> 00:23:53.840]  耶和華對摩西說
[00:23:53.840 --> 00:23:55.440]  「你要到法老那裡
[00:23:55.440 --> 00:23:58.320]  因我使他硬著心
[00:23:58.320 --> 00:24:00.480]  也使他神僕硬著心
[00:24:00.480 --> 00:24:05.120]  為要在他們中間顯出我這些神跡來
[00:24:05.120 --> 00:24:08.880]  好叫你們知道我是耶和華
[00:24:08.880 --> 00:24:11.840]  法老的神僕對法老說
[00:24:11.840 --> 00:24:15.360]  這家伙成為我們的羅莽要到幾時
[00:24:15.360 --> 00:24:18.400]  讓這些人去侍奉耶和華
[00:24:18.400 --> 00:24:19.760]  他們的上帝吧
[00:24:19.760 --> 00:24:21.600]  埃及快要滅亡了
[00:24:21.600 --> 00:24:22.960]  你還不知道嗎?」
[00:24:22.960 --> 00:24:24.720]  他不是說他們要悔改
[00:24:24.720 --> 00:24:25.680]  因為他是真神
[00:24:25.680 --> 00:24:27.520]  我們所有都是偶像
[00:24:27.520 --> 00:24:35.200]  他是在說我們自己的國家不行了
[00:24:35.200 --> 00:24:37.280]  還是放他們走
[00:24:37.280 --> 00:24:40.720]  「於是摩西和阿倫被召回來見法老
[00:24:40.720 --> 00:24:42.000]  法老對他們說
[00:24:42.000 --> 00:24:44.880]  去侍奉耶和華你們的上帝吧
[00:24:44.880 --> 00:24:47.200]  但要去的是哪些人呢?
[00:24:47.200 --> 00:24:48.400]  摩西說
[00:24:48.400 --> 00:24:51.760]  我們要帶年老的和年少的同去
[00:24:51.760 --> 00:24:54.080]  要帶著我們的兒子和兒女
[00:24:54.080 --> 00:24:57.120]  以及我們的羊群牛群一起去
[00:24:57.120 --> 00:25:00.000]  因為我們要向耶和華守節
[00:25:00.000 --> 00:25:01.120]  法老對他們說
[00:25:01.120 --> 00:25:03.680]  冤耶和華與你們同在吧
[00:25:03.680 --> 00:25:07.200]  我若讓你們帶著你們的孩子同去
[00:25:07.200 --> 00:25:09.920]  看災禍就在你們面前」
[00:25:09.920 --> 00:25:11.520]  這個如果你看英文
[00:25:11.520 --> 00:25:17.200]  「看災禍就在你們面前」的意思應該是
[00:25:17.200 --> 00:25:19.440]  You have some evil purpose in mind
[00:25:19.440 --> 00:25:20.480]  如果我讓你們走
[00:25:20.480 --> 00:25:21.440]  你一定沒有好事
[00:25:21.440 --> 00:25:23.040]  你一定是在做壞事
[00:25:23.040 --> 00:25:24.720]  你一去沒有回頭
[00:25:24.720 --> 00:25:25.600]  他的意思是這樣
[00:25:25.600 --> 00:25:27.920]  就不是說如果你帶著他們去
[00:25:27.920 --> 00:25:29.440]  他們就詛咒你
[00:25:29.440 --> 00:25:30.160]  他不是這個意思
[00:25:30.160 --> 00:25:31.520]  他說你一定是做壞事
[00:25:31.520 --> 00:25:33.200]  如果你全家人都走
[00:25:33.200 --> 00:25:34.560]  「不可都去
[00:25:34.560 --> 00:25:37.520]  你們壯年人去侍奉耶和華吧
[00:25:37.520 --> 00:25:40.880]  因為這是你們所求的
[00:25:40.880 --> 00:25:45.440]  摩西就向埃及地新將整夜
[00:25:45.440 --> 00:25:46.480]  一晝一夜
[00:25:46.480 --> 00:25:50.080]  耶和華使東風刮在埃及地上
[00:25:50.080 --> 00:25:51.040]  到了早上
[00:25:51.040 --> 00:25:53.280]  東風把蝗蟲刮了來」
[00:25:53.280 --> 00:25:57.280]  你留意東風什麼時候會再出來
[00:25:57.280 --> 00:25:59.600]  過紅海的時候東風會再出來
[00:25:59.600 --> 00:26:01.840]  這個東風殺人案
[00:26:01.840 --> 00:26:04.800]  一個是東風帶來了蝗蟲
[00:26:04.800 --> 00:26:07.920]  另一個是東風暫時揭開那些水
[00:26:07.920 --> 00:26:10.640]  然後那些水弄回來就殺了人
[00:26:10.640 --> 00:26:13.760]  「蝗蟲上到埃及全地
[00:26:13.760 --> 00:26:17.040]  落在埃及全境非常之厲害
[00:26:17.040 --> 00:26:20.640]  蝗蟲這摩多是空前絕後的
[00:26:20.640 --> 00:26:26.400]  蝗蟲遮滿地面地上一片黑暗」
[00:26:26.400 --> 00:26:28.640]  這個黑暗已經在指下一災
[00:26:28.640 --> 00:26:29.760]  下一災是黑暗
[00:26:29.760 --> 00:26:33.360]  所以每一災都和之前的災有少許連結
[00:26:33.360 --> 00:26:37.200]  之前的冰雹打到樹木的蔬菜掉了
[00:26:37.200 --> 00:26:38.800]  就是說不新鮮
[00:26:38.800 --> 00:26:40.320]  現在要去吃了
[00:26:40.320 --> 00:26:43.360]  接著蝗蟲來連渣都沒有了
[00:26:43.360 --> 00:26:45.120]  現在這個蝗蟲
[00:26:45.120 --> 00:26:48.640]  又是預表著第九災的黑暗
[00:26:48.640 --> 00:26:52.480]  「它們吃盡了地上一切的植物和冰雹
[00:26:52.480 --> 00:26:55.360]  過後所靜下樹上的果子」
[00:26:55.360 --> 00:26:56.960]  是占前顧後的
[00:26:56.960 --> 00:27:00.160]  「埃及全地無論是樹木是田間的植物
[00:27:00.160 --> 00:27:03.840]  連一點綠的也沒有留下」
[00:27:03.840 --> 00:27:05.840]  一點綠都沒有留下
[00:27:05.840 --> 00:27:07.280]  這些是甚麼
[00:27:07.280 --> 00:27:10.080]  當然你可以說它誇張
[00:27:10.080 --> 00:27:12.320]  或者說沒有可能等等
[00:27:12.320 --> 00:27:15.360]  但其實它畫的圖畫是一個死城
[00:27:15.360 --> 00:27:18.320]  是一個活生生的地獄
[00:27:18.320 --> 00:27:21.520]  如果有人去畫一下埃及
[00:27:21.520 --> 00:27:23.040]  十災之後的埃及
[00:27:23.040 --> 00:27:24.400]  前後你想想
[00:27:24.400 --> 00:27:26.720]  埃及基本上是一個活地獄
[00:27:26.720 --> 00:27:28.560]  是一個活生生的地獄
[00:27:28.560 --> 00:27:30.640]  他經常畫的圖畫
[00:27:30.640 --> 00:27:32.560]  究竟它的災害有多大
[00:27:32.560 --> 00:27:33.680]  是否整個埃及
[00:27:33.680 --> 00:27:35.520]  埃及四大文明古惑之一
[00:27:35.520 --> 00:27:36.800]  是否整個埃及都是這樣
[00:27:36.800 --> 00:27:38.240]  還是一個小撮的地方
[00:27:38.240 --> 00:27:39.520]  還是怎樣我不知道
[00:27:39.520 --> 00:27:40.880]  但我想告訴你
[00:27:40.880 --> 00:27:44.400]  作者在用這些圖畫告訴你
[00:27:44.400 --> 00:27:46.560]  這個是將來的預表
[00:27:46.560 --> 00:27:48.880]  除非你和我離開埃及
[00:27:48.880 --> 00:27:51.920]  否則你和我和埃及一起死
[00:27:51.920 --> 00:27:56.400]  你一定要看到這些圖畫是經具
[00:27:56.400 --> 00:27:59.680]  以至你要逃跑離開這個世界
[00:27:59.680 --> 00:28:03.520]  摩西就離開去祈求耶和華
[00:28:03.520 --> 00:28:09.200]  「耶和華轉變風向使強勁的西風吹來把蝗蟲刮起
[00:28:09.200 --> 00:28:12.240]  吹入紅海再埃及全境
[00:28:12.240 --> 00:28:16.720]  連一隻手也沒有留下
[00:28:16.720 --> 00:28:27.040]  但耶和華任憑使法老心剛硬不放而以色列人走」
[00:28:27.040 --> 00:28:28.480]  摩西
[00:28:28.480 --> 00:28:30.080]  接著去到第九章了
[00:28:30.080 --> 00:28:32.720]  我們要快速一點
[00:28:32.720 --> 00:28:36.080]  「摩西向天伸出他的手
[00:28:36.080 --> 00:28:41.280]  濃密的黑暗就籠罩了埃及全地三天之久」
[00:28:41.280 --> 00:28:45.200]  這個有神學家說是整個十災裏面
[00:28:45.200 --> 00:28:49.920]  可能最清晰打擊埃及的神明
[00:28:49.920 --> 00:28:56.000]  因為埃及當時的法老應該被視為太陽神的兒子
[00:28:56.000 --> 00:28:58.080]  太陽神阿拉的兒子
[00:28:58.080 --> 00:29:02.160]  所以現在太陽神當然是提供太陽
[00:29:02.160 --> 00:29:04.080]  突然間上第一
[00:29:04.080 --> 00:29:07.840]  好像關了燈就沒有電
[00:29:07.840 --> 00:29:12.000]  所以很明顯是在打擊埃及的太陽神
[00:29:12.000 --> 00:29:15.520]  亦都是在打擊他的法老
[00:29:15.520 --> 00:29:18.480]  「三天內人人彼此看不見
[00:29:18.480 --> 00:29:21.760]  誰也不敢起身離開原地
[00:29:21.760 --> 00:29:25.520]  但所有以色列人住的地方卻有光」
[00:29:25.520 --> 00:29:26.880]  這個我不明白
[00:29:26.880 --> 00:29:28.800]  如果你說銅鑼灣沒有光
[00:29:28.800 --> 00:29:30.160]  但灣仔有
[00:29:30.160 --> 00:29:32.400]  銅鑼灣應該也不會馬上一片
[00:29:32.400 --> 00:29:33.920]  因為灣仔的光也會來到
[00:29:33.920 --> 00:29:35.760]  我不知道究竟怎麼搞
[00:29:35.760 --> 00:29:38.800]  總之就是一種分隔的事情
[00:29:38.800 --> 00:29:40.320]  你也記得
[00:29:40.320 --> 00:29:42.480]  起初創造的時候是怎樣的
[00:29:42.480 --> 00:29:45.360]  上帝說有光就有光
[00:29:45.360 --> 00:29:46.880]  起初是黑暗的
[00:29:46.880 --> 00:29:48.560]  所以這個叫Anti-Creation
[00:29:48.560 --> 00:29:51.120]  上帝將它反過來
[00:29:51.120 --> 00:29:53.280]  起初創造的時候
[00:29:53.280 --> 00:29:55.840]  是混亂
[00:29:55.840 --> 00:29:58.160]  然後由混亂變成有秩序
[00:29:58.160 --> 00:30:01.920]  現在埃及是反過來由秩序變成混亂
[00:30:01.920 --> 00:30:06.080]  所有的災難使它們反創造
[00:30:06.080 --> 00:30:06.880]  為甚麼
[00:30:06.880 --> 00:30:11.600]  因為他們要殺以色列人的兒子
[00:30:11.600 --> 00:30:16.320]  創造的上帝就喜歡你多生一點
[00:30:16.320 --> 00:30:18.480]  這個不是形容
[00:30:18.480 --> 00:30:20.000]  不用怕
[00:30:20.000 --> 00:30:22.400]  上帝跟我們說
[00:30:22.400 --> 00:30:24.080]  他們要Multiply
[00:30:24.080 --> 00:30:24.800]  Fill the Earth
[00:30:24.800 --> 00:30:26.800]  你要生養眾多
[00:30:26.800 --> 00:30:29.280]  而埃及的法老最大的問題
[00:30:29.280 --> 00:30:31.200]  他就是反創造的
[00:30:31.200 --> 00:30:33.040]  就不讓他生養眾多
[00:30:33.040 --> 00:30:34.480]  於是現在
[00:30:34.480 --> 00:30:40.080]  上帝讓他們從秩序的埃及變回混亂
[00:30:40.080 --> 00:30:43.520]  所有的事情都是朝著這個方向去做的
[00:30:43.520 --> 00:30:45.920]  法老就照摩西來說
[00:30:45.920 --> 00:30:47.760]  去施奉耶和華
[00:30:47.760 --> 00:30:51.040]  只是你們的羊群牛群都要留下
[00:30:51.040 --> 00:30:53.600]  你們的孩子可以和你們同去
[00:30:53.600 --> 00:30:55.280]  摩西說
[00:30:55.280 --> 00:31:00.800]  你必須把祭物和繁祭交在我們手中
[00:31:00.800 --> 00:31:04.560]  讓我們可向耶和華我們的上帝獻祭
[00:31:04.560 --> 00:31:08.720]  我們的生畜也要和我們同去
[00:31:08.720 --> 00:31:10.080]  連一體也不留下
[00:31:10.080 --> 00:31:14.080]  因為耶和華要從生畜中挑選來
[00:31:14.080 --> 00:31:16.640]  侍奉耶和華我們的上帝
[00:31:16.640 --> 00:31:18.000]  未到那裡之前
[00:31:18.000 --> 00:31:20.800]  我們還不知道要用甚麼來侍奉耶和華
[00:31:20.800 --> 00:31:22.480]  真的要搞了
[00:31:22.480 --> 00:31:26.000]  那盤生意越搞越……
[00:31:26.000 --> 00:31:28.320]  起初說去不知道幾天
[00:31:28.320 --> 00:31:29.200]  不要去那麼遠
[00:31:29.200 --> 00:31:30.240]  現在整整下
[00:31:30.240 --> 00:31:31.520]  全家人都去了
[00:31:31.520 --> 00:31:34.320]  連生畜也要去
[00:31:34.320 --> 00:31:36.000]  但你知道
[00:31:36.000 --> 00:31:37.600]  這個所有指向最後
[00:31:37.600 --> 00:31:40.720]  他們離開不單止是人走
[00:31:40.720 --> 00:31:42.720]  而是風風滿滿
[00:31:42.720 --> 00:31:44.720]  即是埃及人要送他們走
[00:31:44.720 --> 00:31:45.840]  拜拜
[00:31:45.840 --> 00:31:49.760]  但耶和華欽憑法老的心肝癌
[00:31:49.760 --> 00:31:52.080]  耶和華使法老的心肝癌
[00:31:52.080 --> 00:31:53.680]  你看到欽憑你就知道了
[00:31:53.680 --> 00:31:55.520]  法老不肯放他們走
[00:31:55.520 --> 00:31:57.440]  法老對摩西說
[00:31:57.440 --> 00:31:59.600]  離開我去吧
[00:31:59.600 --> 00:32:02.480]  你要小心不要再見我的面
[00:32:02.480 --> 00:32:07.440]  因為再見我的面的那一天你必死
[00:32:07.440 --> 00:32:08.560]  摩西說
[00:32:08.560 --> 00:32:10.000]  就照你的話說
[00:32:10.000 --> 00:32:13.200]  我也不要再見你的面了
[00:32:13.200 --> 00:32:15.120]  是不會再見的了
[00:32:15.120 --> 00:32:17.920]  因為第十災來了
[00:32:17.920 --> 00:32:19.840]  第十災是最長的
[00:32:19.840 --> 00:32:23.440]  第十災是由第十一章到第十三章
[00:32:23.440 --> 00:32:25.040]  即是過了第十災之後還有
[00:32:25.040 --> 00:32:26.960]  即是我們跟你讀
[00:32:26.960 --> 00:32:30.800]  第十三章你就更加明白究竟在搞甚麼
[00:32:30.800 --> 00:32:32.400]  第十災是最重要的
[00:32:32.400 --> 00:32:34.240]  第十災是最中心的
[00:32:34.240 --> 00:32:36.480]  所有事情帶去第十災
[00:32:36.480 --> 00:32:39.360]  耶和華對摩西說
[00:32:39.360 --> 00:32:42.560]  我要再講一個災禍給法老和埃及
[00:32:42.560 --> 00:32:45.520]  然後他必讓你們離開這裡
[00:32:45.520 --> 00:32:47.440]  他放你們走的時候
[00:32:47.440 --> 00:32:52.160]  一定要趕你們全部離開這裡
[00:32:52.160 --> 00:32:54.000]  這次一去無回頭
[00:32:54.000 --> 00:32:58.160]  而且第十災殺了是不會有復活的
[00:32:58.160 --> 00:33:00.240]  我們說是irreversible
[00:33:00.240 --> 00:33:03.920]  之前的事情可能都停了
[00:33:03.920 --> 00:33:07.520]  但是第十災人死就真的不能復生了
[00:33:07.520 --> 00:33:10.880]  你們要傳於百姓耳中
[00:33:10.880 --> 00:33:18.640]  叫他們男的女的各向淪捨索取金器銀器
[00:33:18.640 --> 00:33:23.040]  耶和華使埃及人看得起他的百姓
[00:33:23.040 --> 00:33:26.240]  並且摩西在埃及地
[00:33:26.240 --> 00:33:30.720]  在法老神僕和百姓眼中捍衛偉大
[00:33:30.720 --> 00:33:32.320]  要彰顯耶和華的偉大
[00:33:32.320 --> 00:33:34.080]  儘管他們是沒有悔改的
[00:33:34.080 --> 00:33:35.440]  你要記得他們的悔改
[00:33:35.440 --> 00:33:37.440]  和拉俠的悔改是不一樣的
[00:33:37.440 --> 00:33:39.200]  他們的悔改是你走就走
[00:33:39.200 --> 00:33:40.080]  我們繼續
[00:33:40.080 --> 00:33:43.600]  拉俠是要變節成為耶和華的人
[00:33:43.600 --> 00:33:44.800]  第十災是甚麼呢
[00:33:44.800 --> 00:33:45.840]  簡單來說
[00:33:45.840 --> 00:33:49.440]  是耶和華在挑戰埃及的死神
[00:33:49.440 --> 00:33:52.800]  埃及人起初要殺耶和華的長子
[00:33:52.800 --> 00:33:55.200]  即是那些生出來的嬰兒男孩
[00:33:55.200 --> 00:33:57.360]  現在耶和華的大報復
[00:33:57.360 --> 00:33:59.360]  你記不記得上次我們說的十災
[00:33:59.360 --> 00:34:02.000]  耶和華的大報復是吞了他的
[00:34:02.000 --> 00:34:06.000]  而耶和華現在是降災勝過了
[00:34:06.000 --> 00:34:07.920]  埃及也有一隻死神
[00:34:07.920 --> 00:34:09.520]  有一個偶像是死神
[00:34:09.520 --> 00:34:12.240]  現在是耶和華要挑戰埃及的死神
[00:34:12.240 --> 00:34:16.480]  我想你留意著這幅圖畫
[00:34:16.480 --> 00:34:20.080]  這幅圖畫你猜他是誰
[00:34:20.080 --> 00:34:21.360]  像法老
[00:34:21.360 --> 00:34:23.760]  即是法老的長子死了
[00:34:23.760 --> 00:34:25.200]  你記住這幅圖畫
[00:34:25.200 --> 00:34:27.200]  我回來再和你看這幅圖畫
[00:34:27.200 --> 00:34:30.960]  即是法老的長子死了
[00:34:30.960 --> 00:34:34.880]  所有動物的長子
[00:34:34.880 --> 00:34:36.000]  即是第一個
[00:34:36.000 --> 00:34:39.360]  以及所有埃及人的長子都死了
[00:34:39.360 --> 00:34:40.880]  以色列人逃過一難
[00:34:40.880 --> 00:34:43.840]  因為有隻羔羊
[00:34:43.840 --> 00:34:44.560]  我們讀一讀
[00:34:44.560 --> 00:34:47.280]  第十二章第三節
[00:34:47.280 --> 00:34:50.720]  你們要吩咐以色列傳會眾說
[00:34:50.720 --> 00:34:51.920]  本月初十
