
[00:00:00.000 --> 00:00:08.560]  新年蒙福,祝福大家,新年進步,在新的一年我們福杯滿日
[00:18:03.800 --> 00:18:04.800]  就算有逼迫
[00:18:04.800 --> 00:18:06.800]  我們都能夠持守信仰
[00:18:06.800 --> 00:18:09.800]  繼續放膽傳揚神的道
[00:18:09.800 --> 00:18:11.800]  接著我們看後面的經文
[00:18:11.800 --> 00:18:12.800]  我們看看彼得約翰
[00:18:12.800 --> 00:18:13.800]  在公議會裡面
[00:18:13.800 --> 00:18:14.800]  他受審的時候
[00:18:14.800 --> 00:18:16.800]  他有些表現
[00:18:16.800 --> 00:18:18.800]  公議會很特別的
[00:18:18.800 --> 00:18:19.800]  他早上的時候
[00:18:19.800 --> 00:18:21.800]  開那個法庭
[00:18:21.800 --> 00:18:24.800]  公議會去審判彼得約翰
[00:18:24.800 --> 00:18:26.800]  那時候公議會
[00:18:26.800 --> 00:18:29.800]  總共如果是人數齊的時候
[00:18:29.800 --> 00:18:30.800]  有七十一人
[00:18:30.800 --> 00:18:31.800]  你想想
[00:18:31.800 --> 00:18:32.800]  七十一人如果全齊
[00:18:32.800 --> 00:18:33.800]  我相信這個是全齊的
[00:18:33.800 --> 00:18:35.800]  他們叫了不同的人
[00:18:35.800 --> 00:18:36.800]  官長等等
[00:18:36.800 --> 00:18:38.800]  最重要是大祭司
[00:18:38.800 --> 00:18:40.800]  七十一人都坐在那裡
[00:18:40.800 --> 00:18:41.800]  當然最厲害的大祭司
[00:18:41.800 --> 00:18:43.800]  就坐在中間做審判官
[00:18:43.800 --> 00:18:45.800]  旁邊就是他們的
[00:18:45.800 --> 00:18:47.800]  一班公議會的人圍著
[00:18:47.800 --> 00:18:49.800]  你想像那個場景就是圍著
[00:18:49.800 --> 00:18:50.800]  接著很多人
[00:18:50.800 --> 00:18:51.800]  十幾人
[00:18:51.800 --> 00:18:53.800]  前面記著兩個什麼人
[00:18:53.800 --> 00:18:55.800]  就是彼得約翰
[00:18:55.800 --> 00:18:56.800]  還有你想想
[00:18:56.800 --> 00:18:57.800]  想像一下場景
[00:18:57.800 --> 00:18:58.800]  剛才我們看那些服飾
[00:18:58.800 --> 00:18:59.800]  那些法理賽人
[00:18:59.800 --> 00:19:00.800]  殺刀哥人
[00:19:00.800 --> 00:19:02.800]  他們穿得很威武
[00:19:02.800 --> 00:19:03.800]  很尊貴的服飾
[00:19:03.800 --> 00:19:05.800]  每個人都有身份
[00:19:05.800 --> 00:19:06.800]  有地位
[00:19:06.800 --> 00:19:07.800]  坐在那裡
[00:19:07.800 --> 00:19:08.800]  而下面兩個是什麼
[00:19:08.800 --> 00:19:10.800]  他們原先的身份是什麼
[00:19:10.800 --> 00:19:12.800]  聖經怎樣形容我們
[00:19:12.800 --> 00:19:13.800]  平民而已
[00:19:13.800 --> 00:19:15.800]  原先是漁夫而已
[00:19:15.800 --> 00:19:17.800]  他穿著一些很普通的衣服
[00:19:17.800 --> 00:19:20.800]  接著在一個可能很莊嚴的
[00:19:20.800 --> 00:19:21.800]  公議會裡面
[00:19:21.800 --> 00:19:22.800]  七十幾人
[00:19:22.800 --> 00:19:23.800]  當然不止
[00:19:23.800 --> 00:19:24.800]  這裡說什麼呢
[00:19:24.800 --> 00:19:27.800]  大祭司帶著親戚來
[00:19:27.800 --> 00:19:28.800]  帶著親戚來什麼意思呢
[00:19:28.800 --> 00:19:30.800]  當然他們的親戚都是有頭有臉
[00:19:30.800 --> 00:19:32.800]  跟他們差不多地位的人
[00:19:32.800 --> 00:19:33.800]  其實是什麼呢
[00:19:33.800 --> 00:19:35.800]  人多勢眾
[00:19:35.800 --> 00:19:36.800]  坐在那裡
[00:19:36.800 --> 00:19:38.800]  你就很怯了
[00:19:38.800 --> 00:19:40.800]  如果是我的話
[00:19:40.800 --> 00:19:41.800]  可能很多人圍著
[00:19:41.800 --> 00:19:43.800]  接著審判你們兩個
[00:19:43.800 --> 00:19:44.800]  如果一般人來講
[00:19:44.800 --> 00:19:46.800]  當然害怕
[00:19:46.800 --> 00:19:48.800]  那些氣勢都完全輸光了
[00:19:48.800 --> 00:19:50.800]  加上漁夫有沒有想過
[00:19:50.800 --> 00:19:53.800]  自己坐牢和去法庭
[00:19:53.800 --> 00:19:55.800]  我打魚而已
[00:19:55.800 --> 00:19:56.800]  正常來講
[00:19:56.800 --> 00:19:59.800]  我普普通通的漁夫
[00:19:59.800 --> 00:20:01.800]  從來沒有想過
[00:20:01.800 --> 00:20:02.800]  我會在法庭裡面
[00:20:02.800 --> 00:20:04.800]  受著這麼多人的審判
[00:20:04.800 --> 00:20:06.800]  根本就沒有想過這件事
[00:20:06.800 --> 00:20:07.800]  但是在當中
[00:20:07.800 --> 00:20:09.800]  這些領袖
[00:20:09.800 --> 00:20:11.800]  當然他很有氣勢
[00:20:11.800 --> 00:20:13.800]  覺得自己贏定了
[00:20:13.800 --> 00:20:14.800]  在這場辯論裡面
[00:20:14.800 --> 00:20:15.800]  在這場審判裡面
[00:20:15.800 --> 00:20:17.800]  我一定勝過你們這些漁夫
[00:20:17.800 --> 00:20:19.800]  跟著很有氣勢地講
[00:20:19.800 --> 00:20:21.800]  一句什麼說話
[00:20:21.800 --> 00:20:23.800]  你們用什麼能力
[00:20:23.800 --> 00:20:25.800]  奉誰的名做這事
[00:20:25.800 --> 00:20:27.800]  開頭就講這件事了
[00:20:27.800 --> 00:20:29.800]  這事是講什麼事
[00:20:29.800 --> 00:20:31.800]  這件事是講什麼事
[00:20:31.800 --> 00:20:33.800]  很明顯這件事就是講
[00:20:33.800 --> 00:20:35.800]  那個傀儡的人
[00:20:35.800 --> 00:20:37.800]  得醫治這件事
[00:20:37.800 --> 00:20:39.800]  為什麼你憑什麼能力
[00:20:39.800 --> 00:20:40.800]  去醫治他呢
[00:20:40.800 --> 00:20:42.800]  問起來都有特別的
[00:20:42.800 --> 00:20:44.800]  不過我們看一下
[00:20:44.800 --> 00:20:47.800]  彼得一看他們怎麼回應
[00:20:47.800 --> 00:20:49.800]  經文裡面說
[00:20:49.800 --> 00:20:53.800]  彼得被聖靈充滿
[00:20:53.800 --> 00:20:59.800]  彼得沒有那些宗教領袖的學識
[00:20:59.800 --> 00:21:01.800]  甚至他們對聖經的理解
[00:21:01.800 --> 00:21:02.800]  他們那麼強
[00:21:02.800 --> 00:21:03.800]  他們日看聖經
[00:21:03.800 --> 00:21:04.800]  我又鑽研聖經
[00:21:04.800 --> 00:21:05.800]  我的那些宗教領袖
[00:21:05.800 --> 00:21:09.800]  又沒有辯論的技巧和經驗
[00:21:09.800 --> 00:21:10.800]  但是在那一刻
[00:21:10.800 --> 00:21:12.800]  聖靈賜給他們智慧和膽量
[00:21:12.800 --> 00:21:14.800]  他們就有絕對的把握
[00:21:14.800 --> 00:21:17.800]  充足的勇氣作出這個回應
[00:21:17.800 --> 00:21:18.800]  我讀這段聖經的時候
[00:21:18.800 --> 00:21:21.800]  我發覺那個彼得挺有趣的
[00:21:21.800 --> 00:21:23.800]  我覺得以往他很坦率
[00:21:23.800 --> 00:21:24.800]  也有時候激情
[00:21:24.800 --> 00:21:27.800]  但有時候我覺得他有一點衝動
[00:21:27.800 --> 00:21:28.800]  魯莽
[00:21:28.800 --> 00:21:29.800]  但是在這裡
[00:21:29.800 --> 00:21:33.800]  我覺得他回應帶點幽默感
[00:21:33.800 --> 00:21:35.800]  有一點耶穌的影子
[00:21:35.800 --> 00:21:36.800]  有一點幽默感
[00:21:36.800 --> 00:21:37.800]  他怎樣講
[00:21:37.800 --> 00:21:40.800]  他回應很棒
[00:21:40.800 --> 00:21:43.800]  他說這些中亞領袖沒有具體講的事情
[00:21:43.800 --> 00:21:44.800]  但是他就說
[00:21:44.800 --> 00:21:46.800]  其實我也不知道在講什麼事情
[00:21:46.800 --> 00:21:48.800]  其實我不知道在講什麼事情
[00:21:48.800 --> 00:21:49.800]  但是他在講什麼
[00:21:49.800 --> 00:21:50.800]  唐若
[00:21:50.800 --> 00:21:51.800]  唐若即是什麼
[00:21:51.800 --> 00:21:52.800]  假如
[00:21:52.800 --> 00:21:54.800]  假如今天是因為這個殘疾人身上
[00:21:54.800 --> 00:21:55.800]  所行的善事
[00:21:55.800 --> 00:21:57.800]  你們來審問我們
[00:21:57.800 --> 00:21:58.800]  假如
[00:21:58.800 --> 00:22:00.800]  有一點幽默感
[00:22:00.800 --> 00:22:02.800]  其實我好像不是很清楚
[00:22:02.800 --> 00:22:03.800]  但你這樣講
[00:22:03.800 --> 00:22:04.800]  即是有氣勢在
[00:22:04.800 --> 00:22:06.800]  即是有聖靈的能力在
[00:22:06.800 --> 00:22:07.800]  我看到
[00:22:07.800 --> 00:22:08.800]  這樣回應的時候
[00:22:08.800 --> 00:22:10.800]  當然重點是講到
[00:22:10.800 --> 00:22:12.800]  後面那些內容
[00:22:12.800 --> 00:22:17.800]  因為他直指到這些中教領袖那份痛處
[00:22:17.800 --> 00:22:19.800]  因為他講到
[00:22:19.800 --> 00:22:20.800]  是奉誰的名
[00:22:20.800 --> 00:22:22.800]  是奉你們釘在十字架上
[00:22:22.800 --> 00:22:24.800]  但是神用復活的大能讓他
[00:22:24.800 --> 00:22:27.800]  復活的那位耶穌基督的名
[00:22:27.800 --> 00:22:31.800]  去醫治這個病人
[00:22:31.800 --> 00:22:32.800]  是耶穌基督醫治了他們
[00:22:32.800 --> 00:22:35.800]  而耶穌基督是你們釘在十字架上
[00:22:35.800 --> 00:22:38.800]  你猜那些領袖聽到是甚麼感受
[00:22:38.800 --> 00:22:40.800]  當然是很刺耳
[00:22:40.800 --> 00:22:41.800]  很猛耳
[00:22:41.800 --> 00:22:42.800]  怎會講這些說話呢
[00:22:42.800 --> 00:22:44.800]  接著彼得
[00:22:44.800 --> 00:22:47.800]  他又用了舊約斯篇的經文講到甚麼
[00:22:47.800 --> 00:22:51.800]  他是你們匠人所吃的石頭
[00:22:51.800 --> 00:22:54.800]  已經成了亡國的頭塊石頭
[00:22:54.800 --> 00:22:55.800]  除他意外並無拯救
[00:22:55.800 --> 00:22:58.800]  因為天下人間沒有賜下別的名
[00:22:58.800 --> 00:23:00.800]  我們可以靠著得救
[00:23:00.800 --> 00:23:03.800]  匠人是甚麼人
[00:23:03.800 --> 00:23:07.800]  匠人本身是建築房屋的一個專業人士
[00:23:07.800 --> 00:23:09.800]  這裡講的匠人都不是建築房屋
[00:23:09.800 --> 00:23:10.800]  是建造甚麼
[00:23:10.800 --> 00:23:12.800]  建造生命
[00:23:12.800 --> 00:23:15.800]  本身上帝是差派了這些宗教領袖
[00:23:15.800 --> 00:23:18.800]  去建造猶大百姓的生命
[00:23:18.800 --> 00:23:23.800]  但是這些宗教領袖竟然棄絕耶穌
[00:23:23.800 --> 00:23:25.800]  將這塊頭塊石頭吊了
[00:23:25.800 --> 00:23:28.800]  那怎樣可以建立一個生命的工程呢
[00:23:28.800 --> 00:23:30.800]  那些猶大百姓怎樣可以親近神呢
[00:23:30.800 --> 00:23:33.800]  跟神連結呢 不可以
[00:23:33.800 --> 00:23:34.800]  這裡講的話
[00:23:34.800 --> 00:23:37.800]  除他意外並無拯救
[00:23:37.800 --> 00:23:39.800]  正正是說耶穌基督才是那塊防角石
[00:23:39.800 --> 00:23:43.800]  但是他們竟然棄掉
[00:23:43.800 --> 00:23:47.800]  宗教領袖聽到他們這樣的回應
[00:23:47.800 --> 00:23:49.800]  很特別的是他看到
[00:23:49.800 --> 00:23:52.800]  十三節說他看到他們的膽量
[00:23:52.800 --> 00:23:56.800]  又看到他們原來是沒有學問的小民
[00:23:56.800 --> 00:23:58.800]  很稀奇
[00:23:58.800 --> 00:24:01.800]  為甚麼兩個愚夫可以講出這樣的說話呢
[00:24:01.800 --> 00:24:02.800]  他們這麼大膽呢
[00:24:02.800 --> 00:24:04.800]  我們這麼多人去都不怕
[00:24:04.800 --> 00:24:06.800]  其他人早已經怕到發抖
[00:24:06.800 --> 00:24:07.800]  但是他們不怕
[00:24:07.800 --> 00:24:09.800]  還有沒有膽量講出一個核心
[00:24:09.800 --> 00:24:12.800]  讓我們很擊中我們的內心
[00:24:12.800 --> 00:24:13.800]  重點是甚麼
[00:24:13.800 --> 00:24:16.800]  認得出他們是跟過耶穌
[00:24:16.800 --> 00:24:20.800]  這句是我在這段經文裡面很震撼的一句
[00:24:20.800 --> 00:24:22.800]  看到他們的膽量
[00:24:22.800 --> 00:24:23.800]  看到他們的說話
[00:24:23.800 --> 00:24:26.800]  就認得出他們是跟過耶穌的
[00:24:28.800 --> 00:24:29.800]  我們作為基督徒
[00:24:29.800 --> 00:24:31.800]  他們會不會在我們身上
[00:24:31.800 --> 00:24:34.800]  看到我們是跟過耶穌的
[00:24:34.800 --> 00:24:37.800]  Wilson走出去
[00:24:37.800 --> 00:24:38.800]  Wilson在教會
[00:24:38.800 --> 00:24:40.800]  Wilson在社會當中
[00:24:40.800 --> 00:24:42.800]  會不會被人認得出
[00:24:42.800 --> 00:24:44.800]  是真的跟過耶穌的
[00:24:44.800 --> 00:24:46.800]  我沒有辦法否認這件事
[00:24:46.800 --> 00:24:47.800]  就算我否認
[00:24:47.800 --> 00:24:48.800]  我不可以不相信我是耶穌基督
[00:24:48.800 --> 00:24:50.800]  但是我沒有辦法否認
[00:24:50.800 --> 00:24:53.800]  你真的跟過耶穌的
[00:24:53.800 --> 00:24:56.800]  在這裡我們有個學習
[00:24:56.800 --> 00:25:00.800]  就是我們有沒有追求一個真實的關係
[00:25:00.800 --> 00:25:02.800]  我跟神那個關係是不是很真實
[00:25:02.800 --> 00:25:03.800]  真實到一個程度
[00:25:03.800 --> 00:25:06.800]  我的生命可以真實的被改變
[00:25:06.800 --> 00:25:07.800]  就像這些使徒一樣
[00:25:07.800 --> 00:25:09.800]  他們原先是漁夫
[00:25:09.800 --> 00:25:12.800]  但是這一刻他們可以站在公議會
[00:25:12.800 --> 00:25:13.800]  被人審判
[00:25:13.800 --> 00:25:14.800]  但是他們用的膽量
[00:25:14.800 --> 00:25:15.800]  他們的性靈充滿
[00:25:15.800 --> 00:25:16.800]  因為他們真的跟過耶穌
[00:25:16.800 --> 00:25:18.800]  三年多他們見過耶穌
[00:25:18.800 --> 00:25:19.800]  做過些甚麼
[00:25:19.800 --> 00:25:20.800]  講過些甚麼
[00:25:20.800 --> 00:25:23.800]  而且最重要是見過復活的耶穌
[00:25:23.800 --> 00:25:26.800]  以致他們的生命真的改變了
[00:25:26.800 --> 00:25:30.800]  別人就從他們身上見到耶穌
[00:25:30.800 --> 00:25:31.800]  見到是跟過耶穌
[00:25:31.800 --> 00:25:34.800]  不只是頭腦上我相信耶穌
[00:25:34.800 --> 00:25:36.800]  而是真的跟過耶穌
[00:25:36.800 --> 00:25:39.800]  除他意外別無拯救
[00:25:39.800 --> 00:25:41.800]  今天我們思想的問題就是
[00:25:41.800 --> 00:25:44.800]  我們到底我們的信仰有多真
[00:25:44.800 --> 00:25:48.800]  我們的信仰是多真實
[00:25:49.800 --> 00:25:53.800]  其實基督徒其實是怎麼說呢
[00:25:53.800 --> 00:25:56.800]  我們每個星期回來教會
[00:25:56.800 --> 00:25:59.800]  我們讀經 靈修 我們侍奉
[00:25:59.800 --> 00:26:03.800]  其實這些會不會一定被人見到
[00:26:03.800 --> 00:26:04.800]  我們是跟過耶穌的
[00:26:04.800 --> 00:26:05.800]  可能未必的
[00:26:05.800 --> 00:26:07.800]  這些很重要的
[00:26:07.800 --> 00:26:09.800]  我們真的要去敬拜神
[00:26:09.800 --> 00:26:10.800]  我們要讀經 我們要靈修等等
[00:26:10.800 --> 00:26:11.800]  我們要做很多東西
[00:26:11.800 --> 00:26:12.800]  是需要做的
[00:26:12.800 --> 00:26:14.800]  但是在這些過程裡面
[00:26:14.800 --> 00:26:16.800]  我們會被人震撼的感覺
[00:26:16.800 --> 00:26:17.800]  我們真的跟過耶穌
[00:26:17.800 --> 00:26:20.800]  但是如果我們在這些行動裡面
[00:26:20.800 --> 00:26:21.800]  在這些實踐裡面
[00:26:21.800 --> 00:26:24.800]  我們不願意跟耶穌去連結的時候
[00:26:24.800 --> 00:26:26.800]  我們不願意跟耶穌去建立
[00:26:26.800 --> 00:26:28.800]  真實的關係的時候
[00:26:28.800 --> 00:26:30.800]  其實一切都可能是枉然的
[00:26:30.800 --> 00:26:34.800]  因為我們的生命沒有被改變
[00:26:34.800 --> 00:26:38.800]  我們跟耶穌的關係到底有多真呢
[00:26:38.800 --> 00:26:41.800]  我相信每一個人自己是最清楚的
[00:26:41.800 --> 00:26:43.800]  你跟那個人的關係到底
[00:26:43.800 --> 00:26:44.800]  你跟耶穌的關係到底有多深
[00:26:44.800 --> 00:26:46.800]  可能其他人就算 牧者 道師
[00:26:46.800 --> 00:26:48.800]  都未必這麼清楚
[00:26:48.800 --> 00:26:50.800]  但是你自己最清楚
[00:26:50.800 --> 00:26:52.800]  我們可以機械式的去祈禱 讀經
[00:26:52.800 --> 00:26:54.800]  甚至牧者可以講道
[00:26:54.800 --> 00:26:57.800]  但是我們可不可以
[00:26:57.800 --> 00:27:00.800]  真的跟耶穌結連呢
[00:27:00.800 --> 00:27:01.800]  這個很重要
[00:27:01.800 --> 00:27:06.800]  我經歷了
[00:27:06.800 --> 00:27:08.800]  我想這個其實怎樣是真實關係
[00:27:08.800 --> 00:27:09.800]  這個事情
[00:27:09.800 --> 00:27:10.800]  我想是不同的例子
[00:27:10.800 --> 00:27:11.800]  但是昨天晚上
[00:27:11.800 --> 00:27:13.800]  經歷了一個小小的過程
[00:27:13.800 --> 00:27:14.800]  都想跟大家講一下
[00:27:15.800 --> 00:27:17.800]  昨天晚上我們很好
[00:27:17.800 --> 00:27:20.800]  我們JSF去Evan家裡
[00:27:20.800 --> 00:27:21.800]  開放家裡
[00:27:21.800 --> 00:27:23.800]  我們團拜一起吃飯
[00:27:23.800 --> 00:27:24.800]  很開心
[00:27:24.800 --> 00:27:25.800]  我帶了兩個女兒
[00:27:25.800 --> 00:27:27.800]  通常有些機會我也帶兩個女兒
[00:27:27.800 --> 00:27:29.800]  一起去經歷那份喜樂
[00:27:29.800 --> 00:27:32.800]  是一件小小的事情
[00:27:32.800 --> 00:27:34.800]  讓我想起這個真實的關係
[00:27:34.800 --> 00:27:36.800]  和真實的改變
[00:27:36.800 --> 00:27:38.800]  我的小女兒很喜歡吃東西
[00:27:38.800 --> 00:27:39.800]  很喜歡吃東西
[00:27:39.800 --> 00:27:41.800]  特別是某些東西很喜歡吃
[00:27:41.800 --> 00:27:43.800]  吃一些士多啤梨她很喜歡
[00:27:43.800 --> 00:27:44.800]  朱古力她很喜歡
[00:27:44.800 --> 00:27:47.800]  昨天她家人很好
[00:27:47.800 --> 00:27:49.800]  招待我們
[00:27:49.800 --> 00:27:51.800]  部分食物也預備得很精美
[00:27:51.800 --> 00:27:52.800]  我們很開心
[00:27:52.800 --> 00:27:53.800]  我們買了一些水果
[00:27:53.800 --> 00:27:54.800]  昨天晚上講完道
[00:27:54.800 --> 00:27:56.800]  我和兩個女兒就去買
[00:27:56.800 --> 00:27:58.800]  我們也買了一些挺好的士多啤梨
[00:27:58.800 --> 00:28:00.800]  其實是送給她父母的
[00:28:00.800 --> 00:28:02.800]  她父母就特別是媽媽
[00:28:02.800 --> 00:28:03.800]  看到我們在這裡
[00:28:03.800 --> 00:28:04.800]  就開來吃
[00:28:04.800 --> 00:28:07.800]  但是因為我們覺得挺漂亮
[00:28:07.800 --> 00:28:08.800]  挺好的
[00:28:08.800 --> 00:28:09.800]  我們就給她吃
[00:28:09.800 --> 00:28:11.800]  其實份量不是很夠的
[00:28:11.800 --> 00:28:13.800]  這麼多人吃就不夠
[00:28:13.800 --> 00:28:15.800]  可能父母和家人吃就夠了
[00:28:15.800 --> 00:28:17.800]  但是他們很愛吃
[00:28:17.800 --> 00:28:19.800]  但是我剛才說
[00:28:19.800 --> 00:28:20.800]  我女兒很喜歡士多啤梨
[00:28:20.800 --> 00:28:22.800]  那些士多啤梨沒吃過這麼漂亮的
[00:28:22.800 --> 00:28:24.800]  很大粒很甜
[00:28:24.800 --> 00:28:25.800]  那些什麼國家的
[00:28:25.800 --> 00:28:26.800]  真的很棒
[00:28:26.800 --> 00:28:27.800]  她吃了一粒
[00:28:27.800 --> 00:28:28.800]  吃了一粒還可以
[00:28:28.800 --> 00:28:29.800]  雖然是小朋友
[00:28:29.800 --> 00:28:30.800]  大家都遷就她
[00:28:30.800 --> 00:28:31.800]  吃了一粒
[00:28:31.800 --> 00:28:32.800]  但是吃了一粒之後
[00:28:32.800 --> 00:28:34.800]  她忍不住
[00:28:34.800 --> 00:28:36.800]  看到還有一堆在這裡
[00:28:36.800 --> 00:28:38.800]  當然大家都還沒吃
[00:28:38.800 --> 00:28:40.800]  她的手繼續拿
[00:28:40.800 --> 00:28:41.800]  那我會怎樣
[00:28:41.800 --> 00:28:42.800]  讓她拿是不是
[00:28:42.800 --> 00:28:43.800]  當然不可以
[00:28:43.800 --> 00:28:44.800]  我就說
[00:28:44.800 --> 00:28:45.800]  你已經吃了你的份量了
[00:28:45.800 --> 00:28:49.800]  其實我們是預備給她爸爸媽媽的
[00:28:49.800 --> 00:28:51.800]  但是她忍不住
[00:28:51.800 --> 00:28:54.800]  然後她自己的怒氣就出來了
[00:28:54.800 --> 00:28:55.800]  她自己忍不住
[00:28:55.800 --> 00:28:57.800]  然後我就帶她去哪裡
[00:28:57.800 --> 00:28:58.800]  我跟她說
[00:28:58.800 --> 00:28:59.800]  教她
[00:28:59.800 --> 00:29:00.800]  其實我是
[00:29:00.800 --> 00:29:02.800]  吃不吃士多啤梨
[00:29:02.800 --> 00:29:03.800]  這個是次要
[00:29:03.800 --> 00:29:04.800]  不過我想去教導她
[00:29:04.800 --> 00:29:06.800]  學習忍耐
[00:29:06.800 --> 00:29:07.800]  等候
[00:29:07.800 --> 00:29:09.800]  還有分享
[00:29:11.800 --> 00:29:12.800]  我是爸爸
[00:29:12.800 --> 00:29:15.800]  我希望跟她有一個真實的關係
[00:29:15.800 --> 00:29:16.800]  但是她的心
[00:29:16.800 --> 00:29:17.800]  她很想吃
[00:29:17.800 --> 00:29:19.800]  她真的很想吃
[00:29:19.800 --> 00:29:20.800]  接著
[00:29:20.800 --> 00:29:23.800]  我最後跟她說
[00:29:23.800 --> 00:29:25.800]  爸爸
[00:29:25.800 --> 00:29:27.800]  你如果繼續這樣做的話
[00:29:27.800 --> 00:29:28.800]  我會很難過
[00:29:28.800 --> 00:29:30.800]  因為我說了道理給你聽
[00:29:30.800 --> 00:29:32.800]  但是如果你現在不吃
[00:29:32.800 --> 00:29:34.800]  我明天買給你吃
[00:29:34.800 --> 00:29:35.800]  雖然都很貴
[00:29:35.800 --> 00:29:37.800]  其實我自己不會再買
[00:29:37.800 --> 00:29:38.800]  正常來說我不會買給你吃
[00:29:38.800 --> 00:29:39.800]  不過我跟她說
[00:29:39.800 --> 00:29:42.800]  我想讓你學習忍耐
[00:29:42.800 --> 00:29:43.800]  你現在不吃
[00:29:43.800 --> 00:29:46.800]  我明天去那裡再買一盒給你吃
[00:29:46.800 --> 00:29:48.800]  接著我放手了
[00:29:48.800 --> 00:29:50.800]  我就讓她自己選擇
[00:29:50.800 --> 00:29:52.800]  接著她怎樣
[00:29:52.800 --> 00:29:54.800]  她又忍不住了
[00:29:54.800 --> 00:29:55.800]  坐在那裡
[00:29:55.800 --> 00:29:56.800]  走過去
[00:29:56.800 --> 00:29:57.800]  那堆士多啤梨在那裡
[00:29:57.800 --> 00:29:58.800]  坐在那裡
[00:29:58.800 --> 00:29:59.800]  我離遠
[00:29:59.800 --> 00:30:00.800]  我不會再走過去阻止她
[00:30:00.800 --> 00:30:02.800]  我看她自己怎麼選擇
[00:30:02.800 --> 00:30:05.800]  你猜她最後怎樣
[00:30:05.800 --> 00:30:07.800]  我感恩她沒有吃
[00:30:07.800 --> 00:30:10.800]  她忍不住就不吃
[00:30:10.800 --> 00:30:11.800]  想拿
[00:30:11.800 --> 00:30:12.800]  但是可不可以忍住
[00:30:12.800 --> 00:30:13.800]  我小女兒真的忍住了
[00:30:13.800 --> 00:30:14.800]  接著她不吃
[00:30:14.800 --> 00:30:15.800]  很感恩
[00:30:15.800 --> 00:30:17.800]  為什麼
[00:30:17.800 --> 00:30:20.800]  因為她看重跟我的真實關係
[00:30:20.800 --> 00:30:21.800]  雖然我在教她過程
[00:30:21.800 --> 00:30:23.800]  當初還有過程的
[00:30:23.800 --> 00:30:25.800]  以後還要慢慢有些提升
[00:30:25.800 --> 00:30:28.800]  但是她知道爸爸很著緊她
[00:30:28.800 --> 00:30:29.800]  真實關係
[00:30:29.800 --> 00:30:31.800]  在那件事裡面她願意怎樣
[00:30:31.800 --> 00:30:33.800]  再做一個改變
[00:30:33.800 --> 00:30:35.800]  她原先很想吃
[00:30:35.800 --> 00:30:37.800]  但是因為聽了爸爸這樣說
[00:30:37.800 --> 00:30:40.800]  爸爸又給了她一些認許
[00:30:40.800 --> 00:30:43.800]  所以她選擇遲些不吃
[00:30:43.800 --> 00:30:45.800]  很感恩
[00:30:45.800 --> 00:30:47.800]  我們跟神有沒有真實的關係
[00:30:47.800 --> 00:30:49.800]  我們願不願意給神真實的改變
[00:30:49.800 --> 00:30:51.800]  願主幫助我們
[00:30:51.800 --> 00:30:54.800]  我們能夠結出生命的果子
[00:30:54.800 --> 00:30:55.800]  屬靈的果子有什麼
[00:30:55.800 --> 00:30:56.800]  悔改的果子
[00:30:56.800 --> 00:30:57.800]  品格的提升
[00:30:57.800 --> 00:30:59.800]  還有我們去傳揚福音
[00:30:59.800 --> 00:31:01.800]  有不同的果子去建立的時候
[00:31:01.800 --> 00:31:02.800]  我們真實建立了
[00:31:02.800 --> 00:31:05.800]  上帝在我們當中的工作
[00:31:05.800 --> 00:31:06.800]  好 時間關了
[00:31:06.800 --> 00:31:08.800]  我們快點到最後一個點
[00:31:08.800 --> 00:31:11.800]  講到彼得約翰拒絕了禁令
[00:31:11.800 --> 00:31:13.800]  要堅持傳揚福音
[00:31:13.800 --> 00:31:14.800]  我們見到
[00:31:14.800 --> 00:31:17.800]  宗教領袖去面對彼得的回應的時候
[00:31:17.800 --> 00:31:19.800]  沒有說可以反駁
[00:31:19.800 --> 00:31:20.800]  因為他們講的東西
[00:31:20.800 --> 00:31:22.800]  我真的找不到地方可以去
[00:31:22.800 --> 00:31:24.800]  挑戰他們
[00:31:24.800 --> 00:31:26.800]  當然更加不可以說去刑罰
[00:31:26.800 --> 00:31:29.800]  審判他們之後要處罰他們
[00:31:29.800 --> 00:31:31.800]  更加他們不想的是什麼
[00:31:31.800 --> 00:31:34.800]  這件事在民間越發的傳揚
[00:31:34.800 --> 00:31:35.800]  然後怎麼樣
[00:31:35.800 --> 00:31:37.800]  然後我越來越信耶穌
[00:31:37.800 --> 00:31:39.800]  剛才講了十個百分比的人信耶穌
[00:31:39.800 --> 00:31:40.800]  如果繼續這樣講下去
[00:31:40.800 --> 00:31:42.800]  不得了
[00:31:42.800 --> 00:31:45.800]  他們很怕自己的宗教影響力
[00:31:45.800 --> 00:31:47.800]  再次被這些使徒所影響
[00:31:47.800 --> 00:31:50.800]  所以他們退庭商議之後
[00:31:50.800 --> 00:31:51.800]  不如就跟他們講
[00:31:51.800 --> 00:31:54.800]  有個叫做讓步
[00:31:54.800 --> 00:31:56.800]  就是說我可以
[00:31:56.800 --> 00:31:58.800]  我現在就不再審判下去了
[00:31:58.800 --> 00:32:01.800]  不過你們不要再傳講耶穌
[00:32:01.800 --> 00:32:03.800]  給他們的條件就是說
[00:32:03.800 --> 00:32:07.800]  你們不可以奉這個名再跟別人講
[00:32:07.800 --> 00:32:10.800]  關於宗教信仰的事情
[00:32:10.800 --> 00:32:13.800]  那你猜彼得他怎麼回應
