
[00:00:00.000 --> 00:00:04.000]  我們今天會講《路加方案》第十章
[00:17:43.000 --> 00:17:46.000]  在我們這裡新島街的門口
[00:17:46.000 --> 00:17:48.000]  我們走到碼頭圍道
[00:17:48.000 --> 00:17:50.000]  即是大家樂那邊
[00:17:50.000 --> 00:17:51.000]  接著沿著大家樂那條路
[00:17:51.000 --> 00:17:54.000]  一路去到紅磡火車站
[00:17:54.000 --> 00:17:55.000]  大家懂得走吧
[00:17:55.000 --> 00:17:57.000]  一路沿著碼頭圍道
[00:17:57.000 --> 00:17:58.000]  接著經過模糊街
[00:17:58.000 --> 00:18:00.000]  就上紅磡火車站
[00:18:00.000 --> 00:18:02.000]  1.5公里
[00:18:02.000 --> 00:18:06.000]  三公里即是來回一次
[00:18:06.000 --> 00:18:07.000]  來回一次
[00:18:07.000 --> 00:18:09.000]  一個小時能不能走
[00:18:09.000 --> 00:18:11.000]  應該可以吧
[00:18:11.000 --> 00:18:12.000]  我走得這麼慢
[00:18:12.000 --> 00:18:13.000]  四個字都走了一程
[00:18:13.000 --> 00:18:15.000]  不過應該走得慢一點
[00:18:15.000 --> 00:18:17.000]  因為我們那時候是想
[00:18:17.000 --> 00:18:20.000]  耶路撒冷是上山的
[00:18:20.000 --> 00:18:25.000]  即是大概一個小時的路程
[00:18:25.000 --> 00:18:29.000]  耶穌就會去到耶路撒冷
[00:18:29.000 --> 00:18:33.000]  面對祂的受苦和受難和死亡
[00:18:33.000 --> 00:18:37.000]  耶穌的心情是怎樣
[00:18:37.000 --> 00:18:40.000]  你想不想像到
[00:18:40.000 --> 00:18:43.000]  耶穌在路途裡說得最多的
[00:18:43.000 --> 00:18:45.000]  就是祂要受難
[00:18:45.000 --> 00:18:49.000]  說得最多的就是跟隨祂的人
[00:18:49.000 --> 00:18:50.000]  要付代價
[00:18:50.000 --> 00:18:57.000]  要背起自己的十字架
[00:18:57.000 --> 00:19:02.000]  所以耶穌有祂肉身的需要
[00:19:02.000 --> 00:19:04.000]  所以馬大接待
[00:19:04.000 --> 00:19:08.000]  但同樣有祂心靈的需要
[00:19:08.000 --> 00:19:10.000]  我在想
[00:19:10.000 --> 00:19:12.000]  馬尼亞在耶穌腳前聽到的時候
[00:19:12.000 --> 00:19:15.000]  正在聽的是什麼
[00:19:15.000 --> 00:19:17.000]  如果看回聖經的時候
[00:19:17.000 --> 00:19:20.000]  主耶穌上耶路撒冷那段
[00:19:20.000 --> 00:19:22.000]  說得最多的就是
[00:19:22.000 --> 00:19:24.000]  怎樣去服侍
[00:19:24.000 --> 00:19:29.000]  要作眾人的僕人等等
[00:19:29.000 --> 00:19:32.000]  說得最多的就是祂要受苦
[00:19:32.000 --> 00:19:38.000]  說得最多的就是彌別的說話
[00:19:38.000 --> 00:19:45.000]  馬大是耶穌身體肉身的服侍者
[00:19:45.000 --> 00:19:47.000]  我們說說服侍
[00:19:47.000 --> 00:19:50.000]  我們服侍的時候可以有不同的態度
[00:19:50.000 --> 00:19:54.000]  有些人服侍是很以自己的期望為中心
[00:19:54.000 --> 00:19:57.000]  就是說我盡上一個責任
[00:19:57.000 --> 00:19:58.000]  我覺得有什麼好
[00:19:58.000 --> 00:19:59.000]  要做什麼
[00:19:59.000 --> 00:20:03.000]  做了就是好了
[00:20:03.000 --> 00:20:06.000]  所以有些時候覺得很悲涼
[00:20:06.000 --> 00:20:09.000]  我曾經聽過一些父母
[00:20:09.000 --> 00:20:11.000]  因為很不喜歡自己的小朋友
[00:20:11.000 --> 00:20:14.000]  不說什麼原因
[00:20:14.000 --> 00:20:15.000]  跟我說
[00:20:15.000 --> 00:20:17.000]  我繼續養大他
[00:20:17.000 --> 00:20:21.000]  只不過因為這是責任
[00:20:21.000 --> 00:20:23.000]  責任完了
[00:20:23.000 --> 00:20:27.000]  我一定會離開他
[00:20:27.000 --> 00:20:31.000]  有沒有覺得那份悲涼
[00:20:31.000 --> 00:20:37.000]  只不過是為責任
[00:20:37.000 --> 00:20:40.000]  當單單看責任
[00:20:40.000 --> 00:20:43.000]  單單看我覺得這樣做是好的時候
[00:20:43.000 --> 00:20:47.000]  我們很容易墮入不同的危機和試探
[00:20:47.000 --> 00:20:49.000]  包括我們只看到一件事
[00:20:49.000 --> 00:20:52.000]  我們看不到人
[00:20:52.000 --> 00:20:54.000]  只求一件事做好
[00:20:54.000 --> 00:20:59.000]  那些人我們可以置之不理
[00:20:59.000 --> 00:21:01.000]  我們會落入一個危機
[00:21:01.000 --> 00:21:04.000]  有可能我們會以自我為中心
[00:21:04.000 --> 00:21:07.000]  經常會問我做得好不好
[00:21:07.000 --> 00:21:09.000]  這件事我做得好不好
[00:21:09.000 --> 00:21:10.000]  我所做的
[00:21:10.000 --> 00:21:12.000]  其他人有沒有留意到
[00:21:12.000 --> 00:21:15.000]  正如馬大和主耶穌的埋怨
[00:21:15.000 --> 00:21:17.000]  其中一句
[00:21:17.000 --> 00:21:19.000]  你不在意嗎
[00:21:19.000 --> 00:21:22.000]  用現在的翻譯簡單來說
[00:21:22.000 --> 00:21:24.000]  你不關心嗎
[00:21:24.000 --> 00:21:27.000]  你不關心嗎
[00:21:27.000 --> 00:21:29.000]  跟我的同伴一起做的時候
[00:21:29.000 --> 00:21:31.000]  我的同伴有沒有留意我
[00:21:31.000 --> 00:21:33.000]  有沒有幫我
[00:21:33.000 --> 00:21:35.000]  他做得好
[00:21:35.000 --> 00:21:36.000]  我會跟他比較
[00:21:36.000 --> 00:21:37.000]  他做得不好
[00:21:37.000 --> 00:21:39.000]  我覺得他不盡上責任
[00:21:39.000 --> 00:21:44.000]  我就彷彿一個公正的法官
[00:21:44.000 --> 00:21:47.000]  這些不是因為愛而做
[00:21:47.000 --> 00:21:49.000]  關心
[00:21:49.000 --> 00:21:51.000]  缺乏了
[00:21:51.000 --> 00:21:54.000]  簡單是服侍
[00:21:54.000 --> 00:21:58.000]  只不過他在做一件事
[00:21:58.000 --> 00:22:01.000]  有些人的服侍
[00:22:01.000 --> 00:22:03.000]  是我眼見的需要
[00:22:03.000 --> 00:22:04.000]  我就乒乒磅磅去做
[00:22:04.000 --> 00:22:08.000]  有些人是很熱誠的
[00:22:08.000 --> 00:22:10.000]  我見他有什麼需要
[00:22:10.000 --> 00:22:11.000]  我就去滿足他的需要
[00:22:11.000 --> 00:22:15.000]  讓他沒有缺乏
[00:22:15.000 --> 00:22:17.000]  但當我們不願意停下來
[00:22:17.000 --> 00:22:19.000]  想一想的時候
[00:22:19.000 --> 00:22:21.000]  我們會容易就是
[00:22:21.000 --> 00:22:23.000]  我覺得他有什麼需要
[00:22:23.000 --> 00:22:24.000]  我就騙他
[00:22:24.000 --> 00:22:27.000]  說這個是你所需要的
[00:22:27.000 --> 00:22:28.000]  並且我期望
[00:22:28.000 --> 00:22:29.000]  當我做完之後
[00:22:29.000 --> 00:22:33.000]  你欣賞我
[00:22:33.000 --> 00:22:37.000]  我叫這個自我陶醉
[00:22:37.000 --> 00:22:39.000]  馬大他期望耶穌
[00:22:39.000 --> 00:22:43.000]  重視他的服侍
[00:22:43.000 --> 00:22:46.000]  有另一種的服侍
[00:22:46.000 --> 00:22:49.000]  是以對方為中心的服侍
[00:22:49.000 --> 00:22:50.000]  以對象為中心
[00:22:50.000 --> 00:22:53.000]  即是願意聽對方所想
[00:22:53.000 --> 00:22:55.000]  聆聽對方的心靈
[00:22:55.000 --> 00:23:00.000]  貼近對方的心靈的服侍
[00:23:00.000 --> 00:23:01.000]  這個是服侍
[00:23:01.000 --> 00:23:04.000]  才讓人得到真正的服侍
[00:23:04.000 --> 00:23:08.000]  我猜瑪利亞本來不知道
[00:23:08.000 --> 00:23:11.000]  她只不過專心聽耶穌講道
[00:23:11.000 --> 00:23:12.000]  我猜瑪利亞
[00:23:12.000 --> 00:23:14.000]  她初初主耶穌進到她門口的時候
[00:23:14.000 --> 00:23:17.000]  她不知道耶穌快要上十字架
[00:23:17.000 --> 00:23:20.000]  瑪利亞怎會知道呢
[00:23:20.000 --> 00:23:21.000]  但當瑪利亞坐下來
[00:23:21.000 --> 00:23:23.000]  一路聽道的時候
[00:23:23.000 --> 00:23:25.000]  她的陪伴
[00:23:25.000 --> 00:23:28.000]  她的專注
[00:23:28.000 --> 00:23:31.000]  貼近耶穌的心
[00:23:31.000 --> 00:23:37.000]  貼近耶穌的心
[00:23:37.000 --> 00:23:38.000]  有些時候
[00:23:38.000 --> 00:23:43.000]  當接觸不同的家庭的時候
[00:23:43.000 --> 00:23:46.000]  見到一些父母很盡心盡力
[00:23:46.000 --> 00:23:48.000]  賺錢養家
[00:23:48.000 --> 00:23:51.000]  不斷加班
[00:23:51.000 --> 00:23:53.000]  為的希望兒女能夠生活得好
[00:23:53.000 --> 00:23:56.000]  過得好
[00:23:56.000 --> 00:23:58.000]  但當兒女慢慢長大
[00:23:58.000 --> 00:23:59.000]  反叛的時候
[00:23:59.000 --> 00:24:02.000]  我跟兒女聊的時候
[00:24:02.000 --> 00:24:04.000]  他們很多時候聽過不少話
[00:24:04.000 --> 00:24:07.000]  爸爸媽媽不理我
[00:24:07.000 --> 00:24:11.000]  因為我平時見不到爸爸媽媽
[00:24:11.000 --> 00:24:17.000]  縱然爸爸媽媽拼心拼命
[00:24:17.000 --> 00:24:20.000]  不過對於兒女來說
[00:24:20.000 --> 00:24:23.000]  她期望見到爸爸媽媽
[00:24:23.000 --> 00:24:25.000]  我外國有一個調查
[00:24:25.000 --> 00:24:28.000]  找了一班小朋友
[00:24:28.000 --> 00:24:29.000]  小學生來的
[00:24:29.000 --> 00:24:32.000]  問他們一條問題
[00:24:32.000 --> 00:24:33.000]  也問家長一條問題
[00:24:33.000 --> 00:24:36.000]  先問家長
[00:24:36.000 --> 00:24:38.000]  家長不知道小朋友答什麼
[00:24:38.000 --> 00:24:39.000]  問家長
[00:24:39.000 --> 00:24:42.000]  你猜小朋友最想跟誰吃晚餐
[00:24:42.000 --> 00:24:43.000]  於是家長就回答
[00:24:43.000 --> 00:24:45.000]  這個小朋友最好的朋友
[00:24:45.000 --> 00:24:47.000]  這個小朋友的偶像
[00:24:47.000 --> 00:24:48.000]  這個足球明星
[00:24:48.000 --> 00:24:50.000]  等等回答了很多
[00:24:50.000 --> 00:24:52.000]  再問小朋友
[00:24:52.000 --> 00:24:53.000]  絕大部分回答
[00:24:53.000 --> 00:24:58.000]  我想跟爸爸媽媽
[00:24:58.000 --> 00:24:59.000]  接著家長聽到
[00:24:59.000 --> 00:25:01.000]  馬上哭出來
[00:25:01.000 --> 00:25:07.000]  因為他們很少跟小朋友一起吃飯
[00:25:07.000 --> 00:25:12.000]  貼近你所伏醒的人的心
[00:25:12.000 --> 00:25:14.000]  聆聽他心靈裡
[00:25:14.000 --> 00:25:16.000]  他最想的東西
[00:25:16.000 --> 00:25:20.000]  瑪麗亞成為耶穌的陪伴者
[00:25:20.000 --> 00:25:21.000]  她之後
[00:25:21.000 --> 00:25:26.000]  曾經在麻風病人西門的家裡
[00:25:26.000 --> 00:25:30.000]  在《馬太》26章和《約翰福音》12章
[00:25:30.000 --> 00:25:37.000]  瑪麗亞用香膏抹著
[00:25:37.000 --> 00:25:40.000]  耶穌在乎的不是你靜下來
[00:25:40.000 --> 00:25:43.000]  而是你行動上的伏視
[00:25:43.000 --> 00:25:44.000]  耶穌在乎的
[00:25:44.000 --> 00:25:46.000]  就是當你伏視的時候
[00:25:46.000 --> 00:25:49.000]  你貼不貼近祂的心
[00:25:49.000 --> 00:25:52.000]  如果瑪麗亞是全心全意去伏視
[00:25:52.000 --> 00:25:55.000]  願意去聆聽主耶穌心底的話
[00:25:55.000 --> 00:25:57.000]  然後做選擇
[00:25:57.000 --> 00:25:59.000]  我相信結果會不一樣
[00:25:59.000 --> 00:26:01.000]  可能她一樣會繼續忙碌
[00:26:01.000 --> 00:26:03.000]  難道每個人都坐著
[00:26:03.000 --> 00:26:04.000]  沒有東西吃嗎
[00:26:04.000 --> 00:26:07.000]  她一樣要做一些需要做的事
[00:26:07.000 --> 00:26:08.000]  不過
[00:26:08.000 --> 00:26:10.000]  她知道自己在做什麼
[00:26:10.000 --> 00:26:15.000]  最少她不會埋怨
[00:26:15.000 --> 00:26:16.000]  她不會想
[00:26:16.000 --> 00:26:18.000]  耶穌重不重視我的伏視
[00:26:18.000 --> 00:26:19.000]  她會想
[00:26:19.000 --> 00:26:21.000]  我怎樣可以讓耶穌上耶路撒冷
[00:26:21.000 --> 00:26:22.000]  受死之前
[00:26:22.000 --> 00:26:24.000]  受難之前
[00:26:24.000 --> 00:26:26.000]  舒舒服服在這裡
[00:26:26.000 --> 00:26:28.000]  得到安慰
[00:26:28.000 --> 00:26:29.000]  她不會埋怨
[00:26:29.000 --> 00:26:31.000]  她更加不會和瑪麗亞比較
[00:26:31.000 --> 00:26:32.000]  為什麼
[00:26:32.000 --> 00:26:33.000]  她可能覺得
[00:26:33.000 --> 00:26:35.000]  瑪麗亞你出廚房
[00:26:35.000 --> 00:26:36.000]  你多陪主耶穌
[00:26:36.000 --> 00:26:37.000]  我做一樣
[00:26:37.000 --> 00:26:41.000]  你做那一樣
[00:26:41.000 --> 00:26:43.000]  我相信主耶穌也不會說
[00:26:43.000 --> 00:26:47.000]  她缺少了最重要的一件事
[00:26:47.000 --> 00:26:50.000]  因為主耶穌知道她全心全意
[00:26:50.000 --> 00:26:53.000]  貼近主耶穌心的伏視
[00:26:53.000 --> 00:26:57.000]  侍奉主耶穌基督做中心
[00:26:57.000 --> 00:26:59.000]  以祂的喜樂
[00:26:59.000 --> 00:27:01.000]  成為我們的喜樂
[00:27:01.000 --> 00:27:04.000]  以致我們不會計較
[00:27:04.000 --> 00:27:05.000]  我們不會比較
[00:27:05.000 --> 00:27:07.000]  因為深信
[00:27:07.000 --> 00:27:09.000]  我們要讓主得著喜悅
[00:27:09.000 --> 00:27:11.000]  得著榮耀
[00:27:11.000 --> 00:27:13.000]  這個不是做多少事
[00:27:13.000 --> 00:27:16.000]  或者靜下來聽到的問題
[00:27:16.000 --> 00:27:18.000]  是全心全意的問題
[00:27:18.000 --> 00:27:19.000]  無論是伏視
[00:27:19.000 --> 00:27:21.000]  或者聽到
[00:27:21.000 --> 00:27:23.000]  但是否只是說伏視呢
[00:27:23.000 --> 00:27:25.000]  我很喜歡第38節
[00:27:25.000 --> 00:27:27.000]  38節說他們繼續前行
[00:27:27.000 --> 00:27:29.000]  耶穌進了一個村莊
[00:27:29.000 --> 00:27:30.000]  有一個女人名叫瑪大
[00:27:30.000 --> 00:27:33.000]  接她到自己家裡
[00:27:33.000 --> 00:27:34.000]  為什麼我很喜歡這一節呢
[00:27:34.000 --> 00:27:36.000]  我很喜歡最後那一節
[00:27:36.000 --> 00:27:38.000]  接她到自己家裡
[00:27:38.000 --> 00:27:40.000]  英文
[00:27:40.000 --> 00:27:46.000]  And I will open her home to him
[00:27:46.000 --> 00:27:50.000]  將她的家庭開放
[00:27:50.000 --> 00:27:54.000]  歡迎主耶穌進來
[00:27:54.000 --> 00:27:57.000]  你的家是不是這樣
[00:27:57.000 --> 00:28:01.000]  你夠不夠膽
[00:28:01.000 --> 00:28:04.000]  當主耶穌基督進到你的家的時候
[00:28:04.000 --> 00:28:06.000]  祂會看到什麼
[00:28:06.000 --> 00:28:09.000]  你歡不歡迎
[00:28:09.000 --> 00:28:11.000]  我期望每一個我們的弟兄姊妹
[00:28:11.000 --> 00:28:16.000]  都歡迎主耶穌進到我們的家
[00:28:16.000 --> 00:28:17.000]  我們在我們的家裡
[00:28:17.000 --> 00:28:20.000]  全心全意的伏視祂
[00:28:20.000 --> 00:28:23.000]  看待我們的家人
[00:28:23.000 --> 00:28:25.000]  貼近祂的心
[00:28:25.000 --> 00:28:26.000]  讓祂做我們的家
[00:28:26.000 --> 00:28:29.000]  看見我們彼此的關係的時候
[00:28:29.000 --> 00:28:31.000]  心裡就得著喜樂
[00:28:31.000 --> 00:28:36.000]  心裡就得著喜悅
[00:28:36.000 --> 00:28:37.000]  在這裡瑪大
[00:28:37.000 --> 00:28:40.000]  為什麼事後的事多心亂忘亂
[00:28:40.000 --> 00:28:42.000]  以至主耶穌跟他說
[00:28:42.000 --> 00:28:43.000]  你說許多事
[00:28:43.000 --> 00:28:46.000]  操心煩惱
[00:28:46.000 --> 00:28:49.000]  忘亂兩個字
[00:28:49.000 --> 00:28:52.000]  其實原文有一個意思
[00:28:52.000 --> 00:28:54.000]  就是拉走
[00:28:54.000 --> 00:28:56.000]  英文就簡單一點
[00:28:56.000 --> 00:28:57.000]  分心
[00:28:57.000 --> 00:28:59.000]  distracted
[00:28:59.000 --> 00:29:01.000]  就是說你有很多事
[00:29:01.000 --> 00:29:03.000]  你分心你不能夠專心
[00:29:03.000 --> 00:29:06.000]  原文裡面就是拉走了
[00:29:06.000 --> 00:29:09.000]  應該最重要的那件事
[00:29:09.000 --> 00:29:13.000]  沒有了
[00:29:13.000 --> 00:29:17.000]  最近玩電子遊戲
[00:29:17.000 --> 00:29:19.000]  最流行的是哪個遊戲
[00:29:19.000 --> 00:29:22.000]  Pokemon Go
[00:29:22.000 --> 00:29:24.000]  比卡超
[00:29:24.000 --> 00:29:26.000]  很多人都聽過
[00:29:26.000 --> 00:29:27.000]  有多少人下載了
[00:29:27.000 --> 00:29:29.000]  正在玩
[00:29:29.000 --> 00:29:32.000]  我的兒子說不玩
[00:29:32.000 --> 00:29:34.000]  香港暫時還沒下載
[00:29:34.000 --> 00:29:36.000]  不過還可以下載
[00:29:36.000 --> 00:29:38.000]  為什麼我的兒子說不玩
[00:29:38.000 --> 00:29:41.000]  因為我說了很多意外給他聽
[00:29:41.000 --> 00:29:43.000]  包括其中一單意外
[00:29:43.000 --> 00:29:46.000]  就是在馬路上
[00:29:46.000 --> 00:29:48.000]  司機在玩Pokemon Go
[00:29:48.000 --> 00:29:50.000]  終於車撞到樹上
[00:29:50.000 --> 00:29:52.000]  在美國高速公路
[00:29:52.000 --> 00:29:54.000]  有輛車
[00:29:54.000 --> 00:29:57.000]  司機看到有個比卡超出來
[00:29:57.000 --> 00:29:59.000]  於是馬上煞車去抓比卡超
[00:29:59.000 --> 00:30:01.000]  終於後面連環撞車
[00:30:01.000 --> 00:30:03.000]  在高速公路
[00:30:03.000 --> 00:30:05.000]  真的
[00:30:05.000 --> 00:30:07.000]  所以美國其中一個高速公路
[00:30:07.000 --> 00:30:11.000]  交通警出了一個很大的牌
[00:30:11.000 --> 00:30:13.000]  說比卡超是不會走的
[00:30:13.000 --> 00:30:15.000]  所以你不需要故意煞車
[00:30:15.000 --> 00:30:20.000]  可想而知交通部門
[00:30:20.000 --> 00:30:23.000]  會把牌放在高速公路
[00:30:23.000 --> 00:30:27.000]  因為駕駛者不專心
[00:30:27.000 --> 00:30:30.000]  被拉走
[00:30:30.000 --> 00:30:32.000]  被拉走
[00:30:32.000 --> 00:30:34.000]  我們生命裏
[00:30:34.000 --> 00:30:37.000]  心裏有多少是忙亂
[00:30:37.000 --> 00:30:44.000]  多而你被拉走
[00:30:44.000 --> 00:30:47.000]  主耶穌不是叫你減少
[00:30:47.000 --> 00:30:49.000]  主耶穌說
[00:30:49.000 --> 00:30:51.000]  最重要的東西
[00:30:51.000 --> 00:30:54.000]  不要不見了
[00:30:54.000 --> 00:30:57.000]  最重要的東西不要不見了
[00:30:57.000 --> 00:30:59.000]  全心全意
[00:30:59.000 --> 00:31:01.000]  我聽到電話聲
[00:31:01.000 --> 00:31:04.000]  有沒有人可以幫忙
[00:31:04.000 --> 00:31:06.000]  幫幫忙
[00:31:06.000 --> 00:31:09.000]  幫助他
[00:31:09.000 --> 00:31:11.000]  我們心靈裏
[00:31:11.000 --> 00:31:14.000]  我們期望主能夠
[00:31:14.000 --> 00:31:16.000]  進入我們的心靈裏
[00:31:16.000 --> 00:31:18.000]  看到的
[00:31:18.000 --> 00:31:20.000]  不是看到心靈裏
[00:31:20.000 --> 00:31:22.000]  一堆的忙亂
[00:31:22.000 --> 00:31:25.000]  像那些無端站在一起
[00:31:25.000 --> 00:31:28.000]  看到中間有個框
[00:31:28.000 --> 00:31:34.000]  他的王座在其中
[00:31:34.000 --> 00:31:37.000]  那究竟瑪麗亞得到什麼福分呢
[00:31:37.000 --> 00:31:39.000]  但是不可少的只有一件
[00:31:39.000 --> 00:31:42.000]  瑪麗亞已經選擇了上海的福分
[00:31:42.000 --> 00:31:44.000]  問心說一句
[00:31:44.000 --> 00:31:47.000]  聖經沒有說這個福分是什麼
[00:31:47.000 --> 00:31:51.000]  你找上面找下面找不到
[00:31:51.000 --> 00:31:53.000]  不過留意一句
[00:31:53.000 --> 00:31:56.000]  是沒有人能從他奪去的
[00:31:56.000 --> 00:31:58.000]  即是說福分
[00:31:58.000 --> 00:31:59.000]  神給了他
[00:31:59.000 --> 00:32:03.000]  他也選擇了沒有人能夠拿走的
[00:32:03.000 --> 00:32:05.000]  那我想會是什麼
[00:32:05.000 --> 00:32:07.000]  我再找
[00:32:07.000 --> 00:32:09.000]  可能有少少提示
[00:32:09.000 --> 00:32:12.000]  馬太坊二十六章十到十三節
[00:32:12.000 --> 00:32:14.000]  當瑪麗亞之後
[00:32:14.000 --> 00:32:17.000]  在西門的家用香膏抹煮的時候
[00:32:17.000 --> 00:32:18.000]  那些門徒就說
[00:32:18.000 --> 00:32:20.000]  不如將貴重的香膏賣了
[00:32:20.000 --> 00:32:22.000]  周濟窮人更加好
[00:32:22.000 --> 00:32:25.000]  於是耶穌回答
[00:32:25.000 --> 00:32:27.000]  二十六章十到十三節
[00:32:27.000 --> 00:32:29.000]  為什麼男為者女人
[00:32:29.000 --> 00:32:32.000]  他在我身上做的是一件美事
[00:32:32.000 --> 00:32:34.000]  因為常有窮人和你們在一起
[00:32:34.000 --> 00:32:37.000]  但是你們不常有我
[00:32:37.000 --> 00:32:39.000]  他把這香膏
[00:32:39.000 --> 00:32:42.000]  叫在我身上是為我作安葬
[00:32:42.000 --> 00:32:43.000]  作準備的
[00:32:43.000 --> 00:32:45.000]  我實在告訴你們
[00:32:45.000 --> 00:32:46.000]  普天之下
[00:32:46.000 --> 00:32:49.000]  無論在什麼地方傳這福音
[00:32:49.000 --> 00:32:52.000]  都要述說這女人所做的
[00:32:52.000 --> 00:32:55.000]  來紀念他
[00:32:55.000 --> 00:32:58.000]  瑪麗亞所做的
[00:32:58.000 --> 00:33:00.000]  沒有人能夠奪去
[00:33:00.000 --> 00:33:02.000]  主耶穌明文吩咐
[00:33:02.000 --> 00:33:04.000]  來紀念他
[00:33:04.000 --> 00:33:06.000]  就是在說一件事
[00:33:06.000 --> 00:33:09.000]  她作在主耶穌身上
[00:33:09.000 --> 00:33:10.000]  全心全意
[00:33:10.000 --> 00:33:11.000]  作在主耶穌身上的
[00:33:11.000 --> 00:33:16.000]  主耶穌必定紀念
[00:33:16.000 --> 00:33:18.000]  不會忘記
[00:33:18.000 --> 00:33:22.000]  不能奪去
[00:33:22.000 --> 00:33:27.000]  貼近主耶穌基督心靈的福事
[00:33:27.000 --> 00:33:28.000]  瑪麗亞做的
[00:33:28.000 --> 00:33:30.000]  她不知道會是這樣
[00:33:30.000 --> 00:33:33.000]  但當她全心全意做的時候
[00:33:33.000 --> 00:33:37.000]  她是和主耶穌一同的經歷
[00:33:37.000 --> 00:33:39.000]  主耶穌有需要的時候
[00:33:39.000 --> 00:33:42.000]  需要陪伴的日子
[00:33:42.000 --> 00:33:45.000]  在安葬之前為他作準備
[00:33:45.000 --> 00:33:48.000]  而這些每一件事
[00:33:48.000 --> 00:33:50.000]  與主耶穌同在
[00:33:50.000 --> 00:33:51.000]  這些經歷
[00:33:51.000 --> 00:33:56.000]  主耶穌一定紀念
[00:33:56.000 --> 00:33:58.000]  弟兄姊妹
[00:33:58.000 --> 00:34:00.000]  你生活裡面
[00:34:00.000 --> 00:34:01.000]  你心靈裡面
[00:34:01.000 --> 00:34:04.000]  有沒有很多很多很多的事
[00:34:04.000 --> 00:34:06.000]  以致我們
[00:34:06.000 --> 00:34:08.000]  因為這些很多的事
[00:34:08.000 --> 00:34:12.000]  忘記了最重要的事
[00:34:12.000 --> 00:34:13.000]  主禱文
[00:34:13.000 --> 00:34:14.000]  這一段之後
[00:34:14.000 --> 00:34:15.000]  接著的主禱文
[00:34:15.000 --> 00:34:17.000]  讓我們教好
[00:34:17.000 --> 00:34:21.000]  讓我們要怎樣做好
[00:34:21.000 --> 00:34:24.000]  父啊,願人都尊你的名為聖
[00:34:24.000 --> 00:34:29.000]  你的國各能不可少
[00:34:29.000 --> 00:34:32.000]  全心全意尊主為聖
[00:34:32.000 --> 00:34:33.000]  我們的日用的飲食
[00:34:33.000 --> 00:34:35.000]  今天天天賜給我們
[00:34:35.000 --> 00:34:37.000]  回應馬大
[00:34:37.000 --> 00:34:39.000]  無論你做多少的事
[00:34:39.000 --> 00:34:41.000]  你記住
[00:34:41.000 --> 00:34:44.000]  最重要的不是你做的那些事
[00:34:44.000 --> 00:34:46.000]  是仰望那位的上帝
[00:34:46.000 --> 00:34:48.000]  不要看自己所做的事
[00:34:48.000 --> 00:34:51.000]  看得那麼大那麼高那麼重要
[00:34:51.000 --> 00:34:55.000]  彷彿太重要
[00:34:55.000 --> 00:34:57.000]  跟著我們的態度
[00:34:57.000 --> 00:34:59.000]  赦免我們的罪
[00:34:59.000 --> 00:35:02.000]  因為服侍在我們的家庭
[00:35:02.000 --> 00:35:04.000]  我們人際關係裡面
[00:35:04.000 --> 00:35:10.000]  因為我們也赦免犯規欠我們的人
[00:35:10.000 --> 00:35:13.000]  以致我們能夠愛麟赦
[00:35:13.000 --> 00:35:15.000]  如同自己
[00:35:15.000 --> 00:35:19.000]  回到前面
[00:35:19.000 --> 00:35:23.000]  這樣我們就不會陷入試探裡
[00:35:23.000 --> 00:35:29.000]  我們一同祈禱
[00:35:29.000 --> 00:35:35.000]  主啊,幫助我們
[00:35:35.000 --> 00:35:36.000]  我們最初的時候
[00:35:36.000 --> 00:35:38.000]  無論侍奉
[00:35:38.000 --> 00:35:41.000]  無論服侍家人
[00:35:41.000 --> 00:35:44.000]  我們都希望得到你的喜悅
[00:35:44.000 --> 00:35:46.000]  我們都希望家人
[00:35:46.000 --> 00:35:51.000]  有一個溫暖的家
[00:35:51.000 --> 00:35:54.000]  就算我們服侍我們的街坊
[00:35:54.000 --> 00:35:56.000]  我們也期望
[00:35:56.000 --> 00:35:59.000]  街坊得到祝福
[00:35:59.000 --> 00:36:01.000]  但我們懇求你
[00:36:01.000 --> 00:36:03.000]  不要讓我們心裡的忙亂
[00:36:03.000 --> 00:36:04.000]  我們被拉走
[00:36:04.000 --> 00:36:05.000]  我們分心
[00:36:05.000 --> 00:36:09.000]  他是失去了我們原本最重要的
[00:36:09.000 --> 00:36:10.000]  我們的目標
[00:36:10.000 --> 00:36:13.000]  我們的目的
[00:36:13.000 --> 00:36:15.000]  我們更加求你
[00:36:15.000 --> 00:36:18.000]  讓我們全心全意的愛你
[00:36:18.000 --> 00:36:20.000]  去服侍
[00:36:20.000 --> 00:36:23.000]  去聆聽
[00:36:23.000 --> 00:36:26.000]  這是很得無比的福分
[00:36:26.000 --> 00:36:29.000]  你必紀念
[00:36:29.000 --> 00:36:31.000]  奉主耶穌名字
[00:36:31.000 --> 00:36:32.000]  阿門
