
[00:00:00.000 --> 00:00:02.520]  我們看看今天我們要分享的訊息
[00:14:10.640 --> 00:14:12.280]  衝動和嗜好
[00:14:12.280 --> 00:14:13.720]  那一剎千金的對象
[00:14:13.720 --> 00:14:14.800]  一定是你
[00:14:14.800 --> 00:14:15.960]  心頭好
[00:14:15.960 --> 00:14:17.160]  你為了心頭好
[00:14:17.160 --> 00:14:20.280]  你不惜花費時間、金錢、精力
[00:14:20.280 --> 00:14:20.840]  來去做的
[00:14:20.840 --> 00:14:21.200]  對不對?
[00:14:21.200 --> 00:14:22.480]  你總有一件事的
[00:14:22.480 --> 00:14:23.240]  一件事情的
[00:14:23.240 --> 00:14:24.560]  一個人的
[00:14:24.560 --> 00:14:26.480]  所以在這個情況底下
[00:14:26.480 --> 00:14:28.560]  門徒覺得這個女人所做的
[00:14:28.560 --> 00:14:29.480]  是不值得
[00:14:29.480 --> 00:14:31.080]  是因為什麼呢?
[00:14:31.080 --> 00:14:33.680]  因為她暴露了他們靈性上的膚淺
[00:14:33.680 --> 00:14:36.200]  他們認為做在耶穌身上是不值得的
[00:14:36.200 --> 00:14:37.920]  體驗不到那個價值的
[00:14:37.920 --> 00:14:39.800]  如果你和我體驗到那個價值的話
[00:14:39.800 --> 00:14:40.640]  老實說
[00:14:40.640 --> 00:14:42.120]  牧師不需要經常在港台上
[00:14:42.120 --> 00:14:43.040]  講到聲嘶力竭
[00:14:43.040 --> 00:14:45.040]  港台都差不多打爛為止
[00:14:45.040 --> 00:14:46.520]  如果我們靈命好的話
[00:14:46.520 --> 00:14:47.480]  一講就怎麼樣?
[00:14:47.480 --> 00:14:48.600]  心領神會
[00:14:48.600 --> 00:14:49.240]  阿們
[00:14:49.240 --> 00:14:50.480]  接著去做
[00:14:50.480 --> 00:14:52.320]  所以其實我跟你說
[00:14:52.320 --> 00:14:53.680]  我自己的哲學
[00:14:53.680 --> 00:14:56.000]  講道或者門徒訓練的重點
[00:14:56.000 --> 00:14:57.560]  不是我要講得多好
[00:14:57.560 --> 00:14:58.200]  感動你
[00:14:58.200 --> 00:14:59.400]  而是講完之後
[00:14:59.400 --> 00:15:00.400]  給你一些激勵
[00:15:00.400 --> 00:15:02.640]  讓你自己要去尋求追求
[00:15:02.640 --> 00:15:04.480]  因為如果你的靈命不長進的話
[00:15:04.480 --> 00:15:04.880]  老實說
[00:15:04.880 --> 00:15:06.960]  你永遠是看著別人的靈命長進
[00:15:06.960 --> 00:15:08.640]  你是永遠羨慕的
[00:15:08.640 --> 00:15:10.240]  臨遲善遇
[00:15:10.240 --> 00:15:11.040]  不如怎麼樣?
[00:15:11.040 --> 00:15:12.320]  退而潔忘
[00:15:12.320 --> 00:15:13.640]  所以這個門徒訓練的重點
[00:15:13.640 --> 00:15:15.480]  就是幫助每一個弟兄姊妹
[00:15:15.480 --> 00:15:17.800]  自己要上到這個屬靈的高度
[00:15:17.800 --> 00:15:19.280]  但是當你看到別人的見證
[00:15:19.280 --> 00:15:20.040]  聽到別人的見證
[00:15:20.040 --> 00:15:21.360]  看到聖經裡面的見證
[00:15:21.360 --> 00:15:22.560]  聽到這些故事的時候
[00:15:22.560 --> 00:15:23.560]  你心被恩感
[00:15:23.560 --> 00:15:24.560]  你被激勵
[00:15:24.560 --> 00:15:26.640]  你都很想像他那樣
[00:15:26.640 --> 00:15:27.520]  是不是?
[00:15:27.520 --> 00:15:28.640]  那個關鍵就是這樣
[00:15:28.640 --> 00:15:29.640]  但是我們不可以坐在這裡
[00:15:29.640 --> 00:15:30.400]  聽了這裡
[00:15:30.400 --> 00:15:31.480]  就以為我們行了這裡
[00:15:31.480 --> 00:15:32.360]  一定要去
[00:15:32.360 --> 00:15:33.040]  有follow up
[00:15:33.040 --> 00:15:33.920]  所以
[00:15:33.920 --> 00:15:35.440]  這些重點是貓子有的
[00:15:35.440 --> 00:15:36.120]  你們開組
[00:15:36.120 --> 00:15:37.320]  你們會再談好不好?
[00:15:37.320 --> 00:15:38.920]  怎樣實踐等等
[00:15:38.920 --> 00:15:40.800]  好了
[00:15:40.800 --> 00:15:42.080]  我們有兩個反省
[00:15:42.080 --> 00:15:43.840]  第一個反省是這樣的
[00:15:43.840 --> 00:15:46.080]  今天我們捨不捨得為自己
[00:15:46.080 --> 00:15:47.600]  或者我們今天都捨得為自己
[00:15:47.600 --> 00:15:48.120]  為教會
[00:15:48.120 --> 00:15:49.120]  剛才說過了
[00:15:49.120 --> 00:15:50.280]  那些建築物
[00:15:50.280 --> 00:15:51.560]  那些設備
[00:15:51.560 --> 00:15:52.600]  或者音響
[00:15:52.600 --> 00:15:54.480]  聽說我們背後那個音響
[00:15:54.480 --> 00:15:55.000]  很貴的
[00:15:55.000 --> 00:15:55.480]  知不知道?
[00:15:55.480 --> 00:15:56.320]  不是每個人都捨得
[00:15:56.320 --> 00:15:58.520]  沒得碰的那台東西
[00:15:58.520 --> 00:16:00.520]  很漂亮的東西
[00:16:00.520 --> 00:16:01.400]  我們是不是真的為這些
[00:16:01.400 --> 00:16:02.560]  可以一擲千金
[00:16:02.560 --> 00:16:03.920]  但是他是為
[00:16:03.920 --> 00:16:04.960]  坐在耶穌身上
[00:16:04.960 --> 00:16:07.080]  他是不可以呢?
[00:16:07.080 --> 00:16:08.000]  但是你又想
[00:16:08.000 --> 00:16:08.800]  什麼意思?
[00:16:08.800 --> 00:16:10.400]  牧師什麼叫坐在耶穌身上?
[00:16:10.400 --> 00:16:11.360]  你想一下
[00:16:11.360 --> 00:16:12.320]  耶穌說
[00:16:12.320 --> 00:16:15.400]  如果你是坐在小枝當中
[00:16:15.400 --> 00:16:16.160]  一群人當中
[00:16:16.160 --> 00:16:17.560]  最少的人身上
[00:16:17.560 --> 00:16:18.720]  你就坐在我身上
[00:16:18.720 --> 00:16:20.280]  記不記得這個經文?
[00:16:20.280 --> 00:16:21.480]  所以告訴你
[00:16:21.480 --> 00:16:24.240]  我們不要只是說在人前
[00:16:24.240 --> 00:16:24.880]  就是說
[00:16:24.880 --> 00:16:26.080]  別人看到的
[00:16:26.080 --> 00:16:27.800]  你就行善事
[00:16:27.800 --> 00:16:29.160]  實踐信仰
[00:16:29.160 --> 00:16:32.560]  其實信仰最真確的一刻就是
[00:16:32.560 --> 00:16:33.760]  當沒有人看到
[00:16:33.760 --> 00:16:34.920]  當你做的對象
[00:16:34.920 --> 00:16:37.040]  他不會幫到你的事業
[00:16:37.040 --> 00:16:39.200]  甚至乎幫不到你的侍奉
[00:16:39.200 --> 00:16:40.760]  也對你沒有任何益處的
[00:16:40.760 --> 00:16:42.760]  不會連投票的權利都沒有的
[00:16:42.760 --> 00:16:44.920]  不會投你一票的
[00:16:44.920 --> 00:16:46.200]  但是你仍然
[00:16:46.200 --> 00:16:48.320]  出於真誠地去關懷他
[00:16:48.320 --> 00:16:49.560]  向他傳福音也好
[00:16:49.560 --> 00:16:50.240]  或者是
[00:16:50.240 --> 00:16:52.280]  真誠地幫助他認識真理
[00:16:52.280 --> 00:16:54.760]  這件事就真是很
[00:16:54.760 --> 00:16:55.800]  真是真的
[00:16:55.800 --> 00:16:57.720]  神就很閱立這些
[00:16:57.720 --> 00:16:58.520]  就不是說
[00:16:58.520 --> 00:16:59.480]  因為
[00:16:59.480 --> 00:17:01.120]  你知道我們在教育這麼多年
[00:17:01.120 --> 00:17:02.640]  因為這個人我特別對他好
[00:17:02.640 --> 00:17:03.240]  為什麼?
[00:17:03.240 --> 00:17:03.840]  當然了
[00:17:03.840 --> 00:17:04.520]  主席
[00:17:04.520 --> 00:17:05.360]  你不對他好
[00:17:05.360 --> 00:17:06.840]  你很麻煩的
[00:17:06.840 --> 00:17:08.240]  這個又對他好一點
[00:17:08.240 --> 00:17:08.840]  為什麼?
[00:17:08.840 --> 00:17:10.360]  因為他有米
[00:17:10.360 --> 00:17:11.320]  他的奉獻會多一點
[00:17:11.320 --> 00:17:13.280]  這樣就好製造了
[00:17:13.280 --> 00:17:14.720]  不是不應該這樣
[00:17:14.720 --> 00:17:16.080]  應該我們是
[00:17:16.080 --> 00:17:18.600]  不應該因為那個人的背景
[00:17:18.600 --> 00:17:20.760]  特別是他對我有沒有幫助
[00:17:20.760 --> 00:17:22.400]  這樣的條件上面
[00:17:22.400 --> 00:17:23.040]  去愛人
[00:17:23.040 --> 00:17:24.560]  如果是這樣的話
[00:17:24.560 --> 00:17:26.920]  我們就不是耶穌的門徒
[00:17:26.920 --> 00:17:29.200]  所以這一班的門徒
[00:17:29.200 --> 00:17:32.400]  就暴露了他們的靈命的膚淺
[00:17:32.400 --> 00:17:34.200]  我們反過來看
[00:17:34.200 --> 00:17:36.680]  那麼耶穌最關心的是什麼?
[00:17:36.680 --> 00:17:38.680]  你說呢?
[00:17:38.680 --> 00:17:40.520]  是不是教會富麗堂皇?
[00:17:40.520 --> 00:17:42.040]  老實說真的不是很在意
[00:17:42.040 --> 00:17:44.120]  所以我真的真心跟你說
[00:17:44.120 --> 00:17:44.840]  討論教會
[00:17:44.840 --> 00:17:45.800]  譬如說後面這裡
[00:17:45.800 --> 00:17:46.280]  漂亮嗎?
[00:17:46.280 --> 00:17:46.920]  現在開始慢慢
[00:17:46.920 --> 00:17:48.120]  都還沒弄完而已
[00:17:48.120 --> 00:17:49.680]  還有一些字在上面
[00:17:49.680 --> 00:17:51.200]  我覺得這些討論是好的
[00:17:51.200 --> 00:17:52.680]  不適可而止
[00:17:52.680 --> 00:17:54.760]  剛剛不是那麼重要而已
[00:17:54.760 --> 00:17:56.040]  有個大佬就可以了
[00:17:56.040 --> 00:17:57.520]  不違反真理就可以了
[00:17:57.520 --> 00:17:58.720]  開25次會
[00:17:58.720 --> 00:17:59.560]  浪費時間
[00:17:59.560 --> 00:18:00.440]  我誇張了而已
[00:18:00.440 --> 00:18:00.960]  對不起
[00:18:00.960 --> 00:18:02.240]  OK
[00:18:02.240 --> 00:18:03.720]  那麼我寧願你多花點時間
[00:18:03.720 --> 00:18:04.280]  開一下
[00:18:04.280 --> 00:18:05.600]  我們報道怎麼做
[00:18:05.600 --> 00:18:06.720]  我們多一點的培訓
[00:18:06.720 --> 00:18:07.760]  培訓訓練
[00:18:07.760 --> 00:18:09.240]  38個人來而已
[00:18:09.240 --> 00:18:09.880]  也不是很多人來
[00:18:09.880 --> 00:18:11.040]  那你又為什麼不來呢?
[00:18:11.040 --> 00:18:12.000]  我又真的不太明白了
[00:18:12.000 --> 00:18:13.120]  是不是?
[00:18:13.120 --> 00:18:15.520]  那麼另外教會人數夠不夠多?
[00:18:15.520 --> 00:18:16.680]  什麼叫夠多?
[00:18:16.680 --> 00:18:17.760]  700人夠不夠多?
[00:18:17.760 --> 00:18:18.600]  800人夠不夠多?
[00:18:18.600 --> 00:18:19.680]  1000人呢?
[00:18:19.680 --> 00:18:20.240]  2000人呢?
[00:18:20.240 --> 00:18:21.320]  我以前教會1萬人呢?
[00:18:21.320 --> 00:18:22.320]  夠不夠多?
[00:18:22.320 --> 00:18:22.800]  很多啊
[00:18:22.800 --> 00:18:23.920]  那麼代表什麼呢?
[00:18:23.920 --> 00:18:26.120]  如果全部裡面是假的
[00:18:26.120 --> 00:18:27.680]  亞流主義的傳人
[00:18:27.680 --> 00:18:29.480]  這些早期的異端
[00:18:29.480 --> 00:18:31.280]  第一、第二世紀
[00:18:31.280 --> 00:18:32.880]  有個異端叫亞流主義
[00:18:32.880 --> 00:18:34.080]  我經常開玩笑
[00:18:34.080 --> 00:18:35.720]  那些西方的神學家
[00:18:35.720 --> 00:18:36.680]  問一下中國人
[00:18:36.680 --> 00:18:39.680]  不用研究也知道這是異端
[00:18:39.680 --> 00:18:41.280]  你們怎麼不懂得笑呢?
[00:18:41.280 --> 00:18:42.480]  亞流主義嘛
[00:18:42.480 --> 00:18:43.440]  肯定是異端
[00:18:43.440 --> 00:18:44.960]  是假的
[00:18:44.960 --> 00:18:47.840]  所以教會人數多不多
[00:18:47.840 --> 00:18:48.800]  不是最重要
[00:18:48.800 --> 00:18:49.840]  裡面的人
[00:18:49.840 --> 00:18:52.280]  是不是靈明、堅挺、很扎實
[00:18:52.280 --> 00:18:53.240]  這個才是最重要
[00:18:53.240 --> 00:18:54.080]  對不對?
[00:18:54.080 --> 00:18:54.720]  我經常都覺得
[00:18:54.720 --> 00:18:56.280]  例如我們在讀神學
[00:18:56.280 --> 00:18:58.000]  過往30年很大的轉變
[00:18:58.000 --> 00:18:59.960]  在西方的神學教育上
[00:18:59.960 --> 00:19:01.960]  早那十多年經常說的是
[00:19:01.960 --> 00:19:03.040]  Church Growth
[00:19:03.040 --> 00:19:04.160]  教會增長
[00:19:04.160 --> 00:19:04.760]  為什麼呢?
[00:19:04.760 --> 00:19:05.720]  很多Megachurch
[00:19:05.720 --> 00:19:06.920]  超級大教會
[00:19:06.920 --> 00:19:07.760]  這間那間
[00:19:07.760 --> 00:19:09.240]  所以大家吹吹藥霧
[00:19:09.240 --> 00:19:10.760]  實際上富麗堂皇
[00:19:10.760 --> 00:19:11.600]  多大間
[00:19:11.600 --> 00:19:12.480]  門高九大
[00:19:12.480 --> 00:19:14.480]  真的很有面子
[00:19:14.480 --> 00:19:16.440]  感覺非常良好
[00:19:16.440 --> 00:19:19.480]  但是近年已經不說Church Growth了
[00:19:19.480 --> 00:19:21.400]  近年說什麼你知道嗎?
[00:19:21.400 --> 00:19:23.600]  Church Health
[00:19:23.600 --> 00:19:24.760]  教會健康
[00:19:24.760 --> 00:19:25.440]  為什麼呢?
[00:19:25.440 --> 00:19:27.960]  因為Healthy Church will grow
[00:19:27.960 --> 00:19:29.800]  一間健康的教會一定會怎樣?
[00:19:29.800 --> 00:19:30.320]  會成長
[00:19:30.320 --> 00:19:31.440]  就像一個人一樣
[00:19:31.440 --> 00:19:32.880]  我們的子女、我們的孫子
[00:19:32.880 --> 00:19:36.320]  如果你是把他照顧得很好
[00:19:36.320 --> 00:19:37.200]  很健康的
[00:19:37.200 --> 00:19:39.720]  你不用怕他不長大
[00:19:39.720 --> 00:19:41.200]  只怕他長大得快
[00:19:41.200 --> 00:19:42.880]  壞得快
[00:19:42.880 --> 00:19:44.480]  我兒子也是
[00:19:44.480 --> 00:19:47.400]  最近我慶祝我兒子15歲生日
[00:19:47.400 --> 00:19:48.400]  15歲而已
[00:19:48.400 --> 00:19:49.960]  你猜他有多高?
[00:19:49.960 --> 00:19:52.040]  我離開的時候他只有這樣
[00:19:52.040 --> 00:19:53.000]  現在這樣
[00:19:53.000 --> 00:19:54.080]  來到我耳朵了
[00:19:54.080 --> 00:19:55.040]  我這次回去
[00:19:55.040 --> 00:19:56.160]  我怕他
[00:19:56.160 --> 00:19:57.120]  當然可能
[00:19:57.120 --> 00:19:58.000]  未必是這次
[00:19:58.000 --> 00:19:58.880]  明年吧
[00:19:58.880 --> 00:20:00.320]  明年可能高過我
[00:20:00.320 --> 00:20:02.920]  是好事來的 青出於藍
[00:20:02.920 --> 00:20:03.880]  所以
[00:20:03.880 --> 00:20:07.320]  我們把焦點放在重點上
[00:20:07.320 --> 00:20:08.440]  是不是面子工程呢?
[00:20:08.440 --> 00:20:11.200]  這麼大一間教會為了什麼?
[00:20:11.200 --> 00:20:12.040]  為了面子
[00:20:12.040 --> 00:20:12.760]  通常我們問人
[00:20:12.760 --> 00:20:14.200]  你去哪間教會?
[00:20:14.200 --> 00:20:15.920]  第二個問題問什麼?
[00:20:15.920 --> 00:20:17.160]  有多少人?
[00:20:17.160 --> 00:20:17.840]  如果人多
[00:20:17.840 --> 00:20:20.680]  好像說出來也要底氣很強
[00:20:20.680 --> 00:20:21.400]  一萬人
[00:20:21.400 --> 00:20:24.760]  突然間好像高了一截
[00:20:24.760 --> 00:20:25.920]  一百人
[00:20:25.920 --> 00:20:28.520]  好像不好意思說出口
[00:20:28.520 --> 00:20:29.600]  為什麼不好意思呢?
[00:20:29.600 --> 00:20:32.160]  耶穌只有十二個門徒
[00:20:32.160 --> 00:20:33.720]  我們是不是強很多?
[00:20:33.720 --> 00:20:36.200]  如果你這樣用人數比較的話
[00:20:36.200 --> 00:20:36.800]  是不是?
[00:20:36.800 --> 00:20:38.560]  所以真的不是人數的問題
[00:20:38.560 --> 00:20:39.920]  是質素的問題
[00:20:39.920 --> 00:20:41.960]  我都希望大家做高質的基督徒
[00:20:41.960 --> 00:20:43.360]  你想不想?
[00:20:43.360 --> 00:20:45.520]  做大致有高質的基督徒
[00:20:45.520 --> 00:20:47.160]  事工要用多少錢才行呢?
[00:20:47.160 --> 00:20:49.400]  是不是耶穌最關心的?
[00:20:49.400 --> 00:20:50.120]  不是
[00:20:50.120 --> 00:20:51.680]  我又說一個很真實的例子給你聽
[00:20:51.680 --> 00:20:52.520]  我沒有偏見
[00:20:52.520 --> 00:20:53.760]  我純粹
[00:20:53.760 --> 00:20:56.080]  陳述往事
[00:20:56.080 --> 00:20:57.920]  二十多年前
[00:20:57.920 --> 00:20:59.760]  我剛剛出來做傳道的時候
[00:20:59.760 --> 00:21:02.080]  當我在加拿大的教會
[00:21:02.080 --> 00:21:02.680]  我們討論
[00:21:02.680 --> 00:21:06.720]  因為我們那一區有很多講國語的移民
[00:21:06.720 --> 00:21:08.280]  我們就想
[00:21:08.280 --> 00:21:09.680]  其實是我提的
[00:21:09.680 --> 00:21:11.000]  我們不如考慮一下
[00:21:11.000 --> 00:21:12.280]  先開一個國語小組
[00:21:12.280 --> 00:21:13.680]  慢慢地儲人
[00:21:13.680 --> 00:21:15.360]  然後開英文班等等
[00:21:15.360 --> 00:21:16.880]  向他們傳福音
[00:21:16.880 --> 00:21:18.520]  討論開會
[00:21:18.520 --> 00:21:21.160]  誰知道有一個教會的領袖
[00:21:21.160 --> 00:21:21.760]  老的
[00:21:21.760 --> 00:21:23.440]  很資深的
[00:21:23.440 --> 00:21:24.400]  真的說這句話
[00:21:24.400 --> 00:21:25.800]  我真的 exact wordings
[00:21:25.800 --> 00:21:26.920]  他說什麼?
[00:21:26.920 --> 00:21:27.600]  他反對的
[00:21:27.600 --> 00:21:29.000]  我就說什麼原因呢?
[00:21:29.000 --> 00:21:29.840]  他就說
[00:21:29.840 --> 00:21:30.680]  我沒有歧視
[00:21:30.680 --> 00:21:32.240]  我純粹 follow 上他的說話
[00:21:32.240 --> 00:21:36.080]  他說大陸人是沒有奉獻的
[00:21:36.080 --> 00:21:37.800]  老的
[00:21:37.800 --> 00:21:39.680]  做事工是說
[00:21:39.680 --> 00:21:40.680]  擺出多少錢
[00:21:40.680 --> 00:21:41.400]  收回多少錢
[00:21:41.400 --> 00:21:42.400]  做生意嗎?
[00:21:42.400 --> 00:21:43.320]  我很想跟他說
[00:21:43.320 --> 00:21:45.080]  耶穌遠道重陽
[00:21:45.080 --> 00:21:47.600]  半夜的時候過去對面海格拉森
[00:21:47.600 --> 00:21:48.920]  都是為救一個
[00:21:48.920 --> 00:21:50.120]  有些福音書是說兩個
[00:21:50.120 --> 00:21:50.960]  總之不會超過兩個
[00:21:50.960 --> 00:21:51.880]  一至兩個
[00:21:51.880 --> 00:21:54.120]  一個被鬼扶的人
[00:21:54.120 --> 00:21:55.240]  那個被鬼扶的人值多少錢
[00:21:55.240 --> 00:21:56.480]  你知不知道?
[00:21:56.480 --> 00:21:58.200]  說出來的那些鬼
[00:21:58.200 --> 00:21:59.680]  就是去了羊群那裡
[00:21:59.680 --> 00:22:00.880]  二千頭豬
[00:22:00.880 --> 00:22:01.880]  二千頭豬
[00:22:01.880 --> 00:22:03.600]  幾年前我做過一個統計
[00:22:03.600 --> 00:22:05.520]  大概一萬元一隻豬
[00:22:05.520 --> 00:22:06.160]  現在應該不止
[00:22:06.160 --> 00:22:07.000]  大概一萬元
[00:22:07.000 --> 00:22:07.840]  就是多少錢?
[00:22:07.840 --> 00:22:09.360]  二千頭豬
[00:22:09.360 --> 00:22:10.120]  兩千萬
[00:22:10.120 --> 00:22:12.120]  這麼簡單的數字
[00:22:12.120 --> 00:22:13.360]  兩千萬
[00:22:13.360 --> 00:22:15.360]  耶穌都是救一個靈魂
[00:22:15.360 --> 00:22:17.080]  遠道重陽這樣去做
[00:22:17.080 --> 00:22:18.800]  所以靈魂的價值是無價的
[00:22:18.800 --> 00:22:20.440]  我覺得是難以置信的
[00:22:20.440 --> 00:22:21.640]  如果討論事工是
[00:22:21.640 --> 00:22:22.840]  從這樣的價值
[00:22:22.840 --> 00:22:24.840]  或者從這樣的角度
[00:22:24.840 --> 00:22:26.320]  標準的話
[00:22:26.320 --> 00:22:27.960]  真是趕不及
[00:22:27.960 --> 00:22:30.680]  怕蟲不可語冰
[00:22:30.680 --> 00:22:33.680]  所以告訴你教會
[00:22:33.680 --> 00:22:35.000]  世俗化很簡單
[00:22:35.000 --> 00:22:36.440]  當人世俗化
[00:22:36.440 --> 00:22:38.600]  討論的事就會世俗化
[00:22:38.600 --> 00:22:40.600]  所以其實如果每一個
[00:22:40.600 --> 00:22:41.400]  弟兄姊妹
[00:22:41.400 --> 00:22:43.600]  我們屬靈的靈命能夠提高的話
[00:22:43.600 --> 00:22:45.040]  教會一定
[00:22:45.040 --> 00:22:46.360]  那個
[00:22:46.360 --> 00:22:47.360]  整體的靈命
[00:22:47.360 --> 00:22:48.040]  目標
[00:22:48.040 --> 00:22:49.120]  又清晰
[00:22:49.120 --> 00:22:52.200]  又會更加明亮的登台
[00:22:52.200 --> 00:22:52.480]  好了
[00:22:52.480 --> 00:22:53.720]  那耶穌不是最關心這些
[00:22:53.720 --> 00:22:54.640]  那耶穌最關心什麼
[00:22:54.640 --> 00:22:55.520]  你覺得呢?
[00:22:55.520 --> 00:22:57.120]  一個字
[00:22:57.120 --> 00:22:58.280]  對了
[00:22:58.280 --> 00:22:58.960]  就是
[00:22:58.960 --> 00:22:59.720]  人
[00:22:59.720 --> 00:23:01.160]  就是你和我
[00:23:01.160 --> 00:23:02.360]  所以其實我們都要記住
[00:23:02.360 --> 00:23:03.600]  我們所有的事工
[00:23:03.600 --> 00:23:04.880]  我們現在教會有很多事工
[00:23:04.880 --> 00:23:05.840]  裝備事工
[00:23:05.840 --> 00:23:06.480]  還有什麼?
[00:23:06.480 --> 00:23:07.760]  形式事工
[00:23:07.760 --> 00:23:08.600]  其實這些
[00:23:08.600 --> 00:23:10.280]  坦白說都是一些program
[00:23:10.280 --> 00:23:11.200]  一些activity
[00:23:11.200 --> 00:23:11.520]  是不是?
[00:23:11.520 --> 00:23:13.520]  一些活動
[00:23:13.520 --> 00:23:14.520]  甚至是一些gathering
[00:23:14.520 --> 00:23:15.960]  一些聚集
[00:23:15.960 --> 00:23:16.960]  但是這些活動
[00:23:16.960 --> 00:23:18.640]  這些program
[00:23:18.640 --> 00:23:20.400]  其實它是一個平台
[00:23:20.400 --> 00:23:21.960]  讓神在這個平台當中
[00:23:21.960 --> 00:23:23.800]  向我們的心靈動功
[00:23:23.800 --> 00:23:25.080]  所以它的焦點一定是人的
[00:23:25.080 --> 00:23:26.480]  不要搞錯
[00:23:26.480 --> 00:23:28.360]  我搞這麼多工程出來
[00:23:28.360 --> 00:23:29.080]  是為了
[00:23:29.080 --> 00:23:30.680]  塗脂抹粉?
[00:23:30.680 --> 00:23:31.960]  不是這樣的
[00:23:31.960 --> 00:23:33.400]  為了這些背後
[00:23:33.400 --> 00:23:34.200]  是為了什麼?
[00:23:34.200 --> 00:23:35.680]  為了未信主的人
[00:23:35.680 --> 00:23:36.200]  的靈魂
[00:23:36.200 --> 00:23:37.960]  譬如大羊長狗
[00:23:37.960 --> 00:23:39.400]  又或者是裝備課程
[00:23:39.400 --> 00:23:40.720]  或者其他的講座
[00:23:40.720 --> 00:23:44.080]  都是為了所有信徒的靈命成長
[00:23:44.080 --> 00:23:44.920]  的好處
[00:23:44.920 --> 00:23:45.520]  來著想
[00:23:45.520 --> 00:23:47.280]  才會去設計
[00:23:47.280 --> 00:23:48.840]  和去推動
[00:23:48.840 --> 00:23:50.200]  如果不是的話
[00:23:50.200 --> 00:23:51.560]  一切都是徒然
[00:23:51.560 --> 00:23:53.080]  所以耶穌是最關心的人
[00:23:53.080 --> 00:23:53.560]  我和你說
[00:23:53.560 --> 00:23:56.760]  耶穌不在乎其他的東西
[00:23:56.760 --> 00:23:57.840]  是不是?
[00:23:57.840 --> 00:23:58.880]  祂吃什麼喝什麼
[00:23:58.880 --> 00:23:59.320]  穿什麼衣服
[00:23:59.320 --> 00:23:59.760]  祂在乎不在乎
[00:23:59.760 --> 00:24:01.040]  你從來沒有說過
[00:24:01.040 --> 00:24:02.520]  很仔細形容祂吃什麼喝什麼
[00:24:02.520 --> 00:24:03.760]  穿什麼衣服
[00:24:03.760 --> 00:24:04.760]  沒有的
[00:24:04.760 --> 00:24:05.600]  那你也不學
[00:24:05.600 --> 00:24:06.960]  你學一下祂
[00:24:06.960 --> 00:24:08.080]  不用那麼在乎的
[00:24:08.080 --> 00:24:09.120]  有得穿就行了
[00:24:09.120 --> 00:24:09.720]  是不是?
[00:24:09.720 --> 00:24:10.720]  有得吃就行了
[00:24:10.720 --> 00:24:11.560]  OK?
[00:24:11.560 --> 00:24:12.040]  特別是你知道
[00:24:12.040 --> 00:24:13.120]  我們現在這些年紀
[00:24:13.120 --> 00:24:15.760]  不要吃這麼豪華
[00:24:15.760 --> 00:24:16.600]  知道嗎?
[00:24:16.600 --> 00:24:18.400]  你負荷不了的
[00:24:18.400 --> 00:24:19.000]  所以我經常說
[00:24:19.000 --> 00:24:19.960]  現在這些頂尖的時候
[00:24:19.960 --> 00:24:21.760]  牧師請你吃一頓飯
[00:24:21.760 --> 00:24:23.400]  你最喜歡吃什麼?
[00:24:23.400 --> 00:24:24.520]  我說「清茶淡飯」
[00:24:24.520 --> 00:24:26.640]  我說「不用客氣的」
[00:24:26.640 --> 00:24:27.560]  我說「我不是客氣」
[00:24:27.560 --> 00:24:29.960]  「你不要害我」
[00:24:29.960 --> 00:24:30.440]  說笑而已
[00:24:30.440 --> 00:24:31.440]  他是很有心的
[00:24:31.440 --> 00:24:32.600]  當然了
[00:24:32.600 --> 00:24:34.200]  我們清清淡淡就行了
[00:24:34.200 --> 00:24:34.720]  OK?
[00:24:34.720 --> 00:24:36.160]  有一句話是什麼?
[00:24:36.160 --> 00:24:37.760]  究竟我們是「Live to eat」
[00:24:37.760 --> 00:24:39.960]  究竟生存是為了吃東西
[00:24:39.960 --> 00:24:41.160]  還是吃完東西之後
[00:24:41.160 --> 00:24:42.960]  是為了生存更加崇高的目標
[00:24:42.960 --> 00:24:44.320]  就是「Eat to live」
[00:24:44.320 --> 00:24:45.000]  很明顯
[00:24:45.000 --> 00:24:46.160]  就是「Eat to live」
[00:24:46.160 --> 00:24:47.720]  所以你吃什麼不是最重要
[00:24:47.720 --> 00:24:49.280]  你生存出來的目標
[00:24:49.280 --> 00:24:51.840]  是什麼才是最重要
[00:24:51.840 --> 00:24:54.920]  好,第二個反省
[00:24:54.920 --> 00:24:58.840]  今天是什麼推動你的侍奉呢?
[00:24:58.840 --> 00:25:01.000]  我舉一些例子
[00:25:01.000 --> 00:25:02.240]  是個人成就
[00:25:02.240 --> 00:25:03.920]  開一個報道會
[00:25:03.920 --> 00:25:06.200]  一定要請最厲害的嘉賓
[00:25:06.200 --> 00:25:07.640]  最出名的ERROR
[00:25:07.640 --> 00:25:08.400]  好不好?
[00:25:08.400 --> 00:25:10.200]  MIRROR
[00:25:10.200 --> 00:25:11.600]  還有MIRROR
[00:25:11.600 --> 00:25:13.600]  總之不知道MIRROR了
[00:25:13.600 --> 00:25:17.000]  講的訊息一定要最貼地
[00:25:17.000 --> 00:25:18.560]  門檻要最低
[00:25:18.560 --> 00:25:20.280]  這個報道會就成功了
[00:25:20.280 --> 00:25:21.920]  是不是這樣呢?
[00:25:21.920 --> 00:25:25.480]  教會增長要做大個餅
