
[00:00:00.000 --> 00:00:02.240]  從前我在我的舞會侍奉的時候
[00:15:45.080 --> 00:15:47.080]  誰知道原來不用做事
[00:15:47.080 --> 00:15:48.080]  請她吃飯多好
[00:15:48.080 --> 00:15:51.080]  所以我經常都希望和這些姐妹一起吃飯
[00:15:51.080 --> 00:15:52.080]  請她吃飯多好
[00:15:52.080 --> 00:15:54.080]  所以如果你需要的話
[00:15:54.080 --> 00:15:56.080]  隨時約我請你吃飯
[00:15:56.080 --> 00:15:58.080]  你就可以開心一點
[00:15:58.080 --> 00:16:00.080]  其實牧師探望這些姐妹最有壓力
[00:16:00.080 --> 00:16:02.080]  我記得有一次我探望一位姐妹
[00:16:02.080 --> 00:16:03.080]  一位太太
[00:16:03.080 --> 00:16:04.080]  我去到她家
[00:16:04.080 --> 00:16:06.080]  她招呼我坐下
[00:16:06.080 --> 00:16:07.080]  她倒了一杯茶給我
[00:16:07.080 --> 00:16:09.080]  坐在我那張桌子的對面
[00:16:09.080 --> 00:16:10.080]  接著她第一句跟我說
[00:16:10.080 --> 00:16:11.080]  牧師你來探望我
[00:16:11.080 --> 00:16:13.080]  是不是我做錯了什麼
[00:16:13.080 --> 00:16:15.080]  從此之後我就知道
[00:16:15.080 --> 00:16:17.080]  原來她探望這些姐妹
[00:16:17.080 --> 00:16:18.080]  她很小心
[00:16:18.080 --> 00:16:20.080]  我覺得這些姐妹覺得很有壓力
[00:16:20.080 --> 00:16:23.080]  我常常都不想給這些姐妹壓力
[00:16:23.080 --> 00:16:26.080]  不過聖經卻告訴我們
[00:16:26.080 --> 00:16:29.080]  全道人雖然不敢對這些姐妹有壓力
[00:16:29.080 --> 00:16:31.080]  有要求
[00:16:31.080 --> 00:16:33.080]  但是神對每一位堂位
[00:16:33.080 --> 00:16:36.080]  執事 導師 團長 組長
[00:16:36.080 --> 00:16:38.080]  都有要求
[00:16:38.080 --> 00:16:40.080]  雅各書三章一字說
[00:16:40.080 --> 00:16:42.080]  每個侍奉神的人
[00:16:42.080 --> 00:16:45.080]  都要受更重的判斷
[00:16:45.080 --> 00:16:47.080]  其實聖經很清楚告訴我們
[00:16:47.080 --> 00:16:50.080]  雖然今天教會圈子裏面
[00:16:50.080 --> 00:16:53.080]  比較重視的是神慈愛那一面
[00:16:53.080 --> 00:16:55.080]  但是聖經很清楚說
[00:16:55.080 --> 00:16:57.080]  神同時是各位公義的主
[00:16:57.080 --> 00:17:01.080]  聖經說因為我們的神是烈火
[00:17:01.080 --> 00:17:03.080]  我們每一個都要在神面前
[00:17:03.080 --> 00:17:05.080]  向祂來交代
[00:17:05.080 --> 00:17:07.080]  所以當我們作為一個侍奉者
[00:17:07.080 --> 00:17:09.080]  在神面前侍奉的時候
[00:17:09.080 --> 00:17:13.080]  我們需要加倍地去謹慎我們自己
[00:17:13.080 --> 00:17:15.080]  在教會侍奉裏面
[00:17:15.080 --> 00:17:17.080]  目的和堂位
[00:17:17.080 --> 00:17:21.080]  執事 團契裏面的導師 組長 團長
[00:17:21.080 --> 00:17:22.080]  在侍奉上面
[00:17:22.080 --> 00:17:25.080]  其實我們應該互相的配搭
[00:17:25.080 --> 00:17:26.080]  共同的努力
[00:17:26.080 --> 00:17:29.080]  一起的高舉主
[00:17:29.080 --> 00:17:31.080]  聯福所書四章十一到十二節
[00:17:31.080 --> 00:17:34.080]  這段經文是我以前團契的團訓
[00:17:34.080 --> 00:17:35.080]  所以我背了它
[00:17:35.080 --> 00:17:37.080]  我也鼓勵你背了它
[00:17:37.080 --> 00:17:41.080]  因為聖經都可以成為你生命裏面很大的祝福
[00:17:41.080 --> 00:17:46.080]  這段聖經說到神賜下不同的恩賜來建立教會
[00:17:46.080 --> 00:17:50.080]  祂所賜的有使徒 有先知 有傳福音 有牧師和教師
[00:17:50.080 --> 00:17:52.080]  我要承傳聖徒各盡其職
[00:17:52.080 --> 00:17:55.080]  建立基督的新臺
[00:17:55.080 --> 00:17:59.080]  使徒 先知 傳福音 牧師和教師
[00:17:59.080 --> 00:18:01.080]  原本都是一些恩賜
[00:18:01.080 --> 00:18:03.080]  是用來建立教會的
[00:18:03.080 --> 00:18:05.080]  不過教會慢慢地
[00:18:05.080 --> 00:18:08.080]  就用這些名詞來稱呼那些
[00:18:08.080 --> 00:18:11.080]  有這些恩賜侍奉的人
[00:18:11.080 --> 00:18:15.080]  於是這些名稱就變成了教會裏面的崗位
[00:18:15.080 --> 00:18:17.080]  譬如說這個是使徒 這個是先知
[00:18:17.080 --> 00:18:18.080]  這個是傳福音的
[00:18:18.080 --> 00:18:20.080]  這個是牧師和教師
[00:18:20.080 --> 00:18:23.080]  這些恩賜其實不是必然
[00:18:23.080 --> 00:18:28.080]  就是牧師或者傳道人才有的恩賜
[00:18:28.080 --> 00:18:29.080]  因為它本來就是恩賜
[00:18:29.080 --> 00:18:32.080]  是賜給教會裏面的弟兄姊妹
[00:18:32.080 --> 00:18:33.080]  在《使徒行傳》裏面
[00:18:33.080 --> 00:18:36.080]  我們見到其中一個的執事叫做肥力
[00:18:36.080 --> 00:18:39.080]  他早期教會裏面七個執事之一
[00:18:39.080 --> 00:18:41.080]  他是一位很有恩賜的人
[00:18:41.080 --> 00:18:42.080]  他有什麼恩賜呢?
[00:18:42.080 --> 00:18:44.080]  有傳福音的恩賜
[00:18:44.080 --> 00:18:46.080]  用今天的術語來說
[00:18:46.080 --> 00:18:48.080]  他絕對是一位報道家
[00:18:48.080 --> 00:18:50.080]  所以接下來的福音主日應該請他
[00:18:50.080 --> 00:18:53.080]  應該請報哉部 邀請他來講
[00:18:53.080 --> 00:18:55.080]  我相信他講很多人相信
[00:18:55.080 --> 00:18:57.080]  所以請了方牧師講就不太好了
[00:18:57.080 --> 00:18:59.080]  方牧師沒有什麼報道恩賜
[00:18:59.080 --> 00:19:03.080]  但是肥力他不是一位牧師
[00:19:03.080 --> 00:19:04.080]  也不是一位傳道人
[00:19:04.080 --> 00:19:05.080]  他只是一位執事
[00:19:05.080 --> 00:19:08.080]  由此可見教會裏面的堂委
[00:19:08.080 --> 00:19:11.080]  執事 導師 團長 組長
[00:19:11.080 --> 00:19:13.080]  每一位都在神面前
[00:19:13.080 --> 00:19:16.080]  是有恩賜來建立教會的人
[00:19:16.080 --> 00:19:17.080]  同樣都是教會裏面
[00:19:17.080 --> 00:19:19.080]  很重要的侍奉者
[00:19:19.080 --> 00:19:22.080]  正如我們過去所提過
[00:19:22.080 --> 00:19:25.080]  教會既是一個地上的組織
[00:19:25.080 --> 00:19:28.080]  同時也是一個屬靈的群體
[00:19:28.080 --> 00:19:30.080]  所以這兩方面的平衡很重要
[00:19:30.080 --> 00:19:33.080]  當我們只是重視教會是一個屬靈的群體
[00:19:33.080 --> 00:19:34.080]  忽略了教會裏面的行政
[00:19:34.080 --> 00:19:36.080]  和組織的話
[00:19:36.080 --> 00:19:38.080]  教會有時會有錯誤
[00:19:38.080 --> 00:19:41.080]  但當我們重視教會是一個行政組織
[00:19:41.080 --> 00:19:44.080]  忽略了教會屬靈的生命的時候
[00:19:44.080 --> 00:19:47.080]  同樣可以變成一間死的教會
[00:19:47.080 --> 00:19:50.080]  從地上這個組織來看
[00:19:50.080 --> 00:19:53.080]  教會和所有地上的組織一樣
[00:19:53.080 --> 00:19:56.080]  有上司下屬這個結構
[00:19:56.080 --> 00:19:57.080]  因此很多時候
[00:19:57.080 --> 00:20:00.080]  大家都會認為牧師是教會的頭
[00:20:00.080 --> 00:20:03.080]  牧師講什麼我們都聽話
[00:20:03.080 --> 00:20:05.080]  有時有些弟兄姊妹會跟我說
[00:20:05.080 --> 00:20:07.080]  牧師你說這樣我們就這樣
[00:20:07.080 --> 00:20:08.080]  聽到都很開心
[00:20:08.080 --> 00:20:09.080]  有空再跟他說
[00:20:09.080 --> 00:20:12.080]  你請我吃飯請我喝汽水
[00:20:12.080 --> 00:20:13.080]  多說幾句也好
[00:20:13.080 --> 00:20:16.080]  當然其實這樣說是開玩笑
[00:20:16.080 --> 00:20:18.080]  而牧師很多時候
[00:20:18.080 --> 00:20:21.080]  人會覺得他要向堂委要交代
[00:20:21.080 --> 00:20:22.080]  他要負責
[00:20:22.080 --> 00:20:25.080]  如果不是就炒他魷魚
[00:20:25.080 --> 00:20:29.080]  無疑教會裏面應該有行政組織和結構
[00:20:29.080 --> 00:20:31.080]  所以我們會有人事小組
[00:20:31.080 --> 00:20:33.080]  見見面每年都有交代
[00:20:33.080 --> 00:20:35.080]  我們有報告有這些結構
[00:20:35.080 --> 00:20:37.080]  不過我們也要明白
[00:20:37.080 --> 00:20:40.080]  教會同時也是一個屬靈的群體
[00:20:40.080 --> 00:20:42.080]  在這個屬靈群體裏面
[00:20:42.080 --> 00:20:45.080]  耶穌基督才是教會的主
[00:20:45.080 --> 00:20:48.080]  是整個教會裏面的大老闆
[00:20:48.080 --> 00:20:50.080]  所有的牧師傳導人
[00:20:50.080 --> 00:20:54.080]  堂委執事導師團長組長
[00:20:54.080 --> 00:20:58.080]  都應該是耶穌基督的僕人
[00:20:58.080 --> 00:21:01.080]  因此兩者之間
[00:21:01.080 --> 00:21:04.080]  不應該是一個矛盾的狀態
[00:21:04.080 --> 00:21:06.080]  牧者傳導人
[00:21:06.080 --> 00:21:09.080]  堂委執事導師團長組長
[00:21:09.080 --> 00:21:12.080]  彼此之間應該謙卑謹慎
[00:21:12.080 --> 00:21:14.080]  大家都應該明白
[00:21:14.080 --> 00:21:16.080]  彼此都是神的僕人
[00:21:16.080 --> 00:21:18.080]  都要學習在侍奉裏面
[00:21:18.080 --> 00:21:20.080]  怎樣互相去配搭
[00:21:20.080 --> 00:21:21.080]  互相去努力
[00:21:21.080 --> 00:21:26.080]  共同地向神為教會所給的標竿來直走
[00:21:26.080 --> 00:21:29.080]  為此牧者傳導人
[00:21:29.080 --> 00:21:30.080]  堂委執事
[00:21:30.080 --> 00:21:33.080]  應該成為一個團隊
[00:21:33.080 --> 00:21:36.080]  在當中各有各的崗位
[00:21:36.080 --> 00:21:38.080]  各有各的責任
[00:21:38.080 --> 00:21:40.080]  不是只有你沒有我
[00:21:40.080 --> 00:21:42.080]  也不是只有我沒有你
[00:21:42.080 --> 00:21:44.080]  而是彼此同心
[00:21:44.080 --> 00:21:47.080]  有一個共同的目標
[00:21:47.080 --> 00:21:50.080]  團隊是有不同的崗位的
[00:21:50.080 --> 00:21:56.080]  並且各自應該按照自己的恩賜來侍奉
[00:21:56.080 --> 00:22:00.080]  但是團隊卻應該有同一個目標
[00:22:00.080 --> 00:22:02.080]  在同一位主的帶領之下
[00:22:02.080 --> 00:22:05.080]  你奏出美麗的樂章
[00:22:05.080 --> 00:22:09.080]  最近有一個新聞
[00:22:09.080 --> 00:22:13.080]  提到一個以前美軍的特種部隊裏的成員
[00:22:13.080 --> 00:22:15.080]  他就來宣稱
[00:22:15.080 --> 00:22:19.080]  我就是那位開槍打死拉登的其中一個
[00:22:19.080 --> 00:22:22.080]  這些特種部隊很吸引人
[00:22:22.080 --> 00:22:24.080]  因為他們很厲害
[00:22:24.080 --> 00:22:28.080]  但是這些特種部隊不是靠一個人能夠成事
[00:22:28.080 --> 00:22:32.080]  而是整個部隊互相配搭
[00:22:32.080 --> 00:22:37.080]  並且背後有很多其他的支援小組掩護著他們
[00:22:37.080 --> 00:22:39.080]  當這個小組要攻進去的時候
[00:22:39.080 --> 00:22:41.080]  是怎樣做的?
[00:22:41.080 --> 00:22:43.080]  不是像我們看電影那樣
[00:22:43.080 --> 00:22:45.080]  一二三一腳踢進門
[00:22:45.080 --> 00:22:46.080]  然後衝進去
[00:22:46.080 --> 00:22:48.080]  不是這樣的
[00:22:48.080 --> 00:22:49.080]  我試過有一次
[00:22:49.080 --> 00:22:52.080]  我媽媽的洗手間的廁所門壞了
[00:22:52.080 --> 00:22:54.080]  我媽媽被困在裏面
[00:22:54.080 --> 00:22:56.080]  於是我就學那些飛虎隊那樣
[00:22:56.080 --> 00:22:58.080]  一腳踢進去
[00:22:58.080 --> 00:23:01.080]  踢完之後你知道什麼結果嗎?
[00:23:01.080 --> 00:23:03.080]  我的腳痛了很久
[00:23:03.080 --> 00:23:06.080]  但是門沒有動
[00:23:06.080 --> 00:23:08.080]  所以你不要相信那些電影
[00:23:08.080 --> 00:23:11.080]  一腳是踢不開門的
[00:23:11.080 --> 00:23:14.080]  當特種部隊攻進去的時候
[00:23:14.080 --> 00:23:16.080]  有人負責打開門
[00:23:16.080 --> 00:23:18.080]  有人負責進去的時候
[00:23:18.080 --> 00:23:20.080]  首先是向著某個方向
[00:23:20.080 --> 00:23:23.080]  進去的時候是向著另一個方向
[00:23:23.080 --> 00:23:24.080]  互相掩護
[00:23:24.080 --> 00:23:26.080]  當要上樓梯的時候
[00:23:26.080 --> 00:23:28.080]  有人指著前面
[00:23:28.080 --> 00:23:29.080]  有人指著左邊
[00:23:29.080 --> 00:23:30.080]  有人指著右邊
[00:23:30.080 --> 00:23:31.080]  有人指著上面
[00:23:31.080 --> 00:23:32.080]  有人指著後面
[00:23:32.080 --> 00:23:34.080]  他們有一個共同的目標
[00:23:34.080 --> 00:23:35.080]  有人指揮
[00:23:35.080 --> 00:23:37.080]  誰被擊倒了
[00:23:37.080 --> 00:23:39.080]  誰就掩護他
[00:23:39.080 --> 00:23:41.080]  還有另一批人在外邊
[00:23:41.080 --> 00:23:43.080]  他們來做其他的掩護
[00:23:43.080 --> 00:23:45.080]  所以是整個團隊的工作
[00:23:45.080 --> 00:23:49.080]  要達成一個目標
[00:23:49.080 --> 00:23:52.080]  我很喜歡用樂團做例子
[00:23:52.080 --> 00:23:54.080]  來描述團隊
[00:23:54.080 --> 00:23:56.080]  在樂團裏面
[00:23:56.080 --> 00:23:58.080]  有不同的崗位
[00:23:58.080 --> 00:24:00.080]  負責不同的樂器
[00:24:00.080 --> 00:24:02.080]  有人負責拉小提琴
[00:24:02.080 --> 00:24:03.080]  我不是很熟悉音樂
[00:24:03.080 --> 00:24:05.080]  但是我起碼懂得小提琴
[00:24:05.080 --> 00:24:07.080]  當看到有人這樣托著
[00:24:07.080 --> 00:24:08.080]  拉著拉著的時候
[00:24:08.080 --> 00:24:10.080]  就知道他是拉小提琴的
[00:24:10.080 --> 00:24:11.080]  以前我常常有一個同學
[00:24:11.080 --> 00:24:13.080]  也是拉小提琴的
[00:24:13.080 --> 00:24:15.080]  拉小提琴來拍照
[00:24:15.080 --> 00:24:16.080]  挺開心的
[00:24:16.080 --> 00:24:18.080]  後來我附近的鄰居
[00:24:18.080 --> 00:24:19.080]  也是拉小提琴的
[00:24:19.080 --> 00:24:20.080]  他看完那張照片之後
[00:24:20.080 --> 00:24:23.080]  一看就知道你不會拉小提琴
[00:24:23.080 --> 00:24:24.080]  為甚麼呢
[00:24:24.080 --> 00:24:26.080]  因為你捏的手勢
[00:24:26.080 --> 00:24:28.080]  夾著小提琴的所有姿勢
[00:24:28.080 --> 00:24:30.080]  都是錯的
[00:24:30.080 --> 00:24:31.080]  當然了
[00:24:31.080 --> 00:24:32.080]  我真的不會拉
[00:24:32.080 --> 00:24:34.080]  只是拿來拍照而已
[00:24:34.080 --> 00:24:35.080]  在樂隊裏面
[00:24:35.080 --> 00:24:37.080]  有負責拉小提琴的
[00:24:37.080 --> 00:24:39.080]  有負責拉中提琴的
[00:24:39.080 --> 00:24:40.080]  不過其實我也不知道
[00:24:40.080 --> 00:24:41.080]  誰是中提琴
[00:24:41.080 --> 00:24:43.080]  因為我覺得他們沒有分別
[00:24:43.080 --> 00:24:44.080]  有負責拉大提琴的
[00:24:44.080 --> 00:24:45.080]  大提琴我就懂了
[00:24:45.080 --> 00:24:47.080]  因為洞在那裏
[00:24:47.080 --> 00:24:48.080]  有人負責吹小號
[00:24:48.080 --> 00:24:50.080]  有人負責吹發歌號
[00:24:50.080 --> 00:24:51.080]  長笛
[00:24:51.080 --> 00:24:52.080]  單簧管
[00:24:52.080 --> 00:24:53.080]  雙簧管
[00:24:53.080 --> 00:24:54.080]  其實大部份這些
[00:24:54.080 --> 00:24:55.080]  我也不知道是甚麼
[00:24:55.080 --> 00:24:57.080]  不過還有些人是打鼓的
[00:24:57.080 --> 00:24:58.080]  有人打鼓的
[00:24:58.080 --> 00:25:00.080]  樂團裏面雖然複雜
[00:25:00.080 --> 00:25:01.080]  人雖然多
[00:25:01.080 --> 00:25:03.080]  樂器種類雖然多
[00:25:03.080 --> 00:25:06.080]  但是都在同一位指揮之下
[00:25:06.080 --> 00:25:08.080]  完成同一個目標
[00:25:08.080 --> 00:25:09.080]  做同一件事
[00:25:09.080 --> 00:25:13.080]  就是演奏出一首美妙的樂曲
[00:25:13.080 --> 00:25:14.080]  在團隊裏面
[00:25:14.080 --> 00:25:15.080]  在樂團裏面
[00:25:15.080 --> 00:25:17.080]  有不同的樂器
[00:25:17.080 --> 00:25:18.080]  有些樂器多
[00:25:18.080 --> 00:25:19.080]  有些樂器少
[00:25:19.080 --> 00:25:22.080]  但每一種樂器都重要
[00:25:22.080 --> 00:25:23.080]  在樂團裏面
[00:25:23.080 --> 00:25:25.080]  有些樂器負責的是
[00:25:25.080 --> 00:25:26.080]  很多音樂的部份
[00:25:26.080 --> 00:25:28.080]  你都聽到他們演奏
[00:25:28.080 --> 00:25:31.080]  有些可能只負責一兩個音
[00:25:31.080 --> 00:25:34.080]  但他們是不可以缺少的
[00:25:34.080 --> 00:25:35.080]  我曾經看過一套紀錄片
[00:25:35.080 --> 00:25:38.080]  講到某一個樂團的演出
[00:25:38.080 --> 00:25:39.080]  他們演奏一首歌
[00:25:39.080 --> 00:25:43.080]  這首歌到差不多完結的時候
[00:25:43.080 --> 00:25:46.080]  就有人負責打鑼
[00:25:46.080 --> 00:25:47.080]  整首歌
[00:25:47.080 --> 00:25:50.080]  打鑼的人坐在樂團最上面
[00:25:50.080 --> 00:25:52.080]  甚麼都不用做
[00:25:52.080 --> 00:25:53.080]  直到最後
[00:25:53.080 --> 00:25:55.080]  差不多完結的時候
[00:25:55.080 --> 00:25:57.080]  他就要打鑼
[00:25:57.080 --> 00:26:00.080]  來製造一個很震撼的效果
[00:26:00.080 --> 00:26:01.080]  所以這個負責打鑼的人
[00:26:01.080 --> 00:26:03.080]  在那裏可以基本上偷懶
[00:26:03.080 --> 00:26:05.080]  拿手機出來打打手機
[00:26:05.080 --> 00:26:07.080]  直到最後一分鐘
[00:26:07.080 --> 00:26:12.080]  他才拿起棍子準備
[00:26:12.080 --> 00:26:13.080]  一入音
[00:26:13.080 --> 00:26:14.080]  音就到了
[00:26:14.080 --> 00:26:15.080]  砰就打了
[00:26:15.080 --> 00:26:19.080]  不過這個人如果偷懶的話
[00:26:19.080 --> 00:26:20.080]  他打遲了
[00:26:20.080 --> 00:26:21.080]  一拍
[00:26:21.080 --> 00:26:22.080]  可能整首歌
[00:26:22.080 --> 00:26:25.080]  整首樂曲就被破壞
[00:26:25.080 --> 00:26:27.080]  所以雖然他只負責一個音
[00:26:27.080 --> 00:26:29.080]  但他同樣是重要
[00:26:29.080 --> 00:26:31.080]  教會侍奉都是一樣
[00:26:31.080 --> 00:26:34.080]  目者、傳道人、堂委、執事
[00:26:34.080 --> 00:26:36.080]  團契裏面的團長、組長
[00:26:36.080 --> 00:26:39.080]  各人有自己的恩賜和綱位
[00:26:39.080 --> 00:26:41.080]  在耶穌基督的帶領之下
[00:26:41.080 --> 00:26:45.080]  合奏出上主最榮美的詩歌
[00:26:45.080 --> 00:26:49.080]  讓天使、讓未信的人觀看
[00:26:49.080 --> 00:26:51.080]  讓榮耀歸於神
[00:26:51.080 --> 00:26:53.080]  在教會裏面
[00:26:53.080 --> 00:26:55.080]  很多只是做團長
[00:26:55.080 --> 00:26:57.080]  很多只是做組長
[00:26:57.080 --> 00:26:59.080]  很多所謂前線的弟兄姊妹
[00:26:59.080 --> 00:27:02.080]  其實遠比起目者、傳道人更加重要
[00:27:02.080 --> 00:27:04.080]  當一個弟兄姊妹何時軟弱
[00:27:04.080 --> 00:27:06.080]  不想返回教會的時候
[00:27:06.080 --> 00:27:08.080]  最先知道的一定不是牧師
[00:27:08.080 --> 00:27:11.080]  因為牧師就是教會裏面幾百個人
[00:27:11.080 --> 00:27:13.080]  有時如果星期你沒有回來
[00:27:13.080 --> 00:27:15.080]  我都不太知道
[00:27:15.080 --> 00:27:17.080]  最先能夠關心他的
[00:27:17.080 --> 00:27:18.080]  恐怕就是他身邊的
[00:27:18.080 --> 00:27:20.080]  其他團契裏面的頂尖
[00:27:20.080 --> 00:27:23.080]  所以每一個人在我們綱位裏面
[00:27:23.080 --> 00:27:25.080]  都能夠發揮我們公眾的仇
[00:27:25.080 --> 00:27:27.080]  上主才能夠得榮耀
[00:27:27.080 --> 00:27:30.080]  但當何時我們在教會裏面
[00:27:30.080 --> 00:27:31.080]  互相的埋怨
[00:27:31.080 --> 00:27:32.080]  互相的指責
[00:27:32.080 --> 00:27:34.080]  互相的破壞
[00:27:34.080 --> 00:27:36.080]  互相的攻擊的時候
[00:27:36.080 --> 00:27:38.080]  演出的這首歌
[00:27:38.080 --> 00:27:40.080]  就是一首不好聽的歌
[00:27:40.080 --> 00:27:44.080]  同樣是讓天使和世人來觀看
[00:27:44.080 --> 00:27:47.080]  不過只是將咒咒歸給神
[00:27:47.080 --> 00:27:50.080]  不是將榮耀歸給神
[00:27:50.080 --> 00:27:52.080]  團隊是需要有共同的目標
[00:27:52.080 --> 00:27:55.080]  而且還是同一的目標
[00:27:55.080 --> 00:27:57.080]  團隊如果沒有共同的目標
[00:27:57.080 --> 00:27:59.080]  這個團隊就是四分五裂的
[00:27:59.080 --> 00:28:03.080]  教會同樣需要有共同的目標
[00:28:03.080 --> 00:28:06.080]  並且教會需要有同一的目標
[00:28:06.080 --> 00:28:08.080]  教會如果沒有了共同的目標
[00:28:08.080 --> 00:28:10.080]  教會也會四分五裂
[00:28:10.080 --> 00:28:12.080]  教會的目標是什麼呢?
[00:28:12.080 --> 00:28:13.080]  教會的目標
[00:28:13.080 --> 00:28:16.080]  不是要建立一間超級的教會
[00:28:16.080 --> 00:28:19.080]  一間人數多達一萬人的超級教會
[00:28:19.080 --> 00:28:20.080]  如果我們以為
[00:28:20.080 --> 00:28:23.080]  教會就是需要建立超級教會的話
[00:28:23.080 --> 00:28:25.080]  恐怕這個不是聖經的教導
[00:28:25.080 --> 00:28:26.080]  在聖經裏面
[00:28:26.080 --> 00:28:27.080]  我們並沒有見到
[00:28:27.080 --> 00:28:29.080]  聖經裏面有很清楚的大界面
[00:28:29.080 --> 00:28:30.080]  大使命告訴我們
[00:28:30.080 --> 00:28:33.080]  你們要建立超級的教會
[00:28:33.080 --> 00:28:34.080]  人數要過萬的
[00:28:34.080 --> 00:28:35.080]  二萬的
[00:28:35.080 --> 00:28:36.080]  三萬的
[00:28:36.080 --> 00:28:37.080]  十萬的
[00:28:37.080 --> 00:28:38.080]  你們的建築物要宏偉的
[00:28:38.080 --> 00:28:40.080]  多少層樓高的
[00:28:40.080 --> 00:28:42.080]  我們見到在美國那邊
[00:28:42.080 --> 00:28:44.080]  那些很宏偉的教會
[00:28:44.080 --> 00:28:45.080]  破產了
[00:28:45.080 --> 00:28:47.080]  那些教堂很漂亮的
[00:28:47.080 --> 00:28:49.080]  要賣出去了
[00:28:49.080 --> 00:28:50.080]  我也有一點點懊悔
[00:28:50.080 --> 00:28:53.080]  沒有早十年前去那裏參觀
[00:28:53.080 --> 00:28:55.080]  當很多人去美國取經
[00:28:55.080 --> 00:28:58.080]  訪問這些水晶的教會
[00:28:58.080 --> 00:29:00.080]  我那裏沒有錢
[00:29:00.080 --> 00:29:01.080]  所以沒有去訪問
[00:29:01.080 --> 00:29:04.080]  如果能夠十年前去訪問就好了
[00:29:04.080 --> 00:29:05.080]  因為今天可能那間教會
[00:29:05.080 --> 00:29:07.080]  已經再不是教會了
[00:29:07.080 --> 00:29:11.080]  可能成為了其他的宗教聚會的地方
[00:29:11.080 --> 00:29:13.080]  教會的目標
[00:29:13.080 --> 00:29:15.080]  不是要建立超級的教會
[00:29:15.080 --> 00:29:17.080]  而是要教導神的真理
[00:29:17.080 --> 00:29:18.080]  幫助人
[00:29:18.080 --> 00:29:20.080]  無論信主還是不信的人
[00:29:20.080 --> 00:29:22.080]  幫助他們走在真理裏面
[00:29:22.080 --> 00:29:25.080]  未信的幫助他們回到神那裏
[00:29:25.080 --> 00:29:26.080]  以神為神
[00:29:26.080 --> 00:29:27.080]  與神建立關係
[00:29:27.080 --> 00:29:29.080]  然後學習真理
[00:29:29.080 --> 00:29:31.080]  走在真理裏面
[00:29:31.080 --> 00:29:33.080]  信了主的
[00:29:33.080 --> 00:29:35.080]  幫助他們繼續走在真理裏面
[00:29:35.080 --> 00:29:37.080]  榮神益人
[00:29:37.080 --> 00:29:40.080]  聖經裏面的大界面和大使命
[00:29:40.080 --> 00:29:42.080]  清楚地將真理告訴我們
[00:29:42.080 --> 00:29:45.080]  馬方十二章29-31那裏說
[00:29:45.080 --> 00:29:46.080]  耶穌回答說
[00:29:46.080 --> 00:29:48.080]  第一要緊的就是
[00:29:48.080 --> 00:29:50.080]  以色列你要聽
[00:29:50.080 --> 00:29:52.080]  主我們的神是獨一的主
[00:29:52.080 --> 00:29:54.080]  你要盡心盡性盡義盡力
[00:29:54.080 --> 00:29:56.080]  愛主你的神
[00:29:56.080 --> 00:29:58.080]  其次就是說要愛人如己
[00:29:58.080 --> 00:30:01.080]  再沒有比這兩條界面更大
[00:30:01.080 --> 00:30:03.080]  這裏清楚地告訴我們
[00:30:03.080 --> 00:30:05.080]  我們要愛神
[00:30:05.080 --> 00:30:07.080]  我們要愛人
[00:30:07.080 --> 00:30:09.080]  愛神愛人
[00:30:09.080 --> 00:30:12.080]  就是教會在地上努力的目標
[00:30:12.080 --> 00:30:15.080]  這是耶穌基督提醒教會的目標
[00:30:15.080 --> 00:30:18.080]  也是乘機應該努力的目標
[00:30:18.080 --> 00:30:21.080]  馬方二十八章十九到二十節
[00:30:21.080 --> 00:30:22.080]  所以你們要去
[00:30:22.080 --> 00:30:24.080]  使萬民作我的門徒
[00:30:24.080 --> 00:30:26.080]  奉父子聖靈的名
[00:30:26.080 --> 00:30:27.080]  為他們施洗
[00:30:27.080 --> 00:30:29.080]  凡我所吩咐你們的
[00:30:29.080 --> 00:30:31.080]  都要教訓他們遵守
[00:30:31.080 --> 00:30:32.080]  我就是常與你同在
[00:30:32.080 --> 00:30:34.080]  直到世界的末了
[00:30:34.080 --> 00:30:36.080]  這裏耶穌基督很清楚地祝福教會
[00:30:36.080 --> 00:30:38.080]  每一個跟隨的人
[00:30:38.080 --> 00:30:42.080]  告訴我們要帶領未信的人來信主
[00:30:42.080 --> 00:30:43.080]  帶領他們信主之後
[00:30:43.080 --> 00:30:44.080]  為他們施洗
[00:30:44.080 --> 00:30:46.080]  然後教導他們
[00:30:46.080 --> 00:30:47.080]  凡是耶穌基督所教導的
[00:30:47.080 --> 00:30:49.080]  都教導他們
[00:30:49.080 --> 00:30:52.080]  這是耶穌基督在升天之前
[00:30:52.080 --> 00:30:55.080]  祝福我們最重要的目標
[00:30:55.080 --> 00:30:59.080]  同樣都是乘機應該要努力的目標
[00:30:59.080 --> 00:31:01.080]  當然我們會在地上
[00:31:01.080 --> 00:31:03.080]  都有地上的一些目標
[00:31:03.080 --> 00:31:04.080]  比如說乘機
[00:31:04.080 --> 00:31:06.080]  我們都需要面對
[00:31:06.080 --> 00:31:08.080]  我們的教會建築物老舊了
[00:31:08.080 --> 00:31:09.080]  它可能比我們當中
[00:31:09.080 --> 00:31:12.080]  很多弟兄姐妹更加年長
[00:31:12.080 --> 00:31:14.080]  所以這座建築物
[00:31:14.080 --> 00:31:17.080]  可能遲些要慶祝幾歲的大壽
