
[00:00:00.000 --> 00:00:08.000]  這篇文章給予我們一個榜樣
[00:19:52.000 --> 00:19:53.000]  我留下
[00:19:53.000 --> 00:19:55.000]  無論遇到什麼事
[00:19:55.000 --> 00:19:57.000]  神自己會負責
[00:19:57.000 --> 00:19:59.000]  祂會顧念我們
[00:19:59.000 --> 00:20:01.000]  所以他就留下
[00:20:01.000 --> 00:20:03.000]  能夠和這幫人繼續去
[00:20:03.000 --> 00:20:06.000]  完成他在印尼的使命
[00:20:06.000 --> 00:20:08.000]  第二個理據是怎樣呢?
[00:20:08.000 --> 00:20:11.000]  他看到自己的重要崗位
[00:20:11.000 --> 00:20:13.000]  所以我們不要小看自己
[00:20:13.000 --> 00:20:16.000]  神擺放你是有特定的意義
[00:20:16.000 --> 00:20:18.000]  我們不要隨便退縮
[00:20:18.000 --> 00:20:20.000]  這裡說到另外一個
[00:20:20.000 --> 00:20:23.000]  他起碼覺得自己很高大
[00:20:23.000 --> 00:20:25.000]  很了不起
[00:20:25.000 --> 00:20:27.000]  沒有我就不行
[00:20:27.000 --> 00:20:28.000]  不是的
[00:20:28.000 --> 00:20:29.000]  你再看下去
[00:20:29.000 --> 00:20:31.000]  他說像我這樣的人
[00:20:31.000 --> 00:20:34.000]  豈能進入電裡保存生命呢?
[00:20:34.000 --> 00:20:36.000]  我不進去
[00:20:36.000 --> 00:20:38.000]  因為他明知
[00:20:38.000 --> 00:20:44.000]  電裡只有祭司能夠進去
[00:20:44.000 --> 00:20:46.000]  他是一個普通的人
[00:20:46.000 --> 00:20:48.000]  他不能夠做這件事
[00:20:48.000 --> 00:20:50.000]  所以我們看到尼熙米
[00:20:50.000 --> 00:20:52.000]  他不是覺得自己是一個領袖
[00:20:52.000 --> 00:20:54.000]  他做什麼都可以
[00:20:54.000 --> 00:20:55.000]  其實他進去
[00:20:55.000 --> 00:20:57.000]  我相信都沒有人挑戰他
[00:20:57.000 --> 00:20:58.000]  但他願意這樣做
[00:20:58.000 --> 00:21:00.000]  他看到他自己
[00:21:00.000 --> 00:21:04.000]  其實他自己都要服在神的法律下
[00:21:04.000 --> 00:21:05.000]  神的命令下
[00:21:05.000 --> 00:21:07.000]  他不能夠越權
[00:21:07.000 --> 00:21:08.000]  所以我們看到
[00:21:08.000 --> 00:21:09.000]  面對恐懼
[00:21:09.000 --> 00:21:10.000]  尼熙米的做法
[00:21:10.000 --> 00:21:11.000]  第一
[00:21:11.000 --> 00:21:13.000]  謹守崗位
[00:21:13.000 --> 00:21:14.000]  第二
[00:21:14.000 --> 00:21:15.000]  他體重
[00:21:15.000 --> 00:21:17.000]  他不會得罪神
[00:21:17.000 --> 00:21:18.000]  他敬畏神
[00:21:18.000 --> 00:21:20.000]  以至於一個最安全的地方
[00:21:20.000 --> 00:21:22.000]  他寧願不要
[00:21:22.000 --> 00:21:23.000]  因為他體重
[00:21:23.000 --> 00:21:24.000]  敬畏神的話語
[00:21:24.000 --> 00:21:27.000]  以至於他不進入去
[00:21:27.000 --> 00:21:29.000]  他是什麼人呢?
[00:21:29.000 --> 00:21:31.000]  一個人去到有權力
[00:21:31.000 --> 00:21:34.000]  很容易就會腐化
[00:21:34.000 --> 00:21:38.000]  權力往往使我們墮落
[00:21:38.000 --> 00:21:41.000]  是一個很重要的武器
[00:21:41.000 --> 00:21:43.000]  唯有敬畏神
[00:21:43.000 --> 00:21:45.000]  才能夠將這個試探勝過
[00:21:45.000 --> 00:21:49.000]  我們看到很多歷代的歷史
[00:21:49.000 --> 00:21:50.000]  有一位皇帝
[00:21:50.000 --> 00:21:51.000]  叫做烏西亞
[00:21:51.000 --> 00:21:52.000]  大家都知道
[00:21:52.000 --> 00:21:53.000]  很小的時候
[00:21:53.000 --> 00:21:54.000]  很年輕的時候
[00:21:54.000 --> 00:21:56.000]  就得到皇位
[00:21:56.000 --> 00:21:58.000]  他是一個很有才華的人
[00:21:58.000 --> 00:21:59.000]  很有才幹的人
[00:21:59.000 --> 00:22:01.000]  聖經就說他心高氣傲
[00:22:01.000 --> 00:22:05.000]  他就要走去殿裏燒香
[00:22:05.000 --> 00:22:07.000]  做那些神說
[00:22:07.000 --> 00:22:09.000]  只是祭司所能夠做的事
[00:22:09.000 --> 00:22:11.000]  當一個人是這樣
[00:22:11.000 --> 00:22:13.000]  害怕的時候
[00:22:13.000 --> 00:22:15.000]  但是李希敏
[00:22:15.000 --> 00:22:16.000]  他都不會這樣做
[00:22:16.000 --> 00:22:18.000]  你看他是一個敬畏神的人
[00:22:18.000 --> 00:22:21.000]  不願意將懼怕
[00:22:21.000 --> 00:22:23.000]  被他所支配
[00:22:23.000 --> 00:22:25.000]  這是一個很重要的
[00:22:25.000 --> 00:22:26.000]  懼怕來到
[00:22:26.000 --> 00:22:28.000]  你會不會被他牽引?
[00:22:28.000 --> 00:22:30.000]  我們會不會被這些懼怕
[00:22:30.000 --> 00:22:33.000]  迫使我們做一些不合乎神心意的事
[00:22:33.000 --> 00:22:35.000]  這個我們要小心
[00:22:35.000 --> 00:22:38.000]  李希敏就是謹守他的崗位
[00:22:38.000 --> 00:22:40.000]  如果你繼續看下去
[00:22:40.000 --> 00:22:41.000]  他不去
[00:22:41.000 --> 00:22:43.000]  因為他面對恐懼
[00:22:43.000 --> 00:22:45.000]  他有戒善
[00:22:45.000 --> 00:22:46.000]  沒錯
[00:22:46.000 --> 00:22:47.000]  可能都會有些害怕
[00:22:47.000 --> 00:22:48.000]  我想這個很自然
[00:22:48.000 --> 00:22:51.000]  但是他卻是謹守崗位
[00:22:51.000 --> 00:22:52.000]  並且是敬畏神
[00:22:52.000 --> 00:22:53.000]  我們再看下去
[00:22:53.000 --> 00:22:55.000]  十二節和第十三節
[00:22:55.000 --> 00:22:56.000]  我們一起讀
[00:22:56.000 --> 00:22:59.000]  他以神的眼光去看回這件事情
[00:22:59.000 --> 00:23:01.000]  他以一個血氣的方法去看
[00:23:01.000 --> 00:23:03.000]  不如我們一起看十二節到十三節
[00:23:03.000 --> 00:23:04.000]  我們一起讀
[00:23:04.000 --> 00:23:06.000]  我看清楚了
[00:23:06.000 --> 00:23:07.000]  看啊
[00:23:07.000 --> 00:23:08.000]  神並沒有猜他
[00:23:08.000 --> 00:23:11.000]  是他自己說預言攻擊我
[00:23:11.000 --> 00:23:15.000]  是多比亞和參巴拉收買了他
[00:23:15.000 --> 00:23:16.000]  收買他的目的
[00:23:16.000 --> 00:23:18.000]  是要叫我懼怕
[00:23:18.000 --> 00:23:20.000]  依從他犯罪
[00:23:20.000 --> 00:23:22.000]  留下一個壞明星
[00:23:22.000 --> 00:23:24.000]  好讓他們誹謗我
[00:23:24.000 --> 00:23:27.000]  這裡我們要小心
[00:23:27.000 --> 00:23:31.000]  不要完全拆解敵方的一些計謀
[00:23:31.000 --> 00:23:34.000]  首先他認定
[00:23:34.000 --> 00:23:37.000]  斯瑪雅不是來自神
[00:23:37.000 --> 00:23:39.000]  是敵人多比亞
[00:23:39.000 --> 00:23:43.000]  即是鄰近撒瑪利亞的領袖
[00:23:43.000 --> 00:23:44.000]  參巴拉
[00:23:44.000 --> 00:23:50.000]  參巴拉是撒瑪利亞的領袖
[00:23:50.000 --> 00:23:53.000]  而多比亞是阿滿的領袖
[00:23:53.000 --> 00:23:54.000]  鄰近的領袖
[00:23:54.000 --> 00:23:56.000]  他們收買了他
[00:23:56.000 --> 00:23:57.000]  我們知道
[00:23:57.000 --> 00:24:01.000]  原來李希米知道這個是假先知
[00:24:01.000 --> 00:24:03.000]  假先知的特色就是
[00:24:03.000 --> 00:24:07.000]  用敬虔去得利益的門路
[00:24:07.000 --> 00:24:11.000]  來得取自己的益處
[00:24:11.000 --> 00:24:12.000]  他看得很清楚
[00:24:12.000 --> 00:24:13.000]  為什麼他看到他
[00:24:13.000 --> 00:24:15.000]  就是因為他叫我做了什麼事
[00:24:15.000 --> 00:24:18.000]  就是說一些預言去攻擊我
[00:24:18.000 --> 00:24:20.000]  為了要傷害我
[00:24:20.000 --> 00:24:21.000]  什麼預言
[00:24:21.000 --> 00:24:22.000]  你有人殺你
[00:24:22.000 --> 00:24:25.000]  現在你要躲在聖殿裏面
[00:24:25.000 --> 00:24:27.000]  做一些這樣的事情
[00:24:27.000 --> 00:24:30.000]  無論這個人多被人認可
[00:24:30.000 --> 00:24:33.000]  神的話語是絕對沒有錯
[00:24:33.000 --> 00:24:35.000]  聖經裏面裏裏講到
[00:24:35.000 --> 00:24:37.000]  只有祭司才可以進去
[00:24:37.000 --> 00:24:39.000]  所以他憑此就知道
[00:24:39.000 --> 00:24:42.000]  這個一定是神的不容許
[00:24:42.000 --> 00:24:44.000]  這個一定是假先知
[00:24:44.000 --> 00:24:49.000]  所以在恐懼當中
[00:24:49.000 --> 00:24:51.000]  我相信我們要學學李希米
[00:24:51.000 --> 00:24:53.000]  坐下來安靜
[00:24:53.000 --> 00:24:55.000]  究竟這件事我怎樣去面對
[00:24:55.000 --> 00:24:57.000]  怎樣去分析呢
[00:24:57.000 --> 00:24:58.000]  這個講話
[00:24:58.000 --> 00:25:00.000]  他說我看清楚了
[00:25:00.000 --> 00:25:02.000]  即是說去監察
[00:25:02.000 --> 00:25:03.000]  看清楚
[00:25:03.000 --> 00:25:04.000]  去鑒別一下
[00:25:04.000 --> 00:25:06.000]  究竟是什麼事情
[00:25:06.000 --> 00:25:08.000]  我們會怎樣去鑒別呢
[00:25:08.000 --> 00:25:10.000]  會不會用人的聲音
[00:25:10.000 --> 00:25:11.000]  聽到這些說話
[00:25:11.000 --> 00:25:12.000]  怎樣去面對這個處境
[00:25:12.000 --> 00:25:14.000]  我就怎樣做呢
[00:25:14.000 --> 00:25:16.000]  譬如好像David會不會說
[00:25:16.000 --> 00:25:18.000]  那個領事這樣講
[00:25:18.000 --> 00:25:19.000]  我就這樣做
[00:25:19.000 --> 00:25:20.000]  一定這樣做
[00:25:20.000 --> 00:25:21.000]  雖然有他的道理
[00:25:21.000 --> 00:25:24.000]  但是不是神的心意呢
[00:25:24.000 --> 00:25:28.000]  我想我們就要好像李希米
[00:25:28.000 --> 00:25:30.000]  我相信他是因為看到神的話語
[00:25:30.000 --> 00:25:31.000]  神的律例
[00:25:31.000 --> 00:25:34.000]  很清楚有這樣的章則
[00:25:34.000 --> 00:25:36.000]  所以當我們面對一些恐懼的時候
[00:25:36.000 --> 00:25:37.000]  來到的時候
[00:25:37.000 --> 00:25:40.000]  我們會不會將聖經翻一翻
[00:25:40.000 --> 00:25:43.000]  我們怎樣面對這個處境
[00:25:43.000 --> 00:25:45.000]  我們怎樣去行事為人呢
[00:25:45.000 --> 00:25:47.000]  聖經就不是一幅地圖
[00:25:47.000 --> 00:25:49.000]  說你要ABCD地走
[00:25:49.000 --> 00:25:51.000]  就是我們腳前的燈
[00:25:51.000 --> 00:25:52.000]  路上的光
[00:25:52.000 --> 00:25:54.000]  能夠給我們原則和方向
[00:25:54.000 --> 00:25:56.000]  我們看到這些就夠了
[00:25:56.000 --> 00:25:58.000]  我們會不會在危難當中
[00:25:58.000 --> 00:26:00.000]  去看聖經裏面
[00:26:00.000 --> 00:26:01.000]  給我們一個參考
[00:26:01.000 --> 00:26:03.000]  我們怎樣去面對呢
[00:26:03.000 --> 00:26:04.000]  無論這些人
[00:26:04.000 --> 00:26:05.000]  這些敵人怎樣威嚇我們
[00:26:05.000 --> 00:26:07.000]  或者處境的困難是怎樣呢
[00:26:07.000 --> 00:26:10.000]  我們會不會去看看聖經呢
[00:26:10.000 --> 00:26:11.000]  David呢
[00:26:11.000 --> 00:26:14.000]  我們剛才看到他做了這個決定
[00:26:14.000 --> 00:26:17.000]  如果看回他的經歷
[00:26:17.000 --> 00:26:20.000]  他就說其實在危急當中
[00:26:20.000 --> 00:26:24.000]  很多人都要疏散離開印尼的時候
[00:26:24.000 --> 00:26:28.000]  他們每個定期都會有些禱告聚會
[00:26:28.000 --> 00:26:31.000]  每次聚會他們都會定期看一些聖經
[00:26:31.000 --> 00:26:33.000]  過一天他們一樣有聚會
[00:26:33.000 --> 00:26:34.000]  一樣有禱告
[00:26:34.000 --> 00:26:37.000]  然後就是揭開一些聖經
[00:26:37.000 --> 00:26:42.000]  剛剛那一次是看以塞亞書31章
[00:26:42.000 --> 00:26:44.000]  雖然David很清楚
[00:26:44.000 --> 00:26:45.000]  我們不是好像
[00:26:45.000 --> 00:26:46.000]  聖經好像占卜一樣
[00:26:46.000 --> 00:26:48.000]  但那段經文他提醒了他
[00:26:48.000 --> 00:26:50.000]  在31章講什麼呢
[00:26:50.000 --> 00:26:53.000]  就是講到以色列人當時被亞述國的威脅
[00:26:53.000 --> 00:26:55.000]  在這樣的威脅當中
[00:26:55.000 --> 00:26:57.000]  以色列人會怎樣做呢
[00:26:57.000 --> 00:27:00.000]  他當然是去南下找埃及去幫忙
[00:27:00.000 --> 00:27:02.000]  因為埃及人強馬壯
[00:27:02.000 --> 00:27:06.000]  那些馬是最先進的
[00:27:06.000 --> 00:27:10.000]  可以說是最有武裝最強的國家
[00:27:10.000 --> 00:27:13.000]  當時是他們的馬匹很強盛
[00:27:13.000 --> 00:27:17.000]  不如去求埃及可不可以幫忙
[00:27:17.000 --> 00:27:19.000]  但聖經那裏就講到
[00:27:19.000 --> 00:27:22.000]  為什麼你不去呼喚神
[00:27:22.000 --> 00:27:24.000]  求問神呢
[00:27:24.000 --> 00:27:28.000]  David和一班宣教士在這裏很覺得
[00:27:28.000 --> 00:27:31.000]  其實哪裏最安全呢
[00:27:31.000 --> 00:27:33.000]  他們要做什麼呢
[00:27:33.000 --> 00:27:36.000]  神的話語既然這樣講的時候
[00:27:36.000 --> 00:27:38.000]  起碼在神的手裏最安全
[00:27:38.000 --> 00:27:40.000]  如果我們覺得這是神的心意
[00:27:40.000 --> 00:27:42.000]  為什麼我們就不留在這裏呢
[00:27:42.000 --> 00:27:44.000]  他們就因為這樣
[00:27:44.000 --> 00:27:47.000]  這次的經文就提醒他們留下
[00:27:47.000 --> 00:27:49.000]  他們就願意這樣去
[00:27:49.000 --> 00:27:52.000]  領子們我們有沒有以神的話語
[00:27:52.000 --> 00:27:54.000]  去看清楚我們的境況呢
[00:27:54.000 --> 00:27:56.000]  因為不單是這樣
[00:27:56.000 --> 00:27:59.000]  還看到整個的陰謀是怎樣
[00:27:59.000 --> 00:28:01.000]  他拆解到它
[00:28:01.000 --> 00:28:02.000]  這裏你看看他怎樣
[00:28:02.000 --> 00:28:05.000]  他說他們故意收買了士馬雅
[00:28:05.000 --> 00:28:07.000]  是為了使他害怕
[00:28:07.000 --> 00:28:10.000]  一步一步的一個招數
[00:28:10.000 --> 00:28:12.000]  使他害怕
[00:28:12.000 --> 00:28:15.000]  然後使他依從他的犯罪
[00:28:15.000 --> 00:28:18.000]  就說你去躲在聖殿裏面
[00:28:18.000 --> 00:28:19.000]  最安全
[00:28:19.000 --> 00:28:20.000]  似乎是挺好的
[00:28:20.000 --> 00:28:21.000]  挺關心我的
[00:28:21.000 --> 00:28:24.000]  也是挺可以一行的一件事
[00:28:24.000 --> 00:28:27.000]  但是如果他這樣做的時候
[00:28:27.000 --> 00:28:29.000]  就留下一個壞的明星
[00:28:29.000 --> 00:28:31.000]  以至於別人去誹謗利希米
[00:28:31.000 --> 00:28:34.000]  最後看到這一點的時候
[00:28:34.000 --> 00:28:38.000]  他就覺得原來整個陰謀就是這樣
[00:28:38.000 --> 00:28:41.000]  其實撒旦同樣是這樣
[00:28:41.000 --> 00:28:43.000]  用威嚇或者驚恐
[00:28:43.000 --> 00:28:46.000]  使得我們脫離神的旨意當中
[00:28:46.000 --> 00:28:48.000]  你最好不要再做神的工作
[00:28:48.000 --> 00:28:49.000]  或者你再不好
[00:28:49.000 --> 00:28:51.000]  是把持你基督徒的品格
[00:28:51.000 --> 00:28:54.000]  外邦的人不到你這樣說
[00:28:54.000 --> 00:28:55.000]  你這樣做
[00:28:55.000 --> 00:28:57.000]  你這樣以一個赤子之心
[00:28:57.000 --> 00:28:58.000]  以一個溫柔謙卑
[00:28:58.000 --> 00:28:59.000]  你必定吃虧
[00:28:59.000 --> 00:29:01.000]  必定會被人傷害你
[00:29:01.000 --> 00:29:03.000]  當然我們有智慧
[00:29:03.000 --> 00:29:05.000]  但是聖經從沒有叫我們
[00:29:05.000 --> 00:29:07.000]  將這些品格完全拿開
[00:29:07.000 --> 00:29:10.000]  雖然我們面對一些攻擊
[00:29:10.000 --> 00:29:12.000]  甚至受到很大的傷害
[00:29:12.000 --> 00:29:14.000]  但是神不是叫我們
[00:29:14.000 --> 00:29:16.000]  就恨我們的敵人
[00:29:16.000 --> 00:29:18.000]  是不是?
[00:29:18.000 --> 00:29:19.000]  我們基督徒的品格
[00:29:19.000 --> 00:29:21.000]  會不會很多時候
[00:29:21.000 --> 00:29:24.000]  我們就走了去撒旦的一個攻擊呢?
[00:29:24.000 --> 00:29:25.000]  我們怕
[00:29:25.000 --> 00:29:29.000]  很多時候我們被懼怕支配了我們的生命
[00:29:29.000 --> 00:29:32.000]  有些人可能很怕沒了那份工作
[00:29:32.000 --> 00:29:35.000]  老闆叫什麼都做了
[00:29:35.000 --> 00:29:39.000]  有些人都未必合乎規矩
[00:29:39.000 --> 00:29:41.000]  我沒了那份工作不行
[00:29:41.000 --> 00:29:43.000]  我怎樣養頭家呢?
[00:29:43.000 --> 00:29:44.000]  照做
[00:29:44.000 --> 00:29:48.000]  有些人就會怕得罪別人
[00:29:48.000 --> 00:29:50.000]  怕別人不接納我
[00:29:50.000 --> 00:29:55.000]  於是不敢用愛心去提醒別人的錯處
[00:29:55.000 --> 00:29:57.000]  政客就一定是這樣
[00:29:57.000 --> 00:29:59.000]  不敢得失這班人
[00:29:59.000 --> 00:30:00.000]  所以什麼都對
[00:30:00.000 --> 00:30:02.000]  沒有自己的立場
[00:30:02.000 --> 00:30:04.000]  我們來到這個社會
[00:30:04.000 --> 00:30:07.000]  我們不敢將基督徒固有的道德觀念
[00:30:07.000 --> 00:30:08.000]  跟別人分享
[00:30:08.000 --> 00:30:09.000]  我們不敢說
[00:30:09.000 --> 00:30:11.000]  說出來賺得吵架
[00:30:11.000 --> 00:30:13.000]  被別人拒絕
[00:30:13.000 --> 00:30:15.000]  閉嘴
[00:30:15.000 --> 00:30:16.000]  福音你跟別人說
[00:30:16.000 --> 00:30:18.000]  一定被人拒絕
[00:30:18.000 --> 00:30:20.000]  特別那些是異教的徒
[00:30:20.000 --> 00:30:21.000]  佛教的徒
[00:30:21.000 --> 00:30:22.000]  你不能跟別人說
[00:30:22.000 --> 00:30:24.000]  一說就得罪人
[00:30:24.000 --> 00:30:25.000]  我們會不會就是這樣
[00:30:25.000 --> 00:30:29.000]  完全被懼怕支配了我們的生命呢?
[00:30:29.000 --> 00:30:32.000]  有些人做錯了事
[00:30:32.000 --> 00:30:33.000]  很怕
[00:30:33.000 --> 00:30:34.000]  怕別人知道
[00:30:34.000 --> 00:30:35.000]  用什麼方法呢?
[00:30:35.000 --> 00:30:38.000]  不如說一句謊話去掩飾
[00:30:38.000 --> 00:30:40.000]  甚至很多很多的場合
[00:30:40.000 --> 00:30:43.000]  都可以用這招
[00:30:43.000 --> 00:30:45.000]  懼怕
[00:30:45.000 --> 00:30:48.000]  我們很多時候都會被懼怕支配
[00:30:48.000 --> 00:30:50.000]  甚至我們覺得一些的侍奉
[00:30:50.000 --> 00:30:52.000]  或者工作很艱難
[00:30:52.000 --> 00:30:54.000]  我們懼怕
[00:30:54.000 --> 00:30:55.000]  不走上去
[00:30:55.000 --> 00:30:58.000]  繼續行神給我們的使命
[00:30:58.000 --> 00:31:01.000]  我們忘記了神給我們的使命
[00:31:01.000 --> 00:31:03.000]  整個人就被懼怕
[00:31:03.000 --> 00:31:06.000]  好像一個枷鎖扣著我們
[00:31:06.000 --> 00:31:07.000]  以致我們基督徒
[00:31:07.000 --> 00:31:09.000]  不能夠發揮精彩的
[00:31:09.000 --> 00:31:12.000]  一個豐滿的人生
[00:31:12.000 --> 00:31:14.000]  所以我建議大家
[00:31:14.000 --> 00:31:15.000]  你不妨想一想
[00:31:15.000 --> 00:31:17.000]  究竟在你的生命裡面
[00:31:17.000 --> 00:31:19.000]  有沒有一些東西你很怕的?
[00:31:19.000 --> 00:31:23.000]  可能你想到一個人物
[00:31:23.000 --> 00:31:26.000]  有沒有一想起這個人你就怕他?
[00:31:26.000 --> 00:31:30.000]  我想你真的想一想
[00:31:30.000 --> 00:31:32.000]  為什麼這個人物會令你這麼怕?
[00:31:32.000 --> 00:31:34.000]  他做了什麼事令你這麼怕?
[00:31:34.000 --> 00:31:36.000]  你怕他什麼呢?
[00:31:36.000 --> 00:31:38.000]  在這個懼怕的當中
[00:31:38.000 --> 00:31:42.000]  影響著你什麼呢?
[00:31:42.000 --> 00:31:46.000]  你的反應會不會偏離了神的方式呢?
[00:31:46.000 --> 00:31:48.000]  值得我們去想
[00:31:48.000 --> 00:31:51.000]  你起碼要把持得很堅定
[00:31:51.000 --> 00:31:53.000]  在懼怕的裡面
[00:31:53.000 --> 00:31:55.000]  我不會犯罪
[00:31:55.000 --> 00:31:56.000]  得罪神
[00:31:56.000 --> 00:31:58.000]  仍然在這個使命當中
[00:31:58.000 --> 00:32:01.000]  謹守我的崗位
[00:32:01.000 --> 00:32:04.000]  所以我們去想一想
[00:32:04.000 --> 00:32:06.000]  會不會有一些遭遇
[00:32:06.000 --> 00:32:08.000]  我們曾經經歷過
[00:32:08.000 --> 00:32:09.000]  我們很怕
[00:32:09.000 --> 00:32:11.000]  不敢去某些地方
[00:32:11.000 --> 00:32:12.000]  不敢接觸某些人
[00:32:12.000 --> 00:32:15.000]  甚至不敢做某些事情
[00:32:15.000 --> 00:32:19.000]  因為我們懼怕
[00:32:19.000 --> 00:32:22.000]  怎樣去過我們的生命呢?
[00:32:22.000 --> 00:32:25.000]  所以我們很值得去想
[00:32:25.000 --> 00:32:27.000]  我們再看下去
[00:32:27.000 --> 00:32:29.000]  尼西米的時候
[00:32:29.000 --> 00:32:36.000]  他不怕自己的安慰
[00:32:36.000 --> 00:32:38.000]  反而看重神的工作
[00:32:38.000 --> 00:32:40.000]  但是尼西米是一個強人嗎?
[00:32:40.000 --> 00:32:42.000]  他面對別人的恐嚇
[00:32:42.000 --> 00:32:44.000]  是否什麼都不怕呢?
[00:32:44.000 --> 00:32:46.000]  我們看看第十四節
[00:32:46.000 --> 00:32:47.000]  他怎樣去處理
[00:32:47.000 --> 00:32:49.000]  首先他不會越位
[00:32:49.000 --> 00:32:51.000]  敬畏神
[00:32:51.000 --> 00:32:52.000]  謹守崗位
[00:32:52.000 --> 00:32:54.000]  然後我們看看第十四節怎麼說
[00:32:54.000 --> 00:32:55.000]  請我們一起讀
[00:32:55.000 --> 00:33:03.000]  我的神啊,求祢記得多比亞、三巴拉、拉丫底、呂仙之和其餘的仙之
[00:33:03.000 --> 00:33:05.000]  因他們行這些事
[00:33:05.000 --> 00:33:07.000]  要叫我懼怕
[00:33:07.000 --> 00:33:09.000]  又再懼怕
[00:33:09.000 --> 00:33:11.000]  他怎樣做呢?尼西米
[00:33:11.000 --> 00:33:13.000]  他就告訴神
[00:33:13.000 --> 00:33:17.000]  求神去記得這些人
[00:33:17.000 --> 00:33:19.000]  記得這些敵人
[00:33:19.000 --> 00:33:22.000]  其實尼西米很多時候都會這樣做
[00:33:22.000 --> 00:33:24.000]  第四章這裡他一樣這樣說
[00:33:24.000 --> 00:33:25.000]  第四節
[00:33:25.000 --> 00:33:27.000]  我們的神啊,求祢垂聽
[00:33:27.000 --> 00:33:29.000]  因為我們被藐視
[00:33:29.000 --> 00:33:33.000]  求祢使他們的誹謗歸於他們自己的頭上
[00:33:33.000 --> 00:33:37.000]  使他們在秘魯之地成為略物
[00:33:37.000 --> 00:33:38.000]  禱告
[00:33:38.000 --> 00:33:40.000]  有些經的時候
[00:33:40.000 --> 00:33:41.000]  我們將這些
[00:33:41.000 --> 00:33:43.000]  剛才我請大家去想一些人
[00:33:43.000 --> 00:33:44.000]  令你害怕
[00:33:44.000 --> 00:33:45.000]  有些事令你害怕
[00:33:45.000 --> 00:33:47.000]  將這些一樣一樣的交給神
[00:33:47.000 --> 00:33:49.000]  神去處理
[00:33:49.000 --> 00:33:51.000]  聖經裡面說
[00:33:51.000 --> 00:33:53.000]  我們不要伸冤
[00:33:53.000 --> 00:33:55.000]  我們要聽憑主路
[00:33:55.000 --> 00:33:58.000]  神說伸冤在我
[00:33:58.000 --> 00:33:59.000]  我必報應
[00:33:59.000 --> 00:34:01.000]  將它交給神
[00:34:01.000 --> 00:34:03.000]  但是羅馬書跟著那一句
[00:34:03.000 --> 00:34:05.000]  就是十二章那裡提到的
[00:34:05.000 --> 00:34:09.000]  我們不是這樣就失去了我們基督徒的品格
[00:34:09.000 --> 00:34:12.000]  所以我們仍要愛我們的敵人
[00:34:12.000 --> 00:34:14.000]  所以如果你的敵人餓了
[00:34:14.000 --> 00:34:15.000]  你給他東西吃
[00:34:15.000 --> 00:34:16.000]  如果他渴了
[00:34:16.000 --> 00:34:17.000]  你給他水喝
[00:34:17.000 --> 00:34:20.000]  耶穌基督釘十字架的時候
[00:34:20.000 --> 00:34:22.000]  他何嘗不是這樣
[00:34:22.000 --> 00:34:24.000]  但是他們因為他們所做的
[00:34:24.000 --> 00:34:26.000]  他們不知道
[00:34:26.000 --> 00:34:28.000]  等於我們的品格
[00:34:28.000 --> 00:34:33.000]  會不會或多或少已經被那種恐懼支配了我們
[00:34:33.000 --> 00:34:38.000]  我們會不會慢慢已經變得好像世人一樣
[00:34:38.000 --> 00:34:41.000]  我們會知道禱告是很重要
[00:34:41.000 --> 00:34:44.000]  剛才我們說David和太太
[00:34:44.000 --> 00:34:46.000]  一直在那個
[00:34:46.000 --> 00:34:49.000]  差不多好像一個戰場的地方
[00:34:49.000 --> 00:34:51.000]  一個很動盪的印尼裡面工作
[00:34:51.000 --> 00:34:55.000]  其實今天的印尼一點都不容易
[00:34:55.000 --> 00:34:58.000]  如果你去宣教
[00:34:58.000 --> 00:35:02.000]  或者他會當你是有罪
[00:35:02.000 --> 00:35:05.000]  所以我們今天仍然是這樣的局面
[00:35:05.000 --> 00:35:10.000]  但是今天會不會還有人去印尼呢
[00:35:10.000 --> 00:35:12.000]  最重要的是什麼
[00:35:12.000 --> 00:35:14.000]  在那本書《我不再懼怕》
[00:35:14.000 --> 00:35:16.000]  很多事一次又一次提過
[00:35:16.000 --> 00:35:17.000]  我安慰來自哪裡
[00:35:17.000 --> 00:35:20.000]  知道我的家鄉人為我禱告
[00:35:20.000 --> 00:35:22.000]  有一次David收到一封信
[00:35:22.000 --> 00:35:24.000]  從他的家鄉英國來的
[00:35:24.000 --> 00:35:28.000]  有一位老姐妹寫信給他
[00:35:28.000 --> 00:35:30.000]  她說我為你們禱告
[00:35:30.000 --> 00:35:32.000]  這位姐妹是一個代禱的勇士
[00:35:32.000 --> 00:35:34.000]  經常為一些需要人代禱
[00:35:34.000 --> 00:35:36.000]  跪在神面前
[00:35:36.000 --> 00:35:38.000]  很切的為這些需要人代禱
[00:35:38.000 --> 00:35:40.000]  這封信裡面說到
[00:35:40.000 --> 00:35:42.000]  我感受到你們
[00:35:42.000 --> 00:35:45.000]  可能你們正在面對一些很危難的事情
[00:35:45.000 --> 00:35:47.000]  我為你們禱告
[00:35:47.000 --> 00:35:51.000]  果然David他們
[00:35:51.000 --> 00:35:53.000]  其實在那一兩個禮拜之內
[00:35:53.000 --> 00:35:58.000]  又經歷過另一個很嚴峻的風暴
[00:35:58.000 --> 00:36:00.000]  禱告
[00:36:00.000 --> 00:36:02.000]  我想我們每個人都經歷
[00:36:02.000 --> 00:36:06.000]  但我們知道誰是助索為王
[00:36:06.000 --> 00:36:09.000]  我們面對那些恐懼的來源
