
[00:00:00.000 --> 00:00:04.800]  親愛的,我們懇求祢的靈與我們同在
[00:18:41.800 --> 00:18:43.800]  就是不用這個世界的法則
[00:18:43.800 --> 00:18:44.800]  去行事為人
[00:18:44.800 --> 00:18:47.800]  就是不用有為愛的原則
[00:18:47.800 --> 00:18:50.800]  去作為我們的言行舉止
[00:18:50.800 --> 00:18:52.800]  相信大家都有聽過
[00:18:52.800 --> 00:18:55.800]  當你敬我一尺的時候
[00:18:55.800 --> 00:18:57.800]  你會怎樣
[00:18:57.800 --> 00:19:00.800]  你敬我一尺
[00:19:00.800 --> 00:19:02.800]  我敬你一丈
[00:19:02.800 --> 00:19:03.800]  你敬我一尺
[00:19:03.800 --> 00:19:05.800]  我敬你一丈
[00:19:05.800 --> 00:19:06.800]  你對我好
[00:19:06.800 --> 00:19:08.800]  我對你更加好
[00:19:08.800 --> 00:19:11.800]  不過當你做初一的時候
[00:19:11.800 --> 00:19:12.800]  我就怎樣
[00:19:12.800 --> 00:19:14.800]  我就做十五
[00:19:14.800 --> 00:19:15.800]  你對我不好嗎
[00:19:15.800 --> 00:19:17.800]  我對你更加不好
[00:19:17.800 --> 00:19:18.800]  正所謂君子報仇
[00:19:18.800 --> 00:19:20.800]  十年未晚
[00:19:20.800 --> 00:19:22.800]  這個是世界的法則
[00:19:22.800 --> 00:19:24.800]  不過當我們很掙扎著
[00:19:24.800 --> 00:19:27.800]  我們要不要用世界的法則去行事的時候
[00:19:27.800 --> 00:19:31.800]  那個惡者就會來提醒我們
[00:19:31.800 --> 00:19:35.800]  嘩,你會很吃虧的
[00:19:35.800 --> 00:19:38.800]  嘖,那就馬上縱容對方
[00:19:38.800 --> 00:19:40.800]  嘩,這樣很不公義
[00:19:40.800 --> 00:19:42.800]  嘩,我不是很沒面子嗎
[00:19:42.800 --> 00:19:44.800]  這些說話試圖減低我們
[00:19:44.800 --> 00:19:46.800]  想遵循上帝命令的意欲
[00:19:46.800 --> 00:19:48.800]  以及將我們推向
[00:19:48.800 --> 00:19:53.800]  用世界的法則去行事的那份心
[00:19:53.800 --> 00:19:55.800]  其實我有很多很多的例子
[00:19:55.800 --> 00:19:57.800]  想跟大家分享
[00:19:57.800 --> 00:19:59.800]  當你遵循上帝的命令的時候
[00:19:59.800 --> 00:20:00.800]  當你遵循愛的法則的時候
[00:20:00.800 --> 00:20:02.800]  你會得到上帝的眷顧
[00:20:02.800 --> 00:20:06.800]  你會有很多很多長遠的好處
[00:20:06.800 --> 00:20:08.800]  不過當我默想的時候
[00:20:08.800 --> 00:20:09.800]  我發現
[00:20:09.800 --> 00:20:11.800]  當我這樣說的時候
[00:20:11.800 --> 00:20:14.800]  其實是將大家放在另一個試探裡面
[00:20:14.800 --> 00:20:16.800]  這個試探就是
[00:20:16.800 --> 00:20:18.800]  我們愛
[00:20:18.800 --> 00:20:21.800]  因為有好處
[00:20:21.800 --> 00:20:23.800]  當我們想著有好處
[00:20:23.800 --> 00:20:24.800]  無論是來自人
[00:20:24.800 --> 00:20:26.800]  或者來自上帝的時候
[00:20:26.800 --> 00:20:27.800]  而去愛的話
[00:20:27.800 --> 00:20:29.800]  那個不是愛
[00:20:29.800 --> 00:20:31.800]  那個是黃子華所說的
[00:20:31.800 --> 00:20:33.800]  等價交換
[00:20:33.800 --> 00:20:34.800]  我們愛
[00:20:34.800 --> 00:20:36.800]  因為神先愛我們
[00:20:36.800 --> 00:20:37.800]  我們愛
[00:20:37.800 --> 00:20:40.800]  眾人就因此認出我們是耶穌的門徒
[00:20:40.800 --> 00:20:41.800]  我們愛
[00:20:41.800 --> 00:20:44.800]  因為我們是上主的孩子
[00:20:44.800 --> 00:20:46.800]  的一個標記
[00:20:46.800 --> 00:20:48.800]  可能你會說
[00:20:48.800 --> 00:20:50.800]  牧師,我沒有愛
[00:20:50.800 --> 00:20:51.800]  是的
[00:20:51.800 --> 00:20:52.800]  聖經說什麼
[00:20:52.800 --> 00:20:54.800]  你要求上帝
[00:20:54.800 --> 00:20:56.800]  祂是一位厚切百密
[00:20:56.800 --> 00:20:59.800]  讓人去享受,又不斥責人
[00:20:59.800 --> 00:21:01.800]  你求祂將愛加添給你
[00:21:01.800 --> 00:21:03.800]  滿寫在這裡
[00:21:03.800 --> 00:21:07.800]  以至你可以去流露這一份的愛
[00:21:07.800 --> 00:21:10.800]  昨晚我和真命敬拜的弟兄姊妹分享
[00:21:10.800 --> 00:21:12.800]  我看到一篇在網上
[00:21:12.800 --> 00:21:13.800]  牧師寫的
[00:21:13.800 --> 00:21:17.800]  一個分享我自己很大的得著
[00:21:17.800 --> 00:21:20.800]  他提到就是
[00:21:20.800 --> 00:21:22.800]  當上帝呼召摩西的時候
[00:21:22.800 --> 00:21:24.800]  摩西有很多的拒絕
[00:21:24.800 --> 00:21:26.800]  到了最後的時候
[00:21:26.800 --> 00:21:28.800]  上帝跟摩西說
[00:21:28.800 --> 00:21:30.800]  你去到法路的時候
[00:21:30.800 --> 00:21:32.800]  你要顯神蹟給他看
[00:21:32.800 --> 00:21:34.800]  你手上的是什麼
[00:21:34.800 --> 00:21:35.800]  木匠
[00:21:35.800 --> 00:21:36.800]  牧羊人的匠
[00:21:36.800 --> 00:21:38.800]  你扔到地上
[00:21:38.800 --> 00:21:40.800]  他扔到地上之後
[00:21:40.800 --> 00:21:42.800]  就變成一條蛇
[00:21:42.800 --> 00:21:44.800]  昨晚我有點不清醒
[00:21:44.800 --> 00:21:46.800]  於是和昨晚的弟兄姊妹說
[00:21:46.800 --> 00:21:48.800]  上帝叫他捉起一條蛇
[00:21:48.800 --> 00:21:50.800]  由頭捉起
[00:21:50.800 --> 00:21:52.800]  我看聖經原來不是
[00:21:52.800 --> 00:21:54.800]  原來上帝叫摩西
[00:21:54.800 --> 00:21:58.800]  由尾部開始捉起這條蛇
[00:21:58.800 --> 00:22:02.800]  我相信摩西也不是捉蛇的專家
[00:22:02.800 --> 00:22:03.800]  我也是
[00:22:03.800 --> 00:22:07.800]  上帝雖然知道這條蛇是由象變出來
[00:22:07.800 --> 00:22:09.800]  不過牠真的是一條蛇
[00:22:09.800 --> 00:22:11.800]  無論你叫我去捉尾部也好
[00:22:11.800 --> 00:22:12.800]  捉頭也好
[00:22:12.800 --> 00:22:16.800]  我都會被牠咬到
[00:22:16.800 --> 00:22:20.800]  但我們信不信上帝呢
[00:22:20.800 --> 00:22:22.800]  你會不會去做這麼愚蠢的事
[00:22:22.800 --> 00:22:24.800]  但上帝叫你去做
[00:22:24.800 --> 00:22:26.800]  去愛一個對你不公道的人
[00:22:26.800 --> 00:22:30.800]  去愛一個你很討厭的人
[00:22:30.800 --> 00:22:33.800]  這個世界不會有人教你的
[00:22:33.800 --> 00:22:37.800]  但聖經是這樣告訴我們
[00:22:37.800 --> 00:22:38.800]  我們去做的事
[00:22:38.800 --> 00:22:43.800]  可能很多人會笑我們這麼愚蠢
[00:22:43.800 --> 00:22:46.800]  這麼低B
[00:22:46.800 --> 00:22:49.800]  但這是上帝的法則
[00:22:49.800 --> 00:22:53.800]  當摩西捉起這條蛇的時候
[00:22:53.800 --> 00:22:56.800]  牠變成另一個象
[00:22:56.800 --> 00:23:03.800]  再不是牠原本羊群的象
[00:23:03.800 --> 00:23:07.800]  而是帶領以色列人離開埃及的象
[00:23:07.800 --> 00:23:11.800]  是叫紅海分開的象
[00:23:11.800 --> 00:23:15.800]  是去吩咐盤石出水的象
[00:23:15.800 --> 00:23:18.800]  原本那樣東西已經不是原本那樣東西
[00:23:18.800 --> 00:23:21.800]  你信不信上帝呢
[00:23:21.800 --> 00:23:23.800]  親愛的兄姊妹
[00:23:23.800 --> 00:23:25.800]  雞肋食之無欲
[00:23:25.800 --> 00:23:27.800]  棄之有味
[00:23:27.800 --> 00:23:28.800]  棄之可惜
[00:23:28.800 --> 00:23:31.800]  不過啟小這樣說
[00:23:31.800 --> 00:23:32.800]  我知道你的行為
[00:23:32.800 --> 00:23:35.800]  你也不熱 冷也不熱
[00:23:35.800 --> 00:23:38.800]  我把不得你滑冷或熱
[00:23:38.800 --> 00:23:41.800]  你既如溫水 也不冷也不熱
[00:23:41.800 --> 00:23:46.800]  所以我必從我口中把你吐出去
[00:23:46.800 --> 00:23:48.800]  我們不做選擇 不捨得丟棄
[00:23:48.800 --> 00:23:51.800]  又不努力去珍惜的東西
[00:23:51.800 --> 00:23:54.800]  上帝會幫我們做選擇
[00:23:54.800 --> 00:23:56.800]  把我們吐出去
[00:23:56.800 --> 00:24:01.800]  把我們這個不結果子的枝子割下來
[00:24:01.800 --> 00:24:04.800]  當然我們知道這不是上帝對我們的心意
[00:24:04.800 --> 00:24:05.800]  所以我鼓勵大家
[00:24:05.800 --> 00:24:08.800]  我情願大家親眼看到耶穌的真實
[00:24:08.800 --> 00:24:10.800]  親身去體驗上帝的慈愛
[00:24:10.800 --> 00:24:12.800]  以及信仰的能力
[00:24:12.800 --> 00:24:16.800]  如何在我們身上彰顯出來
[00:24:16.800 --> 00:24:17.800]  整個社會
[00:24:17.800 --> 00:24:18.800]  整個我們香港的社會
[00:24:18.800 --> 00:24:21.800]  都瀰漫著無力
[00:24:21.800 --> 00:24:24.800]  無奈和無望
[00:24:24.800 --> 00:24:27.800]  這是最好的時代
[00:24:27.800 --> 00:24:32.800]  這也是最壞的時代
[00:24:32.800 --> 00:24:34.800]  越黑暗
[00:24:34.800 --> 00:24:38.800]  其實越需要光明
[00:24:38.800 --> 00:24:40.800]  我們認為這是最好的時代
[00:24:40.800 --> 00:24:43.800]  最壞的時代
[00:24:43.800 --> 00:24:45.800]  看你怎麼看
[00:24:45.800 --> 00:24:48.800]  所以啟示錄告訴我們
[00:24:48.800 --> 00:24:50.800]  我們要向上帝賣眼藥
[00:24:50.800 --> 00:24:52.800]  去擦亮我們的眼睛
[00:24:52.800 --> 00:24:56.800]  去看得清楚
[00:24:56.800 --> 00:24:58.800]  各位電影姊妹
[00:24:58.800 --> 00:25:00.800]  越黑暗越需要光明
[00:25:00.800 --> 00:25:04.800]  你的燈有沒有點著呢
[00:25:04.800 --> 00:25:06.800]  上帝的孩子有愛
[00:25:06.800 --> 00:25:08.800]  上帝的孩子有光
[00:25:08.800 --> 00:25:10.800]  我們自己當然沒有任何的可能
[00:25:10.800 --> 00:25:13.800]  不過靠著聖靈所交給我們的油
[00:25:13.800 --> 00:25:16.800]  讓我們的燈有光
[00:25:16.800 --> 00:25:18.800]  靠著上帝所交給我們的愛
[00:25:18.800 --> 00:25:21.800]  以致我們有力量去愛
[00:25:21.800 --> 00:25:22.800]  你會經驗信仰的真實
[00:25:22.800 --> 00:25:24.800]  你會體驗信仰的力量
[00:25:24.800 --> 00:25:25.800]  聖經說
[00:25:25.800 --> 00:25:30.800]  使我們整個世界的是我們的信心
[00:25:30.800 --> 00:25:34.800]  所以求上帝加添我們對祂有更深的愛慕和信靠
[00:25:34.800 --> 00:25:37.800]  我們要為自己不斷的禱告
[00:25:37.800 --> 00:25:41.800]  就由去設立那個令你很討厭很真實的人
[00:25:41.800 --> 00:25:44.800]  作為你離開基督的信仰的一個開端
[00:25:44.800 --> 00:25:46.800]  一個開始
[00:25:46.800 --> 00:25:48.800]  願上帝呼籲你
[00:25:48.800 --> 00:25:50.800]  願上帝吸引你
[00:25:50.800 --> 00:25:51.800]  願上帝感動你
[00:25:51.800 --> 00:25:53.800]  願上帝挑戰你
[00:25:53.800 --> 00:25:55.800]  去離開道理的開端
[00:25:55.800 --> 00:25:57.800]  離開基督的信仰
[00:25:57.800 --> 00:25:59.800]  去經驗信仰的大能
[00:25:59.800 --> 00:26:02.800]  和上帝給我們的慈愛
[00:26:02.800 --> 00:26:04.800]  阿們
