
[00:00:00.000 --> 00:00:09.000]  不同年紀的人,對於夢寐以求的生活有不同的想像
[00:20:54.000 --> 00:20:56.000]  感恩節的出現
[00:20:56.000 --> 00:20:58.000]  其實是帶來另外一些的災難
[00:20:58.000 --> 00:20:59.000]  是什麼災難呢?
[00:20:59.000 --> 00:21:01.000]  就是火雞大災難
[00:21:01.000 --> 00:21:03.000]  感恩節的時候
[00:21:03.000 --> 00:21:06.000]  家家戶戶都希望用火雞來慶祝一番
[00:21:06.000 --> 00:21:09.000]  所以結果就殺了很多火雞
[00:21:09.000 --> 00:21:13.000]  就變成了火雞的災難日
[00:21:13.000 --> 00:21:16.000]  在我們去表達感恩的時候
[00:21:16.000 --> 00:21:22.000]  我們不單止是將我們有的拿出來
[00:21:22.000 --> 00:21:24.000]  來向上帝謝恩
[00:21:24.000 --> 00:21:26.000]  慢慢慢慢
[00:21:26.000 --> 00:21:28.000]  有些人其實是忘記了
[00:21:28.000 --> 00:21:32.000]  真正向上帝感恩的一個表達方式
[00:21:32.000 --> 00:21:35.000]  記得這是一個節日
[00:21:35.000 --> 00:21:37.000]  我們大家走在一起
[00:21:37.000 --> 00:21:39.000]  慶祝一番
[00:21:39.000 --> 00:21:41.000]  結果謝恩的主角
[00:21:41.000 --> 00:21:44.000]  向上帝感謝就沒有了
[00:21:44.000 --> 00:21:46.000]  好像感謝自己
[00:21:46.000 --> 00:21:48.000]  感謝顧客
[00:21:48.000 --> 00:21:51.000]  就是那些公司的感謝日
[00:21:51.000 --> 00:21:53.000]  然後很多節
[00:21:53.000 --> 00:21:57.000]  大家就去公司買東西
[00:21:57.000 --> 00:22:00.000]  就忘記了上帝
[00:22:00.000 --> 00:22:02.000]  很多時候我們作為基督徒
[00:22:02.000 --> 00:22:06.000]  當我們去做奉獻的行動的時候
[00:22:06.000 --> 00:22:10.000]  我們都會認為這是謝恩的表現
[00:22:10.000 --> 00:22:11.000]  沒錯
[00:22:11.000 --> 00:22:13.000]  這真是謝恩的表現
[00:22:13.000 --> 00:22:15.000]  也是聖經的教導
[00:22:15.000 --> 00:22:19.000]  不過當我們真真正正去做奉獻的時候
[00:22:19.000 --> 00:22:23.000]  其實你的心是怎麼想的呢?
[00:22:23.000 --> 00:22:27.000]  以下可能有其中一種情況
[00:22:27.000 --> 00:22:31.000]  是我們的心裡面的想法
[00:22:31.000 --> 00:22:33.000]  為什麼我奉獻呢?
[00:22:33.000 --> 00:22:36.000]  因為我知道教會有經濟需要
[00:22:36.000 --> 00:22:38.000]  我作為教會的一份子
[00:22:38.000 --> 00:22:41.000]  所以我就要出一份
[00:22:41.000 --> 00:22:43.000]  這種心態像什麼呢?
[00:22:43.000 --> 00:22:45.000]  這種心態像給家用
[00:22:45.000 --> 00:22:47.000]  教會一家
[00:22:47.000 --> 00:22:49.000]  我是教會裡面的一份子
[00:22:49.000 --> 00:22:52.000]  所以家用我就要有份給
[00:22:52.000 --> 00:22:55.000]  能力多一點就給多一點家用
[00:22:55.000 --> 00:22:58.000]  能力少一點就給少一點家用
[00:22:58.000 --> 00:23:02.000]  這樣出一份心就已經相當不錯了
[00:23:02.000 --> 00:23:04.000]  不過這不是聖經的原則
[00:23:04.000 --> 00:23:06.000]  大家要記住
[00:23:06.000 --> 00:23:08.000]  向上帝奉獻
[00:23:08.000 --> 00:23:12.000]  就不只是一個給家用的心態
[00:23:12.000 --> 00:23:14.000]  另外一類的信徒是怎麼樣呢?
[00:23:14.000 --> 00:23:16.000]  忠於聖經的教導
[00:23:16.000 --> 00:23:19.000]  所以我知道在我所有的裡面
[00:23:19.000 --> 00:23:21.000]  不是全部都屬於我的
[00:23:21.000 --> 00:23:23.000]  十分之九是屬於我
[00:23:23.000 --> 00:23:25.000]  十分之一是屬於上帝
[00:23:25.000 --> 00:23:29.000]  所以每月已經做好精確的計算
[00:23:29.000 --> 00:23:32.000]  就是去到幾元幾角幾分
[00:23:32.000 --> 00:23:34.000]  一分都不騙上帝
[00:23:34.000 --> 00:23:36.000]  十一奉獻
[00:23:36.000 --> 00:23:38.000]  叫沒有拖沒有欠
[00:23:38.000 --> 00:23:40.000]  就奉獻給上帝
[00:23:40.000 --> 00:23:42.000]  就這樣看
[00:23:42.000 --> 00:23:45.000]  這個是非常之符合聖經的
[00:23:45.000 --> 00:23:46.000]  不過呢
[00:23:46.000 --> 00:23:48.000]  太過公式化了
[00:23:48.000 --> 00:23:49.000]  總而言之
[00:23:49.000 --> 00:23:50.000]  我又沒有欠你
[00:23:50.000 --> 00:23:52.000]  你又沒有欠我
[00:23:52.000 --> 00:23:54.000]  大家不拖不欠
[00:23:54.000 --> 00:23:58.000]  按照聖經的說法去做
[00:23:58.000 --> 00:24:01.000]  當然似乎是沒有得挑戰
[00:24:01.000 --> 00:24:04.000]  不過有另外一類
[00:24:04.000 --> 00:24:06.000]  是非常之有意思的
[00:24:06.000 --> 00:24:08.000]  我是在一個弟兄的身上
[00:24:08.000 --> 00:24:10.000]  來去學習
[00:24:10.000 --> 00:24:12.000]  他曾經經驗過
[00:24:12.000 --> 00:24:15.000]  差不多九個月沒有工作
[00:24:15.000 --> 00:24:17.000]  他說最初沒有工作
[00:24:17.000 --> 00:24:19.000]  其實也沒有問題
[00:24:19.000 --> 00:24:20.000]  一起床
[00:24:20.000 --> 00:24:22.000]  今天不用趕著上班
[00:24:22.000 --> 00:24:24.000]  也不錯
[00:24:24.000 --> 00:24:28.000]  他調了大概兩三個星期之後
[00:24:28.000 --> 00:24:31.000]  開始要積極找工作
[00:24:31.000 --> 00:24:33.000]  但一直找的時候
[00:24:33.000 --> 00:24:35.000]  都有機會去見
[00:24:35.000 --> 00:24:37.000]  但就沒有回音
[00:24:37.000 --> 00:24:38.000]  慢慢慢慢
[00:24:38.000 --> 00:24:39.000]  過到第二個月
[00:24:39.000 --> 00:24:40.000]  第三個月
[00:24:40.000 --> 00:24:43.000]  他開始心裡有些慌
[00:24:43.000 --> 00:24:45.000]  每天起床想想
[00:24:45.000 --> 00:24:48.000]  今天的時間應該怎樣好呢
[00:24:48.000 --> 00:24:50.000]  還沒有工作
[00:24:50.000 --> 00:24:52.000]  人棄在這裡
[00:24:52.000 --> 00:24:54.000]  又好像不太行
[00:24:54.000 --> 00:24:57.000]  雖然未至於生活很大的困難
[00:24:57.000 --> 00:25:00.000]  總是覺得不妥當
[00:25:00.000 --> 00:25:02.000]  再過多幾個月
[00:25:02.000 --> 00:25:03.000]  去到半年
[00:25:03.000 --> 00:25:05.000]  其實已經是
[00:25:05.000 --> 00:25:07.000]  那個人很焦慮
[00:25:07.000 --> 00:25:08.000]  很沮喪
[00:25:08.000 --> 00:25:10.000]  去懷疑自己
[00:25:10.000 --> 00:25:12.000]  為什麼
[00:25:12.000 --> 00:25:14.000]  我其實也是一個
[00:25:14.000 --> 00:25:15.000]  有學識
[00:25:15.000 --> 00:25:17.000]  有能力的人
[00:25:17.000 --> 00:25:20.000]  為什麼我找不到這個工作呢
[00:25:20.000 --> 00:25:22.000]  不斷將自己的要求
[00:25:22.000 --> 00:25:24.000]  降低
[00:25:24.000 --> 00:25:27.000]  結果終於在九個月之後
[00:25:27.000 --> 00:25:29.000]  他找到一份工作
[00:25:29.000 --> 00:25:32.000]  而且是一份相當好的工作
[00:25:32.000 --> 00:25:35.000]  在他這個新工
[00:25:35.000 --> 00:25:36.000]  第一個月之後
[00:25:36.000 --> 00:25:37.000]  出糧
[00:25:37.000 --> 00:25:38.000]  他突然間
[00:25:38.000 --> 00:25:40.000]  想起一件事
[00:25:40.000 --> 00:25:41.000]  他說以往
[00:25:41.000 --> 00:25:43.000]  他的心態就是
[00:25:43.000 --> 00:25:45.000]  我去奉獻的時候
[00:25:45.000 --> 00:25:47.000]  真的帶著感謝的心
[00:25:47.000 --> 00:25:49.000]  也很努力去認真
[00:25:49.000 --> 00:25:51.000]  做了一個十一的奉獻
[00:25:51.000 --> 00:25:52.000]  因為我認為
[00:25:52.000 --> 00:25:53.000]  十分之九是我的
[00:25:53.000 --> 00:25:55.000]  十分之一是上帝的
[00:25:55.000 --> 00:25:57.000]  但是當他九個月之後
[00:25:57.000 --> 00:25:59.000]  都沒有工作做
[00:25:59.000 --> 00:26:00.000]  到了再有工作
[00:26:00.000 --> 00:26:01.000]  再出糧
[00:26:01.000 --> 00:26:03.000]  他突然間發現
[00:26:03.000 --> 00:26:05.000]  其實原本
[00:26:05.000 --> 00:26:06.000]  第十個月
[00:26:06.000 --> 00:26:08.000]  我都可以是零收入
[00:26:08.000 --> 00:26:10.000]  但是今天
[00:26:10.000 --> 00:26:11.000]  我有收入
[00:26:11.000 --> 00:26:12.000]  其實全部
[00:26:12.000 --> 00:26:14.000]  都是屬於上帝
[00:26:14.000 --> 00:26:19.000]  我給了上帝十分之一
[00:26:19.000 --> 00:26:22.000]  上帝給了我十分之九
[00:26:22.000 --> 00:26:24.000]  原本的十分之九
[00:26:24.000 --> 00:26:26.000]  都不是屬於我的
[00:26:26.000 --> 00:26:29.000]  所以當我聽到他這樣的分享
[00:26:29.000 --> 00:26:32.000]  我覺得這個層次就高一層
[00:26:32.000 --> 00:26:33.000]  不只是想著
[00:26:33.000 --> 00:26:35.000]  我拿了十分之一出來
[00:26:35.000 --> 00:26:36.000]  很吃虧
[00:26:36.000 --> 00:26:39.000]  可能買少了一個手機
[00:26:39.000 --> 00:26:41.000]  看少了很多場戲
[00:26:41.000 --> 00:26:43.000]  吃少了一頓飯
[00:26:43.000 --> 00:26:45.000]  或者少了一些去旅遊的機會
[00:26:45.000 --> 00:26:48.000]  就是這樣來計算
[00:26:48.000 --> 00:26:49.000]  但是他認為
[00:26:49.000 --> 00:26:50.000]  原本我這一切
[00:26:50.000 --> 00:26:53.000]  什麼都可以是沒有的
[00:26:53.000 --> 00:26:54.000]  但是今天我有的
[00:26:54.000 --> 00:26:58.000]  是因為全部都是上帝來給我的
[00:26:58.000 --> 00:26:59.000]  請問今天你覺得
[00:26:59.000 --> 00:27:00.000]  你有的一切
[00:27:00.000 --> 00:27:02.000]  是靠你自己的才智
[00:27:02.000 --> 00:27:03.000]  靠你的努力
[00:27:03.000 --> 00:27:05.000]  再加上一些運氣
[00:27:05.000 --> 00:27:07.000]  是不是呢?
[00:27:07.000 --> 00:27:08.000]  在聖經裡面
[00:27:08.000 --> 00:27:09.000]  讓我們看到
[00:27:09.000 --> 00:27:13.000]  說以色列人你們要聽著
[00:27:13.000 --> 00:27:15.000]  怕你們忘記了
[00:27:15.000 --> 00:27:18.000]  你們去到這麼美好的地方
[00:27:18.000 --> 00:27:21.000]  又住好的房屋
[00:27:21.000 --> 00:27:24.000]  又能夠得到這麼多這麼多好的東西
[00:27:24.000 --> 00:27:26.000]  就忘記了
[00:27:26.000 --> 00:27:29.000]  是誰帶領你和你的祖先
[00:27:29.000 --> 00:27:32.000]  離開一個圍爐之地
[00:27:32.000 --> 00:27:34.000]  經歷過什麼呢?
[00:27:34.000 --> 00:27:35.000]  今天沒錯
[00:27:35.000 --> 00:27:37.000]  你可以享受一切
[00:27:37.000 --> 00:27:39.000]  一定不會抹殺
[00:27:39.000 --> 00:27:41.000]  你曾經付出過的努力
[00:27:41.000 --> 00:27:43.000]  但是這一切的能力
[00:27:43.000 --> 00:27:45.000]  你能夠做到的事情
[00:27:45.000 --> 00:27:48.000]  是誰來給你的呢?
[00:27:48.000 --> 00:27:51.000]  如果你忘記了你的上帝的話
[00:27:51.000 --> 00:27:54.000]  最後可能當這個困難來到的時候
[00:27:54.000 --> 00:27:56.000]  你會獨自來面對
[00:27:56.000 --> 00:28:00.000]  上帝也沒有辦法來幫你
[00:28:00.000 --> 00:28:02.000]  今天我們所有的
[00:28:02.000 --> 00:28:04.000]  我們有沒有帶著一個
[00:28:04.000 --> 00:28:10.000]  知道是出於上帝恩典的心呢?
[00:28:10.000 --> 00:28:12.000]  如果沒有上帝的話
[00:28:12.000 --> 00:28:15.000]  我們的生活會是怎麼樣呢?
[00:28:15.000 --> 00:28:18.000]  台上這些地裡的出產
[00:28:18.000 --> 00:28:20.000]  告訴我們
[00:28:20.000 --> 00:28:22.000]  你的努力
[00:28:22.000 --> 00:28:24.000]  當然是可以成就這一切
[00:28:24.000 --> 00:28:26.000]  但是如果沒有上帝的恩典的話
[00:28:26.000 --> 00:28:29.000]  可能會減了一半
[00:28:29.000 --> 00:28:32.000]  或者就算你看到這些東西
[00:28:32.000 --> 00:28:34.000]  代表看起來就是一些物品
[00:28:34.000 --> 00:28:36.000]  但是可能吃下去
[00:28:36.000 --> 00:28:38.000]  會變成另外一種味道
[00:28:38.000 --> 00:28:41.000]  可能是另外一回事
[00:28:41.000 --> 00:28:43.000]  昔日對以色人的提醒
[00:28:43.000 --> 00:28:44.000]  其實今天
[00:28:44.000 --> 00:28:46.000]  同樣也是我們的提醒
[00:28:46.000 --> 00:28:50.000]  我們怎樣來向上帝表達
[00:28:50.000 --> 00:28:53.000]  祂對我們這麼深的恩呢?
[00:28:53.000 --> 00:28:54.000]  其實在裡面
[00:28:54.000 --> 00:28:56.000]  也是代表著
[00:28:56.000 --> 00:28:58.000]  上帝對我們每一個人
[00:28:58.000 --> 00:29:01.000]  很深厚很深厚的情義
[00:29:01.000 --> 00:29:04.000]  因為在我們每一個人的生命
[00:29:04.000 --> 00:29:06.000]  我們所做的一切
[00:29:06.000 --> 00:29:08.000]  都是看在上帝的眼中
[00:29:08.000 --> 00:29:10.000]  祂來到很珍惜
[00:29:10.000 --> 00:29:12.000]  很重視我們每一個
[00:29:12.000 --> 00:29:14.000]  就好像祂昔日
[00:29:14.000 --> 00:29:16.000]  祂珍惜重視以色人一樣
[00:29:16.000 --> 00:29:18.000]  祂不希望我們在困難
[00:29:18.000 --> 00:29:21.000]  祂不希望我們在缺乏的當中
[00:29:21.000 --> 00:29:24.000]  所以當我們去領受這一切之後
[00:29:24.000 --> 00:29:27.000]  我們要懂得向祂獻上一個
[00:29:27.000 --> 00:29:29.000]  適當的感謝
[00:29:29.000 --> 00:29:31.000]  盼望這一個
[00:29:31.000 --> 00:29:34.000]  成為了我們每一天的生活裡面
[00:29:34.000 --> 00:29:36.000]  不會忘記的一個事情
[00:29:36.000 --> 00:29:38.000]  就是我們所有一切
[00:29:38.000 --> 00:29:39.000]  都是從上帝而來
[00:29:39.000 --> 00:29:42.000]  我們要帶著一個感謝的心
[00:29:42.000 --> 00:29:43.000]  來將我們所有
[00:29:43.000 --> 00:29:45.000]  呈獻讓祂使用
[00:29:45.000 --> 00:29:47.000]  求主去幫助我們
