
[00:00:00.000 --> 00:00:03.200]  各位夫婦區的弟兄姊妹平安
[00:21:35.440 --> 00:21:39.440]  難怪他們不能夠接受耶穌基督的死
[00:21:39.440 --> 00:21:42.440]  而且對上帝
[00:21:42.440 --> 00:21:44.440]  是以受苦
[00:21:44.440 --> 00:21:46.440]  然後得榮耀
[00:21:46.440 --> 00:21:48.440]  有一個落差
[00:21:48.440 --> 00:21:52.440]  如果你看過CS Lewis的
[00:21:52.440 --> 00:21:54.440]  Chronicle of Narnia
[00:21:54.440 --> 00:21:56.440]  那部小說和電影
[00:21:56.440 --> 00:21:58.440]  那個阿斯蘭
[00:21:58.440 --> 00:22:00.440]  就是那個獅子
[00:22:00.440 --> 00:22:02.440]  是代表耶穌基督
[00:22:02.440 --> 00:22:05.440]  那隻獅子本來是很有能力的
[00:22:05.440 --> 00:22:08.440]  他原來是被人欺壓
[00:22:08.440 --> 00:22:10.440]  宰殺
[00:22:10.440 --> 00:22:12.440]  死了
[00:22:12.440 --> 00:22:14.440]  他的仇敵予為得勝
[00:22:14.440 --> 00:22:17.440]  誰不知那幾個小朋友來到
[00:22:17.440 --> 00:22:20.440]  就見到阿斯蘭這隻獅子
[00:22:20.440 --> 00:22:23.440]  是從死裏復活
[00:22:23.440 --> 00:22:25.440]  變得更加燦爛
[00:22:25.440 --> 00:22:26.440]  更有能力
[00:22:26.440 --> 00:22:28.440]  更光輝
[00:22:28.440 --> 00:22:31.440]  神是要他的死
[00:22:31.440 --> 00:22:36.440]  來替代我們所有犯罪的人
[00:22:36.440 --> 00:22:38.440]  來代我們死
[00:22:38.440 --> 00:22:42.440]  以致我們不需要因為我們的罪而死
[00:22:42.440 --> 00:22:45.440]  神要通過他的復活
[00:22:45.440 --> 00:22:48.440]  來允許我們所有相信他的人
[00:22:48.440 --> 00:22:50.440]  可以像他一樣
[00:22:50.440 --> 00:22:54.440]  有一個復活榮耀的身體
[00:22:54.440 --> 00:22:56.440]  所以他們憂愁
[00:22:56.440 --> 00:22:57.440]  第二方面
[00:22:57.440 --> 00:22:59.440]  就是耶穌基督的死
[00:22:59.440 --> 00:23:02.440]  成就救贖計劃的方法
[00:23:02.440 --> 00:23:04.440]  和他們當時社會
[00:23:04.440 --> 00:23:06.440]  包括這班門徒
[00:23:06.440 --> 00:23:09.440]  那個期望有落差
[00:23:09.440 --> 00:23:11.440]  第三方面
[00:23:11.440 --> 00:23:13.440]  這裡這麼長的經文說到
[00:23:13.440 --> 00:23:14.440]  不但如此
[00:23:14.440 --> 00:23:18.440]  而且這是成就已經三天
[00:23:18.440 --> 00:23:20.440]  在這我們中間有幾個婦女
[00:23:20.440 --> 00:23:22.440]  使我們驚奇
[00:23:22.440 --> 00:23:23.440]  她們清楚
[00:23:23.440 --> 00:23:25.440]  到了墳墓那裡
[00:23:25.440 --> 00:23:26.440]  不見她的身體
[00:23:26.440 --> 00:23:28.440]  就回來告訴我們
[00:23:28.440 --> 00:23:30.440]  說看見了天使顯現
[00:23:30.440 --> 00:23:32.440]  說她復活了
[00:23:32.440 --> 00:23:36.440]  猶如我們的幾個人往墳墓那裡去
[00:23:36.440 --> 00:23:37.440]  所遇見的
[00:23:37.440 --> 00:23:40.440]  正如婦女所說的
[00:23:40.440 --> 00:23:44.440]  此時沒有看見她
[00:23:44.440 --> 00:23:46.440]  最初那三個婦女
[00:23:46.440 --> 00:23:49.440]  除了莫大拉瑪利亞
[00:23:49.440 --> 00:23:52.440]  還有西比泰的妻子
[00:23:52.440 --> 00:23:54.440]  雅各的母親
[00:23:54.440 --> 00:23:56.440]  還有一個叫Joanna
[00:23:56.440 --> 00:23:58.440]  她們根據路加的記載
[00:23:58.440 --> 00:24:00.440]  她們就去那裡
[00:24:00.440 --> 00:24:02.440]  大清早
[00:24:02.440 --> 00:24:04.440]  去掃墓的時候
[00:24:04.440 --> 00:24:09.440]  就見到耶穌復活的那種景象
[00:24:09.440 --> 00:24:12.440]  其他門徒趕去的時候
[00:24:12.440 --> 00:24:14.440]  就指示沒有見她
[00:24:14.440 --> 00:24:15.440]  既然看不到
[00:24:15.440 --> 00:24:17.440]  我沒有看到莫大拉瑪利亞的那種景象
[00:24:17.440 --> 00:24:19.440]  我怎知道耶穌是否復活
[00:24:19.440 --> 00:24:20.440]  是她的經歷
[00:24:20.440 --> 00:24:22.440]  不是我的經歷
[00:24:22.440 --> 00:24:27.440]  所以第三樣令到她們面帶愁容的
[00:24:27.440 --> 00:24:29.440]  就是她聽聞復活
[00:24:29.440 --> 00:24:31.440]  但未經歷有復活
[00:24:31.440 --> 00:24:36.440]  我覺得這段十八節到二十四節
[00:24:36.440 --> 00:24:40.440]  這段很長的一種描述
[00:24:40.440 --> 00:24:43.440]  是反映出門徒這三樣東西
[00:24:43.440 --> 00:24:45.440]  其實這三樣東西
[00:24:45.440 --> 00:24:52.440]  也是我們今天在跟隨主的路程上出現的問題
[00:24:52.440 --> 00:24:53.440]  第一
[00:24:53.440 --> 00:24:56.440]  我想問你對耶穌的認識是怎樣
[00:24:56.440 --> 00:25:01.440]  耶穌是別人教導我的教主
[00:25:01.440 --> 00:25:02.440]  這個對象
[00:25:02.440 --> 00:25:05.440]  我都聽聞很多人的見證經歷
[00:25:05.440 --> 00:25:09.440]  他是一個大能的先知
[00:25:09.440 --> 00:25:13.440]  他是聖經裡面所描述上帝的兒子
[00:25:13.440 --> 00:25:15.440]  但這種經歷還未來
[00:25:15.440 --> 00:25:16.440]  第二
[00:25:16.440 --> 00:25:20.440]  你期望耶穌基督的救贖和帶領是怎樣
[00:25:20.440 --> 00:25:23.440]  只要耶穌有求必應就行了
[00:25:23.440 --> 00:25:25.440]  類似黃大仙
[00:25:25.440 --> 00:25:27.440]  我困難的時候
[00:25:27.440 --> 00:25:29.440]  我祈禱他馬上聽我禱告
[00:25:29.440 --> 00:25:32.440]  不要叫我像約伯那樣受苦就好了
[00:25:32.440 --> 00:25:37.440]  有時候上帝自己要成就計劃
[00:25:37.440 --> 00:25:39.440]  都通過卑微
[00:25:39.440 --> 00:25:42.440]  用人的樣式 奴僕形象
[00:25:42.440 --> 00:25:45.440]  謙卑 信服 以致於死
[00:25:45.440 --> 00:25:47.440]  來成就
[00:25:47.440 --> 00:25:49.440]  他其實也要我們學校
[00:25:49.440 --> 00:25:52.440]  在人生裡面有一些經歷
[00:25:52.440 --> 00:25:54.440]  你要下臉 你要下台
[00:25:54.440 --> 00:25:57.440]  你要放下你一些的成見
[00:25:57.440 --> 00:26:02.440]  然後你才能夠升為至高
[00:26:02.440 --> 00:26:04.440]  上帝抬舉你
[00:26:04.440 --> 00:26:05.440]  第三
[00:26:05.440 --> 00:26:08.440]  聽聞耶穌基督復活
[00:26:08.440 --> 00:26:11.440]  但耶穌並未在你的心裡面復活
[00:26:11.440 --> 00:26:14.440]  這三個問題
[00:26:14.440 --> 00:26:17.440]  都是對我們今天跟隨耶穌基督的人
[00:26:17.440 --> 00:26:20.440]  一個很好的提問
[00:26:20.440 --> 00:26:22.440]  然後我們看到
[00:26:22.440 --> 00:26:24.440]  他們有什麼困惑
[00:26:24.440 --> 00:26:27.440]  曾經火焰如今灰心
[00:26:27.440 --> 00:26:30.440]  灰心的原因就是那三個
[00:26:30.440 --> 00:26:32.440]  然後我們看到
[00:26:32.440 --> 00:26:35.440]  主親自來就近他們
[00:26:35.440 --> 00:26:37.440]  和他們同行
[00:26:37.440 --> 00:26:39.440]  第十五節那裡說
[00:26:39.440 --> 00:26:43.440]  正談論相問的時候
[00:26:43.440 --> 00:26:46.440]  耶穌親自就近他們和他們同行
[00:26:46.440 --> 00:26:49.440]  只是他們的眼睛迷糊
[00:26:49.440 --> 00:26:50.440]  不認識他
[00:26:50.440 --> 00:26:52.440]  第十六節這裡說
[00:26:52.440 --> 00:26:54.440]  我們看到
[00:26:54.440 --> 00:26:56.440]  一個人眼睛迷糊
[00:26:56.440 --> 00:26:58.440]  看不到耶穌基督
[00:26:58.440 --> 00:27:01.440]  有三個可能性
[00:27:01.440 --> 00:27:05.440]  第一是神使之迷糊
[00:27:05.440 --> 00:27:07.440]  譬如說
[00:27:07.440 --> 00:27:10.440]  羅德的時候
[00:27:10.440 --> 00:27:14.440]  城市裡面的惡人
[00:27:14.440 --> 00:27:17.440]  要將記住在羅德家的天使
[00:27:17.440 --> 00:27:19.440]  拿出來凌辱的時候
[00:27:19.440 --> 00:27:22.440]  神使他們的眼睛迷糊
[00:27:22.440 --> 00:27:24.440]  甚至是肉體的眼睛迷糊
[00:27:24.440 --> 00:27:26.440]  看不到路
[00:27:26.440 --> 00:27:28.440]  神要叫這些惡人
[00:27:28.440 --> 00:27:30.440]  故意看不到
[00:27:30.440 --> 00:27:34.440]  第二就好像法路一樣
[00:27:34.440 --> 00:27:36.440]  他自己不信的心
[00:27:36.440 --> 00:27:38.440]  是剛硬
[00:27:38.440 --> 00:27:42.440]  你神要帶領我這一班奴隸
[00:27:42.440 --> 00:27:44.440]  釋放去
[00:27:44.440 --> 00:27:46.440]  帶領去離開埃及
[00:27:46.440 --> 00:27:49.440]  去到迦南自由敬拜
[00:27:49.440 --> 00:27:50.440]  不行
[00:27:50.440 --> 00:27:54.440]  這些廉價免費的勞動力
[00:27:54.440 --> 00:27:56.440]  如果全拿走
[00:27:56.440 --> 00:27:58.440]  難道要我們尊貴的埃及人
[00:27:58.440 --> 00:28:02.440]  自己來建金字塔嗎
[00:28:02.440 --> 00:28:04.440]  就好像美國南部
[00:28:04.440 --> 00:28:06.440]  解放黑奴的時候
[00:28:06.440 --> 00:28:08.440]  南部種棉花
[00:28:08.440 --> 00:28:12.440]  種各樣東西的白人
[00:28:12.440 --> 00:28:15.440]  如果黑奴解放了怎麼辦
[00:28:15.440 --> 00:28:18.440]  我們那些穿長衣服
[00:28:18.440 --> 00:28:20.440]  很優雅
[00:28:20.440 --> 00:28:22.440]  開派對的婦女
[00:28:22.440 --> 00:28:24.440]  那些人
[00:28:24.440 --> 00:28:27.440]  要做以前那些黑奴的工作
[00:28:27.440 --> 00:28:29.440]  多賴都不肯
[00:28:29.440 --> 00:28:31.440]  這是剛硬
[00:28:31.440 --> 00:28:33.440]  第三就是這裡
[00:28:33.440 --> 00:28:36.440]  他們眼睛迷糊
[00:28:36.440 --> 00:28:40.440]  是因為他們對聖經的認識
[00:28:40.440 --> 00:28:42.440]  對主的認識不足夠
[00:28:42.440 --> 00:28:45.440]  和缺乏經歷
[00:28:45.440 --> 00:28:48.440]  他們讀聖經的時候
[00:28:48.440 --> 00:28:49.440]  是怎樣呢
[00:28:49.440 --> 00:28:51.440]  看了偏了
[00:28:51.440 --> 00:28:55.440]  看錯了一些地方
[00:28:55.440 --> 00:28:57.440]  某些經歷
[00:28:57.440 --> 00:29:00.440]  他們又不能夠掌握自己沒有
[00:29:00.440 --> 00:29:02.440]  就變成在信仰上
[00:29:02.440 --> 00:29:04.440]  是有問題的
[00:29:04.440 --> 00:29:06.440]  我對教會
[00:29:06.440 --> 00:29:08.440]  最近也跟隨社會潮流
[00:29:08.440 --> 00:29:12.440]  要播映的時候
[00:29:12.440 --> 00:29:14.440]  有即時回應
[00:29:14.440 --> 00:29:16.440]  跟人打那些字
[00:29:16.440 --> 00:29:19.440]  我對這種方法不是很認同
[00:29:19.440 --> 00:29:22.440]  社會人家演講要這樣說
[00:29:22.440 --> 00:29:25.440]  但我們是教會
[00:29:25.440 --> 00:29:29.440]  我們希望人聽到的時候專心
[00:29:29.440 --> 00:29:32.440]  甚至早期有些人PowerPoint都不建議
[00:29:32.440 --> 00:29:34.440]  打開聖經
[00:29:34.440 --> 00:29:36.440]  不准打開手機的聖經
[00:29:36.440 --> 00:29:38.440]  只是看著講壇的地方
[00:29:38.440 --> 00:29:40.440]  專心來聽
[00:29:40.440 --> 00:29:43.440]  我上幾個禮拜六
[00:29:43.440 --> 00:29:45.440]  在聽崇拜的時候
[00:29:45.440 --> 00:29:46.440]  旁邊有很多字
[00:29:46.440 --> 00:29:49.440]  除了有些問候
[00:29:49.440 --> 00:29:50.440]  有些人就說
[00:29:50.440 --> 00:29:52.440]  受苦節謝
[00:29:52.440 --> 00:29:54.440]  都不用這樣
[00:29:54.440 --> 00:29:55.440]  聲音都聽不到
[00:29:55.440 --> 00:29:57.440]  好像很慘
[00:29:57.440 --> 00:30:00.440]  這些叫Miss the point
[00:30:00.440 --> 00:30:03.440]  人家營造的氣氛
[00:30:03.440 --> 00:30:04.440]  人家講的話
[00:30:04.440 --> 00:30:05.440]  你就謙卑去領受
[00:30:05.440 --> 00:30:08.440]  不是去批評燈光夠不夠
[00:30:08.440 --> 00:30:09.440]  聲響夠不夠
[00:30:09.440 --> 00:30:11.440]  根本如果你著重這些
[00:30:11.440 --> 00:30:13.440]  你都不著重神的話語
[00:30:13.440 --> 00:30:15.440]  你都沒有謙卑馴服
[00:30:15.440 --> 00:30:17.440]  怎麼能夠領受神的話語呢
[00:30:17.440 --> 00:30:19.440]  有些人眼睛迷糊
[00:30:19.440 --> 00:30:21.440]  就是這樣的情況
[00:30:21.440 --> 00:30:23.440]  如果我們教會弄這些
[00:30:23.440 --> 00:30:24.440]  無意鼓勵人
[00:30:24.440 --> 00:30:29.440]  偏差了我們去敬拜聽道的道理
[00:30:29.440 --> 00:30:31.440]  你說現在都興
[00:30:31.440 --> 00:30:35.440]  如果教會都跟著
[00:30:35.440 --> 00:30:38.440]  我們就隨波逐流
[00:30:38.440 --> 00:30:39.440]  那些人要反應
[00:30:39.440 --> 00:30:41.440]  他就留個電子郵件
[00:30:41.440 --> 00:30:42.440]  他真的有心的
[00:30:42.440 --> 00:30:44.440]  我就去聯絡他
[00:30:44.440 --> 00:30:45.440]  順便去崇拜
[00:30:45.440 --> 00:30:46.440]  我看看
[00:30:46.440 --> 00:30:47.440]  很多字
[00:30:47.440 --> 00:30:48.440]  就算是好的東西
[00:30:48.440 --> 00:30:50.440]  我都是外顏
[00:30:50.440 --> 00:30:51.440]  妨礙了我聽道
[00:30:51.440 --> 00:30:54.440]  妨礙了我崇拜
[00:30:54.440 --> 00:30:56.440]  所以Steven
[00:30:56.440 --> 00:30:58.440]  你們回去反映一下
[00:30:58.440 --> 00:31:01.440]  其實我們不需要
[00:31:01.440 --> 00:31:04.440]  這樣去跟隨這個社會的潮流
[00:31:04.440 --> 00:31:09.440]  他們在不知不覺間
[00:31:09.440 --> 00:31:13.440]  原來他們眼睛明亮的時候
[00:31:13.440 --> 00:31:15.440]  原來他們就
[00:31:15.440 --> 00:31:18.440]  接待了天使都不知道
[00:31:18.440 --> 00:31:21.440]  這個跟他們走的人
[00:31:21.440 --> 00:31:22.440]  有時候
[00:31:22.440 --> 00:31:24.440]  就是耶穌基督的化身
[00:31:24.440 --> 00:31:26.440]  和天使化身都未定
[00:31:26.440 --> 00:31:29.440]  有時候你不經意
[00:31:29.440 --> 00:31:31.440]  在一些場合裏面
[00:31:31.440 --> 00:31:33.440]  去表達你的需要
[00:31:33.440 --> 00:31:35.440]  上帝就參與那些天使
[00:31:35.440 --> 00:31:37.440]  去幫你
[00:31:37.440 --> 00:31:39.440]  供應你的需要
[00:31:39.440 --> 00:31:42.440]  解決你心靈的一種困惑
[00:31:42.440 --> 00:31:44.440]  所以我們去接待客人
[00:31:44.440 --> 00:31:47.440]  善待和我們同行的人
[00:31:47.440 --> 00:31:49.440]  我們不知不覺之間
[00:31:49.440 --> 00:31:51.440]  就接待了天使
[00:31:51.440 --> 00:31:54.440]  或者拯救我們的主
[00:31:54.440 --> 00:31:56.440]  25、26節
[00:31:56.440 --> 00:31:57.440]  主耶穌就說
[00:31:57.440 --> 00:31:58.440]  無知的人
[00:31:58.440 --> 00:32:01.440]  先知所說的一切
[00:32:01.440 --> 00:32:06.440]  你們的心信得太遲鈍
[00:32:06.440 --> 00:32:08.440]  基督那麼受苦
[00:32:08.440 --> 00:32:10.440]  又要進入榮耀
[00:32:10.440 --> 00:32:12.440]  豈不是應當
[00:32:12.440 --> 00:32:14.440]  你們信錯了
[00:32:14.440 --> 00:32:15.440]  你們研讀聖經
[00:32:15.440 --> 00:32:17.440]  錯過了重點
[00:32:17.440 --> 00:32:20.440]  成本聖經是指著耶穌基督
[00:32:20.440 --> 00:32:24.440]  指著這個受高者
[00:32:24.440 --> 00:32:26.440]  耶穌基督是要這樣死的
[00:32:26.440 --> 00:32:28.440]  不過你們的經文不著重
[00:32:28.440 --> 00:32:30.440]  耶穌基督是要這樣復活
[00:32:30.440 --> 00:32:33.440]  去彰顯上帝的大能
[00:32:33.440 --> 00:32:34.440]  你們不明白
[00:32:34.440 --> 00:32:36.440]  於是27節就說
[00:32:36.440 --> 00:32:39.440]  耶穌來解釋聖經
[00:32:39.440 --> 00:32:42.440]  有本注釋書去解釋這段的時候
[00:32:42.440 --> 00:32:49.440]  耶穌是最好的解經者
[00:32:49.440 --> 00:32:51.440]  如果在我們今天來說
[00:32:51.440 --> 00:32:54.440]  耶穌寓意解經、解錯經
[00:32:54.440 --> 00:32:55.440]  耶穌怎樣呢?
[00:32:55.440 --> 00:32:58.440]  他將舊約來解新約
[00:32:58.440 --> 00:33:01.440]  於是從摩西、眾先知
[00:33:01.440 --> 00:33:03.440]  甚至後來說詩篇
[00:33:03.440 --> 00:33:05.440]  舊約的聖經
[00:33:05.440 --> 00:33:07.440]  基本上是這三部分
[00:33:07.440 --> 00:33:10.440]  律法、先知和著作
[00:33:10.440 --> 00:33:11.440]  著作裏面
[00:33:11.440 --> 00:33:13.440]  最長的就是詩篇
[00:33:13.440 --> 00:33:15.440]  150篇
[00:33:15.440 --> 00:33:17.440]  所以當你說從摩西
[00:33:17.440 --> 00:33:18.440]  即是律法書
[00:33:18.440 --> 00:33:19.440]  眾先知
[00:33:19.440 --> 00:33:21.440]  包括我們所謂歷史書
[00:33:21.440 --> 00:33:24.440]  前先知、後先知
[00:33:24.440 --> 00:33:26.440]  後先知就是寫作先知
[00:33:26.440 --> 00:33:29.440]  和詩篇的說話
[00:33:29.440 --> 00:33:34.440]  即是誠本當時有的書寫聖經
[00:33:34.440 --> 00:33:37.440]  凡經上指著自己就是耶穌的話
[00:33:37.440 --> 00:33:41.440]  都給他們講解明白了
[00:33:41.440 --> 00:33:44.440]  我們看聖經要看它的合一性
[00:33:44.440 --> 00:33:47.440]  看聖經要看它的前後呼應性
[00:33:47.440 --> 00:33:50.440]  看聖經要看它的連貫性
[00:33:50.440 --> 00:33:54.440]  特別我們要從後往前看
[00:33:54.440 --> 00:33:57.440]  如果你由創世紀一直看下去都可以
[00:33:57.440 --> 00:34:00.440]  但看到馬拉基書如果沒有的話
[00:34:00.440 --> 00:34:02.440]  你不知道舊因是什麼
[00:34:02.440 --> 00:34:04.440]  但當你看新約
[00:34:04.440 --> 00:34:07.440]  然後從新約重新看舊約
[00:34:07.440 --> 00:34:11.440]  你就知道舊約裏面沒有講得清楚的東西
[00:34:11.440 --> 00:34:13.440]  在新約裏面清楚
[00:34:13.440 --> 00:34:15.440]  舊約裏面未完成的東西
[00:34:15.440 --> 00:34:18.440]  在新約裏面完成
[00:34:18.440 --> 00:34:20.440]  所以我就說
[00:34:20.440 --> 00:34:23.440]  有時候在茶學院教書的
[00:34:23.440 --> 00:34:25.440]  叫人進入森林
[00:34:25.440 --> 00:34:27.440]  看見一棵棵樹
[00:34:27.440 --> 00:34:29.440]  不能夠航拍
[00:34:29.440 --> 00:34:31.440]  航拍在那裏看
[00:34:31.440 --> 00:34:34.440]  現在我覺得中央電視台那個
[00:34:34.440 --> 00:34:37.440]  美好中國或者航拍中國
[00:34:37.440 --> 00:34:39.440]  真是靚到不得了
[00:34:39.440 --> 00:34:42.440]  我現在朋友借住我的地方
[00:34:42.440 --> 00:34:44.440]  只能夠收到三個台
[00:34:44.440 --> 00:34:47.440]  全部是香港電台
[00:34:47.440 --> 00:34:51.440]  三十一台新聞就不好看了
[00:34:51.440 --> 00:34:53.440]  一般般
[00:34:53.440 --> 00:34:54.440]  很多人救命
[00:34:54.440 --> 00:34:56.440]  但三十二三十三
[00:34:56.440 --> 00:34:59.440]  是播放中央電視台的劇集節目
[00:34:59.440 --> 00:35:01.440]  非常之好
[00:35:01.440 --> 00:35:05.440]  那個貴州在上空拍下去春天時候
[00:35:05.440 --> 00:35:09.440]  真是炸子英雄那種美麗是怎樣
[00:35:09.440 --> 00:35:11.440]  其實我們看聖經一樣
[00:35:11.440 --> 00:35:12.440]  要航拍
[00:35:12.440 --> 00:35:13.440]  宏觀
[00:35:13.440 --> 00:35:15.440]  整體來看
[00:35:15.440 --> 00:35:18.440]  不要一個個拆散
[00:35:18.440 --> 00:35:20.440]  老加和約翰又不同
[00:35:20.440 --> 00:35:22.440]  約翰又和馬太不同
[00:35:22.440 --> 00:35:24.440]  保羅和耶穌又不同
[00:35:24.440 --> 00:35:26.440]  新約又和舊約不同
[00:35:26.440 --> 00:35:28.440]  現在大家著重分歧
[00:35:28.440 --> 00:35:31.440]  我們要著重聖經整體
[00:35:31.440 --> 00:35:33.440]  一個完整的主旨
[00:35:33.440 --> 00:35:37.440]  我們才能夠從裏面互相呼應
[00:35:37.440 --> 00:35:41.440]  耶穌是The Greatest Interpreter of the Bible
[00:35:41.440 --> 00:35:46.440]  耶穌就是解釋聖經最好的傳釋者
[00:35:46.440 --> 00:35:48.440]  是我們學習
[00:35:48.440 --> 00:35:53.440]  在危機中我們要找人傾談和讀聖經
[00:35:53.440 --> 00:35:57.440]  而去輔導也要以聖經的原則
[00:35:57.440 --> 00:35:59.440]  我以前都說過
[00:35:59.440 --> 00:36:02.440]  當我仍未退休前
[00:36:02.440 --> 00:36:07.440]  有一對夫婦的丈夫來找我傾
[00:36:07.440 --> 00:36:10.440]  他在一間很大的公司工作
[00:36:10.440 --> 00:36:15.440]  連輔導都包袱在醫療津貼裏
[00:36:15.440 --> 00:36:20.440]  他不知有多少萬元的允許
[00:36:20.440 --> 00:36:23.440]  讓他去尋求輔導
[00:36:23.440 --> 00:36:27.440]  他找了一個二十年前
[00:36:27.440 --> 00:36:31.440]  一千多二千元一個小時的輔導師
[00:36:31.440 --> 00:36:33.440]  來和他傾
[00:36:33.440 --> 00:36:36.440]  用完那幾萬元之後
[00:36:36.440 --> 00:36:38.440]  到最後一課
[00:36:38.440 --> 00:36:41.440]  他說除非你要自己付錢繼續傾
[00:36:41.440 --> 00:36:43.440]  否則我聽你講這麼多
[00:36:43.440 --> 00:36:45.440]  只有一個結論
[00:36:45.440 --> 00:36:48.440]  你要離婚還是不離婚
[00:36:48.440 --> 00:36:50.440]  那個人幾乎拍枱罵他
[00:36:50.440 --> 00:36:52.440]  我給你幾萬元花了這麼多時間
[00:36:52.440 --> 00:36:54.440]  你就給我這個答案
[00:36:54.440 --> 00:36:56.440]  離婚還是不離婚
[00:36:56.440 --> 00:36:59.440]  我何須你告訴我離婚還是不離婚
[00:36:59.440 --> 00:37:02.440]  我只要你和我分析
[00:37:02.440 --> 00:37:04.440]  他一次來和我說
[00:37:04.440 --> 00:37:06.440]  牧師你收多少錢
[00:37:06.440 --> 00:37:10.440]  我在茶館都讀過輔導
[00:37:10.440 --> 00:37:12.440]  我在實踐上都做過很多輔導
[00:37:12.440 --> 00:37:16.440]  但我們的輔導和一般心理學上
[00:37:16.440 --> 00:37:18.440]  所謂value free
[00:37:18.440 --> 00:37:22.440]  即是說是要相對下觀
[00:37:22.440 --> 00:37:24.440]  或者符合社會要求不同
[00:37:24.440 --> 00:37:26.440]  我們要罵就罵
[00:37:26.440 --> 00:37:29.440]  因為我們是有value base
[00:37:29.440 --> 00:37:31.440]  我們有信仰的
[00:37:31.440 --> 00:37:33.440]  我從信仰的立場告訴你
[00:37:33.440 --> 00:37:35.440]  你做得對或者不對
[00:37:35.440 --> 00:37:37.440]  你要做的適應
[00:37:37.440 --> 00:37:39.440]  要做的調節
[00:37:39.440 --> 00:37:42.440]  但我一句話都不收
[00:37:42.440 --> 00:37:44.440]  因為我們做牧者
[00:37:44.440 --> 00:37:46.440]  就算我讀了輔導
[00:37:46.440 --> 00:37:49.440]  我不以它為我的謀生
[00:37:49.440 --> 00:37:51.440]  不以說我收一次
[00:37:51.440 --> 00:37:52.440]  你請我來廣道
[00:37:52.440 --> 00:37:54.440]  我要收回我的輔導
[00:37:54.440 --> 00:37:56.440]  費用是甚麼
[00:37:56.440 --> 00:37:57.440]  你不給
[00:37:57.440 --> 00:38:00.440]  講完廢話我都來講
[00:38:00.440 --> 00:38:02.440]  因為上帝給我們的使命
[00:38:02.440 --> 00:38:06.440]  就是要拯救這些失心瘋
[00:38:06.440 --> 00:38:10.440]  和拯救這些需要的人
[00:38:10.440 --> 00:38:14.440]  我們的幫助不是從輔導師而來
[00:38:14.440 --> 00:38:16.440]  他們能夠解決我們情緒
[00:38:16.440 --> 00:38:18.440]  給我們一種指引
[00:38:18.440 --> 00:38:21.440]  但是真正的幫助
[00:38:21.440 --> 00:38:22.440]  徹底的幫助
[00:38:22.440 --> 00:38:24.440]  是來自聖經對婚姻
[00:38:24.440 --> 00:38:25.440]  對家庭
[00:38:25.440 --> 00:38:26.440]  對個人
[00:38:26.440 --> 00:38:29.440]  對永恆的一種教導
[00:38:29.440 --> 00:38:34.440]  你對永恆能夠定到一個定向的時候
[00:38:34.440 --> 00:38:37.440]  你就知道現在你站在這個地位
[00:38:37.440 --> 00:38:40.440]  和這一種的人際關係裏
[00:38:40.440 --> 00:38:42.440]  你應該怎樣去自處
[00:38:42.440 --> 00:38:44.440]  相處和前行
[00:38:44.440 --> 00:38:46.440]  我經常很沉悶地說
[00:38:46.440 --> 00:38:49.440]  基督徒人生不外乎六個字
[00:38:49.440 --> 00:38:53.440]  榮臣益人盡己
[00:38:53.440 --> 00:38:57.440]  你以這六個字去衡量你的讀書
[00:38:57.440 --> 00:38:58.440]  衡量你的婚姻
[00:38:58.440 --> 00:39:00.440]  衡量你的家庭
[00:39:00.440 --> 00:39:02.440]  衡量你的生養計劃
[00:39:02.440 --> 00:39:03.440]  衡量你的工作
[00:39:03.440 --> 00:39:05.440]  衡量你所有東西
[00:39:05.440 --> 00:39:07.440]  都應用得到
[00:39:07.440 --> 00:39:08.440]  如果你在這件事上
[00:39:08.440 --> 00:39:10.440]  能夠榮耀神的
[00:39:10.440 --> 00:39:11.440]  安心去做
[00:39:11.440 --> 00:39:13.440]  如果你在這件事上
[00:39:13.440 --> 00:39:15.440]  能夠做奏人的
[00:39:15.440 --> 00:39:18.440]  建立我太太的
[00:39:18.440 --> 00:39:19.440]  我娶多個二奶
[00:39:19.440 --> 00:39:22.440]  能不能夠建立我太太呢
[00:39:22.440 --> 00:39:28.440]  我工作上有些東西不是很對的
[00:39:28.440 --> 00:39:30.440]  能不能夠建立人呢
[00:39:30.440 --> 00:39:33.440]  第三 能不能夠通得過自己
[00:39:33.440 --> 00:39:37.440]  能不能夠盡上帝給你的學識
[00:39:37.440 --> 00:39:39.440]  恩賜才幹
[00:39:39.440 --> 00:39:41.440]  去榮耀神
[00:39:41.440 --> 00:39:42.440]  去貢獻神
[00:39:42.440 --> 00:39:43.440]  貢獻別人
[00:39:43.440 --> 00:39:46.440]  和去發揮自己的恩賜
[00:39:46.440 --> 00:39:49.440]  來作成神的工作
[00:39:49.440 --> 00:39:52.440]  好了 到最後
[00:39:52.440 --> 00:39:55.440]  他們在路上談完這些東西
[00:39:55.440 --> 00:39:58.440]  耶穌和他們講解完聖經所有的東西
[00:39:58.440 --> 00:40:02.440]  都指向是基督必須要受苦
[00:40:02.440 --> 00:40:04.440]  然後得榮耀
[00:40:04.440 --> 00:40:06.440]  這個過程之後
[00:40:06.440 --> 00:40:08.440]  他們已經到達目的地了
[00:40:08.440 --> 00:40:10.440]  談完了 到達目的地
[00:40:10.440 --> 00:40:13.440]  在這個28節說
