
[00:00:00.000 --> 00:00:03.000]  各位電視姊妹 早安
[00:24:32.000 --> 00:24:35.000]  她舌上有人馳的法則
[00:24:35.000 --> 00:24:38.000]  原來才德的婦人
[00:24:38.000 --> 00:24:43.000]  她說的話是很人馳的
[00:24:43.000 --> 00:24:46.000]  是很有智慧的
[00:24:46.000 --> 00:24:49.000]  在這裡讓我做一個預告
[00:24:49.000 --> 00:24:51.000]  下個星期
[00:24:51.000 --> 00:24:53.000]  我會和大家從針研
[00:24:53.000 --> 00:24:58.000]  去看說話的藝術
[00:24:58.000 --> 00:25:01.000]  到底聖經教導我們
[00:25:01.000 --> 00:25:03.000]  要怎樣說話
[00:25:03.000 --> 00:25:04.000]  怎樣表達
[00:25:04.000 --> 00:25:08.000]  怎樣才能夠有智慧的言語
[00:25:08.000 --> 00:25:12.000]  歡迎你邀請一些新朋友
[00:25:12.000 --> 00:25:17.000]  來參加下個星期的崇拜
[00:25:17.000 --> 00:25:20.000]  什麼是敬畏上帝呢
[00:25:20.000 --> 00:25:23.000]  我在5月4號就講了一篇叫做
[00:25:23.000 --> 00:25:25.000]  敬畏耶和華的道
[00:25:25.000 --> 00:25:27.000]  我用了幾段的經文
[00:25:27.000 --> 00:25:34.000]  其中是包括八章第十三節的上半節
[00:25:34.000 --> 00:25:35.000]  那裡就說
[00:25:35.000 --> 00:25:39.000]  敬畏耶和華在乎恨惡邪惡
[00:25:39.000 --> 00:25:43.000]  也都包括針研的22章第四節
[00:25:43.000 --> 00:25:46.000]  敬畏耶和華心存謙卑
[00:25:46.000 --> 00:25:51.000]  就得富有尊榮生命為賞賜
[00:25:51.000 --> 00:25:55.000]  那今天我就想和大家
[00:25:55.000 --> 00:26:00.000]  從一個實際的角度去思想
[00:26:00.000 --> 00:26:06.000]  怎樣去培育一個敬畏上帝的生命呢
[00:26:06.000 --> 00:26:11.000]  我提出有三個的原則
[00:26:11.000 --> 00:26:13.000]  是可以幫到我們
[00:26:13.000 --> 00:26:18.000]  怎樣去培育敬畏上帝的生命
[00:26:18.000 --> 00:26:20.000]  第一個原則就是
[00:26:20.000 --> 00:26:25.000]  認定上帝的同在和恩典
[00:26:25.000 --> 00:26:28.000]  當你認定上帝的恩典的時候
[00:26:28.000 --> 00:26:34.000]  你就會因為感恩而不埋怨
[00:26:34.000 --> 00:26:38.000]  有一個太太她是很喜歡說話的
[00:26:38.000 --> 00:26:43.000]  並且她一開口很多時候就埋怨
[00:26:43.000 --> 00:26:45.000]  怨這樣怨那樣
[00:26:45.000 --> 00:26:48.000]  當她的丈夫下班回家的時候
[00:26:48.000 --> 00:26:52.000]  這個太太就會不停地去埋怨
[00:26:52.000 --> 00:26:55.000]  那個工人那天做錯了什麼
[00:26:55.000 --> 00:26:59.000]  那些子女那天怎樣不聽話
[00:26:59.000 --> 00:27:02.000]  自己那天又遇到什麼不開心的事
[00:27:02.000 --> 00:27:05.000]  那些人對他怎樣不好
[00:27:05.000 --> 00:27:08.000]  有一天丈夫突然之間
[00:27:08.000 --> 00:27:11.000]  買了一個很大的金魚缸
[00:27:11.000 --> 00:27:14.000]  裡面有很多的金魚
[00:27:14.000 --> 00:27:18.000]  並且放在睡房裡
[00:27:18.000 --> 00:27:20.000]  太太就覺得很奇怪
[00:27:20.000 --> 00:27:22.000]  她就問丈夫
[00:27:22.000 --> 00:27:25.000]  你一向都不喜歡養金魚的
[00:27:25.000 --> 00:27:29.000]  為什麼還買這麼大的金魚缸回來呢
[00:27:29.000 --> 00:27:33.000]  我知道我們的睡房可以放金魚缸
[00:27:33.000 --> 00:27:35.000]  但是要不要買這麼大的
[00:27:35.000 --> 00:27:38.000]  裡面有這麼多的金魚
[00:27:38.000 --> 00:27:40.000]  丈夫就回答她
[00:27:40.000 --> 00:27:45.000]  她說我很喜歡看到那些金魚游來游去
[00:27:45.000 --> 00:27:49.000]  並且金魚的口張開收起來
[00:27:49.000 --> 00:27:51.000]  張開收起來
[00:27:51.000 --> 00:27:57.000]  但是我卻從來沒有聽到金魚那些埋怨的聲音
[00:27:57.000 --> 00:28:02.000]  這個故事當然不是只是跟太太說的
[00:28:02.000 --> 00:28:07.000]  是跟我們每一個人說的
[00:28:07.000 --> 00:28:09.000]  無論我們在家庭
[00:28:09.000 --> 00:28:10.000]  在職場
[00:28:10.000 --> 00:28:12.000]  在教會
[00:28:12.000 --> 00:28:14.000]  我們都要留意
[00:28:14.000 --> 00:28:18.000]  我們是不是一個時常埋怨的人
[00:28:18.000 --> 00:28:21.000]  因為如果我們是時常埋怨的話
[00:28:21.000 --> 00:28:27.000]  很可能我們自己的生命已經出了問題
[00:28:27.000 --> 00:28:32.000]  很可能我們的心已經出了問題
[00:28:32.000 --> 00:28:36.000]  但是如果我們能夠是時常感恩的話
[00:28:36.000 --> 00:28:41.000]  我們時常是認定上帝的同在和恩典的話
[00:28:41.000 --> 00:28:48.000]  這樣我們就能夠少埋怨多去服侍
[00:28:48.000 --> 00:28:53.000]  第二點是相信上帝的愛
[00:28:53.000 --> 00:28:56.000]  愛裡面是沒有懼怕
[00:28:56.000 --> 00:28:59.000]  這個是聖經告訴我們
[00:28:59.000 --> 00:29:01.000]  當我們相信上帝的愛的時候
[00:29:01.000 --> 00:29:06.000]  我們就能夠得著內心那種的平安
[00:29:06.000 --> 00:29:10.000]  那我們就不會去比較
[00:29:10.000 --> 00:29:15.000]  今天都有很多的人是很喜歡去比較
[00:29:15.000 --> 00:29:21.000]  其實比較就是代表你心裡面沒有那種的安全感
[00:29:21.000 --> 00:29:23.000]  你不知道自己夠不夠好
[00:29:23.000 --> 00:29:26.000]  你不知道你的子女夠不夠好
[00:29:26.000 --> 00:29:32.000]  你不知道你的生活是夠不夠你的鄰舍那麼好
[00:29:32.000 --> 00:29:34.000]  而當你越比較的時候
[00:29:34.000 --> 00:29:38.000]  你就越沒有安全感
[00:29:38.000 --> 00:29:42.000]  唯有相信上帝的愛
[00:29:42.000 --> 00:29:45.000]  你相信上帝愛你
[00:29:45.000 --> 00:29:50.000]  他按著你的本相是接納了你的時候
[00:29:50.000 --> 00:29:57.000]  你才有從上帝而來那種真正的平安
[00:29:57.000 --> 00:30:01.000]  你就不會再去比較
[00:30:01.000 --> 00:30:06.000]  第三培育對上帝的信心
[00:30:06.000 --> 00:30:09.000]  因著你對上帝的信靠
[00:30:09.000 --> 00:30:14.000]  你不要去為自己去籌算什麼
[00:30:14.000 --> 00:30:21.000]  其實一樣有很多的人是很懂得為自己去籌算
[00:30:21.000 --> 00:30:24.000]  他們的鬍子是算得很清楚的
[00:30:24.000 --> 00:30:27.000]  如果我是繼續工作
[00:30:27.000 --> 00:30:30.000]  做到這個年齡才退休的話
[00:30:30.000 --> 00:30:33.000]  我的積蓄就應該有多少
[00:30:33.000 --> 00:30:36.000]  我的退休金又應該有多少
[00:30:36.000 --> 00:30:39.000]  我的房子就應該供完
[00:30:39.000 --> 00:30:50.000]  我就有足夠的資產去過我們現在同樣的生活水平
[00:30:50.000 --> 00:30:52.000]  很多人懂得計算
[00:30:52.000 --> 00:30:54.000]  計算這個計算那個
[00:30:54.000 --> 00:30:56.000]  但你又有沒有想過
[00:30:56.000 --> 00:30:59.000]  健康是可以失去的
[00:30:59.000 --> 00:31:02.000]  金融市場是可以波動的
[00:31:02.000 --> 00:31:04.000]  投資是可以蝕本的
[00:31:04.000 --> 00:31:08.000]  退休金是可以付回報的
[00:31:08.000 --> 00:31:14.000]  唯有不斷的去培育你對上帝的信心
[00:31:14.000 --> 00:31:17.000]  你去完全的信靠祂
[00:31:17.000 --> 00:31:23.000]  你才會停止為自己去籌算
[00:31:23.000 --> 00:31:24.000]  弟兄姊妹
[00:31:24.000 --> 00:31:27.000]  請問今天在你的生命裏面
[00:31:27.000 --> 00:31:31.000]  是否仍然有太多的埋怨
[00:31:31.000 --> 00:31:33.000]  有太多的比較
[00:31:33.000 --> 00:31:38.000]  有太多為自己的籌算
[00:31:38.000 --> 00:31:41.000]  我剛剛在我上一次
[00:31:41.000 --> 00:31:46.000]  我那個焦點滿途塑造小組開組的時候
[00:31:46.000 --> 00:31:49.000]  我跟那些組員是分享了
[00:31:49.000 --> 00:31:53.000]  《針研三章五至六節》
[00:31:53.000 --> 00:31:59.000]  相信有些人都會念了這一句的金句
[00:31:59.000 --> 00:32:01.000]  不如我們一起讀
[00:32:01.000 --> 00:32:04.000]  你要專心仰賴耶和華
[00:32:04.000 --> 00:32:07.000]  不可以靠自己的聰明
[00:32:07.000 --> 00:32:10.000]  在你一切所行的事上
[00:32:10.000 --> 00:32:12.000]  都要認定他
[00:32:12.000 --> 00:32:14.000]  他必指引你的路
[00:32:14.000 --> 00:32:17.000]  我跟組員分享
[00:32:17.000 --> 00:32:19.000]  可以在英文譯本
[00:32:19.000 --> 00:32:23.000]  我們留意兩句的句子
[00:32:23.000 --> 00:32:26.000]  是非常之重要
[00:32:26.000 --> 00:32:29.000]  和合本譯做專心這個字
[00:32:29.000 --> 00:32:31.000]  英文譯本就是
[00:32:31.000 --> 00:32:34.000]  With all your heart
[00:32:34.000 --> 00:32:39.000]  專心 盡心 盡力
[00:32:39.000 --> 00:32:41.000]  在一切所行的事上
[00:32:41.000 --> 00:32:43.000]  In all your ways
[00:32:43.000 --> 00:32:45.000]  With all your heart
[00:32:45.000 --> 00:32:47.000]  In all your ways
[00:32:47.000 --> 00:32:53.000]  即是我們要對上帝有那種完全的信靠
[00:32:53.000 --> 00:32:56.000]  完全的降伏
[00:32:56.000 --> 00:33:00.000]  這個All這個字
[00:33:00.000 --> 00:33:03.000]  是非常之重要
[00:33:03.000 --> 00:33:08.000]  如果我們能夠對上帝完全信靠和降伏
[00:33:08.000 --> 00:33:16.000]  我們就能夠走在上帝為我們所預備的道路上
[00:33:16.000 --> 00:33:18.000]  今天這個世界
[00:33:18.000 --> 00:33:26.000]  很多時候會講IQ 講EQ 講AQ
[00:33:26.000 --> 00:33:28.000]  IQ你一定知道是什麼
[00:33:28.000 --> 00:33:31.000]  你知不知道EQ和AQ是什麼
[00:33:31.000 --> 00:33:35.000]  EQ就是Emotional Quotient
[00:33:35.000 --> 00:33:37.000]  情緒智商
[00:33:37.000 --> 00:33:42.000]  即是你怎樣面對一些情緒的波動呢
[00:33:42.000 --> 00:33:43.000]  AQ呢
[00:33:43.000 --> 00:33:49.000]  有人叫它Adversity Quotient 逆境的智商
[00:33:49.000 --> 00:33:51.000]  即是你面對逆境的時候
[00:33:51.000 --> 00:33:56.000]  你那種持久力 那種忍耐力夠不夠呢
[00:33:56.000 --> 00:34:01.000]  當這個世界在講IQ EQ AQ的時候
[00:34:01.000 --> 00:34:07.000]  其實他們沒有講到一樣最重要的東西
[00:34:07.000 --> 00:34:10.000]  那樣就是GQ
[00:34:10.000 --> 00:34:12.000]  什麼叫GQ
[00:34:12.000 --> 00:34:15.000]  God Quotient
[00:34:15.000 --> 00:34:17.000]  上帝智商
[00:34:17.000 --> 00:34:18.000]  各位弟兄姊妹
[00:34:18.000 --> 00:34:24.000]  如果你和上帝能夠保持一個親密的關係的時候
[00:34:24.000 --> 00:34:29.000]  你就一定會有EQ一定會有AQ
[00:34:29.000 --> 00:34:32.000]  你可以處理到你的情緒
[00:34:32.000 --> 00:34:40.000]  你可以忍受到那些逆境帶來的挑戰
[00:34:40.000 --> 00:34:42.000]  親愛的弟兄姊妹
[00:34:42.000 --> 00:34:44.000]  我想問一下今天
[00:34:44.000 --> 00:34:48.000]  敬畏上帝在你的生命裏面
[00:34:48.000 --> 00:34:51.000]  是不是你生命的核心
[00:34:51.000 --> 00:34:56.000]  又有沒有在你生命裏面是發揮到作用呢
[00:34:56.000 --> 00:35:00.000]  我希望你是能夠記得
[00:35:00.000 --> 00:35:08.000]  剛才我說那三個培育敬畏上帝的原則
[00:35:08.000 --> 00:35:11.000]  可能大家已經馬上就說
[00:35:11.000 --> 00:35:14.000]  我已經忘記了那三個原則是什麼了
[00:35:14.000 --> 00:35:21.000]  我嘗試用一個方法幫助大家去記得
[00:35:21.000 --> 00:35:25.000]  這個敬畏上帝的ABC
[00:35:25.000 --> 00:35:32.000]  A就是acknowledge認定上帝的同在和恩典
[00:35:32.000 --> 00:35:37.000]  B就是believe相信上帝的愛
[00:35:37.000 --> 00:35:44.000]  C就是cultivate培育對上帝的信心
[00:35:44.000 --> 00:35:50.000]  當你不斷地在你的生命去操練這三個原則的時候
[00:35:50.000 --> 00:35:55.000]  你就能夠得著從上帝而來的智慧
[00:35:55.000 --> 00:36:01.000]  你就能夠與智慧去同行
[00:36:01.000 --> 00:36:07.000]  今天的家庭是面對著很大的挑戰
[00:36:07.000 --> 00:36:12.000]  離婚率高企並且是不斷地增加
[00:36:12.000 --> 00:36:20.000]  越來越多的子女是在單親的家庭那裏長大
[00:36:20.000 --> 00:36:24.000]  丈夫和妻子的角色是混淆
[00:36:24.000 --> 00:36:31.000]  甚至男女的性別也是很混淆
[00:36:31.000 --> 00:36:35.000]  聖經教導的一男一女
[00:36:35.000 --> 00:36:38.000]  一夫一妻一生一世
[00:36:38.000 --> 00:36:47.000]  這個婚姻家庭的制度正在受社會很多洪流的衝擊
[00:36:47.000 --> 00:36:54.000]  在這個時候我們必須要回到聖經的根基
[00:36:54.000 --> 00:36:57.000]  要按著聖經的真理
[00:36:57.000 --> 00:37:01.000]  活好我們在家庭的角色
[00:37:01.000 --> 00:37:06.000]  針研三十一章第十節至三十一節
[00:37:06.000 --> 00:37:10.000]  就能夠給到我們這個重要的基礎
[00:37:10.000 --> 00:37:17.000]  整段的經文的基礎是在第三十節
[00:37:17.000 --> 00:37:19.000]  我們一起讀
[00:37:19.000 --> 00:37:22.000]  嚴厲是虛假的
[00:37:22.000 --> 00:37:24.000]  美容是虛浮的
[00:37:24.000 --> 00:37:29.000]  為敬畏耶和華的婦女必得稱讚
[00:37:29.000 --> 00:37:34.000]  這節經文是對我們每一個人說的
[00:37:34.000 --> 00:37:39.000]  當我們能夠活出上帝對我們的呼召
[00:37:39.000 --> 00:37:43.000]  活出聖經教導的品格
[00:37:43.000 --> 00:37:48.000]  活出敬畏上帝的生命核心的時候
[00:37:48.000 --> 00:37:52.000]  我們就能夠得著上帝的稱讚
[00:37:52.000 --> 00:38:01.000]  並且我們能夠在家庭裡得著兒女和配偶的稱讚
[00:38:01.000 --> 00:38:09.000]  而整卷的針研書就由一章七節敬畏耶和華開始
[00:38:09.000 --> 00:38:18.000]  去到三十一章三十節敬畏耶和華做結束
[00:38:18.000 --> 00:38:25.000]  請問你今天又願不願意活出一個敬畏上帝的生命
[00:38:25.000 --> 00:38:29.000]  成為你家庭的祝福呢?
[00:38:29.000 --> 00:38:32.000]  我們低頭一起祈禱
[00:38:32.000 --> 00:38:36.000]  親愛的主耶穌我們求祢幫助我們每一個人
[00:38:36.000 --> 00:38:41.000]  讓我們真的能夠活出祢對我們的呼召
[00:38:41.000 --> 00:38:45.000]  活出聖經教導的品格
[00:38:45.000 --> 00:38:50.000]  也活出敬畏祢的生命
[00:38:50.000 --> 00:38:54.000]  主我們是軟弱我們是不配
[00:38:54.000 --> 00:38:59.000]  但是祢已經按著祢的本相接納了我們
[00:38:59.000 --> 00:39:04.000]  就求祢恩上加恩力上加力的去幫助我們
[00:39:04.000 --> 00:39:08.000]  不要做一個只是聽道的人
[00:39:08.000 --> 00:39:11.000]  我們去做一個行道的人
[00:39:11.000 --> 00:39:16.000]  教導我們一生去敬畏祢
[00:39:16.000 --> 00:39:20.000]  並且教導我們怎樣去紀念窮人
[00:39:20.000 --> 00:39:24.000]  因為這個也是主祢所喜悅的
[00:39:24.000 --> 00:39:26.000]  多謝你聽我們的祈禱
[00:39:26.000 --> 00:39:29.000]  奉耶穌基督聖名祈求
[00:39:29.000 --> 00:39:30.000]  阿門
