
[00:00:00.000 --> 00:00:04.280]  在大年初二可以和大家一起去敬拜神
[00:19:36.080 --> 00:19:37.160]  行
[00:19:37.160 --> 00:19:38.880]  就很難
[00:19:38.880 --> 00:19:41.080]  看著一些肉眼可見的勢力
[00:19:41.080 --> 00:19:42.600]  即時很多的
[00:19:42.600 --> 00:19:43.600]  安書
[00:19:43.600 --> 00:19:45.240]  當然吸引
[00:19:45.240 --> 00:19:46.200]  所以
[00:19:46.200 --> 00:19:48.320]  要不斷很多屬靈的操練
[00:19:48.320 --> 00:19:51.160]  要去強化我們屬靈的視野
[00:19:51.160 --> 00:19:53.120]  才可以真正看得見
[00:19:53.120 --> 00:19:55.760]  掌管萬有的耶和華的權能
[00:19:55.760 --> 00:19:57.760]  凌駕著我們當下
[00:19:57.760 --> 00:19:59.880]  很多安書的吸引
[00:19:59.880 --> 00:20:02.880]  我想試一下從我們頭腦的知道
[00:20:02.880 --> 00:20:05.080]  到我們感情上被觸動
[00:20:05.080 --> 00:20:06.880]  到立志去行的一個歷程
[00:20:06.880 --> 00:20:10.240]  我們稍稍去思想一下
[00:20:10.240 --> 00:20:11.000]  我想神的心意
[00:20:11.000 --> 00:20:12.000]  就像聖經去默示
[00:20:12.000 --> 00:20:14.040]  我們都知道的
[00:20:14.040 --> 00:20:17.240]  當然神可以按著祂的主權自由
[00:20:17.240 --> 00:20:20.560]  可以用任何方法去彰顯祂的心意
[00:20:20.560 --> 00:20:23.440]  但仍然以聖經作為我們的權威
[00:20:23.440 --> 00:20:26.600]  我們的屬靈經歷是不會違背
[00:20:26.600 --> 00:20:28.040]  聖經的教導的
[00:20:28.040 --> 00:20:29.240]  是嗎?
[00:20:29.240 --> 00:20:31.120]  約翰福音就這樣說
[00:20:31.120 --> 00:20:33.480]  他說「但真理的凌厲的時候
[00:20:33.480 --> 00:20:36.600]  它要引導你進入一切真理
[00:20:36.600 --> 00:20:38.280]  是聖靈的工作
[00:20:38.280 --> 00:20:41.360]  引導人明白接受真理
[00:20:41.360 --> 00:20:44.440]  所以人願意去依靠聖靈的工作的時候
[00:20:44.440 --> 00:20:47.440]  是可以明白到進入真理的
[00:20:47.440 --> 00:20:51.600]  不過知道就不等於我們行得到
[00:20:51.600 --> 00:20:52.880]  是嗎?
[00:20:52.880 --> 00:20:55.000]  人一個敗壞的罪性
[00:20:55.000 --> 00:20:57.960]  我們基本上仍然享受很多罪終之樂
[00:20:57.960 --> 00:21:00.080]  我們常常腦袋其實知道的
[00:21:00.080 --> 00:21:01.000]  我們不喜歡
[00:21:01.000 --> 00:21:05.920]  用我們的方法去扭曲一些我們理性上知道的東西
[00:21:05.920 --> 00:21:09.520]  我們一定要很踏實地去經歷到
[00:21:09.520 --> 00:21:11.280]  一些屬靈的追求
[00:21:11.280 --> 00:21:13.800]  比起很多俗世的情慾
[00:21:13.800 --> 00:21:15.880]  更加有大的滿足感
[00:21:15.880 --> 00:21:19.680]  才可以削弱到罪給我們的吸引力
[00:21:19.680 --> 00:21:23.480]  屬靈的生命是不可以脫離神
[00:21:23.480 --> 00:21:25.200]  自己這樣去運作
[00:21:25.200 --> 00:21:27.560]  要人和神有好的關係
[00:21:27.560 --> 00:21:29.080]  才發揮到作用
[00:21:29.080 --> 00:21:30.800]  他剛才的詩歌說
[00:21:30.800 --> 00:21:34.120]  葡萄樹和枝枝那種關係
[00:21:34.120 --> 00:21:38.800]  如果生命沒有一棵樹木好的水源
[00:21:38.800 --> 00:21:40.720]  它不能夠維持生命
[00:21:40.720 --> 00:21:42.520]  所以在成性的路上
[00:21:42.520 --> 00:21:43.720]  神的恩典
[00:21:43.720 --> 00:21:45.560]  人的努力要去互動
[00:21:45.560 --> 00:21:48.120]  我們要依靠聖靈去強化
[00:21:48.120 --> 00:21:50.760]  去更生我們
[00:21:50.760 --> 00:21:52.640]  現在面對這麼多困難
[00:21:52.640 --> 00:21:54.400]  我們怎樣做決定?
[00:21:54.400 --> 00:21:57.280]  是不是只是讀聖經、祈禱就可以?
[00:21:57.280 --> 00:21:58.560]  那又不是
[00:21:58.560 --> 00:22:01.160]  所以創造我們一個整全的生命
[00:22:01.160 --> 00:22:02.560]  有很豐富的資源
[00:22:02.560 --> 00:22:03.920]  讓我們去認識神
[00:22:03.920 --> 00:22:05.240]  認識自己
[00:22:05.240 --> 00:22:10.120]  所以我們要跟大家分享一些我在神學院的學習
[00:22:10.120 --> 00:22:11.160]  有困難的時候
[00:22:11.160 --> 00:22:13.880]  我們可以怎樣去做決定?
[00:22:13.880 --> 00:22:17.040]  我們可以有很多理性的分析
[00:22:17.040 --> 00:22:19.760]  去搜集更多的資料
[00:22:19.760 --> 00:22:22.600]  更加清楚當時客觀的處境
[00:22:22.600 --> 00:22:26.280]  去認清自己情緒的狀態
[00:22:26.280 --> 00:22:28.200]  也要認清最重要
[00:22:28.200 --> 00:22:30.640]  認清自己靈性的狀況
[00:22:30.640 --> 00:22:32.920]  我簡單做一個來看看
[00:22:32.920 --> 00:22:34.680]  理性的分析
[00:22:34.680 --> 00:22:37.360]  當你要面對處理一個問題的時候
[00:22:37.360 --> 00:22:40.160]  我們嘗試去了解情況、環境
[00:22:40.160 --> 00:22:43.160]  我們很誠實去評估這個問題
[00:22:43.160 --> 00:22:46.160]  有甚麼選擇、有甚麼資料、有甚麼障礙
[00:22:46.160 --> 00:22:48.200]  我們搜集這些資料
[00:22:48.200 --> 00:22:52.680]  同時也要去認識自己的真相是怎樣
[00:22:52.680 --> 00:22:53.840]  接受現實
[00:22:53.840 --> 00:22:55.600]  我們生命裏面有很多的限制
[00:22:55.600 --> 00:22:58.480]  不要浪漫化你自己的能力
[00:22:58.480 --> 00:23:01.880]  我以前是可以可以這樣的
[00:23:01.880 --> 00:23:03.960]  你現在不行就不行
[00:23:03.960 --> 00:23:06.280]  你家裏的很多東西變了
[00:23:06.280 --> 00:23:09.600]  不再可以想當年就不要再想當年
[00:23:09.600 --> 00:23:13.440]  踏實地面對當下你的真相就是這樣
[00:23:13.440 --> 00:23:15.080]  很多資料可以知道的
[00:23:15.080 --> 00:23:16.760]  譬如你的技能
[00:23:16.760 --> 00:23:19.440]  有些可以說譬如你的情緒反應等等
[00:23:19.440 --> 00:23:21.120]  更加可以聽出很多人的意見
[00:23:21.120 --> 00:23:24.120]  因為他們對你有更加多客觀的認識
[00:23:24.120 --> 00:23:26.880]  我們理性看到很多這樣的資料
[00:23:26.880 --> 00:23:30.280]  都會幫我們去分析當時的一些局勢
[00:23:30.280 --> 00:23:32.480]  怎樣去選擇
[00:23:32.480 --> 00:23:38.640]  當我們要在一個很平靜、安穩、很平安、喜樂的時候
[00:23:38.640 --> 00:23:40.560]  我們做一個決定
[00:23:40.560 --> 00:23:44.400]  不過要小心有時我們覺得很喜樂、很平安
[00:23:44.400 --> 00:23:48.080]  其實可能是出於我們自己的私心
[00:23:48.080 --> 00:23:51.120]  可能我們都是想可以逃避責任
[00:23:51.120 --> 00:23:53.760]  又可以滿足到我自己個人的慾望
[00:23:53.760 --> 00:23:55.240]  好像很喜樂
[00:23:55.240 --> 00:23:59.920]  但其實可能都是很自我中心
[00:23:59.920 --> 00:24:03.880]  所以最重要的都是說我們跟上帝的關係
[00:24:03.880 --> 00:24:07.160]  認清楚我們屬靈的狀況
[00:24:07.160 --> 00:24:12.240]  我們常常都會說我們聽到聖靈的感動
[00:24:12.240 --> 00:24:14.720]  究竟這個感動來自哪裡呢?
[00:24:14.720 --> 00:24:16.960]  當然可以來自神
[00:24:16.960 --> 00:24:23.360]  但都可以來自一個裝扮是天使的撒旦
[00:24:23.360 --> 00:24:27.080]  可能這種感動來自你自己個人心理作用
[00:24:27.080 --> 00:24:30.440]  你很主觀的慾望、一個投射都不一定
[00:24:30.440 --> 00:24:32.160]  人們常常說
[00:24:32.160 --> 00:24:34.320]  如果今天三次我見到一條彩虹
[00:24:34.320 --> 00:24:35.520]  這就是上帝的旨意
[00:24:35.520 --> 00:24:37.600]  我聽過很多次這樣的例子
[00:24:37.600 --> 00:24:38.920]  就到處找
[00:24:38.920 --> 00:24:42.240]  他很容易找到三條彩虹出來
[00:24:42.240 --> 00:24:47.040]  所以最重要我們要提升我們跟上帝聲音的敏感
[00:24:47.040 --> 00:24:50.160]  我們如果不跟上帝有很穩定的溝通
[00:24:50.160 --> 00:24:52.480]  我們聽不到祂的聲音
[00:24:52.480 --> 00:24:56.760]  所以不要在一個我們靈性很低落的時候
[00:24:56.760 --> 00:24:59.040]  去做一個很重要的決定
[00:24:59.040 --> 00:25:01.000]  你可以去借
[00:25:01.000 --> 00:25:02.680]  特別是一些很重要的決定
[00:25:02.680 --> 00:25:07.000]  你可能要跟一些比較認識你的人
[00:25:07.000 --> 00:25:08.720]  一些比較熟齡的長輩
[00:25:08.720 --> 00:25:12.520]  可以去分享、去聊天
[00:25:12.520 --> 00:25:15.440]  我現在看一個個案
[00:25:15.440 --> 00:25:16.960]  這個人他說
[00:25:16.960 --> 00:25:18.960]  有時大家姐妹都會問的
[00:25:18.960 --> 00:25:20.760]  不知轉工好不好?
[00:25:20.760 --> 00:25:22.560]  不知移民好不好?
[00:25:22.560 --> 00:25:23.320]  我告訴你
[00:25:23.320 --> 00:25:25.600]  A的這份工作賺錢很多
[00:25:25.600 --> 00:25:27.240]  不過很辛苦
[00:25:27.240 --> 00:25:28.840]  又不穩定
[00:25:28.840 --> 00:25:30.600]  B賺錢少一點
[00:25:30.600 --> 00:25:32.000]  不過舒服
[00:25:32.000 --> 00:25:34.280]  又比較穩定
[00:25:34.280 --> 00:25:35.000]  我問你
[00:25:35.000 --> 00:25:37.120]  問你A好還是B好?
[00:25:37.120 --> 00:25:37.960]  我想問各位
[00:25:37.960 --> 00:25:41.520]  你覺得A好還是B好?
[00:25:41.520 --> 00:25:43.480]  A好還是B好?
[00:25:43.480 --> 00:25:46.040]  有人做不到這個決定
[00:25:46.040 --> 00:25:47.520]  因為什麼呢?
[00:25:47.520 --> 00:25:49.000]  因為其實
[00:25:49.000 --> 00:25:51.320]  如果你只是問我
[00:25:51.320 --> 00:25:54.160]  在當下要抉擇這件事
[00:25:54.160 --> 00:25:56.080]  我根本幫你抉擇不到
[00:25:56.080 --> 00:26:01.680]  上帝要將我們整個生命主權交給祂
[00:26:01.680 --> 00:26:04.880]  祂要掌管我們整個生命
[00:26:04.880 --> 00:26:07.840]  如果我們將這個穩工事件
[00:26:07.840 --> 00:26:09.920]  獨立抽出來處理
[00:26:09.920 --> 00:26:11.720]  不將祂放在上帝
[00:26:11.720 --> 00:26:15.680]  去管理我們整個人生計劃裏面去看的時候
[00:26:15.680 --> 00:26:19.080]  其實我很難跟你做決定
[00:26:19.080 --> 00:26:21.240]  還有剛才那兩個決定
[00:26:21.240 --> 00:26:24.000]  無論你說是A也好、B也好
[00:26:24.000 --> 00:26:29.120]  其實都沒有將上帝的心意放在裏面
[00:26:29.120 --> 00:26:31.680]  即是你都沒有介意
[00:26:31.680 --> 00:26:33.920]  沒有留意到上帝的心意
[00:26:33.920 --> 00:26:35.560]  你選A選B也好
[00:26:35.560 --> 00:26:37.920]  其實都是你自己的心意
[00:26:37.920 --> 00:26:40.200]  都不是上帝的心意
[00:26:40.200 --> 00:26:43.040]  所以其實做很多屬靈的決定
[00:26:43.040 --> 00:26:46.640]  最重要的是心中有神
[00:26:46.640 --> 00:26:49.200]  我們願意去專注為大
[00:26:49.200 --> 00:26:51.240]  當然我們人有很多限制
[00:26:51.240 --> 00:26:52.720]  很多軟弱
[00:26:52.720 --> 00:26:56.440]  就按著我們當時我們可以領受的
[00:26:56.440 --> 00:26:59.440]  我們做一個負責任的決定
[00:26:59.440 --> 00:27:02.760]  如果真的發現我們做錯了一些決擇
[00:27:02.760 --> 00:27:05.240]  如果信得過上帝有恩典
[00:27:05.240 --> 00:27:09.920]  會帶領我們繼續去走下去
[00:27:09.920 --> 00:27:12.400]  滕日輝牧師有句這樣的說話
[00:27:12.400 --> 00:27:14.680]  他說「神施恩給我們
[00:27:14.680 --> 00:27:17.720]  是以我們的容量為標準
[00:27:17.720 --> 00:27:20.800]  容量越大 恩典就越多」
[00:27:20.800 --> 00:27:25.200]  很多基督徒追求和信心的容量太小
[00:27:25.200 --> 00:27:29.920]  所以只能結出少量的果子才停止
[00:27:29.920 --> 00:27:31.400]  當你上上
[00:27:31.400 --> 00:27:32.680]  我自己都是
[00:27:32.680 --> 00:27:34.480]  有時侍奉上上問上帝
[00:27:34.480 --> 00:27:37.080]  你可不可以幫我
[00:27:37.080 --> 00:27:39.040]  給多些恩典給我
[00:27:39.040 --> 00:27:40.800]  特別你過去一年
[00:27:40.800 --> 00:27:43.720]  我想每一個都沒有辦法
[00:27:43.720 --> 00:27:45.360]  不去承認我們其實是
[00:27:45.360 --> 00:27:48.000]  沒有能力去處理很多我們
[00:27:48.000 --> 00:27:49.760]  從來未遇過的事
[00:27:49.760 --> 00:27:52.360]  上上很簡單問一句
[00:27:52.360 --> 00:27:53.800]  「上帝求你施恩憐憫」
[00:27:53.800 --> 00:27:55.720]  一個WhatsApp寫一句
[00:27:55.720 --> 00:27:57.920]  「上帝求你施恩憐憫」
[00:27:57.920 --> 00:27:59.440]  但有沒有想過
[00:27:59.440 --> 00:28:02.080]  其實上帝都在等我們
[00:28:02.080 --> 00:28:03.640]  上帝在等我們
[00:28:03.640 --> 00:28:06.760]  怎樣用行動去配合
[00:28:06.760 --> 00:28:09.120]  去仰望神
[00:28:09.120 --> 00:28:10.480]  當上帝問
[00:28:10.480 --> 00:28:13.480]  當我們問上帝要等多久的時候
[00:28:13.480 --> 00:28:15.600]  可能上帝都在問我們
[00:28:15.600 --> 00:28:17.920]  我都在等你
[00:28:17.920 --> 00:28:20.560]  你準備好了嗎
[00:28:20.560 --> 00:28:22.840]  你有沒有裝備
[00:28:22.840 --> 00:28:24.600]  新的一年
[00:28:24.600 --> 00:28:27.040]  大家有沒有一些具體的計劃
[00:28:27.040 --> 00:28:29.520]  怎樣去裝備你自己
[00:28:29.520 --> 00:28:33.120]  去領受上帝的恩典
[00:28:33.120 --> 00:28:35.840]  很多時候我們就是一味在說
[00:28:35.840 --> 00:28:37.440]  上帝為什麼你不給我這樣東西
[00:28:37.440 --> 00:28:38.960]  不給我那樣東西
[00:28:38.960 --> 00:28:42.000]  你有沒有想過上帝很想給你恩典
[00:28:42.000 --> 00:28:44.160]  但上帝需要你去配合
[00:28:44.160 --> 00:28:45.560]  去回應
[00:28:45.560 --> 00:28:46.640]  你有沒有想過接下來這一年
[00:28:46.640 --> 00:28:48.280]  你怎樣裝備自己
[00:28:48.280 --> 00:28:52.400]  去領受上帝的恩典
[00:28:52.400 --> 00:28:55.240]  期盼蒙主盼顧
[00:28:55.240 --> 00:28:56.880]  仰望天恩
[00:28:56.880 --> 00:28:58.760]  就不單單是一張廢春
[00:28:58.760 --> 00:29:00.800]  一些足重的說話
[00:29:00.800 --> 00:29:02.040]  而是踏實
[00:29:02.040 --> 00:29:04.520]  成為我們一個操練
[00:29:04.520 --> 00:29:06.960]  我們仰望上帝的恩典
[00:29:06.960 --> 00:29:10.080]  才能夠蒙上帝的盼顧
[00:29:10.080 --> 00:29:15.360]  我同心的禱告
[00:29:15.360 --> 00:29:17.080]  撒下你的天賦
[00:29:17.080 --> 00:29:20.520]  我們謙卑來到你的庚前
[00:29:20.520 --> 00:29:22.840]  主我們多謝你
[00:29:22.840 --> 00:29:25.520]  當你還是背逆的時候
[00:29:25.520 --> 00:29:28.480]  你等待我們去迴轉
[00:29:28.480 --> 00:29:31.280]  當我們軟弱的時候
[00:29:31.280 --> 00:29:34.080]  你等待我們去尋求你
[00:29:34.080 --> 00:29:36.440]  從你那裡可以得力
[00:29:36.440 --> 00:29:39.360]  當我們面對很多生命的挑戰的時候
[00:29:39.360 --> 00:29:41.840]  你會不會放下我們不管
[00:29:41.840 --> 00:29:42.920]  原諒我們的愚昧
[00:29:42.920 --> 00:29:46.840]  我經常向上帝投訴很多的埋怨
[00:29:46.840 --> 00:29:48.800]  為什麼上帝不給我這個
[00:29:48.800 --> 00:29:50.520]  你不給我那個
[00:29:50.520 --> 00:29:52.120]  我們發現
[00:29:52.120 --> 00:29:54.320]  其實因此的主
[00:29:54.320 --> 00:29:56.760]  你在等待我們的成長
[00:29:56.760 --> 00:29:59.520]  你在等待我們有更好的裝備
[00:29:59.520 --> 00:30:01.880]  才能夠真的享受
[00:30:01.880 --> 00:30:05.120]  承載上帝給我們的恩典
[00:30:05.120 --> 00:30:06.640]  接下來新的一年
[00:30:06.640 --> 00:30:09.960]  我知道我們面對客觀的環境不容易
[00:30:09.960 --> 00:30:12.520]  願上帝的愛激勵我們
[00:30:12.520 --> 00:30:14.720]  讓我們看到很多聖經的經文
[00:30:14.720 --> 00:30:17.400]  你的教導不單單是頭腦的認識
[00:30:17.400 --> 00:30:19.240]  我們被你的愛去激勵
[00:30:19.240 --> 00:30:21.680]  我們用行動去回應出來
[00:30:21.680 --> 00:30:24.520]  而我們更多去經歷上帝的恩典
[00:30:24.520 --> 00:30:26.720]  為生命給你去使用
[00:30:26.720 --> 00:30:28.520]  我們成為更加多人的祝福
[00:30:28.520 --> 00:30:30.080]  願主你這樣帶領我們
[00:30:30.080 --> 00:30:31.240]  聽我們的禱告
[00:30:31.240 --> 00:30:32.240]  奉靠我救主
[00:30:32.240 --> 00:30:33.360]  耶穌基督
[00:30:33.360 --> 00:30:34.840]  寶貴性命去求
[00:30:34.840 --> 00:30:35.840]  Amen
