
[00:00:00.000 --> 00:00:05.940]  不知道大家是否相信會有靈界的事物呢?
[00:16:20.440 --> 00:16:22.200]  但從裏面來看
[00:16:22.200 --> 00:16:25.560]  基督徒是了不起的
[00:16:25.560 --> 00:16:27.560]  好
[00:16:27.560 --> 00:16:30.520]  我做一個小結
[00:16:30.520 --> 00:16:33.920]  關於怎樣能夠去勝過某某或錯某的靈呢
[00:16:33.920 --> 00:16:34.640]  答案就是
[00:16:34.640 --> 00:16:36.440]  屬於神就能夠勝過他們
[00:16:36.440 --> 00:16:37.760]  就是我們的信心
[00:16:37.760 --> 00:16:40.240]  在《雅各書》四章第七節說
[00:16:40.240 --> 00:16:43.800]  「你們要信服神 無要抵擋魔鬼
[00:16:43.800 --> 00:16:46.680]  魔鬼就必離開你們逃跑了」
[00:16:46.680 --> 00:16:48.520]  只要我們主動去信服神
[00:16:48.520 --> 00:16:49.800]  我們抵擋魔鬼
[00:16:49.800 --> 00:16:52.680]  魔鬼都會離開我們
[00:16:52.680 --> 00:16:55.560]  告訴大家一個有趣的統計
[00:16:55.560 --> 00:16:59.280]  《聖經》裏面記載鬼附的事件的地點
[00:16:59.280 --> 00:17:00.920]  在哪裏呢
[00:17:00.920 --> 00:17:04.760]  加伯隆 格拉森 福音書有說
[00:17:04.760 --> 00:17:06.360]  《使徒行傳》都有記載
[00:17:06.360 --> 00:17:09.480]  在聖馬利亞 菲勒比這些地方
[00:17:09.480 --> 00:17:12.440]  但是就沒有記載過鬼附的事件
[00:17:12.440 --> 00:17:15.160]  發生在耶路撒冷
[00:17:15.160 --> 00:17:16.960]  為甚麼呢
[00:17:16.960 --> 00:17:20.280]  耶路撒冷有甚麼特別呢
[00:17:20.280 --> 00:17:23.160]  因為耶路撒冷是聖殿的所在
[00:17:23.160 --> 00:17:26.560]  是敬拜和獻祭的地方
[00:17:26.560 --> 00:17:30.000]  應用在我們今天亞信徒的處境
[00:17:30.000 --> 00:17:32.560]  我們的身體是聖靈的殿
[00:17:32.560 --> 00:17:35.000]  在《哥倫多前書》三章十六節說
[00:17:35.000 --> 00:17:36.280]  我們身體是聖靈的殿
[00:17:36.280 --> 00:17:37.680]  聖靈住在我們裏面
[00:17:37.680 --> 00:17:39.200]  我們是一個殿
[00:17:39.200 --> 00:17:41.880]  還有教會是敬拜神的地方
[00:17:41.880 --> 00:17:44.320]  剛才我們一起去唱詩敬拜神
[00:17:44.320 --> 00:17:49.000]  讓那讚美的聲音在空間裏面響遍
[00:17:49.000 --> 00:17:52.320]  所以這個也是我們叫耶路撒冷
[00:17:52.320 --> 00:17:54.600]  在福音書裏面沒有記載過
[00:17:54.600 --> 00:17:58.600]  關於鬼附的事件發生在耶路撒冷
[00:17:58.600 --> 00:18:00.120]  記得我們是屬於神
[00:18:00.120 --> 00:18:02.160]  並且我們成了魔鬼
[00:18:02.160 --> 00:18:04.680]  因為那在我們裏面的
[00:18:04.680 --> 00:18:09.320]  比那在世界上的更大
[00:18:09.320 --> 00:18:11.560]  好 最後這個問題
[00:18:11.560 --> 00:18:12.760]  想跟大家看看
[00:18:12.760 --> 00:18:14.040]  到底有沒有鬼
[00:18:14.040 --> 00:18:16.840]  人死後會不會變鬼
[00:18:16.840 --> 00:18:18.440]  我們看回《百科全書》
[00:18:18.440 --> 00:18:20.360]  我們看《聖經百科全書》
[00:18:20.360 --> 00:18:22.080]  「靈」這個字剛才我們看到了
[00:18:22.080 --> 00:18:24.640]  「numer」這個字在希臘文
[00:18:24.640 --> 00:18:26.920]  英文就譯為「spirit」
[00:18:26.920 --> 00:18:29.680]  意思就是生命氣息
[00:18:29.680 --> 00:18:31.200]  是指死了的人
[00:18:31.200 --> 00:18:34.120]  他們不再在肉身裏面生存了
[00:18:34.120 --> 00:18:36.520]  雖然他們可以有意識地存在
[00:18:36.520 --> 00:18:39.600]  並且有時會用可見的形態出現
[00:18:39.600 --> 00:18:41.440]  這個是《百科全書》所說的
[00:18:41.440 --> 00:18:43.240]  《聖經百科全書》所說的
[00:18:43.240 --> 00:18:46.800]  有些經文是他提出的
[00:18:46.800 --> 00:18:51.480]  在《路加福音》第24章37節39節
[00:18:51.480 --> 00:18:53.920]  說到耶穌復活之後向門徒顯現
[00:18:53.920 --> 00:18:55.880]  當時耶穌被人釘死
[00:18:55.880 --> 00:18:57.760]  十字架又埋葬了
[00:18:57.760 --> 00:18:59.440]  那些門徒驚世了不得了
[00:18:59.440 --> 00:19:01.800]  關閉了門 關閉了窗 躲起來
[00:19:01.800 --> 00:19:03.480]  然後耶穌顯現
[00:19:03.480 --> 00:19:05.000]  還說「願你們平安」
[00:19:05.000 --> 00:19:07.480]  他們說「這是耶穌的魂魄來的」
[00:19:07.480 --> 00:19:08.520]  很害怕
[00:19:08.520 --> 00:19:11.000]  耶穌說「不是啊 是我啊」
[00:19:11.000 --> 00:19:12.720]  所以他們就會覺得
[00:19:12.720 --> 00:19:15.200]  這個是耶穌的魂魄
[00:19:15.200 --> 00:19:17.120]  在希伯來書12章23節
[00:19:17.120 --> 00:19:18.680]  就說到「二人的靈魂」
[00:19:18.680 --> 00:19:21.120]  說到「靈魂」這個字
[00:19:21.120 --> 00:19:23.760]  另外也可以指出
[00:19:23.760 --> 00:19:25.800]  這個所謂「numer」這個字
[00:19:25.800 --> 00:19:27.840]  是一個侮辱身的存在物
[00:19:27.840 --> 00:19:30.360]  它存在不過侮辱身的
[00:19:30.360 --> 00:19:32.000]  在《馬太福音》十章一節
[00:19:32.000 --> 00:19:33.400]  說到烏鬼
[00:19:33.400 --> 00:19:35.800]  在《少行傳》23章第九節
[00:19:35.800 --> 00:19:36.920]  就用「鬼魂」這個字
[00:19:36.920 --> 00:19:38.040]  中文亦叫「鬼魂」
[00:19:38.040 --> 00:19:39.840]  但我都是在說希臘文
[00:19:39.840 --> 00:19:41.240]  「numer」這個字
[00:19:41.240 --> 00:19:43.880]  這個字「鬼魂」這個字
[00:19:43.880 --> 00:19:45.960]  它是將鬼魂和天使並列的
[00:19:45.960 --> 00:19:48.480]  因為那裡《少行傳》23章說什麼呢
[00:19:48.480 --> 00:19:50.000]  就是保羅被人拘捕了
[00:19:50.000 --> 00:19:51.000]  審他
[00:19:51.000 --> 00:19:53.280]  於是其中他們有些討論
[00:19:53.280 --> 00:19:54.960]  會不會有鬼魂或天使
[00:19:54.960 --> 00:19:56.320]  去跟他有什麼啟示
[00:19:56.320 --> 00:19:57.400]  跟保羅有什麼啟示
[00:19:57.400 --> 00:19:59.760]  所以他們覺得鬼魂和天使
[00:19:59.760 --> 00:20:03.640]  沒有什麼很負面的表達
[00:20:03.640 --> 00:20:04.920]  他們是並列的
[00:20:04.920 --> 00:20:07.000]  在《高臨當前書》十二章十節
[00:20:07.000 --> 00:20:10.080]  就說到辨別諸靈的恩賜
[00:20:10.080 --> 00:20:12.040]  另外在希伯來書一章十四節
[00:20:12.040 --> 00:20:14.800]  說到天使就是服役的靈
[00:20:14.800 --> 00:20:17.880]  就是要為那些承受救恩服務
[00:20:17.880 --> 00:20:20.520]  所以原來有天使為你服務
[00:20:20.520 --> 00:20:21.720]  你看不到
[00:20:21.720 --> 00:20:24.120]  以及《少行傳》23章第八節
[00:20:24.120 --> 00:20:26.880]  就說到法理賽人相信有鬼魂
[00:20:26.880 --> 00:20:29.680]  但撒都哥人就不相信有鬼魂
[00:20:29.680 --> 00:20:33.960]  這個也是我們看到的資料
[00:20:33.960 --> 00:20:35.640]  我們看到猶太人就是這樣
[00:20:35.640 --> 00:20:37.080]  他們的文化就是這樣
[00:20:37.080 --> 00:20:40.520]  相信他們的觀念就是這樣
[00:20:40.520 --> 00:20:42.320]  其實在不同文化裡面
[00:20:42.320 --> 00:20:45.040]  不少人都會理解
[00:20:45.040 --> 00:20:49.040]  鬼或者鬼魂是人死之後的狀態
[00:20:49.040 --> 00:20:51.880]  但未必有正面或者負面的意思
[00:20:51.880 --> 00:20:54.920]  那麼聖經所說的魔鬼是什麼
[00:20:54.920 --> 00:20:56.960]  到底跟我們一般人理解的鬼
[00:20:56.960 --> 00:20:59.040]  有什麼不同呢
[00:20:59.040 --> 00:21:00.360]  根據聖經的記載
[00:21:00.360 --> 00:21:02.480]  他是從天上墜落
[00:21:02.480 --> 00:21:04.840]  曾經服侍神的天使
[00:21:04.840 --> 00:21:08.520]  在《爾西結書》28章14至15節有說
[00:21:08.520 --> 00:21:12.160]  以及《爾賽亞書》14章12到15節
[00:21:12.160 --> 00:21:15.440]  還有《路加呼音》10章18節都有提到
[00:21:15.440 --> 00:21:17.520]  那麼魔鬼又叫撒旦
[00:21:17.520 --> 00:21:21.600]  是迷惑普天下的
[00:21:21.600 --> 00:21:24.360]  《啟示錄》12章9節都有提到
[00:21:24.360 --> 00:21:26.360]  那麼魔鬼害人的方法有很多
[00:21:26.360 --> 00:21:29.160]  但目的只有一個就是叫人離開神
[00:21:29.160 --> 00:21:31.720]  陪他一起落地獄
[00:21:31.720 --> 00:21:35.240]  因此我們知道人死了之後就不會變魔鬼
[00:21:35.240 --> 00:21:39.000]  亦都不會以任何形式返回這個世界
[00:21:39.000 --> 00:21:40.560]  人死了之後不會變魔鬼
[00:21:40.560 --> 00:21:42.880]  亦都不會以任何形式返回這個世界
[00:21:42.880 --> 00:21:47.320]  在詩篇90篇第3節第5節第6節指出
[00:21:47.320 --> 00:21:50.560]  死亡是一條去而不返的路
[00:21:50.560 --> 00:21:53.640]  人死了之後只會等候復活上天堂
[00:21:53.640 --> 00:21:57.000]  在菲律賓書3章20至21節有說
[00:21:57.000 --> 00:22:00.360]  或者人死了之後會受審判不順主的話
[00:22:00.360 --> 00:22:03.960]  那就是希伯來書9章27節
[00:22:03.960 --> 00:22:06.040]  不過我都很想提出
[00:22:06.040 --> 00:22:09.520]  有些弟兄姊妹確實有這樣的經驗
[00:22:09.520 --> 00:22:12.320]  就是感受到理性不能夠理解
[00:22:12.320 --> 00:22:16.000]  或者理性裏面不能夠解釋的力量的存在
[00:22:16.000 --> 00:22:18.200]  而且是跟死了的人有關
[00:22:18.200 --> 00:22:22.160]  好像感受到跟已經死了的人有些聯繫
[00:22:22.160 --> 00:22:24.560]  例如在中國人的文化裏面
[00:22:24.560 --> 00:22:28.160]  認為祖先死了之後就會保佑他的後人
[00:22:28.160 --> 00:22:31.800]  但其實這個不是死了的人返回這個世界
[00:22:31.800 --> 00:22:34.840]  而只是在生的人和已逝的人
[00:22:34.840 --> 00:22:39.480]  一種情感上的聯繫
[00:22:39.480 --> 00:22:42.160]  我聽過一個淑齡的前輩
[00:22:42.160 --> 00:22:44.440]  他也是一個心理學家
[00:22:44.440 --> 00:22:45.840]  他這樣說過
[00:22:45.840 --> 00:22:47.720]  他說有一次他在某個地方
[00:22:47.720 --> 00:22:49.240]  不是在香港來的
[00:22:49.240 --> 00:22:51.120]  當時天氣不是很冷
[00:22:51.120 --> 00:22:53.520]  但他突然之間感到很寒冷
[00:22:53.520 --> 00:22:55.840]  所謂陰風陣陣
[00:22:55.840 --> 00:22:57.400]  一般人可能理解
[00:22:57.400 --> 00:22:59.520]  可能有靈界的事物在那裏
[00:22:59.520 --> 00:23:01.760]  所以突然之間明明不是很冷
[00:23:01.760 --> 00:23:03.400]  覺得那麼冷
[00:23:03.400 --> 00:23:04.400]  他按他所知
[00:23:04.400 --> 00:23:06.560]  他當時身處的地方
[00:23:06.560 --> 00:23:10.760]  曾經發生了一場重大的災禍
[00:23:10.760 --> 00:23:12.320]  很多人在同一時間
[00:23:12.320 --> 00:23:14.520]  是很多人在同一時間
[00:23:14.520 --> 00:23:17.880]  無辜被殺害
[00:23:17.880 --> 00:23:19.280]  你可以想像
[00:23:19.280 --> 00:23:21.560]  這班人 這麼大群人
[00:23:21.560 --> 00:23:24.760]  在他們冤枉受死的時候
[00:23:24.760 --> 00:23:27.280]  一定會有憤怒
[00:23:27.280 --> 00:23:29.040]  會有絕望
[00:23:29.040 --> 00:23:30.240]  這些情緒
[00:23:30.240 --> 00:23:31.840]  心理學家認為
[00:23:31.840 --> 00:23:34.600]  特別是超個人心理治療師認為
[00:23:34.600 --> 00:23:38.480]  死亡會牽動很多微能量
[00:23:38.480 --> 00:23:40.560]  積聚很多微能量
[00:23:40.560 --> 00:23:42.080]  subtle energy
[00:23:42.080 --> 00:23:44.320]  這些集體的微能量累積起來
[00:23:44.320 --> 00:23:45.760]  是不容易消失的
[00:23:45.760 --> 00:23:48.840]  甚至會累積在一代又一代的人的記憶裏
[00:23:48.840 --> 00:23:50.960]  藉著不同的方式呈現
[00:23:50.960 --> 00:23:56.400]  這個解釋是從一個心理學的角度來解釋的
[00:23:56.400 --> 00:23:58.120]  也有些情況
[00:23:58.120 --> 00:24:01.160]  好像在這個地方
[00:24:01.160 --> 00:24:05.000]  日本長期的西板山丘上面
[00:24:05.000 --> 00:24:09.720]  在這個地方有26位殉道者被集體處決
[00:24:09.720 --> 00:24:12.560]  已經是1597年的事了
[00:24:12.560 --> 00:24:15.320]  當時的統治者 豐臣秀吉
[00:24:15.320 --> 00:24:17.680]  他禁止基督教
[00:24:17.680 --> 00:24:21.840]  他在山上處決了26位的信徒
[00:24:21.840 --> 00:24:23.400]  為什麼要處決呢?
[00:24:23.400 --> 00:24:27.120]  當中6名是方濟會的傳教士
[00:24:27.120 --> 00:24:28.760]  20名是日本的信徒
[00:24:28.760 --> 00:24:30.200]  因為他們要去京板地區
[00:24:30.200 --> 00:24:33.200]  就是京都和大阪地區去傳福音
[00:24:33.200 --> 00:24:35.440]  長期去那裡其實很遠的
[00:24:35.440 --> 00:24:37.320]  就是這麼多年前
[00:24:37.320 --> 00:24:38.920]  都是不容易的
[00:24:38.920 --> 00:24:42.200]  他就要處決這26位的信徒
[00:24:42.200 --> 00:24:44.440]  這個是日本史上第一次
[00:24:44.440 --> 00:24:46.320]  由國家主持的
[00:24:46.320 --> 00:24:50.880]  由國家主導的大規模的迫害基督徒的行動
[00:24:50.880 --> 00:24:54.760]  之後繼續有對基督徒更加殘酷的迫害
[00:24:54.760 --> 00:24:57.080]  這些人死了
[00:24:57.080 --> 00:25:00.200]  同樣有一些能量積聚起來
[00:25:00.200 --> 00:25:01.720]  令到這個地方
[00:25:01.720 --> 00:25:03.160]  令到人去到這個地方
[00:25:03.160 --> 00:25:08.520]  感受到悲壯和盼望
[00:25:08.520 --> 00:25:10.480]  這些也是一些死了的人
[00:25:10.480 --> 00:25:12.600]  讓人感受到的spirit
[00:25:12.600 --> 00:25:13.640]  那份的靈
[00:25:13.640 --> 00:25:15.040]  或者那個numer
[00:25:15.040 --> 00:25:17.000]  我只會說那個現象是這樣
[00:25:17.000 --> 00:25:21.320]  用一些可能心理學角度來解釋
[00:25:21.320 --> 00:25:23.160]  另外我也聽過一些信徒
[00:25:23.160 --> 00:25:24.320]  將一些不好的東西
[00:25:24.320 --> 00:25:25.800]  譬如生病
[00:25:25.800 --> 00:25:29.360]  甚至一些犯罪的情況歸咎給邪靈
[00:25:29.360 --> 00:25:31.760]  譬如他們為生病的人祈禱
[00:25:31.760 --> 00:25:34.320]  就會把手按在那個人的頭上
[00:25:34.320 --> 00:25:35.160]  就祈禱了
[00:25:35.160 --> 00:25:36.360]  我奉耶穌的命
[00:25:36.360 --> 00:25:38.400]  令那個頭暈的靈出去
[00:25:38.400 --> 00:25:41.760]  就是說他有些靈令他頭暈
[00:25:41.760 --> 00:25:43.880]  然後還有血壓高的靈
[00:25:43.880 --> 00:25:45.160]  老花眼的靈
[00:25:45.160 --> 00:25:47.000]  甲狀腺腫瘤的靈
[00:25:47.000 --> 00:25:48.360]  皮膚蘇釀的靈
[00:25:48.360 --> 00:25:50.080]  出去
[00:25:50.080 --> 00:25:52.120]  關於犯罪方面
[00:25:52.120 --> 00:25:54.640]  都好像趕鬼一樣
[00:25:54.640 --> 00:25:55.640]  他那麼懶惰
[00:25:55.640 --> 00:25:58.360]  為他驅趕他懶惰的靈
[00:25:58.360 --> 00:25:59.240]  他那麼貪心
[00:25:59.240 --> 00:26:01.200]  驅趕貪心的靈出去
[00:26:01.200 --> 00:26:02.920]  還有說謊的靈
[00:26:02.920 --> 00:26:03.800]  總之
[00:26:03.800 --> 00:26:05.840]  將那些罪都歸咎給邪靈
[00:26:05.840 --> 00:26:07.680]  就好像不關人事
[00:26:07.680 --> 00:26:09.800]  人好像沒有責任
[00:26:09.800 --> 00:26:13.120]  相信大家都能判斷這件事的對錯
[00:26:13.120 --> 00:26:14.840]  希望那些家長不會這樣教兒子
[00:26:14.840 --> 00:26:15.840]  不然兒子那麼懶惰
[00:26:15.840 --> 00:26:17.520]  就只會當他驅魔
[00:26:17.520 --> 00:26:20.360]  奉主的名有吩咐
[00:26:20.360 --> 00:26:23.400]  他的懶惰靈離開
[00:26:23.400 --> 00:26:26.320]  我們不能夠用屬靈的藉口
[00:26:26.320 --> 00:26:29.720]  來逃避這些問題
[00:26:29.720 --> 00:26:30.440]  好了
[00:26:30.440 --> 00:26:32.760]  讓我跟大家總結一下
[00:26:32.760 --> 00:26:35.640]  今天跟大家分享的三個問題
[00:26:35.640 --> 00:26:36.280]  第一
[00:26:36.280 --> 00:26:38.600]  靈皆精邪如何分?
[00:26:38.600 --> 00:26:40.040]  在信仰上面
[00:26:40.040 --> 00:26:41.240]  我們看看這個靈
[00:26:41.240 --> 00:26:44.840]  是否宣認耶穌基督成為肉身呢?
[00:26:44.840 --> 00:26:45.600]  實際上
[00:26:45.600 --> 00:26:46.600]  他們對教會
[00:26:46.600 --> 00:26:49.280]  即使徒所傳下來神的說話
[00:26:49.280 --> 00:26:52.960]  是否有積極的反應呢?
[00:26:52.960 --> 00:26:53.960]  第二
[00:26:53.960 --> 00:26:56.160]  我們如何能夠勝過茂莽
[00:26:56.160 --> 00:26:58.000]  或者錯謬的靈呢?
[00:26:58.000 --> 00:26:58.880]  我們屬神
[00:26:58.880 --> 00:27:00.160]  就能夠勝過他們
[00:27:00.160 --> 00:27:03.080]  這個是我們有權柄
[00:27:03.080 --> 00:27:03.480]  第三
[00:27:03.480 --> 00:27:04.480]  跟大家分享過的
[00:27:04.480 --> 00:27:05.880]  就是到底有沒有鬼呢?
[00:27:05.880 --> 00:27:08.120]  人死後會不會變鬼呢?
[00:27:08.120 --> 00:27:09.120]  我們知道魔鬼
[00:27:09.120 --> 00:27:09.840]  有一個叫撒旦
[00:27:09.840 --> 00:27:10.600]  是迷惑人
[00:27:10.600 --> 00:27:12.200]  是叫人離開神
[00:27:12.200 --> 00:27:14.400]  人死後不會變魔鬼
[00:27:14.400 --> 00:27:17.160]  亦都不會以任何形式重返這個世界
[00:27:17.160 --> 00:27:19.280]  即是不會返回你
[00:27:19.280 --> 00:27:20.040]  所以最後
[00:27:20.040 --> 00:27:22.720]  都是鼓勵大家
[00:27:22.720 --> 00:27:24.400]  有主在我們心裏面
[00:27:24.400 --> 00:27:26.200]  我們不需要害怕
[00:27:26.200 --> 00:27:27.440]  我們的身體
[00:27:27.440 --> 00:27:28.480]  是聖靈的殿
[00:27:28.480 --> 00:27:31.440]  聖靈居於其中
[00:27:31.440 --> 00:27:32.240]  聖經說
[00:27:32.240 --> 00:27:34.320]  那在你們裏面的
[00:27:34.320 --> 00:27:37.000]  比那在世界上的更大
[00:27:37.000 --> 00:27:39.200]  這個就是我們很有把握的聖經
[00:27:39.200 --> 00:27:40.920]  給我們的應許
[00:27:40.920 --> 00:27:42.520]  我們的權柄
[00:27:42.520 --> 00:27:43.040]  好
[00:27:43.040 --> 00:27:44.840]  我想請大家一齊去祈禱
[00:27:44.840 --> 00:27:53.800]  主啊求祢賜給我們有智慧
[00:27:53.800 --> 00:27:55.880]  讓我們能夠分辨真理的靈
[00:27:55.880 --> 00:27:57.920]  和錯謬的靈
[00:27:57.920 --> 00:28:00.560]  求主亦都給我們有信心
[00:28:00.560 --> 00:28:01.440]  讓我們知道
[00:28:01.440 --> 00:28:04.920]  自己能夠勝過屬世的錯謬的靈
[00:28:04.920 --> 00:28:07.680]  因為深信
[00:28:07.680 --> 00:28:09.960]  各位在我們裏面的
[00:28:09.960 --> 00:28:13.040]  比在世界上的更大
[00:28:13.040 --> 00:28:14.680]  願榮耀歸於上帝
[00:28:14.680 --> 00:28:16.800]  奉主人所基督聖名祈求
[00:28:16.800 --> 00:28:18.080]  阿們
