
[00:00:00.000 --> 00:00:04.600]  今日來到章林祈的第二個禮拜
[00:20:00.800 --> 00:20:02.600]  我們卻是天上的國民
[00:20:02.600 --> 00:20:04.200]  並且等候救主
[00:20:04.200 --> 00:20:09.400]  就是主耶穌基督從天上降臨
[00:20:09.400 --> 00:20:12.400]  原來我們在等待中
[00:20:12.400 --> 00:20:15.000]  等待救主降臨的國民
[00:20:15.000 --> 00:20:17.800]  這個是我們的身份
[00:20:17.800 --> 00:20:22.400]  我們怎樣去等待
[00:20:22.400 --> 00:20:25.400]  第三章
[00:20:25.400 --> 00:20:27.600]  第十二節
[00:20:27.600 --> 00:20:32.600]  我們要等候並催促神的日子來到
[00:20:32.600 --> 00:20:36.400]  等候和催促神的日子來到
[00:20:36.400 --> 00:20:37.400]  一個是等
[00:20:37.400 --> 00:20:40.400]  第二是怎樣催促神的日子來到
[00:20:40.400 --> 00:20:42.800]  神的國快些降臨
[00:20:42.800 --> 00:20:45.600]  主耶穌榮耀的再臨
[00:20:45.600 --> 00:20:46.800]  只有兩個方法
[00:20:46.800 --> 00:20:50.800]  一個是祈禱
[00:20:50.800 --> 00:20:54.800]  讓主耶穌基督的福音能夠傳遍天下
[00:20:54.800 --> 00:20:57.200]  因為馬太呼音同樣這樣說
[00:20:57.200 --> 00:20:59.000]  就是天國的福音要傳遍天下
[00:20:59.000 --> 00:21:00.200]  對萬民作見證
[00:21:00.200 --> 00:21:03.600]  然後終結才來到
[00:21:03.600 --> 00:21:05.000]  這是比較特別的地方
[00:21:05.000 --> 00:21:08.600]  我們沒有想過我們能夠在主耶穌基督
[00:21:08.600 --> 00:21:11.200]  再回來的時間表上
[00:21:11.200 --> 00:21:15.000]  我們能夠影響那個時間表
[00:21:15.000 --> 00:21:18.800]  但馬太說我們能夠影響那個時間表
[00:21:18.800 --> 00:21:20.800]  如果我們學無神的國來臨
[00:21:20.800 --> 00:21:23.600]  學無主耶穌基督再回來的時候
[00:21:23.600 --> 00:21:27.200]  快快地將福音傳遍天下
[00:21:27.200 --> 00:21:31.200]  主耶穌就回來了
[00:21:31.200 --> 00:21:36.200]  我們要聖潔敬虔地道入
[00:21:36.200 --> 00:21:37.800]  我們怎樣等候
[00:21:37.800 --> 00:21:41.400]  我們下一課會說
[00:21:41.400 --> 00:21:44.800]  但是重要的兩件事
[00:21:44.800 --> 00:21:46.600]  第一件事
[00:21:46.600 --> 00:21:48.200]  我們是否確信
[00:21:48.200 --> 00:21:51.800]  我們學無主耶穌基督再回來
[00:21:51.800 --> 00:21:55.800]  這是第一件事
[00:21:55.800 --> 00:21:57.400]  我們學無
[00:21:57.400 --> 00:22:00.800]  當世人學無在烏托邦的時候
[00:22:00.800 --> 00:22:03.400]  我們學無每一個比烏托邦
[00:22:03.400 --> 00:22:07.400]  更加聖潔更加榮耀的國度再留
[00:22:07.400 --> 00:22:11.600]  而我們有份活在其中
[00:22:11.600 --> 00:22:13.000]  第二
[00:22:13.000 --> 00:22:15.800]  彼得從頭到尾都想說一件事
[00:22:15.800 --> 00:22:19.600]  我們要真心相信神的話
[00:22:19.600 --> 00:22:24.400]  不要動搖
[00:22:24.400 --> 00:22:28.400]  面對外憂面對內患
[00:22:28.400 --> 00:22:31.800]  彼得他同樣都是說一件事
[00:22:31.800 --> 00:22:35.800]  真心相信使徒所傳遞
[00:22:35.800 --> 00:22:40.200]  由主耶穌基督歷世歷代
[00:22:40.200 --> 00:22:41.600]  那些真理
[00:22:41.600 --> 00:22:44.600]  很堅實的真理
[00:22:44.600 --> 00:22:48.200]  相信聖經裡面所說的話
[00:22:48.200 --> 00:22:50.400]  不再自己侵襲多一點
[00:22:50.400 --> 00:22:54.000]  加多一點減少一點
[00:22:54.000 --> 00:22:56.000]  假教師過去出現
[00:22:56.000 --> 00:22:57.600]  今日仍然出現
[00:22:57.600 --> 00:22:59.600]  上個月
[00:22:59.600 --> 00:23:01.400]  我和一個
[00:23:01.400 --> 00:23:05.400]  從南亞回來的宣教士聊天
[00:23:05.400 --> 00:23:07.600]  那個宣教士說他現在很頭痛
[00:23:07.600 --> 00:23:09.800]  他會寫很多教材
[00:23:09.800 --> 00:23:10.800]  我說為什麼
[00:23:10.800 --> 00:23:12.400]  他說從中國的異端
[00:23:12.400 --> 00:23:18.200]  現在已經輸出到南亞不同的國家
[00:23:18.200 --> 00:23:19.600]  他的國家
[00:23:19.600 --> 00:23:22.400]  他所服侍一個受限制的國家裡面的宦教
[00:23:22.400 --> 00:23:24.200]  會受到這個異端的影響
[00:23:24.200 --> 00:23:27.400]  而這個異端非常的受歡迎
[00:23:27.400 --> 00:23:29.200]  那這個異端說什麼的
[00:23:29.200 --> 00:23:30.000]  很簡單
[00:23:30.000 --> 00:23:33.200]  我們信耶穌就能夠得救
[00:23:33.200 --> 00:23:34.400]  我們信耶穌就能夠得救
[00:23:34.400 --> 00:23:35.400]  於是乎
[00:23:35.400 --> 00:23:36.400]  你可以繼續犯罪
[00:23:36.400 --> 00:23:38.200]  你可以繼續放縱情慾
[00:23:38.200 --> 00:23:39.000]  完全沒有問題
[00:23:39.000 --> 00:23:41.200]  因為你已經得救了
[00:23:41.200 --> 00:23:42.800]  你快快活活的過日子
[00:23:42.800 --> 00:23:44.400]  做你想做的事就可以了
[00:23:44.400 --> 00:23:48.000]  這是非常之大受歡迎的福音
[00:23:48.000 --> 00:23:51.200]  是不是
[00:23:51.200 --> 00:23:52.800]  我相信對於那個人來說
[00:23:52.800 --> 00:23:54.400]  可能是福音
[00:23:54.400 --> 00:23:56.000]  但是對於他身邊的人來說
[00:23:56.000 --> 00:23:58.200]  是一個災難
[00:23:58.200 --> 00:23:59.800]  對於他的家庭來說
[00:23:59.800 --> 00:24:03.800]  是一個更大的災難
[00:24:03.800 --> 00:24:06.000]  真正的福音
[00:24:06.000 --> 00:24:08.400]  讓你生命得福
[00:24:08.400 --> 00:24:11.800]  你身邊的人也都因你得福
[00:24:11.800 --> 00:24:14.200]  這個才是真正的福音
[00:24:14.200 --> 00:24:15.600]  主耶穌基督的福音
[00:24:15.600 --> 00:24:18.800]  從來從來都是要付代價
[00:24:18.800 --> 00:24:23.000]  跟著背著十字架走
[00:24:23.000 --> 00:24:24.200]  所以各位宣教士
[00:24:24.200 --> 00:24:26.000]  他很努力地寫教材
[00:24:26.000 --> 00:24:29.000]  我要重新矯正
[00:24:29.000 --> 00:24:32.200]  假教師從來都有
[00:24:32.200 --> 00:24:34.000]  但是當我們堅信
[00:24:34.000 --> 00:24:36.200]  堅守神的話語
[00:24:36.200 --> 00:24:38.000]  我們不需要怕那些假教師
[00:24:38.000 --> 00:24:41.200]  因為我們懂得分辨
[00:24:41.200 --> 00:24:44.200]  這是彼得強調
[00:24:44.200 --> 00:24:50.000]  叫弟兄姊妹知道的
[00:24:50.000 --> 00:24:54.400]  聖經裏面我舉少少的例子
[00:24:54.400 --> 00:24:55.000]  《約翰福音》說
[00:24:55.000 --> 00:24:56.600]  我就是道路真理生命
[00:24:56.600 --> 00:24:57.400]  若不藉著我們
[00:24:57.400 --> 00:25:00.000]  有人能到乎那裏去
[00:25:00.000 --> 00:25:00.800]  《小道行傳》說
[00:25:00.800 --> 00:25:02.400]  除他以外別無拯救
[00:25:02.400 --> 00:25:04.000]  因為在天下人間
[00:25:04.000 --> 00:25:05.000]  唯有此刻別的明
[00:25:05.000 --> 00:25:07.000]  我們可以靠著得救
[00:25:07.000 --> 00:25:09.800]  主耶穌基督是唯一
[00:25:09.800 --> 00:25:12.400]  並不是條條大路通羅馬
[00:25:12.400 --> 00:25:14.000]  你信不信
[00:25:14.000 --> 00:25:17.000]  你真的信
[00:25:17.000 --> 00:25:22.400]  如果你信這個是唯一的時候
[00:25:22.400 --> 00:25:24.600]  你會對你身邊的人
[00:25:24.600 --> 00:25:26.000]  有不同的看法
[00:25:26.000 --> 00:25:27.800]  因為他們是迷失
[00:25:27.800 --> 00:25:29.600]  當這個是唯一
[00:25:29.600 --> 00:25:31.600]  當你相信的時候
[00:25:31.600 --> 00:25:33.600]  而你又愛他們的時候
[00:25:33.600 --> 00:25:36.200]  你的反應會不一樣
[00:25:36.200 --> 00:25:38.600]  你無以聲求他的國
[00:25:38.600 --> 00:25:39.400]  和他的義者
[00:25:39.400 --> 00:25:43.400]  這些東西都要加給你沒
[00:25:43.400 --> 00:25:45.000]  我們每一次做決定
[00:25:45.000 --> 00:25:46.000]  我們每一次做選擇
[00:25:46.000 --> 00:25:47.000]  生活裏面很多
[00:25:47.000 --> 00:25:48.800]  人生裏面很多的選擇和決定
[00:25:48.800 --> 00:25:50.000]  一定有失
[00:25:50.000 --> 00:25:52.800]  一定有得
[00:25:52.800 --> 00:25:53.800]  你失些甚麼
[00:25:53.800 --> 00:25:55.800]  你得些甚麼
[00:25:55.800 --> 00:25:57.000]  《聖經》裏面明明說
[00:25:57.000 --> 00:25:59.400]  當我們按著神的心意
[00:25:59.400 --> 00:26:02.600]  聲求他的國和他的義的時候
[00:26:02.600 --> 00:26:05.400]  神會包底
[00:26:05.400 --> 00:26:10.600]  信還是不信
[00:26:10.600 --> 00:26:11.800]  萬事都互相效力
[00:26:11.800 --> 00:26:14.000]  去愛神的人的益處
[00:26:14.000 --> 00:26:16.200]  就算按他的旨意被召的人
[00:26:16.200 --> 00:26:18.200]  因為他所預知的
[00:26:18.200 --> 00:26:21.200]  他也預定他們效法他兒子的榜樣
[00:26:21.200 --> 00:26:25.800]  使他兒子在許多弟兄中作長子
[00:26:25.800 --> 00:26:27.400]  萬事都互相效力
[00:26:27.400 --> 00:26:29.200]  以致在我們生命裏面的一切
[00:26:29.200 --> 00:26:30.000]  無論是過去
[00:26:30.000 --> 00:26:32.000]  無論是今天
[00:26:32.000 --> 00:26:35.400]  神都可以將所有我們的苦痛
[00:26:35.400 --> 00:26:37.000]  成為對我們生命的祝福
[00:26:37.000 --> 00:26:40.800]  以致我們更像主耶穌
[00:26:40.800 --> 00:26:45.200]  成為我們生命的磨難、磨練
[00:26:45.200 --> 00:26:51.200]  信不信
[00:26:51.200 --> 00:26:52.600]  你們是被揀選的一族
[00:26:52.600 --> 00:26:53.600]  是君尊的祭司
[00:26:53.600 --> 00:26:54.600]  是聖傑的國度
[00:26:54.600 --> 00:26:55.600]  是屬神的子民
[00:26:55.600 --> 00:26:57.000]  要使你們宣揚那
[00:26:57.000 --> 00:26:58.200]  召你們出黑暗
[00:26:58.200 --> 00:27:00.600]  入奇妙光明者的美德
[00:27:00.600 --> 00:27:01.800]  我們有身份
[00:27:01.800 --> 00:27:04.400]  但我們同樣有我們的使命
[00:27:04.400 --> 00:27:07.000]  宣揚那召我們出黑暗
[00:27:07.000 --> 00:27:11.000]  入奇妙光明者的美德
[00:27:11.000 --> 00:27:13.600]  信不信
[00:27:13.600 --> 00:27:17.400]  這只是個很小的例子
[00:27:17.400 --> 00:27:19.400]  但當我們信的時候
[00:27:19.400 --> 00:27:22.200]  你的生命會不一樣
[00:27:22.200 --> 00:27:23.600]  我們一同祈禱
