
[00:00:00.000 --> 00:00:04.560]  在剛過去的星期四,即是9月3日
[00:23:29.800 --> 00:23:33.360]  不能夠增添也不能夠減少
[00:23:33.360 --> 00:23:36.400]  以上所說的是假教師
[00:23:36.400 --> 00:23:39.640]  接著我們看看真教師是怎樣
[00:23:39.640 --> 00:23:41.040]  我們一起讀
[00:23:41.040 --> 00:23:44.200]  「但命令的總歸就是愛
[00:23:44.200 --> 00:23:48.760]  這愛是從清潔的心和無愧的良心
[00:23:48.760 --> 00:23:52.760]  無偽的信心生出來的」
[00:23:52.760 --> 00:23:58.240]  「命令」這個字和剛才第一節所說的「命令」不同
[00:23:58.240 --> 00:24:00.600]  「命令」是指指令
[00:24:00.600 --> 00:24:03.320]  代表著一種權威權柄
[00:24:03.320 --> 00:24:07.400]  而這裡的「命令」是指一種教導
[00:24:07.400 --> 00:24:10.800]  「總歸」的意思就是目的、目標
[00:24:10.800 --> 00:24:15.080]  即是說神的教導的目的
[00:24:15.080 --> 00:24:18.440]  是要人生出愛心
[00:24:18.440 --> 00:24:20.240]  這其實是一個很好的提醒
[00:24:20.240 --> 00:24:23.040]  即是說我們努力去讀聖經
[00:24:23.040 --> 00:24:24.400]  我們想生命之道
[00:24:24.400 --> 00:24:28.680]  不是為了讀多聖經顯示自己很厲害
[00:24:28.680 --> 00:24:30.320]  自高自大
[00:24:30.320 --> 00:24:33.680]  而是我們要生發一種愛心
[00:24:33.680 --> 00:24:37.320]  一種對神、對人的愛
[00:24:37.320 --> 00:24:39.920]  不過單是有愛都不夠
[00:24:39.920 --> 00:24:43.000]  我們常常聽到很多人是愛不得其法的
[00:24:43.000 --> 00:24:44.280]  我們看到新聞
[00:24:44.280 --> 00:24:46.200]  有些因愛成恨的
[00:24:46.200 --> 00:24:52.000]  去找刀斬自己的愛人
[00:24:52.000 --> 00:24:54.640]  也有父母愛子女
[00:24:54.640 --> 00:24:56.800]  但是他們的偏愛、溺愛
[00:24:56.800 --> 00:25:00.520]  造成對兒女負面的影響
[00:25:00.520 --> 00:25:02.400]  這些都是不正確的愛
[00:25:02.400 --> 00:25:08.480]  因此保羅在這裡為愛加上一個框架
[00:25:08.480 --> 00:25:12.480]  他指出這種愛應該是來自清潔的心
[00:25:12.480 --> 00:25:15.920]  無愧的良心和無偽的信心
[00:25:15.920 --> 00:25:20.680]  清潔的心指的是專一、純潔、遠離罪惡
[00:25:20.680 --> 00:25:23.040]  這種純潔的心
[00:25:23.040 --> 00:25:26.400]  無愧的良心指的是一種正直
[00:25:26.400 --> 00:25:32.400]  或者是完美的、完全的、沒有瑕疵的道德
[00:25:32.400 --> 00:25:35.400]  無偽的信心指的是真實的信仰
[00:25:35.400 --> 00:25:37.600]  換句話說
[00:25:37.600 --> 00:25:39.480]  一個信服真理的人
[00:25:39.480 --> 00:25:44.120]  他應該有一個發自真心、表裡如一
[00:25:44.120 --> 00:25:50.800]  純正、無瑕的態度去愛神愛人
[00:25:50.800 --> 00:25:55.680]  而真理的終極目標
[00:25:55.680 --> 00:25:59.960]  其實也是要使人擁有這樣的美好的特質
[00:25:59.960 --> 00:26:02.040]  這種愛是不偏不倚的
[00:26:02.040 --> 00:26:04.160]  不像那些假教師那種
[00:26:04.160 --> 00:26:08.360]  無的放矢、虛假虛浮的言論
[00:26:08.360 --> 00:26:09.600]  與他們相比
[00:26:09.600 --> 00:26:12.480]  兩者是天淵之別
[00:26:12.480 --> 00:26:13.800]  要堅守真理
[00:26:13.800 --> 00:26:17.240]  不僅要有純正的真理和教義
[00:26:17.240 --> 00:26:20.360]  我們還需要有清心的領袖
[00:26:20.360 --> 00:26:22.080]  教會要有好的發展
[00:26:22.080 --> 00:26:25.120]  要對社會有正面良好的影響
[00:26:25.120 --> 00:26:28.400]  需要有能夠持守正道
[00:26:28.400 --> 00:26:30.880]  又清心正直的領袖
[00:26:30.880 --> 00:26:34.400]  所以保羅在第十二至十七節
[00:26:34.400 --> 00:26:36.800]  用自己作為一個例子
[00:26:36.800 --> 00:26:41.240]  他在這段經文中
[00:26:41.240 --> 00:26:46.240]  他要指出哪一個是真教師
[00:26:46.240 --> 00:26:48.920]  其實保羅在以弗所教會
[00:26:48.920 --> 00:26:51.240]  曾經無仰過三年那麼久
[00:26:51.240 --> 00:26:55.920]  他與以弗所信徒應該是很熟悉的
[00:26:55.920 --> 00:26:59.640]  信徒應該明白保羅的背景
[00:26:59.640 --> 00:27:01.200]  而提摩太就更加
[00:27:01.200 --> 00:27:02.400]  與他同宮那麼久
[00:27:02.400 --> 00:27:05.240]  所以他們知道保羅怎樣信耶穌
[00:27:05.240 --> 00:27:06.680]  在這段經文中我們看到
[00:27:06.680 --> 00:27:10.400]  保羅得救的見證
[00:27:10.400 --> 00:27:11.800]  既然他們那麼熟悉保羅
[00:27:11.800 --> 00:27:13.160]  保羅寫的這個見證
[00:27:13.160 --> 00:27:16.160]  不僅僅是向他們介紹自己
[00:27:16.160 --> 00:27:18.120]  其實剛才我也說了
[00:27:18.120 --> 00:27:22.760]  這段書信保羅志在讓全會眾
[00:27:22.760 --> 00:27:27.520]  來傳閱來得知他的教導
[00:27:27.520 --> 00:27:28.920]  而在這些會眾裡面
[00:27:28.920 --> 00:27:31.240]  當然也不少有些人是反對保羅
[00:27:31.240 --> 00:27:33.040]  是保羅的反對者
[00:27:33.040 --> 00:27:34.680]  這些反對者
[00:27:34.680 --> 00:27:37.120]  他們要找把柄去攻擊保羅
[00:27:37.120 --> 00:27:38.600]  而保羅其中一個特點
[00:27:38.600 --> 00:27:40.800]  就是他在信耶穌之前
[00:27:40.800 --> 00:27:43.000]  他是一個逼迫基督徒的人
[00:27:43.000 --> 00:27:49.280]  他曾經拿文書去拘捕那些基督徒
[00:27:49.280 --> 00:27:50.600]  拘捕他們入獄
[00:27:50.600 --> 00:27:52.720]  拘捕他們坐牢
[00:27:52.720 --> 00:27:58.880]  所以這是保羅信主之前的問題
[00:27:58.880 --> 00:28:01.520]  而保羅現在要藉著這段經文
[00:28:01.520 --> 00:28:06.760]  來回應這些反對者對他的攻擊
[00:28:06.760 --> 00:28:12.120]  他在這段說話裡面表達了
[00:28:12.120 --> 00:28:13.560]  沒錯 我以前是這樣
[00:28:13.560 --> 00:28:16.480]  但這是我信主之前的事
[00:28:16.480 --> 00:28:19.080]  在罪人之中我是一個罪魁
[00:28:19.080 --> 00:28:24.320]  不過上帝已經赦免了我的罪
[00:28:24.320 --> 00:28:27.800]  上帝已經憐憫了我
[00:28:27.800 --> 00:28:31.800]  他在這裡很實在地
[00:28:31.800 --> 00:28:36.200]  經歷到他自己的生命真的悔改歸向神
[00:28:36.200 --> 00:28:40.480]  並且經歷到神赦罪的憐憫
[00:28:40.480 --> 00:28:43.760]  使他能夠重生得救
[00:28:43.760 --> 00:28:46.280]  他的經歷相比於那些假教師
[00:28:46.280 --> 00:28:47.880]  只有「講」字
[00:28:47.880 --> 00:28:50.320]  其實那些假教師
[00:28:50.320 --> 00:28:52.080]  連自己在說什麼都不知道
[00:28:52.080 --> 00:28:59.120]  他們甚至誤解神賜納律法的目的
[00:28:59.120 --> 00:29:01.520]  他們以為神賜納律法
[00:29:01.520 --> 00:29:04.720]  就是要人靠律法來得救
[00:29:04.720 --> 00:29:06.520]  所以保羅與他們相比
[00:29:06.520 --> 00:29:08.680]  他們實在是無法相比
[00:29:08.680 --> 00:29:13.320]  保羅不僅顯示出神在他身上的大能
[00:29:13.320 --> 00:29:17.600]  也使他能夠成為榜樣
[00:29:17.600 --> 00:29:19.560]  成為真教師
[00:29:19.560 --> 00:29:22.880]  來影響其他人
[00:29:22.880 --> 00:29:27.000]  而這段經文除了顯示誰是真教師之外
[00:29:27.000 --> 00:29:29.840]  其實保羅還有另一個目的
[00:29:29.840 --> 00:29:31.600]  就是藉著這段經文
[00:29:31.600 --> 00:29:34.840]  來顯示什麼才是真正的福音
[00:29:34.840 --> 00:29:38.000]  我們一起來讀這一節
[00:29:38.000 --> 00:29:40.160]  「基督耶穌降世
[00:29:40.160 --> 00:29:42.400]  為要拯救罪人
[00:29:42.400 --> 00:29:44.480]  這話是可信的
[00:29:44.480 --> 00:29:48.280]  是十分可佩服的」
[00:29:48.280 --> 00:29:52.840]  「這話」其實是指括號裡面的字
[00:29:52.840 --> 00:29:54.560]  「基督耶穌降世
[00:29:54.560 --> 00:29:56.840]  為要拯救罪人」
[00:29:56.840 --> 00:30:00.840]  這句話很可能是當時流行的格言
[00:30:00.840 --> 00:30:02.560]  也是教會裡面的教導
[00:30:02.560 --> 00:30:04.520]  甚至可能是他們聚會的時候
[00:30:04.520 --> 00:30:08.680]  公開來宣認的一個信條
[00:30:08.680 --> 00:30:12.640]  而這句話正正就是將整個福音
[00:30:12.640 --> 00:30:17.120]  很押要地來顯示出來
[00:30:17.120 --> 00:30:18.720]  到底基督教
[00:30:18.720 --> 00:30:20.680]  我們經常說傳福音傳的是什麼呢?
[00:30:20.680 --> 00:30:24.680]  就是這個真神耶穌基督降世
[00:30:24.680 --> 00:30:26.200]  祂來成就救恩
[00:30:26.200 --> 00:30:28.200]  拯救所有罪人
[00:30:28.200 --> 00:30:29.880]  願意相信祂的罪人
[00:30:29.880 --> 00:30:36.240]  這個就是福音的核心的訊息
[00:30:36.240 --> 00:30:37.760]  而保羅他自己的經歷
[00:30:37.760 --> 00:30:42.040]  正正就是證明了這句話的實在
[00:30:42.040 --> 00:30:45.360]  相比於那些假教師的虛浮
[00:30:45.360 --> 00:30:47.120]  不知所謂的空談
[00:30:47.120 --> 00:30:49.840]  保羅是用他自己的經歷
[00:30:49.840 --> 00:30:53.920]  來去真確地顯示這句話
[00:30:53.920 --> 00:30:57.520]  顯示什麼是真正的福音
[00:30:57.520 --> 00:30:59.240]  其實除了保羅之外
[00:30:59.240 --> 00:31:02.640]  還有在現今這個世代
[00:31:02.640 --> 00:31:05.840]  其實還有很多基督教的領袖
[00:31:05.840 --> 00:31:09.720]  是真教師
[00:31:09.720 --> 00:31:11.360]  是可以成為我們的榜樣
[00:31:11.360 --> 00:31:14.400]  值得我們來到學校的
[00:31:14.400 --> 00:31:16.280]  其中一位就是
[00:31:16.280 --> 00:31:17.560]  不知道大家認不認識她
[00:31:17.560 --> 00:31:20.600]  她是蘇恩配姐妹
[00:31:20.600 --> 00:31:23.960]  在華人社會可能不是那麼多人認識她
[00:31:23.960 --> 00:31:27.040]  未必是一位很家喻戶曉的人物
[00:31:27.040 --> 00:31:33.320]  在1982年她在那年的復活節那天離開世界
[00:31:33.320 --> 00:31:35.360]  在她離開世界之後
[00:31:35.360 --> 00:31:37.480]  香港一家報社的主筆
[00:31:37.480 --> 00:31:41.080]  連續幾天在一個專欄裡面
[00:31:41.080 --> 00:31:44.000]  撰文來紀念蘇恩配
[00:31:44.000 --> 00:31:48.600]  她的標題就是「香港奇女子」
[00:31:48.600 --> 00:31:52.200]  到底這個若不吭風的女士
[00:31:52.200 --> 00:31:54.720]  她有多奇呢?
[00:31:54.720 --> 00:31:59.800]  蘇恩配出生於上個世紀30年代末的香港
[00:31:59.800 --> 00:32:01.720]  她的中英文相當好
[00:32:01.720 --> 00:32:03.720]  她受到她父親的影響
[00:32:03.720 --> 00:32:07.120]  對中國文學產生了濃厚的興趣
[00:32:07.120 --> 00:32:11.880]  也對國家、民族有一份濃烈的感情
[00:32:11.880 --> 00:32:14.880]  她讀的中學是英華女校
[00:32:14.880 --> 00:32:16.520]  她在那裡信主
[00:32:16.520 --> 00:32:22.640]  並且立志將自己的生命奉獻去服侍神
[00:32:22.640 --> 00:32:24.760]  她悲天憫人的性格
[00:32:24.760 --> 00:32:29.400]  使她甘心放棄香港大學的學位
[00:32:29.400 --> 00:32:32.120]  入讀師範學院
[00:32:32.120 --> 00:32:35.680]  畢業之後去到當時仍是很偏僻的荃灣
[00:32:35.680 --> 00:32:37.280]  就做了小學教師
[00:32:37.280 --> 00:32:38.720]  一教就教了六年
[00:32:38.720 --> 00:32:41.360]  教導一些貧困的小朋友
[00:32:41.360 --> 00:32:44.720]  她對小朋友、學生總是循循善誘
[00:32:44.720 --> 00:32:49.760]  而其他老師對她也是敬佩有加
[00:32:49.760 --> 00:32:52.000]  但是就在她26歲那一年
[00:32:52.000 --> 00:32:55.760]  她被診斷患上甲狀腺癌
[00:32:55.760 --> 00:32:58.960]  她的家人隱瞞了她的病情
[00:32:58.960 --> 00:33:01.880]  直到她七年之後癌症復發
[00:33:01.880 --> 00:33:02.640]  她才知道
[00:33:02.640 --> 00:33:06.880]  這個消息改變了她整個人生的計劃
[00:33:06.880 --> 00:33:09.080]  放下她的教學工作
[00:33:09.080 --> 00:33:11.520]  當病情穩定一點的時候
[00:33:11.520 --> 00:33:13.320]  她就去到美國進修
[00:33:13.320 --> 00:33:15.760]  當時是坐船去的
[00:33:15.760 --> 00:33:17.680]  是1963年
[00:33:17.680 --> 00:33:21.680]  她畢業之後沒有留在美國過安定繁榮的生活
[00:33:21.680 --> 00:33:22.960]  她就去了台灣
[00:33:22.960 --> 00:33:27.520]  在那裡做校園雜誌的主編
[00:33:27.520 --> 00:33:29.920]  她決心要將這份雜誌
[00:33:29.920 --> 00:33:31.760]  成為一份有份量的
[00:33:31.760 --> 00:33:35.600]  中國基督徒知識分子的刊物
[00:33:35.600 --> 00:33:37.920]  後來她也創立其他的雜誌
[00:33:37.920 --> 00:33:43.240]  她訓練出一批台灣基督徒文字工作的精英
[00:33:43.240 --> 00:33:44.680]  在1970年的時候
[00:33:44.680 --> 00:33:47.760]  她因為積勞成疾的緣故病情加重
[00:33:47.760 --> 00:33:50.080]  她就回到香港
[00:33:50.080 --> 00:33:52.160]  當她的病情稍為好轉的時候
[00:33:52.160 --> 00:33:55.040]  而當時正正就是70年代
[00:33:55.040 --> 00:33:58.000]  香港的經濟開始起飛
[00:33:58.000 --> 00:34:02.200]  但是社會的問題就越來越多
[00:34:02.200 --> 00:34:05.640]  青少年犯罪問題是日益的嚴重
[00:34:05.640 --> 00:34:09.760]  而她作為一個長期參與青少年工作的人
[00:34:09.760 --> 00:34:10.920]  她面對這樣的情況
[00:34:10.920 --> 00:34:13.440]  於是她就問自己一個問題
[00:34:13.440 --> 00:34:19.400]  我可以為這個城市做些什麼呢?
[00:34:19.400 --> 00:34:23.680]  就在一種先知性的使命感的催逼之下
[00:34:23.680 --> 00:34:28.000]  蘇恩配就和當時一些志同道合的年輕人
[00:34:28.000 --> 00:34:30.640]  創辦了一本雜誌
[00:34:30.640 --> 00:34:33.400]  創辦這本雜誌不單只是蘇恩配
[00:34:33.400 --> 00:34:35.080]  她侍奉的一個里程碑
[00:34:35.080 --> 00:34:40.200]  也是對香港青年工作產生了深遠的影響
[00:34:40.200 --> 00:34:43.560]  她幾乎瘋狂地投入她的工作
[00:34:43.560 --> 00:34:46.000]  每天做12個小時身兼數職
[00:34:46.000 --> 00:34:49.480]  結果這份雜誌出街之後
[00:34:49.480 --> 00:34:51.960]  反應是非常之好
[00:34:51.960 --> 00:34:55.320]  這本就是《突破》雜誌
[00:34:55.320 --> 00:35:01.080]  甚至有電台邀請她們來做主持節目
[00:35:01.080 --> 00:35:04.120]  當時電台有一個叫做《突破時刻》
[00:35:04.120 --> 00:35:07.360]  後來她們開展了輔導工作
[00:35:07.360 --> 00:35:08.520]  輔導的服務
[00:35:08.520 --> 00:35:12.320]  直至到今天仍然有的
[00:35:12.320 --> 00:35:17.600]  很快《突破》就發展成為一個多元媒體的青年運動
[00:35:17.600 --> 00:35:21.480]  並且成為香港政府和民間
[00:35:21.480 --> 00:35:26.360]  一個最受信任的青年問題的智囊團
[00:35:26.360 --> 00:35:30.120]  她其中一部的遺作就是《死亡別狂怒》
[00:35:30.120 --> 00:35:33.400]  這本書我們的圖書館都應該有
[00:35:33.400 --> 00:35:37.360]  裏面有她生前的一些文章
[00:35:37.360 --> 00:35:39.080]  她的一些經歷
[00:35:39.080 --> 00:35:42.840]  和她離開世界之前的一些心路歷程
[00:35:42.840 --> 00:35:45.160]  一本很好看的書 很薄的
[00:35:45.160 --> 00:35:49.560]  到現在應該都翻印了起碼有二十多版
[00:35:49.560 --> 00:35:52.920]  香港很少書可以翻印這麼多
[00:35:52.920 --> 00:35:55.080]  很多人認識蘇恩配的人
[00:35:55.080 --> 00:35:58.680]  他們都形容蘇恩配是一個
[00:35:58.680 --> 00:35:59.920]  外表很柔弱
[00:35:59.920 --> 00:36:02.480]  但是生命力很強的人
[00:36:02.480 --> 00:36:05.960]  她因為長期受到癌症的折磨
[00:36:05.960 --> 00:36:09.080]  她的身體已經可以說是弱不堪風
[00:36:09.080 --> 00:36:13.280]  但是她從來都不會這樣自怨自艾
[00:36:13.280 --> 00:36:16.880]  因著她對信仰的執著和堅持
[00:36:16.880 --> 00:36:22.520]  她在困境中仍然能夠彰顯神在她身上的大能
[00:36:22.520 --> 00:36:29.000]  她其中一句出名的說話就是
[00:36:29.000 --> 00:36:36.400]  「與其就坐黑暗 不如燃燒自己」
[00:36:36.400 --> 00:36:40.080]  她可以說是一個為自己無所求
[00:36:40.080 --> 00:36:43.440]  為上帝求所有的一個這樣的人
[00:36:43.440 --> 00:36:47.840]  有人形容她的一生就好像一支蠟燭
[00:36:47.840 --> 00:36:51.120]  她將生命完全為主來焚燒
[00:36:51.120 --> 00:36:52.520]  而且是燒到盡
[00:36:52.520 --> 00:36:55.520]  並且燃燒了其他的人
[00:36:55.520 --> 00:36:59.320]  昨晚我就想起一本書
[00:36:59.320 --> 00:37:03.000]  在這本書裏面有一段這樣的文字
[00:37:03.000 --> 00:37:05.920]  「我從未有想過在1971年回港後
[00:37:05.920 --> 00:37:08.680]  再播到醫院行醫五年後
[00:37:08.680 --> 00:37:11.320]  竟然會踏上另一條侍奉之路
[00:37:11.320 --> 00:37:14.480]  在1973年加入突破 先是兼職
[00:37:14.480 --> 00:37:17.400]  後來是全時間成為青年工作者
[00:37:17.400 --> 00:37:18.960]  這是神的呼召
[00:37:18.960 --> 00:37:22.960]  亦受到恩師蘇恩配姊妹的生命感染」
[00:37:22.960 --> 00:37:26.000]  大家知不知道寫這段說話的是誰?
[00:37:26.000 --> 00:37:29.440]  嘩!這麼熟悉 你們跟她很熟
[00:37:29.440 --> 00:37:32.840]  她就是剛剛港九培靈賢經會
[00:37:32.840 --> 00:37:39.400]  晚上的粉輕報道會的講員蔡元雲
[00:37:39.400 --> 00:37:43.080]  我們看到一個人的生命可以這麼美麗
[00:37:43.080 --> 00:37:48.000]  她不求自己有甚麼財富名譽地位
[00:37:48.000 --> 00:37:51.280]  她求的是為主來燃燒自己的生命
[00:37:51.280 --> 00:37:54.320]  她也燃點起別人的生命
[00:37:54.320 --> 00:37:56.400]  從這些見證
[00:37:56.400 --> 00:37:58.080]  從這段經文
[00:37:58.080 --> 00:38:00.320]  我們可以看到
[00:38:00.320 --> 00:38:03.520]  一個為真道打美好仗的人
[00:38:03.520 --> 00:38:07.160]  就不是空講高賢大智
[00:38:07.160 --> 00:38:10.880]  空講一番道理
[00:38:10.880 --> 00:38:13.000]  而我們作為信徒
[00:38:13.000 --> 00:38:16.880]  我們也要勤讀聖經 明辨真理
[00:38:16.880 --> 00:38:19.760]  以聖經的真理來分辨
[00:38:19.760 --> 00:38:22.680]  世上的道理
[00:38:22.680 --> 00:38:24.640]  哪些是真 哪些是假
[00:38:24.640 --> 00:38:29.040]  並且去分辨哪些是真正屬神的領袖
[00:38:29.040 --> 00:38:32.560]  我們要聽其言 觀其行
[00:38:32.560 --> 00:38:36.280]  盼望今天我們藉著保羅的教導
[00:38:36.280 --> 00:38:38.320]  和如同雲彩的見證人
[00:38:38.320 --> 00:38:42.600]  我們可以幫助我們在這個世上分辨道理
[00:38:42.600 --> 00:38:45.800]  也使我們自己立志做好的榜樣
[00:38:45.800 --> 00:38:47.320]  去影響其他的人
[00:38:47.320 --> 00:38:49.360]  甚至影響整個世界
[00:38:49.360 --> 00:38:51.800]  我們一起來祈禱
[00:38:51.800 --> 00:38:52.760]  稱愛天父上帝
[00:38:52.760 --> 00:38:54.160]  我們感謝讚美祢
[00:38:54.160 --> 00:38:57.960]  感謝祢留下祢皆美的說話
[00:38:57.960 --> 00:39:00.800]  留下祢獨人皆美的腳鐘
[00:39:00.800 --> 00:39:03.840]  使我們可以有榜樣 可以依循
[00:39:03.840 --> 00:39:05.800]  有上帝祢自己的真理
[00:39:05.800 --> 00:39:08.040]  成為我們行事為人的指引
[00:39:08.040 --> 00:39:11.160]  今天可能我們也會面對很多試探人有
[00:39:11.160 --> 00:39:12.880]  甚至我們有時也會跌倒
[00:39:12.880 --> 00:39:14.960]  但主求祢真的叫我們在哪裏跌倒
[00:39:14.960 --> 00:39:16.920]  我們就從哪裏站起來
[00:39:16.920 --> 00:39:19.440]  並且靠著上帝祢自己的大能大力
[00:39:19.440 --> 00:39:21.800]  繼續有力地去爭戰
[00:39:21.800 --> 00:39:23.680]  為祢打美好的仗
[00:39:23.680 --> 00:39:25.120]  感謝您聽我們的禱告
[00:39:25.120 --> 00:39:26.720]  奉耶穌基督得勝人命
[00:39:26.720 --> 00:39:27.720]  阿門
