
[00:00:00.000 --> 00:00:03.820]  我們2014年新的主題在這裡唸出來
[00:16:51.280 --> 00:16:52.400]  聲音忽然之多
[00:16:52.400 --> 00:16:55.600]  香港的氣氛越來越差的情況下
[00:16:55.600 --> 00:16:58.200]  我們怎樣可以剛強壯膽
[00:16:58.200 --> 00:17:00.840]  是靠著神的說話
[00:17:00.840 --> 00:17:04.400]  跟你隔壁的弟兄說一聲,你要靠著神的說話
[00:17:04.400 --> 00:17:06.920]  第二個剛強壯膽的原因
[00:17:06.920 --> 00:17:07.920]  是第一章第九節
[00:17:07.920 --> 00:17:09.120]  我起碼有吩咐你
[00:17:09.120 --> 00:17:11.640]  你當剛強壯膽,不如懼怕也不如驚慌
[00:17:11.640 --> 00:17:13.000]  因為你無論往哪裏去
[00:17:13.000 --> 00:17:15.800]  也要說你的神必與你同在
[00:17:15.800 --> 00:17:20.440]  神與你同在,你就能夠剛強壯膽
[00:17:20.440 --> 00:17:22.360]  有一天我女兒跟我說
[00:17:22.360 --> 00:17:27.200]  「爸爸你陪我去電腦商場買電腦東西」
[00:17:27.200 --> 00:17:29.680]  「我們這麼大,當然自己去」
[00:17:29.680 --> 00:17:31.040]  她說「不,我很害怕」
[00:17:31.040 --> 00:17:31.960]  「我害怕甚麼」
[00:17:31.960 --> 00:17:33.320]  「那個商場沒有女生去」
[00:17:33.320 --> 00:17:35.080]  「全部都是男人來的」
[00:17:35.080 --> 00:17:36.080]  「所以你陪我去」
[00:17:36.080 --> 00:17:37.080]  我說「你自己去就可以了」
[00:17:37.080 --> 00:17:39.000]  「我陪你留下,你自己上去買」
[00:17:39.000 --> 00:17:41.040]  「不不不,你陪我去」
[00:17:41.040 --> 00:17:42.480]  當我陪她入去的時候
[00:17:42.480 --> 00:17:44.040]  她就很雀躍
[00:17:44.040 --> 00:17:46.320]  因為我在這裏
[00:17:46.320 --> 00:17:49.600]  我與她同在
[00:17:49.600 --> 00:17:51.400]  她入了商場就很夠膽
[00:17:51.400 --> 00:17:52.440]  雖然沒有女生在
[00:17:52.440 --> 00:17:54.960]  但她很夠膽,因為她知道爸爸在這裏
[00:17:54.960 --> 00:17:55.960]  還有第二個
[00:17:55.960 --> 00:17:56.680]  她很剛強壯膽
[00:17:56.680 --> 00:18:00.440]  因為她知道爸爸在這裏,當然爸爸付錢
[00:18:00.440 --> 00:18:02.440]  兄弟姐妹
[00:18:02.440 --> 00:18:05.360]  你要知道今天很多的信徒
[00:18:05.360 --> 00:18:06.480]  他回到公司裏面的時候
[00:18:06.480 --> 00:18:07.880]  他星期天回來敬拜主的時候
[00:18:07.880 --> 00:18:08.800]  他很清楚神在這裏
[00:18:08.800 --> 00:18:10.120]  但到星期一回到公司裏面
[00:18:10.120 --> 00:18:11.720]  他知道他老闆在這裏,他同事在這裏
[00:18:11.720 --> 00:18:13.640]  但他不覺得神在這裏
[00:18:13.640 --> 00:18:16.920]  所以他不能夠剛強壯膽
[00:18:16.920 --> 00:18:18.360]  如果,組員
[00:18:18.360 --> 00:18:20.120]  如果你星期一真的這麼驚恐
[00:18:20.120 --> 00:18:21.040]  你跟你的組長說
[00:18:21.040 --> 00:18:23.800]  「組長,請你9時15分發一個WhatsApp給我」
[00:18:23.800 --> 00:18:27.600]  「跟我說神與我同在,Amen」
[00:18:27.600 --> 00:18:29.440]  我們看到人
[00:18:29.440 --> 00:18:33.960]  好像那十個探子看到人的巨大巨人
[00:18:33.960 --> 00:18:35.080]  我們不能夠打贏
[00:18:35.080 --> 00:18:36.720]  我們一定輸,不可以打
[00:18:36.720 --> 00:18:38.040]  我們星期一就見到巨人
[00:18:38.040 --> 00:18:41.000]  我們見不到神與我們同在
[00:18:41.000 --> 00:18:42.280]  只有約書亞和加納華
[00:18:42.280 --> 00:18:45.800]  神與我們同在,摩西我們去
[00:18:45.800 --> 00:18:47.600]  他們能夠剛強壯膽
[00:18:47.600 --> 00:18:49.800]  因為他們看到神與我們同在
[00:18:49.800 --> 00:18:51.920]  而不是看到環境,兄弟姐妹
[00:18:51.920 --> 00:18:53.160]  你不可以只看環境
[00:18:53.160 --> 00:18:55.240]  環境帶給你是恐懼的
[00:18:55.240 --> 00:18:56.720]  環境帶給你是不安的
[00:18:56.720 --> 00:18:59.960]  但是,上帝與你同在
[00:18:59.960 --> 00:19:01.160]  我記得那天我進了商場
[00:19:01.160 --> 00:19:02.760]  我女兒只看到我和產品
[00:19:02.760 --> 00:19:04.920]  她看不到其他人
[00:19:04.920 --> 00:19:05.880]  我進出了商場之後
[00:19:05.880 --> 00:19:08.080]  我說「女兒,裏面很多男人都看不到」
[00:19:08.080 --> 00:19:10.120]  「看不到,我只看到你夠了,OK」
[00:19:10.120 --> 00:19:12.200]  「很放鬆,很放鬆,很放鬆」
[00:19:12.200 --> 00:19:13.640]  兄弟姐妹
[00:19:13.640 --> 00:19:15.440]  你每個星期,每一天
[00:19:15.440 --> 00:19:19.720]  你看到上帝與你同在就夠了
[00:19:19.720 --> 00:19:23.160]  環境只會帶給你恐懼
[00:19:23.160 --> 00:19:26.520]  你的工作會帶給你不安
[00:19:26.520 --> 00:19:27.640]  不容易的事情
[00:19:27.640 --> 00:19:31.480]  但是我們怎樣應用整段經文在我們生活裏面呢?
[00:19:31.480 --> 00:19:34.320]  第一,信徒必須要認同和擁抱
[00:19:34.320 --> 00:19:37.720]  神應許的地方是他的使命
[00:19:37.720 --> 00:19:39.560]  所以我們必須有兩件事要做
[00:19:39.560 --> 00:19:41.560]  第一,就是個人的轉化
[00:19:41.560 --> 00:19:43.040]  不只是關注我自己
[00:19:43.040 --> 00:19:44.200]  我必須關注教會
[00:19:44.200 --> 00:19:45.120]  不單關注教會
[00:19:45.120 --> 00:19:47.320]  我更加要關注上帝的國度
[00:19:47.320 --> 00:19:49.520]  你還記得去年年尾我們感恩
[00:19:49.520 --> 00:19:52.280]  我請了黃麗文牧師Ben Wong來
[00:19:52.280 --> 00:19:53.720]  和你分享一下
[00:19:53.720 --> 00:19:55.680]  神在這個世代
[00:19:55.680 --> 00:19:58.960]  在整個世界的方方面面工作在做什麼
[00:19:58.960 --> 00:20:00.240]  沒錯,我們要明白
[00:20:00.240 --> 00:20:02.160]  這個世界可能快要加息
[00:20:02.160 --> 00:20:02.960]  我們要明白
[00:20:02.960 --> 00:20:04.120]  這個世界很動盪
[00:20:04.120 --> 00:20:05.240]  但是
[00:20:05.240 --> 00:20:08.080]  我們要更加關心的是天國
[00:20:08.080 --> 00:20:10.120]  上帝在整個天國運行的工作
[00:20:10.120 --> 00:20:12.120]  祂在做什麼
[00:20:12.120 --> 00:20:14.400]  這是第一個我們必須要轉化的事情
[00:20:14.400 --> 00:20:16.920]  第二個我們必須要轉化的事情就是
[00:20:16.920 --> 00:20:18.520]  我們要轉化這個社會
[00:20:18.520 --> 00:20:20.040]  包括無論是宗教的層面
[00:20:20.040 --> 00:20:20.800]  家庭的層面
[00:20:20.800 --> 00:20:21.520]  教育的層面
[00:20:21.520 --> 00:20:22.280]  政治的層面
[00:20:22.280 --> 00:20:23.000]  媒體的層面
[00:20:23.000 --> 00:20:23.680]  藝術的層面
[00:20:23.680 --> 00:20:24.320]  娛樂的層面
[00:20:24.320 --> 00:20:25.640]  還有商業的層面
[00:20:25.640 --> 00:20:27.160]  等於今天我們不能夠光榮壯大
[00:20:27.160 --> 00:20:30.200]  因為我從沒想過我們要做這些事情
[00:20:30.200 --> 00:20:33.280]  我只是打算打份工而已
[00:20:33.280 --> 00:20:34.720]  我打了份工
[00:20:34.720 --> 00:20:36.640]  接著就等放工
[00:20:36.640 --> 00:20:37.680]  放工就等出糧
[00:20:37.680 --> 00:20:38.600]  出糧就等放假
[00:20:38.600 --> 00:20:39.640]  放假等旅行
[00:20:39.640 --> 00:20:41.480]  我上個星期不見了
[00:20:41.480 --> 00:20:45.080]  我算一算我們起碼不見了400人
[00:20:45.080 --> 00:20:46.080]  去了哪裡呢
[00:20:46.080 --> 00:20:47.880]  去了旅行
[00:20:47.880 --> 00:20:49.520]  你去旅行不是錯的
[00:20:49.520 --> 00:20:50.960]  我不是說你錯
[00:20:50.960 --> 00:20:51.760]  而是我說
[00:20:51.760 --> 00:20:53.960]  今天如果我們的生活目標
[00:20:53.960 --> 00:20:57.240]  和外面的人的價值觀是一樣的話
[00:20:57.240 --> 00:20:58.680]  我們就沒有這個使命
[00:20:58.680 --> 00:21:01.840]  我們就不需要去影響這個世界
[00:21:01.840 --> 00:21:03.600]  改變這個世界
[00:21:03.600 --> 00:21:06.400]  你不是要成功上位
[00:21:06.400 --> 00:21:07.640]  加薪
[00:21:07.640 --> 00:21:09.960]  你成功之後
[00:21:09.960 --> 00:21:14.840]  是要影響到你周遭環境的人
[00:21:14.840 --> 00:21:17.200]  今天包括信徒和非信徒
[00:21:17.200 --> 00:21:18.480]  我們需要影響他們
[00:21:18.480 --> 00:21:19.680]  為什麼需要影響他們
[00:21:19.680 --> 00:21:22.000]  你會發覺有些人
[00:21:22.000 --> 00:21:23.440]  包括信徒
[00:21:23.440 --> 00:21:26.480]  是很不開心的
[00:21:26.480 --> 00:21:28.520]  我就這樣數
[00:21:28.520 --> 00:21:30.240]  你不需要舉手
[00:21:30.240 --> 00:21:31.280]  你發覺你上班裡面
[00:21:31.280 --> 00:21:32.360]  你看到一些同事
[00:21:32.360 --> 00:21:33.280]  就算是基督徒
[00:21:33.280 --> 00:21:35.080]  他都很不開心
[00:21:35.080 --> 00:21:37.080]  一些不開心的基督徒
[00:21:37.080 --> 00:21:39.480]  他已經被擄了
[00:21:39.480 --> 00:21:40.600]  是不是
[00:21:40.600 --> 00:21:42.160]  他經歷不了
[00:21:42.160 --> 00:21:45.000]  救恩那種的喜樂
[00:21:45.000 --> 00:21:45.920]  如果你是這樣的話
[00:21:45.920 --> 00:21:48.320]  頂尖姐妹你都被擄了
[00:21:48.320 --> 00:21:49.520]  你看一看你隔壁的頂尖姐妹
[00:21:49.520 --> 00:21:53.280]  開心還是不開心
[00:21:53.280 --> 00:21:54.920]  很多新朋友來到我們教會
[00:21:54.920 --> 00:21:56.320]  崇拜完之後告訴我
[00:21:56.320 --> 00:21:58.640]  牧師 你的教會崇拜很開心
[00:21:58.640 --> 00:22:00.120]  我說是呀 你千萬不要來了之後
[00:22:00.120 --> 00:22:02.040]  令到我們不開心
[00:22:02.040 --> 00:22:04.360]  我說笑
[00:22:04.360 --> 00:22:05.960]  頂尖姐妹
[00:22:05.960 --> 00:22:08.120]  我們不是要不提這個世界的事情
[00:22:08.120 --> 00:22:10.400]  但是我得著救恩的喜樂
[00:22:10.400 --> 00:22:11.880]  在我心裡面湧流出來
[00:22:11.880 --> 00:22:13.720]  有什麼拿走了這個喜樂的
[00:22:13.720 --> 00:22:16.600]  就是我的生命已經被擄了
[00:22:16.600 --> 00:22:19.080]  唯有圍爐之地的人才沒有了喜樂
[00:22:19.080 --> 00:22:20.880]  連信徒都沒有了喜樂
[00:22:20.880 --> 00:22:22.840]  我們要挽回這些信徒回來
[00:22:22.840 --> 00:22:24.720]  我們更要挽回未信主的人
[00:22:24.720 --> 00:22:26.640]  讓他能夠享受到
[00:22:26.640 --> 00:22:29.440]  上帝給他救恩的喜樂
[00:22:29.440 --> 00:22:30.520]  這個就是我們要
[00:22:30.520 --> 00:22:33.400]  應許所得之地
[00:22:33.400 --> 00:22:34.600]  是不是
[00:22:34.600 --> 00:22:36.240]  你每天上班的領域
[00:22:36.240 --> 00:22:37.120]  你讀書的領域
[00:22:37.120 --> 00:22:38.280]  你的家庭的領域
[00:22:38.280 --> 00:22:40.640]  是你要影響的領域
[00:22:40.640 --> 00:22:42.880]  為什麼《士師記》會發生這樣的事情
[00:22:42.880 --> 00:22:44.760]  其實約翰亞答應了三場
[00:22:44.760 --> 00:22:45.480]  稍後我們說的時候
[00:22:45.480 --> 00:22:48.040]  你會知道只是答應了三場很重要的戰爭
[00:22:48.040 --> 00:22:49.160]  完了之後
[00:22:49.160 --> 00:22:51.160]  就是各支派抽籤
[00:22:51.160 --> 00:22:52.160]  拿了那塊地
[00:22:52.160 --> 00:22:54.960]  他要盡他責任自己打那塊地回來
[00:22:54.960 --> 00:22:55.600]  但是很可惜
[00:22:55.600 --> 00:22:57.040]  到了《士師記》的時候
[00:22:57.040 --> 00:22:59.760]  第一代進入吉林地的信徒
[00:22:59.760 --> 00:23:01.520]  這一幫的以色列民
[00:23:01.520 --> 00:23:03.440]  世俗化了
[00:23:03.440 --> 00:23:07.080]  跟從了當地的人去敬拜巴黎
[00:23:07.080 --> 00:23:08.080]  今天很多信徒
[00:23:08.080 --> 00:23:09.120]  他讀大學的時候
[00:23:09.120 --> 00:23:11.400]  已經被世俗化了
[00:23:11.400 --> 00:23:13.160]  出去工作的時候
[00:23:13.160 --> 00:23:15.000]  已經被世俗化了
[00:23:15.000 --> 00:23:17.960]  認同了整個世界的價值觀
[00:23:17.960 --> 00:23:20.040]  以為賺錢是最重要的
[00:23:20.040 --> 00:23:20.960]  他忘記了
[00:23:20.960 --> 00:23:21.840]  他以為上教會
[00:23:21.840 --> 00:23:26.560]  只是他生活的可有可無的一部分
[00:23:26.560 --> 00:23:27.160]  但是弟兄姊妹
[00:23:27.160 --> 00:23:29.720]  今天我們必須要得著這些人
[00:23:29.720 --> 00:23:31.360]  回到上帝的面前
[00:23:31.360 --> 00:23:32.240]  告訴他
[00:23:32.240 --> 00:23:33.120]  他有一個責任
[00:23:33.120 --> 00:23:34.160]  他有一個使命
[00:23:34.160 --> 00:23:36.000]  當他知道有這個責任和使命的時候
[00:23:36.000 --> 00:23:39.680]  他就需要剛強壯膽
[00:23:39.680 --> 00:23:41.040]  如果不剛強壯膽的話
[00:23:41.040 --> 00:23:42.760]  他就沒辦法成就這件事情
[00:23:42.760 --> 00:23:43.840]  但是我們怎樣可以剛強壯膽
[00:23:43.840 --> 00:23:44.640]  剛才我們說
[00:23:44.640 --> 00:23:45.160]  很簡單
[00:23:45.160 --> 00:23:45.760]  有兩個方法
[00:23:45.760 --> 00:23:46.400]  第一
[00:23:46.400 --> 00:23:48.560]  我們要認認真真地
[00:23:48.560 --> 00:23:50.400]  去明白神的話
[00:23:50.400 --> 00:23:51.880]  遵行神的話
[00:23:51.880 --> 00:23:52.520]  如果不明白
[00:23:52.520 --> 00:23:54.120]  就沒辦法去遵行
[00:23:54.120 --> 00:23:54.800]  第二
[00:23:54.800 --> 00:23:56.720]  我們必須要感覺到
[00:23:56.720 --> 00:23:57.960]  實實在在的
[00:23:57.960 --> 00:24:00.960]  上帝與我同在
[00:24:00.960 --> 00:24:01.800]  上帝與我同在
[00:24:01.800 --> 00:24:04.520]  我還懼怕些什麼呢
[00:24:04.520 --> 00:24:06.760]  我們知道不容易的事情
[00:24:06.760 --> 00:24:07.440]  你看看但義
[00:24:07.440 --> 00:24:11.480]  我們三個朋友說「即或不然」
[00:24:11.480 --> 00:24:14.200]  你不要小看這四個字的中文
[00:24:14.200 --> 00:24:15.400]  「即或不然」
[00:24:15.400 --> 00:24:17.040]  就算上帝不救我
[00:24:17.040 --> 00:24:17.720]  又如何呢
[00:24:17.720 --> 00:24:19.720]  我都不會拜
[00:24:19.720 --> 00:24:21.240]  你要我所拜的神
[00:24:21.240 --> 00:24:22.920]  除了耶和華以外
[00:24:22.920 --> 00:24:23.000]  第一
[00:24:23.000 --> 00:24:25.680]  我們必須要有這麼剛強壯膽的態度
[00:24:25.680 --> 00:24:27.600]  去堅守我們的信仰
[00:24:27.600 --> 00:24:29.000]  如果不是的話
[00:24:29.000 --> 00:24:32.480]  我們沒法子成功
[00:24:32.480 --> 00:24:33.640]  神不會賜福給我們
[00:24:33.640 --> 00:24:34.520]  你成功與否
[00:24:34.520 --> 00:24:36.040]  不是你的老闆決定
[00:24:36.040 --> 00:24:37.360]  不是你的上師決定
[00:24:37.360 --> 00:24:39.440]  是由上帝決定
[00:24:39.440 --> 00:24:41.440]  你謹守遵行神的話
[00:24:41.440 --> 00:24:44.320]  神就要你成功
[00:24:44.320 --> 00:24:46.400]  神很想你成功
[00:24:46.400 --> 00:24:47.560]  我們見到
[00:24:47.560 --> 00:24:49.040]  我們需要剛強壯膽
[00:24:49.040 --> 00:24:52.080]  因為前面的路是冒險的路
[00:24:52.080 --> 00:24:53.840]  不是和平的路
[00:24:53.840 --> 00:24:56.800]  是需要勇敢地去迎戰
[00:24:56.800 --> 00:24:58.240]  2014年
[00:24:58.240 --> 00:25:00.480]  你需要勇敢地去迎戰
[00:25:00.480 --> 00:25:01.600]  各位姐妹
[00:25:01.600 --> 00:25:03.040]  請一同起立
