
[00:00:00.000 --> 00:00:03.540]  啟示第一章其實很主要是擺在
[00:17:32.540 --> 00:17:34.380]  首先它就說 這些事以後
[00:17:34.380 --> 00:17:35.900]  什麼叫做這些事以後呢
[00:17:35.900 --> 00:17:38.700]  很自然的就是說
[00:17:38.700 --> 00:17:42.860]  那我當然是說頭三章發生的事之後
[00:17:42.860 --> 00:17:45.420]  是不是 這個都是正確的
[00:17:45.420 --> 00:17:48.380]  第一章我講了 是形容耶穌基督
[00:17:48.380 --> 00:17:50.340]  是從死裡復活了之後
[00:17:50.340 --> 00:17:53.820]  祂是帶著一個天上地下的權柄的身份
[00:17:53.820 --> 00:17:56.060]  去審判死人活人的
[00:17:56.060 --> 00:17:59.340]  那個的 如果用英文講
[00:17:59.340 --> 00:18:03.180]  祂是那個 Judge 那個審判官
[00:18:03.180 --> 00:18:05.020]  當祂來到這個世界上的時候
[00:18:05.020 --> 00:18:07.020]  祂是一個叫人子
[00:18:07.020 --> 00:18:08.900]  人子就是人的兒子 是不是
[00:18:08.900 --> 00:18:12.460]  人子就是the son of man 人的兒子
[00:18:12.460 --> 00:18:17.060]  那人的兒子 怎麼厲害很多都是一個人來的 是不是
[00:18:17.060 --> 00:18:18.860]  這個是祂重點的形象
[00:18:18.860 --> 00:18:20.860]  不是說祂只是這個形象
[00:18:20.860 --> 00:18:23.540]  但是當祂得到天上地下的權柄
[00:18:23.540 --> 00:18:27.500]  回到天上 再一次被這個使徒約翰見到的時候
[00:18:27.500 --> 00:18:28.420]  就正如我講的
[00:18:28.420 --> 00:18:30.060]  好像我們啟述第一章的形象
[00:18:30.060 --> 00:18:31.260]  你回去慢慢研習
[00:18:31.260 --> 00:18:32.620]  第二 第三章是說什麼呢
[00:18:32.620 --> 00:18:36.420]  第三章就是當時約翰的時代
[00:18:36.420 --> 00:18:39.260]  七個的教會的情況
[00:18:39.260 --> 00:18:41.100]  的地理 情況
[00:18:41.100 --> 00:18:43.300]  耶穌基督對七個教會
[00:18:43.300 --> 00:18:45.940]  有讚賞 有指責
[00:18:45.940 --> 00:18:48.380]  有些就只是讚賞 沒有指責
[00:18:48.380 --> 00:18:52.900]  例如善美娜教會和這個菲拉鐵非教會
[00:18:52.900 --> 00:18:54.260]  只是讚賞 沒有指責
[00:18:54.260 --> 00:18:59.460]  但是也有些就只是指責 沒有讚賞的
[00:18:59.460 --> 00:19:02.740]  例如好像老弟家教會
[00:19:02.740 --> 00:19:06.460]  一般的學者就有兩大的觀念的
[00:19:06.460 --> 00:19:08.180]  就是這件事以後
[00:19:08.180 --> 00:19:13.220]  就是說這個七個教會講完之後發生的事情
[00:19:13.220 --> 00:19:15.780]  但是七個教會又怎麼去解釋呢
[00:19:15.780 --> 00:19:17.580]  有一班的就會說
[00:19:17.580 --> 00:19:21.860]  就是當時2000年前的七個在土耳其
[00:19:21.860 --> 00:19:25.780]  其實講七個教會就是土耳其的地方裡面的七個教會
[00:19:25.780 --> 00:19:26.780]  不是在耶路撒冷
[00:19:26.780 --> 00:19:27.860]  是在土耳其那個地方
[00:19:27.860 --> 00:19:29.580]  今天的土耳其那個地方
[00:19:29.580 --> 00:19:31.020]  都過了 是不是
[00:19:31.020 --> 00:19:34.260]  於是就講完這七個教會
[00:19:34.260 --> 00:19:38.180]  但是另外一個在中國人的教會
[00:19:38.180 --> 00:19:39.820]  我講到中國人的教會
[00:19:39.820 --> 00:19:41.900]  比較普遍 不是全部
[00:19:41.900 --> 00:19:45.300]  普遍都喜歡這樣去解釋的就是什麼
[00:19:45.300 --> 00:19:47.140]  就是說七個教會
[00:19:47.140 --> 00:19:52.580]  就代表了七個歷史裡面的時代
[00:19:52.580 --> 00:19:56.900]  時代是另外一件事 是不是
[00:19:56.900 --> 00:19:58.700]  那什麼意思呢
[00:19:58.700 --> 00:20:00.700]  就是說第一個以弗所教會
[00:20:00.700 --> 00:20:04.140]  就代表了在教會歷史裡面
[00:20:04.140 --> 00:20:06.460]  當耶穌死了復活升天使徒
[00:20:06.460 --> 00:20:07.660]  一直出去傳福音
[00:20:07.660 --> 00:20:09.220]  甚至受逼迫
[00:20:09.220 --> 00:20:11.420]  一直一個殉道一個殉道
[00:20:11.420 --> 00:20:13.060]  十二使徒
[00:20:13.060 --> 00:20:14.780]  我最近看了一本測謊書說
[00:20:14.780 --> 00:20:17.180]  除了這個猶太自殺
[00:20:17.180 --> 00:20:18.380]  吊頸掉下來
[00:20:18.380 --> 00:20:20.540]  肚子都穿了 死了之後
[00:20:20.540 --> 00:20:22.420]  他就不是殉道了 他自殺了
[00:20:22.420 --> 00:20:24.140]  其他那十一個使徒
[00:20:24.140 --> 00:20:27.060]  再加上後來再選出來的馬提亞
[00:20:27.060 --> 00:20:29.300]  全部殉道的
[00:20:29.300 --> 00:20:31.500]  看下怎樣死法的
[00:20:31.500 --> 00:20:32.420]  看下怎樣死法
[00:20:32.420 --> 00:20:35.020]  不過約翰就有一點
[00:20:35.020 --> 00:20:38.140]  就覺得他比較最後一個
[00:20:38.140 --> 00:20:38.980]  他是不是殉道呢
[00:20:38.980 --> 00:20:40.380]  我現在都不太記得
[00:20:40.380 --> 00:20:43.300]  但是他都是被關在這個
[00:20:43.300 --> 00:20:45.340]  拔摩海盜那裡坐牢
[00:20:45.340 --> 00:20:46.700]  是不是
[00:20:46.700 --> 00:20:48.540]  好了
[00:20:48.540 --> 00:20:49.980]  看到他們經過了這個
[00:20:49.980 --> 00:20:53.020]  這個時代肯定教會
[00:20:53.020 --> 00:20:54.380]  是會怎樣
[00:20:54.380 --> 00:20:56.220]  是會很認真的
[00:20:56.220 --> 00:20:57.260]  因為那個時代怎樣
[00:20:57.260 --> 00:20:59.140]  那個時代那些信徒
[00:20:59.140 --> 00:21:00.100]  那些使徒
[00:21:00.100 --> 00:21:01.060]  那些門徒
[00:21:01.060 --> 00:21:02.900]  他們寧願死
[00:21:02.900 --> 00:21:05.900]  他們都不願意去敬拜偶像
[00:21:05.900 --> 00:21:09.780]  特別是那些很多教會的負責領導
[00:21:09.780 --> 00:21:12.060]  當然平信徒有些就會走回頭
[00:21:12.060 --> 00:21:12.980]  都不奇怪
[00:21:12.980 --> 00:21:14.380]  但是這班的使徒
[00:21:14.380 --> 00:21:15.740]  他們出去周圍傳福音
[00:21:15.740 --> 00:21:18.780]  甚至是為主殉道
[00:21:18.780 --> 00:21:20.020]  教會會怎樣
[00:21:20.020 --> 00:21:22.500]  一定是合神的心意
[00:21:22.500 --> 00:21:23.660]  是這樣的教會
[00:21:23.660 --> 00:21:24.780]  但是弄著弄著怎樣
[00:21:24.780 --> 00:21:26.820]  弄著弄著就開始
[00:21:26.820 --> 00:21:29.940]  就發展歷史裡面有不同了
[00:21:29.940 --> 00:21:32.340]  大家記得在使徒行傳第二章
[00:21:32.340 --> 00:21:33.660]  有一個什麼圖畫
[00:21:33.660 --> 00:21:34.620]  就是什麼
[00:21:34.620 --> 00:21:35.740]  凡物公用
[00:21:35.740 --> 00:21:36.780]  記不記得
[00:21:36.780 --> 00:21:39.420]  哇 凡物公用
[00:21:39.420 --> 00:21:41.900]  凡物公用
[00:21:41.900 --> 00:21:44.380]  郭華大兄 你有多少套西裝
[00:21:44.380 --> 00:21:46.460]  起碼都五件吧
[00:21:46.460 --> 00:21:47.340]  都有吧
[00:21:47.340 --> 00:21:48.180]  我不止
[00:21:48.180 --> 00:21:50.740]  我差不多十件
[00:21:50.740 --> 00:21:52.740]  假設我一件都沒有
[00:21:52.740 --> 00:21:53.580]  凡物公用
[00:21:53.580 --> 00:21:54.580]  郭華大兄
[00:21:54.580 --> 00:21:55.420]  急事
[00:21:55.420 --> 00:21:56.900]  要做網友
[00:21:56.900 --> 00:21:59.060]  弄兩件給我行不行
[00:21:59.060 --> 00:22:00.820]  讓我也有一件西裝穿行不行
[00:22:00.820 --> 00:22:02.260]  可不可以
[00:22:02.260 --> 00:22:04.380]  是不是這樣叫做凡物公用
[00:22:04.380 --> 00:22:06.300]  有時候我們讀聖經要小心
[00:22:06.300 --> 00:22:07.820]  究竟為什麼當時
[00:22:07.820 --> 00:22:11.540]  他們的愛心爆棚到會凡物公用
[00:22:11.540 --> 00:22:13.180]  大家去看回使徒行傳
[00:22:13.180 --> 00:22:13.780]  不是很遠
[00:22:13.780 --> 00:22:16.020]  第二章已經開始講了
[00:22:16.020 --> 00:22:18.700]  所以看回當時發生了什麼事情
[00:22:18.700 --> 00:22:20.340]  以致他們會去
[00:22:20.340 --> 00:22:23.620]  做到要凡物公用的情況
[00:22:23.620 --> 00:22:26.620]  這個是有一些歷史的背景
[00:22:26.620 --> 00:22:27.700]  不要只是拿著聖經
[00:22:27.700 --> 00:22:28.660]  凡物公用
[00:22:28.660 --> 00:22:30.900]  我們要凡物公用
[00:22:30.900 --> 00:22:32.420]  信徒親嘴問安
[00:22:32.420 --> 00:22:33.300]  務要聖潔
[00:22:33.300 --> 00:22:34.540]  我們一會兒完了崇拜
[00:22:34.540 --> 00:22:36.460]  大家親一下嘴
[00:22:36.460 --> 00:22:37.420]  保羅有講的
[00:22:37.420 --> 00:22:38.340]  彼得也是講的
[00:22:38.340 --> 00:22:40.140]  你不要以為只是保羅講法
[00:22:40.140 --> 00:22:41.620]  信徒親嘴問安
[00:22:41.620 --> 00:22:43.700]  連彼得也有講親嘴問安
[00:22:43.700 --> 00:22:45.820]  你查google查親嘴就找到了
[00:22:45.820 --> 00:22:46.220]  不是
[00:22:46.220 --> 00:22:47.180]  google不行
[00:22:47.180 --> 00:22:49.180]  你要查那些聖經
[00:22:49.180 --> 00:22:51.540]  我有那些信和愛的聖經
[00:22:51.540 --> 00:22:53.380]  我找過了
[00:22:53.380 --> 00:22:55.500]  因為為了要學習研究那個經文
[00:22:55.500 --> 00:22:56.620]  我找過了
[00:22:56.620 --> 00:22:58.380]  所以很多時候一個聖經
[00:22:58.380 --> 00:23:00.540]  如果你take out of the context
[00:23:00.540 --> 00:23:02.660]  離開它的上文下理
[00:23:02.660 --> 00:23:05.540]  或者歷史背景
[00:23:05.540 --> 00:23:08.940]  往往就變成很大問題出現了
[00:23:08.940 --> 00:23:09.780]  是不是
[00:23:09.780 --> 00:23:11.060]  好了
[00:23:11.060 --> 00:23:13.860]  然後一個一個時期
[00:23:13.860 --> 00:23:15.780]  他們看教會歷史
[00:23:15.780 --> 00:23:16.740]  他們會發覺
[00:23:16.740 --> 00:23:19.300]  有一段時期
[00:23:19.300 --> 00:23:21.740]  信耶穌的人不用逼百
[00:23:21.740 --> 00:23:23.660]  甚至那些傳道、牧師
[00:23:23.660 --> 00:23:25.100]  很高級
[00:23:25.100 --> 00:23:26.900]  這是什麼時代
[00:23:26.900 --> 00:23:29.100]  甘士坦丁堡
[00:23:29.100 --> 00:23:30.420]  他說他信了耶穌
[00:23:30.420 --> 00:23:31.900]  打了聖仗
[00:23:31.900 --> 00:23:34.380]  當時連皇帝也信耶穌了
[00:23:34.380 --> 00:23:36.060]  皇帝也說信神了
[00:23:36.060 --> 00:23:38.020]  皇帝也說信了耶穌了
[00:23:38.020 --> 00:23:41.700]  那你說做神職人員是不是身價十倍呢
[00:23:41.700 --> 00:23:42.660]  是不是
[00:23:42.660 --> 00:23:44.340]  就好像用一個比喻
[00:23:44.340 --> 00:23:46.340]  如果現在習近平
[00:23:46.340 --> 00:23:47.420]  總理
[00:23:47.420 --> 00:23:48.220]  是不是叫總理
[00:23:48.220 --> 00:23:49.460]  主席
[00:23:49.460 --> 00:23:51.420]  有些人叫他做習總不對
[00:23:51.420 --> 00:23:52.860]  習主差不多
[00:23:52.860 --> 00:23:54.260]  這個習主席
[00:23:54.260 --> 00:23:55.620]  他公開告訴別人
[00:23:55.620 --> 00:23:57.380]  為什麼我要這樣打貪污
[00:23:57.380 --> 00:23:59.500]  因為這個違反聖經的真理
[00:23:59.500 --> 00:24:01.340]  我現在要宣佈給大家聽
[00:24:01.340 --> 00:24:02.860]  我是一個基督徒
[00:24:02.860 --> 00:24:05.500]  我可以告訴你
[00:24:05.500 --> 00:24:06.700]  我可以告訴你
[00:24:06.700 --> 00:24:09.460]  中國突然間會有很多教堂出來
[00:24:09.460 --> 00:24:11.060]  對不對
[00:24:11.060 --> 00:24:12.300]  很多人去讀神學
[00:24:12.300 --> 00:24:13.260]  會不會
[00:24:13.260 --> 00:24:13.980]  有沒有可能
[00:24:13.980 --> 00:24:16.140]  接著很多高官
[00:24:16.140 --> 00:24:18.740]  就說其實我也是基督徒
[00:24:18.740 --> 00:24:20.460]  我從小就信耶穌
[00:24:20.460 --> 00:24:22.300]  我媽媽的肚子裡已經是教會了
[00:24:22.300 --> 00:24:23.340]  是不是
[00:24:23.340 --> 00:24:26.740]  這個就是在甘士坦丁堡的年代
[00:24:26.740 --> 00:24:29.100]  發生過這些事情
[00:24:29.100 --> 00:24:30.780]  但是接著會怎麼樣
[00:24:30.780 --> 00:24:34.740]  接著教會是不是越來越被神使用
[00:24:34.740 --> 00:24:35.980]  不是
[00:24:35.980 --> 00:24:37.540]  接著很多問題出來了
[00:24:37.540 --> 00:24:38.820]  是不是
[00:24:38.820 --> 00:24:40.820]  很多問題出來了
[00:24:40.820 --> 00:24:44.180]  所以有些人就將七個教會
[00:24:44.180 --> 00:24:45.260]  去看的時候
[00:24:45.260 --> 00:24:46.460]  你看看
[00:24:46.460 --> 00:24:47.700]  以弗所教會
[00:24:47.700 --> 00:24:48.620]  搞著搞著
[00:24:48.620 --> 00:24:50.500]  失去起初的愛心了
[00:24:50.500 --> 00:24:51.340]  搞著搞著
[00:24:51.340 --> 00:24:54.420]  但是又有一個善美娜教會的年代出來了
[00:24:54.420 --> 00:24:56.380]  是受逼迫的年代了
[00:24:56.380 --> 00:24:57.900]  接著又怎麼樣
[00:24:57.900 --> 00:24:59.260]  接著善美娜之後
[00:24:59.260 --> 00:25:01.020]  就去到別加摩教會了
[00:25:01.020 --> 00:25:08.500]  是會有一些拜偶像和拜偶像那些的行為
[00:25:08.500 --> 00:25:10.140]  奸淫的行為
[00:25:10.140 --> 00:25:14.580]  拜偶像、奸淫這些行為出現了
[00:25:14.580 --> 00:25:16.980]  是有的
[00:25:16.980 --> 00:25:18.460]  更糟糕的是怎麼樣
[00:25:18.460 --> 00:25:20.100]  去到推特拉教會
[00:25:20.100 --> 00:25:21.500]  就是容釀
[00:25:21.500 --> 00:25:23.500]  有和容釀不同
[00:25:23.500 --> 00:25:24.780]  如果說
[00:25:24.780 --> 00:25:25.300]  咦
[00:25:25.300 --> 00:25:26.460]  我好像發覺
[00:25:26.460 --> 00:25:29.140]  你的狗有些狗失
[00:25:29.140 --> 00:25:31.860]  有什麼奇怪的 狗有狗失
[00:25:31.860 --> 00:25:32.820]  但是如果你說
[00:25:32.820 --> 00:25:34.940]  我發覺你的狗失
[00:25:34.940 --> 00:25:36.780]  整個臉都在跳來跳去
[00:25:36.780 --> 00:25:39.900]  你都容釀不同它去打你一下
[00:25:39.900 --> 00:25:40.940]  那又怎麼樣
[00:25:40.940 --> 00:25:42.380]  就是你很隨便它
[00:25:42.380 --> 00:25:44.300]  你不理它就隨便它
[00:25:44.300 --> 00:25:45.620]  沒空理它
[00:25:45.620 --> 00:25:48.700]  它有和不理它是兩回事
[00:25:48.700 --> 00:25:50.020]  你的兒子吸煙
[00:25:50.020 --> 00:25:52.540]  我看到他開始吸毒
[00:25:52.540 --> 00:25:55.060]  兒子已經吸毒
[00:25:55.060 --> 00:25:57.540]  有時候自己也不知道
[00:25:57.540 --> 00:25:58.740]  不是的
[00:25:58.740 --> 00:25:59.740]  你說
[00:25:59.740 --> 00:26:00.660]  他吸煙吸毒
[00:26:00.660 --> 00:26:02.260]  你還給錢他吸煙吸毒之下
[00:26:02.260 --> 00:26:03.300]  你容釀他
[00:26:03.300 --> 00:26:04.460]  是不是更差呢
[00:26:04.460 --> 00:26:05.380]  所以你看到
[00:26:05.380 --> 00:26:07.580]  教會的歷史一直進行的時候
[00:26:07.580 --> 00:26:10.260]  開始慢慢發生了一些問題出來
[00:26:10.260 --> 00:26:14.020]  直到又去到薩迪教會了
[00:26:14.020 --> 00:26:15.100]  不警醒
[00:26:15.100 --> 00:26:16.780]  自以為是
[00:26:16.780 --> 00:26:19.100]  我們看七教會的時候也講過這個
[00:26:19.100 --> 00:26:20.020]  就是以為自己
[00:26:20.020 --> 00:26:21.300]  所以耶穌說我要好處
[00:26:21.300 --> 00:26:23.580]  鏟一樣的來到你當中
[00:26:23.580 --> 00:26:25.140]  接著去到菲拉鐵菲
[00:26:25.140 --> 00:26:26.460]  又好一好
[00:26:26.460 --> 00:26:28.580]  就是匪極是太久的
[00:26:28.580 --> 00:26:30.020]  人類歷史也有
[00:26:30.020 --> 00:26:30.660]  壞是不會的
[00:26:30.660 --> 00:26:31.860]  壞到貼地
[00:26:31.860 --> 00:26:33.580]  壞壞又會彈一彈的
[00:26:33.580 --> 00:26:34.980]  開始不妥的時候
[00:26:34.980 --> 00:26:35.980]  人們就開始
[00:26:35.980 --> 00:26:36.780]  不行了
[00:26:36.780 --> 00:26:38.260]  我們要好好祈禱了
[00:26:38.260 --> 00:26:39.300]  因為很不妥
[00:26:39.300 --> 00:26:41.140]  現在教會很多問題
[00:26:41.140 --> 00:26:42.380]  初初有問題
[00:26:42.380 --> 00:26:43.140]  不行了
[00:26:43.140 --> 00:26:44.100]  有班人有心
[00:26:44.100 --> 00:26:44.460]  好
[00:26:44.460 --> 00:26:45.620]  我們要大復興
[00:26:45.620 --> 00:26:46.100]  是不是
[00:26:46.100 --> 00:26:47.500]  我們要光復
[00:26:47.500 --> 00:26:49.100]  有沒有聽過這些名稱
[00:26:49.100 --> 00:26:51.420]  有時候會有這樣的事情
[00:26:51.420 --> 00:26:53.180]  好像很政治化
[00:26:53.180 --> 00:26:56.060]  菲拉鐵菲教會彼此相愛
[00:26:56.060 --> 00:26:56.700]  好
[00:26:56.700 --> 00:26:57.700]  神又興起他
[00:26:57.700 --> 00:26:59.020]  現在什麼
[00:26:59.020 --> 00:27:01.260]  到了現在是最後一個教會了
[00:27:01.260 --> 00:27:02.340]  最後一個教會是什麼
[00:27:02.340 --> 00:27:03.540]  是老弟家教會
[00:27:03.540 --> 00:27:04.900]  是不冷不熱的
[00:27:04.900 --> 00:27:06.980]  不生不死就是說他
[00:27:06.980 --> 00:27:09.540]  他不是說半生熟
[00:27:09.540 --> 00:27:11.140]  是不生不死不冷不熱
[00:27:11.140 --> 00:27:13.660]  所以有一些解經家
[00:27:13.660 --> 00:27:16.300]  特別在中國的教會
[00:27:16.300 --> 00:27:17.260]  我講中國不是國
[00:27:17.260 --> 00:27:17.860]  中國大陸
[00:27:17.860 --> 00:27:20.900]  是講普遍香港的中國人的教會裡面
[00:27:20.900 --> 00:27:23.860]  其實都挺喜歡用這種的解經方法的
[00:27:23.860 --> 00:27:25.420]  到了現在這個世代是什麼
[00:27:25.420 --> 00:27:26.980]  今時今日這個世代
[00:27:26.980 --> 00:27:29.380]  他們叫做不冷不熱的教會
[00:27:29.380 --> 00:27:33.340]  這個聽起來有一點點像
[00:27:33.340 --> 00:27:34.140]  是不是
[00:27:34.140 --> 00:27:35.980]  所以不是沒有道理的
[00:27:35.980 --> 00:27:37.660]  有人相信接受這一套東西
[00:27:37.660 --> 00:27:39.420]  不過有歷史背景
[00:27:39.420 --> 00:27:41.660]  引致為什麼中國教會
[00:27:41.660 --> 00:27:43.420]  為什麼穆斯林經常講中國教會
[00:27:43.420 --> 00:27:44.780]  美國不是這樣的嗎
[00:27:44.780 --> 00:27:45.860]  英國不是這樣的嗎
[00:27:45.860 --> 00:27:47.020]  加拿大不是這樣的嗎
[00:27:47.020 --> 00:27:47.860]  澳洲不是這樣的嗎
[00:27:47.860 --> 00:27:48.700]  有原因的
[00:27:48.700 --> 00:27:49.980]  是因為
[00:27:49.980 --> 00:27:54.180]  有一些很有重量級的宣教士
[00:27:54.180 --> 00:27:56.460]  他們來到中國傳福音的時候
[00:27:56.460 --> 00:27:59.140]  他本身是這個神學觀念
[00:27:59.140 --> 00:28:01.500]  就是那個Darby
[00:28:01.500 --> 00:28:02.900]  Scofield這一類
[00:28:02.900 --> 00:28:05.700]  他們直接寫了聖經
[00:28:05.700 --> 00:28:09.220]  去訓練一萬個人去學習他的聖經
[00:28:09.220 --> 00:28:10.500]  而他的聖經裡面
[00:28:10.500 --> 00:28:11.620]  列了圖表
[00:28:11.620 --> 00:28:12.900]  就是講這一套的東西
[00:28:12.900 --> 00:28:15.420]  所以這一套的神學不是很興旺嗎
[00:28:15.420 --> 00:28:16.740]  就是這樣的
[00:28:16.740 --> 00:28:20.820]  當有人是一個相當有被神重用的人
[00:28:20.820 --> 00:28:24.220]  而他去接受一套這樣的神學觀念的時候
[00:28:24.220 --> 00:28:25.140]  當他教完之後
[00:28:25.140 --> 00:28:26.740]  很多人會相信接受
[00:28:26.740 --> 00:28:30.260]  這些事情千萬不要說是不是異端
[00:28:30.260 --> 00:28:31.020]  不是異端
[00:28:31.020 --> 00:28:33.300]  是神學上不同的看法
[00:28:33.300 --> 00:28:34.740]  是會有的
[00:28:34.740 --> 00:28:36.540]  科學也有不同的看法
[00:28:36.540 --> 00:28:37.060]  是不是?
[00:28:37.060 --> 00:28:38.660]  好像最近說著說著
[00:28:38.660 --> 00:28:39.540]  又說雞蛋沒事
[00:28:39.540 --> 00:28:40.300]  聽不聽到?
[00:28:40.300 --> 00:28:41.100]  記得嗎?
[00:28:41.100 --> 00:28:43.380]  我看到有人瞪著眼睛
[00:28:43.380 --> 00:28:44.460]  我還沒聽到
[00:28:44.460 --> 00:28:45.740]  已經開始說了
[00:28:45.740 --> 00:28:49.220]  他說原來在食物裡面吸收的膽固醇
[00:28:49.220 --> 00:28:50.860]  只是佔15%
[00:28:50.860 --> 00:28:53.380]  最重要就是你自己的身體製造膽固醇
[00:28:53.380 --> 00:28:54.780]  那些才會超標
[00:28:54.780 --> 00:28:56.060]  現在你聽得到
[00:28:56.060 --> 00:28:57.740]  其實早前也有人說過了
[00:28:57.740 --> 00:28:59.620]  科學就是這樣的
[00:28:59.620 --> 00:29:00.740]  有時候說到這裡
[00:29:00.740 --> 00:29:01.580]  有時候說到那裡
[00:29:01.580 --> 00:29:03.540]  因為科學也是人去研究
[00:29:03.540 --> 00:29:05.820]  然後發出的結論而已
[00:29:05.820 --> 00:29:07.300]  神學也是一樣的
[00:29:07.300 --> 00:29:08.740]  人去研究聖經
[00:29:08.740 --> 00:29:11.460]  於是有不同的神學派別
[00:29:11.460 --> 00:29:13.100]  所以這個派別
[00:29:13.100 --> 00:29:14.460]  他們會強調一點
[00:29:14.460 --> 00:29:16.300]  這裡呢
[00:29:16.300 --> 00:29:18.780]  在聖經裡面
[00:29:18.780 --> 00:29:21.780]  這個使徒約翰說什麼呢?
[00:29:21.780 --> 00:29:28.780]  他說這些事以後經過這七個教會的分享之後
[00:29:28.780 --> 00:29:29.820]  他說我觀看
[00:29:29.820 --> 00:29:31.540]  其實這個"我觀看"這個字
[00:29:31.540 --> 00:29:35.580]  其實我觀看看見天上有一道門開了
[00:29:35.580 --> 00:29:37.460]  其實這是原文的意思
[00:29:37.460 --> 00:29:39.260]  就是他很詫異地
[00:29:39.260 --> 00:29:42.260]  哇!看見一些東西
[00:29:42.260 --> 00:29:45.260]  就是約翰在他的靈裡面
[00:29:45.260 --> 00:29:46.860]  他看見一些東西
[00:29:46.860 --> 00:29:49.900]  在啟示錄裡面用的時候
[00:29:49.900 --> 00:29:52.260]  他就被聖靈感動
[00:29:52.260 --> 00:29:54.700]  但是在原文絕對不是這個意思的
[00:29:54.700 --> 00:29:57.380]  在原文就是他在靈裡面
[00:29:57.380 --> 00:29:58.340]  他在靈裡面
[00:29:58.340 --> 00:29:59.980]  是在聖靈的帶領裡面
[00:29:59.980 --> 00:30:01.420]  他看見一些東西
[00:30:01.420 --> 00:30:04.420]  我相信有些弟兄姐妹都知道
[00:30:04.420 --> 00:30:06.380]  牧師是很不喜歡
[00:30:06.380 --> 00:30:09.260]  太容易用"感動"這個字眼
[00:30:09.260 --> 00:30:13.460]  如果你說我真的有一個很強烈的感受
[00:30:13.460 --> 00:30:18.060]  神好像跟我透過聖經去光照我
[00:30:18.060 --> 00:30:19.380]  讓我認識
[00:30:19.380 --> 00:30:20.900]  讓我有這種的看法
[00:30:20.900 --> 00:30:22.220]  OK,Fine
[00:30:22.220 --> 00:30:24.540]  但是如果你說神又啟示我
[00:30:24.540 --> 00:30:26.900]  要小心這些字眼
[00:30:26.900 --> 00:30:29.420]  啟示是很嚴肅的字眼
[00:30:29.420 --> 00:30:31.100]  再去到"感動"這個字眼
[00:30:31.100 --> 00:30:32.420]  就是人被聖靈感動
[00:30:32.420 --> 00:30:34.300]  說出神的話來
[00:30:34.300 --> 00:30:35.980]  這個你講完
[00:30:35.980 --> 00:30:37.900]  沒有人可以反對你
[00:30:37.900 --> 00:30:39.620]  我早前聽過有一個人說
[00:30:39.620 --> 00:30:41.780]  我突然間在台上有感動
[00:30:41.780 --> 00:30:43.180]  我就要講這些東西
[00:30:43.180 --> 00:30:48.220]  接著跟牧師說
[00:30:48.220 --> 00:30:51.060]  牧師,因為我聖靈感動我
[00:30:51.060 --> 00:30:54.140]  那是什麼意思?
[00:30:54.140 --> 00:30:56.220]  他在講話的時候
[00:30:56.220 --> 00:30:57.860]  是聖靈在講話
[00:30:57.860 --> 00:31:00.220]  聖靈感動我講的這些東西
[00:31:00.220 --> 00:31:02.780]  你不可以說我不行
[00:31:02.780 --> 00:31:04.660]  危不危險?
[00:31:04.660 --> 00:31:05.820]  太多這些東西
[00:31:05.820 --> 00:31:06.980]  我昨晚看電視
[00:31:06.980 --> 00:31:08.380]  有一個節目是講到
[00:31:08.380 --> 00:31:09.940]  猶他州的魔門教
[00:31:09.940 --> 00:31:11.700]  這個節目有沒有人看?
[00:31:11.700 --> 00:31:13.540]  有沒有人看?
[00:31:13.540 --> 00:31:16.140]  其中一件事就是講到有一個女孩
[00:31:16.140 --> 00:31:18.820]  在水裡游泳
[00:31:18.820 --> 00:31:20.540]  她說我們的教會
[00:31:20.540 --> 00:31:21.540]  她講明是魔門教
[00:31:21.540 --> 00:31:23.500]  是不讓我們游泳的
[00:31:23.500 --> 00:31:25.380]  她說因為先知告訴我們
[00:31:25.380 --> 00:31:26.540]  他們還有先知
[00:31:26.540 --> 00:31:28.060]  水是代表邪惡
[00:31:28.060 --> 00:31:29.620]  所以我們不可以游泳
[00:31:29.620 --> 00:31:33.860]  先知說的
[00:31:33.860 --> 00:31:34.620]  那還有什麼好爭辯的
[00:31:34.620 --> 00:31:36.180]  但是這個女孩反叛了
[00:31:36.180 --> 00:31:38.220]  她爸爸已經反叛離開了
[00:31:38.220 --> 00:31:40.460]  那現在到她要反叛了
[00:31:40.460 --> 00:31:42.860]  我們沒有學英文
[00:31:42.860 --> 00:31:43.820]  沒有學數學的
[00:31:43.820 --> 00:31:47.380]  全部都是看魔門經和教會給我們的著作
[00:31:47.380 --> 00:31:49.140]  在猶他州
[00:31:49.140 --> 00:31:53.340]  有一個特輯就是講述他們的信仰
[00:31:53.340 --> 00:31:55.660]  怎樣讓他們知道
[00:31:55.660 --> 00:31:59.300]  你一定要聽教會的先知說的話
[00:31:59.300 --> 00:32:00.460]  如果先知還在
[00:32:00.460 --> 00:32:01.700]  他說什麼你們就要聽
[00:32:01.700 --> 00:32:02.860]  不然的話你就叛教
[00:32:02.860 --> 00:32:04.020]  你永不超生
[00:32:04.020 --> 00:32:06.140]  講明你永遠不能夠得到救恩
[00:32:06.140 --> 00:32:07.020]  你一離開這個教會
[00:32:07.020 --> 00:32:08.140]  永遠得不到救恩
[00:32:08.140 --> 00:32:12.540]  所以會的
