
[00:00:00.000 --> 00:00:08.400]  哥羅西書到第三章這一段的話就講到我們要遇到的問題
[00:21:32.040 --> 00:21:35.440]  所以夫妻中間要關心
[00:21:35.440 --> 00:21:36.760]  彼此關心
[00:21:36.760 --> 00:21:39.080]  彼此扶持
[00:21:39.080 --> 00:21:43.080]  就像在結婚的時候
[00:21:43.080 --> 00:21:44.600]  很多的
[00:21:44.600 --> 00:21:46.520]  起的誓言
[00:21:46.520 --> 00:21:47.520]  到老了
[00:21:47.520 --> 00:21:48.920]  一直到死了
[00:21:48.920 --> 00:21:51.080]  也不分離
[00:21:51.080 --> 00:21:55.640]  所以中國有一句俗語
[00:21:55.640 --> 00:22:00.480]  來形容夫妻共同一致生活
[00:22:00.480 --> 00:22:03.680]  到離開世界
[00:22:03.680 --> 00:22:05.280]  有一句俗語的話
[00:22:05.280 --> 00:22:08.360]  成語叫什麼呢
[00:22:08.360 --> 00:22:11.440]  相濡以沫
[00:22:11.440 --> 00:22:15.960]  相就是
[00:22:15.960 --> 00:22:17.880]  相似的事
[00:22:17.880 --> 00:22:19.360]  相
[00:22:19.360 --> 00:22:20.120]  沫的旁
[00:22:20.120 --> 00:22:22.800]  一個眼沫的沫
[00:22:22.800 --> 00:22:23.600]  濡
[00:22:23.600 --> 00:22:26.120]  就是三杯水
[00:22:26.120 --> 00:22:28.640]  加旁邊是個需要的需
[00:22:28.640 --> 00:22:32.320]  濡的意思就是用吐沫去餵養
[00:22:32.320 --> 00:22:34.840]  比如像孩子小的時候
[00:22:34.840 --> 00:22:36.720]  用東西去餵養他
[00:22:36.720 --> 00:22:39.080]  用口去餵養他
[00:22:39.080 --> 00:22:40.240]  以
[00:22:40.240 --> 00:22:41.400]  相濡以
[00:22:41.400 --> 00:22:42.200]  用什麼呢
[00:22:42.200 --> 00:22:43.760]  以就是用的
[00:22:43.760 --> 00:22:44.400]  沫
[00:22:44.400 --> 00:22:45.640]  就是
[00:22:45.640 --> 00:22:48.080]  吐沫
[00:22:48.080 --> 00:22:49.480]  這個夫妻
[00:22:49.480 --> 00:22:51.520]  感情好到一個地步
[00:22:51.520 --> 00:22:52.560]  到老了
[00:22:52.560 --> 00:22:56.160]  還是相濡以沫
[00:22:56.160 --> 00:22:57.040]  就是說
[00:22:57.040 --> 00:22:58.800]  就是這個形容
[00:22:58.800 --> 00:23:01.760]  為什麼有這個形容詞呢
[00:23:01.760 --> 00:23:03.520]  就是形容詞
[00:23:03.520 --> 00:23:04.480]  有
[00:23:04.480 --> 00:23:05.120]  兩個
[00:23:05.120 --> 00:23:07.840]  有一對大魚
[00:23:07.840 --> 00:23:09.600]  像鯨魚這樣的
[00:23:09.600 --> 00:23:12.120]  因為這個情形的話
[00:23:12.120 --> 00:23:15.760]  他被沖到海岸上來的
[00:23:15.760 --> 00:23:18.360]  他們脫離了水了
[00:23:18.360 --> 00:23:20.160]  這兩條魚呢
[00:23:20.160 --> 00:23:21.320]  到了岸以後呢
[00:23:21.320 --> 00:23:22.880]  離開了水呢
[00:23:22.880 --> 00:23:25.800]  他們怎麼能保持對方的生存呢
[00:23:25.800 --> 00:23:28.520]  他們用自己的吐沫
[00:23:28.520 --> 00:23:33.080]  去磨他這個另外一條魚的身體
[00:23:33.080 --> 00:23:35.760]  讓他不要這個乾死掉
[00:23:35.760 --> 00:23:38.080]  相濡以沫
[00:23:38.080 --> 00:23:39.600]  就是說這個夫妻
[00:23:39.600 --> 00:23:41.760]  要好到什麼程度呢
[00:23:41.760 --> 00:23:45.800]  就是要共同來面對困難
[00:23:45.800 --> 00:23:50.360]  一直等到老了
[00:23:50.360 --> 00:23:52.160]  才能夠這樣
[00:23:52.160 --> 00:23:55.680]  所以這個是一個很美的
[00:23:55.680 --> 00:23:58.760]  一個理想的情形
[00:23:58.760 --> 00:24:01.880]  但是我們在族裡的弟兄姊妹呢
[00:24:01.880 --> 00:24:03.840]  我們可以靠著神的恩典
[00:24:03.840 --> 00:24:06.120]  我們能夠丈夫跟妻子
[00:24:06.120 --> 00:24:07.720]  妻子跟丈夫
[00:24:07.720 --> 00:24:08.880]  都在族裡面
[00:24:08.880 --> 00:24:11.760]  有一個共同生活
[00:24:11.760 --> 00:24:13.800]  一同面對難處
[00:24:13.800 --> 00:24:15.240]  彼此體諒
[00:24:15.240 --> 00:24:16.760]  彼此相愛
[00:24:16.760 --> 00:24:19.600]  那麼一同生活在一起
[00:24:19.600 --> 00:24:23.960]  那這個是族所喜歡的
[00:24:23.960 --> 00:24:26.840]  所以這句話很簡單
[00:24:26.840 --> 00:24:27.800]  可是呢
[00:24:27.800 --> 00:24:31.680]  卻是我們要用我們一生的時間
[00:24:31.680 --> 00:24:34.560]  來去實行的
[00:24:34.560 --> 00:24:38.720]  第二個講到父母與兒女
[00:24:38.720 --> 00:24:41.360]  父母與兒女的關係基本原則呢
[00:24:41.360 --> 00:24:44.760]  就是兒女要傾託父母
[00:24:44.760 --> 00:24:48.960]  父母不要惹他們的氣
[00:24:48.960 --> 00:24:49.920]  不要惹他們的氣
[00:24:49.920 --> 00:24:53.560]  就是不要激怒他們
[00:24:53.560 --> 00:24:54.560]  激怒
[00:24:54.560 --> 00:25:00.360]  挑起他的怒氣
[00:25:00.360 --> 00:25:01.000]  這兒女
[00:25:01.000 --> 00:25:03.600]  這個地方的兒女呢
[00:25:03.600 --> 00:25:07.640]  當然是指基督徒家庭裡頭的兒女
[00:25:07.640 --> 00:25:09.720]  是指著還沒有成年的
[00:25:09.720 --> 00:25:11.880]  還跟父母住在一起
[00:25:11.880 --> 00:25:15.040]  還是父母所撫養的
[00:25:15.040 --> 00:25:18.000]  那麼這個是要傾託父母
[00:25:18.000 --> 00:25:23.560]  要在凡事傾託父母
[00:25:23.560 --> 00:25:26.240]  凡事的話就包括一切的事情
[00:25:26.240 --> 00:25:28.840]  生活上的事情
[00:25:28.840 --> 00:25:31.960]  學習的事情
[00:25:31.960 --> 00:25:36.760]  還有跟異性朋友交往的事情
[00:25:36.760 --> 00:25:39.720]  都需要傾託父母
[00:25:39.720 --> 00:25:43.040]  那麼等到成年了呢
[00:25:43.040 --> 00:25:45.920]  不是說兒女就不要傾託父母了
[00:25:45.920 --> 00:25:48.680]  而是這個傾託的程度呢
[00:25:48.680 --> 00:25:50.240]  就不太一樣了
[00:25:50.240 --> 00:25:52.520]  就少一些了
[00:25:52.520 --> 00:25:55.960]  那就是因為等到兒女成年了
[00:25:55.960 --> 00:25:57.360]  他要去做工了
[00:25:57.360 --> 00:26:00.480]  他就多半要傾託他的上級了
[00:26:00.480 --> 00:26:02.480]  那麼這一方面呢
[00:26:02.480 --> 00:26:04.120]  就是傾託的話
[00:26:04.120 --> 00:26:07.000]  著重在他年幼的時候
[00:26:07.000 --> 00:26:08.280]  還沒有成年
[00:26:08.280 --> 00:26:09.880]  還在家裡的時候
[00:26:09.880 --> 00:26:12.640]  等他出去在外面工作了
[00:26:12.640 --> 00:26:14.200]  那他的責任呢
[00:26:14.200 --> 00:26:17.440]  就轉移到他要傾託他的上級
[00:26:17.440 --> 00:26:19.600]  傾託有權柄的人
[00:26:19.600 --> 00:26:22.320]  這個是不同的
[00:26:22.320 --> 00:26:25.160]  傾託的意思呢
[00:26:25.160 --> 00:26:27.480]  就是因為這個字的意思呢
[00:26:27.480 --> 00:26:31.800]  就是在什麼人底下來傾託
[00:26:31.800 --> 00:26:34.320]  是因為對方有權柄
[00:26:34.320 --> 00:26:37.040]  那麼父母對兒女有權柄
[00:26:37.040 --> 00:26:39.360]  這權柄是神給他的
[00:26:39.360 --> 00:26:42.120]  兒女是耶和華所賜的產業
[00:26:42.120 --> 00:26:43.880]  所以神呢
[00:26:43.880 --> 00:26:47.440]  把兒女託付給基督徒的父母
[00:26:47.440 --> 00:26:50.080]  讓基督徒父母來撫養他
[00:26:50.080 --> 00:26:51.920]  讓他能夠成長
[00:26:51.920 --> 00:26:55.720]  能夠在主裡面正常的成長
[00:26:55.720 --> 00:26:56.560]  所以呢
[00:26:56.560 --> 00:27:00.200]  這個父母有這個權柄
[00:27:00.200 --> 00:27:02.000]  他是代表神
[00:27:02.000 --> 00:27:03.720]  所以對親從父母呢
[00:27:03.720 --> 00:27:06.360]  意思就是你親從神
[00:27:06.360 --> 00:27:11.080]  那這樣的話是神所喜悅的
[00:27:11.080 --> 00:27:12.440]  所以這個地方說
[00:27:12.440 --> 00:27:16.840]  親從父母這是主所喜悅的
[00:27:16.840 --> 00:27:21.240]  那麼親從父母有什麼好處
[00:27:21.240 --> 00:27:24.800]  那我們至少可以想到
[00:27:24.800 --> 00:27:26.240]  家裡有平安
[00:27:26.240 --> 00:27:28.760]  如果一個父母
[00:27:28.760 --> 00:27:32.760]  有一對父母有不親化的孩子
[00:27:32.760 --> 00:27:36.840]  那每天花在跟他兒子女兒
[00:27:36.840 --> 00:27:40.440]  去爭吵的時候就非常多了
[00:27:40.440 --> 00:27:43.680]  你怎麼說的話他不親
[00:27:43.680 --> 00:27:46.640]  晚上到很晚一兩點還不回來
[00:27:46.640 --> 00:27:49.400]  那你父母的話也沒有平安
[00:27:49.400 --> 00:27:51.680]  家裡也沒有平安
[00:27:51.680 --> 00:27:54.000]  那麼你親從父母呢
[00:27:54.000 --> 00:27:57.640]  這孩子從小就會尊重父母
[00:27:57.640 --> 00:28:00.520]  他也會學習尊重別人
[00:28:00.520 --> 00:28:04.000]  到社會以後他能尊重年長的
[00:28:04.000 --> 00:28:05.480]  尊重他的上級
[00:28:05.480 --> 00:28:07.560]  尊重他的同事
[00:28:07.560 --> 00:28:10.520]  那這個也是從小培養的
[00:28:10.520 --> 00:28:12.520]  那麼對他這一生呢
[00:28:12.520 --> 00:28:15.240]  都是一個很好的基礎
[00:28:15.240 --> 00:28:17.520]  將來你的社會上做事情
[00:28:17.520 --> 00:28:19.320]  不是你的本領有多大
[00:28:19.320 --> 00:28:21.640]  你的知識才能有多大
[00:28:21.640 --> 00:28:24.920]  很重要的跟人怎麼相處
[00:28:24.920 --> 00:28:27.440]  如果你不尊重別人
[00:28:27.440 --> 00:28:29.320]  人也不可能尊重你
[00:28:29.320 --> 00:28:31.080]  那你跟人相處的話
[00:28:31.080 --> 00:28:34.000]  也就是很困難的
[00:28:34.000 --> 00:28:36.200]  那麼還有一個好處
[00:28:36.200 --> 00:28:38.720]  如果我們孩子在年輕的時候
[00:28:38.720 --> 00:28:41.200]  就能夠親從父母的話
[00:28:41.200 --> 00:28:43.640]  將來他自己的孩子的話
[00:28:43.640 --> 00:28:49.560]  他就知道這個給孩子做榜樣
[00:28:49.560 --> 00:28:52.560]  所以我有一個妹妹
[00:28:52.560 --> 00:28:55.320]  一個妹妹她
[00:28:55.320 --> 00:29:00.320]  她們夫婦兩個在東部工作
[00:29:00.320 --> 00:29:06.840]  我妹夫的母親一個人在西部
[00:29:06.840 --> 00:29:08.800]  在舊金山一個公寓裡頭
[00:29:08.800 --> 00:29:11.480]  養老院裡頭住的
[00:29:11.480 --> 00:29:14.200]  所以這個對他們的妹妹跟妹夫
[00:29:14.200 --> 00:29:17.320]  一年一次或者一年有機會的話
[00:29:17.320 --> 00:29:20.520]  就過來看看他的母親
[00:29:20.520 --> 00:29:22.080]  跟他說個話
[00:29:22.080 --> 00:29:23.360]  就很短的時間
[00:29:23.360 --> 00:29:26.920]  可能就幾天能夠相處一起
[00:29:26.920 --> 00:29:28.040]  那麼他去的時候
[00:29:28.040 --> 00:29:33.080]  也帶了他的孩子一起去
[00:29:33.080 --> 00:29:35.280]  到看見他的母親以後
[00:29:35.280 --> 00:29:37.440]  他就跟母親說話
[00:29:37.440 --> 00:29:41.720]  跟他父親說家裡過去
[00:29:41.720 --> 00:29:44.200]  他們小的時候的事情
[00:29:44.200 --> 00:29:46.600]  談得都很高興
[00:29:46.600 --> 00:29:48.640]  他母親也很開心
[00:29:48.640 --> 00:29:50.320]  一說過去的事情
[00:29:50.320 --> 00:29:55.320]  這種回憶 美 甘美的回憶就回來了
[00:29:55.320 --> 00:29:57.760]  所以孩子在旁邊一看
[00:29:57.760 --> 00:30:03.720]  哎呦 我的父親跟我的祖母的話
[00:30:03.720 --> 00:30:05.760]  這麼樣能夠談
[00:30:05.760 --> 00:30:09.240]  所以他後來就跟他的父親說了
[00:30:09.240 --> 00:30:12.160]  好不好你也把我們小的時候
[00:30:12.160 --> 00:30:14.320]  我們的事情你跟我們講一講
[00:30:14.320 --> 00:30:15.800]  將來你們老了以後
[00:30:15.800 --> 00:30:18.040]  我也可以跟你們談談話
[00:30:18.040 --> 00:30:19.600]  也有話可以談
[00:30:19.600 --> 00:30:21.960]  有東西可以談
[00:30:21.960 --> 00:30:25.760]  當你能夠這樣的來孝敬父母的話
[00:30:25.760 --> 00:30:27.960]  也是給自己的孩子
[00:30:27.960 --> 00:30:30.360]  樹立一個好的榜樣
[00:30:30.360 --> 00:30:31.600]  不然的話
[00:30:31.600 --> 00:30:33.960]  你不親從父母
[00:30:33.960 --> 00:30:35.280]  你等到老了以後
[00:30:35.280 --> 00:30:36.600]  你自己有孩子
[00:30:36.600 --> 00:30:38.960]  要叫孩子親從你的話
[00:30:38.960 --> 00:30:41.760]  恐怕就比較困難了
[00:30:41.760 --> 00:30:44.120]  所以這個地方親從父母
[00:30:44.120 --> 00:30:49.520]  是有很大的好處
[00:30:49.520 --> 00:30:52.040]  其實在聖經裡頭也講到
[00:30:52.040 --> 00:30:56.840]  違背父母的也是罪
[00:30:56.840 --> 00:31:01.400]  在羅馬書裡頭也提到有很多很多的罪
[00:31:01.400 --> 00:31:05.920]  他把違背父母也算為罪
[00:31:05.920 --> 00:31:11.360]  所以這個年輕人
[00:31:11.360 --> 00:31:15.960]  如果從小就學習能夠親從父母
[00:31:15.960 --> 00:31:17.600]  孝敬父母的話
[00:31:17.600 --> 00:31:21.320]  等老了以後就不會後悔
[00:31:21.320 --> 00:31:26.760]  有個故事講到在倫敦
[00:31:26.760 --> 00:31:29.400]  他說倫敦的話
[00:31:29.400 --> 00:31:32.120]  在一個很熱鬧的街頭
[00:31:32.120 --> 00:31:36.040]  他說有一天下了很大的雨的話
[00:31:36.040 --> 00:31:40.840]  有個青年人穿了很整齊的衣服
[00:31:40.840 --> 00:31:43.920]  就站在雨中間
[00:31:43.920 --> 00:31:45.640]  也沒有打傘
[00:31:45.640 --> 00:31:48.440]  讓雨一直在淋著
[00:31:48.440 --> 00:31:49.560]  站了以後
[00:31:49.560 --> 00:31:53.920]  大概過了半個鐘頭多時間他才離開
[00:31:53.920 --> 00:31:57.000]  一碰到大雨他就會站在街頭
[00:31:57.000 --> 00:32:00.000]  任憑雨淋在他身上
[00:32:00.000 --> 00:32:02.680]  後來才瞭解到
[00:32:02.680 --> 00:32:04.680]  這個年輕人是什麼呢
[00:32:04.680 --> 00:32:12.920]  他的父親是街頭擺一個賣包子攤的一個人
[00:32:12.920 --> 00:32:17.080]  所以過去他父親擺這個包子攤
[00:32:17.080 --> 00:32:19.760]  有時候覺得身體不行
[00:32:19.760 --> 00:32:22.960]  或者覺得自己體力不夠
[00:32:22.960 --> 00:32:27.040]  就要叫他的兒子替他來看這個包子攤
[00:32:27.040 --> 00:32:30.080]  但是這個兒子他不肯
[00:32:30.080 --> 00:32:32.480]  後來這個父親就去世了
[00:32:32.480 --> 00:32:34.920]  後來這個年輕人就很後悔了
[00:32:34.920 --> 00:32:36.520]  這個父親跟我說的
[00:32:36.520 --> 00:32:39.200]  我怎麼會沒有親他呢
[00:32:39.200 --> 00:32:43.480]  所以他為了要刑罰自己
[00:32:43.480 --> 00:32:45.400]  所以在下大雨的時候
[00:32:45.400 --> 00:32:47.600]  他就站在街頭一動不動的
[00:32:47.600 --> 00:32:49.720]  任憑雨淋在他身上
[00:32:49.720 --> 00:32:50.800]  他後悔
[00:32:50.800 --> 00:32:52.600]  可是後悔有什麼用呢
[00:32:52.600 --> 00:32:55.840]  他的父親已經過去了
[00:32:55.840 --> 00:33:00.480]  所以兒女能夠聽父母的話
[00:33:00.480 --> 00:33:03.400]  這個給他一生的話
[00:33:03.400 --> 00:33:06.760]  有很大的好處
[00:33:06.760 --> 00:33:08.680]  那父母的責任呢
[00:33:08.680 --> 00:33:13.960]  父母的責任就是不要惹兒女的氣
[00:33:13.960 --> 00:33:17.880]  我想了一下怎麼叫不要惹兒女的氣呢
[00:33:17.880 --> 00:33:24.680]  不知道你們小的時候沒有養過豆蟋蟀
[00:33:24.680 --> 00:33:28.240]  在小的罐子裡頭弄兩個蟋蟀來打人家
[00:33:28.240 --> 00:33:29.680]  你怎麼去惹他呢
[00:33:29.680 --> 00:33:33.000]  用一根草上面有鬚鬚的去鬥他
[00:33:33.000 --> 00:33:34.680]  這個咬他了
[00:33:34.680 --> 00:33:37.480]  他以為是對風來咬他了
[00:33:37.480 --> 00:33:41.240]  所以說父母不要去這樣去鬥孩子
[00:33:41.240 --> 00:33:42.440]  激怒他
[00:33:42.440 --> 00:33:44.480]  叫他的怒氣激起來
[00:33:44.480 --> 00:33:48.200]  那麼就是要這個
[00:33:48.200 --> 00:33:50.200]  但是這個不要惹兒女的氣呢
[00:33:50.200 --> 00:33:51.720]  不是不管教
[00:33:51.720 --> 00:33:53.800]  這個是最最難的
[00:33:53.800 --> 00:33:55.600]  做父母最難的
[00:33:55.600 --> 00:34:00.800]  管教孩子恐怕在大學裡頭也沒學過
[00:34:00.800 --> 00:34:02.880]  也沒有這門課
[00:34:02.880 --> 00:34:04.800]  自己也不知道怎麼辦
[00:34:04.800 --> 00:34:08.760]  所以很不容易父母要管孩子
[00:34:08.760 --> 00:34:10.200]  太嚴了也不好嘛
[00:34:10.200 --> 00:34:12.040]  太鬆了也不好
[00:34:12.040 --> 00:34:13.440]  管得太多也不好嘛
[00:34:13.440 --> 00:34:15.240]  管得太少也不好
[00:34:15.240 --> 00:34:16.880]  怎麼辦
[00:34:16.880 --> 00:34:18.280]  實在是很難
[00:34:18.280 --> 00:34:19.720]  但是有個基本的
[00:34:19.720 --> 00:34:23.320]  你不要去激怒孩子
[00:34:23.320 --> 00:34:25.880]  就不是說不指出他們的錯
[00:34:25.880 --> 00:34:28.680]  但是不要一直地敲打他
[00:34:28.680 --> 00:34:30.200]  好你今天這樣
[00:34:30.200 --> 00:34:32.200]  過了一天你又是這樣
[00:34:32.200 --> 00:34:33.800]  再一天又是這樣
[00:34:33.800 --> 00:34:38.040]  而且就啰哩啰嗦地喋喋不休地責備他
[00:34:38.040 --> 00:34:39.000]  怎麼又是這樣
[00:34:39.000 --> 00:34:40.760]  怎麼又這樣
[00:34:40.760 --> 00:34:42.880]  所以孩子最聽不進的
[00:34:42.880 --> 00:34:44.160]  你責備一次
[00:34:44.160 --> 00:34:45.800]  下次還這麼話
[00:34:45.800 --> 00:34:48.240]  天天這麼說他話
[00:34:48.240 --> 00:34:50.960]  他再有點志氣的話
[00:34:50.960 --> 00:34:52.840]  也被你這樣的
[00:34:52.840 --> 00:34:55.440]  這個志氣被你用
[00:34:55.440 --> 00:34:58.680]  這話也把你給教下來了
[00:34:58.680 --> 00:35:00.520]  他也沒有自尊心了
[00:35:00.520 --> 00:35:03.840]  他覺得我義無是處
[00:35:03.840 --> 00:35:09.080]  沒有聽說我的父母對我講過鼓勵
[00:35:09.080 --> 00:35:10.680]  稱讚我的話
[00:35:10.680 --> 00:35:12.600]  竟是我的錯
[00:35:12.600 --> 00:35:14.400]  考了85分還不夠
[00:35:14.400 --> 00:35:16.320]  還要考100分
[00:35:16.320 --> 00:35:17.920]  那這樣的話
[00:35:17.920 --> 00:35:24.360]  孩子的自尊心就受到傷害了
[00:35:24.360 --> 00:35:25.840]  怎麼樣的管教呢
[00:35:25.840 --> 00:35:29.760]  有些人提出一些幾點的注意
[00:35:29.760 --> 00:35:32.680]  一個是在管教孩子
[00:35:32.680 --> 00:35:35.560]  操練自我節制
[00:35:35.560 --> 00:35:36.960]  要節制自己
[00:35:36.960 --> 00:35:38.480]  要控制自己
[00:35:38.480 --> 00:35:42.040]  不要在大怒的時候來管教
[00:35:42.040 --> 00:35:45.640]  怒氣火冒三丈的時候來管教孩子
[00:35:45.640 --> 00:35:48.040]  多半管教會過分的
[00:35:48.040 --> 00:35:51.280]  第二個有原則
[00:35:51.280 --> 00:35:53.160]  不要反顧無常
[00:35:53.160 --> 00:35:54.880]  你給他原則
[00:35:54.880 --> 00:35:58.000]  你說你十點鐘以前
[00:35:58.000 --> 00:35:59.160]  或者十一點以前
[00:35:59.160 --> 00:36:01.680]  你一定要回家
[00:36:01.680 --> 00:36:04.160]  他要是都回來了
[00:36:04.160 --> 00:36:06.000]  那就好了
[00:36:06.000 --> 00:36:08.440]  過了十一點回來
[00:36:08.440 --> 00:36:09.480]  你就要說他
[00:36:09.480 --> 00:36:10.240]  要責備他
[00:36:10.240 --> 00:36:13.040]  為什麼你沒有聽話
[00:36:13.040 --> 00:36:16.760]  你不能說今天十一點沒有回來
[00:36:16.760 --> 00:36:17.960]  你不說他
[00:36:17.960 --> 00:36:20.080]  等到以後十一點回來的話
[00:36:20.080 --> 00:36:21.120]  你再說他
[00:36:21.120 --> 00:36:22.440]  你反顧無常
[00:36:22.440 --> 00:36:23.720]  你高興的時候說
[00:36:23.720 --> 00:36:25.320]  你不高興就不說
[00:36:25.320 --> 00:36:28.920]  這個給孩子他會分辨的
[00:36:28.920 --> 00:36:30.120]  同樣的事情
[00:36:30.120 --> 00:36:31.240]  有的時候就說我
[00:36:31.240 --> 00:36:32.120]  有的時候就對
[00:36:32.120 --> 00:36:33.720]  有的時候就錯
[00:36:33.720 --> 00:36:36.320]  所以這個也是需要注意的
[00:36:36.320 --> 00:36:38.600]  另外一個要講理
[00:36:38.600 --> 00:36:40.120]  跟孩子要講理
[00:36:40.120 --> 00:36:42.200]  再小的孩子也跟他講理
[00:36:42.200 --> 00:36:43.760]  為什麼要打他
[00:36:43.760 --> 00:36:45.920]  為什麼要管教他
[00:36:45.920 --> 00:36:48.360]  那你要親孩子身邊
[00:36:48.360 --> 00:36:50.160]  不能說孩子一生病
[00:36:50.160 --> 00:36:51.120]  你不說
[00:36:51.120 --> 00:36:52.240]  你不住嘴
[00:36:52.240 --> 00:36:53.360]  你不能說
[00:36:53.360 --> 00:36:54.080]  那這樣的話
[00:36:54.080 --> 00:36:56.960]  這孩子有理的話也講不出來
[00:36:56.960 --> 00:36:59.240]  那這樣的話對他也傷害
[00:36:59.240 --> 00:37:02.440]  然後要尊重孩子的個性
[00:37:02.440 --> 00:37:07.160]  尊重他本身的這個才能
[00:37:07.160 --> 00:37:09.960]  不要拿他跟別的孩子比
[00:37:09.960 --> 00:37:13.600]  不要說某某人的話
[00:37:13.600 --> 00:37:15.880]  你看他就考這麼好分
[00:37:15.880 --> 00:37:17.760]  你怎麼不行
[00:37:17.760 --> 00:37:20.560]  不要跟別的孩子比
[00:37:20.560 --> 00:37:22.760]  要尊重他的個性
[00:37:22.760 --> 00:37:26.200]  那麼一個不要太過嚴厲
[00:37:26.200 --> 00:37:28.320]  對孩子不要太過嚴厲
[00:37:28.320 --> 00:37:30.400]  那這個尺度怎麼掌握的話
[00:37:30.400 --> 00:37:31.640]  是很難的
[00:37:31.640 --> 00:37:33.520]  對孩子不同的孩子
[00:37:33.520 --> 00:37:37.200]  有不同的方法
[00:37:37.200 --> 00:37:39.560]  教會裡本來有個弟兄
[00:37:39.560 --> 00:37:43.520]  他是從廣東出來的
[00:37:43.520 --> 00:37:46.040]  他後來自己有了家
[00:37:46.040 --> 00:37:47.400]  他有了孩子了
[00:37:47.400 --> 00:37:51.720]  就定居在溫哥華
[00:37:51.720 --> 00:37:53.920]  他就很長時間
[00:37:53.920 --> 00:37:55.520]  他說不肯回家
[00:37:55.520 --> 00:37:58.280]  不肯回他自己的老家
[00:37:58.280 --> 00:37:59.560]  他的父親還在
[00:37:59.560 --> 00:38:01.320]  他不肯回去看
[00:38:01.320 --> 00:38:04.120]  他跟我們說我的父親很厲害
[00:38:04.120 --> 00:38:05.920]  小的時候打我們
[00:38:05.920 --> 00:38:09.080]  把棍子都打斷了
[00:38:09.080 --> 00:38:09.920]  不是一次
[00:38:09.920 --> 00:38:12.760]  好多次經常這麼打
[00:38:12.760 --> 00:38:14.720]  所以他想著他父親的話
[00:38:14.720 --> 00:38:16.520]  也不給他電話
[00:38:16.520 --> 00:38:18.800]  也不想回去
[00:38:18.800 --> 00:38:23.120]  因為這個父親管得太過過分了
[00:38:23.120 --> 00:38:26.320]  所以把他不但傷了身體
[00:38:26.320 --> 00:38:28.200]  傷了他的心了
[00:38:28.200 --> 00:38:29.560]  所以他不肯回去
[00:38:29.560 --> 00:38:32.520]  後來他信了主也來到教會了
[00:38:32.520 --> 00:38:35.720]  慢慢他就明白過來了
[00:38:35.720 --> 00:38:36.960]  他還是父親
[00:38:36.960 --> 00:38:39.520]  所以他後來就回到家裡
[00:38:39.520 --> 00:38:42.320]  再去看他的父親
[00:38:42.320 --> 00:38:45.320]  所以這個是父親給他小的時候
[00:38:45.320 --> 00:38:46.920]  造成的傷害
[00:38:46.920 --> 00:38:49.120]  你看已經結婚有孩子
[00:38:49.120 --> 00:38:51.200]  他還一直記在裡頭
[00:38:51.200 --> 00:38:53.320]  這傷還沒有好
[00:38:53.320 --> 00:38:58.720]  所以這個是父親要注意的
[00:38:58.720 --> 00:39:01.120]  那麼有些人得出這樣的經驗
[00:39:01.120 --> 00:39:02.800]  他說管教孩子
[00:39:02.800 --> 00:39:05.520]  有三方面是要注意的
[00:39:05.520 --> 00:39:08.120]  一個是不要忽視孩子
[00:39:08.120 --> 00:39:10.200]  不要說我太忙
[00:39:10.200 --> 00:39:12.200]  那麼就跟孩子不相處
[00:39:12.200 --> 00:39:14.600]  你總之有一定的時間
[00:39:14.600 --> 00:39:16.920]  跟這個孩子能夠相處
[00:39:16.920 --> 00:39:19.200]  這個地方的教養
[00:39:19.200 --> 00:39:22.720]  這個科學上說這個叫親子的時間
[00:39:22.720 --> 00:39:25.720]  親子的時間
[00:39:25.720 --> 00:39:27.920]  這個做父親就是做得好的
[00:39:27.920 --> 00:39:29.720]  他就會怎麼忙的話
[00:39:29.720 --> 00:39:32.120]  都會分出一點時間
[00:39:32.120 --> 00:39:34.120]  跟孩子在一起
[00:39:34.120 --> 00:39:35.520]  帶他們出去
[00:39:35.520 --> 00:39:38.120]  或者陪他們做什麼活動
[00:39:38.120 --> 00:39:40.120]  在這裡有一個
[00:39:40.120 --> 00:39:41.720]  不要忽視他
[00:39:41.720 --> 00:39:45.520]  第二個不要縱容孩子
[00:39:45.520 --> 00:39:47.120]  不要縱容他
[00:39:47.120 --> 00:39:49.920]  特別是對一些富有的家庭
[00:39:49.920 --> 00:39:51.120]  這個父母的話
[00:39:51.120 --> 00:39:53.120]  不要縱容孩子
[00:39:53.120 --> 00:39:55.320]  你看有些在這個地方
[00:39:55.320 --> 00:39:57.920]  看見有些從大陸來的孩子
[00:39:57.920 --> 00:40:01.120]  身上帶的錢比我帶的錢還要多
[00:40:01.120 --> 00:40:02.920]  一百塊錢的鈔票的話
[00:40:02.920 --> 00:40:05.520]  在身上隨便拿的話那就有
[00:40:05.520 --> 00:40:07.320]  太多錢了
[00:40:07.320 --> 00:40:10.120]  太多錢怎麼辦呢
[00:40:10.120 --> 00:40:13.520]  有些地方就用得不對了
[00:40:13.520 --> 00:40:14.320]  縱容
[00:40:14.320 --> 00:40:15.920]  所以給他買好車
[00:40:15.920 --> 00:40:17.120]  給他好房子
[00:40:17.120 --> 00:40:18.920]  給他很多零花錢
[00:40:18.920 --> 00:40:21.520]  這樣的孩子能夠培養出來一個
[00:40:21.520 --> 00:40:23.120]  能夠來獨立
[00:40:23.120 --> 00:40:25.720]  能夠對社會有貢獻的人嗎
[00:40:25.720 --> 00:40:27.920]  很難很難
