
[00:00:00.000 --> 00:00:01.960]  2020年
[00:16:59.920 --> 00:17:00.760]  不同的禮物
[00:17:00.760 --> 00:17:03.000]  即是說祂為你為我
[00:17:03.000 --> 00:17:08.880]  都在整個信仰群體裏面有獨特的角色
[00:17:08.880 --> 00:17:11.240]  有獨特的貢獻
[00:17:11.240 --> 00:17:13.320]  有獨特的人際關係
[00:17:13.320 --> 00:17:17.000]  有些人和優牧師是談不攏的
[00:17:17.000 --> 00:17:18.840]  但是和你才談得攏的
[00:17:18.840 --> 00:17:20.880]  感謝主
[00:17:20.880 --> 00:17:24.160]  神就是放你在他身邊
[00:17:24.160 --> 00:17:26.080]  有時是這樣的
[00:17:26.080 --> 00:17:27.920]  不同的角色
[00:17:27.920 --> 00:17:31.800]  大家一定要起來行動
[00:17:31.800 --> 00:17:33.440]  各盡其職
[00:17:33.440 --> 00:17:37.240]  但反過來,也不是單打獨鬥
[00:17:37.240 --> 00:17:38.760]  當說到各盡其職的時候
[00:17:38.760 --> 00:17:41.920]  我們不可以不看前文,是在說合一
[00:17:41.920 --> 00:17:45.520]  後面,剛才大家記得十四、十五、十六節
[00:17:45.520 --> 00:17:47.480]  是全身都靠祂聯絡得合適
[00:17:47.480 --> 00:17:49.760]  八節各按各職
[00:17:49.760 --> 00:17:50.520]  是嗎?
[00:17:50.520 --> 00:17:53.160]  說的是團隊
[00:17:53.160 --> 00:17:57.960]  說的是我們一同互相配搭、合作
[00:17:57.960 --> 00:17:59.200]  好像拼圖一樣
[00:17:59.200 --> 00:18:01.840]  我們要找回自己那一塊是屬於我的
[00:18:01.840 --> 00:18:03.840]  但一塊拼圖隔離左右
[00:18:03.840 --> 00:18:06.720]  是不是也有其他拼圖跟著我們
[00:18:06.720 --> 00:18:08.680]  如果不是,就不是一塊拼圖
[00:18:08.680 --> 00:18:12.000]  只不過是一塊不知道是什麼
[00:18:12.000 --> 00:18:16.880]  那個不算是拼圖的一份子
[00:18:16.880 --> 00:18:19.760]  而上帝培育我們
[00:18:19.760 --> 00:18:22.880]  目的不是要我們服侍
[00:18:22.880 --> 00:18:25.560]  目的是要為我們成長
[00:18:25.560 --> 00:18:28.400]  讓我們更像主耶穌
[00:18:28.400 --> 00:18:31.600]  所以培育裏一定包括服侍
[00:18:31.600 --> 00:18:35.400]  但服侍卻不是培育的終點
[00:18:35.400 --> 00:18:40.160]  那是一生成長,像主耶穌
[00:18:40.160 --> 00:18:45.880]  以致就算每一個將來可能我年紀大了
[00:18:45.880 --> 00:18:49.480]  或者我的認知障礙越來越厲害了
[00:18:49.480 --> 00:18:52.440]  我已經不能夠再服侍了
[00:18:52.440 --> 00:18:55.360]  不能夠有崗位的服侍不要緊
[00:18:55.360 --> 00:18:58.200]  我知道上帝繼續仍然愛我
[00:18:58.200 --> 00:19:00.240]  我仍然可以在上帝的愛裏面
[00:19:00.240 --> 00:19:03.400]  繼續成長,繼續反省
[00:19:03.400 --> 00:19:09.880]  繼續磨練我那些口不擇言的性格
[00:19:09.880 --> 00:19:12.400]  直至我見主面的日子
[00:19:12.400 --> 00:19:15.920]  我還可以繼續成長
[00:19:15.920 --> 00:19:18.600]  這個才是我們一生的目的
[00:19:18.600 --> 00:19:20.240]  清楚嗎?
[00:19:20.240 --> 00:19:27.040]  所以服侍不是成長的終點
[00:19:27.040 --> 00:19:29.400]  也不可以說當我已經有服侍的時候
[00:19:29.400 --> 00:19:30.840]  我不需要繼續成長
[00:19:30.840 --> 00:19:33.160]  不是,成長是一生的事
[00:19:33.160 --> 00:19:35.160]  我們要更像主耶穌
[00:19:35.160 --> 00:19:38.400]  以致當我們這麼多人加起來的時候
[00:19:38.400 --> 00:19:39.760]  我們建立基督的身體
[00:19:39.760 --> 00:19:43.880]  這個身體是說萬族萬民
[00:19:43.880 --> 00:19:47.160]  歷世教會,這個大公教會
[00:19:47.160 --> 00:19:49.840]  不單單是豐盛生命堂
[00:19:49.840 --> 00:19:52.560]  當然一定是豐盛生命堂
[00:19:52.560 --> 00:19:56.040]  但上帝的教會不單單是豐盛生命堂
[00:19:56.040 --> 00:20:01.160]  不是說全香港有千多間教會
[00:20:01.160 --> 00:20:04.880]  即是主耶穌基督有千多個身體
[00:20:04.880 --> 00:20:08.640]  不是,身體只有一個
[00:20:08.640 --> 00:20:11.960]  這麼多間教會組成基督一個的身體
[00:20:11.960 --> 00:20:14.720]  這個稱為大公教會
[00:20:14.720 --> 00:20:16.760]  如果是這樣的時候
[00:20:16.760 --> 00:20:18.800]  就好像說我們的服侍
[00:20:18.800 --> 00:20:22.880]  除了在基督教豐盛生命堂之外
[00:20:22.880 --> 00:20:26.160]  包括其他教會
[00:20:26.160 --> 00:20:29.200]  舉個簡單的例子
[00:20:29.200 --> 00:20:31.960]  我們現在因著香港的政局
[00:20:31.960 --> 00:20:38.200]  有很多人在考慮送子女到外國讀書
[00:20:38.200 --> 00:20:40.360]  有很多人在考慮自己
[00:20:40.360 --> 00:20:45.080]  在找不同的移民的路數
[00:20:45.080 --> 00:20:50.720]  移民去加拿大、美國、葡萄牙等等等等
[00:20:50.720 --> 00:20:53.200]  最近的就是台灣
[00:20:53.200 --> 00:20:55.640]  身邊有沒有這樣的弟兄姊妹?
[00:20:55.640 --> 00:20:57.360]  有啊
[00:20:57.360 --> 00:20:58.560]  會不會捨不得?
[00:20:58.560 --> 00:21:00.480]  當然會
[00:21:00.480 --> 00:21:02.280]  走了怎麼辦?
[00:21:02.280 --> 00:21:03.880]  豐盛家
[00:21:03.880 --> 00:21:05.880]  其實我不是很擔心的
[00:21:05.880 --> 00:21:07.240]  因為豐盛家不是屬於我的
[00:21:07.240 --> 00:21:10.640]  是屬於主耶穌的
[00:21:10.640 --> 00:21:14.000]  各位,如果打算移民的
[00:21:14.000 --> 00:21:15.840]  我只不過給兩樣忠告大家
[00:21:15.840 --> 00:21:17.640]  第一樣東西很簡單
[00:21:17.640 --> 00:21:19.640]  無論去到哪裡
[00:21:19.640 --> 00:21:24.200]  找上帝的教會成為你屬靈的家
[00:21:24.200 --> 00:21:25.760]  首要
[00:21:25.760 --> 00:21:28.800]  第二
[00:21:28.800 --> 00:21:32.440]  無論你在豐盛家裡面怎樣成長
[00:21:32.440 --> 00:21:34.040]  豐盛家
[00:21:34.040 --> 00:21:35.080]  老實說
[00:21:35.080 --> 00:21:39.160]  我們沒有一個很有系統的訓練課程給大家
[00:21:39.160 --> 00:21:40.040]  大家在這裡長大
[00:21:40.040 --> 00:21:42.760]  大家很誠實說真話就是這樣
[00:21:42.760 --> 00:21:45.880]  我們沒有一個很系統性的訓練課程
[00:21:45.880 --> 00:21:48.640]  不過我夠膽這麼說
[00:21:48.640 --> 00:21:50.840]  只要你在豐盛家成長
[00:21:50.840 --> 00:21:52.520]  在信仰方面
[00:21:52.520 --> 00:21:54.400]  你會有一個限度
[00:21:54.400 --> 00:21:56.040]  你最少知道
[00:21:56.040 --> 00:21:58.600]  什麼叫恩信清義
[00:21:58.600 --> 00:22:00.200]  你最少知道
[00:22:00.200 --> 00:22:02.440]  什麼叫忠於主耶穌
[00:22:02.440 --> 00:22:04.560]  對不對?
[00:22:04.560 --> 00:22:06.000]  我這方面
[00:22:06.000 --> 00:22:07.400]  我很有信心的
[00:22:07.400 --> 00:22:10.480]  我們的港台
[00:22:10.480 --> 00:22:16.400]  絕對是按著聖經去講解的
[00:22:16.400 --> 00:22:17.800]  如果是這樣的時候
[00:22:17.800 --> 00:22:19.680]  去到外地
[00:22:19.680 --> 00:22:23.120]  祝福當地的教會
[00:22:23.120 --> 00:22:26.400]  無論你參與什麼侍奉
[00:22:26.400 --> 00:22:29.240]  在香港以外的很多地方
[00:22:29.240 --> 00:22:30.840]  大部分地方不是全部
[00:22:30.840 --> 00:22:31.880]  大部分地方
[00:22:31.880 --> 00:22:35.640]  還教會是非常弱的
[00:22:35.640 --> 00:22:37.720]  你去到那裡
[00:22:37.720 --> 00:22:40.040]  就在那裡服侍
[00:22:40.040 --> 00:22:41.320]  建立當地的教會
[00:22:41.320 --> 00:22:45.120]  就是建立基督的身體
[00:22:45.120 --> 00:22:48.560]  甚至乎更好的
[00:22:48.560 --> 00:22:52.000]  建立當地人的教會
[00:22:52.000 --> 00:22:57.000]  建立當地人的教會
[00:22:57.000 --> 00:22:58.760]  不單止是這樣
[00:22:58.760 --> 00:23:00.440]  基督的身體
[00:23:00.440 --> 00:23:04.520]  基督的教會是道成肉身
[00:23:04.520 --> 00:23:07.080]  是耶穌基督
[00:23:07.080 --> 00:23:09.960]  他道成肉身來到這個世間
[00:23:09.960 --> 00:23:12.040]  主耶穌基督復活升天之後
[00:23:12.040 --> 00:23:15.800]  教會就是道成肉身最具體的呈現
[00:23:15.800 --> 00:23:17.120]  活在世人中間
[00:23:17.120 --> 00:23:20.920]  因為我們是基督的身體
[00:23:20.920 --> 00:23:23.960]  那即是在講另一樣東西
[00:23:23.960 --> 00:23:27.880]  豐盛家活在紅土一帶的地方
[00:23:27.880 --> 00:23:30.080]  我們怎樣具體呈現
[00:23:30.080 --> 00:23:35.040]  主耶穌在紅土區
[00:23:35.040 --> 00:23:36.360]  明不明白
[00:23:36.360 --> 00:23:39.040]  一個最具體的呈現
[00:23:39.040 --> 00:23:43.200]  被人眼見得到
[00:23:43.200 --> 00:23:47.160]  所以執事們和教務們
[00:23:47.160 --> 00:23:53.440]  我們一起定了豐盛家未來五年的計劃
[00:23:53.440 --> 00:23:55.280]  以致我不需要每一年想
[00:23:55.280 --> 00:23:57.800]  我們比較長遠的規劃
[00:23:57.800 --> 00:24:00.320]  這五年的計劃只有兩句
[00:24:00.320 --> 00:24:01.520]  我們一起讀
[00:24:01.520 --> 00:24:02.960]  準備起
[00:24:02.960 --> 00:24:06.120]  建立成長的門徒群體
[00:24:06.120 --> 00:24:09.480]  活在街坊中間的友伴
[00:24:09.480 --> 00:24:11.240]  兩句說話
[00:24:11.240 --> 00:24:14.720]  第一句說話
[00:24:14.720 --> 00:24:21.280]  在聖經裏賦予教會最重要的使命
[00:24:21.280 --> 00:24:22.600]  讓人成為門徒
[00:24:22.600 --> 00:24:27.160]  讓萬民成為主耶穌基督的門徒
[00:24:27.160 --> 00:24:29.920]  而我們當寫這句說話的時候
[00:24:29.920 --> 00:24:33.200]  這五年一個最具體的呈現的時候
[00:24:33.200 --> 00:24:35.120]  講的是三個不同的關鍵字
[00:24:35.120 --> 00:24:36.800]  三個很重要的重點
[00:24:36.800 --> 00:24:38.520]  第一個
[00:24:38.520 --> 00:24:42.600]  成為一個背十架跟隨主的門徒
[00:24:42.600 --> 00:24:44.520]  簡單地說門徒是要活動的
[00:24:44.520 --> 00:24:46.880]  當年的門徒跟著主耶穌
[00:24:46.880 --> 00:24:47.520]  主耶穌走到哪裏
[00:24:47.520 --> 00:24:50.560]  他們跟著主耶穌走到哪裏
[00:24:50.560 --> 00:24:53.720]  就是說你不是坐在那裏
[00:24:53.720 --> 00:24:55.760]  不是坐在那裏享受的
[00:24:55.760 --> 00:24:58.400]  門徒不是坐在那裏享受的
[00:24:58.400 --> 00:25:00.800]  門徒是要活動的
[00:25:00.800 --> 00:25:03.560]  而且是要背十架的
[00:25:03.560 --> 00:25:07.280]  當日主耶穌上耶路撒冷受難的時候
[00:25:07.280 --> 00:25:08.480]  門徒跟著
[00:25:08.480 --> 00:25:09.840]  一路跟的時候一路害怕
[00:25:09.840 --> 00:25:11.680]  經常叫主耶穌不要去
[00:25:11.680 --> 00:25:16.680]  主耶穌就說你們要背十架跟隨我
[00:25:16.680 --> 00:25:22.760]  預了跟隨主要蒙受苦難
[00:25:22.760 --> 00:25:25.480]  我們看了《新美經》就知道
[00:25:25.480 --> 00:25:27.760]  有些教會的牧者
[00:25:27.760 --> 00:25:33.080]  因著跟隨主耶穌要被監禁
[00:25:33.080 --> 00:25:35.080]  我們的宣教士去到不同的地方
[00:25:35.080 --> 00:25:36.560]  我們知道
[00:25:36.560 --> 00:25:38.320]  因著跟隨主耶穌
[00:25:38.320 --> 00:25:41.160]  要付上不同的代價
[00:25:41.160 --> 00:25:43.960]  在香港我們過了一段平穩的日子
[00:25:43.960 --> 00:25:49.480]  我不敢說未來會繼續很平穩
[00:25:49.480 --> 00:25:52.080]  無論在一個混亂的局勢裏面
[00:25:52.080 --> 00:25:55.160]  做主的門徒要付代價
[00:25:55.160 --> 00:25:57.680]  甚至乎可能不同的政局
[00:25:57.680 --> 00:25:59.560]  不同的情況之下
[00:25:59.560 --> 00:26:02.080]  我們有不同的代價要付
[00:26:02.080 --> 00:26:04.080]  而付代價作主的門徒
[00:26:04.080 --> 00:26:07.160]  其實是在分享主耶穌基督的苦難
[00:26:07.160 --> 00:26:10.480]  亦在分享人的苦難
[00:26:10.480 --> 00:26:12.360]  主耶穌就是這樣
[00:26:12.360 --> 00:26:13.880]  道成肉身
[00:26:13.880 --> 00:26:16.160]  就是來到苦難的人
[00:26:16.160 --> 00:26:17.160]  中間
[00:26:17.160 --> 00:26:20.080]  罪人中間
[00:26:20.080 --> 00:26:22.880]  我們要學習做主的門徒
[00:26:22.880 --> 00:26:26.160]  我們要持續成長
[00:26:26.160 --> 00:26:27.760]  剛才說過成長
[00:26:27.760 --> 00:26:30.360]  因為我們知道
[00:26:30.360 --> 00:26:32.880]  今日的我們仍然不足
[00:26:32.880 --> 00:26:35.280]  未來的我們都仍然不足
[00:26:35.280 --> 00:26:36.360]  但我們有盼望
[00:26:36.360 --> 00:26:37.680]  因著主耶穌
[00:26:37.680 --> 00:26:39.880]  我們能夠繼續的成長
[00:26:39.880 --> 00:26:43.680]  而成為地上見證基督的群體
[00:26:43.680 --> 00:26:45.680]  不是一個人
[00:26:45.680 --> 00:26:48.680]  是一個群體
[00:26:48.680 --> 00:26:52.880]  以致我們能夠彼此相助
[00:26:52.880 --> 00:26:54.280]  第二個目標
[00:26:54.280 --> 00:26:56.680]  活在街坊中的友伴
[00:26:56.680 --> 00:27:00.480]  即是我們開始轉變一些
[00:27:00.480 --> 00:27:03.280]  無論家庭或在紅土區裏面
[00:27:03.280 --> 00:27:05.680]  我們一些觀念或做法
[00:27:05.680 --> 00:27:06.880]  第一樣東西
[00:27:06.880 --> 00:27:09.480]  結伴同行
[00:27:09.480 --> 00:27:11.480]  因為有些時候當我們
[00:27:11.480 --> 00:27:13.680]  服侍街坊的時候
[00:27:13.680 --> 00:27:15.880]  正如很多外面的社會服務機構
[00:27:15.880 --> 00:27:16.880]  我們用英文說
[00:27:16.880 --> 00:27:18.880]  我們是一個服務供應者
[00:27:18.880 --> 00:27:21.080]  我們的服務供應者
[00:27:21.080 --> 00:27:24.280]  有時我在外面和社會服務機構討論
[00:27:24.280 --> 00:27:27.880]  他們說我們是服務供應者
[00:27:27.880 --> 00:27:29.880]  那些是受助者
[00:27:29.880 --> 00:27:32.880]  用這樣的詞語
[00:27:32.880 --> 00:27:33.880]  我們想改變
[00:27:33.880 --> 00:27:35.480]  活在街坊中的友伴
[00:27:35.480 --> 00:27:36.280]  甚麼叫做友伴
[00:27:36.280 --> 00:27:37.280]  你結伴同行
[00:27:37.280 --> 00:27:39.280]  即是說因著基督的愛
[00:27:39.280 --> 00:27:40.680]  我和你是平等
[00:27:40.680 --> 00:27:41.880]  我不是高高在上
[00:27:41.880 --> 00:27:42.880]  我施捨給你
[00:27:42.880 --> 00:27:43.880]  因為我憐憫你
[00:27:43.880 --> 00:27:44.480]  我給你好
[00:27:44.480 --> 00:27:44.880]  我給你多
[00:27:44.880 --> 00:27:47.880]  所以我給你
[00:27:47.880 --> 00:27:50.880]  這樣很討人厭
[00:27:50.880 --> 00:27:52.280]  你想想是不是
[00:27:52.280 --> 00:27:54.280]  很討人厭
[00:27:54.280 --> 00:27:56.080]  我們不這樣
[00:27:56.080 --> 00:27:59.280]  我們所擁有的基督的豐盛
[00:27:59.280 --> 00:28:01.080]  我們願意分享出去
[00:28:01.080 --> 00:28:03.280]  共享資源
[00:28:03.280 --> 00:28:05.880]  尊重對方
[00:28:05.880 --> 00:28:08.680]  亦都看得起對方
[00:28:08.680 --> 00:28:10.080]  成為友伴
[00:28:10.080 --> 00:28:11.480]  以致我們期望
[00:28:11.480 --> 00:28:14.880]  因著基督在這個群體裏面所做的工作
[00:28:14.880 --> 00:28:17.280]  我們能夠影響我們身邊的街坊
[00:28:17.280 --> 00:28:20.880]  帶來他們生命和家庭的更新和改變
[00:28:20.880 --> 00:28:23.080]  所以我們叫做家靈
[00:28:23.080 --> 00:28:26.080]  我們重視家庭
[00:28:26.080 --> 00:28:27.880]  我們相信當生命改變
[00:28:27.880 --> 00:28:28.680]  家庭改變
[00:28:28.680 --> 00:28:31.880]  社區同樣改變
[00:28:31.880 --> 00:28:34.280]  而我們更加期望
[00:28:34.280 --> 00:28:35.680]  在這裏
[00:28:35.680 --> 00:28:38.080]  我們能夠建立到街坊的群體
[00:28:38.080 --> 00:28:39.080]  因為街坊的群體
[00:28:39.080 --> 00:28:42.480]  即是說當街坊來到的時候
[00:28:42.480 --> 00:28:44.480]  不單止帶來他生命的改變
[00:28:44.480 --> 00:28:45.880]  家庭的改變
[00:28:45.880 --> 00:28:47.880]  以致他是一個受助者
[00:28:47.880 --> 00:28:49.480]  成為一個互助者
[00:28:49.480 --> 00:28:53.480]  即是說街坊之間能夠彼此共享資源
[00:28:53.480 --> 00:28:57.680]  互相幫助
[00:28:57.680 --> 00:28:59.480]  記不記得我們前幾個星期
[00:28:59.480 --> 00:29:01.080]  我們呼籲過一些人
[00:29:01.080 --> 00:29:03.280]  有沒有一些有心的弟兄姊妹
[00:29:03.280 --> 00:29:05.880]  去到一些獨居長者的家裏面
[00:29:05.880 --> 00:29:07.480]  幫忙清潔
[00:29:07.480 --> 00:29:10.680]  因著受催淚煙的影響
[00:29:10.680 --> 00:29:12.880]  大家記得了吧
[00:29:12.880 --> 00:29:14.080]  當我和家靈
[00:29:14.080 --> 00:29:15.880]  地圖工傾的時候
[00:29:15.880 --> 00:29:18.480]  我跟他們說
[00:29:18.480 --> 00:29:20.680]  我不期待
[00:29:20.680 --> 00:29:24.280]  單單豐盛家的弟兄姊妹去幫忙
[00:29:24.280 --> 00:29:26.880]  當然有了
[00:29:26.880 --> 00:29:28.880]  我也請他們鼓勵
[00:29:28.880 --> 00:29:31.080]  家靈你的會員
[00:29:31.080 --> 00:29:36.080]  有哪些有氣有力有時間的街坊
[00:29:36.080 --> 00:29:37.080]  鼓勵他們
[00:29:37.080 --> 00:29:40.880]  和我們一起出去服侍另一些街坊
[00:29:40.880 --> 00:29:42.480]  明白我的意思嗎
[00:29:42.480 --> 00:29:45.680]  由受助者成為互助者
[00:29:45.680 --> 00:29:50.280]  才真的可以建立一個互助的社區
[00:29:50.280 --> 00:29:55.280]  讓社區裏面有溫暖
[00:29:55.280 --> 00:29:58.880]  這個就是我們未來五年的計劃
[00:29:58.880 --> 00:29:59.880]  如果是這樣的話
[00:29:59.880 --> 00:30:01.480]  我們要專注這兩個重點
[00:30:01.480 --> 00:30:03.880]  我們就有些改變了
[00:30:03.880 --> 00:30:04.880]  包括第一
[00:30:04.880 --> 00:30:06.080]  我們要減東西
[00:30:06.080 --> 00:30:07.280]  通常都是
[00:30:07.280 --> 00:30:08.480]  全世界都是
[00:30:08.480 --> 00:30:10.080]  當你不斷地加工作
[00:30:10.080 --> 00:30:11.080]  你不減一些工作
[00:30:11.080 --> 00:30:13.280]  就永遠都做不到工作
[00:30:13.280 --> 00:30:15.680]  因為人的時間有限
[00:30:15.680 --> 00:30:18.480]  所以我們減東西
[00:30:18.480 --> 00:30:21.280]  我們由八個事工組
[00:30:21.280 --> 00:30:25.080]  減做三個事工組
[00:30:25.080 --> 00:30:26.680]  我們剩下音樂組
[00:30:26.680 --> 00:30:30.480]  專注幫忙我們的三堂禮拜
[00:30:30.480 --> 00:30:32.880]  我們教育研究組
[00:30:32.880 --> 00:30:35.680]  因為我們要培育生命
[00:30:35.680 --> 00:30:37.480]  建立成長的門徒群體
[00:30:37.480 --> 00:30:38.680]  我們一定有一些
[00:30:38.680 --> 00:30:40.280]  很好的研究小組
[00:30:40.280 --> 00:30:41.280]  怎樣做得好
[00:30:41.280 --> 00:30:42.880]  我們有社關組
[00:30:42.880 --> 00:30:44.080]  繼續研究
[00:30:44.080 --> 00:30:45.480]  我們怎樣成為一個
[00:30:45.480 --> 00:30:46.880]  活在街坊中的友伴
[00:30:46.880 --> 00:30:48.280]  其他那些
[00:30:48.280 --> 00:30:50.880]  我們全部都不要了
[00:30:50.880 --> 00:30:52.480]  那是不是那些工作不做
[00:30:52.480 --> 00:30:54.080]  其實不關事
[00:30:54.080 --> 00:30:55.280]  舉例猜拳組
[00:30:55.280 --> 00:30:58.080]  舉例報道組
[00:30:58.080 --> 00:30:59.480]  不是由他們做猜拳
[00:30:59.480 --> 00:31:00.680]  不是由他們做報道
[00:31:00.680 --> 00:31:03.280]  應該我們每個人都做
[00:31:03.280 --> 00:31:03.880]  明白嗎
[00:31:03.880 --> 00:31:04.880]  很多工作應該是
[00:31:04.880 --> 00:31:06.680]  我們生命的一部分
[00:31:06.680 --> 00:31:09.080]  只不過回到我們生命裏面
[00:31:09.080 --> 00:31:10.080]  要繼續去做
[00:31:10.080 --> 00:31:13.080]  不過不是被專人負責
[00:31:13.080 --> 00:31:15.680]  鼓勵我們做的意思
[00:31:15.680 --> 00:31:17.280]  但我們也多了兩樣東西
[00:31:17.280 --> 00:31:19.880]  各盡其職
[00:31:19.880 --> 00:31:22.480]  即是按照上帝呼召我們
[00:31:22.480 --> 00:31:23.680]  給我們要做的事
[00:31:23.680 --> 00:31:26.680]  所以多了一個叫做使命小組
[00:31:26.680 --> 00:31:28.080]  就是鼓勵會眾
[00:31:28.080 --> 00:31:32.080]  實踐上帝給你的呼召和使命
[00:31:32.080 --> 00:31:33.880]  帶著使命出發
[00:31:33.880 --> 00:31:36.480]  即是我們在牧羊小組之外
[00:31:36.480 --> 00:31:39.080]  我們另外一些叫做使命小組
[00:31:39.080 --> 00:31:40.880]  是因著上帝的呼召
[00:31:40.880 --> 00:31:44.480]  有同一個看見看見需要
[00:31:44.480 --> 00:31:46.880]  所以我們一起去服事
[00:31:46.880 --> 00:31:49.080]  我們鼓勵弟兄姊妹這樣建
[00:31:49.080 --> 00:31:51.280]  並不是由教務或者執事
[00:31:51.280 --> 00:31:52.480]  看見堂會的需要
[00:31:52.480 --> 00:31:55.080]  所以有些組有些組不是
[00:31:55.080 --> 00:31:56.680]  你都可以自己建一個組
[00:31:56.680 --> 00:31:58.080]  因為你要服事主
[00:31:58.080 --> 00:32:00.480]  因為上帝想這樣呼召你
[00:32:00.480 --> 00:32:02.080]  你就去吧
[00:32:02.080 --> 00:32:04.480]  另外一些叫興趣小組
[00:32:04.480 --> 00:32:05.880]  我們一向都有
[00:32:05.880 --> 00:32:09.280]  足球隊 龍舟隊等等
[00:32:09.280 --> 00:32:11.280]  這個就沒有律法禁止的
[00:32:11.280 --> 00:32:13.280]  任何人都可以去做興趣小組
[00:32:13.280 --> 00:32:14.880]  都不需要告訴我
[00:32:14.880 --> 00:32:17.280]  但另一種情況是要告訴我的
[00:32:17.280 --> 00:32:20.280]  老實點我們講明
[00:32:20.280 --> 00:32:22.480]  當你用封城兩個字
[00:32:22.480 --> 00:32:23.680]  封城乒乓球隊
[00:32:23.680 --> 00:32:24.880]  封城羽毛球隊
[00:32:24.880 --> 00:32:26.280]  我舉個例子
[00:32:26.280 --> 00:32:27.880]  封城拉筋隊
[00:32:27.880 --> 00:32:29.680]  封城掌上壓隊
[00:32:29.680 --> 00:32:30.680]  用封城兩個字
[00:32:30.680 --> 00:32:33.080]  麻煩告訴我
[00:32:33.080 --> 00:32:34.880]  我只看組成的是甚麼人
[00:32:34.880 --> 00:32:36.680]  是否我們的弟兄姊妹
[00:32:36.680 --> 00:32:38.080]  當你不用封城兩個字
[00:32:38.080 --> 00:32:39.080]  你喜歡怎樣組
[00:32:39.080 --> 00:32:41.680]  我都非常之鼓勵你
[00:32:41.680 --> 00:32:43.480]  藉著興趣我們能夠互相連結
[00:32:43.480 --> 00:32:45.280]  這是一件好事
[00:32:45.280 --> 00:32:46.280]  明白我的意思嗎
[00:32:46.280 --> 00:32:47.680]  大家知道了吧
[00:32:47.680 --> 00:32:49.080]  有人問
[00:32:49.080 --> 00:32:51.080]  誰可以組士兵小組
[00:32:51.080 --> 00:32:53.080]  每個人都可以
[00:32:53.080 --> 00:32:54.680]  條件只有三個
[00:32:54.680 --> 00:32:55.480]  各盡其職
[00:32:55.480 --> 00:32:56.480]  第一
[00:32:56.480 --> 00:32:58.880]  不要自己一個人
[00:32:58.880 --> 00:33:01.280]  最少核心隊員
[00:33:01.280 --> 00:33:05.280]  有三個人或以上
[00:33:05.280 --> 00:33:07.880]  因為所有上帝的呼召和使命
[00:33:07.880 --> 00:33:11.480]  是需要有人確認
[00:33:11.480 --> 00:33:13.280]  和一齊同行的
[00:33:13.280 --> 00:33:16.080]  否則就是one man band
[00:33:16.080 --> 00:33:17.680]  不能夠持續下去
[00:33:17.680 --> 00:33:19.480]  第二
[00:33:19.480 --> 00:33:22.080]  見證基督的開放型小組
[00:33:22.080 --> 00:33:23.280]  即是說
[00:33:23.280 --> 00:33:24.280]  我自己一班朋友
[00:33:24.280 --> 00:33:27.280]  我們自己圍圍圍就搞定了
[00:33:27.280 --> 00:33:28.480]  不是
[00:33:28.480 --> 00:33:29.880]  是開放的
[00:33:29.880 --> 00:33:31.080]  基督的身體是開放的
[00:33:31.080 --> 00:33:33.280]  你願意歡迎人進來
[00:33:33.280 --> 00:33:35.480]  你願意出去服侍
[00:33:35.480 --> 00:33:37.080]  第三
[00:33:37.080 --> 00:33:39.280]  和教會有連結
[00:33:39.280 --> 00:33:43.080]  否則教會就分裂了
[00:33:43.080 --> 00:33:44.880]  我們就非常之歡迎
[00:33:44.880 --> 00:33:47.880]  有不同的使命小組
[00:33:47.880 --> 00:33:49.480]  這個就是
[00:33:49.480 --> 00:33:50.880]  成全聖徒
[00:33:50.880 --> 00:33:51.880]  各盡其職
[00:33:51.880 --> 00:33:52.880]  建立基督的身體
[00:33:52.880 --> 00:33:57.680]  我們一同去努力
[00:33:57.680 --> 00:34:00.080]  有沒有一些想法
[00:34:00.080 --> 00:34:01.480]  會不會想起
[00:34:01.480 --> 00:34:05.480]  上帝曾經呼召過我做些什麼
[00:34:05.480 --> 00:34:06.880]  或者心裡
[00:34:06.880 --> 00:34:10.680]  上帝將什麼感動放在心裡
[00:34:10.680 --> 00:34:13.280]  如果有的
[00:34:13.280 --> 00:34:14.680]  第一件事是怎樣
[00:34:14.680 --> 00:34:16.080]  繼續祈禱
[00:34:16.080 --> 00:34:19.080]  上帝是否要你在群體裡
[00:34:19.080 --> 00:34:22.480]  這樣去服侍他
[00:34:22.480 --> 00:34:24.080]  如果祈禱之後
[00:34:24.080 --> 00:34:25.480]  這個感動
[00:34:25.480 --> 00:34:27.880]  這個熱誠繼續的
[00:34:27.880 --> 00:34:31.480]  找你相熟的弟兄姊妹分享
[00:34:31.480 --> 00:34:32.680]  建立團隊
[00:34:32.680 --> 00:34:35.280]  最少連同你三個人
[00:34:35.280 --> 00:34:36.880]  才做得成事
[00:34:36.880 --> 00:34:37.680]  明白嗎
[00:34:37.680 --> 00:34:39.880]  然後再和教會分享
[00:34:39.880 --> 00:34:42.880]  我們一同努力
[00:34:42.880 --> 00:34:44.480]  但之前那節
[00:34:44.480 --> 00:34:47.080]  講到主耶穌基督給教會的禮物
[00:34:47.080 --> 00:34:48.280]  他所賜的有使徒
[00:34:48.280 --> 00:34:48.880]  有先知
[00:34:48.880 --> 00:34:49.680]  有傳呼音
[00:34:49.680 --> 00:34:52.280]  有牧師和教師
