
[00:00:00.000 --> 00:00:04.460]  這本聖經是分開新約和舊約兩部份
[00:19:34.000 --> 00:19:37.000]  第二,你要金錢的奉獻
[00:19:37.000 --> 00:19:39.000]  我見到很多小朋友在這裏
[00:19:39.000 --> 00:19:42.000]  爸爸每天都是給我一百元
[00:19:42.000 --> 00:19:45.000]  一百元很好,我以前一個星期都是一毛錢
[00:19:45.000 --> 00:19:49.000]  爸爸一百元,你可以用十元奉獻
[00:19:49.000 --> 00:19:54.000]  你可以參與短期宣教
[00:19:54.000 --> 00:19:57.000]  你說哪有人一人有一百元
[00:19:57.000 --> 00:19:59.000]  不知道,可能有也說不定
[00:19:59.000 --> 00:20:01.000]  有些人在笑,不知道是不是太少
[00:20:01.000 --> 00:20:04.000]  可以參與短期宣教
[00:20:04.000 --> 00:20:07.000]  還有,如果神感動你
[00:20:07.000 --> 00:20:09.000]  你可以做全時間奉獻
[00:20:09.000 --> 00:20:11.000]  你願意成為宣教士
[00:20:11.000 --> 00:20:13.000]  有些宣教士很小的時候
[00:20:13.000 --> 00:20:16.000]  神感動他做全時間奉獻
[00:20:16.000 --> 00:20:18.000]  在舊約聖經裏面
[00:20:18.000 --> 00:20:20.000]  撒慕爾神感動他做
[00:20:20.000 --> 00:20:23.000]  先知不是宣教士,但四歲而已
[00:20:23.000 --> 00:20:25.000]  在聖殿裏面
[00:20:25.000 --> 00:20:29.000]  所以其實神可以感動你去做
[00:20:29.000 --> 00:20:31.000]  所以我對所有青年人來說
[00:20:31.000 --> 00:20:35.000]  你不需要多等幾年才有資格參與
[00:20:35.000 --> 00:20:38.000]  你不需要司法覆核
[00:20:38.000 --> 00:20:41.000]  就可以參與猜拳的事工
[00:20:41.000 --> 00:20:43.000]  成年人呢
[00:20:43.000 --> 00:20:46.000]  我們成年人有很多考慮
[00:20:46.000 --> 00:20:49.000]  考慮太多,結果沒有參與
[00:20:49.000 --> 00:20:52.000]  約拿先知考慮太多
[00:20:52.000 --> 00:20:55.000]  結果去了西班牙
[00:20:55.000 --> 00:20:59.000]  有沒有人最近去過西班牙,請你舉手
[00:20:59.000 --> 00:21:04.000]  有一位猜拳部的部員去過西班牙
[00:21:04.000 --> 00:21:07.000]  牧師我去是雙程機票
[00:21:07.000 --> 00:21:10.000]  不是為了逃避神
[00:21:10.000 --> 00:21:15.000]  西班牙其實現在很需要福音
[00:21:15.000 --> 00:21:20.000]  所以下次去,我鼓勵你買張單程機票
[00:21:20.000 --> 00:21:24.000]  過去2000年的宣教路
[00:21:24.000 --> 00:21:29.000]  留下了無數的傳道者的皆美腳踪
[00:21:29.000 --> 00:21:34.000]  也留下了他們很多的血汗和淚水
[00:21:34.000 --> 00:21:37.000]  我可以想像2000年的傳道者
[00:21:37.000 --> 00:21:40.000]  他們的皆美腳踪,他們的血汗和淚水
[00:21:40.000 --> 00:21:43.000]  構成了一幅榮耀的圖畫
[00:21:43.000 --> 00:21:46.000]  榮耀神的圖畫
[00:21:46.000 --> 00:21:52.000]  這幅圖畫會不會加上你的腳踪在裏面
[00:21:52.000 --> 00:21:57.000]  你的皆美腳踪會不會在這幅圖畫裏面出現
[00:21:57.000 --> 00:22:00.000]  在新的一年,我鼓勵太古城堂的肢體
[00:22:00.000 --> 00:22:05.000]  透過你每日的見證,你的生活,生命的流露
[00:22:05.000 --> 00:22:10.000]  藉著你金錢,禱告和心智上的奉獻
[00:22:10.000 --> 00:22:14.000]  是同心合意的實踐基督的大使命
[00:22:14.000 --> 00:22:17.000]  讓太古城堂成為一個使命的教會
[00:22:17.000 --> 00:22:19.000]  Missionary Church
[00:22:19.000 --> 00:22:24.000]  無論在本區或者外地都有我們的皆美腳踪
[00:22:24.000 --> 00:22:28.000]  弟兄姊妹,這條宣教路已經走了2000年
[00:22:28.000 --> 00:22:32.000]  前面剩下的一段可能不會太長
[00:22:32.000 --> 00:22:35.000]  因為耶穌基督就快回來了
[00:22:35.000 --> 00:22:37.000]  耶穌基督自己說:
[00:22:37.000 --> 00:22:42.000]  「趁著白日,我們必須作那差我來者的功
[00:22:42.000 --> 00:22:48.000]  黑夜將到,就沒有人能作功了」
[00:22:48.000 --> 00:22:50.000]  面對耶穌基督的大使命
[00:22:50.000 --> 00:22:54.000]  面對祂對你的提醒
[00:22:54.000 --> 00:22:55.000]  黑夜將到
[00:22:55.000 --> 00:22:59.000]  面對聖靈在你心裏的呼喚
[00:22:59.000 --> 00:23:02.000]  你怎樣回應?
[00:23:02.000 --> 00:23:04.000]  今天是猜拳聯會
[00:23:04.000 --> 00:23:10.000]  我希望大家細心聆聽神的靈
[00:23:10.000 --> 00:23:12.000]  用你裏面的呼召
[00:23:12.000 --> 00:23:14.000]  聖父、聖子、聖靈
[00:23:14.000 --> 00:23:16.000]  猜獻教會、猜獻你
[00:23:16.000 --> 00:23:18.000]  去傳揚耶穌基督的福音
[00:23:18.000 --> 00:23:21.000]  我們一起低頭祈禱
[00:23:21.000 --> 00:23:23.000]  親女主我們來到祢面前
[00:23:23.000 --> 00:23:24.000]  我們心裏面興奮
[00:23:24.000 --> 00:23:26.000]  我們知道祢快要回來
[00:23:26.000 --> 00:23:27.000]  知道這是大時代
[00:23:27.000 --> 00:23:29.000]  祢揀選到我們
[00:23:29.000 --> 00:23:31.000]  祢叫我們今天聽到祢的話
[00:23:31.000 --> 00:23:33.000]  祢的大使命
[00:23:33.000 --> 00:23:34.000]  我們來到祢面前
[00:23:34.000 --> 00:23:35.000]  我們感恩
[00:23:35.000 --> 00:23:37.000]  但我們心裏面亦都覺得慚愧
[00:23:37.000 --> 00:23:40.000]  因為很多世界上的事
[00:23:40.000 --> 00:23:43.000]  攔阻我們完全踏上這條宣教的道路
[00:23:43.000 --> 00:23:45.000]  主今日求祢的靈感動我們
[00:23:45.000 --> 00:23:48.000]  叫我們從我們本身開始
[00:23:48.000 --> 00:23:50.000]  以我們的時間
[00:23:50.000 --> 00:23:52.000]  我們的金錢
[00:23:52.000 --> 00:23:53.000]  我們的心智
[00:23:53.000 --> 00:23:55.000]  來侍奉祢
[00:23:55.000 --> 00:23:58.000]  趁著還有機會就留下街尾的腳踪
[00:23:58.000 --> 00:24:01.000]  我們祈禱是奉耶穌基督的名
[00:24:01.000 --> 00:24:02.000]  阿們
