
[00:00:00.000 --> 00:00:04.000]  我們繼續思想菲律賓書的信息
[00:22:12.000 --> 00:22:14.000]  我也有奉獻金錢
[00:22:14.000 --> 00:22:18.000]  從來沒有見他奉獻什麼金錢
[00:22:18.000 --> 00:22:20.000]  我們和別人比較覺得自己挺好的
[00:22:20.000 --> 00:22:24.000]  那我也不用怎麼努力了
[00:22:24.000 --> 00:22:28.000]  我回成長班,他也不回成長班
[00:22:28.000 --> 00:22:30.000]  他怎麼會比我好呢?
[00:22:30.000 --> 00:22:34.000]  我們常常將自己和別人比較
[00:22:34.000 --> 00:22:36.000]  很多時候我們比較的時候
[00:22:36.000 --> 00:22:42.000]  是找一些沒有我們這麼好的人來做比較
[00:22:42.000 --> 00:22:47.000]  所以我們會覺得自己都不錯
[00:22:47.000 --> 00:22:54.000]  但如果我們真的和主耶穌比較的時候
[00:22:54.000 --> 00:22:57.000]  我們真的差很遠
[00:22:57.000 --> 00:23:02.000]  環遊我們都可以和自己比較
[00:23:02.000 --> 00:23:07.000]  比較以前
[00:23:07.000 --> 00:23:10.000]  以前我都有時時應罪祈禱
[00:23:10.000 --> 00:23:12.000]  但現在沒有了
[00:23:12.000 --> 00:23:15.000]  是不是我乘勝功夫做得好一點呢?
[00:23:15.000 --> 00:23:17.000]  不是
[00:23:17.000 --> 00:23:20.000]  因爲我沒有看到自己的罪
[00:23:20.000 --> 00:23:25.000]  我沒有看到自己的軟弱
[00:23:25.000 --> 00:23:27.000]  以前常常看到自己的罪,自己的軟弱
[00:23:27.000 --> 00:23:32.000]  但現在看不到,落後了
[00:23:32.000 --> 00:23:37.000]  要竭力地追求
[00:23:37.000 --> 00:23:43.000]  我們不滿足是當我們和自己比較
[00:23:43.000 --> 00:23:46.000]  或者我們和主耶穌基督比較的時候
[00:23:46.000 --> 00:23:50.000]  我們會感覺到我們很不足夠
[00:23:50.000 --> 00:23:53.000]  所以屬靈生命的成長追求
[00:23:53.000 --> 00:23:59.000]  第一是常常覺得自己還是不行的
[00:23:59.000 --> 00:24:01.000]  如果你覺得自己多好的時候
[00:24:01.000 --> 00:24:03.000]  你不會得到長進的
[00:24:03.000 --> 00:24:06.000]  第二呢
[00:24:06.000 --> 00:24:12.000]  保羅說我們屬靈生命成長的追求
[00:24:12.000 --> 00:24:31.000]  12次說我不是說我已經得着了,已經完全了,我乃是竭力追求
[00:24:31.000 --> 00:24:35.000]  13次說弟兄們我不是以爲自己已經得着了
[00:24:35.000 --> 00:24:41.000]  我只有一件事
[00:24:41.000 --> 00:24:44.000]  保羅說我只有一件事的意思是什麼呢
[00:24:44.000 --> 00:24:48.000]  就是說我有一個目標
[00:24:48.000 --> 00:24:51.000]  我要對準目標
[00:24:51.000 --> 00:24:56.000]  我只有一個目標,沒有其他的目標
[00:24:56.000 --> 00:25:04.000]  這一件事就是我毀生來愛我的主,我的神
[00:25:04.000 --> 00:25:08.000]  在我生命裏面我只有一件事
[00:25:08.000 --> 00:25:15.000]  就是毀生於追求愛我的主,愛我的神
[00:25:15.000 --> 00:25:19.000]  就好像一個人結婚一樣
[00:25:19.000 --> 00:25:25.000]  結婚的時候她要毀生於她的丈夫
[00:25:25.000 --> 00:25:30.000]  毀生這個說法就是說到以前
[00:25:30.000 --> 00:25:38.000]  有女子嫁給丈夫的時候,她毀生於丈夫
[00:25:38.000 --> 00:25:42.000]  就是說她一生只愛丈夫一個人
[00:25:42.000 --> 00:25:46.000]  別無他愛,這是毀生
[00:25:46.000 --> 00:25:48.000]  所以我做了基督徒之後
[00:25:48.000 --> 00:25:52.000]  我要毀生於主耶穌基督
[00:25:52.000 --> 00:25:55.000]  祂是我的主,是我的神
[00:25:55.000 --> 00:26:01.000]  我會愛祂,一生愛祂,不再有其他的事物
[00:26:01.000 --> 00:26:08.000]  我愛祂多過愛主耶穌基督
[00:26:08.000 --> 00:26:11.000]  被信主之前
[00:26:11.000 --> 00:26:21.000]  我們一心一意追求名利物質的豐富
[00:26:21.000 --> 00:26:25.000]  信了耶穌之後
[00:26:25.000 --> 00:26:35.000]  聖經說我們要盡心儘性盡義盡力愛主,愛我們的神
[00:26:35.000 --> 00:26:44.000]  貼盡我們一生的力量去尋求愛主,愛我們的神
[00:26:44.000 --> 00:26:53.000]  當我們信了主之後,我們沒有這種立志,沒有這種毀心的時候
[00:26:53.000 --> 00:26:56.000]  我們求主憐憫我們
[00:26:56.000 --> 00:27:05.000]  我們一生其他的追求,不會讓我們得到真正的滿足
[00:27:05.000 --> 00:27:10.000]  所以在信主之前,我們盡心儘性盡義盡力愛自己
[00:27:10.000 --> 00:27:15.000]  和愛世界物質的東西
[00:27:15.000 --> 00:27:25.000]  現在信了主,將我以前盡心盡義盡力愛世界,愛自己
[00:27:25.000 --> 00:27:31.000]  這種力量用來愛主,愛我們的神
[00:27:31.000 --> 00:27:36.000]  所以保祿說我只有一件事
[00:27:36.000 --> 00:27:51.000]  靠主的恩典,我要追求盡一切我的心思力量去愛主
[00:27:51.000 --> 00:27:55.000]  當我們未信主的時候
[00:27:55.000 --> 00:28:02.000]  我們尊心一意追求世界的名利的時候
[00:28:02.000 --> 00:28:12.000]  首先我們說這一切的名利富貴,不會真正叫我們快樂一些
[00:28:12.000 --> 00:28:15.000]  不會叫我們滿足
[00:28:15.000 --> 00:28:17.000]  我舉一個例子
[00:28:17.000 --> 00:28:24.000]  法國以前有一個很出名的文學家,叫莫柏桑
[00:28:24.000 --> 00:28:29.000]  他最出名的是寫短篇小說
[00:28:29.000 --> 00:28:36.000]  他十年好好的寫他的短篇小說
[00:28:36.000 --> 00:28:39.000]  他成名,十年之後成名
[00:28:39.000 --> 00:28:49.000]  成名之後,他真的得到世界上人可以得着的
[00:28:49.000 --> 00:28:53.000]  在地中海那裏他有遊艇
[00:28:53.000 --> 00:28:57.000]  在岸邊他有別墅
[00:28:57.000 --> 00:29:04.000]  在巴黎的市中心他有豪華的公寓
[00:29:04.000 --> 00:29:10.000]  當時的書評家稱讚他
[00:29:10.000 --> 00:29:18.000]  那些男士羨慕他,那些女士崇拜他
[00:29:18.000 --> 00:29:26.000]  可惜他是一個喜歡男膠的花花公子
[00:29:26.000 --> 00:29:29.000]  結果可能是因爲他是男膠
[00:29:29.000 --> 00:29:39.000]  以致他患上了精神病
[00:29:39.000 --> 00:29:44.000]  精神病發,四十二歲的時候
[00:29:44.000 --> 00:29:50.000]  當他事業最高峯的時候,得到世界上人可以得着的一切
[00:29:50.000 --> 00:29:59.000]  他用開信封的刀割他的頸,自殺
[00:29:59.000 --> 00:30:06.000]  兩個星期之後離開世界
[00:30:06.000 --> 00:30:10.000]  四十二歲,離開世界之前
[00:30:10.000 --> 00:30:15.000]  他說我戀慕物質的豐富
[00:30:15.000 --> 00:30:21.000]  但沒有一樣帶給我真正的滿足
[00:30:21.000 --> 00:30:25.000]  沒有一樣帶給我真正的滿足
[00:30:25.000 --> 00:30:29.000]  所以這些得到世界的人告訴我
[00:30:29.000 --> 00:30:32.000]  你真的得到世界的時候
[00:30:32.000 --> 00:30:35.000]  你不會真的很開心
[00:30:35.000 --> 00:30:41.000]  但是保羅呢,他以前得到一切不開心
[00:30:41.000 --> 00:30:44.000]  何時開心呢?得到耶穌基督的時候
[00:30:44.000 --> 00:30:50.000]  當耶穌基督在他心中做王帶領他的生命的時候
[00:30:50.000 --> 00:30:52.000]  他有很大的滿足
[00:30:52.000 --> 00:30:56.000]  所以我們求神幫助我們
[00:30:56.000 --> 00:31:00.000]  讓我們知道什麼是給我們真正的滿足
[00:31:00.000 --> 00:31:04.000]  我們就只有一件事,好像保羅所說的
[00:31:04.000 --> 00:31:09.000]  我們委身於這件事,追求更多認識耶穌基督
[00:31:09.000 --> 00:31:16.000]  增長耶穌基督,更愛我們的主耶穌基督
[00:31:16.000 --> 00:31:20.000]  當我們能夠這樣做的時候
[00:31:20.000 --> 00:31:26.000]  我們必定會得到真正的喜樂和平安
[00:31:26.000 --> 00:31:35.000]  好像保羅,菲律賓書說到真正的喜樂
[00:31:35.000 --> 00:31:40.000]  當耶穌在世界上的時候
[00:31:40.000 --> 00:31:47.000]  很多人圍着主耶穌基督,去到哪裏跟到哪裏
[00:31:47.000 --> 00:31:54.000]  耶穌是不是很開心呢?不是
[00:31:54.000 --> 00:31:56.000]  所以《路加福音》十四章
[00:31:56.000 --> 00:32:03.000]  唯有極多的人和耶穌同行,極多
[00:32:03.000 --> 00:32:10.000]  但是耶穌不高興,祂轉過來對他們說
[00:32:10.000 --> 00:32:15.000]  人到我子女來,若不愛我聖過
[00:32:15.000 --> 00:32:20.000]  愛自己的父母、妻子、兒女、弟兄姊妹
[00:32:20.000 --> 00:32:27.000]  和自己的性命,就不能作我的門徒
[00:32:27.000 --> 00:32:29.000]  耶穌這裏的意思不是說
[00:32:29.000 --> 00:32:33.000]  我們愛主就不用愛父母、兄弟、姐妹
[00:32:33.000 --> 00:32:38.000]  不是,兩樣東西本來沒有衝突
[00:32:38.000 --> 00:32:43.000]  但是有衝突的時候我們要愛主多於其他一切
[00:32:43.000 --> 00:32:49.000]  這就是保羅所說的,我只有一件事
[00:32:49.000 --> 00:32:55.000]  追求愛主耶穌基督過於一切
[00:32:55.000 --> 00:32:58.000]  一生只有一件事
[00:32:58.000 --> 00:33:11.000]  我們看見第三點就是保羅提醒我們的
[00:33:11.000 --> 00:33:12.000]  第十三節說
[00:33:12.000 --> 00:33:16.000]  我只有一件事就是忘記背後
[00:33:16.000 --> 00:33:18.000]  努力面前的
[00:33:18.000 --> 00:33:21.000]  還有一件事我們要做的
[00:33:21.000 --> 00:33:25.000]  就是忘記背後
[00:33:25.000 --> 00:33:30.000]  但這不是說我們要失憶
[00:33:30.000 --> 00:33:33.000]  很多東西我們不會忘記
[00:33:33.000 --> 00:33:36.000]  特別是不舒服的東西
[00:33:36.000 --> 00:33:41.000]  人家得罪我們的地方我們永遠不會忘記
[00:33:41.000 --> 00:33:49.000]  幾十年我們都仍然記得
[00:33:49.000 --> 00:33:51.000]  但這個忘記的意思是什麼呢?
[00:33:51.000 --> 00:33:57.000]  不要讓以前那些不好、我們不喜歡的事情
[00:33:57.000 --> 00:34:04.000]  影響我們今天生命的追求
[00:34:04.000 --> 00:34:08.000]  所以保羅在希伯來書第十章十七次說
[00:34:08.000 --> 00:34:17.000]  我不再記得你們的罪銜和他們的過犯
[00:34:17.000 --> 00:34:19.000]  這是神說的話
[00:34:19.000 --> 00:34:24.000]  神會不會忘記失憶呢?不會的
[00:34:24.000 --> 00:34:35.000]  但神不會讓以前我們的罪過影響他今天怎麼對待我們
[00:34:35.000 --> 00:34:42.000]  所以忘記背後,不要讓以前的事影響我們今天屬靈生命的追求
[00:34:42.000 --> 00:34:52.000]  有什麼影響我們今天屬靈生命的追求呢?
[00:34:52.000 --> 00:34:56.000]  就是以前一些不愉快的事情
[00:34:56.000 --> 00:35:07.000]  我們永遠都不會在腦海裏失憶,不記得這些東西
[00:35:07.000 --> 00:35:14.000]  特別是別人得罪我們的地方,我們常常都會放在心裏
[00:35:14.000 --> 00:35:21.000]  有一天我會報仇,我會報復
[00:35:21.000 --> 00:35:26.000]  很可惜吧?但事實是這樣的
[00:35:26.000 --> 00:35:31.000]  例如我們有聖經裏面教導我們的做法
[00:35:31.000 --> 00:35:35.000]  就是以前這些不愉快,別人得罪我們的地方
[00:35:35.000 --> 00:35:40.000]  是神給我們的試煉
[00:35:40.000 --> 00:35:48.000]  我們可以藉助這些讓屬靈的生命得到造就
[00:35:48.000 --> 00:35:59.000]  我們最記得的就是別人得罪我們的地方
[00:35:59.000 --> 00:36:07.000]  但要記得最寶貴的那些鑽石,在地層下面
[00:36:07.000 --> 00:36:19.000]  經歷無數噸的壓力底下,很高溫的溫度之下
[00:36:19.000 --> 00:36:29.000]  然後才能夠成就這個鑽石
[00:36:29.000 --> 00:36:39.000]  所以我們記得,我們的生命能夠成長
[00:36:39.000 --> 00:36:45.000]  那是神的恩典
[00:36:45.000 --> 00:36:50.000]  所以有什麼在我們的生命裏面
[00:36:50.000 --> 00:36:53.000]  別人得罪我們的地方
[00:36:53.000 --> 00:36:57.000]  我們求主憐憫
[00:36:57.000 --> 00:37:06.000]  第三,我只有一件事
[00:37:06.000 --> 00:37:10.000]  我只有一件事
[00:37:10.000 --> 00:37:17.000]  有什麼事在過去影響我們今天的生活呢?
[00:37:17.000 --> 00:37:25.000]  特別是那些我們不愉快的地方
[00:37:25.000 --> 00:37:32.000]  很多時候是我們以前的成功影響我們今天的生活
[00:37:32.000 --> 00:37:38.000]  以前是大學的講師
[00:37:38.000 --> 00:37:47.000]  但是移民去了加拿大,找不到同等的工作
[00:37:47.000 --> 00:37:53.000]  結果在別人的地方做一個護衛員
[00:37:53.000 --> 00:37:59.000]  在這樣的情況之下,感到抑鬱
[00:37:59.000 --> 00:38:05.000]  因此離開世界,自殺身亡
[00:38:05.000 --> 00:38:10.000]  有一個同學移民去加拿大
[00:38:10.000 --> 00:38:15.000]  他在香港是一間名校的校長
[00:38:15.000 --> 00:38:19.000]  但是去到那邊找不到同樣的工作
[00:38:19.000 --> 00:38:29.000]  結果他在自己的檔口賣新聞紙
[00:38:29.000 --> 00:38:36.000]  這些記憶影響他的生命
[00:38:36.000 --> 00:38:40.000]  我見到他的時候,他仍然很喜樂地追求生命的成長
[00:38:40.000 --> 00:38:42.000]  我們感謝神
[00:38:42.000 --> 00:38:45.000]  所以我們屬靈的追求
[00:38:45.000 --> 00:38:55.000]  不要被過往的事情影響我們生命的追求
[00:38:55.000 --> 00:39:01.000]  我們同心抵投,我們祈禱
[00:39:01.000 --> 00:39:04.000]  我們的主,我們的神,求禰恩代我們
[00:39:04.000 --> 00:39:10.000]  讓我們在保羅的生命裏面,建政裏面得到幫助
[00:39:10.000 --> 00:39:19.000]  讓我們不要以爲自己是得着了
[00:39:19.000 --> 00:39:24.000]  求禰讓我們有個滿足的心
[00:39:24.000 --> 00:39:27.000]  讓我們有個專一的心
[00:39:27.000 --> 00:39:31.000]  保羅所說的,我們只有一件事
[00:39:31.000 --> 00:39:34.000]  我們忘記背後,努力面前的
[00:39:34.000 --> 00:39:36.000]  讓被主使用得着
[00:39:36.000 --> 00:39:38.000]  我們求主恩代,繼續帶領我們
[00:39:38.000 --> 00:39:41.000]  奉耶穌基督的聖名祈求
