
[00:00:00.000 --> 00:00:04.420]  今天和大家分享的題目是挺有趣的
[00:18:09.700 --> 00:18:12.700]  他的罪就好像他們一樣大
[00:18:12.700 --> 00:18:14.700]  大到要一起釘十字架死
[00:18:14.700 --> 00:18:18.700]  但是耶穌沒有罪的
[00:18:18.700 --> 00:18:20.700]  所以當這個羔羊
[00:18:20.700 --> 00:18:22.700]  聖潔無瑕之的羔羊
[00:18:22.700 --> 00:18:26.700]  就是因為他願意來到這個世上
[00:18:26.700 --> 00:18:28.700]  成為一個人
[00:18:29.700 --> 00:18:33.700]  神的兒子願意來到這個世上成為一個人
[00:18:33.700 --> 00:18:38.700]  去擔當人的罪的時候
[00:18:38.700 --> 00:18:40.700]  他就變成一個罪犯
[00:18:40.700 --> 00:18:42.700]  他本來自己沒有罪
[00:18:42.700 --> 00:18:45.700]  但是他願意去承擔世人的罪
[00:18:45.700 --> 00:18:47.700]  為了要拯救世人的緣故
[00:18:47.700 --> 00:18:49.700]  他要承擔世人的罪
[00:18:49.700 --> 00:18:52.700]  將人的罪背在自己的身上
[00:18:52.700 --> 00:18:56.700]  正如如果你欠人很多很多很多錢
[00:18:56.700 --> 00:18:58.700]  你沒有辦法能夠還
[00:18:58.700 --> 00:19:00.700]  但是你一個好的朋友說
[00:19:00.700 --> 00:19:02.700]  我這樣吧
[00:19:02.700 --> 00:19:07.700]  我賣了我爸爸媽媽遺留下來給我的房子
[00:19:07.700 --> 00:19:11.700]  拿些錢幫你還了他
[00:19:11.700 --> 00:19:13.700]  他願意
[00:19:13.700 --> 00:19:15.700]  他本來沒有欠人錢
[00:19:15.700 --> 00:19:17.700]  但是因為他想幫你
[00:19:17.700 --> 00:19:23.700]  他願意去承擔你的債
[00:19:24.700 --> 00:19:29.700]  同樣地神的兒子他願意
[00:19:29.700 --> 00:19:32.700]  他是甘心願意來到這個世界
[00:19:32.700 --> 00:19:35.700]  他不是很勉強地來到這個世界
[00:19:35.700 --> 00:19:37.700]  要去承擔這個罪
[00:19:37.700 --> 00:19:41.700]  所以當耶穌釘在十字架上的時候
[00:19:41.700 --> 00:19:46.700]  他就由一隻羔羊變成一條蛇的形象
[00:19:46.700 --> 00:19:51.700]  一個是要被人處死的形象
[00:19:51.700 --> 00:19:56.700]  一個是好像充滿著罪惡狡猾的形象
[00:19:56.700 --> 00:20:01.700]  接著第十五節說
[00:20:01.700 --> 00:20:04.700]  要使一切信他的人都得永生
[00:20:04.700 --> 00:20:06.700]  我們會來到這裡
[00:20:06.700 --> 00:20:09.700]  一切相信他的人得到永生
[00:20:09.700 --> 00:20:11.700]  就是說
[00:20:11.700 --> 00:20:14.700]  人是要做出一個決定
[00:20:14.700 --> 00:20:16.700]  一個選擇
[00:20:16.700 --> 00:20:19.700]  決定的選擇是什麼
[00:20:19.700 --> 00:20:21.700]  就是要相信耶穌基督
[00:20:21.700 --> 00:20:24.700]  這樣才能夠得到永生
[00:20:24.700 --> 00:20:26.700]  換言之
[00:20:26.700 --> 00:20:28.700]  他要做出一個選擇
[00:20:28.700 --> 00:20:29.700]  去相信
[00:20:29.700 --> 00:20:30.700]  相信的意思是什麼
[00:20:30.700 --> 00:20:32.700]  根據約翰福音
[00:20:32.700 --> 00:20:34.700]  就是接受的意思
[00:20:34.700 --> 00:20:37.700]  他願意去接受
[00:20:37.700 --> 00:20:40.700]  耶穌釘在十字架這一回事
[00:20:40.700 --> 00:20:42.700]  是代替了他
[00:20:42.700 --> 00:20:44.700]  以至到他自己的罪
[00:20:44.700 --> 00:20:46.700]  擺在了耶穌基督的身上
[00:20:47.700 --> 00:20:49.700]  當耶穌釘在十字架上
[00:20:49.700 --> 00:20:51.700]  受了這個處決的時候
[00:20:51.700 --> 00:20:55.700]  彷彿他就在十字架上被處決了
[00:20:55.700 --> 00:20:58.700]  這個就是聖經裡面所說的
[00:20:58.700 --> 00:21:01.700]  相信接受這回事
[00:21:01.700 --> 00:21:04.700]  相信不是只是說
[00:21:04.700 --> 00:21:05.700]  我相信
[00:21:05.700 --> 00:21:08.700]  我相信這件事是work的
[00:21:08.700 --> 00:21:09.700]  是可以的
[00:21:09.700 --> 00:21:11.700]  這樣就叫做聖經的相信
[00:21:11.700 --> 00:21:12.700]  這個不是聖經的相信
[00:21:12.700 --> 00:21:14.700]  這個只不過是一半
[00:21:17.700 --> 00:21:19.700]  我經常都說
[00:21:19.700 --> 00:21:21.700]  誰不相信
[00:21:21.700 --> 00:21:24.700]  早睡早起身體好
[00:21:24.700 --> 00:21:26.700]  誰不相信
[00:21:26.700 --> 00:21:31.700]  要有適量的運動身體好
[00:21:31.700 --> 00:21:33.700]  誰不相信
[00:21:33.700 --> 00:21:34.700]  飲食
[00:21:34.700 --> 00:21:36.700]  是要平衡和有節制
[00:21:36.700 --> 00:21:38.700]  會身體好
[00:21:38.700 --> 00:21:39.700]  誰不相信
[00:21:39.700 --> 00:21:41.700]  有沒有人說不是
[00:21:41.700 --> 00:21:43.700]  晚睡
[00:21:43.700 --> 00:21:45.700]  不起身
[00:21:45.700 --> 00:21:48.700]  接著我喜歡放什麼進口都可以
[00:21:48.700 --> 00:21:50.700]  無論是肥膩的東西
[00:21:50.700 --> 00:21:52.700]  無論是煎炸的東西
[00:21:52.700 --> 00:21:54.700]  多鹹的東西
[00:21:54.700 --> 00:21:55.700]  多甜的東西
[00:21:55.700 --> 00:21:58.700]  甚至吃煙
[00:21:58.700 --> 00:22:03.700]  甚至喝很多的酒
[00:22:03.700 --> 00:22:04.700]  我不是說喝酒
[00:22:04.700 --> 00:22:06.700]  聖經沒有說不可以喝酒
[00:22:06.700 --> 00:22:07.700]  不可以醉酒
[00:22:07.700 --> 00:22:09.700]  醉酒才能放蕩
[00:22:09.700 --> 00:22:14.700]  甚至吸食一些所謂軟性的藥品
[00:22:14.700 --> 00:22:17.700]  例如冰、K、白粉
[00:22:17.700 --> 00:22:21.700]  現在多到層出不窮
[00:22:21.700 --> 00:22:23.700]  有誰會相信
[00:22:23.700 --> 00:22:24.700]  這樣的生活
[00:22:24.700 --> 00:22:27.700]  會讓一個人有健康的身體
[00:22:27.700 --> 00:22:28.700]  健康的心靈呢
[00:22:28.700 --> 00:22:30.700]  沒有人相信
[00:22:30.700 --> 00:22:31.700]  但為什麼沒有人相信
[00:22:31.700 --> 00:22:33.700]  仍然有這麼多人去做呢
[00:22:33.700 --> 00:22:36.700]  這是一個選擇
[00:22:36.700 --> 00:22:39.700]  其實沒有人逼你
[00:22:39.700 --> 00:22:41.700]  是選擇
[00:22:41.700 --> 00:22:44.700]  所以相信一件事是好
[00:22:44.700 --> 00:22:46.700]  不等於你得到那件事
[00:22:46.700 --> 00:22:48.700]  相信一件事是不好
[00:22:48.700 --> 00:22:50.700]  不等於你不會去拿到那件事
[00:22:50.700 --> 00:22:52.700]  不會去做那件事
[00:22:52.700 --> 00:22:54.700]  但這種相信
[00:22:54.700 --> 00:22:57.700]  不能夠讓我們得到
[00:22:57.700 --> 00:23:00.700]  從實而來的拯救
[00:23:00.700 --> 00:23:04.700]  從實而來的拯救是怎樣呢
[00:23:04.700 --> 00:23:07.700]  是相信自己是一個罪人
[00:23:07.700 --> 00:23:09.700]  知道自己是一個罪人
[00:23:09.700 --> 00:23:11.700]  承認自己是一個罪人
[00:23:11.700 --> 00:23:15.700]  又願意去接受神為我們預備的
[00:23:15.700 --> 00:23:17.700]  這個拯救的方法
[00:23:17.700 --> 00:23:19.700]  這個救恩
[00:23:19.700 --> 00:23:21.700]  跟從神的意思是
[00:23:21.700 --> 00:23:23.700]  我願意承認自己是一個罪人
[00:23:23.700 --> 00:23:26.700]  我願意悔改
[00:23:26.700 --> 00:23:30.700]  我願意下定一個心離開罪惡
[00:23:30.700 --> 00:23:32.700]  我願意跟從神
[00:23:32.700 --> 00:23:35.700]  跟從神為我走那條道路
[00:23:35.700 --> 00:23:38.700]  跟從神為我設計的這個拯救的方法
[00:23:38.700 --> 00:23:44.700]  就是接受耶穌成為我的救主
[00:23:44.700 --> 00:23:47.700]  我們要做出一個決定
[00:23:47.700 --> 00:23:51.700]  所以愛不愛是由你由我
[00:23:51.700 --> 00:23:54.700]  當我們真的願意這樣的時候
[00:23:54.700 --> 00:23:56.700]  同樣地
[00:23:56.700 --> 00:23:58.700]  是很奇妙地
[00:23:58.700 --> 00:24:01.700]  是我們不能夠完全明白地
[00:24:01.700 --> 00:24:03.700]  因為聖經這樣說
[00:24:03.700 --> 00:24:07.700]  神自己就有工作在我們裡面
[00:24:07.700 --> 00:24:10.700]  神學家是在這個問題上
[00:24:10.700 --> 00:24:13.700]  是有大致上兩個的說法
[00:24:13.700 --> 00:24:16.700]  其實到今時今日這兩個說法
[00:24:16.700 --> 00:24:18.700]  神學家都不可以說
[00:24:18.700 --> 00:24:20.700]  有一個最後最後的定論出來
[00:24:20.700 --> 00:24:23.700]  因為有很多很被神使用
[00:24:23.700 --> 00:24:24.700]  很有學問
[00:24:24.700 --> 00:24:25.700]  很有知識
[00:24:25.700 --> 00:24:28.700]  對聖經很熟悉的神學家說這樣
[00:24:28.700 --> 00:24:30.700]  但是另外一班就說這樣
[00:24:30.700 --> 00:24:33.700]  但是兩個都同一個的結論
[00:24:33.700 --> 00:24:36.700]  是什麼來的呢?
[00:24:36.700 --> 00:24:38.700]  結論就是說
[00:24:38.700 --> 00:24:41.700]  究竟是我作出一個決定
[00:24:41.700 --> 00:24:47.700]  去接受耶穌成為我的救主
[00:24:47.700 --> 00:24:51.700]  我就能夠得到神給我重生
[00:24:51.700 --> 00:24:54.700]  給我一個新生命
[00:24:54.700 --> 00:24:55.700]  這是一種說法
[00:24:55.700 --> 00:24:58.700]  是我先做了這個決定
[00:24:58.700 --> 00:25:01.700]  但是另外一種神學的說法就是說
[00:25:01.700 --> 00:25:03.700]  不是的
[00:25:03.700 --> 00:25:06.700]  你沒有能力去作出這個決定
[00:25:06.700 --> 00:25:08.700]  因為你的屬靈生命
[00:25:08.700 --> 00:25:11.700]  已經死在過犯罪惡中
[00:25:11.700 --> 00:25:12.700]  聖經說的
[00:25:12.700 --> 00:25:14.700]  有這個說的
[00:25:14.700 --> 00:25:17.700]  你們死在過犯罪惡中
[00:25:17.700 --> 00:25:19.700]  他叫你們活過來
[00:25:19.700 --> 00:25:20.700]  就是說一個死了的人
[00:25:20.700 --> 00:25:24.700]  他能不能夠作出一個屬靈的決定
[00:25:24.700 --> 00:25:26.700]  一個跟神沒有關係的人
[00:25:26.700 --> 00:25:27.700]  沒有永生的人
[00:25:27.700 --> 00:25:30.700]  他能不能夠作出一個屬靈的決定
[00:25:30.700 --> 00:25:32.700]  有些神學家說不行
[00:25:32.700 --> 00:25:33.700]  所以他就說
[00:25:33.700 --> 00:25:37.700]  要聖靈給你重生
[00:25:37.700 --> 00:25:40.700]  給你一個新的生命
[00:25:40.700 --> 00:25:41.700]  那你有這個新的生命
[00:25:41.700 --> 00:25:43.700]  你就可以作出一個決定
[00:25:43.700 --> 00:25:46.700]  去接受耶穌成為你的救主
[00:25:46.700 --> 00:25:51.700]  究竟是雞先還是蛋先呢?
[00:25:51.700 --> 00:25:53.700]  神學家兩邊都有
[00:25:53.700 --> 00:25:55.700]  不過結論都是一樣
[00:25:55.700 --> 00:25:59.700]  就是一個人如果能夠得到永生
[00:25:59.700 --> 00:26:01.700]  有兩樣東西存在
[00:26:01.700 --> 00:26:02.700]  第一樣東西就是
[00:26:02.700 --> 00:26:05.700]  他一定要有悔改認罪這回事
[00:26:05.700 --> 00:26:07.700]  接受耶穌成為救主
[00:26:07.700 --> 00:26:09.700]  無論你是先後都好
[00:26:09.700 --> 00:26:10.700]  另外一樣東西就是
[00:26:10.700 --> 00:26:15.700]  一定是聖靈去給他生命
[00:26:15.700 --> 00:26:18.700]  聖靈給他生命
[00:26:18.700 --> 00:26:20.700]  其中一個因素是什麼呢?
[00:26:20.700 --> 00:26:22.700]  人可以以為就是
[00:26:22.700 --> 00:26:23.700]  我悔改了
[00:26:23.700 --> 00:26:26.700]  我真心悔改了
[00:26:26.700 --> 00:26:27.700]  我願意離開罪惡
[00:26:27.700 --> 00:26:31.700]  我願意遵從耶穌基督
[00:26:31.700 --> 00:26:34.700]  很多時候不夠半分鐘
[00:26:34.700 --> 00:26:36.700]  或者是短一點
[00:26:36.700 --> 00:26:37.700]  不夠一個小時
[00:26:37.700 --> 00:26:38.700]  不夠一天
[00:26:38.700 --> 00:26:41.700]  他可以完全否認這些東西
[00:26:41.700 --> 00:26:45.700]  那時候我可能一時衝動也說不定
[00:26:45.700 --> 00:26:50.700]  那天的音樂這麼厲害
[00:26:50.700 --> 00:26:52.700]  出來講見證
[00:26:52.700 --> 00:26:55.700]  怎樣信主神奇妙地拯救他
[00:26:55.700 --> 00:26:57.700]  是這麼有感動的
[00:26:57.700 --> 00:26:59.700]  所以我在這樣的氣氛下
[00:26:59.700 --> 00:27:00.700]  再跟著有一個人走過來
[00:27:00.700 --> 00:27:01.700]  你信不信耶穌
[00:27:01.700 --> 00:27:03.700]  你不信耶穌你會落地獄
[00:27:03.700 --> 00:27:04.700]  嚇一嚇我
[00:27:04.700 --> 00:27:05.700]  我信了我信了
[00:27:05.700 --> 00:27:06.700]  我悔改了
[00:27:06.700 --> 00:27:09.700]  我以後再不做那些事了
[00:27:09.700 --> 00:27:12.700]  你可以第二天就會這樣說
[00:27:12.700 --> 00:27:14.700]  但無論怎樣說也好
[00:27:14.700 --> 00:27:16.700]  對我來說不重要
[00:27:16.700 --> 00:27:19.700]  因為連這麼有名的神學家
[00:27:19.700 --> 00:27:22.700]  兩邊經過一千年的爭論
[00:27:22.700 --> 00:27:24.700]  都未能夠解決的問題
[00:27:24.700 --> 00:27:26.700]  我就想看一個結論是什麼
[00:27:26.700 --> 00:27:27.700]  結論是什麼
[00:27:27.700 --> 00:27:30.700]  就是如果不是神的聖靈
[00:27:30.700 --> 00:27:33.700]  在我們身上動功
[00:27:33.700 --> 00:27:34.700]  拯救我們
[00:27:34.700 --> 00:27:36.700]  我們沒有人能夠得到這個永生
[00:27:36.700 --> 00:27:40.700]  因為神的靈是不會搞錯的
[00:27:40.700 --> 00:27:42.700]  人可以搞錯
[00:27:42.700 --> 00:27:44.700]  但神的靈是不會搞錯的
[00:27:44.700 --> 00:27:48.700]  但另外因為神給我們自由意志選擇的緣故
[00:27:48.700 --> 00:27:50.700]  如果我不是真的願意
[00:27:50.700 --> 00:27:58.700]  甘心地去接受耶穌這個救恩神
[00:27:58.700 --> 00:28:00.700]  我好像大膽地說
[00:28:00.700 --> 00:28:05.700]  好像沒有惡乎一樣
[00:28:05.700 --> 00:28:08.700]  為什麼我說神好像沒有惡乎一樣
[00:28:08.700 --> 00:28:10.700]  因為聖經告訴我們
[00:28:10.700 --> 00:28:11.700]  神愛世人
[00:28:11.700 --> 00:28:14.700]  甚至將他的獨生子賜給他們
[00:28:14.700 --> 00:28:16.700]  是一切順他的
[00:28:16.700 --> 00:28:17.700]  不致滅亡
[00:28:17.700 --> 00:28:19.700]  反得永生
[00:28:19.700 --> 00:28:21.700]  原來不信他
[00:28:21.700 --> 00:28:23.700]  不接受耶穌基督成為救主的
[00:28:23.700 --> 00:28:25.700]  是會滅亡的
[00:28:25.700 --> 00:28:28.700]  如果神這麼愛世人的時候
[00:28:28.700 --> 00:28:31.700]  聖經說神愛世人
[00:28:31.700 --> 00:28:35.700]  其實在原文這裡逆漏了一個字
[00:28:35.700 --> 00:28:38.700]  英文是For God so loved the world
[00:28:38.700 --> 00:28:40.700]  是有個for字
[00:28:40.700 --> 00:28:42.700]  在原文是有這個for字
[00:28:42.700 --> 00:28:45.700]  如果我們中文譯得正確一點
[00:28:45.700 --> 00:28:48.700]  就是因為神愛世人
[00:28:48.700 --> 00:28:50.700]  這裡沒有了一個因為
[00:28:50.700 --> 00:28:52.700]  中文已經沒有了一個因為
[00:28:52.700 --> 00:28:54.700]  在原文有一個希臘文叫做God
[00:28:54.700 --> 00:28:55.700]  就是說for
[00:28:55.700 --> 00:28:57.700]  是因為神愛世人
[00:28:57.700 --> 00:29:00.700]  神為什麼會做這樣的事呢
[00:29:00.700 --> 00:29:03.700]  為什麼神要做這樣的事呢
[00:29:03.700 --> 00:29:08.700]  將他的獨一的兒子賜給世上的人
[00:29:08.700 --> 00:29:10.700]  為什麼神要做這樣的事呢
[00:29:10.700 --> 00:29:12.700]  獨一的兒子賜給世上的人
[00:29:12.700 --> 00:29:14.700]  賜給他們做什麼
[00:29:14.700 --> 00:29:17.700]  賜給他們去釘十字架死
[00:29:17.700 --> 00:29:19.700]  神不是不知道的
[00:29:19.700 --> 00:29:21.700]  要經歷到痛苦
[00:29:21.700 --> 00:29:23.700]  雙重的痛苦
[00:29:23.700 --> 00:29:26.700]  耶穌基督是有人的身體
[00:29:26.700 --> 00:29:29.700]  所以祂會痛的會流血的
[00:29:29.700 --> 00:29:31.700]  所以祂是肉體上會受痛苦的
[00:29:31.700 --> 00:29:34.700]  但是耶穌基督也是神的兒子
[00:29:34.700 --> 00:29:36.700]  祂是絕對的聖潔無瑕疵的
[00:29:36.700 --> 00:29:37.700]  在那個時候
[00:29:37.700 --> 00:29:41.700]  當祂要去背起全人類的罪在祂身上的時候
[00:29:41.700 --> 00:29:44.700]  祂是經歷到人的罪那種的痛苦
[00:29:44.700 --> 00:29:46.700]  所以耶穌基督在世上
[00:29:46.700 --> 00:29:48.700]  其實祂是經歷到最痛苦的
[00:29:48.700 --> 00:29:50.700]  無論在祂的肉身上
[00:29:50.700 --> 00:29:54.700]  被釘十字架這樣流血的痛苦
[00:29:54.700 --> 00:29:57.700]  這樣受創傷的痛苦
[00:29:57.700 --> 00:29:59.700]  再加上祂是神的兒子
[00:29:59.700 --> 00:30:01.700]  祂是聖潔無瑕疵的
[00:30:01.700 --> 00:30:03.700]  要祂成為了罪
[00:30:03.700 --> 00:30:05.700]  聖經直接用一個名詞說
[00:30:05.700 --> 00:30:07.700]  祂成為了罪
[00:30:07.700 --> 00:30:10.700]  好像將所有的罪淋在祂身上那樣
[00:30:10.700 --> 00:30:12.700]  你說祂痛不痛苦啊
[00:30:12.700 --> 00:30:16.700]  實際上屬靈上祂是非常極度的痛苦
[00:30:16.700 --> 00:30:20.700]  正如我現在告訴你
[00:30:20.700 --> 00:30:22.700]  這裡有一隻死老鼠
[00:30:22.700 --> 00:30:24.700]  你吞了它
[00:30:24.700 --> 00:30:26.700]  你不吞了它
[00:30:26.700 --> 00:30:28.700]  我就會拿了你的兒子
[00:30:28.700 --> 00:30:30.700]  拿了你的太太
[00:30:30.700 --> 00:30:33.700]  拿去廚房煮了它來吃
[00:30:33.700 --> 00:30:35.700]  這個傻子
[00:30:35.700 --> 00:30:36.700]  接著他就表演給你看
[00:30:36.700 --> 00:30:38.700]  死老鼠其實是很好吃的
[00:30:38.700 --> 00:30:39.700]  你看
[00:30:39.700 --> 00:30:41.700]  一口咬一口給你看
[00:30:41.700 --> 00:30:43.700]  他肯定是傻的
[00:30:43.700 --> 00:30:45.700]  接著他叫你吞了它
[00:30:45.700 --> 00:30:47.700]  你肯不肯吞啊
[00:30:47.700 --> 00:30:49.700]  你想不想吞啊
[00:30:49.700 --> 00:30:51.700]  你不是人你就吞得下
[00:30:51.700 --> 00:30:54.700]  你是人你就不吞得下
[00:30:54.700 --> 00:30:55.700]  是不是
[00:30:55.700 --> 00:30:57.700]  同樣是當神的兒子耶穌基督
[00:30:57.700 --> 00:30:59.700]  祂是聖潔無瑕疵
[00:30:59.700 --> 00:31:04.700]  祂是不能夠與罪一起的
[00:31:04.700 --> 00:31:06.700]  而祂要是背負世人的罪的時候
[00:31:06.700 --> 00:31:08.700]  你可想像得到
[00:31:08.700 --> 00:31:11.700]  為什麼耶穌基督在十字架上的時候
[00:31:11.700 --> 00:31:15.700]  聖經說神都掩面不看祂
[00:31:15.700 --> 00:31:18.700]  而耶穌基督當時
[00:31:18.700 --> 00:31:20.700]  就說你為什麼要離開我
[00:31:20.700 --> 00:31:21.700]  離棄我
[00:31:21.700 --> 00:31:24.700]  因為神是不能夠與罪一起
[00:31:24.700 --> 00:31:29.700]  神是不會去喜歡罪這回事
[00:31:29.700 --> 00:31:31.700]  所以耶穌在十字架上所經歷的
[00:31:31.700 --> 00:31:33.700]  那個真是一個
[00:31:33.700 --> 00:31:35.700]  肉身的苦難
[00:31:35.700 --> 00:31:39.700]  和屬靈的生命上
[00:31:39.700 --> 00:31:41.700]  那個靈界的苦難
[00:31:41.700 --> 00:31:46.700]  這裡就說是一切信祂的
[00:31:46.700 --> 00:31:47.700]  接受祂的
[00:31:47.700 --> 00:31:49.700]  不至滅亡反得永生
[00:31:49.700 --> 00:31:52.700]  因為上帝猜他的兒子到世上來
[00:31:52.700 --> 00:31:54.700]  不是定世人的罪
[00:31:54.700 --> 00:31:58.700]  而是使世人因為他而得著這個救
[00:31:58.700 --> 00:32:00.700]  信他的人不被定罪
[00:32:00.700 --> 00:32:03.700]  不信的人罪已經定了
[00:32:03.700 --> 00:32:05.700]  聖經用罪已經定了是什麼意思
[00:32:05.700 --> 00:32:09.700]  就是說已經定了罪
[00:32:09.700 --> 00:32:11.700]  全人類一來到這個世界
[00:32:11.700 --> 00:32:12.700]  已經是一個罪人
[00:32:12.700 --> 00:32:15.700]  與生俱來已經是一個罪人
[00:32:15.700 --> 00:32:20.700]  這個的說法是什麼意思呢
[00:32:20.700 --> 00:32:25.700]  在昔日來說
[00:32:25.700 --> 00:32:27.700]  如果你是一個奴隸
[00:32:27.700 --> 00:32:31.700]  你所生出來的兒女
[00:32:31.700 --> 00:32:33.700]  都是奴隸
[00:32:33.700 --> 00:32:35.700]  用另一個說法
[00:32:35.700 --> 00:32:38.700]  假如有一個國家
[00:32:38.700 --> 00:32:40.700]  打敗了另一個國家
[00:32:40.700 --> 00:32:43.700]  我不想說什麼國家
[00:32:43.700 --> 00:32:45.700]  打敗什麼國家
[00:32:45.700 --> 00:32:49.700]  中國打敗了一個南拉斯夫國家
[00:32:49.700 --> 00:32:50.700]  我做一個國家出來
[00:32:50.700 --> 00:32:52.700]  南拉斯夫國家
[00:32:52.700 --> 00:32:54.700]  這個國家就叫戰敗國
[00:32:54.700 --> 00:32:55.700]  對不對
[00:32:55.700 --> 00:32:57.700]  所有在這個國家
[00:32:57.700 --> 00:33:01.700]  再繼續生的兒女也好
[00:33:01.700 --> 00:33:02.700]  那些兒女
[00:33:02.700 --> 00:33:05.700]  在這個國家的國民所生的
[00:33:05.700 --> 00:33:07.700]  南拉斯夫國家
[00:33:07.700 --> 00:33:10.700]  他是不是都屬於戰敗國的國民
[00:33:10.700 --> 00:33:12.700]  他不可以說
[00:33:12.700 --> 00:33:14.700]  我出生的時候
[00:33:14.700 --> 00:33:16.700]  我都沒為國家打過仗
[00:33:16.700 --> 00:33:17.700]  你給我一個機會
[00:33:17.700 --> 00:33:19.700]  我想我不會輸給這個國家的
[00:33:19.700 --> 00:33:20.700]  沒有
[00:33:20.700 --> 00:33:23.700]  在人類社會都有這些東西
[00:33:23.700 --> 00:33:26.700]  所以在神的角度裡面
[00:33:26.700 --> 00:33:27.700]  同樣的
[00:33:27.700 --> 00:33:28.700]  亞當夏娃
[00:33:28.700 --> 00:33:30.700]  作為人的始祖父母
[00:33:30.700 --> 00:33:32.700]  他們犯了罪
[00:33:32.700 --> 00:33:34.700]  甚至罪進入到他們的裡面
[00:33:34.700 --> 00:33:36.700]  他們有了一個罪性
[00:33:36.700 --> 00:33:38.700]  所有他的兒女出來的時候
[00:33:38.700 --> 00:33:39.700]  都是罪人
[00:33:39.700 --> 00:33:40.700]  都是有罪性
[00:33:40.700 --> 00:33:42.700]  不過他的罪人罪性
[00:33:42.700 --> 00:33:44.700]  是一個身份的罪人罪性
[00:33:44.700 --> 00:33:46.700]  當他出生的時候
[00:33:46.700 --> 00:33:48.700]  他沒有犯任何的罪
[00:33:48.700 --> 00:33:50.700]  他沒有實行犯罪這回事
[00:33:50.700 --> 00:33:52.700]  但是你相不相信一個人成長的時候
[00:33:52.700 --> 00:33:54.700]  是可以不犯罪
[00:33:54.700 --> 00:33:56.700]  從神的眼界裡面來說
[00:33:56.700 --> 00:33:57.700]  神的角度來說
[00:33:57.700 --> 00:34:00.700]  你思想犯罪就已經是犯罪
[00:34:00.700 --> 00:34:01.700]  不但如此
[00:34:01.700 --> 00:34:03.700]  聖經給我們知道
[00:34:03.700 --> 00:34:06.700]  說是應該做的事
[00:34:06.700 --> 00:34:08.700]  你不做都是犯罪
[00:34:08.700 --> 00:34:10.700]  亞國書說的
[00:34:10.700 --> 00:34:12.700]  你知道是善的
[00:34:12.700 --> 00:34:13.700]  而你不會行的
[00:34:13.700 --> 00:34:15.700]  你都已經是犯了罪
[00:34:15.700 --> 00:34:17.700]  不是說我要去做一件錯事
[00:34:17.700 --> 00:34:19.700]  我要去做一件壞事
[00:34:19.700 --> 00:34:21.700]  那我就叫犯罪
[00:34:21.700 --> 00:34:22.700]  有些你應該做的事
[00:34:22.700 --> 00:34:24.700]  你沒有去做已經是犯了罪
[00:34:24.700 --> 00:34:27.700]  我們有多少事是應該做
[00:34:27.700 --> 00:34:28.700]  我們沒有做
[00:34:28.700 --> 00:34:33.700]  我們應該不要去見死不救
[00:34:33.700 --> 00:34:35.700]  或者我們應該不要沒有憐憫心
[00:34:35.700 --> 00:34:39.700]  所以在聖經
[00:34:39.700 --> 00:34:41.700]  在神的角度來說
[00:34:41.700 --> 00:34:42.700]  神定了
[00:34:42.700 --> 00:34:43.700]  世上沒有二人
[00:34:43.700 --> 00:34:45.700]  連一個都沒有
[00:34:45.700 --> 00:34:47.700]  所有的人都是犯罪
[00:34:47.700 --> 00:34:49.700]  不過我再說一件事
[00:34:49.700 --> 00:34:50.700]  雖然不是每個人都同意
[00:34:50.700 --> 00:34:52.700]  罪都有分大和小
[00:34:52.700 --> 00:34:54.700]  我今早拿東西回來
[00:34:54.700 --> 00:34:55.700]  想了一個例子
[00:34:55.700 --> 00:34:57.700]  如果一個人
[00:34:57.700 --> 00:34:59.700]  因為他生意失敗
[00:34:59.700 --> 00:35:02.700]  他太太很生氣
[00:35:02.700 --> 00:35:03.700]  走了去
[00:35:03.700 --> 00:35:05.700]  我叫你不要這樣做生意
[00:35:05.700 --> 00:35:07.700]  你又不肯讓我幫你
[00:35:07.700 --> 00:35:09.700]  我回家不是離婚
[00:35:09.700 --> 00:35:11.700]  我回家我沒有眼睛看你
[00:35:11.700 --> 00:35:13.700]  你自己一個人煮飯吃
[00:35:13.700 --> 00:35:16.700]  於是他很不開心
[00:35:16.700 --> 00:35:17.700]  然後兒子回來告訴他
[00:35:17.700 --> 00:35:20.700]  爸爸我找到一個好朋友
[00:35:20.700 --> 00:35:22.700]  我帶一個好朋友給你看
[00:35:22.700 --> 00:35:25.700]  這個就是我的好朋友
[00:35:25.700 --> 00:35:27.700]  同志
[00:35:27.700 --> 00:35:29.700]  接著女兒回來
[00:35:29.700 --> 00:35:32.700]  爸爸我不小心有了
[00:35:32.700 --> 00:35:35.700]  這個男人可能很不開心
[00:35:35.700 --> 00:35:41.700]  他家裡看到有人參大寶酒
[00:35:41.700 --> 00:35:43.700]  他平常喝一杯
[00:35:43.700 --> 00:35:46.700]  但那天他喝了整瓶
[00:35:46.700 --> 00:35:48.700]  他喝醉了
[00:35:48.700 --> 00:35:50.700]  喝醉了之後
[00:35:50.700 --> 00:35:53.700]  他在家裡自怨自艾
[00:35:53.700 --> 00:35:55.700]  很嘈吵
[00:35:55.700 --> 00:35:57.700]  鄰居敲門
[00:35:57.700 --> 00:35:59.700]  陳先生
[00:35:59.700 --> 00:36:00.700]  兩點半了
[00:36:00.700 --> 00:36:02.700]  你怎麼這麼吵
[00:36:02.700 --> 00:36:03.700]  他打了一扇門
